# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,index.1
-211.717,0.999879,0.0793029,6,63,0,213.38,-0.464778,-0.93787,-0.850418,-1.54192,-0.56549,0.215515,-0.860997,0.0109822,6,0.166667,0.383415,0.383642,0.381848,0.384382,0.386414,0.383615,6
-211.692,0.98813,0.0808881,6,63,0,216.748,-0.338326,0.603478,1.59841,2.171,0.41474,-0.708218,0.567114,0.126162,6,0.166667,0.434825,0.465886,0.483899,0.428983,0.394681,0.433698,6
-211.827,0.999187,0.0805301,6,63,0,214.578,-0.535767,-0.219254,-0.796446,-2.87032,-1.1789,-0.522398,0.299281,0.222009,6,0.166667,0.357911,0.329028,0.236312,0.310562,0.342597,0.384776,6
-213.778,0.999844,0.0819884,6,63,0,217.769,-0.328397,1.03072,1.35396,2.90493,0.523385,-0.247892,-0.300106,0.0758379,6,0.166667,0.437767,0.443809,0.473003,0.428321,0.414062,0.413102,6
-214.863,0.998138,0.083562,5,31,0,219.373,-0.522883,0.249474,1.14089,2.97309,1.52219,-0.71949,-0.919007,0.109223,6,0.166667,0.378567,0.401728,0.450623,0.411777,0.354008,0.34904,6
-214.318,0.99495,0.084852,6,63,0,221.713,-0.490186,-0.182165,0.695531,-3.27637,-1.78972,0.308866,0.00526094,0.0588962,6,0.166667,0.377326,0.389546,0.335558,0.355352,0.384144,0.379923,6
-209.75,0.998493,0.0855957,6,63,0,219.581,-0.388015,-0.235576,0.0553143,0.932941,0.861086,-1.58861,-0.855733,0.0747286,6,0.166667,0.399963,0.405191,0.421091,0.419782,0.37596,0.388894,6
-210.914,0.999003,0.0869421,5,31,0,211.848,-0.481208,-0.182025,-0.716729,0.800016,0.891357,-1.83514,-0.747928,0.0437077,6,0.166667,0.380091,0.3746,0.390255,0.391205,0.36322,0.37428,6
-211.388,0.955434,0.0883791,6,63,0,220.192,-0.829008,0.659618,1.33644,0.0540691,-0.478593,0.803019,1.11017,0.740892,6,0.166667,0.415736,0.540199,0.312394,0.234407,0.441751,0.498377,6
-208.396,0.974148,0.0824366,3,7,0,214.199,-0.885119,0.655871,1.40265,0.0881379,-0.538554,1.01465,0.767593,0.41646,6,0.166667,0.351609,0.425321,0.299766,0.247982,0.38638,0.362288,6
-207.127,0.993989,0.0798124,5,31,0,210.698,-0.297425,0.566159,-0.0273821,0.226825,-0.846817,-1.49254,-0.0643267,0.189414,6,0.166667,0.452596,0.424919,0.436726,0.387502,0.358902,0.42321,6
-206.925,0.997778,0.0803387,5,31,0,210.649,-0.385614,0.982997,0.612008,-0.834311,-0.046326,-1.47382,-0.30176,0.201863,6,0.166667,0.45334,0.434854,0.36493,0.402522,0.335564,0.390186,6
-207.783,0.998642,0.0814546,5,63,0,210.984,-0.0694287,0.190441,-0.263503,-2.13131,-1.70708,-1.09064,-0.536305,0.435782,6,0.166667,0.50339,0.454065,0.269293,0.307179,0.367093,0.42479,6
-209.649,0.969964,0.0827077,5,31,0,214.219,-0.0322071,0.0393588,-0.308501,-2.38593,0.197565,-1.08282,-0.72274,0.410751,6,0.166667,0.49599,0.460352,0.266543,0.512233,0.382966,0.418466,6
-210.365,0.999713,0.0794572,5,31,0,213.371,-0.168699,0.0475687,0.0946309,-3.10728,-1.27056,-1.45613,-0.174766,0.32854,6,0.166667,0.461807,0.465652,0.233337,0.357524,0.343645,0.443711,6
-207.723,0.997836,0.0808323,5,63,0,214.952,-0.483952,2.0707,0.412186,-0.0989492,0.519253,0.120928,0.229599,0.386227,6,0.166667,0.578302,0.419517,0.372345,0.42962,0.392397,0.402448,6
-207.853,0.999638,0.0819195,5,31,0,210.022,-0.667667,2.13763,1.13124,-0.0887212,-0.525595,0.0796144,-0.0237009,0.386317,6,0.166667,0.539451,0.442592,0.331382,0.295106,0.345945,0.336971,6
-209.016,0.975499,0.0832903,5,63,0,213.318,-0.547282,0.571381,0.796626,-0.166476,0.398828,0.296117,-0.362008,0.0325414,6,0.166667,0.370823,0.372535,0.365238,0.369514,0.368735,0.363764,6
-212.995,0.99795,0.0808923,5,31,0,214.869,-0.349292,-1.29859,-0.396683,-0.137675,-0.324936,1.41633,-0.194133,0.269842,6,0.166667,0.331878,0.387856,0.404574,0.392462,0.508223,0.400909,6
-211.935,0.99935,0.0819674,5,31,0,216.075,-0.445776,-0.351054,1.57158,-0.275483,-0.7307,-0.96449,-1.08289,0.0085384,6,0.166667,0.389653,0.393564,0.389806,0.388882,0.388408,0.388167,6
-211.964,0.997898,0.0832602,5,63,0,218.283,-0.390271,-1.36898,1.70026,0.358978,0.346035,-0.677854,0.184634,0.010774,6,0.166667,0.400107,0.408069,0.404583,0.40455,0.401895,0.404131,6
-209.087,0.999045,0.0843282,6,63,0,215.503,-0.503749,1.60271,-0.880806,-0.653568,-0.928554,0.413227,-0.0651111,0.176159,6,0.166667,0.444871,0.340984,0.350036,0.339097,0.393898,0.373971,6
-210.168,0.991953,0.0855776,6,63,0,212.133,-0.695362,-0.472454,-0.180246,-0.825007,-0.502569,0.762046,0.0195767,0.210137,6,0.166667,0.311173,0.324485,0.295519,0.309818,0.369298,0.333755,6
-207.032,1,0.0856987,5,31,0,211.035,-0.343465,0.795377,0.218595,-0.453682,-0.411832,-0.326703,0.75245,0.229527,6,0.166667,0.45986,0.427198,0.389932,0.39222,0.396887,0.457414,6
-208.271,0.996249,0.0870946,5,63,0,214.305,-0.437961,0.036888,1.7886,0.657808,0.115274,-0.498467,0.737464,0.197778,6,0.166667,0.393968,0.478959,0.423637,0.397675,0.368991,0.427488,6
-208.454,0.999538,0.0878898,6,63,0,210.757,-0.405754,1.09409,-0.847393,-1.88767,-0.49072,-0.517514,-0.128333,0.500688,6,0.166667,0.535452,0.303638,0.205725,0.342662,0.339647,0.384614,6
-207.577,1,0.0892148,5,31,0,209.027,-0.294734,1.1889,-0.746309,-1.79165,-0.65892,-0.500167,-0.0828398,0.430011,6,0.166667,0.553916,0.35077,0.256324,0.359375,0.375238,0.418154,6
-209.999,0.994131,0.0906199,5,31,0,212.993,-0.245121,1.85752,0.890383,-2.32775,-1.04379,-0.774559,-0.464451,0.27354,6,0.166667,0.56537,0.499608,0.292794,0.370368,0.387699,0.408017,6
-208.352,0.997936,0.0910577,5,31,0,212.601,-0.578475,1.16125,0.339709,-2.10052,-0.890048,-0.992563,0.780766,0.351316,6,0.166667,0.457475,0.387192,0.211414,0.29087,0.283497,0.424536,6
-206.641,0.995472,0.0921192,5,63,0,212.454,-0.50338,-0.478638,0.474154,-0.465005,-0.482793,0.0669042,0.549108,0.212031,6,0.166667,0.353231,0.400629,0.353892,0.35303,0.380083,0.404451,6
-207.573,0.996568,0.0927682,5,63,0,209.34,-0.307738,1.59349,0.0360216,-1.13016,-0.961945,-0.482055,-0.800929,0.260475,6,0.166667,0.526806,0.42596,0.35386,0.363941,0.393338,0.373704,6
-207.213,0.995839,0.0935951,4,15,0,210.217,-0.23205,1.50439,0.305827,-1.17566,-0.824174,-0.42844,-0.0679128,0.774967,6,0.166667,0.717846,0.501239,0.241742,0.295097,0.362605,0.429307,6
-208.092,1,0.0942955,5,31,0,209.152,-0.503542,-1.38613,0.725267,-0.245201,-0.197496,-0.645794,0.0359131,0.240384,6,0.166667,0.30222,0.418436,0.362973,0.365629,0.341014,0.378738,6
-209.34,0.987355,0.0956951,5,31,0,211.297,-0.487809,-0.891915,1.38403,-0.735299,0.209312,-1.40651,0.616055,0.0900529,6,0.166667,0.361669,0.410192,0.364931,0.384862,0.35104,0.39357,6
-210.048,0.999649,0.0949529,5,31,0,212.468,-0.599222,-0.848984,-0.282878,-0.443123,-0.105128,-0.327178,1.97272,0.141746,6,0.166667,0.327489,0.345401,0.340283,0.351119,0.343982,0.420774,6
-209.376,0.999877,0.0962799,5,31,0,212.256,-0.388285,-0.10802,-0.9916,-0.82194,-1.16449,-0.594347,0.906886,0.0693029,6,0.166667,0.402329,0.387696,0.390491,0.384856,0.394252,0.419352,6
-211.788,0.998548,0.0976497,5,31,0,214.341,-0.201683,0.0672062,0.370021,1.44668,0.0326709,-2.64092,-0.339384,0.260093,6,0.166667,0.454079,0.473664,0.543537,0.451853,0.291405,0.428015,6
-207.858,0.998141,0.0987942,5,31,0,215.009,-0.594345,0.717284,1.29706,-0.526571,0.312966,-0.602567,-0.443327,0.190471,6,0.166667,0.387526,0.414039,0.333001,0.369413,0.329794,0.336532,6
-211.156,0.98377,0.099868,5,31,0,213.192,-0.506592,1.18343,1.7429,-0.304592,-0.771916,0.722533,1.00341,0.413044,6,0.166667,0.495554,0.553124,0.346966,0.304613,0.448149,0.476982,6
-207.172,1,0.0984552,4,15,0,211.83,-0.662284,0.977779,1.65348,-0.33297,-0.510166,0.252036,0.522,0.235417,6,0.166667,0.393625,0.432164,0.322857,0.313806,0.353669,0.368328,6
-209.328,0.993543,0.0998301,4,31,0,211.96,-0.391599,1.61205,0.336258,-0.170901,-0.411004,0.857044,0.522595,0.0699862,6,0.166667,0.430753,0.409008,0.400457,0.39643,0.417847,0.412164,6
-208.693,0.99737,0.10009,5,31,0,211.845,-0.506943,1.00202,-0.48935,0.0832725,-0.61993,-0.0116023,1.18388,0.0694597,6,0.166667,0.392374,0.36797,0.377268,0.365864,0.375721,0.39539,6
-208.269,0.987143,0.101006,5,31,0,211.622,-0.33638,0.869288,1.37294,-0.586337,-0.135451,0.406422,-0.0924495,0.311079,6,0.166667,0.483515,0.522663,0.373138,0.406485,0.447704,0.409716,6
-208.931,0.980488,0.100153,5,31,0,212.568,-0.291038,1.02027,-0.259227,0.510863,-0.352043,-1.42811,0.778307,0.273401,6,0.166667,0.496976,0.410497,0.46223,0.404371,0.33593,0.480448,6
-207.559,0.999656,0.0981891,5,31,0,210.283,-0.283072,0.147419,0.919235,-0.359177,-1.34809,-0.157859,-0.74125,0.390899,6,0.166667,0.443876,0.519055,0.395686,0.307882,0.414649,0.360585,6
-208.567,0.991274,0.0994576,6,63,0,211.489,-0.404455,0.309435,0.649763,0.169887,1.02335,0.690776,-0.126831,0.0991743,6,0.166667,0.407631,0.415806,0.404294,0.424833,0.416794,0.397227,6
-211.789,0.993756,0.0993113,5,31,0,215.298,-0.678712,0.846934,1.02938,2.09367,-1.43758,0.421327,1.20415,0.158177,6,0.166667,0.367084,0.373814,0.413979,0.287798,0.351588,0.380307,6
-210.684,0.999586,0.0995779,5,63,0,214.927,-0.510175,1.48512,1.08035,0.928412,0.183707,0.532858,1.92946,0.139222,6,0.166667,0.424723,0.411016,0.405905,0.381167,0.392697,0.439904,6
-207.754,0.99814,0.100822,5,31,0,213.556,-0.617707,-0.458272,0.845028,0.927161,0.180252,-0.487505,0.699149,0.350143,6,0.166667,0.314715,0.420231,0.427253,0.364799,0.312512,0.407839,6
-208.404,0.99832,0.101822,5,31,0,210.613,-0.2997,1.33046,-0.784963,-0.47242,-0.380204,-1.09602,-1.10254,0.254611,6,0.166667,0.509761,0.377644,0.396521,0.402152,0.359218,0.358836,6
-207.334,0.99317,0.102852,5,31,0,212.609,-0.376521,0.826052,0.60635,-1.67098,-1.5996,-0.782061,-0.493213,0.341232,6,0.166667,0.476356,0.457698,0.279547,0.284478,0.344482,0.367067,6
-212.689,0.992362,0.102995,5,31,0,214.976,-0.406524,2.4626,0.176958,-0.641352,-1.68017,-0.801744,-1.77943,0.155922,6,0.166667,0.494363,0.406384,0.376009,0.338833,0.370159,0.335374,6
-212.756,0.993776,0.102997,6,63,0,217.374,-0.366874,0.413305,-0.577269,0.805967,-2.35069,0.126247,-1.51254,0.0292265,6,0.166667,0.41222,0.405224,0.415004,0.392796,0.410189,0.398653,6
-215.158,0.972653,0.103235,4,15,0,216.059,-0.175269,0.235874,-0.827345,0.987921,-2.31143,0.280606,-1.34309,0.0252125,6,0.166667,0.45777,0.451125,0.46248,0.441878,0.45805,0.447907,6
-211.398,0.99983,0.0999347,5,31,0,218.081,-0.456309,0.123144,0.171955,1.48681,-1.54461,-0.924073,0.780504,0.0209176,6,0.166667,0.388474,0.388716,0.395271,0.380219,0.383283,0.391745,6
-209.124,0.997651,0.101167,4,31,0,215.399,-0.423724,0.498839,-0.230941,0.617739,-1.01765,-0.513262,0.420755,0.0290624,6,0.166667,0.399098,0.394022,0.399927,0.388577,0.392065,0.398554,6
-208.578,0.997913,0.102038,4,31,0,210.644,-0.436113,0.0937651,0.219255,0.233988,-0.920215,-0.696685,0.448482,0.0354184,6,0.166667,0.39346,0.394521,0.394646,0.384923,0.386799,0.396462,6
-208.317,0.995738,0.102951,5,63,0,211.408,-0.428593,0.143035,0.541242,-0.533713,-1.80004,-0.471812,-0.654285,0.12235,6,0.166667,0.39865,0.410385,0.378977,0.343254,0.380761,0.375511,6
-212.615,0.997054,0.103497,5,31,0,215.285,-0.179606,-1.27152,-0.541012,-0.925721,-0.0510486,-0.396443,-2.25522,0.190496,6,0.166667,0.39608,0.4298,0.41194,0.452808,0.436562,0.352238,6
-210.011,0.992955,0.10426,5,31,0,215.145,-0.341826,-0.169799,-0.245758,-0.660655,-0.35311,0.841053,0.772005,0.0197246,6,0.166667,0.414553,0.414189,0.412205,0.413676,0.4194,0.419068,6
-209.58,0.997541,0.104328,5,47,0,211.293,-0.526512,-0.0273985,-0.788073,-0.487726,-0.162167,1.19976,0.301776,0.0363741,6,0.166667,0.371098,0.364664,0.367199,0.369955,0.381574,0.373897,6
-208.723,0.996789,0.105165,4,31,0,213.347,-0.360516,-0.141792,0.0617479,0.0350589,-0.400423,0.173172,0.600658,0.0294939,6,0.166667,0.409823,0.411276,0.411085,0.407979,0.412072,0.41513,6
-210.878,0.996763,0.105873,5,31,0,212.271,-0.425863,-0.278501,-1.0209,1.33223,0.459548,0.0961017,1.07853,0.188507,6,0.166667,0.382639,0.350166,0.456429,0.415995,0.399452,0.44459,6
-211.058,0.993973,0.106573,5,63,0,217.233,-0.487602,0.497351,1.12168,-2.46469,1.03946,0.0848592,-0.74018,0.139716,6,0.166667,0.396968,0.418025,0.303231,0.415233,0.383257,0.356402,6
-209.219,0.988053,0.106794,5,31,0,214.653,-0.304602,-0.0564915,-0.483325,-0.444665,-1.27657,-1.61068,0.841759,0.27189,6,0.166667,0.420685,0.392691,0.395201,0.342609,0.322451,0.481075,6
-210.937,0.973214,0.106009,5,31,0,213.468,-0.38713,0.482635,0.234134,-1.67431,-0.908075,-0.81324,-0.0574421,0.0164771,6,0.166667,0.406325,0.405338,0.397781,0.40081,0.401185,0.40418,6
-212.69,0.994674,0.10279,5,47,0,218.146,-0.402807,1.54847,-1.18577,-1.58705,-0.0484544,-1.18825,-0.0492084,0.0138941,6,0.166667,0.405815,0.396689,0.395355,0.400477,0.39668,0.400474,6
-211.931,0.987584,0.103118,5,63,0,217.184,-0.296387,2.56745,0.956189,-0.927916,-0.3447,-0.478238,-0.778326,0.0684892,6,0.166667,0.4699,0.44253,0.410974,0.420677,0.41845,0.413457,6
-211.405,0.996786,0.102294,5,31,0,214.016,-0.543222,2.53136,0.839934,-0.49646,-0.524215,-1.34364,-0.0841547,0.0687868,6,0.166667,0.408759,0.380967,0.359538,0.359098,0.346231,0.366094,6
-208.967,0.990764,0.102953,5,31,0,214.634,-0.152133,0.0864149,-0.0542177,-1.74681,-0.837265,-0.302496,0.336708,0.49905,6,0.166667,0.472775,0.455322,0.264272,0.361244,0.424801,0.503975,6
-209.058,0.989616,0.102639,5,63,0,211.798,-0.732134,0.946626,1.27966,0.276062,0.489603,-0.475011,0.96863,0.145264,6,0.166667,0.355575,0.366736,0.333581,0.340512,0.309783,0.356307,6
-209.233,0.997877,0.102142,5,63,0,211.823,-0.738192,1.37324,0.833386,-0.97824,-1.05491,0.210351,-0.134773,0.317649,6,0.166667,0.425072,0.383796,0.259431,0.254779,0.338189,0.314104,6
-206.552,0.971457,0.10296,3,15,0,214.18,-0.569647,1.02815,1.15143,-0.625441,-1.25179,-0.73556,0.530508,0.351639,6,0.166667,0.44816,0.458902,0.31226,0.267014,0.304005,0.405379,6
-209.126,0.967945,0.0996159,5,31,0,213.006,-0.298938,0.645639,-0.712436,-0.353505,-0.263099,-0.332141,-1.24713,0.0692573,6,0.166667,0.436784,0.4138,0.419842,0.421368,0.420203,0.404847,6
-210.914,0.996663,0.0958748,4,31,0,211.423,-0.482032,1.26413,-0.670964,-0.056601,-0.148891,-0.435926,-1.98084,0.0696548,6,0.166667,0.40276,0.370804,0.380842,0.379328,0.374632,0.34978,6
-214.934,0.998202,0.0964656,6,63,0,218.706,-0.507926,-0.571415,3.01133,0.83895,1.8474,-0.38488,-0.638793,0.0396205,6,0.166667,0.370385,0.404051,0.383508,0.392997,0.37211,0.369763,6
-213.222,0.999977,0.0972834,5,31,0,216.72,-0.477677,-0.0182751,2.97688,0.722388,1.27105,-0.632047,-0.266651,0.0446364,6,0.166667,0.382608,0.414644,0.390447,0.396291,0.376158,0.379993,6
-209.306,0.997837,0.0983676,5,31,0,214.916,-0.446668,0.216822,1.53911,0.248278,0.756651,-0.974188,0.908082,0.0675626,6,0.166667,0.393644,0.415158,0.394152,0.402383,0.374611,0.404845,6
-209.883,0.998922,0.0991305,5,31,0,213.752,-0.448873,0.111415,0.500712,0.418052,1.25075,-0.767443,-0.744191,0.0246918,6,0.166667,0.390283,0.392573,0.392086,0.396998,0.385132,0.385268,6
-210.022,0.995977,0.100057,5,63,0,214.098,-0.349865,0.641805,0.458545,-0.291901,1.6323,-0.998747,-0.00409531,0.0499093,6,0.166667,0.421204,0.418976,0.409887,0.4333,0.401382,0.413366,6
-210.017,0.999829,0.100534,6,63,0,212.713,-0.49497,-0.51894,0.496753,-0.245796,-0.290435,1.79149,-0.019629,0.152269,6,0.166667,0.360317,0.396677,0.369958,0.368375,0.444682,0.37802,6
-207.372,0.997526,0.101598,5,31,0,213.606,-0.442275,-0.064811,0.789014,0.304812,-0.691185,-0.323782,-0.334822,0.0961701,6,0.166667,0.389716,0.409412,0.398202,0.375488,0.383809,0.383558,6
-206.098,0.975691,0.102309,5,31,0,211.58,-0.237632,0.708275,-0.383102,-1.29867,-0.185107,-0.766684,0.0589735,0.508759,6,0.166667,0.530639,0.39352,0.289391,0.417801,0.348035,0.448279,6
-209.036,0.998164,0.0996879,5,31,0,210.192,-0.088835,-1.1222,0.456937,-1.07743,-0.98132,-1.66597,-0.898855,0.305348,6,0.166667,0.393769,0.51267,0.397037,0.404083,0.354908,0.410161,6
-207.633,0.999617,0.100478,5,31,0,211.622,-0.176535,1.38667,-0.303843,-1.04301,-0.682081,-0.291264,-0.427925,0.797549,6,0.166667,0.716954,0.396788,0.267295,0.327277,0.399192,0.373361,6
-206.367,0.966482,0.101487,5,31,0,211.203,-0.254421,-0.337525,0.0479285,-0.237145,-0.588637,-1.4321,-0.0769831,0.344042,6,0.166667,0.40841,0.440796,0.416779,0.387713,0.321449,0.430231,6
-209.443,0.99615,0.0975536,5,31,0,212.519,-0.63692,1.57918,1.28215,-1.25611,-0.84953,0.313537,1.6051,0.318009,6,0.166667,0.466369,0.442953,0.26185,0.287598,0.368836,0.468421,6
-208.418,0.999763,0.0980244,5,31,0,213.421,-0.191631,-0.198201,0.968357,-0.351264,-0.195009,-0.74232,-0.456172,0.174833,6,0.166667,0.443669,0.494418,0.437075,0.443807,0.420331,0.432567,6
-207.683,0.991401,0.099022,5,31,0,211.387,-0.504577,1.28223,1.45602,-1.0949,-0.171848,0.517009,-0.129953,0.322748,6,0.166667,0.477331,0.491338,0.297767,0.363538,0.416365,0.366672,6
-210.675,0.990266,0.0987914,4,15,0,211.647,-0.664393,1.54333,1.94795,-1.27534,-0.670646,0.742974,-0.353333,0.296861,6,0.166667,0.448622,0.478482,0.260573,0.296612,0.390828,0.316634,6
-211.294,0.979665,0.0983954,5,31,0,216.277,-0.375461,0.21083,2.28933,-1.44523,-0.901559,-0.381074,1.12072,0.0952814,6,0.166667,0.41208,0.460748,0.374452,0.386663,0.398488,0.433232,6
-210.106,0.999589,0.0964835,5,31,0,215.551,-0.551953,-0.0345128,-0.137387,-0.853928,-1.30484,-0.45992,0.703862,0.0255396,6,0.166667,0.365207,0.364598,0.360369,0.357719,0.362692,0.36959,6
-207.147,0.995449,0.0974247,5,31,0,212.139,-0.307806,1.4713,-0.00202699,0.371241,-0.595471,-0.564417,-0.34656,0.680177,6,0.166667,0.666621,0.423314,0.486179,0.328973,0.333653,0.367367,6
-206.295,0.995945,0.0977733,5,31,0,208.592,-0.665137,0.54822,1.33443,0.047843,0.324436,-0.297278,0.961272,0.393635,6,0.166667,0.389518,0.465092,0.343823,0.368786,0.313855,0.4288,6
-206.817,0.987273,0.0981901,4,31,0,208.847,-0.552282,0.999858,0.525595,-0.856594,-0.215501,-0.993842,0.646917,0.188689,6,0.166667,0.410084,0.388622,0.328735,0.355959,0.323046,0.394075,6
-209.521,0.994155,0.0973667,4,31,0,213.708,-0.642096,0.0177228,0.190948,-0.749932,-0.845277,0.230587,1.69091,0.313993,6,0.166667,0.346031,0.35844,0.293682,0.28751,0.361308,0.472238,6
-211.264,0.998247,0.0975223,5,31,0,212.373,-0.248599,1.49409,0.474088,-0.574581,0.515752,-1.32739,-2.03015,0.14821,6,0.166667,0.49321,0.455534,0.417327,0.457066,0.390471,0.365983,6
-213.267,0.984591,0.098256,5,31,0,216.45,-0.507391,1.50961,0.443835,-1.66502,-0.107809,-1.38911,-1.13318,0.0121437,6,0.166667,0.380115,0.377071,0.371074,0.375498,0.371857,0.372583,6
-210.016,0.998098,0.097055,5,31,0,216,-0.779773,0.163089,-0.101671,0.479803,0.559311,-0.61747,1.3666,0.256004,6,0.166667,0.323437,0.308786,0.341427,0.346019,0.281335,0.394146,6
-213.772,0.992381,0.0977573,5,63,0,215.904,-0.498277,2.32144,0.260092,-1.11096,-1.59267,-0.653409,-1.49803,0.0336762,6,0.166667,0.396493,0.380007,0.369191,0.365421,0.372786,0.36616,6
-210.668,0.997192,0.097653,5,63,0,217.998,-0.342924,0.22905,2.26804,0.882065,-1.08151,-0.177431,-0.403525,0.0890585,6,0.166667,0.420061,0.464824,0.43429,0.391922,0.411268,0.406402,6
-208.063,0.999402,0.0982225,5,31,0,212.767,-0.572766,0.790005,-0.663209,-0.437312,-0.160519,-0.208894,1.1688,0.262849,6,0.166667,0.409722,0.321456,0.334542,0.350929,0.348038,0.434,6
-209.476,0.996968,0.099103,5,31,0,212.074,-0.3567,1.28739,0.714276,-1.49067,0.640783,-1.75161,-0.37798,0.142118,6,0.166667,0.456674,0.436547,0.361571,0.433979,0.353055,0.398812,6
-209.156,0.9949,0.0996382,4,23,0,212.544,-0.387683,1.19695,0.481861,-1.08657,0.603731,-1.24461,0.0599266,0.0696905,6,0.166667,0.424515,0.412388,0.386178,0.414448,0.38357,0.405281,6
-208.767,0.998908,0.0998774,4,31,0,212.328,-0.485797,0.410201,-0.257114,-1.60976,-0.699082,-0.373233,-0.0537791,0.0690601,6,0.166667,0.387587,0.376706,0.355038,0.369567,0.374825,0.380009,6
-210.268,0.983163,0.100685,4,31,0,215.386,-0.272994,-0.469428,0.403003,-1.69548,0.743938,0.297635,-0.0595059,0.101151,6,0.166667,0.420559,0.442202,0.390671,0.450724,0.439575,0.430696,6
-214.926,0.989363,0.0992554,5,31,0,217.258,-0.715145,1.18077,0.434482,-1.9509,0.350282,0.998602,0.330841,0.0106504,6,0.166667,0.331243,0.329484,0.323896,0.329286,0.330813,0.329241,6
-212.162,0.999038,0.0987118,5,63,0,217.2,-0.20456,-0.11957,0.739993,-0.674723,-0.551232,1.35112,0.609578,0.0507737,6,0.166667,0.447536,0.45835,0.440578,0.442124,0.466063,0.456706,6
-214.841,0.997647,0.099519,5,31,0,218.12,-0.72543,1.08564,-1.68953,-1.45159,-1.13517,0.0255131,0.810317,0.0326953,6,0.166667,0.334048,0.314176,0.315854,0.318094,0.326382,0.332048,6
-214.434,0.985305,0.100131,4,31,0,218.479,-0.0860921,0.483851,-0.582724,-0.982188,-0.488293,0.0602548,0.869454,0.0281318,6,0.166667,0.481888,0.474401,0.4716,0.475064,0.478913,0.484597,6
-212.31,0.999631,0.0990138,4,31,0,219.206,-0.738694,-0.42622,-1.05259,-0.22696,-0.147132,0.73735,-0.34109,0.0763548,6,0.166667,0.316211,0.305962,0.31951,0.320837,0.335727,0.317618,6
-210.808,0.998832,0.0998939,5,63,0,214.248,-0.69989,0.212309,1.50801,0.349897,0.773325,-0.403344,-0.720272,0.164864,6,0.166667,0.339643,0.389058,0.344748,0.360684,0.317261,0.306053,6
-209.183,0.988915,0.100663,5,31,0,213.505,-0.764362,0.931519,0.62874,-0.132912,0.364152,-0.262666,1.41072,0.152222,6,0.166667,0.349198,0.338798,0.313331,0.329835,0.309097,0.365953,6
-213.558,0.986942,0.100043,5,31,0,217.121,-0.695492,0.776905,2.26073,-1.76941,1.1289,-0.660204,-0.359925,0.088878,6,0.166667,0.348318,0.378819,0.298856,0.355452,0.319913,0.325748,6
-213.781,0.999573,0.0991549,5,31,0,217.901,-0.789006,0.145994,-1.01247,0.742453,-0.557128,0.624981,2.27312,0.175652,6,0.166667,0.317917,0.275509,0.341056,0.291757,0.336434,0.403783,6
-211.785,0.999949,0.100012,5,31,0,216.21,-0.54323,-0.346147,1.85027,-0.377417,1.5195,-0.610004,-0.0618599,0.0226237,6,0.166667,0.365618,0.377219,0.365454,0.375462,0.364235,0.367111,6
-208.697,0.994974,0.100922,6,63,0,216.173,-0.358788,0.643331,-0.444056,-0.0465611,-1.82456,-1.00108,-0.959457,0.164759,6,0.166667,0.437136,0.393661,0.409397,0.340874,0.371981,0.373585,6
-206.132,0.997525,0.101139,5,63,0,209.758,-0.214686,0.932685,0.338908,0.0756919,-0.0617656,-0.739746,-0.255931,0.682654,6,0.166667,0.603965,0.504168,0.459336,0.436138,0.327464,0.403862,6
-207.515,0.974493,0.10171,5,31,0,209.829,-0.346336,0.389734,0.00940264,-1.14033,-1.47889,-0.650833,-0.771865,0.195164,6,0.166667,0.43284,0.414716,0.361494,0.346386,0.383822,0.378252,6
-206.3,0.99684,0.0990981,4,31,0,208.208,-0.412872,0.325946,0.453907,-0.788237,-1.14211,-0.772676,-0.481203,0.243453,6,0.166667,0.417384,0.424979,0.353253,0.333828,0.354119,0.370512,6
-208.592,0.987179,0.0995625,4,23,0,211.374,-0.242844,-0.133592,0.290616,-2.25891,-0.719822,-0.160514,-0.884706,0.336369,6,0.166667,0.428547,0.463791,0.268417,0.381079,0.426331,0.368087,6
-207.024,0.984562,0.0987141,4,15,0,211.025,-0.494099,0.0992404,0.520531,-2.11888,-0.837655,-0.633202,-0.174312,0.469587,6,0.166667,0.389956,0.437906,0.184057,0.291636,0.311859,0.359864,6
