# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=536066880
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-209.531,0.988635,0.123186,4,15,0,215.767,-0.256479,-0.409561,-0.274285,0.780525,0.173909,0.137897,-1.45231,1.35776,-0.871209,0.206167,8,0.125,0.415587,0.422376,0.476128,0.445066,0.443233,0.364497,0.505861,0.392672,8
-209.289,0.994124,0.12268,5,31,0,214.322,-0.572729,-0.0258999,0.198502,-1.33105,-0.0646703,-0.400326,0.570281,-0.801494,-0.218415,0.114217,8,0.125,0.359926,0.365851,0.326346,0.358906,0.350133,0.375758,0.33978,0.354876,8
-209.918,0.996557,0.122771,5,31,0,214.334,-0.144027,0.325206,0.62759,0.145862,-0.511494,0.988823,-1.96141,-0.520105,0.302264,0.147532,8,0.125,0.476006,0.487144,0.469411,0.445347,0.500464,0.393316,0.445033,0.475162,8
-207.412,0.999471,0.123126,5,31,0,211.021,-0.417031,-0.202448,-0.251776,-1.02837,-0.422939,-0.30819,-0.00773608,0.0587011,-0.0513458,0.314661,8,0.125,0.382079,0.378421,0.322869,0.365838,0.374255,0.396645,0.401658,0.393366,8
-212.882,0.95618,0.123798,4,31,0,214.917,-0.231732,0.73619,-0.525999,0.638522,1.64325,1.44833,-2.54678,0.0913463,-0.35943,0.107708,8,0.125,0.461964,0.428399,0.45935,0.486318,0.481075,0.376122,0.444753,0.432798,8
-209.948,0.997773,0.119813,5,31,0,215.991,-0.447203,-0.282549,-0.163816,0.81764,-0.770429,-0.727396,0.890716,-1.20953,-0.378842,0.0927387,8,0.125,0.38381,0.386418,0.408208,0.373168,0.374102,0.409847,0.363692,0.381701,8
-209.448,0.995338,0.120288,5,31,0,213.348,-0.310083,0.699966,0.0135276,-0.055684,-1.26534,0.469154,-1.76225,0.905564,0.580041,0.252148,8,0.125,0.466653,0.423927,0.419671,0.347706,0.4522,0.319856,0.479575,0.459135,8
-211.674,0.967031,0.120505,5,31,0,214.95,-0.524141,-0.685899,0.889313,0.797623,1.55284,0.0273523,0.597161,-1.4652,-1.11527,0.0830135,8,0.125,0.358684,0.389286,0.387478,0.402458,0.372415,0.383535,0.343943,0.350527,8
-211.063,0.999451,0.117755,5,31,0,216.328,-0.468491,1.10733,-1.01037,-1.6398,1.03098,-0.407417,0.18802,1.0021,0.638468,0.115177,8,0.125,0.415578,0.357815,0.341333,0.413444,0.373925,0.390113,0.412638,0.402525,8
-210.049,0.996797,0.118395,5,31,0,214.701,-0.464773,0.203445,-0.366243,-0.803194,1.24721,0.00295509,-0.117913,1.65663,-0.226344,0.315528,8,0.125,0.401173,0.358856,0.327789,0.482197,0.386075,0.377076,0.514481,0.369074,8
-210.049,0.0761289,0.95008,2,3,0,215.641,-0.464773,0.203445,-0.366243,-0.803194,1.24721,0.00295509,-0.117913,1.65663,-0.226344,0.315528,8,0.125,0.401173,0.358856,0.327789,0.482197,0.386075,0.377076,0.514481,0.369074,8
-210.049,0.0164396,1.77434,2,3,0,215.349,-0.464773,0.203445,-0.366243,-0.803194,1.24721,0.00295509,-0.117913,1.65663,-0.226344,0.315528,8,0.125,0.401173,0.358856,0.327789,0.482197,0.386075,0.377076,0.514481,0.369074,8
-210.82,0.994208,0.106483,5,31,0,214.237,-0.529984,0.970574,0.767542,-0.805367,0.236113,-0.355897,0.132133,0.133535,1.69809,0.0320038,8,0.125,0.377794,0.376268,0.364529,0.372285,0.367868,0.371507,0.371518,0.383283,8
-210.164,0.999835,0.0584967,6,63,0,214.455,-0.410819,-0.585317,0.198875,0.882135,-0.404431,0.267999,0.285328,-0.399768,1.94001,0.187826,8,0.125,0.372675,0.407704,0.439022,0.380652,0.410843,0.411631,0.380859,0.488393,8
-208.717,0.999298,0.0405986,6,63,0,214.406,-0.472671,-0.236807,0.305113,1.20057,0.361685,0.407126,-0.77124,0.199907,1.45088,0.178684,8,0.125,0.374026,0.396959,0.435819,0.399381,0.401331,0.35195,0.392468,0.446846,8
-209.291,0.999705,0.0320508,7,127,0,211.885,-0.31451,1.24403,0.472334,1.37749,1.25478,0.20683,-0.259612,0.123881,0.245183,0.249698,8,0.125,0.49903,0.451015,0.507361,0.499701,0.43466,0.406287,0.429577,0.437014,8
-212.428,0.999826,0.0275476,7,127,0,215.11,-0.579407,-1.09068,0.22098,1.07585,-1.95831,-0.826377,-0.790553,0.635963,0.7748,0.12099,8,0.125,0.329297,0.365245,0.389541,0.306541,0.336397,0.337366,0.376962,0.380916,8
-211.638,0.999816,0.0250674,7,127,0,219.795,-0.570115,-1.11619,-0.0121375,-0.844246,0.769293,0.480564,1.19227,1.20143,0.869649,0.0577567,8,0.125,0.346472,0.361049,0.350037,0.371524,0.367639,0.377246,0.377371,0.372879,8
-210.388,0.999931,0.0237317,7,127,0,215.455,-0.457339,-0.906408,-0.0848511,-0.15406,0.411403,-0.283672,1.06107,0.0167283,1.44915,0.115783,8,0.125,0.363019,0.385288,0.383392,0.398983,0.37985,0.41715,0.388077,0.428114,8
-210.468,0.999869,0.0231218,7,255,0,216.511,-0.442151,-0.717532,0.0458413,-0.750455,-0.760879,-0.797083,0.0909401,1.40976,1.28262,0.107104,8,0.125,0.373086,0.392399,0.372261,0.372001,0.371095,0.393551,0.42772,0.42439,8
-211.075,0.999944,0.0229925,8,255,0,215.733,-0.635022,1.36347,2.05679,0.468594,0.36485,0.370036,0.667608,-1.33056,-0.152073,0.31179,8,0.125,0.447715,0.501566,0.380148,0.372556,0.372934,0.394874,0.259249,0.335718,8
-210.03,1,0.0232193,7,127,0,213.495,-0.52533,1.89473,1.81826,0.621121,0.260797,0.637331,0.309514,-0.821465,0.522644,0.179147,8,0.125,0.453659,0.450266,0.397939,0.382581,0.398635,0.384644,0.337939,0.39372,8
-213.081,0.999698,0.023718,7,127,0,216.419,-0.623087,1.14383,-0.525846,-1.04393,-0.598922,0.497686,-0.304841,-0.857995,2.39058,0.298178,8,0.125,0.429958,0.314345,0.28204,0.309668,0.383507,0.328719,0.293401,0.522418,8
-218.524,0.99883,0.0244081,7,127,0,225.446,-0.280791,1.46468,-0.992891,1.50858,-1.80751,-0.480454,-0.323929,-2.75193,1.78489,0.0384287,8,0.125,0.444108,0.420932,0.444525,0.413321,0.42574,0.427211,0.404549,0.447148,8
-212.577,0.999955,0.0252072,7,127,0,222.859,-0.566903,-1.0797,0.668488,-1.79376,0.526219,-0.351246,-1.61477,-0.312479,0.893039,0.08816,8,0.125,0.34027,0.37567,0.326284,0.372733,0.354831,0.329762,0.355614,0.380324,8
-209.64,0.999995,0.0262455,7,127,0,214.02,-0.424266,-0.380158,1.20626,-0.617661,0.624096,-0.0730446,-0.805949,-0.177053,1.42959,0.0651843,8,0.125,0.389588,0.414441,0.385912,0.405263,0.394359,0.383008,0.39274,0.417978,8
-205.895,0.999988,0.0274227,7,127,0,211.313,-0.452783,0.184422,0.62633,0.296492,-0.427797,0.0640347,-0.269266,-0.081323,-0.846115,0.496998,8,0.125,0.410687,0.464684,0.424231,0.339528,0.396287,0.357413,0.37914,0.294568,8
-206.954,0.996763,0.028722,6,63,0,216.582,-0.374283,1.06907,0.143983,-0.817426,-0.475555,0.10287,-0.679965,0.555707,-0.121739,0.200712,8,0.125,0.460158,0.414502,0.368571,0.38468,0.412501,0.375015,0.434689,0.401621,8
-209.143,0.999369,0.0298413,7,127,0,211.04,-0.548115,-0.35883,0.135994,0.200862,0.852938,-0.655494,0.230504,-0.419789,1.30304,0.126507,8,0.125,0.35583,0.370305,0.37222,0.39169,0.347275,0.373097,0.354064,0.405338,8
-210.269,0.999615,0.0312886,7,127,0,216.51,-0.364479,0.641106,-1.10444,-0.342517,-1.09343,1.10229,-0.450395,-0.895094,-0.643314,0.0573644,8,0.125,0.4188,0.394644,0.405132,0.394795,0.425253,0.403641,0.397516,0.40098,8
-210.329,0.999886,0.0328542,7,127,0,214.56,-0.288827,0.660621,1.6978,0.605298,0.975555,-0.999453,-0.543004,0.374815,0.632181,0.144776,8,0.125,0.451853,0.489245,0.44987,0.463169,0.393285,0.409159,0.441627,0.450834,8
-211.577,0.999613,0.0345385,6,127,0,214.239,-0.68119,0.429414,0.402674,0.372092,1.35462,-0.905256,-0.797813,0.338811,0.318434,0.0558157,8,0.125,0.341364,0.341028,0.340645,0.353068,0.324818,0.326134,0.340228,0.339972,8
-212.223,0.9998,0.036283,6,127,0,216.356,-0.363654,-0.309125,-0.561715,0.905259,-0.900459,-1.24617,1.29315,0.473112,0.97638,0.0953837,8,0.125,0.402962,0.397179,0.431114,0.38947,0.381658,0.44021,0.421035,0.432779,8
-216.041,0.998099,0.038132,6,127,0,220.78,-0.376819,0.138017,-0.680138,-0.80676,-1.36234,-1.47323,-3.11185,-0.933442,0.248038,0.0217903,8,0.125,0.40762,0.403323,0.402659,0.39975,0.399171,0.390639,0.401995,0.408199,8
-208.157,0.999908,0.0398675,6,63,0,218.317,-0.350198,0.100582,1.08832,-0.706432,-0.764073,-0.283735,-1.62281,-0.1013,0.141415,0.222434,8,0.125,0.41877,0.472997,0.375819,0.372816,0.398119,0.329341,0.407881,0.420982,8
-210.066,0.999234,0.0418838,7,127,0,211.919,-0.475457,0.0389476,1.2678,-1.33297,-1.01416,0.287517,-0.324518,0.700338,0.825215,0.0648393,8,0.125,0.383923,0.402934,0.363111,0.367905,0.387742,0.378364,0.394115,0.39605,8
-211.127,0.999652,0.043895,7,127,0,216.299,-0.431196,0.308204,-0.716915,1.58106,0.693124,0.654966,-0.992787,-1.96571,-0.608784,0.147523,8,0.125,0.404746,0.368896,0.450673,0.418497,0.417128,0.359472,0.327132,0.372617,8
-209.525,0.999968,0.0460302,6,63,0,214.613,-0.459361,0.405261,0.681739,-1.74708,0.941645,0.534966,0.541925,-0.0420871,0.201713,0.162253,8,0.125,0.402849,0.413686,0.322385,0.423951,0.407922,0.408195,0.385518,0.394931,8
-211.278,0.999195,0.0482804,6,63,0,215.497,-0.346811,-0.0400911,1.28235,-2.10209,0.899565,0.283399,0.328558,-0.383941,-0.153513,0.0849432,8,0.125,0.41333,0.440808,0.371598,0.432809,0.420009,0.420943,0.406266,0.410996,8
-211.519,0.99959,0.0504965,6,63,0,216.726,-0.26223,0.692478,1.18052,-1.35378,1.30498,-0.186716,0.0311871,0.678918,0.309024,0.0766179,8,0.125,0.447896,0.45716,0.409519,0.459528,0.431303,0.435403,0.44764,0.440643,8
-208,0.999808,0.0528341,6,63,0,212.789,-0.406001,0.3308,0.969278,-1.37813,0.470582,0.0792192,-0.539886,0.701331,0.434392,0.194134,8,0.125,0.415377,0.445757,0.337704,0.421981,0.403568,0.375003,0.432944,0.420269,8
-208.039,0.998705,0.0552714,5,31,0,211.204,-0.395999,0.358495,1.0746,-1.39229,0.507887,0.0867233,-0.680977,0.677384,0.383059,0.225151,8,0.125,0.421826,0.461563,0.329715,0.43005,0.406978,0.366022,0.439428,0.423175,8
-209.193,0.998947,0.0576052,6,63,0,211.85,-0.419759,0.813752,-0.384828,-0.769261,-1.35745,1.512,-0.22676,0.268501,-0.71525,0.20653,8,0.125,0.437407,0.37772,0.359247,0.331787,0.473155,0.385423,0.409918,0.361819,8
-209.878,0.998683,0.0600324,6,63,0,213.857,-0.402163,-0.258155,0.00556147,0.902304,2.10896,0.67427,-0.89347,-0.845949,0.4426,0.22328,8,0.125,0.387032,0.401091,0.449994,0.517175,0.437427,0.353965,0.356395,0.424741,8
-211.944,0.997958,0.0624718,6,63,0,215.632,-0.537267,1.21482,0.545047,-1.06071,-2.25466,-0.454525,0.108834,0.824872,-0.0756586,0.0612883,8,0.125,0.386319,0.376633,0.353823,0.337277,0.362363,0.370378,0.380668,0.367745,8
-212.118,0.999587,0.0648389,6,63,0,216.283,-0.485743,-0.650021,1.74398,0.669149,2.23248,-0.481622,0.0776755,0.454065,-0.702619,0.0896979,8,0.125,0.367246,0.418408,0.395148,0.429107,0.370763,0.382541,0.390547,0.366151,8
-215.092,0.99893,0.0675352,6,63,0,220.451,-0.321415,0.875279,1.13079,-1.08201,-2.41683,-1.14063,-1.60131,-1.45044,1.84781,0.219429,8,0.125,0.467707,0.481687,0.363816,0.299068,0.360844,0.337873,0.345318,0.521,8
-214.819,0.993831,0.0701708,6,63,0,219.952,-0.53522,0.79909,-0.628629,0.560972,2.23226,0.653877,1.1554,1.79906,-1.61437,0.0890452,8,0.125,0.386022,0.35636,0.381009,0.416673,0.382962,0.393568,0.407328,0.336491,8
-213.616,0.998735,0.0719088,6,63,0,226.025,-0.545315,0.598253,2.07864,-0.498476,-2.31246,-0.430354,-0.911339,-0.349397,1.68023,0.199635,8,0.125,0.39511,0.46746,0.344156,0.267574,0.347232,0.325798,0.350904,0.447721,8
-210.491,0.99999,0.0745785,6,63,0,219.172,-0.676978,0.682296,-0.405821,0.968075,-0.533785,1.3587,0.574534,0.829756,-0.898727,0.189337,8,0.125,0.366376,0.319991,0.379026,0.314742,0.396582,0.361653,0.372882,0.300033,8
-210.994,0.998941,0.0775395,5,63,0,214.232,-0.477251,1.11755,-0.113243,0.940381,-1.16974,1.02227,1.18491,-0.856699,-0.286201,0.0650823,8,0.125,0.400227,0.381162,0.397463,0.36508,0.39874,0.40128,0.369816,0.37851,8
-210.461,0.99919,0.0803474,5,63,0,214.233,-0.343161,0.326378,-0.406296,-0.112599,-0.975625,-0.646508,0.953092,-1.23464,-0.467518,0.0702426,8,0.125,0.420618,0.40813,0.413123,0.398507,0.404061,0.431382,0.394154,0.407092,8
-211.404,0.999853,0.0832524,5,31,0,213.916,-0.543633,0.497169,0.0130769,-0.857481,-0.21178,-1.35664,-0.552702,-1.88448,-0.986487,0.161262,8,0.125,0.386166,0.367833,0.335835,0.359442,0.318124,0.346884,0.299952,0.33121,8
-216.271,0.993286,0.0863461,6,63,0,222.875,-0.640212,-1.34058,-0.894048,-2.48461,0.419485,1.94621,-0.430948,0.74184,0.149468,0.11475,8,0.125,0.311301,0.322391,0.283875,0.356159,0.397263,0.334108,0.364685,0.349086,8
-215.201,0.999438,0.0880617,6,63,0,221.326,-0.451639,-1.47358,-1.6942,-2.39395,0.983595,0.0948787,-0.93715,0.809516,-0.99979,0.0404711,8,0.125,0.374894,0.372804,0.366207,0.398473,0.389884,0.379996,0.396785,0.379399,8
-212.853,0.999881,0.0911296,5,63,0,220.365,-0.312353,0.818078,-0.904427,-1.52787,-0.039482,-0.607423,-0.759364,2.24835,-1.21319,0.17336,8,0.125,0.45747,0.384819,0.359571,0.420871,0.397078,0.390789,0.519346,0.372228,8
-210.055,0.995119,0.0943456,5,31,0,219.293,-0.411035,1.29641,-0.882161,-0.570999,-0.0322683,-1.5726,-0.772853,-0.910011,0.766816,0.140175,8,0.125,0.442922,0.369423,0.37964,0.39758,0.347176,0.373,0.368514,0.424691,8
-209.57,0.998146,0.0965013,5,31,0,213.923,-0.417975,1.6412,-1.10184,-1.37426,-0.399754,-0.175565,-0.533129,0.277615,-0.587677,0.204993,8,0.125,0.479626,0.344378,0.331881,0.377559,0.388418,0.371156,0.410701,0.368549,8
-209.924,0.99996,0.0993765,5,31,0,213.937,-0.509627,-0.0294548,2.18955,0.962112,-0.128253,0.27911,-0.19188,-1.19927,0.197068,0.191596,8,0.125,0.373959,0.477486,0.419387,0.369538,0.387899,0.366702,0.323135,0.384174,8
-213.165,0.988698,0.102722,5,31,0,219.221,-0.623179,0.368485,2.09516,-1.1981,-2.30559,0.074742,-0.244409,0.0734518,-0.981912,0.221465,8,0.125,0.367822,0.46029,0.291416,0.243463,0.352829,0.336863,0.352764,0.3014,8
# Adaptation terminated
# Step size = 0.0661385
# Diagonal elements of inverse mass matrix:
# 0.0220385, 0.933886, 0.71256, 0.967827, 0.996169, 0.774651, 0.73173, 0.7932, 0.756813, 0.914365
-212.169,0.999568,0.0661385,5,31,0,215.269,-0.569876,0.525751,1.94721,-1.04106,-1.87215,0.0735742,-0.569197,-0.659628,-1.17055,0.270801,8,0.125,0.394723,0.489359,0.299056,0.254101,0.365875,0.326509,0.321147,0.291758,8
-213.361,0.997977,0.0661385,6,63,0,219.145,-0.277452,1.2375,-1.39493,-0.389592,0.935601,-1.62368,-0.186558,1.72435,-0.0404622,0.0954936,8,0.125,0.460264,0.398754,0.421979,0.453111,0.393529,0.426715,0.471833,0.430131,8
-212.588,0.999573,0.0661385,5,31,0,216.426,-0.300719,1.28214,-1.20641,-0.414086,0.965724,-1.48593,-0.271528,1.71116,-0.10544,0.099762,8,0.125,0.456905,0.39626,0.415317,0.449083,0.389608,0.418774,0.467543,0.422813,8
-211.81,0.999861,0.0661385,6,63,0,216.015,-0.345293,-0.309999,1.62305,0.524669,-0.939803,1.10698,-0.297121,-2.1596,-0.508167,0.140416,8,0.125,0.404001,0.470686,0.432509,0.3829,0.452678,0.404437,0.34332,0.397319,8
-215.899,0.99796,0.0661385,6,63,0,218.635,-0.298093,0.110276,1.30862,-0.142535,-2.17889,1.41421,0.558148,-2.35629,-0.762716,0.151537,8,0.125,0.430115,0.475074,0.420751,0.347902,0.479065,0.446824,0.341828,0.398032,8
-210.232,0.999637,0.0661385,5,63,0,218.776,-0.663377,-0.678338,0.17962,0.450732,-0.891294,0.303106,-0.724355,0.342845,-0.319348,0.188196,8,0.125,0.311946,0.347607,0.359266,0.303409,0.352896,0.31009,0.354606,0.326628,8
-211.277,0.999748,0.0661385,6,63,0,215.946,-0.686824,-0.688998,-0.0362767,1.11617,0.197459,1.08073,0.458226,-0.724868,-0.905921,0.24988,8,0.125,0.29755,0.332724,0.399412,0.345816,0.39729,0.360701,0.29568,0.286346,8
-212.318,0.995923,0.0661385,6,63,0,226.351,-0.298676,1.37441,0.123031,-0.375851,-0.502329,-1.38882,-2.57349,0.198921,0.969289,0.196699,8,0.125,0.492918,0.431809,0.407911,0.401917,0.360809,0.308983,0.435475,0.473022,8
-211.052,0.995338,0.0661385,6,63,0,216.714,-0.0936028,-0.863351,-1.42098,-0.424347,0.171853,0.289335,-0.614691,-1.38741,0.501445,0.320458,8,0.125,0.408476,0.366104,0.442854,0.490368,0.499779,0.42786,0.368604,0.516766,8
-209.887,0.993964,0.0661385,6,63,0,215.485,-0.552123,0.856309,0.559881,-0.363466,0.523536,-0.521877,-1.01796,0.752851,-0.205582,0.0357522,8,0.125,0.3725,0.370026,0.362364,0.369723,0.361057,0.356975,0.371636,0.363669,8
-211.442,0.997842,0.0661385,5,31,0,214.306,-0.54451,-0.116756,1.38729,-1.58813,0.615092,0.875428,1.00135,0.377115,0.221457,0.242271,8,0.125,0.360592,0.448085,0.283073,0.402396,0.417652,0.42509,0.388613,0.379691,8
-209.917,0.999047,0.0661385,5,31,0,213.836,-0.528003,-0.106155,0.657659,-1.22029,0.486453,0.934481,1.06308,0.332924,-0.448519,0.168712,8,0.125,0.366813,0.397223,0.324344,0.390328,0.408458,0.41371,0.384182,0.353504,8
-209.59,0.999896,0.0661385,6,63,0,212.807,-0.459097,1.10086,0.717134,0.1539,-0.945604,-1.50086,-0.906833,-0.172775,-1.0932,0.1418,8,0.125,0.424826,0.411587,0.392391,0.355905,0.338067,0.357166,0.381403,0.351122,8
-210.139,0.999836,0.0661385,6,63,0,212.585,-0.366411,0.978437,-0.743127,-0.212705,1.07795,0.684362,-1.44233,0.617173,1.44904,0.125,8,0.125,0.439275,0.387151,0.402996,0.442341,0.430242,0.36663,0.428184,0.453812,8
-209.254,0.99984,0.0661385,6,63,0,211.594,-0.567431,0.586151,1.23459,0.143524,-1.12175,-0.118566,-0.475023,-0.652423,-1.21439,0.414046,8,0.125,0.419522,0.485941,0.375661,0.262718,0.350573,0.317754,0.302048,0.255357,8
-209.707,0.994689,0.0661385,6,63,0,216.088,-0.399731,-0.249559,-0.837523,0.285301,0.250703,0.636882,-0.262135,0.768334,1.39734,0.0523571,8,0.125,0.398242,0.390888,0.404971,0.404535,0.409415,0.398084,0.41108,0.419075,8
-207.644,0.998922,0.0661385,6,63,0,213.688,-0.46723,0.504765,1.22404,-0.0642288,-0.13728,-0.123874,-0.356516,-0.826644,-1.19203,0.385337,8,0.125,0.432238,0.50111,0.379427,0.372822,0.374031,0.35329,0.313078,0.283623,8
-208.496,0.999048,0.0661385,6,63,0,210.616,-0.326199,1.07933,-0.625136,0.373414,-1.12931,1.08193,-0.576095,-0.317332,-0.977961,0.285542,8,0.125,0.495499,0.376437,0.445326,0.34329,0.495685,0.379729,0.39728,0.353098,8
-207.638,0.998982,0.0661385,6,63,0,212.554,-0.346804,-0.405047,0.454704,-0.633518,0.831178,-0.847374,-1.1394,-0.277064,-0.337785,0.261136,8,0.125,0.388748,0.44323,0.374669,0.467607,0.361679,0.344266,0.396719,0.39293,8
-208.719,0.999557,0.0661385,5,63,0,211.045,-0.354238,-0.184966,-0.230688,0.311148,0.518733,-1.76521,-0.78544,0.0703893,0.423583,0.191903,8,0.125,0.403781,0.401671,0.426896,0.436669,0.333369,0.376374,0.415632,0.432183,8
-210.726,0.996412,0.0661385,6,63,0,213.107,-0.485622,0.590327,0.415638,-0.955578,1.07967,0.762639,-0.755381,0.00803075,-0.886578,0.0199294,8,0.125,0.383704,0.382881,0.376445,0.386013,0.384516,0.377382,0.380963,0.376768,8
-209.312,0.99894,0.0661385,6,63,0,214.336,-0.317815,1.60088,-0.291038,0.411367,-0.412776,-1.44156,-0.690126,-0.555329,0.871938,0.295798,8,0.125,0.538852,0.400375,0.451123,0.391762,0.322081,0.372396,0.381761,0.48503,8
-210.088,0.999726,0.0661385,6,63,0,212.625,-0.457249,-0.292246,0.868303,-1.01587,0.849218,1.87756,-0.470989,0.0574903,-1.03645,0.152426,8,0.125,0.377119,0.419483,0.351582,0.418775,0.457339,0.370741,0.389721,0.350867,8
-208.717,0.999899,0.0661385,6,63,0,212.179,-0.225135,1.324,-0.383089,0.481301,-0.637115,-1.33241,-0.723015,-0.494266,0.334057,0.355326,8,0.125,0.561023,0.410656,0.486474,0.389,0.332129,0.38177,0.40113,0.473416,8
-214.299,0.993531,0.0661385,6,63,0,217.762,-0.107772,1.77422,1.63577,-1.81413,-0.144025,-1.21106,-1.7124,-1.19361,0.229539,0.222116,8,0.125,0.571093,0.563544,0.375025,0.465116,0.406907,0.380336,0.407843,0.485807,8
-214.661,0.992465,0.0661385,6,63,0,221.481,-0.695981,-1.47623,-0.890966,1.52886,0.0162165,1.10918,-0.318805,0.561261,-0.696626,0.0197798,8,0.125,0.326253,0.328803,0.339451,0.332775,0.337592,0.331305,0.335173,0.329652,8
-213.001,0.999994,0.0661385,5,31,0,216.356,-0.589339,-1.29962,-1.01279,1.3642,0.56417,1.23035,-0.265276,0.676013,-0.974195,0.0299178,8,0.125,0.347914,0.349863,0.366207,0.360669,0.365278,0.354967,0.361441,0.350126,8
-210.43,0.999772,0.0661385,6,63,0,217.413,-0.5029,-0.992406,0.377819,0.681832,1.0744,0.362171,-0.685014,0.778578,1.48847,0.0843378,8,0.125,0.357416,0.384371,0.390456,0.398364,0.384059,0.363392,0.3924,0.406762,8
-213.667,0.996285,0.0661385,5,31,0,219.479,-0.60546,-1.6356,0.880497,1.41831,0.985826,0.300033,-0.886371,0.26371,1.73282,0.0718536,8,0.125,0.326736,0.367677,0.376707,0.369439,0.358035,0.338687,0.357436,0.382028,8
-208.391,0.999283,0.0661385,6,63,0,214.764,-0.461232,-1.0469,0.40683,0.417056,0.458851,0.608687,-0.445025,-0.1798,1.03965,0.189464,8,0.125,0.340833,0.405126,0.405593,0.407503,0.414375,0.366898,0.378646,0.434318,8
-208.934,0.999441,0.0661385,6,63,0,211.988,-0.394346,-0.743709,-0.361591,0.34151,0.420959,1.32271,-1.0957,0.69806,0.0728879,0.119076,8,0.125,0.381567,0.39236,0.41249,0.414785,0.441064,0.371726,0.422816,0.404761,8
-213.077,0.998291,0.0661385,6,63,0,215.002,-0.386626,-2.10166,-0.217699,0.0996531,0.166418,1.57578,-1.30152,0.446731,-0.643834,0.0229096,8,0.125,0.392987,0.403329,0.40508,0.405449,0.413255,0.397368,0.406998,0.400982,8
-213.91,1,0.0661385,6,63,0,217.451,-0.498374,1.83648,0.953719,0.00406881,0.251737,-1.00958,1.78254,-0.0314618,0.597126,0.00850957,8,0.125,0.381604,0.379833,0.377931,0.378427,0.375905,0.381495,0.37786,0.379118,8
-211.873,0.998978,0.0661385,6,63,0,219.747,-0.422963,-0.803953,0.231471,0.171668,-0.477905,-1.16593,-1.38271,-1.12446,0.500371,0.0115583,8,0.125,0.393588,0.396448,0.396283,0.394488,0.39259,0.391992,0.392704,0.397192,8
-208.721,0.999254,0.0661385,6,63,0,216.221,-0.302695,0.668656,0.736308,-0.721316,0.0169031,0.955077,-0.015908,0.0111715,0.211682,0.522917,8,0.125,0.511737,0.520571,0.336287,0.42706,0.549025,0.422867,0.426327,0.452146,8
-212.167,0.999725,0.0661385,6,63,0,214.968,-0.52832,0.616241,-0.429302,1.19004,-1.26698,-0.0918501,-1.76574,0.995579,-1.05296,0.0507881,8,0.125,0.378241,0.365836,0.385118,0.356023,0.369821,0.350237,0.382782,0.358519,8
-214.848,0.998379,0.0661385,5,31,0,216.526,-0.568272,1.86743,-0.189258,1.08965,-1.56622,0.0162432,-2.19287,0.902098,-1.25229,0.0994119,8,0.125,0.405493,0.357304,0.386998,0.326519,0.362009,0.31297,0.382585,0.333419,8
-213.714,0.999634,0.0661385,6,63,0,217.889,-0.537384,-0.0626766,0.301214,-1.48953,1.83824,-0.102976,-1.82705,-1.02515,1.03041,0.0386862,8,0.125,0.368232,0.371513,0.355487,0.3855,0.36787,0.352501,0.359613,0.378123,8
-214.383,0.999735,0.0661385,6,63,0,217.482,-0.340204,0.287687,-0.960609,1.55521,-1.64817,-0.0179769,0.797442,1.23738,-1.45986,0.151147,8,0.125,0.426359,0.380978,0.473739,0.356791,0.4151,0.445301,0.46178,0.363349,8
-212.472,0.999994,0.0661385,6,63,0,218.887,-0.561069,1.3075,-0.0136862,0.432276,-1.15631,1.47316,-1.81195,0.0898984,-1.00008,0.182509,8,0.125,0.420081,0.362723,0.381739,0.316024,0.427464,0.290746,0.367104,0.322219,8
-209.887,0.998354,0.0661385,6,63,0,217.582,-0.501192,1.22144,-0.55911,-1.4699,0.0361167,-0.099338,-0.516729,-0.561521,-0.114543,0.0495201,8,0.125,0.391573,0.370778,0.360319,0.377681,0.376106,0.371268,0.37075,0.375929,8
-209.051,0.999593,0.0661385,6,63,0,213.66,-0.268668,-0.416865,0.644749,1.35019,0.0892283,-0.204481,-0.741375,-1.30524,0.190189,0.378496,8,0.125,0.394974,0.493842,0.560299,0.441545,0.414337,0.366032,0.318061,0.450987,8
