# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-224.038,0.996114,0.0429992,7,127,0,238.232,-0.85953,-0.648271,-1.23616,0.418612,1.00428,2.15638,-0.935572,0.456372,-0.271771,0.435484,0.0851277,0.388587,-0.610648,2.63442,-2.35725,0.452579,-0.160706,1.39202,-0.411813,0.700777,0.0549204,0.47709,0.0925283,0.180288,320,0.000315844,0.348667,0.341457,0.361926,0.369295,0.383967,0.345134,0.362399,0.353321,0.371457,0.333758,0,0,0,0,0,0,0.350074,0.362358,0.387037,0.322434,0,0,0,0,0.432375,0.304167,0.359513,0.32998,0.35865,0,0,0,8,10,6,9
-219.238,0.997618,0.0431486,7,127,0,239.694,0.389472,-0.451927,2.17408,-0.260012,0.191652,0.850689,-0.693647,0.710199,-0.30124,-0.844702,-1.54557,-1.50047,-1.51652,-1.22913,-1.27577,0.441672,-1.71232,0.41746,0.466302,-1.04977,0.232455,0.849852,0.485046,0.309013,320,0.000315844,0.33804,0.478211,0.347691,0.370875,0.405731,0.326067,0.39821,0.345607,0.431225,0.298969,0,0,0,0,0,0,0.352285,0.401599,0.476856,0.307619,0,0,0,0,0.435241,0.327919,0.425064,0.35405,0.318119,0,0,0,8,10,6,9
-218.058,0.998419,0.0433694,7,127,0,227.334,-0.02466,0.856106,-1.99026,-1.02408,-0.0306505,-0.0191536,-0.52897,-0.100059,-0.774881,0.506849,0.19296,1.45014,1.4921,1.48009,1.30435,-0.444202,1.50929,-0.368954,-0.412997,1.33344,0.210649,1.30814,0.854586,0.693614,320,0.000315844,0.468957,0.334175,0.378171,0.425512,0.42607,0.401543,0.422151,0.389873,0.441945,0.349518,0,0,0,0,0,0,0.34138,0.540799,0.543155,0.43836,0,0,0,0,0.437915,0.357522,0.424825,0.32109,0.524332,0,0,0,8,10,6,9
-219.857,0.998893,0.0436284,7,127,0,231.341,-0.374068,1.27532,-1.31795,0.0570268,0.559557,0.383365,-0.397434,-0.309442,-1.12651,-0.0142142,-0.562815,2.00258,2.53525,1.65237,0.633294,0.20332,1.33199,-0.346996,-0.265254,0.90878,0.099008,1.02123,0.471307,0.256573,320,0.000315844,0.377356,0.320425,0.350086,0.361231,0.357306,0.340143,0.342058,0.324477,0.395805,0.273056,0,0,0,0,0,0,0.338125,0.391761,0.372588,0.292849,0,0,0,0,0.383721,0.338499,0.343471,0.29871,0.360393,0,0,0,8,10,6,9
-217.837,0.994391,0.0439106,6,63,0,227.794,-0.395954,1.44975,0.359344,0.209847,0.940132,-0.0136751,-0.539526,0.0303535,-1.70361,0.16492,-0.279233,0.633091,1.60843,1.06861,0.532751,-0.0578782,-0.401805,0.0115748,-0.386377,0.53609,0.0467146,0.718745,0.988064,0.265753,320,0.000315844,0.427699,0.415685,0.414045,0.422073,0.411596,0.405853,0.412078,0.393229,0.443186,0.368484,0,0,0,0,0,0,0.42337,0.599357,0.371221,0.261017,0,0,0,0,0.437571,0.404428,0.440375,0.33438,0.448968,0,0,0,8,10,6,9
-226.97,0.990486,0.0439763,6,63,0,236.11,-0.776851,1.18531,-0.00643117,-0.675994,-0.110134,1.80939,-0.63272,-1.4216,-1.84018,1.87786,-0.650891,0.922068,0.803443,2.29032,1.32714,0.0689213,1.20033,0.693661,1.53511,0.229332,0.0530588,0.16893,0.153514,0.117998,320,0.000315844,0.353413,0.33941,0.331659,0.338204,0.360848,0.332158,0.323133,0.318396,0.37545,0.282811,0,0,0,0,0,0,0.318716,0.337537,0.40494,0.320136,0,0,0,0,0.389412,0.324449,0.304682,0.29447,0.391303,0,0,0,8,10,6,9
-218.939,0.996546,0.043854,7,127,0,241.676,-0.0326615,0.619662,-0.0137324,-0.247734,0.0347412,-0.288054,-0.415302,-0.130942,0.771622,-0.0633623,-1.12763,0.74786,-0.150526,1.15472,0.403252,2.32294,1.8899,-0.359021,-1.52342,-1.04733,0.157464,0.384839,0.741521,0.306347,320,0.000315844,0.418475,0.394765,0.386122,0.396564,0.384639,0.379975,0.390427,0.424223,0.433408,0.337351,0,0,0,0,0,0,0.393736,0.44394,0.386722,0.364901,0,0,0,0,0.377227,0.368216,0.38847,0.455001,0.393343,0,0,0,8,10,6,9
-221.834,0.982907,0.0440219,7,127,0,233.518,-1.38347,0.591112,-0.199461,-1.05268,0.871168,0.411321,0.123322,-0.644142,-0.169352,1.63527,1.24626,0.278292,0.426897,0.81245,-0.109197,-0.790304,0.43055,0.00299299,1.78072,-1.42603,0.168781,0.581855,0.282729,0.0266452,320,0.000315844,0.362705,0.332836,0.302032,0.373557,0.355809,0.344887,0.316584,0.333951,0.358276,0.308618,0,0,0,0,0,0,0.304004,0.428752,0.3974,0.378166,0,0,0,0,0.339219,0.337525,0.333032,0.335808,0.346461,0,0,0,8,10,6,9
-224.29,0.992554,0.0435381,6,127,0,236.713,-0.47798,1.9846,-0.100073,-1.52788,-0.281561,0.187127,-1.40884,-0.442786,0.866958,1.30892,0.341951,-0.785205,-2.09153,-1.13631,-0.270275,0.417681,-0.784026,-0.494056,2.22328,0.16485,0.323188,0.301153,0.23004,0.0340916,320,0.000315844,0.544849,0.380837,0.28039,0.367259,0.402698,0.288139,0.355369,0.455844,0.398929,0.333874,0,0,0,0,0,0,0.348986,0.414175,0.439617,0.35502,0,0,0,0,0.374115,0.361964,0.3693,0.379339,0.38275,0,0,0,8,10,6,9
-225.801,0.999875,0.0435147,6,63,0,241.204,-0.661844,-0.571812,1.65229,0.527312,-0.597188,0.195105,-0.87644,0.676829,-0.919421,0.378744,-0.106553,0.729108,0.944187,2.90123,-1.02979,-1.31307,1.40981,0.498534,-2.83798,-1.23361,0.157329,0.374139,0.193442,0.408704,320,0.000315844,0.335544,0.415675,0.374304,0.334672,0.362395,0.325149,0.379714,0.323696,0.375326,0.334732,0,0,0,0,0,0,0.369917,0.321873,0.355409,0.310448,0,0,0,0,0.389228,0.292128,0.436507,0.288535,0.407059,0,0,0,8,10,6,9
-223.439,0.996674,0.043838,7,127,0,239.48,-0.695262,1.24571,-0.907381,-0.897251,0.829724,0.92052,0.373523,0.0206321,0.573787,0.740295,-0.425593,0.415936,-0.986594,-2.92316,1.56078,0.982753,-1.3524,-0.254979,2.47236,1.25127,0.102512,0.592957,0.255998,0.24943,320,0.000315844,0.412163,0.361783,0.362015,0.402256,0.404412,0.391478,0.38321,0.396197,0.452917,0.294971,0,0,0,0,0,0,0.35233,0.455224,0.460817,0.427307,0,0,0,0,0.411643,0.380231,0.360448,0.391635,0.401204,0,0,0,8,10,6,9
-216.416,0.987976,0.0440094,6,63,0,238.123,-0.196168,0.085354,0.674181,0.110395,-0.394625,-0.0592508,-0.692053,0.147132,-0.379794,0.0477312,-0.888014,-0.347273,-0.470609,1.66514,-1.63981,-1.12392,0.146296,-1.57323,-0.899046,-1.8272,0.357246,0.296153,0.571352,0.334248,320,0.000315844,0.41294,0.464072,0.415085,0.372537,0.400619,0.348318,0.418238,0.373763,0.427738,0.362474,0,0,0,0,0,0,0.41904,0.3517,0.395948,0.314432,0,0,0,0,0.413303,0.363823,0.429875,0.387956,0.421872,0,0,0,8,10,6,9
-217.883,0.99698,0.0437664,7,127,0,229.129,-0.551577,0.889619,0.191235,-0.976108,0.320798,-0.123719,-1.08737,0.366842,-0.0526935,0.383567,0.274271,0.00330198,0.68541,-0.4479,1.98578,0.77867,0.349707,2.17438,1.22061,1.415,0.311312,0.796428,0.136144,0.181345,320,0.000315844,0.465715,0.412432,0.328277,0.422202,0.388982,0.320712,0.425689,0.39423,0.395134,0.374815,0,0,0,0,0,0,0.37863,0.42038,0.405911,0.375121,0,0,0,0,0.389158,0.348977,0.410239,0.392187,0.410964,0,0,0,8,10,6,9
-224.187,0.995945,0.0439508,7,127,0,232.166,0.553978,-0.266346,1.70428,0.851214,-0.439559,1.19272,0.0644083,1.09599,0.181349,-1.02331,-1.31222,-0.507729,-0.306566,0.551677,-1.90471,0.208139,-0.342998,-2.33385,-1.05125,-1.37813,0.0537001,1.14486,0.2258,0.0254875,320,0.000315844,0.358465,0.382942,0.372265,0.356346,0.376525,0.362526,0.375317,0.363967,0.401255,0.325157,0,0,0,0,0,0,0.374371,0.309349,0.392479,0.334022,0,0,0,0,0.37421,0.367557,0.373638,0.368245,0.36119,0,0,0,8,10,6,9
-230.971,0.998759,0.0440857,6,127,0,240.632,1.04732,-0.00139224,1.47007,0.345475,0.0211284,1.63447,0.18781,0.82891,0.118389,-1.12864,-1.58813,-1.06489,-1.74699,-0.0335262,-2.43348,-0.0053185,-1.01471,-3.13273,0.901555,-0.381435,0.0713644,1.37339,0.335807,0.00147934,320,0.000315844,0.363947,0.387863,0.369531,0.364308,0.39057,0.366988,0.37737,0.365871,0.433636,0.290516,0,0,0,0,0,0,0.357209,0.333116,0.458968,0.3454,0,0,0,0,0.374684,0.374197,0.374413,0.374174,0.373755,0,0,0,8,10,6,9
-224.966,0.998113,0.0443546,7,127,0,242.951,0.599148,1.42338,-0.464051,-0.588099,0.139114,-0.239474,-0.0299051,-0.418755,1.64477,-0.694825,-0.884961,1.26984,1.09771,0.822714,1.54907,1.10909,-2.0924,2.31719,-0.923093,0.51182,0.191261,1.25721,0.272023,0.00740165,320,0.000315844,0.446745,0.360489,0.35506,0.387372,0.370407,0.379761,0.36248,0.457185,0.407635,0.351745,0,0,0,0,0,0,0.373622,0.420554,0.395885,0.409484,0,0,0,0,0.383934,0.384298,0.383623,0.387208,0.383144,0,0,0,8,10,6,9
-226.836,0.999618,0.0445929,7,127,0,242.274,-0.737479,0.0799729,-1.71396,-1.82424,0.661417,0.46987,-1.19328,3.22667,-1.53035,1.3953,0.558575,-1.02009,-0.157061,-2.52902,0.608909,0.720772,-0.0725393,-0.388802,-0.680182,0.57843,0.105276,0.745508,0.355584,0.106379,320,0.000315844,0.426696,0.383886,0.381303,0.440836,0.436167,0.396164,0.504053,0.3882,0.478536,0.33614,0,0,0,0,0,0,0.362323,0.570828,0.554706,0.413593,0,0,0,0,0.420732,0.380738,0.489065,0.372801,0.443467,0,0,0,8,10,6,9
-226.335,0.999077,0.044904,7,127,0,240.089,-0.0643578,0.869565,0.732414,0.830085,-1.11942,0.327688,0.0824236,-2.8779,1.37653,-0.456559,-0.877512,0.866793,-0.792924,2.61215,-0.0457563,-1.76694,0.0976718,0.673918,0.684558,-0.60549,0.11485,1.17551,0.293644,0.0484054,320,0.000315844,0.364497,0.360925,0.363467,0.314292,0.350474,0.344208,0.273152,0.377822,0.386898,0.278872,0,0,0,0,0,0,0.361195,0.243628,0.328502,0.313091,0,0,0,0,0.349115,0.346482,0.315455,0.360474,0.340728,0,0,0,8,10,6,9
-227.816,0.994255,0.0451897,7,127,0,246.399,-0.293967,1.93653,0.351243,-0.57899,1.39949,0.289078,-0.145011,1.28353,-0.587591,1.54355,0.269014,-1.07729,-1.5081,-1.87374,-1.37902,-0.767145,2.29676,1.78357,-0.826513,-0.368695,0.395611,0.16554,0.94808,0.365542,320,0.000315844,0.624536,0.481691,0.398557,0.577042,0.476036,0.436861,0.566599,0.397809,0.509461,0.461854,0,0,0,0,0,0,0.414588,0.810937,0.608448,0.511887,0,0,0,0,0.481138,0.445069,0.564324,0.408966,0.585792,0,0,0,8,10,6,9
-222.218,0.976959,0.0452416,6,63,0,240.808,-0.733412,0.702891,-0.378566,1.22969,0.535221,-0.315719,-0.134954,0.180721,-1.13449,-0.53903,-0.75913,-0.581048,-0.421662,-0.952895,-0.346458,-1.3938,1.78039,-0.472874,-0.608797,1.40804,0.126036,0.091449,0.249868,0.049664,320,0.000315844,0.371622,0.340575,0.387154,0.366731,0.342345,0.347462,0.356481,0.319636,0.355123,0.350561,0,0,0,0,0,0,0.379392,0.339528,0.29365,0.303092,0,0,0,0,0.353461,0.3555,0.359074,0.344292,0.350949,0,0,0,8,10,6,9
-223.951,0.987118,0.0444624,7,127,0,238.671,0.172208,0.195407,0.278752,-1.77158,1.5359,0.245535,-0.970918,-0.858309,-1.14017,0.164298,1.36862,0.542054,-0.890509,0.312168,-0.168467,2.0326,-1.21413,1.46124,-1.01018,1.41242,0.0880777,0.15013,0.24147,0.225688,320,0.000315844,0.47567,0.477461,0.433698,0.504515,0.476747,0.450702,0.453104,0.447096,0.442824,0.486801,0,0,0,0,0,0,0.419289,0.614716,0.539371,0.466607,0,0,0,0,0.506059,0.439065,0.44521,0.429863,0.501563,0,0,0,8,10,6,9
-226.129,0.998643,0.0441753,6,127,0,238.285,-0.221526,0.475849,-0.130147,-0.510143,0.0589096,-0.168095,-0.908619,0.436827,-0.0961749,-0.686122,1.41814,-0.272243,2.19701,-0.290072,-0.584209,-1.81884,0.514895,-1.73498,0.732839,-0.77087,0.16926,0.00158926,0.0175818,0.631833,320,0.000315844,0.421975,0.39774,0.382781,0.405254,0.396237,0.367326,0.420402,0.399087,0.395466,0.396246,0,0,0,0,0,0,0.395484,0.39782,0.396888,0.393851,0,0,0,0,0.409622,0.303084,0.504,0.420635,0.333524,0,0,0,8,10,6,9
-221.923,0.999707,0.0444336,7,127,0,235.012,-0.388647,0.222967,0.815754,0.102451,-0.359572,0.634951,-0.758003,-0.499403,-0.739758,1.01288,-0.927523,0.224785,-2.19458,0.701328,0.58169,1.97236,-0.72881,1.74907,-0.746692,0.360719,0.288846,0.0121092,0.113111,0.215138,320,0.000315844,0.41423,0.456037,0.405859,0.374307,0.443192,0.347916,0.364951,0.349106,0.395852,0.390319,0,0,0,0,0,0,0.393604,0.381357,0.407885,0.370913,0,0,0,0,0.435017,0.36383,0.376704,0.364732,0.454936,0,0,0,8,10,6,9
-220.115,0.999082,0.044743,6,63,0,231.069,-0.672824,0.291774,-0.878309,-0.370783,0.704369,1.55798,-0.103007,0.262992,-0.935697,1.13899,-1.96065,1.17409,-0.614143,0.866894,1.04891,-0.276053,-0.870972,0.0151161,-0.0920623,0.418119,0.260465,0.430284,0.066546,0.268129,320,0.000315844,0.378525,0.315928,0.342512,0.401566,0.450292,0.356904,0.376934,0.312984,0.481329,0.200648,0,0,0,0,0,0,0.358288,0.373214,0.385214,0.361984,0,0,0,0,0.434307,0.339073,0.359376,0.294838,0.40964,0,0,0,8,10,6,9
-217.394,0.9993,0.0450233,6,63,0,225.309,-0.689781,0.155867,0.0331856,-0.755454,0.460301,0.25706,-0.209034,0.244025,0.750101,0.473132,-0.178097,-1.50028,0.138222,0.420161,-0.450239,-0.0852075,-0.920481,0.261053,-0.302289,0.708297,0.109168,0.0363961,0.192526,0.578802,320,0.000315844,0.355509,0.352477,0.333272,0.363084,0.358019,0.346525,0.357696,0.370357,0.354778,0.349427,0,0,0,0,0,0,0.337922,0.391624,0.382422,0.361642,0,0,0,0,0.352125,0.293409,0.35041,0.419452,0.381086,0,0,0,8,10,6,9
-216.894,0.999743,0.0453147,6,63,0,226.389,-0.544502,-0.119646,0.0159968,-0.725171,0.562627,0.544513,0.0830889,0.302464,0.616313,0.305554,-0.178033,-1.49995,0.301707,0.188047,-0.669942,-0.898317,-0.955758,-0.536268,-0.319269,1.16982,0.111965,0.0405044,0.149551,0.75437,320,0.000315844,0.41855,0.422224,0.402265,0.437111,0.436616,0.424044,0.43001,0.43858,0.426707,0.421959,0,0,0,0,0,0,0.409762,0.45673,0.456062,0.439105,0,0,0,0,0.459066,0.374861,0.414283,0.472512,0.414847,0,0,0,8,10,6,9
-219.786,0.997572,0.0456281,6,127,0,227.722,0.258295,0.256406,0.207334,-1.21881,0.259088,0.571613,-0.775383,0.241718,-0.910411,0.36686,-0.775351,-0.125057,2.2394,-1.71155,0.745791,0.45231,0.205312,-1.49555,-0.0264126,0.360538,0.441496,0.0264987,0.521613,0.259426,320,0.000315844,0.487976,0.482792,0.33808,0.48826,0.521311,0.381237,0.486424,0.367863,0.443988,0.43696,0,0,0,0,0,0,0.379185,0.564451,0.603078,0.433612,0,0,0,0,0.484289,0.402767,0.464073,0.394808,0.471731,0,0,0,8,10,6,9
-223.844,0.995866,0.045837,7,127,0,235.292,-0.81923,-0.216005,-0.0482169,0.259674,0.285007,0.00632201,-0.0117423,0.989933,0.307776,0.15447,0.142084,0.118181,-2.21162,1.64527,-0.72336,-0.436931,-0.188083,1.61221,0.113606,-0.203269,0.0155673,1.83768,0.00677893,0.0928832,320,0.000315844,0.372924,0.373535,0.374657,0.374749,0.373734,0.373668,0.377323,0.374832,0.376587,0.371261,0,0,0,0,0,0,0.374491,0.374531,0.374089,0.37406,0,0,0,0,0.368173,0.367783,0.389669,0.37471,0.37138,0,0,0,8,10,6,9
-219.919,0.999856,0.0459627,7,127,0,231.202,-0.446332,0.0515016,0.151882,0.0892747,-0.000486768,0.300084,-0.844338,-0.731261,0.00100381,0.564663,-1.542,-0.037839,2.15941,-1.73454,0.712492,0.511757,0.247645,-1.57402,-0.136997,0.356809,0.0934631,0.236519,0.0163545,0.252874,320,0.000315844,0.362663,0.364796,0.363465,0.361561,0.367954,0.343871,0.346218,0.361592,0.402922,0.291272,0,0,0,0,0,0,0.356794,0.356463,0.357571,0.35336,0,0,0,0,0.387573,0.322355,0.328551,0.370031,0.403337,0,0,0,8,10,6,9
-214.395,0.998812,0.0462828,6,63,0,231.139,-0.104073,-0.177184,-0.382003,-0.147698,-0.196867,0.28134,-0.977924,-0.72675,-0.178641,-0.146486,-0.672875,-0.335664,-0.40208,1.48928,0.387855,-0.109153,1.10655,0.111164,-0.323376,0.0224367,0.079729,0.242076,0.932431,0.231848,320,0.000315844,0.397381,0.393558,0.397932,0.397013,0.405982,0.38251,0.387153,0.397354,0.405164,0.375462,0,0,0,0,0,0,0.388356,0.377567,0.486038,0.226958,0,0,0,0,0.430001,0.361596,0.374903,0.404565,0.406329,0,0,0,8,10,6,9
-217.324,0.986178,0.0465525,6,63,0,227.744,-0.126738,0.16548,-0.0218102,-0.447723,0.875605,0.263214,-0.52111,-0.254766,-0.643531,0.631313,-0.35617,-0.459724,-0.645754,0.950251,2.12068,-0.621084,0.350181,0.75528,-0.0570148,0.474275,0.0349832,0.165792,0.561894,0.995624,320,0.000315844,0.410628,0.409136,0.405749,0.416301,0.411407,0.405166,0.407282,0.404194,0.423322,0.386152,0,0,0,0,0,0,0.377845,0.552339,0.470518,0.368646,0,0,0,0,0.510261,0.325614,0.385359,0.299806,0.599247,0,0,0,8,10,6,9
-215.144,0.992884,0.0462035,6,127,0,231.327,0.240821,0.412622,0.280632,-1.16,0.240237,0.0950986,-0.421033,-0.115469,0.335761,0.815994,-0.822536,-0.234177,0.0357962,1.71565,1.08651,-0.324944,0.644574,0.398799,-0.374324,1.21655,0.0751041,0.202061,0.64833,0.335852,320,0.000315844,0.458602,0.456247,0.430699,0.455527,0.452941,0.443767,0.449194,0.457231,0.481883,0.403452,0,0,0,0,0,0,0.384576,0.605353,0.582909,0.500938,0,0,0,0,0.452898,0.412068,0.436132,0.472191,0.510894,0,0,0,8,10,6,9
-215.086,0.999361,0.0461823,6,63,0,225.188,-0.464363,0.854352,-0.368919,-0.787411,-1.3833,0.164794,-0.895401,0.149742,-0.695625,0.613284,0.537611,0.891478,1.11286,-1.16304,-0.953391,0.729186,-1.19404,0.211619,0.0976926,-0.812509,0.168636,0.809335,0.319836,0.270132,320,0.000315844,0.471261,0.420859,0.403933,0.380226,0.442711,0.3996,0.442091,0.407628,0.429916,0.415161,0,0,0,0,0,0,0.413236,0.368266,0.487855,0.404955,0,0,0,0,0.448267,0.379441,0.44727,0.392134,0.478153,0,0,0,8,10,6,9
-217.154,0.974041,0.0464761,6,63,0,226.855,-0.440466,2.07122,0.443111,0.610169,-0.16024,0.396991,-0.582585,0.0652836,-0.541209,1.02319,-0.888621,-0.290821,0.791216,0.364384,0.475894,1.37916,0.220915,0.269497,-1.81724,-0.43072,0.267836,0.192143,0.066658,0.229311,320,0.000315844,0.544579,0.437327,0.448235,0.3985,0.434326,0.372024,0.412893,0.374587,0.462623,0.374831,0,0,0,0,0,0,0.429397,0.417144,0.425998,0.410469,0,0,0,0,0.449152,0.395451,0.430771,0.397679,0.48419,0,0,0,8,10,6,9
-219.264,0.986736,0.0455443,6,127,0,229.589,0.749092,0.077131,-0.0809398,-1.06711,-0.273725,0.943841,-0.0994803,-0.079351,-0.0605871,-0.403924,-0.684333,1.13842,0.552886,-0.995076,-1.51162,-0.0497866,-0.0406963,0.55269,2.09178,-1.70705,0.239383,1.38444,0.301976,0.222681,320,0.000315844,0.477631,0.468435,0.411783,0.45725,0.528161,0.467358,0.468528,0.469618,0.509162,0.414868,0,0,0,0,0,0,0.430705,0.489274,0.579167,0.502232,0,0,0,0,0.515526,0.459037,0.460122,0.461133,0.442686,0,0,0,8,10,6,9
-216.859,0.977277,0.045231,6,63,0,230.479,0.00913066,1.13733,0.206022,-0.336106,0.299886,-0.704192,-0.713706,0.143835,-1.33009,-0.388793,-1.33778,0.195442,0.518693,0.309853,0.600253,0.394202,-0.329458,-0.362464,-1.81827,-0.54829,0.512644,0.346171,0.143896,0.373866,320,0.000315844,0.510286,0.394266,0.331015,0.405652,0.291123,0.29013,0.386783,0.230198,0.381681,0.310074,0,0,0,0,0,0,0.353766,0.374109,0.342218,0.341922,0,0,0,0,0.342197,0.341423,0.41408,0.293153,0.368305,0,0,0,8,10,6,9
-217.364,0.990824,0.0444779,6,63,0,229.205,-0.0710377,1.10986,-0.1145,-0.350746,0.482647,-0.512223,-0.760604,0.207603,-1.29143,-0.283626,-1.53452,-0.153955,0.443935,-0.0178276,0.549775,0.33031,-0.553191,-0.266471,-1.86516,-0.486413,0.47361,0.352277,0.151075,0.424145,320,0.000315844,0.473759,0.337938,0.313848,0.402377,0.297922,0.274342,0.372135,0.227958,0.370567,0.277489,0,0,0,0,0,0,0.332099,0.359419,0.326923,0.319041,0,0,0,0,0.332321,0.310069,0.400757,0.265353,0.353468,0,0,0,8,10,6,9
-212.017,0.995828,0.0443626,6,127,0,224.688,-0.170485,-0.63722,-0.00616386,-0.542205,0.307065,0.279552,-1.20068,0.0728961,-0.126372,0.75176,-0.307595,0.66938,0.627304,-0.941931,0.127699,1.2792,-0.995992,0.0545708,0.047756,-0.196969,0.226785,0.40621,0.379593,0.275258,320,0.000315844,0.409642,0.443775,0.414736,0.460931,0.45942,0.379855,0.448095,0.437223,0.466754,0.364499,0,0,0,0,0,0,0.408896,0.486696,0.484146,0.351308,0,0,0,0,0.452986,0.357147,0.439226,0.426043,0.48466,0,0,0,8,10,6,9
-212.845,0.997255,0.0444792,6,127,0,219.198,-0.229357,0.705983,0.692882,-0.50472,-0.316327,0.0277082,-0.547781,0.93529,-0.580157,-0.137992,-0.240101,0.373658,-0.476229,1.44261,-0.537676,-0.462143,-0.0978999,-0.213066,0.373715,0.470887,0.25602,1.51217,0.0857657,0.261761,320,0.000315844,0.409511,0.408706,0.337636,0.348434,0.36855,0.335191,0.423678,0.333359,0.388487,0.352893,0,0,0,0,0,0,0.371462,0.375195,0.382049,0.370611,0,0,0,0,0.377966,0.343497,0.434773,0.341602,0.367897,0,0,0,8,10,6,9
-221.071,0.941032,0.0446619,6,63,0,228.643,-0.34691,0.581608,0.347868,-2.06307,0.687548,0.709753,-0.304923,-0.233034,0.286324,-0.310646,-1.12074,1.3959,-1.28712,0.217892,0.553429,-0.00501586,1.97834,-0.924504,-1.87655,0.298879,0.369096,0.134985,0.0858256,0.783981,320,0.000315844,0.430116,0.409711,0.225883,0.439447,0.441408,0.354512,0.360436,0.404386,0.386137,0.361653,0,0,0,0,0,0,0.358651,0.412152,0.412594,0.392547,0,0,0,0,0.498848,0.313618,0.325648,0.418478,0.312671,0,0,0,8,10,6,9
-214.686,0.999964,0.0422956,6,63,0,227.057,-0.253935,-0.248717,0.620027,-1.903,0.247539,0.295774,-0.457302,0.846072,-0.268793,1.12341,-1.13182,-0.282413,0.557188,0.861204,-1.29788,-0.3814,0.0520271,0.521929,0.454246,-0.016252,0.114746,0.515605,0.362179,0.289871,320,0.000315844,0.378729,0.400116,0.339197,0.3909,0.392089,0.373653,0.405739,0.378239,0.486509,0.23606,0,0,0,0,0,0,0.326023,0.498037,0.502038,0.439776,0,0,0,0,0.386709,0.340846,0.421442,0.352113,0.43923,0,0,0,8,10,6,9
-219.005,0.996723,0.0425908,6,63,0,226.631,-0.181425,-0.376604,-0.0157592,-0.84813,0.228888,0.195597,-0.160645,1.02943,-0.262644,0.555595,0.176577,-0.826234,-0.702425,-0.899254,-2.19846,1.80573,-0.64502,-0.846272,-1.09742,1.38789,0.201804,0.228395,0.548632,0.155269,320,0.000315844,0.401366,0.418661,0.379133,0.430503,0.428887,0.41169,0.469739,0.406804,0.42806,0.407436,0,0,0,0,0,0,0.373914,0.518162,0.513622,0.46505,0,0,0,0,0.417484,0.404355,0.44864,0.40062,0.43087,0,0,0,8,10,6,9
-221.433,0.978176,0.0427428,7,127,0,229.254,-0.264956,1.36131,0.517477,0.527623,-0.197579,0.591566,-1.64368,-0.901942,0.217623,-0.143737,-0.0973188,0.724348,0.395112,1.05127,2.04149,-1.59828,0.403099,0.344983,0.864299,-1.79403,0.117545,0.390467,0.213353,0.0998719,320,0.000315844,0.466433,0.441996,0.442288,0.421499,0.444132,0.38092,0.401566,0.433373,0.421509,0.425893,0,0,0,0,0,0,0.434636,0.39727,0.437973,0.326552,0,0,0,0,0.448977,0.394998,0.412698,0.439828,0.431024,0,0,0,8,10,6,9
-219.754,0.999786,0.0420779,7,127,0,229.02,-0.385792,-0.236036,-1.58328,-0.807442,0.160478,0.730726,-0.50321,0.923433,0.890492,-0.101513,-0.311219,-0.732262,-0.873495,-1.09434,-1.97776,1.15891,-0.0141988,0.624615,-0.399312,1.52519,0.145783,0.147541,0.17567,0.297013,320,0.000315844,0.400992,0.355319,0.381361,0.414806,0.434901,0.39177,0.441743,0.440572,0.407058,0.399716,0,0,0,0,0,0,0.387294,0.42786,0.452252,0.399907,0,0,0,0,0.428007,0.342068,0.441978,0.439583,0.369225,0,0,0,8,10,6,9
