# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1480661404
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-218.41,0.991716,0.03076,7,127,0,227.709,0.182155,1.13963,-0.236031,-1.07865,0.259002,0.450856,-0.737204,-0.510676,0.0513624,0.404102,0.508004,0.84616,0.430124,0.177656,-1.44833,1.33239,0.544044,1.00781,-3.40886,-1.71612,-0.981365,-0.294607,-0.946792,-0.348348,2.03382,0.714072,0.215529,2.99326,-1.63688,-1.23441,1.34877,-0.446547,0.911795,1.58035,-0.0847127,0.417389,-0.309562,1.00036,-1.62462,0.0249071,-0.691331,-0.328218,0.558312,0.138504,7.95017,1.09053,-0.287811,1.47264,0.414445,3.60181,-1.04562,-3.69976,5.56832,2.97847,0.508004,0.84616,0.430124,0.177656,-1.44833,1.33239,0.544044,1.00781,-0.917185,-0.743481,-2.5506,3.38857
-217.599,0.999479,0.0307634,7,127,0,223.913,-1.00805,-0.279846,-0.777959,-0.147713,-0.231764,0.567556,-0.219926,1.1706,-0.714208,-0.456815,-0.464407,0.325652,0.464212,0.295831,1.3715,-0.132889,-1.38037,-0.609355,-2.24678,-0.703595,-0.0286118,-2.54397,-1.01165,-0.980718,1.02341,0.179451,-0.108613,1.25146,-0.166082,-0.183283,0.176015,0.870093,-0.20687,-1.2142,-0.797636,-0.416447,0.898781,-1.59064,0.694312,-0.840736,1.1813,0.113877,0.653496,-0.756103,-17.9275,-0.728445,-1.49264,-12.7781,-1.29028,-0.556951,-3.13823,-4.99113,-3.42295,-0.62347,-0.464407,0.325652,0.464212,0.295831,1.3715,-0.132889,-1.38037,-0.609355,0.0284005,-5.54614,2.21824,-1.45571
-214.016,0.998686,0.0311272,7,127,0,224.993,-0.155637,0.459758,0.387326,-1.01915,-0.261,0.440154,-0.382635,-0.19402,-0.0689941,0.466164,1.1712,0.022099,-0.590637,0.206157,-0.640559,1.10207,-0.12921,-0.576201,-2.2267,-1.70729,-1.92034,-0.755002,2.62732,0.326082,1.16026,-1.23319,0.550662,2.17948,-0.916448,-1.98133,1.16679,-0.736805,-0.782879,-0.424131,-0.237577,-0.520206,-1.30138,-0.505451,2.17197,1.23033,1.0853,0.904169,-0.337517,0.241116,9.21333,0.271813,0.246758,0.584973,0.0264206,1.08274,1.64156,-0.181986,2.97054,1.67127,1.1712,0.022099,-0.590637,0.206157,-0.640559,1.10207,-0.12921,-0.576201,-0.986999,-0.981841,-2.17427,-0.943739
-217.777,0.998016,0.0314549,6,63,0,227.041,-0.620878,0.528459,1.07902,-0.328585,-0.128811,0.776287,0.287505,0.47303,-0.657533,-0.552462,-1.38754,-0.0330007,-1.91748,-0.615013,-0.758354,1.93462,-0.453231,-0.189594,-4.42246,-0.106298,-0.507493,-1.36404,-3.3705,-0.214542,0.296011,0.031125,0.421007,0.00109499,-1.03785,-1.02238,0.391095,-0.500849,-1.49473,-0.0557901,-0.493234,-0.603488,0.349861,-0.17443,-0.0199569,0.574107,-0.621243,-0.362456,1.79646,-1.95018,-2.05483,0.486053,1.03052,-0.221911,-0.405623,0.0518531,0.728346,2.24741,-4.0079,-0.968208,-1.38754,-0.0330007,-1.91748,-0.615013,-0.758354,1.93462,-0.453231,-0.189594,-1.04331,2.83172,-0.584644,-0.672737
-213.223,1,0.0317514,7,127,0,221.879,-0.979875,-0.634768,0.677043,-0.246803,-0.239543,0.742578,-0.156382,0.564344,0.374365,0.658782,-0.649565,-0.299904,-0.495558,-1.0103,-0.819945,-0.589382,0.833878,-0.11728,-3.56131,-0.833074,-0.980198,-0.106258,0.538027,0.643003,0.966186,0.147413,-0.108799,0.226787,1.12284,0.224813,-1.64296,-1.03788,-1.2243,0.10744,-2.08197,-0.354534,-0.583035,2.5124,-0.526157,-0.172136,-1.07996,-0.25644,-0.0787321,-0.476668,-0.196773,-0.713923,0.59613,0.536258,-0.454532,0.425474,-2.78415,0.016841,3.4403,2.03789,-0.649565,-0.299904,-0.495558,-1.0103,-0.819945,-0.589382,0.833878,-0.11728,-0.889567,-0.736605,-0.379667,1.51987
-218.079,0.99038,0.0321431,7,127,0,226.069,-0.503918,1.06607,0.850934,-0.473367,1.12925,1.00311,0.23306,0.567517,-0.583503,-2.03522,0.594117,-0.791252,-0.910626,-0.329512,-1.03916,-0.294361,1.61787,1.02488,-2.77975,-0.519373,-0.882518,-2.27849,-3.99808,-0.771358,0.466718,-0.45014,-1.53486,-0.13931,-0.299414,-1.02747,-0.0248174,0.748602,-0.5124,-0.14935,-0.394001,-1.05515,-0.774861,-0.611916,0.943959,-0.192589,-1.1497,1.41084,-0.455235,0.149429,4.91992,0.895755,0.676672,1.78824,1.49541,1.36878,0.488801,3.71202,-0.153772,-2.15123,0.594117,-0.791252,-0.910626,-0.329512,-1.03916,-0.294361,1.61787,1.02488,-0.742767,1.25437,-1.2081,-0.920994
-225.441,0.991728,0.032074,7,127,0,237.354,-0.110294,0.329292,0.63325,-0.18658,-1.74058,-0.228561,-0.771261,-0.138626,-0.875916,1.63162,-0.873713,-0.213036,3.44563,1.37739,-0.703771,0.0344308,-1.98802,-1.08154,-1.15344,0.0696047,-3.28678,-1.7689,1.91084,-1.20587,-1.48349,-0.157926,-1.74578,-3.47551,2.08856,0.304446,2.2308,0.884571,0.327828,1.17848,-1.30185,-0.711304,2.04831,0.368898,0.0610269,-0.426763,-0.42586,-0.037074,-1.02514,-0.244296,-9.71829,-0.251012,0.460684,0.04926,-2.35566,-0.951105,-3.65575,-6.70445,-5.18059,1.91144,-0.873713,-0.213036,3.44563,1.37739,-0.703771,0.0344308,-1.98802,-1.08154,1.97143,4.71058,-0.788514,-0.0445997
-216.57,0.999684,0.0320686,7,127,0,232.322,-0.295701,0.227773,1.14236,-1.82471,-1.31222,0.946674,-0.342169,0.610075,-0.610261,-1.26494,1.05357,-0.579477,-1.25786,0.0974916,0.323654,0.918101,0.466864,0.887058,-2.35227,-1.46838,-1.77659,-1.17829,-0.771403,0.0520853,-0.850207,-0.276681,2.23155,0.658953,1.12878,0.030395,1.44764,-1.94465,0.271767,0.359734,-3.62805,-1.58779,0.6746,-0.298078,1.94552,0.858871,0.390044,0.89339,1.79117,-0.341563,-0.995013,-0.138112,0.814263,-1.70636,-1.29466,1.13722,0.235043,0.27708,-0.360415,-1.95266,1.05357,-0.579477,-1.25786,0.0974916,0.323654,0.918101,0.466864,0.887058,-1.23019,-1.64144,-0.501512,-0.0243416
-225.533,0.997407,0.0324421,7,127,0,236.458,-0.330844,-1.02706,1.17939,-3.06116,-1.5675,1.15161,0.310659,1.44262,-1.24483,0.840502,1.55887,-0.23922,-0.723849,0.347511,-0.451738,0.738318,1.45098,0.28708,-0.9486,-0.752253,-1.16377,-1.53919,0.133426,-0.563357,-0.283778,-1.29,0.164889,-1.11408,1.29459,1.27369,-0.45993,3.22521,-0.0856807,0.723012,1.2085,0.24505,-1.00409,-0.612701,0.594791,-1.01895,-0.6217,0.514587,0.0497015,-1.7364,-2.83615,-3.27653,0.995693,-4.23067,-2.78986,4.11206,0.261953,2.50271,-3.72966,0.707578,1.55887,-0.23922,-0.723849,0.347511,-0.451738,0.738318,1.45098,0.28708,6.68664,2.54301,3.587,0.0635384
-222.133,0.99988,0.0327068,7,127,0,233.664,-0.101459,1.23193,1.85087,-2.54379,-0.455842,0.428432,0.587274,-0.0357067,-0.733436,0.799586,-0.725595,0.72543,-1.03402,-0.763641,-0.751994,0.792465,-1.64257,0.773153,-3.12883,-1.55605,-1.78066,-1.99517,0.396734,-1.58756,0.589371,-2.74628,-2.51791,1.92683,0.942999,2.80695,-1.47217,0.840108,1.41323,-0.596192,-0.505187,0.579546,-0.3142,0.603636,1.4352,0.146442,0.303159,-0.375416,0.0400139,0.411754,-1.72914,1.10119,1.70197,-2.81495,-0.414685,0.0171478,1.22703,-1.65213,0.18487,0.868589,-0.725595,0.72543,-1.03402,-0.763641,-0.751994,0.792465,-1.64257,0.773153,-1.58035,-1.48317,0.069559,-0.573555
-220.75,0.998557,0.0330916,7,127,0,235.132,-0.705405,0.532429,-0.54163,-0.570605,-1.31324,-0.506417,-0.483138,2.24779,-0.816013,-2.10026,-0.0260125,-0.120364,-0.21614,-0.311483,-0.851116,-0.507813,0.79034,0.28489,-2.44406,-1.59115,-0.825146,-2.02782,3.00098,1.02271,1.47685,-2.76964,-1.80337,2.0459,2.6854,-0.936526,-0.3007,0.309837,-0.801647,0.838096,-1.21727,-0.92996,-1.07267,0.788787,-1.35646,0.936152,1.1703,-1.00207,-0.679467,-0.0636902,-15.2582,0.196512,-1.06959,-4.56821,-1.90513,-2.6869,-1.72632,0.00028729,-1.83501,-2.4764,-0.0260125,-0.120364,-0.21614,-0.311483,-0.851116,-0.507813,0.79034,0.28489,-0.626482,-5.2955,3.39429,0.827904
-216.359,0.993427,0.0334128,7,127,0,229.277,-0.0398345,0.203732,0.50175,-1.17225,1.16087,-0.272301,0.03613,0.248077,-0.375462,2.64416,-0.0463666,-1.26222,-0.144772,-0.117296,-0.520961,0.23221,-0.030643,0.00766576,-0.808137,-0.50314,-0.812863,-2.89862,-0.0994492,0.226236,2.00385,-0.24978,-0.427655,0.970885,1.88327,-3.95167,0.396928,0.51893,0.165114,1.11935,0.436132,0.581076,1.82894,0.517621,-1.55185,-0.447852,-0.523625,1.54408,1.23724,0.299918,7.9717,-0.673012,0.369077,2.20528,4.73523,0.850158,0.212535,3.09164,1.85752,2.73616,-0.0463666,-1.26222,-0.144772,-0.117296,-0.520961,0.23221,-0.030643,0.00766576,2.13488,-0.451182,-3.6756,-0.703242
-211.938,0.999793,0.0334822,7,127,0,222.105,-0.621262,1.34018,0.577433,-0.386885,-0.650047,0.446713,-0.0615914,0.891418,-0.0327285,-1.31238,0.187934,0.432233,0.0223541,-0.348667,0.156633,-1.34563,-0.572379,0.675461,-1.08899,-0.804075,-0.18662,-2.08579,1.42395,0.621665,0.252544,0.0631328,2.80618,-1.83111,-0.554466,1.29301,-0.276169,3.20369,0.12123,-1.38878,-0.164214,-0.32235,-0.537816,-0.333699,-0.530639,0.404349,-1.28293,0.191576,-0.438921,0.280375,-3.47653,0.813249,-0.251976,-1.40422,-1.5826,2.24431,-2.29584,-1.19146,0.910069,-1.39197,0.187934,0.432233,0.0223541,-0.348667,0.156633,-1.34563,-0.572379,0.675461,-1.15555,-2.34818,1.45326,-1.23933
-210.775,0.990086,0.0338637,7,127,0,219.643,-1.05886,0.634762,1.14779,-0.459945,0.635742,0.511698,0.608394,0.345538,-0.428636,0.873333,0.6564,0.767031,0.38397,0.0712667,-0.596174,-0.165624,1.31202,0.99476,0.0776834,-0.502496,-0.503371,-1.38854,-0.446746,-0.630791,0.136153,-0.638497,-1.49672,1.7927,-2.20213,-1.87967,-0.392925,1.08553,-0.770634,-0.723828,-0.161634,0.373353,0.0877177,1.63495,-0.273406,-1.265,-1.31077,0.223649,-1.03699,0.78157,5.77662,-2.22809,5.16061,3.11787,4.04941,3.01774,2.23352,2.87296,1.63265,1.37223,0.6564,0.767031,0.38397,0.0712667,-0.596174,-0.165624,1.31202,0.99476,6.3238,-0.223514,-1.59825,0.0475015
-215.875,0.97986,0.0337659,7,127,0,227.887,0.268093,0.998248,0.329072,-1.40542,-1.16307,-0.119846,-0.194631,1.00595,-0.258018,-0.662788,-0.69701,-1.70127,0.54855,-0.0973559,-0.167656,0.325699,-1.33175,-1.61005,-0.272739,-1.70799,-0.784913,-2.00336,-2.81813,0.213504,-1.51713,1.31784,-1.52043,-0.183442,-0.15625,0.903339,1.31807,0.938246,0.266932,-1.32032,2.07983,-0.0555289,-2.33024,0.309858,1.49895,-1.91828,0.255974,0.249224,0.403351,0.388903,13.1547,2.5969,2.44348,4.48643,-2.9183,5.39929,2.35821,2.72298,1.57643,-0.373557,-0.69701,-1.70127,0.54855,-0.0973559,-0.167656,0.325699,-1.33175,-1.61005,2.29489,0.194123,-8.09362,-0.905325
-216.495,0.996747,0.0331716,7,127,0,225.279,-0.227382,1.96977,1.35254,-1.42071,-0.845929,-1.00313,-0.0204955,0.836684,0.266381,-0.824812,-0.679083,-1.84144,-0.597887,-1.17386,1.2443,-0.690627,-0.217451,-0.416732,-1.46619,0.249279,-0.235213,-1.91208,2.58134,0.857168,0.091521,-0.545256,-1.33162,0.0750571,0.200041,2.83106,0.0706171,-0.643386,-0.728964,-1.52575,0.743802,0.0490882,-0.321771,0.495964,-1.27625,-1.65423,-0.837921,0.433695,-0.992762,0.549445,7.15169,1.94652,1.74182,4.87521,-0.389922,-2.12365,1.35806,11.2452,0.515716,-0.764588,-0.679083,-1.84144,-0.597887,-1.17386,1.2443,-0.690627,-0.217451,-0.416732,-1.39556,8.55866,-8.32332,0.583782
-216.896,0.983707,0.0333972,7,127,0,226.375,0.476898,-0.653675,-0.00228423,-0.847022,0.0347148,-0.121276,-0.082138,0.650351,-0.817633,0.584687,0.525103,-1.14051,-0.149805,1.20852,0.815166,-0.463107,-0.15188,1.73882,0.0314528,-1.75696,0.210743,-2.54601,0.788593,-0.490341,1.50128,-0.629019,1.3539,0.826506,-1.66795,0.769146,1.53492,-0.691703,-0.400787,-2.52109,-0.755945,-0.836143,1.81351,-0.981545,-0.371407,0.376163,-0.496204,-0.761032,0.738296,-0.677768,-4.92636,-6.63662,-3.38273,-10.526,4.11755,4.79057,-2.44505,-1.01538,-0.278488,0.519069,0.525103,-1.14051,-0.149805,1.20852,0.815166,-0.463107,-0.15188,1.73882,3.51491,-2.37472,8.57589,-0.904032
-222.768,0.999814,0.0329945,7,127,0,231.987,-0.462206,0.387274,1.04151,-1.38183,-0.319392,2.424,-0.327963,0.0591251,-0.600174,0.361513,-1.43503,1.57531,0.123502,-1.24262,-0.885416,0.482764,-0.264617,-1.61328,-1.89844,-0.649517,-1.90829,-3.26391,-1.04177,-1.79781,-0.06878,0.176782,1.16086,-0.106474,-0.784132,1.03893,-1.48658,1.62976,-0.89707,-2.70861,0.644499,-0.417314,-0.620795,-0.987618,-0.700327,0.916911,0.00709378,-0.493139,0.674018,0.429637,-8.42756,-0.15951,0.450709,-2.19172,-0.356772,3.28541,-1.74137,-4.9501,0.124748,0.34303,-1.43503,1.57531,0.123502,-1.24262,-0.885416,0.482764,-0.264617,-1.61328,0.946866,-1.19613,0.824847,-1.59927
-222.05,0.987351,0.0333635,7,127,0,238.344,0.13175,-0.0796883,-0.790614,-0.472219,-0.256444,-1.17617,-0.283456,0.00482656,-0.421102,-0.032999,2.5082,0.382617,-2.43014,0.87578,-0.0820125,0.611183,-0.113409,1.34635,-2.52498,-0.827351,0.0945602,-1.70352,-1.82139,-0.32577,0.269676,-2.76685,-0.331022,2.77198,3.12835,-0.877515,-1.83406,0.586801,-0.203462,1.86932,-0.212061,-1.17548,-0.984147,0.638292,-0.327845,-1.38447,0.297758,0.665625,1.07333,2.28508,-8.02563,-0.308071,-1.18799,-3.57998,-0.642393,-6.8715,-1.14071,-4.23642,-0.0956739,-0.116037,2.5082,0.382617,-2.43014,0.87578,-0.0820125,0.611183,-0.113409,1.34635,-0.679635,-0.700563,6.83092,1.03356
-219.436,0.996141,0.0331349,7,127,0,233.546,-0.347511,1.65727,0.534023,-1.48133,-0.289287,0.510282,0.284577,-0.0651343,-0.870953,-0.245325,-2.50723,0.474065,1.67204,-0.059378,0.92786,0.460533,0.0508204,-1.76775,-0.841148,-0.206571,-4.10458,-1.67374,-0.152817,1.89143,-0.669258,1.03993,-1.53801,2.63514,1.16802,2.32712,-0.473512,0.41104,-0.0858032,-1.34389,2.08684,-1.87131,-1.77048,-2.0349,0.508108,0.69676,0.517503,-0.0145178,0.238828,1.04384,4.38668,1.71373,-0.398638,-1.13835,-0.062871,2.28091,1.40506,4.29604,-1.10897,-0.0947027,-2.50723,0.474065,1.67204,-0.059378,0.92786,0.460533,0.0508204,-1.76775,-0.112755,0.0997372,-1.19698,-1.21076
-214.883,0.997628,0.0333256,7,127,0,229.208,-0.00677735,0.663126,1.50763,-0.133065,-0.395372,-0.0367303,-0.237865,0.00714869,-0.794171,-0.622397,1.32419,2.0208,-1.19036,0.734578,1.47115,0.932031,-0.829339,-0.0430609,-1.38952,-0.554263,-0.304887,0.0142924,-1.80353,1.2144,0.474554,-1.47463,-0.193359,0.568407,0.428779,-0.963485,-1.23726,-0.241792,-2.19777,-0.121498,2.23497,-0.206296,0.744167,0.2922,0.0314955,-1.86,0.0531397,-0.37643,-2.6693,-0.8747,0.332794,-0.196966,1.23702,2.67313,-0.775586,-1.87976,3.60238,3.21078,-5.05469,-1.98351,1.32419,2.0208,-1.19036,0.734578,1.47115,0.932031,-0.829339,-0.0430609,-1.86907,-0.820228,-0.0773477,3.54839
-210.723,0.995979,0.0335869,6,127,0,224.294,0.0315427,1.39234,0.379739,-0.92129,-0.710163,0.121729,0.131687,0.181428,0.106333,0.0398631,1.17067,0.247229,0.118315,0.649426,-0.409879,0.108266,-0.405883,-0.21008,-1.15084,-1.36504,-0.22778,-0.36785,-0.624597,0.166226,-1.94856,-1.37179,0.263982,-1.82845,2.35803,2.21599,-1.17252,0.371129,-0.919419,-2.65489,1.64409,-0.514948,-2.02144,-1.136,0.691013,-0.0633464,-0.265495,-0.165608,-1.31539,-0.199071,-0.0928875,0.994537,-0.516276,-2.22593,-0.981117,-0.975397,3.20312,-2.02118,2.73126,0.256299,1.17067,0.247229,0.118315,0.649426,-0.409879,0.108266,-0.405883,-0.21008,-1.95631,-0.881199,1.8957,-0.33865
-222.151,0.974818,0.0337686,7,127,0,229.804,-0.479996,-0.0119397,0.513302,0.17111,0.10158,-0.0154501,-0.876125,0.184434,-1.22766,-0.260663,-0.815446,1.17845,0.618734,1.02216,-2.79431,-0.865254,1.56834,0.671694,-1.68016,-3.03191,-1.61106,-1.79516,-3.17256,0.875725,-0.220057,-0.937046,-1.58736,0.738712,-0.238045,-1.47778,2.91462,-0.882032,0.93211,0.0373769,0.048205,0.629286,-0.291519,0.22828,-0.163891,-0.234535,-0.134365,-0.14218,1.33819,0.825343,-9.86768,-0.640341,-0.162036,-0.669747,0.226783,-0.922844,-2.48711,-0.748527,-1.38071,-0.272708,-0.815446,1.17845,0.618734,1.02216,-2.79431,-0.865254,1.56834,0.671694,0.270054,-1.21377,-0.696861,-0.784978
-221.809,0.998454,0.0329425,7,127,0,231.184,-0.221713,-0.535554,0.0204035,0.0294425,0.329356,-0.0968111,-0.389868,0.749184,-0.925451,-0.530751,-1.19383,0.770659,0.506236,1.09303,-2.25621,-0.366756,0.77505,1.77848,-1.74727,-3.15908,-0.521895,-0.562868,-0.740737,0.5478,0.900162,1.34415,-0.707464,0.025067,-1.39564,-1.26018,-1.69729,0.366728,0.15403,1.1813,0.399946,0.213238,-1.76062,-1.15406,1.46394,-1.4809,-0.0741189,-0.248989,-1.47325,-0.926474,8.67936,-1.13013,-0.494216,6.46168,0.835928,-0.769333,2.55049,6.50944,-2.30132,-0.731933,-1.19383,0.770659,0.506236,1.09303,-2.25621,-0.366756,0.77505,1.77848,-0.633931,-1.1199,-0.00840212,4.42039
-224.219,0.977908,0.0332363,6,63,0,238.548,-0.226013,-0.940746,-0.54975,-0.100148,0.164415,-0.384147,-1.04337,1.30694,-0.95381,-0.630283,-1.10412,0.299224,1.45119,1.33583,-0.0444862,0.125976,-0.133292,1.93785,-1.93574,-4.47152,-1.04633,-3.24846,-4.19485,-0.473054,-0.0090135,-0.644189,0.558226,-0.236712,-0.0841683,-0.0948559,-0.669933,-0.303353,-0.728587,0.879069,-0.523191,0.426591,-2.88529,-0.613703,0.886857,0.887638,0.874797,0.172237,1.34562,2.42081,5.94945,-1.31561,-0.900416,3.20251,0.565399,0.170342,-1.46155,1.34676,-0.761692,-0.606048,-1.10412,0.299224,1.45119,1.33583,-0.0444862,0.125976,-0.133292,1.93785,-0.493932,-1.04463,-0.329904,-1.2283
-226.386,0.998679,0.0325692,7,127,0,238.101,-0.0565006,1.82042,2.02867,-1.72883,1.25798,-1.70441,1.17137,-0.996908,-1.13407,-0.152547,1.40942,-1.05251,-0.118024,-1.74998,0.779029,0.605735,0.81747,-0.588605,-1.96183,-1.3972,-1.31592,-3.41483,1.25143,0.286678,-0.507987,0.0774318,-1.65096,2.07517,1.55503,-1.30422,1.14476,0.994534,-0.327141,0.299782,-1.89122,-0.294206,-0.668534,-0.662142,-1.01858,-2.21794,-0.238243,1.72046,-0.99047,0.828802,-14.5364,1.39179,1.45997,-5.04802,1.51727,-3.01851,0.413197,-5.26901,-0.679294,-0.182379,1.40942,-1.05251,-0.118024,-1.74998,0.779029,0.605735,0.81747,-0.588605,-2.67573,2.74455,5.89563,-0.045582
-220.516,0.998928,0.032868,7,127,0,239.352,-0.55954,-1.27758,-0.793166,0.575968,0.452134,0.981065,-0.776491,0.630411,-0.0179751,-0.881251,-0.983209,-1.14618,-0.63473,0.770657,0.250771,-1.16711,-1.02138,0.629476,-3.90789,-1.09496,-2.74276,-2.57299,-3.89318,-0.74421,-2.24305,1.42687,-2.43792,3.09066,-1.57963,0.543677,1.34894,1.17815,-1.35792,2.47548,0.798694,1.86181,-1.53376,0.269058,0.265372,0.169614,-0.028243,-1.02677,0.691721,1.54064,7.04839,-1.32806,-0.842207,1.24017,0.4827,0.855413,-0.403991,1.90402,1.62599,-0.87245,-0.983209,-1.14618,-0.63473,0.770657,0.250771,-1.16711,-1.02138,0.629476,-0.730467,0.065006,-0.540639,-1.44572
-218.868,0.999301,0.033179,7,127,0,228.615,-0.88081,1.78539,0.787113,-0.530268,-0.800317,0.98047,-0.297539,0.425078,-0.0890661,0.575703,0.0244917,-1.0036,-0.160813,0.504985,-0.172885,-0.938734,-1.39673,-0.289744,-5.56843,0.294194,-2.49529,-1.70367,-0.137377,-1.12769,-0.997423,1.14514,1.44464,1.57947,-1.92357,1.38449,-0.0341194,-1.60747,-0.926951,-1.20468,-0.700925,0.83015,0.263777,-1.24834,-1.28864,0.644771,-0.1884,-0.679731,-0.932358,1.00899,1.82738,1.77556,0.776367,-0.035046,-0.842951,0.402308,0.17442,5.8176,-1.48421,0.613645,0.0244917,-1.0036,-0.160813,0.504985,-0.172885,-0.938734,-1.39673,-0.289744,-1.01627,2.82923,-1.18942,-1.53663
-218.871,0.9815,0.0335082,7,127,0,230.644,-0.592786,-1.67458,-0.103753,-0.851654,1.2741,0.975056,0.22045,1.20066,0.242613,-0.0415294,-0.446818,1.09422,0.31721,-0.252034,-0.330732,0.981629,0.792241,0.044039,-1.51019,-0.990108,-1.05213,-2.38886,-2.21814,0.36281,-0.434944,0.70038,0.361146,-4.38224,-0.187788,-1.06173,-0.639058,-1.02455,1.91519,0.436379,-0.118833,-0.540961,0.803446,0.343504,2.06183,0.483612,-0.33845,0.649544,0.50651,-0.629941,8.65639,-2.66357,-0.821563,2.03202,2.60438,3.2814,1.07204,3.13275,2.23515,-0.0737951,-0.446818,1.09422,0.31721,-0.252034,-0.330732,0.981629,0.792241,0.044039,4.05622,1.86961,-2.00114,-0.680654
-219.679,0.99354,0.0330043,7,127,0,227.003,-0.49243,2.35529,0.759273,0.0274878,-1.49069,0.457503,0.0281565,0.219366,-0.148775,0.805517,0.453153,-0.488808,-0.3291,0.610282,0.790531,-0.965684,-0.742185,-0.350943,-3.36717,0.300076,-3.0457,-0.845519,-2.9628,0.655064,0.406763,-1.66826,1.68509,0.386761,0.261915,0.533247,0.799967,0.724093,0.0820459,1.26971,0.0985494,0.577145,0.789223,0.371475,0.346406,-0.638115,-0.927797,1.25891,0.0979157,-0.982191,18.6166,2.32372,0.76108,1.07993,-1.37554,0.91089,3.44017,22.6845,6.58476,2.17213,0.453153,-0.488808,-0.3291,0.610282,0.790531,-0.965684,-0.742185,-0.350943,-1.10419,4.28906,-0.90311,0.694508
-216.255,0.99901,0.0330616,7,127,0,226.877,-0.430095,1.19033,1.58352,0.0288931,-1.24044,0.39903,-0.0995315,-0.134276,-0.781623,0.160729,0.555025,-0.245969,-0.0590204,0.104551,1.06071,-0.751244,-0.244416,-0.297443,-3.24967,-0.856168,-3.0356,-0.941896,1.76117,-2.54086,1.55919,-0.00591136,1.46524,0.0616996,-0.804297,-0.621079,-2.51667,-1.5499,-0.00082766,0.684192,0.644785,-1.12063,0.266183,0.706929,0.905443,0.194956,0.513844,-1.24024,0.27424,0.00504059,-9.44963,1.05472,1.39503,-0.17555,-1.25304,-1.36187,0.842172,-5.78722,-1.89224,0.15344,0.555025,-0.245969,-0.0590204,0.104551,1.06071,-0.751244,-0.244416,-0.297443,-1.41008,-0.335263,-0.922632,-0.0511268
-215.023,0.99498,0.0333716,7,127,0,226.331,-0.0149234,-1.1871,-1.48575,-1.18198,0.89383,0.329869,-0.766212,0.155913,-1.10524,-0.482667,-0.572391,-0.288752,0.0493839,-0.41932,-0.623523,0.606856,0.225573,0.0940341,-2.54304,-0.620551,-1.66191,-1.57222,-2.43157,0.393638,-0.369747,-1.58856,1.69236,-1.18478,1.77371,-1.92543,2.43623,1.4414,-0.16849,0.952054,0.036425,0.750886,-1.37138,0.507228,0.727355,0.665899,1.23941,0.486862,-0.843393,1.30008,6.503,-1.41253,-1.76716,0.442799,1.2114,0.470378,0.0551851,4.11615,-0.833617,-0.505134,-0.572391,-0.288752,0.0493839,-0.41932,-0.623523,0.606856,0.225573,0.0940341,-0.0229932,0.15429,-2.42372,-1.89974
-214.331,0.998835,0.033494,7,127,0,222.769,0.702457,0.764594,0.904387,-0.37007,0.312121,0.201785,-0.38437,-0.289611,-0.367303,0.183328,0.591109,-0.0709253,-0.12402,-0.0314928,-1.20757,-1.52765,-0.255446,0.709848,-2.35595,0.757827,-0.0124075,-1.68419,1.20867,-1.25464,-1.75421,1.66389,2.70354,-1.2443,-0.261627,-1.25338,1.069,1.06368,-0.125075,-0.410677,-0.0164089,-0.573322,-1.76106,-0.231978,0.0351656,0.714769,-0.898907,-0.334508,0.243382,0.116336,12.7071,0.604428,0.835223,10.2556,1.16405,2.56297,-0.0754821,11.2501,14.6949,0.499188,0.591109,-0.0709253,-0.12402,-0.0314928,-1.20757,-1.52765,-0.255446,0.709848,-0.981768,-7.39114,-2.84708,-1.68844
