# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,index.1
-212.006,0.984337,0.0987127,5,63,0,219.836,-0.255385,-0.317585,-2.25819,-0.932468,0.40483,-0.736341,-0.221446,0.0719425,6,0.166667,0.430887,0.397033,0.420074,0.443675,0.423515,0.432584,6
-209.994,0.998903,0.0977726,5,63,0,215.359,-0.40361,0.319124,-0.937122,-0.551663,1.09161,0.668582,0.854879,0.132031,6,0.166667,0.410602,0.371137,0.383091,0.435491,0.421813,0.427823,6
-207.68,0.998258,0.0988121,5,63,0,216.715,-0.473006,0.775915,-0.79632,0.141236,-0.535408,-0.816669,0.752701,0.179209,6,0.166667,0.417279,0.350757,0.389909,0.361478,0.349927,0.416268,6
-207.063,0.997765,0.0997664,5,63,0,210.589,-0.555134,1.30058,1.17959,0.7096,0.393999,-0.54254,0.512907,0.243362,6,0.166667,0.440626,0.433382,0.405537,0.387164,0.334663,0.394052,6
-207.607,0.997795,0.100655,5,63,0,210.511,-0.288964,-0.142196,-0.448873,-0.194415,-1.09317,-0.473952,0.141949,0.159671,6,0.166667,0.422707,0.410806,0.420674,0.386153,0.409837,0.433816,6
-209.356,0.996906,0.101548,5,31,0,212.679,-0.592447,0.503092,1.47924,-0.60547,1.12583,-0.318836,-0.525309,0.321016,6,0.166667,0.3939,0.470637,0.312853,0.442496,0.332966,0.318412,6
-205.786,0.999602,0.102319,5,31,0,210.456,-0.464138,0.641687,0.925656,-0.823018,0.243377,-0.804681,0.125737,0.279035,6,0.166667,0.429208,0.448719,0.333191,0.402219,0.334329,0.394352,6
-206.213,0.999213,0.103469,4,15,0,206.895,-0.467562,0.686905,1.0607,-1.02679,0.23451,-0.947146,0.463742,0.300241,6,0.166667,0.435038,0.462795,0.315216,0.401997,0.3204,0.418648,6
-207.421,0.995297,0.104569,5,31,0,209.598,-0.670616,0.0911483,1.42953,-1.72454,-0.0353546,0.293079,0.306234,0.497874,6,0.166667,0.348592,0.510276,0.178108,0.33443,0.371754,0.373285,6
-209.118,0.965296,0.105111,5,31,0,212.499,-0.68249,-0.0558048,1.78496,-1.73786,0.171312,-0.0588295,0.197557,0.237072,6,0.166667,0.332762,0.435529,0.250774,0.344822,0.332603,0.346229,6
-207.621,0.995424,0.10144,5,31,0,213.108,-0.757969,1.77203,0.135338,-1.20073,-0.156694,0.262173,0.932351,0.515286,6,0.166667,0.538705,0.334427,0.201541,0.301806,0.349128,0.431056,6
-206.114,0.973415,0.101984,5,31,0,210.139,-0.511332,0.753307,0.57525,-0.473545,0.34894,-1.05604,0.394402,0.508592,6,0.166667,0.467992,0.445526,0.320348,0.417301,0.259528,0.422934,6
-208.368,0.988373,0.0995252,5,31,0,210.228,-0.47048,0.557529,0.680311,-0.493306,-0.849206,0.631441,0.829378,0.42805,6,0.166667,0.442301,0.455301,0.335895,0.302804,0.450119,0.471166,6
-208.368,0.012992,0.792886,2,7,1,210.24,-0.47048,0.557529,0.680311,-0.493306,-0.849206,0.631441,0.829378,0.42805,6,0.166667,0.442301,0.455301,0.335895,0.302804,0.450119,0.471166,6
-208.368,1.69359e-11,1.32018,2,3,0,210.753,-0.47048,0.557529,0.680311,-0.493306,-0.849206,0.631441,0.829378,0.42805,6,0.166667,0.442301,0.455301,0.335895,0.302804,0.450119,0.471166,6
-210.464,0.988931,0.073667,5,63,0,215.487,-0.305171,1.69964,-0.895701,-0.0857489,-0.893306,-1.11782,-1.59421,0.140019,6,0.166667,0.483209,0.393986,0.421364,0.394066,0.386586,0.370892,6
-212.508,0.999782,0.038939,7,127,0,215.186,-0.335917,0.680321,-1.53992,1.4441,-2.20275,-1.10404,-0.717774,0.150084,6,0.166667,0.441812,0.361922,0.47024,0.339278,0.377161,0.390873,6
-209.757,0.999881,0.0265832,7,127,0,215.879,-0.434471,0.310224,0.415132,-2.37647,0.201465,-0.282512,1.11696,0.336268,6,0.166667,0.418204,0.426811,0.225552,0.409333,0.37064,0.485286,6
-211.459,0.998428,0.020802,8,255,0,214.314,-0.245358,0.893479,0.184296,1.71963,-0.984582,-0.673675,-0.517291,0.0492539,6,0.166667,0.449832,0.441203,0.459921,0.427061,0.430812,0.432702,6
-209.516,0.999938,0.0176892,7,127,0,213.804,-0.48368,0.0319473,-0.00104449,-0.0214846,0.380611,0.0312632,-1.1385,0.284685,6,0.166667,0.383532,0.381313,0.379942,0.407255,0.383486,0.308361,6
-208.668,0.999743,0.0160323,7,255,0,212.174,-0.515392,-0.582821,0.868147,0.114856,0.264041,0.357577,0.0163248,0.0402826,6,0.166667,0.368451,0.382153,0.375014,0.376424,0.377309,0.374084,6
-208.935,0.999961,0.0151357,8,255,0,213.181,-0.343327,0.649288,-0.595953,-0.421326,-0.986155,-0.229998,-1.50519,0.181388,6,0.166667,0.443849,0.389022,0.396577,0.372337,0.404911,0.350612,6
-208.733,0.999973,0.0147289,8,255,0,210.565,-0.724622,0.319088,1.74717,-0.408586,-0.840208,-0.733556,0.407407,0.464208,6,0.166667,0.359739,0.521593,0.286123,0.247004,0.256328,0.369235,6
-209.613,0.999378,0.0146459,7,127,0,211.26,-0.771747,0.391405,1.73244,-0.374588,-0.904137,-0.630044,0.198897,0.277583,6,0.166667,0.340044,0.427795,0.294064,0.264498,0.279562,0.328156,6
-208.127,0.999989,0.0147684,7,127,0,211.174,-0.521451,1.74125,0.676482,-0.0592081,-0.31028,0.42702,1.08507,0.16044,6,0.166667,0.439773,0.398213,0.370295,0.360953,0.388662,0.414022,6
-208.358,0.999918,0.0150975,7,127,0,211.928,-0.782635,0.57879,1.14795,-0.139486,-0.51432,0.457204,0.0958858,0.313508,6,0.166667,0.354074,0.39586,0.304414,0.280118,0.345405,0.320261,6
-207.754,0.999933,0.0155661,8,255,0,210.667,-0.601173,1.34239,0.542409,-0.728531,0.588575,-0.508408,1.19852,0.182804,6,0.166667,0.411982,0.377067,0.324241,0.379051,0.333119,0.405626,6
-209.08,0.999948,0.016155,7,127,0,211.224,-0.734332,1.94892,0.349409,-0.179243,0.131585,0.74653,0.132065,0.283684,6,0.166667,0.454761,0.34633,0.313205,0.332477,0.372255,0.332507,6
-211.731,0.999743,0.0168481,8,255,0,215.71,-1.00087,0.186879,2.07055,-0.434391,0.376381,0.224855,1.97654,0.450551,6,0.166667,0.285637,0.483011,0.232083,0.303372,0.289141,0.472444,6
-207.53,0.996876,0.0176221,7,127,0,214.949,-0.915555,1.3728,0.686078,-1.32461,0.829087,0.517714,0.87649,0.490882,6,0.166667,0.439874,0.359215,0.172819,0.375528,0.340421,0.381001,6
-206.996,0.999884,0.0183179,7,191,0,209.439,-0.715498,1.34681,1.08255,-1.41975,0.426107,0.499705,0.600364,0.349423,6,0.166667,0.439082,0.416482,0.229419,0.36202,0.367981,0.376198,6
-209.538,0.999744,0.0192527,7,127,0,212.51,-0.797186,1.93856,1.15246,1.08528,0.362041,-0.104869,0.328989,0.301755,6,0.166667,0.447144,0.389497,0.384688,0.334492,0.303892,0.332275,6
-209.561,0.999862,0.020251,7,127,0,212.906,-0.835036,1.68584,0.521748,1.56377,-0.0967763,-0.17155,1.05834,0.485316,6,0.166667,0.495782,0.358513,0.480981,0.292763,0.285306,0.420333,6
-209.215,0.998657,0.0213244,8,255,0,215.283,-0.338238,0.160138,1.23627,-2.29949,0.18201,0.0624295,-0.110357,0.299004,6,0.166667,0.427917,0.507853,0.2639,0.429518,0.42078,0.408243,6
-208.862,0.999749,0.0223833,7,127,0,212.277,-0.526281,-0.0153336,0.956456,-2.6088,0.191299,-0.00813297,-0.131587,0.539697,6,0.166667,0.369455,0.497479,0.126282,0.39579,0.370361,0.354962,6
-205.333,0.999904,0.0235736,6,63,0,210.012,-0.505791,1.09817,0.610806,-1.7941,-0.311477,-0.226279,0.315387,0.499159,6,0.166667,0.510591,0.449943,0.197605,0.340455,0.350068,0.41378,6
-206.352,0.999514,0.0248353,7,127,0,209.082,-0.593456,0.131201,0.116468,-0.316395,0.552829,0.0903501,0.34599,0.681328,6,0.166667,0.376586,0.374232,0.308098,0.446012,0.370074,0.411511,6
-207.491,0.999238,0.026127,7,127,0,210.392,-0.511125,0.819511,1.46247,-0.00525174,-1.46178,-0.27476,0.12862,0.199308,6,0.166667,0.413918,0.445309,0.374685,0.309497,0.362186,0.380957,6
-208.392,0.999823,0.0274525,7,127,0,211.439,-0.422047,0.609668,-0.259807,-0.975781,-1.79411,-0.983772,0.417685,0.449741,6,0.166667,0.463104,0.368445,0.297152,0.226368,0.296402,0.441717,6
-212.195,0.998567,0.0288781,7,127,0,214.852,-0.556428,0.1574,2.61186,-0.191735,1.59417,-0.796638,-0.632775,0.150926,6,0.166667,0.369894,0.459531,0.357699,0.421693,0.337007,0.342555,6
-214.225,0.999616,0.0302517,7,127,0,221.304,-0.246021,3.40338,-0.024067,-0.770621,0.706475,-0.223254,-0.815102,0.157517,6,0.166667,0.572013,0.43787,0.409168,0.466366,0.430163,0.407475,6
-214.886,0.999582,0.0317635,6,63,0,216.313,-0.221236,3.14845,0.0640039,-0.912558,0.732417,-0.0963647,-1.05804,0.283849,6,0.166667,0.662051,0.449407,0.38219,0.496665,0.438171,0.372488,6
-210.044,0.999755,0.0333234,6,63,0,216.547,-0.373332,2.52515,-0.156221,-0.612174,-0.365949,-0.333558,-0.89983,0.128549,6,0.166667,0.487821,0.402896,0.388879,0.396427,0.397424,0.380128,6
-206.067,0.999898,0.0349501,6,63,0,212.5,-0.563327,0.940636,0.578298,-1.29573,-0.330597,-0.149127,0.928912,0.376923,6,0.166667,0.447994,0.41451,0.258896,0.334492,0.349887,0.446901,6
-207.655,0.998483,0.0366416,5,63,0,210.378,-0.563363,-0.436822,0.760429,-1.03375,-0.672863,-0.294003,1.15953,0.194063,6,0.166667,0.34341,0.397524,0.317784,0.333157,0.349686,0.416212,6
-208.193,0.999447,0.0382379,7,127,0,212.8,-0.332275,0.109346,0.479163,0.616208,-1.51574,-0.996413,-1.02047,0.283095,6,0.166667,0.425235,0.451001,0.460624,0.318349,0.351067,0.349517,6
-210.573,0.999419,0.0399765,6,127,0,213.2,-0.400074,-0.506991,1.7896,-1.92572,0.00511808,0.646249,-0.331107,0.140897,6,0.166667,0.384259,0.463086,0.338183,0.401468,0.423354,0.390139,6
-208.432,0.999811,0.0417577,6,63,0,211.976,-0.501047,-0.139546,0.95656,-2.30721,-0.483468,0.337575,0.163005,0.263689,6,0.166667,0.368689,0.438116,0.247977,0.347843,0.398425,0.387445,6
-208.071,0.996603,0.0436284,5,31,0,212.494,-0.597346,-0.140906,0.854,-0.861984,-1.03593,-0.707298,0.326904,0.138673,6,0.166667,0.35049,0.382507,0.32808,0.322785,0.332826,0.365397,6
-209.176,0.999718,0.0451667,6,63,0,211.665,-0.31388,1.00207,-0.574224,0.295455,0.225197,0.0446719,-0.280382,0.0442759,6,0.166667,0.433027,0.415979,0.425362,0.424602,0.422651,0.419143,6
-208.614,0.998917,0.0471063,6,127,0,213.615,-0.566499,0.107768,0.341833,1.21284,0.785262,0.315702,0.158869,0.341797,6,0.166667,0.370595,0.389441,0.462084,0.426022,0.38732,0.374678,6
-208.914,0.999082,0.0489896,6,127,0,212.715,-0.37359,2.04319,-0.0563767,-0.616323,0.245063,-1.33204,-0.245128,0.136339,6,0.166667,0.476262,0.405819,0.387551,0.415766,0.364659,0.399629,6
-209.173,0.999751,0.0509318,6,63,0,210.925,-0.424639,1.95145,-0.40834,-0.107199,0.212612,-1.35631,-0.243173,0.108569,6,0.166667,0.447007,0.384859,0.392628,0.400938,0.3608,0.389113,6
-208.006,0.999383,0.0530017,6,63,0,211.478,-0.485664,-0.688187,0.897889,-0.926857,-1.18312,-0.29745,-0.114829,0.528648,6,0.166667,0.299544,0.497251,0.273757,0.247663,0.344589,0.366707,6
-208.625,0.978588,0.0550635,6,63,0,213.013,-0.482287,-0.538695,0.58998,-0.434181,-1.53083,0.211924,-0.509704,0.109521,6,0.166667,0.367888,0.397074,0.370554,0.343002,0.387205,0.368627,6
-208.018,0.999953,0.0542768,6,63,0,210.259,-0.402443,-0.0538746,-0.448377,0.00816901,-1.10721,0.102711,0.654241,0.316422,6,0.166667,0.396639,0.367183,0.401346,0.320214,0.408555,0.451298,6
-211.348,0.998087,0.0564087,6,63,0,213.861,-0.425199,0.0228286,-0.826893,0.172655,1.17109,1.30914,0.616323,0.0108603,6,0.166667,0.395333,0.393129,0.395722,0.398317,0.398677,0.396874,6
-209.704,0.999122,0.0583144,6,63,0,215.854,-0.459182,1.75838,1.57311,-0.563532,-1.29655,-1.46277,-0.24202,0.141647,6,0.166667,0.447664,0.441185,0.368419,0.344606,0.339308,0.379078,6
-206.47,0.999006,0.0603985,6,63,0,211.921,-0.28765,0.284878,-0.336353,-0.348149,-0.782832,-0.987763,0.034589,0.229396,6,0.166667,0.444653,0.409796,0.409142,0.385273,0.374201,0.430524,6
-206.534,0.999821,0.0624985,5,31,0,208.601,-0.167998,0.164299,0.12867,-0.909078,0.07798,-0.156816,-0.155615,0.751183,6,0.166667,0.488857,0.482172,0.299248,0.472672,0.429033,0.429254,6
-206.449,0.997035,0.0647572,5,63,0,210.132,-0.603159,0.35309,-0.195873,-0.389683,-0.408514,-0.207328,0.244543,0.339264,6,0.166667,0.381457,0.338584,0.324019,0.322621,0.337714,0.372807,6
-208.005,0.997905,0.0666091,6,63,0,211.763,0.000823521,0.121991,0.195597,-0.983455,-1.01497,-1.65205,-0.803328,0.699327,6,0.166667,0.52152,0.534348,0.334716,0.329826,0.239668,0.363324,6
-207.732,0.99323,0.0686183,5,47,0,210.027,0.130356,-0.531681,-0.50703,-0.890247,-0.992872,-0.948983,-0.791734,1.07341,6,0.166667,0.391657,0.397979,0.304652,0.281831,0.291463,0.327504,6
-205.097,0.999614,0.0698747,5,31,0,210.637,0.111158,-0.281881,-0.216422,-0.698908,-0.493114,-0.583105,-0.429454,1.73134,6,0.166667,0.406881,0.434493,0.249947,0.322438,0.28938,0.346972,6
-205.466,0.999752,0.0721969,5,31,0,205.841,0.0970624,0.316606,-0.253297,-1.4589,-0.738695,-0.597312,-0.464332,1.46187,6,0.166667,0.636429,0.432116,0.11551,0.272334,0.315155,0.358535,6
-204.433,0.955111,0.0745769,6,95,0,211.111,-0.36473,0.490196,0.37349,-1.16493,-0.503986,-0.81897,-0.200943,0.55785,6,0.166667,0.477197,0.460985,0.266083,0.343919,0.305426,0.383002,6
-204.493,0.997313,0.0694441,4,31,0,206.453,-0.359244,0.350217,0.240603,-0.956545,-0.350879,-0.862509,-0.1798,0.7406,6,0.166667,0.475052,0.45486,0.255848,0.349985,0.269331,0.379327,6
-205.779,0.995155,0.071299,5,31,0,209.203,-0.426119,0.523931,0.219438,-0.482622,0.0463625,0.288035,-0.0340969,0.561105,6,0.166667,0.467013,0.424826,0.332495,0.401287,0.434257,0.39049,6
-209.932,0.985759,0.0728088,5,31,0,210.615,-0.408982,0.83864,0.487959,-0.217335,-1.57042,-2.41445,-0.607762,0.189487,6,0.166667,0.437806,0.421524,0.389322,0.33036,0.295986,0.371884,6
-210.109,0.999886,0.0727531,5,63,0,213.444,-0.443997,0.894904,1.0179,-0.302553,-1.38585,-2.55124,0.00908062,0.194345,6,0.166667,0.432888,0.438765,0.376884,0.328863,0.280937,0.391209,6
-209.757,0.999764,0.0750391,6,63,0,212.887,-0.323761,-0.304882,1.63899,-0.132647,-1.85333,-1.61385,-0.282788,0.169471,6,0.166667,0.40723,0.488502,0.414294,0.345733,0.354971,0.408134,6
-211.067,0.993976,0.0773353,5,31,0,213.382,-0.141756,0.387436,-1.11178,-1.59434,0.129991,-0.577958,0.180751,0.517928,6,0.166667,0.514723,0.327927,0.275377,0.481401,0.39148,0.487967,6
-208.886,0.93584,0.0786415,5,31,0,217.333,-0.24329,0.323035,-0.510048,-0.718167,-1.52273,-0.743961,-0.0714557,0.118779,6,0.166667,0.448948,0.424611,0.418583,0.395522,0.417837,0.437386,6
-206.488,0.997067,0.0702912,6,63,0,210.724,-0.194925,1.20382,-0.044318,-0.288513,-1.20664,-1.08693,-0.525952,0.557437,6,0.166667,0.616833,0.445312,0.411988,0.295764,0.309851,0.380339,6
-210.037,0.963059,0.0719726,6,63,0,212.766,-0.445932,-0.706886,-0.88127,1.28044,0.770381,-0.747629,-0.449834,0.13129,6,0.166667,0.368481,0.36317,0.430987,0.414647,0.367237,0.376369,6
-210.391,0.994663,0.0683833,6,63,0,212.891,-0.408077,-0.173702,0.915653,-0.780821,-0.669243,0.0533607,-0.384074,0.00865577,6,0.166667,0.399013,0.401276,0.397753,0.397985,0.399484,0.398576,6
-209.386,0.998784,0.0696271,6,63,0,215.358,-0.705502,1.00176,0.234721,0.338383,0.207013,0.142386,1.02151,0.0963997,6,0.166667,0.352303,0.33562,0.337852,0.335025,0.333638,0.352737,6
-206.459,0.993151,0.0715036,4,15,0,212.589,-0.640329,0.426579,0.864703,0.675289,0.318095,0.323104,0.279959,0.621143,6,0.166667,0.407246,0.474217,0.445004,0.391087,0.391828,0.38546,6
-207.69,0.980216,0.0725154,5,63,0,209.554,-0.444838,1.03987,0.256666,-0.729852,-0.269026,-0.402424,0.637215,0.084166,6,0.166667,0.411609,0.395743,0.376069,0.385213,0.382557,0.403427,6
-208.708,0.99485,0.0715152,5,31,0,214.03,-0.563779,1.29859,0.284845,-1.08427,0.457374,-0.532866,0.691476,0.773623,6,0.166667,0.608458,0.41498,0.197405,0.447706,0.273683,0.492791,6
-210.086,0.99969,0.0727596,5,31,0,212.58,-0.401346,0.780693,-0.326385,-1.01438,-0.255787,1.28531,-0.9505,0.0511718,6,0.166667,0.410622,0.396984,0.388587,0.397849,0.416885,0.389364,6
-209.65,0.99842,0.0747636,6,63,0,212.781,-0.276708,0.499766,-0.658411,1.04269,-0.433777,0.421537,-0.825479,0.212418,6,0.166667,0.457466,0.397339,0.486198,0.408819,0.453345,0.388872,6
-209.192,0.999901,0.0765858,5,63,0,211.179,-0.436633,0.54944,-0.361133,1.37552,-0.843924,0.576086,-0.302956,0.0849107,6,0.166667,0.403722,0.385256,0.420715,0.375594,0.404267,0.386427,6
-210.536,0.998194,0.0786662,5,31,0,212.349,-0.576988,0.834757,-0.945591,-0.554187,-1.60949,0.461627,-0.41041,0.0856037,6,0.166667,0.376242,0.341204,0.348775,0.328546,0.368776,0.351575,6
-208.675,0.999976,0.0804841,5,31,0,212.185,-0.396904,-0.243674,-0.545072,-0.80677,-1.93098,-0.183584,-0.160523,0.159279,6,0.166667,0.392762,0.381373,0.371589,0.330822,0.395047,0.395925,6
-209.246,0.998982,0.0826189,5,31,0,211.373,-0.266185,-0.102893,-0.685699,-0.924976,-1.98827,-0.983551,0.45791,0.276446,6,0.166667,0.426871,0.387996,0.37241,0.306648,0.368633,0.465157,6
-209.896,0.99156,0.0846042,5,31,0,212.99,-0.170851,0.831252,-0.346017,-0.626414,-2.16333,-1.71043,-0.0179583,0.211351,6,0.166667,0.501209,0.439305,0.424765,0.347948,0.369969,0.456449,6
-205.895,0.99944,0.0852998,5,31,0,211.136,-0.353428,0.583423,0.0902727,-1.08202,-0.945445,-1.11415,-0.526348,0.407768,6,0.166667,0.47115,0.4215,0.311172,0.323234,0.308372,0.361685,6
-206.68,0.981922,0.0873766,4,15,0,208.16,-0.406352,0.324925,-0.234753,-0.799261,-1.12468,-1.06593,-0.0946569,0.21049,6,0.166667,0.416305,0.387991,0.360179,0.34455,0.347348,0.395016,6
-209.132,0.998463,0.0863506,5,31,0,210.456,-0.158856,-0.78846,0.902441,-1.60146,-1.42,-0.800067,-0.413809,0.293155,6,0.166667,0.403718,0.5264,0.347889,0.360053,0.402899,0.430413,6
-209.47,0.999082,0.0882335,6,63,0,212.883,-0.138154,0.140304,-1.37171,-0.17076,-0.00582147,-1.3165,-0.497483,0.226388,6,0.166667,0.473427,0.389671,0.455912,0.465188,0.392648,0.437632,6
-207.718,0.994149,0.090241,5,31,0,212.651,-0.32312,0.781113,1.33573,-1.14489,-1.4867,-0.899181,-0.549571,0.32141,6,0.166667,0.481992,0.526525,0.333788,0.30982,0.351574,0.377598,6
-210.06,0.956814,0.0913597,5,63,0,212.921,-0.513492,0.600082,-0.503545,1.4796,-0.0733816,-0.730518,1.16925,0.295349,6,0.166667,0.416719,0.340243,0.480886,0.369313,0.325359,0.45806,6
-208.472,0.999432,0.0858586,6,63,0,213.776,-0.487565,0.523728,1.24222,-1.56924,-0.918269,0.470667,-0.521979,0.224145,6,0.166667,0.408499,0.447908,0.301682,0.333279,0.405628,0.3533,6
-206.952,0.999722,0.0878298,5,63,0,209.832,-0.368901,0.876588,0.522355,0.0632831,-1.03329,0.00133719,-0.588364,0.208842,6,0.166667,0.453675,0.43541,0.412005,0.357853,0.408874,0.379475,6
-209.035,0.994812,0.0898693,4,31,0,211.851,-0.516045,0.0704757,0.22855,0.824555,0.398176,-0.673403,0.407615,0.785551,6,0.166667,0.386824,0.416658,0.532874,0.44936,0.260179,0.451195,6
-211.735,0.894365,0.0910475,3,7,0,212.855,-0.49861,0.0441385,0.210597,0.806248,0.390732,-0.710451,0.47936,0.952195,6,0.166667,0.387797,0.426027,0.566871,0.468403,0.235935,0.48946,6
-207.325,1,0.0758165,4,15,0,213.969,-0.497439,0.278211,-0.124756,0.722997,0.557983,-0.630924,-0.0588638,0.216487,6,0.166667,0.392406,0.371813,0.415586,0.406937,0.346598,0.375151,6
-206.727,0.999424,0.0776257,5,63,0,210.086,-0.223666,-0.22727,0.531661,-1.77913,-0.868157,-0.411017,-0.013554,0.792952,6,0.166667,0.40038,0.549318,0.163224,0.286576,0.365961,0.441663,6
-206.285,0.930563,0.0793649,4,15,0,211.215,-0.307524,-0.4032,0.290866,-1.21061,-0.711777,-0.636859,-0.46556,0.292217,6,0.166667,0.395238,0.444596,0.340451,0.373901,0.37904,0.390891,6
-207.068,0.998778,0.0710576,5,31,0,209.69,0.0555221,0.830081,-0.29802,-1.75923,-0.824774,-0.884655,-0.399437,1.05554,6,0.166667,0.717421,0.435598,0.14168,0.306814,0.293538,0.409484,6
-207.491,0.985834,0.0725614,5,31,0,212.002,-0.200431,-0.398692,0.217713,-1.47562,-1.25533,-0.530865,-0.701874,0.678914,6,0.166667,0.384354,0.486847,0.231075,0.258709,0.363352,0.336944,6
-204.876,1,0.0722713,6,95,0,209.773,-0.53079,1.0878,0.441266,0.177236,0.0343792,-0.327303,0.354349,0.691373,6,0.166667,0.555096,0.443811,0.399331,0.375892,0.319281,0.429032,6
-205.243,0.994244,0.0739396,5,63,0,206.481,-0.496289,1.00719,0.672155,-0.812778,-0.896984,-0.243348,-0.0774712,0.69685,6,0.166667,0.551212,0.493026,0.256799,0.24576,0.339423,0.365801,6
-205.069,0.999892,0.0748067,5,31,0,206.526,-0.467043,0.996589,0.537376,-1.18742,-1.00343,-0.274177,0.207676,0.505283,6,0.166667,0.509128,0.451276,0.255969,0.274072,0.353068,0.410449,6
-206.246,0.983354,0.0764779,5,31,0,207.906,-0.284852,-0.235149,0.0993596,-0.167527,-0.0178795,-0.744691,-0.455083,0.285322,6,0.166667,0.412911,0.436224,0.417596,0.428015,0.378169,0.397786,6
-209.768,0.99986,0.0757814,5,31,0,210.143,-0.455084,-0.84753,0.549951,0.50049,0.221461,-1.87508,-0.878105,0.108861,6,0.166667,0.36648,0.402462,0.401168,0.393893,0.340918,0.365708,6
-209.507,0.995357,0.0774379,6,63,0,214.404,-0.61051,1.36377,0.350076,0.531781,-0.68271,0.418872,0.999508,0.0698907,6,0.166667,0.373976,0.357543,0.360466,0.341138,0.358649,0.368036,6
-207.722,0.996813,0.0784509,5,31,0,214.977,-0.594164,0.515001,0.206693,1.17224,-0.804912,-0.333336,0.102274,0.268831,6,0.166667,0.388003,0.368514,0.430692,0.307773,0.335419,0.362006,6
-207.404,0.999535,0.0796764,5,31,0,209.565,-0.570814,0.429091,1.17751,0.878806,-0.416204,-0.942424,0.691283,0.404324,6,0.166667,0.401956,0.476338,0.446335,0.323202,0.278511,0.427683,6
-208.211,0.970149,0.0813108,5,63,0,212.837,-0.595883,0.476532,1.1323,0.977494,-0.445453,-0.89781,0.768909,0.484743,6,0.166667,0.409777,0.48825,0.469525,0.307504,0.262873,0.44444,6
-205.675,0.999629,0.0786073,5,63,0,213.094,-0.676768,0.607061,1.11282,0.360212,-0.451204,-0.377115,0.491774,0.487852,6,0.166667,0.405979,0.466581,0.377297,0.28969,0.297184,0.392491,6
-208.311,0.98834,0.0802123,5,31,0,209.882,-0.734094,1.21007,0.529255,-2.08059,0.713488,0.341458,0.997303,0.472611,6,0.166667,0.459538,0.381317,0.152206,0.402059,0.36061,0.434686,6
-207.242,0.99885,0.0801679,5,31,0,211.774,-0.723598,1.46681,0.390636,-1.29734,0.229791,0.0807696,1.1767,0.390541,6,0.166667,0.462384,0.360997,0.226136,0.346637,0.333576,0.434369,6
-209.511,0.995068,0.0816575,5,63,0,213.074,-0.663099,0.385388,-0.78302,-0.460107,-0.140674,0.343567,1.51094,0.190774,6,0.166667,0.356732,0.307363,0.320631,0.334047,0.354903,0.407369,6
-212.344,0.990396,0.0825911,6,63,0,216.995,-0.508087,-1.40248,-1.01109,-1.00272,0.173862,-1.03132,1.69377,0.0271468,6,0.166667,0.366756,0.369227,0.36928,0.37675,0.369099,0.386486,6
-207.448,0.999004,0.082824,5,63,0,216.316,-0.497253,0.10843,0.205059,0.749969,-1.41154,-0.403079,0.639121,0.286954,6,0.166667,0.385531,0.39212,0.429952,0.288578,0.351394,0.422174,6
-204.684,0.999232,0.0843389,5,31,0,208.425,-0.389364,0.595653,0.5018,-0.759333,-0.963611,-0.395509,-0.108227,0.782102,6,0.166667,0.519115,0.500774,0.272249,0.241769,0.332102,0.383668,6
-205.739,0.982593,0.0858982,4,31,0,207.509,-0.45775,0.411195,0.610074,0.295089,-0.752756,-0.803223,0.0887985,0.26443,6,0.166667,0.413621,0.426431,0.406194,0.341458,0.338464,0.393107,6
-209.513,0.99193,0.0849223,5,31,0,210.313,-0.374185,0.615601,-0.631644,-1.62852,-0.328979,-0.653185,-1.26948,0.0971724,6,0.166667,0.422049,0.392799,0.36995,0.399835,0.392299,0.378118,6
-211.52,0.997238,0.085357,5,31,0,213.492,-0.354009,0.336958,-0.482102,-1.51372,-0.779097,-0.974106,-1.64704,0.0309707,6,0.166667,0.414942,0.408797,0.401099,0.406576,0.40512,0.400107,6
-209.974,0.999015,0.0865909,5,31,0,212.759,-0.455085,0.440162,0.0268767,-1.24485,-0.545768,-0.943831,-1.75107,0.126306,6,0.166667,0.401435,0.388959,0.351531,0.371913,0.360246,0.337097,6
-213.667,0.996497,0.0881017,5,31,0,217.847,-0.582518,0.640025,-1.20565,0.287083,-0.627545,-1.55822,-1.97434,0.0242839,6,0.166667,0.361935,0.35165,0.359958,0.354857,0.3497,0.347406,6
