# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-220.583,0.996485,0.0286908,7,127,0,234.061,-0.435659,2.25711,0.181725,-0.463833,0.704678,1.26259,0.0441197,0.567719,0.584902,0.317192,-0.369385,-0.0163017,0.198301,-0.761038,0.186478,0.610246,-1.55512,1.37312,0.179074,0.159008,-3.33143,-1.70371,-2.80796,-2.05527,2.97982,0.0617569,-0.478083,0.243262,1.19748,-0.263482,2.64514,1.95831,1.84396,-0.572349,0.57073,-1.14568,1.50641,-1.34547,0.20478,-1.04334,-0.286968,1.19443,-1.09487,-1.1872,-0.752383,0.632363,-1.17728,0.814557,8.43792,2.19517,0.145696,0.15961,0.690673,0.977608,1.0838,0.69626,1.11515,0.993188,0.633537,-0.0163017,0.198301,-0.761038,0.186478,0.610246,-1.55512,1.37312,0.179074,0.159008,-1.05493,-0.994295,-1.223,-0.853921
-218.992,0.998979,0.0286908,6,127,0,239.384,-0.633233,1.36992,0.763727,0.21743,-0.631555,2.3136,0.40975,0.200209,1.4385,-0.174409,-1.25567,0.592211,0.542124,1.05122,0.652932,-0.722482,-0.150274,0.262677,1.44085,0.299635,-2.65074,-0.758688,-1.89198,-1.38324,-1.5245,2.25455,-0.986906,-1.62952,1.97496,-2.03271,-0.965121,0.552515,-1.44963,0.482765,1.57104,-0.71453,-0.293381,-2.08063,-0.454534,1.73648,-1.94113,1.45576,-1.30193,-0.0880686,-1.06889,-1.1241,-1.34599,-1.39866,-0.824388,1.16704,0.652874,0.571684,-0.749199,2.21595,1.00196,-0.966814,2.59026,-0.57489,-1.43712,0.592211,0.542124,1.05122,0.652932,-0.722482,-0.150274,0.262677,1.44085,0.299635,-1.13591,-0.319912,-0.931663,0.854219
-215.223,0.999197,0.0286908,7,127,0,229.663,0.429365,-0.0480647,-0.401248,-0.807628,0.493231,-0.325082,-0.988598,-0.0706802,-2.08768,-0.140834,-0.911812,-0.038402,-1.18875,-0.507861,-1.98948,-0.381621,-0.227317,-0.0785113,0.00583672,-0.925679,-1.37437,-0.0553042,-1.23472,-1.12848,-1.18538,1.37367,0.51793,-0.296375,-0.450729,4.20598,0.783352,1.44133,0.193437,-1.15438,-1.18408,0.790789,-0.467405,1.01408,-1.03435,-1.40521,-0.536847,0.368394,2.0908,-0.553529,0.673289,-1.36998,0.0730792,-0.457176,-2.32108,-0.574696,-0.588494,-0.905198,0.557039,-1.85536,-0.20348,0.838406,-4.0544,-1.07102,-2.41949,-0.038402,-1.18875,-0.507861,-1.98948,-0.381621,-0.227317,-0.0785113,0.00583672,-0.925679,-0.0803064,1.47509,-0.146059,2.04427
-221.859,0.996568,0.0286908,7,127,0,235.698,-0.771406,0.540079,-0.304176,-0.913311,-0.0135491,1.02797,0.437478,0.495797,1.08263,1.88507,-1.31556,-0.356775,1.19724,0.310334,2.23107,0.0479784,0.351149,0.015835,0.0682583,0.38314,-2.6331,-2.85913,-2.7806,-1.25034,-0.818978,-0.916253,-2.76893,0.137635,-0.230273,-0.972979,0.572434,-2.71222,-1.50269,-0.681674,0.237114,-1.20356,-0.1089,-1.46923,0.510225,-1.20043,1.34914,0.676389,0.29213,-2.41634,0.350894,0.283483,0.55476,0.147736,-2.12306,0.298696,-0.490348,-0.885011,-0.050221,-0.571134,1.56914,-0.490599,1.92345,2.11193,-1.13899,-0.356775,1.19724,0.310334,2.23107,0.0479784,0.351149,0.015835,0.0682583,0.38314,-0.816457,-1.65385,-1.0703,-0.613057
-221.194,0.999323,0.0286908,7,127,0,239.37,0.00338255,-0.0305931,0.837349,1.10414,-0.118631,-0.192422,-0.778813,-0.647238,-0.403524,0.0709923,-0.14649,0.780429,-1.03277,0.291642,-2.6285,-0.191658,0.156359,0.302725,-0.198532,-0.325211,-5.66774,-0.233157,-3.62554,0.0285223,3.65162,0.695563,-0.460027,1.28029,-1.04987,-2.52818,-0.90591,-2.15797,-0.622077,2.25817,-3.47319,2.09683,0.705265,1.31402,-1.37014,-0.567592,0.988527,0.351818,-0.419964,0.236145,0.00927279,-1.32911,0.105707,0.0325953,3.07143,-0.0411267,0.831981,1.26674,-0.137085,-1.01614,-0.229059,-4.86584,3.42244,3.6649,2.47707,0.780429,-1.03277,0.291642,-2.6285,-0.191658,0.156359,0.302725,-0.198532,-0.325211,-1.02156,-0.606038,-0.753841,1.19778
-220.497,0.999151,0.0286908,7,127,0,236.086,-0.121786,0.701083,0.552204,0.358245,-0.312247,-1.00282,-1.39866,-0.829665,-1.49572,-0.026449,-0.0681626,0.528058,-0.190644,1.30751,-1.75183,0.415916,0.618145,1.07057,0.924528,-1.17248,-2.74294,0.656133,-2.71926,-1.89452,0.145396,-0.983281,0.762508,1.74663,0.121932,0.484732,1.51536,-0.38281,1.94785,0.729595,-1.1097,0.592428,-1.17287,-0.598898,-1.99622,-0.60537,-0.246214,-0.306111,-1.01025,0.52251,-2.57344,0.287748,-1.09559,1.80278,4.72706,0.575753,0.504362,0.878896,-0.337719,-1.73234,-0.215597,-0.722194,-1.2282,-0.450943,9.91214,0.528058,-0.190644,1.30751,-1.75183,0.415916,0.618145,1.07057,0.924528,-1.17248,-1.63373,0.263837,-0.59022,-1.83316
-216.557,0.998031,0.0286908,7,127,0,231.494,-0.481985,0.416409,-0.0899311,-0.25686,-0.447264,-0.484893,-1.04299,0.315085,-0.815355,0.894041,0.428496,-1.09855,-0.607019,1.26417,-0.345832,-1.38012,0.179323,1.7416,0.708181,0.87299,-0.747438,-0.673229,-1.2167,-2.8172,1.13042,0.948857,1.43661,1.71081,-0.144481,-1.70812,-2.60935,-0.656089,-1.83951,-2.62441,0.100484,1.02627,0.00985001,0.951006,-1.77212,0.971316,0.561188,0.667422,0.731758,-1.53216,0.838754,1.48297,-1.17492,-0.0313228,0.166742,0.360271,-0.04615,0.989071,-0.531131,-1.13679,-2.23727,1.70222,-0.962174,-0.513198,2.16093,-1.09855,-0.607019,1.26417,-0.345832,-1.38012,0.179323,1.7416,0.708181,0.87299,1.11319,-1.00064,-0.304924,-1.17513
-219.442,0.999723,0.0286908,7,127,0,227.626,-0.723976,1.07245,0.28438,-0.0276085,2.03973,1.59258,0.780089,-0.694737,-0.019735,0.498013,-0.764578,0.416839,-0.203804,0.241046,0.948536,-0.0983116,-0.744686,-0.260984,0.941101,-1.11607,-1.68933,-1.10002,-0.520432,-4.37255,-0.427392,-0.124697,-0.83586,-0.347193,0.364179,-0.704338,-2.00487,0.288972,-1.42258,1.48605,-0.079228,-1.07747,-0.663312,1.3311,-0.184954,-1.44285,-0.0438798,1.60373,0.920249,0.644885,0.888282,0.352777,0.0439547,-0.183873,0.147708,0.613662,-0.0336088,-1.02069,2.79286,2.79985,1.42163,-0.801356,-0.0536592,-0.202504,0.224517,0.416839,-0.203804,0.241046,0.948536,-0.0983116,-0.744686,-0.260984,0.941101,-1.11607,-0.232197,-1.77146,2.53665,-1.0347
-221.93,0.99063,0.0286908,7,127,0,233.539,-0.515298,0.614857,0.733569,-0.148673,-1.59514,1.71266,0.0608659,1.4975,-1.40496,-0.00272428,-0.410261,-1.92265,0.0771546,1.56059,0.600687,0.391289,0.749658,1.0669,-0.200344,-0.490203,-1.46941,-2.20731,-1.97159,-2.01032,1.76541,0.579282,-0.0122348,0.0246792,2.05636,2.15675,2.55407,-0.695846,0.296667,1.31566,-1.02854,0.231129,-0.194096,0.56938,1.04646,-0.0508761,-0.55063,0.0953691,0.923405,-1.20301,0.766736,0.523599,0.634532,-2.13561,4.03872,0.239797,0.616842,0.539238,-1.75927,1.88428,1.57912,2.49522,-1.84856,-0.181649,0.285374,-1.92265,0.0771546,1.56059,0.600687,0.391289,0.749658,1.0669,-0.200344,-0.490203,0.836297,-1.17487,-0.496468,-0.489678
-220.441,0.999387,0.0286908,7,127,0,235.134,-0.901553,0.578421,0.686321,-1.39452,0.593307,0.224087,0.99805,0.232146,-0.817655,2.17307,0.333647,-0.0240462,-2.3854,0.0287844,-0.392092,-0.420834,-0.919928,0.1231,-1.14848,1.13363,-2.38744,-0.742919,-0.831755,-2.47303,1.22216,0.274658,0.587053,0.494351,-1.83144,1.69049,0.894883,2.24271,-2.33534,-1.65985,-0.134479,-1.97967,-0.0128289,1.51226,0.608254,0.392414,0.608288,1.00607,-0.238547,-0.438805,0.326603,-1.42895,-1.27736,1.41829,-1.7353,0.242865,0.602291,-2.14097,0.801132,-0.232405,1.96988,0.131504,-0.812496,2.62877,-0.490149,-0.0240462,-2.3854,0.0287844,-0.392092,-0.420834,-0.919928,0.1231,-1.14848,1.13363,-0.457574,0.129124,0.475084,-0.591473
-219.847,0.999136,0.0286908,7,127,0,233.137,-1.0874,0.193313,0.706467,-0.12092,0.723217,1.15469,-0.56402,2.02172,-0.453883,1.91499,0.369454,-2.31023,-0.481595,0.455033,-0.0386474,0.664183,-0.219593,-0.320059,0.143073,-1.1433,-1.12087,-1.33678,-1.0752,-1.35105,0.256281,0.133966,0.50091,-2.61362,0.60531,-0.443787,3.27391,-0.439301,-1.29768,2.03431,0.239089,0.903784,-2.35552,-0.101467,-0.411421,-0.706482,-0.847573,0.170421,-1.27091,1.58371,0.263539,0.306897,1.00201,-0.809135,-1.84921,-0.666757,0.75071,-0.275892,0.718017,1.17212,-1.9039,4.47319,-1.66219,1.46951,0.964516,-2.31023,-0.481595,0.455033,-0.0386474,0.664183,-0.219593,-0.320059,0.143073,-1.1433,3.14865,-2.04023,0.102795,1.50487
-219.24,0.999482,0.0286908,7,127,0,230.225,-1.11851,1.00699,1.97873,0.127044,1.07318,1.74746,0.312845,-0.0778906,0.710803,1.35027,-1.14503,-0.548747,-0.0838224,0.783424,-0.595602,-0.820076,-0.912513,0.725747,1.1167,1.13985,-2.15313,-1.1894,-1.03319,-0.904471,2.10823,0.71546,0.0707463,0.222468,-0.433578,-0.339466,1.86654,-2.34188,1.32525,-2.76402,-0.169258,2.31089,0.473738,-0.33588,-0.0938214,-0.871649,0.106482,0.312632,0.0763492,1.37221,-0.130715,-1.08414,0.598738,0.198449,4.47774,0.693511,2.11383,2.47954,1.08518,3.09493,1.62344,-2.26192,2.3177,4.0073,-1.4591,-0.548747,-0.0838224,0.783424,-0.595602,-0.820076,-0.912513,0.725747,1.1167,1.13985,-0.590677,2.38831,-0.230174,3.90139
-225.875,0.991208,0.0286908,7,127,0,232.03,-0.76151,1.07514,2.48721,0.376115,1.61539,1.29694,0.226772,1.19132,1.13654,1.70571,-1.29552,-0.0207537,0.721973,0.262489,-0.0221599,-0.373612,-0.168638,1.06097,1.22203,2.06554,-2.33113,-2.92334,-1.28931,-1.4936,-1.24088,0.194961,-0.0527006,-0.145437,-0.240666,1.36733,0.623033,-2.42467,-0.334609,-0.362393,-0.113417,-0.804166,-0.855034,0.803431,-0.855182,-0.808173,-1.03698,0.0417138,0.347271,-0.46876,-0.270101,0.984328,0.127537,0.371137,13.1586,0.908472,2.60774,4.24994,1.67901,1.37171,2.1299,1.88933,2.41988,2.58721,-0.966111,-0.0207537,0.721973,0.262489,-0.0221599,-0.373612,-0.168638,1.06097,1.22203,2.06554,-0.102689,-0.65857,1.09954,1.88856
-225.597,0.988458,0.0286908,7,127,0,237.406,-0.764088,1.16347,1.55345,-0.802121,0.308559,1.93544,-0.286353,0.629992,0.917944,1.22426,-1.76722,1.16953,0.941912,1.50051,0.883368,-1.30419,0.0863152,0.640456,0.495843,1.53951,-2.76949,-0.693531,-1.57421,-1.4795,-3.20817,0.408079,2.32864,1.19902,1.82101,-0.496765,1.01093,0.999152,1.14279,1.5367,-0.700732,-0.746756,0.301545,-0.447152,-0.55022,0.329168,-0.217433,0.794249,1.12514,1.50228,-0.445141,-1.28564,0.280341,-1.03588,10.3987,0.989562,1.63678,1.98902,0.288388,2.25695,0.489812,0.7212,2.48023,10.1863,-5.02683,1.16953,0.941912,1.50051,0.883368,-1.30419,0.0863152,0.640456,0.495843,1.53951,-1.00296,16.0813,-3.22861,1.45364
-226.882,0.999966,0.0286908,7,127,0,241.569,-0.919148,0.299679,0.419331,0.735046,0.704689,0.674916,1.51894,1.29592,0.658007,-0.17697,0.436783,0.229256,-2.34695,-0.732473,-0.0299987,0.522896,0.692286,-0.829952,1.94046,-0.691406,-2.84699,-3.32301,-2.46655,-1.52442,1.07165,-1.3272,-1.87704,1.24142,-0.608771,-1.07236,-2.24713,-0.718395,-1.71636,-0.674209,1.83262,-1.43783,0.201995,-1.26428,-0.987655,1.21505,-0.555888,-0.106035,-1.60259,-1.37004,0.85099,0.193908,-0.590997,-1.98382,-10.7793,0.08007,0.1998,0.121785,0.637018,-1.50487,2.60624,0.772447,0.287819,-1.11772,0.572339,0.229256,-2.34695,-0.732473,-0.0299987,0.522896,0.692286,-0.829952,1.94046,-0.691406,-1.15859,-0.817862,-1.60698,-1.19211
-215.282,0.998353,0.0286908,7,127,0,236.007,-0.903521,1.54945,-0.103942,-0.0802474,0.0425327,0.683971,-1.53156,-0.209957,-0.695577,1.42524,0.509282,-0.352604,1.03997,0.167987,-0.256423,1.74542,-0.199757,-0.0603222,-0.39738,-0.154415,-2.05245,-0.497902,-1.03299,-1.34533,-1.24177,0.553227,0.346764,3.32045,0.215253,-1.0481,2.95072,1.57207,1.11061,-1.00516,1.3272,0.0825988,-2.10748,-0.745361,-0.17274,1.55175,0.676698,-1.08043,2.01194,-0.890055,-1.51696,-2.05151,0.972988,-0.78512,9.39047,1.47088,-0.0451932,4.42529,-0.0465029,1.34179,-0.991,0.278354,0.0681703,7.46727,1.54399,-0.352604,1.03997,0.167987,-0.256423,1.74542,-0.199757,-0.0603222,-0.39738,-0.154415,-2.30993,7.57742,0.253224,-0.534711
-217.8,0.999452,0.0286908,7,127,0,226.437,-0.186493,-0.519834,0.256759,-1.34861,0.424702,-0.583171,0.171448,0.128442,0.627316,0.337259,-0.448179,0.837651,-1.48367,0.229428,0.304965,-1.50667,-1.8202,-0.570977,0.175277,0.240366,-1.51415,-0.157527,-1.3378,-2.75518,-2.71328,0.350387,0.345208,-1.17245,0.732545,-0.0080639,-2.7811,-0.0938435,0.215878,1.71913,0.923441,0.0997907,0.228631,0.394239,-0.110665,1.11915,-1.7933,-0.673692,-0.362645,-0.0179402,1.117,0.308471,0.231834,0.589384,8.48251,-1.29704,0.277864,1.05422,0.517169,-1.15367,2.94641,0.383444,1.13283,7.8146,-0.49075,0.837651,-1.48367,0.229428,0.304965,-1.50667,-1.8202,-0.570977,0.175277,0.240366,0.588124,2.38527,-4.19257,-0.473126
-221.2,0.99123,0.0286908,7,127,0,230.769,0.338831,-0.328694,1.03678,-1.44225,0.0411986,0.0107269,1.19466,-0.49538,0.382877,-0.166012,-0.369777,0.727645,-0.943221,-0.478629,0.119009,0.176425,-0.614526,-2.04934,-1.1961,0.20416,-2.50244,0.325659,-0.482777,-3.76461,-0.271648,-0.725409,-0.877669,-0.563137,0.664258,-1.14966,-1.48233,0.877238,0.739448,1.81388,0.93195,0.513394,-1.14784,0.572019,0.29683,-2.03788,-1.67804,0.456943,1.08278,0.148903,0.853736,-0.160014,-0.80252,0.607236,-14.7035,-0.726015,0.789032,-12.2217,0.144351,0.405578,1.57874,-0.66548,0.267134,-23.5419,2.13905,0.727645,-0.943221,-0.478629,0.119009,0.176425,-0.614526,-2.04934,-1.1961,0.20416,-1.04511,3.33223,15.5671,-0.86652
-220.598,0.99995,0.0286908,7,127,0,230.752,-0.0445262,-0.555348,-0.469036,-0.822632,-0.236712,-0.964695,0.0228685,-1.2335,-0.517302,0.370509,-0.769452,-0.15057,-1.52402,0.0756389,-1.38565,0.331839,0.0604605,-1.81554,-1.95667,-0.63711,-1.72295,-0.766001,-0.313278,-2.59904,-2.2416,0.356137,-1.9077,1.04835,-0.304251,-0.562869,-3.8067,-0.330081,-1.37823,0.0332804,-0.366537,-0.92818,0.310157,0.53357,-0.854832,-0.030139,0.653996,1.39275,0.376729,-0.528592,0.123068,-0.855766,0.178702,1.21863,-14.2577,-1.42683,-1.12331,-8.54004,-0.513206,-4.07669,-0.295482,-1.99976,-0.7079,-5.07554,-2.00852,-0.15057,-1.52402,0.0756389,-1.38565,0.331839,0.0604605,-1.81554,-1.95667,-0.63711,1.10756,-1.57068,7.849,0.242037
-220.355,0.998515,0.0286908,7,127,0,236.676,-0.727455,1.34932,0.79079,-0.169005,0.654214,0.444262,-0.085371,0.382347,0.391379,0.0799838,-2.00729,0.127392,1.53944,0.41978,1.4131,-0.354449,0.0380264,1.6873,1.95361,0.720984,-1.91108,-1.70343,-2.824,-0.664897,0.149326,0.556933,-0.183459,-0.455872,-0.432678,2.13366,-1.21042,1.67873,-1.0183,-1.79792,0.0947729,-0.31552,-0.841009,-3.47277,0.655287,-0.678662,-0.501626,0.602309,0.378627,-2.77871,0.170278,0.942212,0.520153,0.0859358,-11.879,0.879819,0.388519,-0.733663,0.615686,-3.1502,-0.559435,-1.34309,0.536087,-2.68079,-2.19963,0.127392,1.53944,0.41978,1.4131,-0.354449,0.0380264,1.6873,1.95361,0.720984,-1.91044,-0.57887,-0.931401,-2.55125
-220.634,0.999351,0.0286908,7,127,0,234.102,-0.189428,-2.0587,0.294579,0.505244,-0.589925,0.134173,-1.5617,-1.32014,-0.859453,0.634378,-0.295357,0.369919,0.106363,-0.5076,-0.959883,0.478484,0.856919,-2.10144,-0.230157,0.152012,-1.55461,-0.452981,-3.50101,-1.34125,-0.556898,0.159969,1.05029,0.147791,0.415811,0.141839,1.13816,-0.387749,-0.226902,-2.86932,2.21737,0.481282,2.21303,0.0589354,1.05656,-0.0535344,1.03869,-0.167897,2.45742,1.13919,-0.727957,0.1663,-0.845299,1.20905,11.2244,-2.86335,0.83059,1.30397,-0.559874,0.763312,0.965574,-1.53697,0.613576,8.39088,-0.0277811,0.369919,0.106363,-0.5076,-0.959883,0.478484,0.856919,-2.10144,-0.230157,0.152012,-1.57205,3.99009,-0.686033,-2.39371
-216.305,0.99863,0.0286908,7,127,0,231.831,-0.0030009,1.00293,-0.0974478,-0.371222,0.123603,0.317124,-0.414406,0.975004,-0.435243,-0.305035,-1.0631,-2.09284,-0.344688,-1.02862,-0.369312,-0.284096,-1.27565,1.4196,-1.02913,-1.00327,-2.21443,-0.194624,-0.171497,-1.28051,0.267097,2.52782,-0.184663,-1.85803,0.901222,1.90411,0.852571,1.29838,2.13342,0.0453955,-1.11053,1.01943,0.137059,1.59966,1.48005,-0.390928,0.0647989,1.4414,1.09726,0.609916,0.942881,1.16831,1.58843,-0.286785,-11.7037,0.646373,-0.418029,-8.57569,-0.15491,-1.69555,-2.16905,0.977607,-1.34558,-8.97359,-2.57695,-2.09284,-0.344688,-1.02862,-0.369312,-0.284096,-1.27565,1.4196,-1.02913,-1.00327,-1.08073,3.90865,3.4534,-0.802563
-217.678,0.992925,0.0286908,7,127,0,232.263,-0.206287,0.296683,1.0352,-0.337759,0.423638,0.985561,-0.219779,-0.701257,0.175432,-0.42266,-1.46844,1.94927,0.272665,1.03128,0.508255,-0.126967,1.21628,-1.35469,1.14714,0.969917,-1.12352,-1.34105,-2.14316,-1.44262,-0.284456,-1.34,-2.86415,-0.953378,-1.82603,-1.42287,-0.408922,0.512873,1.60762,1.82853,-0.656337,0.90687,0.591374,-0.201352,-0.735159,2.38848,-1.63964,0.407249,-0.801398,0.346359,-0.595906,-1.27473,0.351999,0.168327,5.80934,-0.352986,1.66826,0.435977,0.478298,1.40629,2.35997,-1.56833,1.37048,0.362557,-0.737435,1.94927,0.272665,1.03128,0.508255,-0.126967,1.21628,-1.35469,1.14714,0.969917,0.200603,-2.16796,-1.18299,-0.424887
-218.25,0.999576,0.0286908,7,127,0,228.674,-0.182534,0.51506,-0.0208536,-0.479295,0.231006,-0.145128,0.37516,0.89338,-0.655662,0.596918,0.558594,-0.182346,-0.363903,1.33126,1.49077,-0.638038,-1.68886,0.131585,-0.536093,-1.48879,-1.54043,-1.12418,0.364674,-2.28967,-0.509277,0.479232,-0.938952,0.664528,-0.920115,-1.3255,-1.76244,0.81136,-0.336128,1.50609,1.03037,-2.06914,-0.138626,-1.79875,-1.15162,0.396607,-0.416854,1.42233,-1.02019,-0.397224,-0.0519031,-0.144223,1.0605,0.345142,-6.04276,-0.118727,-0.678822,-12.3008,1.08637,0.274928,2.20107,1.05596,-1.05949,-3.23034,2.4465,-0.182346,-0.363903,1.33126,1.49077,-0.638038,-1.68886,0.131585,-0.536093,-1.48879,-0.405714,-1.88402,6.29903,-0.573798
-217.228,0.932897,0.0286908,7,127,0,230.699,-0.547052,0.297287,1.19685,0.0243041,-0.0723968,0.179653,-0.773613,-0.492687,-0.417093,0.512927,-0.264465,-0.226616,1.36702,0.294287,-0.849755,-0.841354,0.959071,-1.38459,-0.932005,1.05565,-1.15641,-1.73127,-2.35664,-2.22832,2.34975,0.394539,-0.402822,0.441593,-0.597838,1.84398,-1.36294,-1.35207,1.13099,0.398699,-1.45681,0.17268,0.39045,-1.29339,-1.56107,0.610003,1.54763,0.0727995,0.514378,1.49611,-1.25464,0.672456,-1.96516,0.670862,-10.3997,-0.587435,1.47609,-0.692861,-0.115558,-0.881004,-2.33222,-1.23264,-0.736925,-1.58487,0.0392378,-0.226616,1.36702,0.294287,-0.849755,-0.841354,0.959071,-1.38459,-0.932005,1.05565,0.844635,-1.95385,-0.808368,-0.974572
-216.614,0.994856,0.0286908,7,127,0,225.73,-0.433701,1.16903,-0.493962,-0.648079,0.0615064,0.286934,-0.0981103,0.0331705,0.0486692,-0.0940096,-0.50302,0.775427,-0.793105,-0.915975,1.53204,1.44855,-1.5956,0.523837,0.296887,-1.32638,-1.08177,-0.551286,-0.598666,0.248987,1.39066,1.33816,0.445748,1.04619,-0.701766,0.274255,-0.0240407,2.23126,-0.0414729,0.673547,2.20423,0.322257,1.12276,-0.520213,0.155922,0.105632,-0.343039,-1.53829,-0.981143,0.222069,0.80631,0.275972,0.608301,-1.01472,-22.6722,0.414296,-2.45703,-12.2419,-0.259564,-7.99101,-6.84976,-9.04264,-5.38301,-16.8408,-0.686058,0.775427,-0.793105,-0.915975,1.53204,1.44855,-1.5956,0.523837,0.296887,-1.32638,-0.0716783,0.855711,6.61689,-1.68391
-216.463,0.999738,0.0286908,7,127,0,226.864,-0.20392,0.349303,0.903868,-0.568193,-0.283623,0.579045,-2.11459,-0.527812,-0.668646,-0.0980427,-0.601003,-0.950434,1.27495,0.713723,-0.613032,-0.813037,1.01179,-0.176864,0.828039,0.61265,-2.174,-1.27334,-1.98586,-1.77701,-3.1555,-1.92744,0.0512592,0.326993,0.232384,0.697353,-0.817754,0.0919742,0.463405,-0.607393,-1.04164,-0.11712,-0.329416,0.56053,-1.65665,-1.29482,1.34243,-0.840911,-1.50168,1.36478,0.190847,0.101265,0.697646,0.939346,-6.8444,0.0638849,0.797773,-1.12978,-0.360351,-0.0658416,-2.67751,-0.98504,-0.727606,-2.64239,0.0486769,-0.950434,1.27495,0.713723,-0.613032,-0.813037,1.01179,-0.176864,0.828039,0.61265,-0.421663,-0.864641,-0.00360643,-0.908145
-220.787,0.999289,0.0286908,7,127,0,227.79,-0.495377,-0.763776,1.16777,-0.0955968,0.595947,1.24137,-1.67328,0.896826,-1.59673,0.238424,-0.316807,-1.93759,1.3928,0.0117699,0.70601,-0.450258,2.25467,0.390908,-0.508619,-0.915033,-2.41693,-0.34837,-1.49094,-1.38081,1.51378,0.765143,0.502567,-0.35021,-0.586885,0.209524,-2.37047,-0.690305,-0.243102,-1.0638,0.405719,-0.47943,0.99286,0.695164,-0.823607,-0.737227,0.649314,-0.183936,0.967632,0.823558,-0.627237,-1.25944,-0.401538,0.880904,-4.92605,-1.01641,1.11226,-0.573444,0.499761,1.14916,-2.60011,1.50676,-2.83277,-3.35345,0.168477,-1.93759,1.3928,0.0117699,0.70601,-0.450258,2.25467,0.390908,-0.508619,-0.915033,-0.50967,-1.30924,-0.0103919,2.16425
-222.231,0.996303,0.0286908,7,127,0,234.419,-0.818727,1.99986,-0.490689,-0.856255,-0.904535,-0.0420702,-0.607178,-2.02043,0.0109416,1.30915,0.454518,0.909508,-1.85939,-0.79371,0.132751,0.739509,-2.6144,0.499062,-0.741886,0.486802,-1.50806,-0.314449,-1.14686,-2.22083,-0.040426,0.312235,1.39001,0.520793,-0.0932987,1.64987,-2.54866,-0.933225,-2.12228,1.4641,0.142572,-1.82836,0.11167,-0.89354,1.09716,0.0715082,0.294927,1.48006,-1.44618,-0.805862,0.914772,0.841227,-1.01818,-0.169917,4.6923,2.03554,-0.688919,1.61056,-1.04816,-0.510788,1.11148,-2.62045,0.64821,5.13834,0.769945,0.909508,-1.85939,-0.79371,0.132751,0.739509,-2.6144,0.499062,-0.741886,0.486802,-0.876225,4.72878,-2.44859,-0.488175
-220.399,0.991297,0.0286908,7,127,0,233.783,-0.145183,-1.45431,0.752597,0.0869708,0.689444,1.02599,-0.184582,1.6794,-0.0357963,-0.585713,-1.36575,1.04357,1.66384,0.517431,-0.582887,0.350795,2.00272,-0.347813,1.33334,0.359151,-3.10603,-0.539843,-0.997036,-1.09953,2.02674,-0.655397,0.275888,-0.0524224,1.05491,0.0358951,2.81081,-0.451365,-1.02505,0.308473,-0.519557,-2.65484,0.879029,0.650041,0.507535,-1.62654,1.68365,-0.439536,-0.528341,-1.30543,-0.942834,-0.118332,0.475347,-1.36284,8.72653,-1.55317,0.736593,3.67935,0.636559,0.990007,0.695165,4.15888,0.389773,2.74487,-0.0738002,1.04357,1.66384,0.517431,-0.582887,0.350795,2.00272,-0.347813,1.33334,0.359151,-0.752218,-4.45352,-0.0268087,3.20411
