# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=536066880
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,index.1
-210.616,0.993328,0.152291,4,31,0,213.905,-0.618075,0.780561,-0.712703,0.200406,-0.474869,1.7663,0.391573,0.496543,1.32295,0.179997,8,0.125,0.382825,0.321615,0.358472,0.331026,0.425522,0.366423,0.370821,0.40614,8
-214.526,0.961892,0.152813,5,31,0,218.703,-0.252253,0.528642,1.01327,1.26327,0.398642,-1.47034,-2.25649,-0.449805,-1.4043,0.0379275,8,0.125,0.442209,0.446747,0.449092,0.440993,0.423598,0.416335,0.433076,0.42421,8
-211.977,0.999936,0.144078,5,31,0,219.374,-0.389744,1.86666,0.190735,-0.292847,0.00859513,0.86441,-1.94242,-1.34323,-1.02857,0.064623,8,0.125,0.433125,0.40675,0.399231,0.403913,0.417296,0.373959,0.383068,0.387885,8
-211.004,0.994595,0.14648,4,31,0,218.116,-0.654722,0.873673,1.12698,-0.290384,-0.281874,-0.16844,-0.849548,-1.34743,-0.513521,0.0884517,8,0.125,0.359521,0.364696,0.33617,0.336338,0.338582,0.325224,0.315635,0.33178,8
-213.992,0.9829,0.147339,4,15,0,218.726,-0.208249,1.38777,1.28163,0.54271,1.16631,0.0229867,0.44232,-1.38349,1.09109,0.0991,8,0.125,0.482327,0.479701,0.46146,0.47685,0.448689,0.458989,0.41451,0.47499,8
-210.624,0.999348,0.144845,4,15,0,216.926,-0.348657,0.610705,1.42614,0.245617,-0.0947966,-0.199528,-0.0905336,-0.466602,2.17239,0.145421,8,0.125,0.435401,0.464742,0.422398,0.410368,0.406688,0.410519,0.397352,0.491814,8
-211.091,0.999386,0.147026,5,31,0,214.189,-0.492377,1.05751,1.63606,0.447446,-0.0157289,0.176258,-1.04712,-0.622026,2.23573,0.180739,8,0.125,0.425254,0.450989,0.398551,0.378665,0.386862,0.335897,0.353246,0.477941,8
-211.059,0.999433,0.149221,5,31,0,215.685,-0.483931,0.0914417,-0.739452,-0.198681,-0.328885,-0.219876,-0.859336,0.575654,-2.38034,0.0773758,8,0.125,0.382995,0.367921,0.377704,0.375339,0.377319,0.365766,0.391887,0.33892,8
-210.407,0.999422,0.151433,5,31,0,214.232,-0.317877,0.645209,1.02923,-0.107051,0.10467,-0.633389,-0.869824,-1.8374,1.73599,0.233603,8,0.125,0.458308,0.480648,0.415109,0.427165,0.385602,0.372602,0.321454,0.5219,8
-209.295,0.996685,0.153646,5,31,0,214.888,-0.498649,-0.109261,1.14955,-1.58691,0.013091,-0.873822,0.142956,-0.279524,-0.221137,0.154681,8,0.125,0.373894,0.420472,0.322105,0.378334,0.346647,0.38307,0.367749,0.369851,8
-208.22,0.999118,0.15505,4,31,0,211.813,-0.54425,-0.14368,0.646546,1.39711,-0.538888,0.226814,-0.282487,0.638743,0.577046,0.222606,8,0.125,0.3598,0.401234,0.441952,0.339795,0.379008,0.352713,0.400817,0.397523,8
-208.56,0.990625,0.157169,4,31,0,212.427,-0.367093,1.44612,-0.741851,-0.0959413,0.174798,-0.377462,-1.46778,0.0440254,0.760279,0.169773,8,0.125,0.469642,0.379178,0.405312,0.416437,0.393846,0.350627,0.411052,0.440775,8
-209.507,0.991832,0.156755,5,31,0,213.58,-0.326526,1.48689,-0.650438,1.15649,0.182735,0.277885,-0.867586,0.110175,1.28519,0.167458,8,0.125,0.480626,0.392826,0.466833,0.426554,0.430456,0.384188,0.423584,0.472201,8
-207.67,0.993352,0.156692,4,15,0,213.227,-0.509017,1.01258,0.723558,-0.6479,0.747765,-0.216422,0.150562,0.0472795,-0.621701,0.171609,8,0.125,0.416964,0.404958,0.349735,0.40596,0.366757,0.381502,0.377328,0.350759,8
-210.745,0.977491,0.157068,4,15,0,216.999,-0.288967,1.23993,1.12736,0.472183,-1.0967,-0.0472517,-1.10437,0.320688,1.45924,0.0971643,8,0.125,0.457977,0.455263,0.439525,0.402387,0.427133,0.402208,0.435903,0.463271,8
-208.869,0.998327,0.152845,4,15,0,213.598,-0.377111,0.255802,-0.45111,-0.0831186,0.552351,0.211963,-0.371681,-0.92725,-0.394809,0.938244,8,0.125,0.465777,0.309948,0.38815,0.535224,0.455558,0.326109,0.223203,0.321358,8
-208.231,0.989822,0.154631,4,31,0,213.182,-0.491323,-0.226771,1.45355,-0.420081,-0.129528,-0.0583593,0.032312,1.04198,0.0265612,0.234415,8,0.125,0.367146,0.462424,0.356682,0.372458,0.376366,0.381367,0.438546,0.381049,8
-209.819,0.972335,0.153973,4,15,0,214.168,-0.461269,-0.179661,1.83835,-0.644246,-0.065384,0.00187684,0.509906,0.556737,0.236643,0.272797,8,0.125,0.375128,0.510055,0.345921,0.382463,0.386806,0.420147,0.423263,0.402102,8
-211.108,0.996015,0.14846,5,31,0,213.503,-0.43994,-0.112834,-1.46949,0.0219875,1.02822,-0.214533,-1.10819,-0.663291,-1.29501,0.0393576,8,0.125,0.390698,0.378064,0.391962,0.401439,0.389745,0.381413,0.385553,0.37968,8
-207.695,0.999052,0.149532,5,31,0,214.087,-0.457735,0.600112,1.19568,-0.0668433,-1.05791,-0.640391,-0.433109,0.315791,0.780089,0.348919,8,0.125,0.438231,0.489866,0.382002,0.304309,0.335998,0.35232,0.413977,0.453746,8
-208.303,0.96574,0.151433,5,31,0,211.83,-0.356661,-0.619786,0.0153422,0.022598,0.814261,0.0221119,-0.15021,0.500869,1.0414,0.263759,8,0.125,0.372821,0.412748,0.413212,0.464586,0.413181,0.402206,0.444097,0.479516,8
-210.65,0.183733,0.577296,2,3,0,218.097,-0.298761,-1.18617,0.3455,-0.642243,1.49346,-0.352568,-1.4323,0.737247,-0.261767,0.0864707,8,0.125,0.400993,0.433181,0.412341,0.457696,0.418424,0.395892,0.441516,0.420335,8
-210.97,0.5,1.31112,1,2,1,213.667,-0.436745,-1.54237,-0.0391167,-0.435407,0.139456,-0.695709,-0.368629,-1.09934,-1.1889,0.0355628,8,0.125,0.379518,0.392185,0.388831,0.3937,0.386633,0.389395,0.383235,0.382482,8
-210.642,0.998674,0.260651,4,15,0,214.211,-0.489445,1.71099,0.700991,0.647792,0.170221,1.67757,-1.03451,0.831236,1.09272,0.138603,8,0.125,0.437259,0.403167,0.401394,0.385598,0.436119,0.346869,0.407519,0.416298,8
-211.79,0.996326,0.173808,5,31,0,216.081,-0.480028,0.745978,-0.385396,2.20691,-1.43646,0.780344,0.000764021,-0.586146,1.27128,0.228731,8,0.125,0.423261,0.361657,0.50619,0.308191,0.425181,0.382287,0.351125,0.452829,8
-213.336,0.98565,0.13393,5,31,0,218.893,-0.637091,1.42484,-0.959375,0.905861,0.27005,1.3056,1.44449,-0.953258,1.29169,0.0899495,8,0.125,0.375445,0.326648,0.364564,0.351421,0.372933,0.37586,0.326769,0.372641,8
-216.55,0.994313,0.109268,5,31,0,221.247,-0.156482,-0.903627,1.60662,-0.058035,-1.3228,-1.70581,-2.65545,0.853218,-1.33131,0.0863984,8,0.125,0.441629,0.495582,0.459713,0.432718,0.424614,0.404703,0.47932,0.432537,8
-217.008,0.998847,0.096778,5,31,0,221.587,-0.232975,-0.452625,1.56925,-0.542887,-1.85151,-1.9871,-2.68634,1.363,-0.871286,0.167308,8,0.125,0.423431,0.507393,0.419749,0.367549,0.362292,0.335721,0.498766,0.406429,8
-219.031,0.996583,0.0903896,5,63,0,223.924,-0.715162,1.44427,-0.570236,0.498345,1.31689,1.56839,3.28108,-0.141121,0.998291,0.116922,8,0.125,0.366724,0.313924,0.341437,0.363272,0.370101,0.417868,0.32483,0.354701,8
-216.171,0.996871,0.0861771,5,31,0,223.829,-0.809498,0.895985,-0.22321,0.206463,-0.847713,0.236846,2.53334,0.202855,1.0939,0.0478955,8,0.125,0.317218,0.305724,0.310109,0.299412,0.31042,0.334442,0.310072,0.319275,8
-209.94,0.999873,0.0838768,5,31,0,218.715,-0.317687,0.835252,0.3895,-0.301042,0.200683,0.769352,-2.20484,0.878141,-0.763503,0.195707,8,0.125,0.461521,0.439927,0.406947,0.430843,0.458317,0.320998,0.463607,0.385301,8
-213.681,0.998381,0.0836161,5,31,0,215.637,-0.571145,0.728945,0.024883,0.353475,-1.70329,-1.26188,1.35719,-0.856782,1.52834,0.185283,8,0.125,0.392674,0.362037,0.376213,0.291784,0.308968,0.420753,0.325219,0.428501,8
-209.083,0.997824,0.0838546,5,31,0,216.569,-0.467389,1.05668,0.608369,0.846664,0.66889,0.70403,0.0744396,-0.751181,-0.287754,0.0609481,8,0.125,0.400595,0.394052,0.397525,0.394933,0.395445,0.386309,0.37445,0.381089,8
-210.253,0.998816,0.0846155,5,31,0,213.376,-0.468039,1.70663,0.412141,0.910406,-0.362988,0.768737,0.689487,-1.1346,-0.911918,0.155291,8,0.125,0.44942,0.400343,0.419053,0.371822,0.413707,0.410725,0.344291,0.352139,8
-210.832,0.999187,0.0861603,6,63,0,214.272,-0.521057,0.551767,0.674522,-0.95877,0.833397,1.50586,0.777916,-1.08806,0.691725,0.073411,8,0.125,0.382122,0.384252,0.356304,0.387015,0.39879,0.386049,0.35413,0.384551,8
-212.159,0.997933,0.0882239,6,63,0,218.716,-0.257721,1.43324,-0.213605,-1.27788,-0.522833,2.32775,-1.0358,-0.0807111,-0.91781,0.24588,8,0.125,0.523653,0.423056,0.360792,0.404614,0.578014,0.37463,0.431051,0.381452,8
-212.648,0.995859,0.0902819,6,63,0,219.609,-0.591541,-0.603659,0.345167,0.406493,0.772175,-1.09195,-0.445122,-1.59068,1.90336,0.135814,8,0.125,0.337708,0.367104,0.369041,0.380679,0.323038,0.34254,0.308407,0.417502,8
-208.42,0.999934,0.0920266,5,63,0,213.767,-0.360566,0.335841,-0.129154,1.03908,0.250004,-0.823581,-0.437629,-0.649744,-0.0265487,0.0825403,8,0.125,0.417548,0.408245,0.431729,0.415826,0.394474,0.402108,0.397906,0.410292,8
-208.993,0.998786,0.0951599,5,31,0,211.545,-0.368816,0.364456,0.266342,1.40692,0.264552,-0.852818,-0.260931,-0.757423,0.14606,0.0833521,8,0.125,0.416189,0.414203,0.437443,0.414167,0.391765,0.403581,0.393661,0.411773,8
-209.379,0.993872,0.098176,5,31,0,215.268,-0.471017,0.0573331,-0.272781,1.34099,-0.501762,-0.810067,-0.130496,-0.927569,-0.338916,0.062503,8,0.125,0.385224,0.380349,0.404391,0.376982,0.372467,0.382447,0.370752,0.379375,8
-211.661,0.994727,0.0998874,4,31,0,218.501,-0.502251,0.571006,0.415581,2.10766,-0.793917,-1.47144,0.133597,-0.984295,-0.446115,0.0970873,8,0.125,0.390119,0.386534,0.426138,0.359087,0.344092,0.380063,0.354844,0.366894,8
-216.319,0.996104,0.101968,5,31,0,219.854,-0.503141,-1.1643,-0.0510021,2.369,-1.19145,-1.69889,-0.0941381,-2.16707,-0.874311,0.0804664,8,0.125,0.35507,0.37584,0.422501,0.35457,0.345282,0.375026,0.336816,0.360431,8
-211.829,0.998516,0.104568,5,63,0,220.769,-0.384031,0.148881,-0.380902,-1.48785,0.725048,1.26331,0.167279,1.22545,1.16888,0.0385933,8,0.125,0.406541,0.401617,0.391395,0.411916,0.416958,0.406712,0.416602,0.416072,8
-211.322,0.99927,0.10802,5,31,0,216.959,-0.346903,-0.825866,0.0251317,-0.253057,-0.0494841,1.45691,-0.240849,1.01894,1.12766,0.0247207,8,0.125,0.409189,0.414284,0.412617,0.413837,0.422898,0.41269,0.420258,0.420913,8
-213.072,0.997885,0.111828,5,31,0,217.245,-0.503982,-0.32864,0.383971,1.45284,0.84337,2.07273,-0.177881,-0.471113,1.68578,0.0410941,8,0.125,0.37344,0.380317,0.390722,0.384776,0.396803,0.374891,0.372071,0.393003,8
-210.464,0.997283,0.115286,5,31,0,219.686,-0.228994,0.386512,0.277389,-1.04246,-0.873418,-1.31268,-0.79709,0.950505,-1.60155,0.255735,8,0.125,0.467509,0.460568,0.378578,0.3888,0.362463,0.393449,0.503521,0.345571,8
-210.332,0.998079,0.118621,5,31,0,213.946,-0.11426,-0.521137,0.0788722,-1.34944,-0.0217652,-1.12016,-2.20132,-0.110983,-0.814966,0.280047,8,0.125,0.435314,0.476973,0.379384,0.469948,0.394614,0.325034,0.463729,0.415205,8
-208.728,0.995538,0.122295,5,31,0,215.968,-0.450561,1.69873,0.0340228,0.529579,0.614813,0.642815,-0.0740533,-1.06699,-0.761741,0.170885,8,0.125,0.460017,0.39061,0.410944,0.414474,0.415636,0.386223,0.346855,0.358764,8
-208.803,0.996756,0.125142,5,31,0,213.459,-0.65431,0.694907,1.35177,0.911446,-0.412405,-9.05717e-05,-0.0221568,-1.03075,0.549656,0.293618,8,0.125,0.389296,0.436001,0.404514,0.315312,0.342013,0.340556,0.277488,0.379206,8
-209.605,0.988969,0.128454,5,31,0,214.803,-0.352308,0.201181,-0.00355738,-1.4165,-0.536549,0.270371,-0.000866172,0.150582,-1.59707,0.114625,8,0.125,0.418424,0.412724,0.374098,0.397999,0.420355,0.412799,0.417013,0.369264,8
-209.195,0.999144,0.129,4,15,0,211.582,-0.349893,0.193842,0.0597431,-1.25834,-0.571496,0.292647,-0.0469497,0.185698,-1.43985,0.108618,8,0.125,0.418523,0.414983,0.380702,0.39844,0.421137,0.412172,0.418308,0.376065,8
-208.172,0.99944,0.133204,5,31,0,210.509,-0.471981,-0.382916,0.0415504,-1.20749,-0.312327,0.265415,-0.243656,-0.138675,-0.942882,0.405925,8,0.125,0.348097,0.388145,0.276452,0.354627,0.409933,0.361032,0.37092,0.298444,8
-206.101,0.999687,0.137582,4,15,0,209.418,-0.371673,-0.0363174,0.401877,-0.740805,-0.398473,0.332043,-0.298422,0.142834,-0.541936,0.422014,8,0.125,0.40444,0.449652,0.335302,0.368226,0.442371,0.378102,0.422774,0.354257,8
-210.616,0.977542,0.14212,4,15,0,211.539,-0.208351,0.345458,-0.0566698,1.6355,0.721973,-0.57601,-1.42103,0.966484,-0.492234,0.150069,8,0.125,0.460953,0.445998,0.509271,0.47502,0.426831,0.396133,0.484177,0.429909,8
-210.706,0.99254,0.138295,5,31,0,215.532,-0.712531,0.506344,0.777719,-0.269378,-1.48737,0.993274,0.539854,0.373866,-0.646024,0.13246,8,0.125,0.344013,0.35217,0.321211,0.287093,0.358711,0.345016,0.340064,0.310431,8
-209.99,0.991929,0.140083,5,31,0,219.707,-0.672826,0.664594,0.836822,-0.402447,-1.90102,0.807017,0.28129,-0.190905,-0.937461,0.269989,8,0.125,0.379095,0.3901,0.314,0.233961,0.388187,0.355058,0.326432,0.283751,8
-210.234,0.994804,0.141626,5,31,0,213.733,-0.393365,1.20468,0.136889,0.383551,1.23801,-0.740504,-1.37985,1.17963,1.02175,0.123849,8,0.125,0.43926,0.406993,0.414386,0.440277,0.381054,0.362563,0.438496,0.433687,8
-213.833,0.987355,0.144228,5,31,0,217.071,-0.518195,-0.138651,0.671777,-0.949334,-2.50438,1.24038,0.808963,-0.96049,-1.42869,0.0934888,8,0.125,0.370247,0.38808,0.352756,0.320315,0.400776,0.39113,0.352518,0.342593,8
-209.847,0.999295,0.144019,5,31,0,217.194,-0.46291,1.36394,-0.403477,0.879923,-0.236078,-0.225344,-0.820961,-1.58198,-0.821558,0.304501,8,0.125,0.488105,0.357606,0.451411,0.369399,0.370161,0.32896,0.279967,0.32892,8
-210.471,0.977049,0.148278,5,31,0,217.792,-0.202283,-0.557148,-1.45699,-1.31386,-0.370924,-0.280271,-1.03277,0.592022,-0.222998,0.135488,8,0.125,0.431001,0.401387,0.406056,0.437199,0.440223,0.415272,0.46952,0.442136,8
-210.239,0.996129,0.144167,5,31,0,214.588,-0.442424,1.41701,2.04609,0.318156,0.602213,-0.147975,-0.0993614,0.386091,-0.782328,0.091652,8,0.125,0.422492,0.436619,0.39813,0.404384,0.387938,0.388997,0.399623,0.374227,8
-209.988,0.992702,0.147148,5,31,0,215.712,-0.153451,-0.29408,-0.414448,0.242394,-1.44397,0.428054,-1.96125,-0.4337,0.213641,0.342494,8,0.125,0.436797,0.426683,0.482399,0.34344,0.498289,0.304668,0.425071,0.479941,8
-211.48,0.999762,0.148842,5,31,0,219.096,-0.644287,0.989555,0.633303,-1.2008,1.17426,-0.897124,-0.0775233,0.143529,-0.397233,0.0515661,8,0.125,0.355887,0.351687,0.330437,0.358074,0.333911,0.343376,0.345951,0.339669,8
-209.98,0.996032,0.153185,5,31,0,216.829,-0.439628,1.20592,0.853797,-1.5337,1.20671,-0.911042,-0.3749,-0.537962,-0.92775,0.178075,8,0.125,0.444015,0.428594,0.328993,0.444049,0.353918,0.376041,0.369252,0.353238,8
-207.352,0.999915,0.156122,4,15,0,211.862,-0.285122,0.442278,0.167591,0.476178,-0.398548,0.692672,-0.77086,-0.782309,1.05722,0.288853,8,0.125,0.460739,0.441097,0.463173,0.401254,0.478753,0.375713,0.374937,0.505065,8
-210.636,0.977946,0.160577,4,15,0,212.733,-0.275183,0.866107,-0.445769,1.43938,-0.776035,0.400111,-0.494538,-0.595699,1.64316,0.172979,8,0.125,0.4687,0.412827,0.49345,0.399051,0.448688,0.410783,0.406555,0.502262,8
-211.159,0.992881,0.156461,5,31,0,218.531,-0.342933,0.192466,1.18041,-1.21208,0.158322,-0.027298,-0.46439,0.0652044,-1.65492,0.0325458,8,0.125,0.416619,0.424454,0.405553,0.416349,0.414882,0.411433,0.415613,0.402083,8
-210.318,0.999279,0.158104,4,31,0,213.635,-0.547543,-0.288979,-1.02461,-0.658315,1.14894,0.36209,0.482837,0.489097,0.199435,0.254847,8,0.125,0.349511,0.308176,0.328426,0.436657,0.38811,0.395442,0.395823,0.378312,8
-209.766,0.989214,0.1622,4,31,0,213.941,-0.208301,1.55044,0.0296909,-0.248075,-0.143048,-0.725814,-1.88103,-0.054985,-0.481771,0.120406,8,0.125,0.494596,0.448997,0.440737,0.443857,0.426611,0.392983,0.446476,0.433814,8
-213.093,0.441056,0.162372,4,31,0,219.582,0.051201,1.75846,0.00432733,0.0296635,0.63868,-0.904239,-1.16412,-0.0546908,0.0637485,0.540276,8,0.125,0.731305,0.513382,0.516801,0.59779,0.392376,0.359451,0.505413,0.521398,8
-212.224,0.99928,0.044261,6,127,0,223.008,-0.2602,2.10828,-0.364985,0.288666,-0.300654,1.61279,-1.19097,0.168736,1.24773,0.108058,8,0.125,0.491905,0.425646,0.442997,0.427346,0.478532,0.403984,0.439802,0.468698,8
-213.185,0.999918,0.0457557,6,63,0,217.802,-0.545884,-1.93072,0.119966,0.610772,0.747497,0.483494,-0.0881227,1.27312,-1.4688,0.213179,8,0.125,0.277385,0.37278,0.397551,0.404552,0.391071,0.362468,0.431807,0.297548,8
-212.173,0.999872,0.0473433,6,63,0,217.963,-0.209056,0.157403,-1.28158,-1.13498,-0.138309,-0.295071,-1.68211,-0.179892,-0.749654,0.040923,8,0.125,0.449519,0.434995,0.43647,0.446526,0.444941,0.43097,0.446106,0.440352,8
-208.344,0.999556,0.0489511,6,63,0,216.22,-0.570723,0.528693,0.971711,0.105262,-0.0494048,0.21909,-0.942378,-0.595989,0.739795,0.138856,8,0.125,0.378173,0.392743,0.364449,0.359489,0.368117,0.331463,0.342206,0.38509,8
-210.093,0.999783,0.0505468,6,63,0,211.761,-0.289815,-0.0241731,-1.07601,1.50034,-0.476849,-0.695845,-0.369346,0.251651,-1.01006,0.187087,8,0.125,0.426942,0.379629,0.49772,0.406362,0.396517,0.411222,0.439613,0.382539,8
-211.796,0.999649,0.0521923,6,63,0,215.517,-0.251457,-0.156007,-0.313548,-1.34285,-0.435459,1.00772,-1.86756,0.815967,1.74812,0.141031,8,0.125,0.432058,0.426615,0.391541,0.422414,0.472693,0.374059,0.465958,0.498771,8
-216.955,0.99831,0.053845,6,63,0,221.909,-0.266735,-1.49103,-1.129,0.279395,-1.82558,0.758032,-1.80316,1.11249,-2.74307,0.103253,8,0.125,0.396352,0.405329,0.440807,0.388117,0.453022,0.388667,0.462106,0.365872,8
-211.127,0.999587,0.0553518,6,63,0,220.55,-0.489846,0.569501,0.928294,-0.746363,2.46048,-0.167592,0.103705,-0.90134,0.590871,0.428461,8,0.125,0.438848,0.476989,0.307969,0.637464,0.363165,0.390452,0.294,0.441104,8
-207.177,0.995579,0.057037,5,63,0,217.425,-0.375627,0.101628,0.247687,-1.04609,0.566909,0.365613,-0.26847,0.0456122,0.0670828,0.16786,8,0.125,0.411306,0.417256,0.365581,0.43034,0.422077,0.396351,0.409032,0.409903,8
-209.534,0.998272,0.0582186,6,63,0,211.659,-0.343312,-0.100977,-1.01931,-1.1009,-0.195079,-0.093272,-1.81553,0.416129,0.777726,0.133215,8,0.125,0.411743,0.382465,0.379901,0.40871,0.411992,0.357744,0.428524,0.440358,8
-209.144,0.999052,0.0597589,6,63,0,214.541,-0.263335,-0.242356,-1.04457,-0.612239,-0.152606,0.835067,-1.5948,0.394251,0.788932,0.183912,8,0.125,0.423626,0.388067,0.407108,0.427661,0.472589,0.364325,0.452437,0.470474,8
-206.746,0.999854,0.0614183,6,63,0,210.299,-0.340216,-0.147667,0.343285,0.532105,0.368615,0.126539,-0.838421,0.680206,-0.0442453,0.302938,8,0.125,0.404934,0.441218,0.455364,0.44311,0.425097,0.355671,0.466511,0.412505,8
-208.339,0.998535,0.0632062,6,63,0,209.871,-0.615647,0.48813,0.225776,-0.0714433,0.0772371,1.20373,-0.0226202,0.754695,0.473368,0.144808,8,0.125,0.367034,0.358253,0.34842,0.353323,0.391422,0.350027,0.376047,0.366538,8
-206.35,0.999602,0.0648285,6,63,0,210.878,-0.346083,0.698983,0.433727,-0.53959,0.05639,-0.46388,-0.319229,-0.524938,-0.246833,0.249094,8,0.125,0.457113,0.440768,0.382136,0.417745,0.386599,0.395177,0.382998,0.399495,8
-207.046,0.998263,0.0666187,4,31,0,210.578,-0.342283,0.912844,0.517976,-0.313272,-0.197637,-0.60676,-0.556092,-0.950017,0.168285,0.190851,8,0.125,0.458082,0.439442,0.400815,0.406126,0.38744,0.389738,0.372012,0.423074,8
-209.258,0.996077,0.0682305,5,31,0,213.583,-0.395815,1.85695,-0.0593718,-0.125883,-1.246,-0.97988,-0.298205,-0.808755,-0.69134,0.293757,8,0.125,0.537349,0.398132,0.393459,0.318248,0.335445,0.381446,0.346742,0.354595,8
-208.682,0.997856,0.0695262,6,63,0,212.399,-0.323452,1.08719,1.04481,0.115656,-0.801817,0.643045,-1.38933,-0.428885,0.563396,0.129962,8,0.125,0.454586,0.453221,0.4235,0.394686,0.440316,0.376598,0.406322,0.437766,8
-208.923,0.999735,0.0710929,6,63,0,212.862,-0.415612,-0.86016,-0.167764,0.577669,0.133765,-0.323144,0.351967,-1.08671,0.435138,0.147075,8,0.125,0.367695,0.391673,0.418082,0.402289,0.386242,0.410029,0.359983,0.412991,8
-209.073,0.997334,0.0729592,6,63,0,213.055,-0.441249,1.51085,0.545951,-0.622953,-0.110844,0.345778,-0.985616,0.945611,-1.39832,0.174357,8,0.125,0.455661,0.414339,0.365896,0.386849,0.405895,0.351353,0.431343,0.335134,8
-209.369,0.997285,0.0744654,6,63,0,213.702,-0.368927,-0.73458,-1.35618,0.826909,-0.693192,-0.481803,-0.5108,0.0369332,0.262804,0.209694,8,0.125,0.372159,0.342244,0.451273,0.37419,0.384626,0.383188,0.410673,0.422183,8
-210.856,0.997378,0.0759693,6,63,0,214.437,-0.325924,1.72892,0.995642,1.48188,0.385964,1.19802,-0.900938,-0.791646,0.657413,0.268854,8,0.125,0.53467,0.485444,0.518114,0.444688,0.499042,0.361665,0.368476,0.462775,8
-210.834,0.999381,0.0774933,6,63,0,215.124,-0.63847,-1.0061,0.938341,-0.408131,1.72713,0.216387,0.337693,0.462092,-0.134275,0.21873,8,0.125,0.297646,0.393356,0.325691,0.435193,0.356374,0.362482,0.368794,0.338981,8
-210.382,0.999873,0.0793525,6,63,0,213.315,-0.281046,1.95894,-0.173341,0.3965,-1.63768,-0.133551,-1.34764,-0.705117,-0.00159728,0.135489,8,0.125,0.496092,0.42445,0.443412,0.376851,0.425768,0.386123,0.406952,0.430144,8
-210.552,0.999661,0.08131,5,63,0,213.108,-0.332236,1.33176,-1.02303,0.964567,-1.53363,-0.106494,-1.38314,-0.228682,-0.605009,0.301618,8,0.125,0.517355,0.345066,0.489675,0.311138,0.409905,0.320949,0.401022,0.374088,8
-209.204,0.999979,0.0832497,6,63,0,214.921,-0.42197,0.260051,0.579129,0.564287,-1.05521,-1.7685,-0.392727,0.0947859,-0.204823,0.130043,8,0.125,0.404162,0.414193,0.413725,0.363735,0.34255,0.383897,0.398998,0.389692,8
-208.903,0.998505,0.0852615,5,63,0,212.236,-0.388021,0.0861377,0.401035,0.425937,1.0473,0.739259,-1.6729,-0.387044,-1.07476,0.170682,8,0.125,0.407739,0.42078,0.421816,0.447874,0.434911,0.337701,0.388391,0.360899,8
-208.16,0.99923,0.08703,6,63,0,212.59,-0.487606,0.128532,1.61906,0.133505,-0.425851,-0.605393,-0.36449,-0.837866,0.470459,0.217485,8,0.125,0.387068,0.466181,0.387325,0.358881,0.349947,0.361958,0.338535,0.404852,8
-209.384,0.999113,0.0889387,5,31,0,211.437,-0.275791,0.456769,-1.24544,0.760777,-0.206417,1.27129,-0.438244,-0.25887,0.215326,0.233491,8,0.125,0.457816,0.362024,0.475481,0.419704,0.505261,0.406581,0.416724,0.443859,8
-211.141,0.997029,0.0908392,5,31,0,215.778,-0.290941,0.399273,1.52746,-1.17788,-1.33222,-1.70334,-1.17354,-0.331546,-0.75585,0.213235,8,0.125,0.44873,0.508691,0.367698,0.36008,0.342054,0.367913,0.410563,0.388858,8
-210.857,0.997522,0.0923648,6,63,0,215.705,-0.410329,0.281852,-0.955871,0.852275,1.23525,1.74634,-0.0533608,-0.400245,0.310779,0.301406,8,0.125,0.419366,0.332159,0.461713,0.490497,0.528975,0.394983,0.370292,0.42149,8
-210.93,0.999398,0.0939846,5,31,0,217.162,-0.39537,0.38939,-0.93926,0.792309,1.19318,1.90531,-0.0597567,-0.374041,0.105379,0.281654,8,0.125,0.429058,0.340758,0.457053,0.485177,0.535258,0.398384,0.377371,0.409583,8
-211.222,0.995885,0.095965,5,31,0,214.734,-0.50896,0.710327,2.19207,-0.719611,-0.969029,0.117179,-0.7725,0.707182,-1.36542,0.111588,8,0.125,0.394199,0.434294,0.356805,0.350443,0.378508,0.355451,0.394115,0.340442,8
-211.792,0.998827,0.0972804,5,63,0,216.035,-0.426169,-1.3603,-0.757929,1.04263,0.480838,-0.978812,1.16534,0.402562,-0.63949,0.0701517,8,0.125,0.372479,0.382408,0.412649,0.403131,0.378755,0.414737,0.40181,0.384372,8
-212.794,0.997892,0.0991651,5,31,0,216.529,-0.39961,1.05424,1.35678,-0.588195,-1.75759,1.5207,-1.87678,0.70659,0.149394,0.226629,8,0.125,0.459914,0.476985,0.369838,0.310468,0.48626,0.304716,0.440415,0.409568,8
