# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,index.1
-202.315,0.993114,0.0864286,5,31,0,206.431,-0.476266,0.691048,1.58185,0.0544358,0.265061,-0.62713,-1.40732,0.956278,-1.51,-0.824056,0.552624,9,0.111111,0.476423,0.598184,0.390269,0.418292,0.305163,0.222011,0.513046,0.212364,0.282588,9
-200.31,0.994276,0.0876114,5,31,0,205.395,-0.493971,0.729692,1.08316,1.37263,-0.0882745,-1.04019,-0.868214,0.240037,-0.986137,-0.915929,0.559796,9,0.111111,0.47864,0.528065,0.568178,0.3674,0.254214,0.272893,0.411057,0.259993,0.267625,9
-203.834,0.994176,0.0890214,5,63,0,208.076,-0.577607,-0.271873,1.31644,2.17224,0.104407,-0.292024,1.32549,0.434567,0.257545,-0.763099,0.402076,9,0.111111,0.334718,0.487928,0.573415,0.369205,0.332917,0.488837,0.400621,0.383657,0.29226,9
-206.43,0.997672,0.0904028,5,63,0,208.698,-0.743781,0.238843,0.633961,2.20173,0.451573,0.337249,1.07771,1.05595,0.0876187,-0.270943,0.364139,9,0.111111,0.341457,0.374507,0.514485,0.359083,0.349559,0.413056,0.411137,0.329184,0.301021,9
-199.032,0.997417,0.0925108,5,31,0,212.211,-0.501738,0.280388,0.872316,0.37643,-0.104337,0.0500585,-0.445351,0.39142,-0.818074,-0.377948,1.15126,9,0.111111,0.455384,0.623053,0.482915,0.349359,0.390763,0.266109,0.487225,0.190995,0.281536,9
-201.223,0.992301,0.0945736,5,31,0,205.591,-0.654958,0.759922,0.942283,0.829022,-0.223727,-0.709625,1.05411,0.38616,-1.13504,0.378603,0.602923,9,0.111111,0.450962,0.478305,0.461297,0.312201,0.252975,0.495148,0.396006,0.207625,0.394917,9
-202.244,0.995567,0.0955359,5,63,0,207.425,-0.00974976,-1.00727,0.402172,-0.133183,-1.17428,-1.01939,-1.25713,1.02429,-0.662028,-1.76022,0.784239,9,0.111111,0.310092,0.575823,0.471482,0.28279,0.308061,0.269799,0.688591,0.370765,0.199378,9
-202.925,0.986209,0.0971922,5,63,0,210.981,-0.324494,-0.565196,1.94049,0.774109,0.143881,-1.00043,-0.928516,0.896018,-1.73677,-1.63028,0.549278,9,0.111111,0.346391,0.677296,0.525156,0.43894,0.294421,0.302693,0.541819,0.217812,0.227941,9
-204.56,0.990429,0.0968065,5,31,0,209.304,-0.318292,-0.0735776,2.23716,0.5395,-0.713293,-0.768903,-0.64429,1.51688,-1.76484,-1.56831,0.685119,9,0.111111,0.408855,0.771081,0.51283,0.308534,0.300466,0.31871,0.672817,0.178372,0.198966,9
-204.353,0.999712,0.0973197,5,31,0,210.098,-0.56349,0.746133,0.801828,1.81544,0.803581,-0.301964,-0.201296,-0.0183903,-0.398128,0.818483,0.537058,9,0.111111,0.459396,0.466833,0.601449,0.467068,0.326147,0.338139,0.36046,0.3149,0.46906,9
-204.515,0.970449,0.099836,5,31,0,212.827,-0.312728,0.625132,1.85443,-0.0862697,-1.66354,-1.14809,-0.0568426,0.156274,-1.34874,-0.255629,0.25292,9,0.111111,0.461422,0.538995,0.417135,0.324434,0.353634,0.418945,0.432121,0.342123,0.406759,9
-206.091,0.989759,0.0960276,5,31,0,207.699,-0.152869,0.58607,1.80118,0.0189562,-1.43333,-1.28512,-0.0238794,0.503823,-1.44123,-0.576911,0.213454,9,0.111111,0.493058,0.557643,0.462863,0.387266,0.394799,0.46059,0.48867,0.386866,0.431431,9
-204.052,0.997785,0.0963577,5,31,0,208.862,-0.246437,0.0973881,1.45912,0.706422,-1.69223,-2.15467,0.100382,0.738136,-1.16285,-0.847728,0.471935,9,0.111111,0.450048,0.608777,0.521724,0.260175,0.220406,0.450398,0.525457,0.311047,0.343776,9
-203.247,0.997958,0.0983663,5,63,0,209.095,-0.617065,0.542534,1.25202,1.73972,-0.187451,-0.822175,1.21357,1.7655,-0.683239,-0.00801389,0.351744,9,0.111111,0.395026,0.455946,0.498717,0.335592,0.287766,0.452593,0.500984,0.297885,0.349808,9
-205.041,0.990424,0.100419,5,31,0,208.105,-0.6724,0.764072,0.868194,1.57618,0.116094,-1.09175,1.22769,1.41831,-0.41112,-0.974662,0.315852,9,0.111111,0.393872,0.40175,0.45647,0.346212,0.265567,0.429318,0.444128,0.309544,0.272842,9
-206.906,0.982744,0.100843,5,31,0,213.833,-0.149646,-0.401991,1.20335,1.42076,0.154352,-0.888578,-0.858571,1.30779,-0.833033,-2.54166,0.3922,9,0.111111,0.423772,0.579886,0.600506,0.477737,0.377976,0.380747,0.589832,0.383112,0.241132,9
-206.02,0.998078,0.0996119,5,31,0,215.244,-0.409274,-0.138694,0.760827,0.170113,-0.0345615,-0.522105,-0.943275,1.63601,-0.293587,-2.77159,0.396216,9,0.111111,0.385984,0.473071,0.415355,0.395807,0.35066,0.313671,0.559453,0.371544,0.181321,9
-199.793,0.999966,0.101642,5,31,0,208.515,-0.34959,0.471893,1.21655,0.511563,-0.325248,-0.70102,0.577557,0.381775,-0.125614,-0.127755,1.08244,9,0.111111,0.540214,0.724571,0.55086,0.331447,0.248169,0.568462,0.515909,0.38094,0.380394,9
-201.455,1,0.104092,5,31,0,203.235,-0.489791,-0.32989,0.59835,0.647835,-0.312943,-0.527531,-0.189657,1.87727,0.0661251,-0.358478,0.528774,9,0.111111,0.339791,0.456759,0.463258,0.341804,0.316753,0.356617,0.623131,0.388214,0.336408,9
-202.202,0.998307,0.10657,5,31,0,207.523,0.0885514,0.360612,0.43442,0.11084,-0.806845,-1.15525,-0.328401,-0.41625,-1.29727,0.395308,1.03062,9,0.111111,0.613063,0.630945,0.550523,0.322349,0.249353,0.437847,0.415702,0.22297,0.62151,9
-202.976,0.995006,0.108686,5,31,0,206.24,-0.133168,-1.29987,0.284766,-0.0440701,-0.931171,-1.53119,0.823732,1.06772,-1.47796,-1.44078,0.503536,9,0.111111,0.312662,0.502555,0.461238,0.353876,0.288192,0.569941,0.59976,0.293722,0.297621,9
-208.221,0.989249,0.110055,4,15,0,211.388,0.0779944,-2.09835,0.200234,0.538011,-1.46789,-1.39278,0.691241,2.13624,-1.42407,-1.4178,0.522204,9,0.111111,0.265462,0.545513,0.588785,0.334357,0.343143,0.608012,0.767375,0.339469,0.340204,9
-210.737,0.992417,0.110103,5,31,0,220.193,-0.368706,-0.724012,1.16287,1.6785,-0.674629,-1.93309,-0.630624,-2.21661,-0.54374,0.591406,0.110916,9,0.111111,0.389596,0.440354,0.454493,0.390899,0.358216,0.392062,0.351019,0.394361,0.424797,9
-209.695,0.994701,0.110858,5,31,0,217.513,-0.398872,0.533436,2.799,1.63513,-1.74325,-2.04247,0.856935,-1.15892,-0.450519,-0.730668,0.371696,9,0.111111,0.450019,0.655094,0.552036,0.259834,0.239022,0.479923,0.303721,0.362085,0.338394,9
-205.544,0.998903,0.112119,5,31,0,214.319,-0.57865,0.788579,1.33077,0.751034,-1.11102,-0.461068,-1.16412,2.06039,-0.526367,-0.555398,0.289486,9,0.111111,0.413294,0.451798,0.410661,0.288994,0.32913,0.285846,0.504451,0.32497,0.323129,9
-203.039,0.997769,0.114342,5,31,0,208.627,-0.233623,0.492217,1.74858,0.992615,-1.0386,-1.26062,-0.713501,0.970931,0.114878,-0.797299,0.304812,9,0.111111,0.479115,0.574287,0.517228,0.365818,0.350265,0.389098,0.515577,0.450511,0.383044,9
-199.954,0.995702,0.116309,5,31,0,207.485,-0.2746,0.166884,0.464535,0.444727,0.166584,-0.420063,-0.208351,0.22625,-0.520447,-0.44235,0.710197,9,0.111111,0.461059,0.513824,0.51031,0.461006,0.360562,0.395902,0.471551,0.344293,0.35692,9
-198.8,0.993851,0.11779,3,15,0,203.475,-0.354767,-0.361309,0.568146,0.162502,-0.59158,-0.504057,-0.867808,0.706722,-0.796424,-0.931014,1.025,9,0.111111,0.326269,0.556652,0.453088,0.276651,0.294958,0.223693,0.591368,0.236656,0.212645,9
-201.849,0.979737,0.118824,5,31,0,204.538,-0.0585623,-0.031007,-0.135359,0.602812,-1.41038,-1.66164,0.527947,0.193205,-1.22185,-0.700269,0.45157,9,0.111111,0.481867,0.470114,0.55321,0.332822,0.308123,0.54484,0.50717,0.351987,0.407386,9
-206.218,0.992567,0.116531,5,31,0,211.834,-0.356025,0.180855,2.42899,1.43243,-0.211002,-0.975714,1.05473,0.768551,-2.75469,0.557911,0.379867,9,0.111111,0.428659,0.637994,0.546889,0.392652,0.325927,0.511156,0.483986,0.197429,0.464039,9
-205.132,0.990053,0.117233,5,31,0,213.027,-0.212109,0.720679,0.82689,-0.619995,-0.0774731,-1.5709,0.428539,0.943705,-1.12728,-2.41933,0.403068,9,0.111111,0.519583,0.530259,0.386509,0.439465,0.300422,0.490157,0.541968,0.339286,0.233749,9
-205.955,0.996456,0.11734,5,31,0,212.769,-0.464326,-1.11907,1.8192,1.38441,-0.644198,-0.47529,0.458573,1.7413,-0.0992311,1.34185,0.496764,9,0.111111,0.264981,0.608113,0.555618,0.313385,0.331716,0.441143,0.598853,0.374345,0.550393,9
-206.284,0.977033,0.118919,5,31,0,213.844,-0.6756,0.0119361,1.98769,1.00605,0.346101,-0.218102,-1.6506,-0.105007,0.929279,-0.111506,0.293479,9,0.111111,0.338028,0.476953,0.406044,0.360308,0.32309,0.238664,0.330391,0.400622,0.329969,9
-204.754,1,0.116016,5,31,0,208.785,-0.331666,-0.00296972,1.73569,0.737722,0.391685,-0.881942,-1.23659,-0.54826,0.0811801,-0.962507,0.261417,9,0.111111,0.417647,0.53048,0.465352,0.442932,0.363034,0.341879,0.383436,0.423006,0.358178,9
-203.065,0.995828,0.118362,5,31,0,212.212,-0.336113,0.46929,0.97567,1.56821,-0.740941,-0.888209,1.31041,1.4101,0.108811,0.38609,0.445051,9,0.111111,0.468229,0.524508,0.589481,0.339422,0.324885,0.561459,0.572351,0.42857,0.459021,9
-203.149,0.990168,0.119754,4,31,0,206.23,-0.468889,0.28876,0.871917,1.4119,-0.841107,-0.883768,1.09909,1.35118,0.272326,0.424669,0.351319,9,0.111111,0.409159,0.459447,0.506784,0.317695,0.314455,0.479322,0.501451,0.407764,0.42075,9
-203.673,0.995089,0.119829,5,31,0,209.253,-0.53886,-0.594496,1.10046,1.60891,-0.0841019,-0.84521,0.437409,1.13043,-1.14308,1.36095,0.431912,9,0.111111,0.310961,0.484116,0.538932,0.360041,0.288246,0.413398,0.48735,0.262586,0.512235,9
-202.775,0.998017,0.121029,5,31,0,207.595,-0.391452,-0.712438,0.804825,1.16358,-0.107204,-0.392017,-1.05131,1.56737,-0.320213,-0.322294,0.439195,9,0.111111,0.330848,0.490507,0.529861,0.39209,0.362709,0.298765,0.573691,0.37003,0.369817,9
-201.189,0.999977,0.122906,5,31,0,205.324,-0.406422,0.271449,1.61562,0.91122,-0.905802,-0.98927,-0.645423,0.818432,-1.72802,-0.660885,0.683523,9,0.111111,0.445003,0.66772,0.553894,0.263946,0.253012,0.29994,0.538174,0.169726,0.297725,9
-201.788,0.973675,0.12525,4,31,0,209.585,-0.522875,0.722979,1.97977,0.961381,-0.312232,-0.620428,-0.789048,0.255974,-0.602561,1.12713,0.478859,9,0.111111,0.455947,0.604716,0.484378,0.337962,0.305769,0.288903,0.40124,0.307589,0.504216,9
-203.755,0.991844,0.121424,4,15,0,205.614,-0.543712,1.29866,1.72973,0.625721,-0.720279,-0.366846,0.142886,0.790438,-0.84251,1.27278,0.379425,9,0.111111,0.487261,0.528118,0.424019,0.3064,0.335614,0.380012,0.43935,0.296633,0.484808,9
-204.17,0.990526,0.121831,5,31,0,212.663,-0.052593,-1.32165,0.555782,0.908399,-0.709506,-1.72243,-0.208623,0.206634,-0.66106,-2.19855,0.377051,9,0.111111,0.36565,0.539161,0.571977,0.420648,0.331361,0.467233,0.506329,0.425106,0.292855,9
-205.748,0.998407,0.121926,5,31,0,210.533,-0.162226,-0.618869,0.416746,0.378106,-1.11298,-1.75677,1.13951,2.02724,0.276167,0.744061,0.391519,9,0.111111,0.400226,0.500234,0.496452,0.354806,0.299426,0.570506,0.652825,0.486478,0.532227,9
-206.823,0.989597,0.123818,5,31,0,212.415,-0.49747,-1.2859,1.76623,1.07915,0.816953,-1.5408,-0.534061,0.498711,-0.402916,-2.12544,0.33511,9,0.111111,0.283252,0.523586,0.466093,0.444307,0.266235,0.337057,0.418156,0.346946,0.22975,9
-203.207,0.999944,0.123676,5,31,0,209.219,-0.177678,-0.239356,1.06724,0.734637,-1.55963,-1.01491,0.19439,0.861982,-0.903815,1.06165,0.596468,9,0.111111,0.420567,0.612753,0.564761,0.248254,0.313665,0.484572,0.583332,0.328103,0.611961,9
-207.211,0.962799,0.125912,5,31,0,212.572,-0.399385,-0.312367,1.10173,0.732997,-1.14553,-1.29154,-0.978959,-0.268513,-0.892283,2.06075,0.213244,9,0.111111,0.385564,0.45898,0.439528,0.344419,0.337423,0.352483,0.387782,0.356713,0.510013,9
-204.028,0.994782,0.11969,5,31,0,217.148,-0.640329,2.06468,1.99689,1.02365,0.0864248,-0.712591,0.339707,0.135463,-0.343276,-1.3639,0.395463,9,0.111111,0.543931,0.537273,0.441392,0.352938,0.284524,0.376135,0.357379,0.315165,0.235106,9
-203.396,0.991131,0.120689,5,31,0,207.079,-0.648652,-0.443314,0.848502,0.859716,-0.19259,-0.588689,0.0392369,1.32969,-1.19424,-0.0271498,1.19098,9,0.111111,0.235659,0.589499,0.592727,0.293588,0.205908,0.353904,0.718084,0.111951,0.336041,9
-203.531,0.994764,0.120873,4,15,0,208.665,-0.372462,0.260384,0.307471,0.377499,0.559455,-0.145862,-0.373512,0.944025,-1.06332,-0.228278,0.798916,9,0.111111,0.458983,0.468338,0.48229,0.518615,0.380131,0.338303,0.594292,0.227591,0.364743,9
-201.918,0.993173,0.12185,4,15,0,208.025,-0.726794,0.367189,1.61747,0.578707,-0.35685,-0.656185,-0.978191,0.928981,-0.575406,-0.45595,0.86288,9,0.111111,0.398923,0.661254,0.443384,0.262171,0.215345,0.172094,0.518692,0.227356,0.24597,9
-204.168,0.997237,0.122466,5,63,0,208.15,-0.170403,-0.388994,1.12385,0.760586,-0.208215,-0.350973,-0.261927,2.14103,-1.15421,-1.15515,0.601427,9,0.111111,0.400266,0.623754,0.57127,0.426626,0.405768,0.418744,0.753482,0.296384,0.296266,9
-201.978,0.993465,0.123978,5,31,0,211.772,-0.101837,-0.134901,0.484734,-0.0266363,-0.716122,-1.17298,-0.705737,0.0267128,-0.64502,-0.171306,0.377141,9,0.111111,0.461896,0.520233,0.472059,0.408078,0.367207,0.409025,0.477076,0.414571,0.458485,9
-200.174,0.99828,0.124641,4,31,0,204.123,-0.377671,-0.435852,0.663384,1.06854,-0.357884,-1.15763,0.477916,0.721722,-0.417532,-0.59507,0.738417,9,0.111111,0.331921,0.528016,0.601414,0.344808,0.225747,0.493808,0.538737,0.334927,0.306384,9
-199.633,0.997987,0.12638,4,31,0,203.983,-0.584863,0.599907,1.01891,0.353336,-0.146974,-0.141538,-0.25421,1.40837,-0.233044,0.0730877,0.694906,9,0.111111,0.458102,0.530757,0.415973,0.334702,0.335543,0.318317,0.597203,0.321517,0.369567,9
-201.959,0.988304,0.128055,5,31,0,207.87,-0.728003,1.07203,1.56257,0.181938,-0.197967,0.0297452,0.0451074,1.16326,-0.379182,0.26728,0.634343,9,0.111111,0.488011,0.565423,0.351468,0.298682,0.32979,0.331948,0.502476,0.275173,0.363905,9
-202.292,0.957235,0.127521,5,31,0,208.643,-0.484555,-0.719447,0.522111,1.13767,-0.321758,-1.15527,-0.85929,0.656013,-0.542815,-0.323471,0.603793,9,0.111111,0.285172,0.457774,0.550418,0.336523,0.234675,0.268276,0.4779,0.3074,0.336292,9
-202.819,0.978429,0.120197,4,15,0,208.367,-0.207061,-0.826552,1.04266,1.33002,-0.292949,-1.15181,-1.3828,1.21195,-1.33751,0.0301318,0.445382,9,0.111111,0.360039,0.563978,0.595152,0.416408,0.32738,0.305141,0.582421,0.309435,0.45174,9
-204.81,0.997681,0.117651,5,31,0,208.209,-0.43688,-0.945374,1.04207,0.031148,0.507729,-1.49239,0.214945,1.52631,-0.198876,0.33298,0.408069,9,0.111111,0.3052,0.497089,0.39552,0.442828,0.260018,0.413584,0.546356,0.373312,0.425313,9
-202.814,0.988798,0.119129,4,31,0,214.095,-0.00349964,0.0155621,0.753637,-0.0190246,0.0311509,-1.26066,-0.890202,1.67892,-1.08459,-0.143003,0.666763,9,0.111111,0.501719,0.622224,0.495954,0.504318,0.30068,0.355018,0.753235,0.325927,0.475308,9
-203.023,0.999723,0.118749,5,31,0,208.259,-0.308584,-0.572267,0.460803,0.284354,-0.715742,-0.478924,0.248155,1.88916,-1.83874,-1.01991,0.918511,9,0.111111,0.302754,0.528636,0.488152,0.275678,0.321152,0.479848,0.806376,0.119467,0.2235,9
-207.902,0.979097,0.12064,5,31,0,211.916,-0.355906,1.47456,1.84091,1.00151,-0.481667,-0.650922,-0.236242,-1.16261,1.10076,-0.76473,0.199544,9,0.111111,0.484588,0.502859,0.461064,0.388881,0.380885,0.400581,0.357118,0.465988,0.375545,9
-207.972,0.997518,0.118233,5,31,0,212.488,-0.420771,0.640156,1.80217,-0.036085,-1.76338,-1.47282,-0.486718,-0.443964,1.06521,-1.03454,0.429079,9,0.111111,0.463541,0.587224,0.392634,0.23552,0.258702,0.347599,0.35177,0.509071,0.296364,9
-207.161,1,0.119635,5,31,0,210.741,-0.154816,0.286645,1.92271,0.523242,-1.61401,-1.66257,0.705991,0.626306,0.928412,-0.791424,0.215868,9,0.111111,0.476782,0.564694,0.489535,0.376782,0.374323,0.499396,0.495096,0.511398,0.419297,9
-204.541,0.998561,0.121555,5,31,0,212.293,-0.233824,0.771659,1.38961,0.52842,0.578975,-1.0074,0.00840602,-0.511732,-0.118228,-0.921824,0.31904,9,0.111111,0.503092,0.552189,0.483697,0.487726,0.364654,0.44247,0.402013,0.432528,0.371002,9
-200.057,0.999132,0.123181,5,31,0,207.89,-0.280071,0.0240248,1.14861,0.246037,-0.629045,-0.935301,0.0502218,1.96446,-1.43781,-0.303419,0.751706,9,0.111111,0.434869,0.641837,0.476237,0.320184,0.272269,0.439715,0.767923,0.204097,0.375627,9
-202.062,0.951145,0.124932,5,31,0,207.1,-0.190352,-0.541306,0.427458,1.01418,-0.63755,-1.55441,-1.1197,-0.500559,-0.441908,-1.41884,0.447964,9,0.111111,0.393449,0.500283,0.56561,0.383208,0.291797,0.333603,0.397813,0.404124,0.304504,9
-203.463,0.996846,0.116745,5,31,0,206.782,-0.191177,-0.43287,1.41683,0.596855,-0.580781,-1.82577,-1.59249,1.62724,-0.815849,0.474004,0.418383,9,0.111111,0.407989,0.599072,0.51463,0.393132,0.27787,0.297873,0.62002,0.369931,0.501784,9
-205.95,0.980629,0.117946,5,31,0,211.371,-0.390678,0.550482,0.452051,0.499287,0.229234,-0.535145,1.69633,-0.71802,-0.85336,-2.08828,0.427055,9,0.111111,0.46118,0.450753,0.455752,0.427323,0.34996,0.582671,0.332408,0.319709,0.217127,9
-203.097,0.997297,0.115921,5,31,0,209.955,-0.320396,0.945979,0.0687832,0.572764,-0.314378,-1.26187,1.27302,0.863977,-1.24668,-0.883697,0.398449,9,0.111111,0.514128,0.427272,0.476972,0.390393,0.305088,0.546574,0.505963,0.306372,0.337936,9
-201.384,0.998958,0.117185,5,31,0,205.048,-0.403795,-0.47505,1.81218,0.681045,-0.463774,-0.524257,-1.26814,0.37282,-0.00550386,-0.33251,0.671468,9,0.111111,0.326782,0.692754,0.513373,0.32845,0.319555,0.221782,0.46171,0.399514,0.348176,9
-202.321,0.9666,0.11878,5,31,0,208.036,-0.646248,1.12691,1.07966,1.44282,0.413455,0.0790042,0.860922,1.73739,-0.349188,-0.322523,0.718363,9,0.111111,0.540731,0.53229,0.596336,0.413567,0.356751,0.493052,0.646075,0.289649,0.293606,9
-203.636,0.994642,0.114034,4,15,0,206.775,-1.02019,1.08324,1.97471,1.10573,0.185145,-0.368739,-0.435484,1.61504,-0.0914666,-1.18961,0.761422,9,0.111111,0.451308,0.618552,0.455553,0.293341,0.214005,0.205581,0.552195,0.25165,0.127196,9
-203.527,0.986833,0.114746,5,31,0,211.072,-0.67195,-0.128026,1.3761,1.69142,0.690726,-0.175984,0.255461,-0.169009,-0.178091,-0.485668,0.341101,9,0.111111,0.328358,0.449532,0.476267,0.392613,0.324761,0.357826,0.325283,0.324603,0.302038,9
-208.871,0.991115,0.113965,5,31,0,211.499,-0.497937,-0.982738,2.28929,0.121122,0.168292,0.395444,1.32081,-0.624015,-0.436395,-1.07436,0.300837,9,0.111111,0.3114,0.547547,0.38663,0.390001,0.406375,0.474874,0.334998,0.347687,0.305521,9
-203.177,0.999502,0.113994,5,31,0,213.373,-0.355226,1.156,1.46811,1.70079,-0.697997,-1.5109,-0.857032,1.1738,-1.33877,-1.11603,0.426119,9,0.111111,0.534288,0.567182,0.591342,0.342391,0.269129,0.3273,0.536175,0.283798,0.303479,9
-204.134,0.997947,0.115607,5,31,0,208.957,-0.291599,0.00469847,1.39577,1.71905,-0.287358,-2.15334,0.543228,-0.635129,-0.295007,-1.07424,0.290742,9,0.111111,0.427947,0.528521,0.551863,0.407298,0.285434,0.466635,0.383136,0.406761,0.353446,9
-205.432,0.996384,0.116928,5,31,0,208.763,-0.274484,-0.0288843,-0.0737217,0.230157,-1.08872,-0.784792,0.215832,1.14228,1.0255,0.109574,0.456604,9,0.111111,0.428574,0.423567,0.457753,0.316133,0.346871,0.45613,0.561459,0.54829,0.444121,9
-205.434,0.999137,0.117948,5,31,0,210.349,-0.629126,0.173762,3.24411,1.08139,0.464764,-0.739321,0.35329,0.322083,-1.21159,-0.665754,0.521831,9,0.111111,0.368548,0.743406,0.4838,0.404537,0.266017,0.390605,0.386736,0.220738,0.27358,9
-203.294,0.999034,0.1195,4,15,0,206.72,-0.672766,-0.0553916,2.70037,0.99321,0.522623,-0.650424,0.553829,0.273463,-0.911336,-0.781229,0.38294,9,0.111111,0.333149,0.589358,0.42741,0.383993,0.284583,0.386824,0.361688,0.264686,0.274496,9
-203.902,0.983634,0.121037,5,31,0,208.1,-0.550775,0.20837,2.34429,1.12007,0.512401,0.0477319,0.107152,-0.109045,-0.599109,0.600142,0.536254,9,0.111111,0.391971,0.669597,0.512465,0.431435,0.371642,0.379113,0.35223,0.294828,0.443012,9
-202.084,1,0.119552,5,31,0,208.521,-0.236069,0.958139,1.3988,0.824002,-0.738439,-1.30085,0.142481,0.78358,-2.17614,0.194257,0.485001,9,0.111111,0.55691,0.608819,0.540802,0.355669,0.295883,0.458355,0.53593,0.215599,0.464596,9
-203.561,0.996688,0.12126,5,31,0,205.845,-0.437216,-0.255457,0.81934,0.746758,-0.0338098,-0.319162,-0.733246,0.572188,0.962644,-1.63589,0.854226,9,0.111111,0.341766,0.565296,0.550003,0.38554,0.329631,0.256627,0.512888,0.595102,0.137687,9
-201.043,0.991402,0.12232,5,31,0,208.564,-0.473579,0.163137,1.48285,1.77354,-0.279631,-0.769835,0.284464,0.978916,-1.57953,-0.139923,0.417952,9,0.111111,0.400017,0.536481,0.566522,0.356531,0.311025,0.412246,0.483896,0.243471,0.370037,9
-205.016,0.988917,0.122334,4,15,0,206.146,-0.398579,0.600579,1.33319,1.97528,-0.759731,-0.67422,0.689525,0.802297,-2.33209,0.762866,0.376806,9,0.111111,0.457037,0.52592,0.585578,0.33518,0.342397,0.465365,0.475951,0.218006,0.472247,9
-204.256,0.985022,0.121857,4,31,0,209.449,-0.245646,0.332903,1.7841,0.322061,0.721177,-1.5288,-0.29113,0.160857,0.0682163,-1.07866,0.458197,9,0.111111,0.476739,0.639183,0.4755,0.521186,0.279663,0.406358,0.45712,0.446607,0.323029,9
-206.297,0.990973,0.120627,5,31,0,210.823,-0.162598,-1.20195,-0.0675381,0.822226,-1.9597,-1.22595,-0.867268,1.50482,-1.23468,-1.28631,0.483023,9,0.111111,0.322312,0.451349,0.558371,0.248024,0.319785,0.358586,0.637439,0.318868,0.313476,9
-204.825,0.996433,0.12055,5,31,0,210.805,-0.062729,-0.124055,0.377235,1.61959,-1.42122,-1.79084,0.425149,1.01161,-0.369534,-1.55839,0.349531,9,0.111111,0.473502,0.517275,0.623251,0.363666,0.334326,0.521455,0.572207,0.452174,0.352644,9
-206.752,0.988564,0.121517,5,31,0,209.025,0.00905764,-0.401535,0.491557,1.59858,-1.2087,-1.8375,0.31527,1.70167,-0.600555,-1.58499,0.322684,9,0.111111,0.469909,0.541821,0.628291,0.405893,0.358041,0.527669,0.636026,0.453948,0.376978,9
-204.583,0.99978,0.120966,5,31,0,210.253,-0.0482593,-0.233926,0.975432,1.35366,-1.39202,-1.98641,0.521405,1.12737,-0.990084,-2.24483,0.436466,9,0.111111,0.462481,0.593266,0.632409,0.341677,0.285925,0.544709,0.609164,0.382158,0.263462,9
-204.13,0.986356,0.122566,5,31,0,211.86,0.0617111,-0.124471,0.0287328,1.08057,-1.05445,-2.06565,0.231047,0.739993,-1.07068,-1.72204,0.400623,9,0.111111,0.502961,0.518297,0.621192,0.410784,0.317381,0.538492,0.588597,0.409211,0.347924,9
-206.453,0.990189,0.121579,5,31,0,210.447,-0.0690629,-1.14658,0.877466,0.0873641,-0.762019,-0.593289,0.299335,-0.919934,-2.29802,0.163121,0.492145,9,0.111111,0.346752,0.589713,0.493484,0.390768,0.410706,0.519553,0.372431,0.231472,0.502804,9
-202.248,0.996784,0.121328,5,31,0,211.565,-0.503665,-0.0131954,0.908652,0.727546,0.0464132,-1.12215,1.1858,0.669217,-0.481058,-1.93811,0.478021,9,0.111111,0.3752,0.482679,0.461108,0.381903,0.261136,0.515788,0.454187,0.324401,0.19308,9
-202.425,0.993427,0.12233,5,31,0,205.721,-0.655297,0.313518,1.74087,1.38633,-0.515905,-0.903025,-0.803849,-0.124511,0.0604733,0.30095,0.552603,9,0.111111,0.381769,0.576083,0.52767,0.280822,0.239702,0.249832,0.32649,0.349354,0.380131,9
-203.026,0.990521,0.122686,4,31,0,207.391,-0.280705,0.10737,1.57892,1.541,-0.577489,-0.847833,-0.648547,-0.355809,-0.464663,0.630712,0.356901,9,0.111111,0.439699,0.570236,0.566917,0.380645,0.358174,0.374684,0.399465,0.390183,0.486103,9
-200.901,0.992779,0.122482,4,31,0,205.29,-0.326827,-0.102732,1.41693,1.03464,-0.250206,-0.828997,-0.562143,-0.038739,-0.535887,0.935211,0.545408,9,0.111111,0.405438,0.609683,0.559091,0.386205,0.314542,0.346735,0.413878,0.349985,0.545683,9
