# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=917402092
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-209.426,0.993178,0.0386357,6,63,0,214.346,0.0258622,-0.43303,0.467997,0.116275,-0.395981,-0.486629,-1.06055,-0.0820895,-0.752277,-0.440087,0.205096,-1.04607,-1.13657,0.023745,-0.900555,-2.17666,-0.318623,-0.814258,-0.45588,0.824825,0.348758,-0.201308,-1.68539,-0.456435,-0.634753,1.07526,-0.90629,1.04426,-0.707312,1.59647,-0.0318442,1.64745,0.328492,-0.101155,1.36586,0.0719401,1.2177,-0.464365,-0.740528,-0.318875,0.355993,0.0398057,-0.892482,0.0556169,0.780966,0.0783656,2.28597,-0.247533,-0.386363,0.420099,-1.02462,-1.80334,-1.41747,0.842242,-2.36459,0.653044,-3.49257,-0.225736,1.498,1.16276,0.0438849,-1.07959,-1.13657,0.023745,-0.900555,-2.17666,-0.318623,-0.814258,-0.45588,0.824825,0.348758,-3.53774,-0.812629,2.58888,0.143308
-211.017,0.794977,0.154505,5,31,0,220.913,-0.837797,0.175765,1.1017,0.717701,-0.0773423,-0.60278,-0.934717,0.844986,-0.388305,-0.204417,1.25702,0.811514,1.1114,0.204546,0.89121,1.79753,-0.0144565,2.17272,0.0125786,-0.706237,0.0140435,-0.388575,-0.939959,-2.85975,-2.07323,-1.27502,-1.28257,0.888603,0.366995,1.96366,-1.71734,-0.264999,1.08377,0.403474,1.58356,-2.07648,1.72417,0.235513,-0.436696,0.345128,1.24864,0.7279,-2.19133,0.889631,-0.431725,-0.739341,-0.135097,-0.319809,0.473797,-0.411143,5.17256,0.276557,0.813294,1.06016,0.757906,0.892915,-1.05699,0.676429,1.51182,0.875926,2.57118,1.84526,1.1114,0.204546,0.89121,1.79753,-0.0144565,2.17272,0.0125786,-0.706237,0.0140435,-2.79494,1.88148,-0.459723,-0.891464
-211.017,0,1.06621,1,1,0,224.84,-0.837797,0.175765,1.1017,0.717701,-0.0773423,-0.60278,-0.934717,0.844986,-0.388305,-0.204417,1.25702,0.811514,1.1114,0.204546,0.89121,1.79753,-0.0144565,2.17272,0.0125786,-0.706237,0.0140435,-0.388575,-0.939959,-2.85975,-2.07323,-0.0962779,0.766514,-3.87514,1.30657,0.448825,-2.53282,-1.00408,1.04931,-1.67099,-1.03728,-1.06837,0.614303,1.16292,-0.525383,1.34501,-1.27292,-1.12942,0.237287,0.831085,0.475963,-1.39721,-1.56446,-1.25938,-0.403482,-0.651448,5.17256,0.276557,0.813294,1.06016,0.757906,0.892915,-1.05699,0.676429,1.51182,0.875926,2.57118,1.84526,1.1114,0.204546,0.89121,1.79753,-0.0144565,2.17272,0.0125786,-0.706237,0.0140435,-2.79494,1.88148,-0.459723,-0.891464
-212.159,0.982661,0.0906732,5,31,0,224.568,-0.572748,0.0438139,1.61662,0.315971,-0.37593,-0.269983,0.900055,0.136152,-1.95047,-0.899615,-0.153289,-0.789208,-0.989417,0.161595,-1.31842,-1.596,-0.258154,-0.607625,-0.207206,0.420372,0.329269,-0.213028,-1.51131,-1.22925,-3.26113,0.583166,1.17331,-1.8581,-1.60875,0.112058,0.128196,-0.668438,-0.0560447,0.646498,-0.344903,-1.15651,-1.57569,-0.909303,-0.743982,0.245515,-0.809121,0.541785,-3.35161,0.334951,0.673829,-0.621058,2.37048,1.08638,0.295846,0.0877585,-6.60483,-1.37609,3.6308,-3.61651,-3.12535,1.42191,1.07606,-1.42453,-3.04339,-0.896762,-1.465,-0.808291,-0.989417,0.161595,-1.31842,-1.596,-0.258154,-0.607625,-0.207206,0.420372,0.329269,4.70859,-0.563248,-0.839308,-1.12701
-214.666,0.998499,0.0599547,6,63,0,227.403,-0.455839,-0.603767,0.952115,0.700651,0.129621,-0.912901,-0.196691,0.96621,0.30701,-0.0423803,0.174936,-1.10251,-0.0321937,-1.20838,1.31135,0.0926859,-0.725107,2.60877,0.0407424,-0.595641,-0.680257,-0.408,-1.44424,-2.73987,-4.06135,-1.4881,-2.13048,0.860964,1.13059,-1.67632,1.17183,2.154,-0.506556,-1.79025,-0.697067,0.398935,-1.79167,-1.43173,-0.645432,-0.874946,-1.87337,-0.830975,1.00638,-0.221734,0.127739,-0.0604719,-2.15662,0.298775,0.577086,0.922404,-3.11717,-2.77044,-0.367805,0.190368,1.40222,-2.63823,-0.475654,0.598083,2.48408,0.889805,-0.818119,-0.737323,-0.0321937,-1.20838,1.31135,0.0926859,-0.725107,2.60877,0.0407424,-0.595641,-0.680257,1.20041,-1.34041,-0.783602,-0.908039
-209.833,1,0.0473464,6,63,0,220.695,-0.470832,0.347841,0.512594,0.355207,-0.453419,-0.530819,-0.213641,0.308746,-0.770937,-0.564824,0.751863,-0.82073,0.59974,0.910843,-0.0602041,0.789033,0.670655,0.898694,-0.387126,-1.75824,0.547535,0.181158,-1.19482,-2.39993,-5.17226,0.495141,1.62014,0.356552,-1.36248,0.148581,0.39596,0.545844,-0.817658,-2.61445,-1.09397,0.36658,1.17069,-0.00247212,1.32523,-1.44937,7.06375e-05,0.797956,-2.50223,-0.102993,0.302891,0.767489,2.0457,0.637786,0.584943,0.315674,-3.33832,3.22015,-0.414492,0.608894,-5.53201,-0.423518,-0.964859,-0.54786,-0.537551,-0.131406,0.740661,-1.67768,0.59974,0.910843,-0.0602041,0.789033,0.670655,0.898694,-0.387126,-1.75824,0.547535,2.27198,-0.0023363,-0.647164,-0.998758
-212.755,0.985133,0.0408075,6,127,0,224.755,-0.573389,0.677735,0.5193,-0.0939771,-0.149036,-0.497615,0.378912,0.387893,-0.479492,-0.356439,0.356771,-0.604802,0.897935,0.892512,0.254942,0.8577,0.397595,0.56903,-0.533147,-1.86255,0.31633,0.241117,-0.467985,-3.3578,-5.18209,-1.11803,-1.02415,-0.360308,1.16274,-3.23164,-1.24218,-2.40413,-0.517864,-1.77886,-1.12855,1.43246,-1.56748,-0.468338,0.215655,-0.942879,-0.0235747,0.806379,1.02404,0.311354,-0.0462202,0.700118,0.498414,-1.60584,1.04519,-0.167344,-9.63811,5.98138,-1.62206,-8.56169,-3.27699,-4.34073,0.404918,-0.552356,0.244648,0.207286,-3.51833,-2.4066,0.897935,0.892512,0.254942,0.8577,0.397595,0.56903,-0.533147,-1.86255,0.31633,4.97764,-0.666533,-0.926033,-0.98473
-214.301,0.996019,0.0354586,6,63,0,231.768,-0.550463,0.722398,0.422777,-0.120797,0.0964932,-0.23427,0.849699,0.500333,-0.375483,-0.148401,0.613363,-0.392885,1.26877,0.498712,0.017735,0.727312,0.778658,0.392853,-0.585062,-1.72871,0.394989,0.543438,-0.624033,-2.31275,-3.23185,0.73435,1.81348,0.722009,-1.77132,-1.44185,-1.34353,-1.52609,-0.496499,-0.484498,-0.945413,-0.784335,-1.13074,-0.58915,1.19737,0.774108,0.489597,-0.917626,0.577975,0.046084,-0.707116,-0.154906,-0.420303,0.497159,-1.5567,-2.86588,13.4206,12.7483,0.547333,-9.06288,6.41179,9.42341,3.48367,0.983252,1.35175,1.81769,6.42153,1.28433,1.26877,0.498712,0.017735,0.727312,0.778658,0.392853,-0.585062,-1.72871,0.394989,10.5307,2.43934,-1.15923,-0.804479
-223.537,0.998385,0.0329991,7,127,0,233.376,-1.02515,-1.66587,1.85576,2.17249,-0.915684,-1.67701,-0.0358814,0.237867,-1.47002,-0.915219,0.527866,0.24286,-1.68308,-1.31195,0.813267,-0.137347,0.0597524,1.11315,2.29371,1.93646,-0.90465,-1.09263,0.436248,-2.17798,-2.2811,1.64453,0.0950811,1.32548,-0.083074,-0.749478,-0.0128389,-2.18691,0.21615,-0.549255,-0.345588,0.865479,0.0265519,0.828131,0.841625,-0.791578,-1.0056,-1.33455,-1.93087,-1.77431,0.446729,0.467315,1.02292,-0.182951,-0.755157,-0.270786,9.42829,-2.50416,2.07793,5.37414,-1.0917,-0.617634,0.481478,0.14194,-0.193205,-0.324832,15.9159,1.02518,-1.68308,-1.31195,0.813267,-0.137347,0.0597524,1.11315,2.29371,1.93646,-0.90465,-0.414135,8.8597,3.50627,-0.85107
-215.42,0.999823,0.0317349,7,127,0,234.116,-0.73709,-1.36628,1.7504,0.281149,-0.337285,-1.21036,-0.393035,0.0694613,-1.25328,-0.295411,0.508669,0.254698,-1.89713,-1.46835,0.711072,-0.610949,0.515332,-0.0316249,2.0531,1.29253,-0.800633,-0.702022,0.13652,-1.78212,-3.12413,-0.747075,-2.05409,1.2607,5.96876,-2.23619,-2.12775,0.634489,0.233651,-0.82894,-1.58604,0.22254,1.44494,-0.48453,-0.332063,0.44171,0.447777,-0.462735,1.70536,1.14793,1.48676,-0.461365,-1.12217,1.1358,-0.0695565,0.297185,2.33541,-3.10297,2.84852,0.572301,0.260201,-0.228565,-0.522904,-0.58893,-0.406734,0.58928,2.27722,2.00809,-1.89713,-1.46835,0.711072,-0.610949,0.515332,-0.0316249,2.0531,1.29253,-0.800633,0.295111,1.49247,0.0365378,-0.953847
-211.291,0.995823,0.0312252,7,127,0,226.78,-0.432534,-0.968444,0.584401,1.44172,-0.419712,-0.749735,-1.27306,0.193338,-1.56697,-0.242354,0.230202,-0.0833456,-1.2535,-1.0113,0.167035,0.856163,-0.417011,0.514452,0.72931,0.508782,0.640833,-0.680006,0.324811,-1.8153,-0.690619,1.9492,2.69405,-3.33904,0.53326,0.379916,2.40794,-0.666971,0.221293,-0.157913,-0.407068,-0.540609,-0.237148,1.30408,1.07667,-0.819769,1.26346,-0.876543,0.392725,-2.00263,-1.24347,1.40721,-2.04894,-0.0441852,-0.667513,1.10142,-3.89125,-2.50958,-1.71301,2.66047,-1.57013,-2.1408,-2.07377,2.12365,-2.96233,1.13567,-2.70307,-1.93614,-1.2535,-1.0113,0.167035,0.856163,-0.417011,0.514452,0.72931,0.508782,0.640833,-0.612467,-0.137055,0.414338,5.04664
-212.838,0.999986,0.0307461,7,127,0,220.456,0.111381,0.828679,0.977141,-0.542678,-0.58244,-0.94962,-0.362847,0.802579,-1.90689,-0.641407,-0.737953,-1.16579,1.23363,-1.03994,-0.0615585,-0.0549097,-0.0360697,-1.10727,0.176101,0.835158,-1.13471,-0.443646,-1.14946,-3.14327,-2.47071,0.105699,0.146792,0.307739,0.737381,-1.12598,0.215837,-1.79842,0.152846,-2.20472,1.46968,-0.0443756,1.44364,-0.554581,-1.50173,0.166628,0.889423,-0.45993,0.12686,0.848041,0.843641,0.246827,2.35849,-0.182092,-0.184495,-0.433438,-1.42043,3.02504,0.557019,-4.83477,-0.586532,-0.301936,-0.294784,0.573198,-1.90963,0.216407,-1.87463,-0.5144,1.23363,-1.03994,-0.0615585,-0.0549097,-0.0360697,-1.10727,0.176101,0.835158,-1.13471,1.84598,-0.603762,-0.907831,-0.796433
-216.059,0.995744,0.0309794,7,127,0,228.562,-0.20014,-1.01993,0.338073,1.90828,-0.602941,-1.53741,-0.108388,0.0305681,-0.90721,-0.159142,-0.693382,-0.632401,-1.36015,0.714534,0.176401,0.852918,-0.132621,0.0798062,-0.31978,0.195883,0.944354,-1.17241,-1.07885,-3.39675,-3.95601,-4.12872,-1.22202,1.87886,-1.40892,-0.537316,1.77117,-0.432139,-0.69289,2.0654,-0.358783,0.912317,-1.55214,0.266264,0.78685,-0.0958734,-1.18826,0.26106,1.76358,0.133212,-1.61399,0.629368,0.347627,-0.988169,1.00503,-0.0804154,-6.42001,-1.85355,-1.89305,1.97066,-0.444435,-1.41103,-0.0825506,-0.570185,-0.340883,0.313825,-4.08273,0.642281,-1.36015,0.714534,0.176401,0.852918,-0.132621,0.0798062,-0.31978,0.195883,0.944354,-1.51954,0.88399,-1.03749,-0.765817
-214.483,0.997331,0.0310263,7,127,0,224.485,-0.325654,-0.336736,0.529289,0.575781,-0.844797,-1.15363,-0.387116,-0.460271,-0.795109,0.36962,-0.368241,-0.506541,0.525603,-0.124319,1.13101,1.42734,0.442297,0.36795,-0.644356,2.32671,0.271177,-0.463287,-2.18079,-1.7054,-2.94973,1.00641,-1.98427,-1.40184,3.73612,-0.0297193,-1.19074,0.105934,-0.0479388,-0.0665462,0.0129842,-1.21583,-0.135476,-1.26678,0.782571,-0.310215,0.43943,-0.273448,-0.0416988,-0.11447,-0.648669,0.903427,-2.65433,0.142469,-0.234684,-0.891131,-11.9606,-1.35815,-2.05337,-1.13007,-2.95771,-4.14679,-0.793037,-2.06805,0.0985422,1.86167,-1.79472,-0.394245,0.525603,-0.124319,1.13101,1.42734,0.442297,0.36795,-0.644356,2.32671,0.271177,2.62646,-0.418642,-0.501453,-0.290897
-219.588,0.999565,0.0314021,7,127,0,231.352,-0.337918,0.094357,0.552053,-0.381351,-1.04314,-1.03926,0.343346,0.527252,-1.39444,-2.2343,0.284786,0.0983804,-0.462651,0.693318,0.0350894,-2.56043,-0.040781,-0.115349,-0.112081,-1.43757,1.31489,-0.825624,-1.12146,-6.00778,-3.09469,-2.38516,-2.26778,1.7008,0.964454,0.903761,0.661056,-0.511832,1.66851,-0.632902,-1.6734,2.26001,-1.78056,-0.227274,-0.33986,-1.36546,0.138346,-0.510385,-0.366349,0.851563,-1.87343,-1.22591,1.04052,0.0299256,0.125091,0.880386,-7.7509,0.0684563,-1.65948,-2.88817,-1.61671,0.468282,0.597281,-0.0306089,-0.861941,-2.25315,-2.73541,0.703386,-0.462651,0.693318,0.0350894,-2.56043,-0.040781,-0.115349,-0.112081,-1.43757,1.31489,-3.06969,-1.47478,-0.989796,-0.597942
-214.009,0.995149,0.0321376,7,127,0,230.064,-0.544437,0.179446,0.966663,0.834538,-0.657924,-1.32324,0.165755,0.572343,-1.37184,0.105313,0.185227,-0.209077,-0.995273,-0.786025,-0.421979,1.62911,-0.0540411,-0.570884,-1.13723,-0.242613,-0.0272727,-1.43426,-1.6481,-2.04499,-2.12158,-2.04347,-1.55316,0.0746777,1.74897,0.840194,2.67494,-1.38465,-0.429295,0.775622,2.54424,0.143681,-1.14331,1.28659,-0.388261,0.100978,1.99994,0.0709234,0.382261,0.622704,1.68069,-1.42842,-0.44335,0.652981,1.82439,0.163088,-9.51539,-0.0823427,-0.668351,-0.697401,-0.955011,-2.15295,0.374813,-0.026665,-1.17418,0.479664,-1.94836,0.198359,-0.995273,-0.786025,-0.421979,1.62911,-0.0540411,-0.570884,-1.13723,-0.242613,-0.0272727,-4.64509,-1.28797,-0.887785,0.867897
-211.168,0.999019,0.0325415,7,127,0,226.291,-0.561051,0.88808,0.604366,0.905935,0.186533,-0.300289,-0.202924,0.584679,-0.668358,-1.11473,0.314767,-0.261849,-0.0156425,0.113234,0.471655,-2.02135,-0.184997,1.18101,0.721997,0.632989,-0.534718,-0.392727,-0.206787,-1.53538,-0.339959,-1.25513,-1.85416,-1.08093,-1.78405,1.32764,2.75963,-1.40647,0.0471379,0.567712,-0.922401,-0.912264,1.72359,1.16477,1.80508,-0.368142,0.519131,0.554359,-1.62985,1.42885,-1.31324,1.5555,-2.27166,-0.139948,-0.946934,-0.350536,12.3041,2.62516,-2.73219,5.2903,1.93622,2.86779,4.23705,8.09793,1.68427,-2.5083,9.49769,1.01708,-0.0156425,0.113234,0.471655,-2.02135,-0.184997,1.18101,0.721997,0.632989,-0.534718,-2.69319,2.36878,2.42755,5.2141
-211.256,0.984822,0.0334254,7,127,0,219.601,-0.0322355,-0.334494,0.155303,0.209119,-0.64253,-1.33217,0.338635,0.429575,-0.927467,-0.939639,0.558522,-0.367583,0.135685,-0.0955022,-0.400842,2.01043,0.145895,-1.29174,-0.89321,-0.402994,0.440247,-0.263477,-1.59795,-0.933299,-5.12614,-2.57628,1.93898,0.15411,-1.89163,-1.17092,-0.616531,0.583025,0.39328,-0.235741,-2.23654,-0.270569,-1.58017,0.325947,-0.184874,-0.311712,0.228998,0.514787,0.742105,1.10471,-1.33981,0.769386,0.938611,-0.0027372,-0.53949,0.662506,4.92191,0.183183,-1.25563,4.96012,-0.07508,-2.46809,0.537763,0.284024,0.631642,-0.0572854,0.987325,0.205887,0.135685,-0.0955022,-0.400842,2.01043,0.145895,-1.29174,-0.89321,-0.402994,0.440247,-3.1349,-0.768992,1.75163,-0.969504
-208.333,0.998498,0.03293,7,127,0,220.334,0.429914,0.236923,1.07173,0.829699,0.128771,-0.705458,0.485786,0.067973,-1.10533,-0.375074,-0.244498,-0.353242,0.0686849,0.28485,-0.2735,-0.98069,-1.32655,-0.0741118,0.628555,0.935563,1.70636,-0.208273,1.18253,-1.54922,-1.27561,0.86258,0.7149,-0.797789,1.94373,2.59029,0.328773,-1.43825,1.12261,0.699862,0.235044,-0.231892,-1.07225,-0.234044,-0.055101,0.575077,-1.7176,0.61947,1.51563,0.679112,-0.02493,-1.4504,-0.727012,-1.13871,0.362062,1.55606,6.30526,0.555479,1.20598,4.33492,2.66135,-3.15676,2.72657,-0.681085,-0.244,0.892022,10.1952,8.37593,0.0686849,0.28485,-0.2735,-0.98069,-1.32655,-0.0741118,0.628555,0.935563,1.70636,1.05122,-3.3734,1.08106,0.964721
-209.733,0.990806,0.0338765,6,127,0,218.293,-0.0926054,0.262776,1.62678,0.575324,-0.730865,0.185133,0.298655,0.878662,-0.646891,-1.17655,-1.20369,-0.987938,0.172006,0.752025,-0.945749,-0.70784,0.264073,0.276183,-0.252834,-0.582997,-0.389,-0.381039,-0.600657,-1.65658,-2.08165,1.26007,-0.878268,-0.374375,0.192217,-1.14955,1.85366,1.38841,-1.0954,-0.995873,0.515009,0.878237,0.344129,0.0516453,0.112352,0.0356833,-0.827915,-1.39382,-0.147007,0.719129,1.15016,1.85417,1.22205,1.38736,-0.200576,0.246568,-0.549604,-0.724329,1.34205,-1.30429,-4.11261,5.90407,0.408403,0.263144,0.271866,-1.23167,-2.33336,-0.108904,0.172006,0.752025,-0.945749,-0.70784,0.264073,0.276183,-0.252834,-0.582997,-0.389,0.398497,0.0397947,-0.424063,-1.28691
-210.245,0.998124,0.0340813,7,127,0,222.471,-0.041523,0.0374604,1.41694,0.808877,-0.695038,-0.235861,-0.541039,0.924604,-0.759014,-1.3271,-1.347,-1.01054,-0.177816,0.894496,-1.2631,-1.20342,0.779792,0.643218,-0.33158,0.103814,-0.57693,-0.089835,-0.952644,-2.96459,-1.29901,-0.263467,0.849006,1.80271,-0.90273,-1.40421,3.49295,2.72242,0.0420505,0.659669,0.313255,0.326618,-0.0395438,0.58649,-0.123227,0.550273,0.835225,-0.983594,-0.711603,0.110684,-1.62809,0.306764,-0.750237,0.355665,1.24949,-1.0628,-4.12587,-1.70231,2.8508,0.987857,-5.86022,-0.0688634,-1.12923,1.30514,0.15861,-1.97028,-2.93582,-0.997135,-0.177816,0.894496,-1.2631,-1.20342,0.779792,0.643218,-0.33158,0.103814,-0.57693,5.44124,1.51231,-0.8478,0.134075
-209.521,0.998966,0.0350751,7,127,0,221.243,0.207214,0.474122,1.40977,0.395358,-0.29687,-0.0484221,-0.62288,0.683248,-0.925234,-0.880662,-1.4823,-0.566434,0.0903465,1.28073,-0.866677,-1.00352,0.639692,0.396911,-0.557125,0.206892,-0.020023,-0.084685,-0.651711,-3.30409,-1.36203,2.23898,2.48733,-0.605286,-1.79954,3.32915,0.665318,-0.165074,-1.31747,-0.91008,2.4799,-0.0841872,1.94532,0.528189,0.752476,1.3572,0.704348,-0.483665,-0.732261,-0.495986,0.242024,1.47807,-0.245858,0.478553,-0.244414,0.119389,4.79214,0.975474,2.72763,-2.6196,-0.222786,5.00954,-0.408886,0.837722,-0.205414,-0.349817,-2.57842,2.91914,0.0903465,1.28073,-0.866677,-1.00352,0.639692,0.396911,-0.557125,0.206892,-0.020023,0.0573783,-0.82841,-0.838646,-1.53163
-214.37,0.989599,0.0361991,7,127,0,226.352,0.498712,-0.706324,0.0240716,-0.55696,-0.744649,-0.99993,-0.91191,-0.74286,-1.53947,-1.09937,1.01204,0.501142,0.208979,1.28187,0.713514,-0.266051,-0.775847,0.941572,-1.22929,0.751128,-0.00334027,-0.221734,-5.09729,-1.19671,-2.15589,1.68027,1.09168,0.441344,-1.99772,0.730908,-0.634722,-1.08676,1.65613,-0.183853,0.228956,2.58247,0.537882,-0.319793,-2.27119,0.678407,1.33951,-0.258009,-1.00918,1.34984,-0.651767,0.0251635,1.82512,-0.838403,-0.294052,-0.628305,4.0449,-1.30337,-1.92696,-1.71364,1.27891,4.33142,-0.802789,-2.16382,-0.575812,-0.0781296,1.00454,0.530316,0.208979,1.28187,0.713514,-0.266051,-0.775847,0.941572,-1.22929,0.751128,-0.00334027,-6.76796,-0.986852,-1.01185,-1.47012
-216.978,0.9996,0.0363503,7,127,0,226.252,0.316027,-0.506111,0.056347,-0.206287,-1.35365,-1.4413,-0.177994,-0.446224,-1.91274,-1.27614,-0.713297,0.669959,-1.14933,-0.138587,1.59901,-0.559717,-1.4961,-0.440975,-0.648004,-0.216109,0.0969129,-0.229656,-6.47018,-1.34741,-3.48839,1.69199,0.23735,1.84757,-1.34035,0.976836,-1.91345,-0.825624,-2.19048,-0.903176,0.0769712,2.09945,0.295829,0.0441716,1.27764,0.478695,-0.234987,-0.686142,0.980464,-1.18262,0.789925,-0.0108591,2.44037,-0.0805945,-0.23771,-0.296735,-5.73283,-0.24968,-1.48767,-1.24506,-3.94095,-2.89573,-0.050395,-1.5614,-1.80185,-0.596009,-0.725001,0.672294,-1.14933,-0.138587,1.59901,-0.559717,-1.4961,-0.440975,-0.648004,-0.216109,0.0969129,3.06969,-0.988538,0.736085,-0.729593
-211.552,0.999555,0.0375944,7,127,0,225.193,-0.519724,-0.0116035,0.873582,0.180991,-0.0887433,-0.448467,-0.300938,1.49957,-0.909502,-0.0909572,0.609455,0.431969,0.53063,0.398636,-1.67277,0.214457,0.22265,-0.546247,0.632962,0.220625,0.281918,-0.262712,-5.56438,-0.374411,-1.23568,2.25461,-0.969583,-1.18488,-1.62171,-0.545303,-2.98475,-0.870901,1.29958,-3.70229,1.33816,-0.93904,0.973148,-1.15611,0.158974,0.904082,-0.548463,-1.77179,-1.01492,-0.325124,-0.105427,0.357159,0.505443,-1.41185,0.236142,0.317073,-1.67982,-0.745423,-0.889486,-0.809056,-0.297304,-1.48372,-0.743293,3.19192,-0.796429,1.24971,0.592837,0.444142,0.53063,0.398636,-1.67277,0.214457,0.22265,-0.546247,0.632962,0.220625,0.281918,-3.80395,-1.00104,1.03816,2.73114
-214.09,0.983642,0.0388681,7,127,0,222.959,-1.01532,0.64441,1.05466,1.02747,0.12269,0.0682685,0.304962,0.895689,-0.538929,-0.15465,-1.12562,-0.209803,-0.961067,0.319751,-0.941501,0.613957,-2.02254,0.440806,1.2534,-0.80616,0.973231,-0.133207,-4.53374,-1.90178,-3.31674,-1.89894,0.910557,-0.287136,2.31466,-1.72561,-0.473499,1.02837,-1.89448,1.2496,-0.949145,-1.72141,-0.839342,-0.327181,-0.382507,1.65119,-0.197531,-0.269524,0.571525,-0.558882,-0.289277,-0.23117,-0.15043,1.23329,-0.670044,0.0620868,-7.42903,0.264001,-2.50886,-0.411912,-1.52065,1.39911,-0.0549492,-0.237995,-0.538035,0.22983,-1.2124,-0.191911,-0.961067,0.319751,-0.941501,0.613957,-2.02254,0.440806,1.2534,-0.80616,0.973231,-6.35611,-0.895334,-1.28317,-1.07813
-221.093,0.996083,0.038388,6,63,0,230.665,-1.31255,0.395398,1.39561,0.646299,0.529037,-0.146907,0.902555,0.602814,0.194463,-1.42142,-0.54023,-1.00126,0.84618,-1.50673,-0.0470886,1.07154,-0.902131,0.598234,1.48605,-2.7682,-0.239062,0.105746,-3.20997,-0.587866,-5.44194,0.448554,0.832993,-1.47539,-2.43566,0.315407,-0.826495,0.125724,0.447538,0.285448,-0.144132,1.41474,-0.592887,0.827317,-0.579724,1.02542,-0.441622,1.86562,-0.334328,-0.98823,0.236845,-1.03323,-2.45893,1.36552,-0.235524,-0.0623311,-10.7296,-1.60386,2.49458,-6.59208,2.20184,-7.64049,0.907373,-1.30792,1.82286,-2.92401,-1.01606,-0.905485,0.84618,-1.50673,-0.0470886,1.07154,-0.902131,0.598234,1.48605,-2.7682,-0.239062,1.82507,-0.798481,-2.80233,-0.995453
-220.748,0.99949,0.0392903,7,127,0,231.706,0.0146287,-0.649793,0.517588,0.0426599,-0.694588,-1.14219,-2.94196,-0.10928,-1.959,-0.306211,1.08275,1.00823,-0.933259,1.44401,0.172985,-1.08396,1.02465,-0.803247,-1.87052,2.63548,0.410861,-0.284704,-1.05696,-2.12736,-1.92372,-2.09992,-2.52162,-1.71912,-0.562492,2.94878,-1.89601,-1.02397,0.0571707,-1.37565,-1.52192,0.76218,-1.71044,-0.453764,0.433065,-0.269459,-0.0515659,-0.445351,0.646904,1.09394,0.860402,-0.592598,-2.69617,-0.666491,-0.520556,-0.181089,9.56362,-0.746619,1.50152,1.76374,1.04776,2.30927,-3.86694,-0.302714,-1.22294,1.98977,2.99089,2.41848,-0.933259,1.44401,0.172985,-1.08396,1.02465,-0.803247,-1.87052,2.63548,0.410861,-3.03603,2.83541,-0.134627,-2.72132
-221.096,0.998148,0.0405907,7,127,0,237.218,-0.630927,0.61165,1.82451,0.409691,1.16228,-0.478378,-0.210355,1.70818,-1.97007,-0.0774281,-0.336934,-2.40878,1.15953,0.487991,1.11238,0.573256,-0.102718,1.22596,0.838518,-2.39437,0.792132,-0.641104,-2.33089,-0.980334,-3.85062,-1.84591,-0.0293667,1.98227,0.766894,1.64773,-0.601029,-0.309878,0.138309,0.879148,1.90105,1.54847,2.65376,-1.40091,1.51783,0.817311,-1.00697,1.00025,-0.562474,-1.73356,2.09134,0.576824,1.47384,-0.433244,-1.15772,0.898444,4.06925,0.723747,1.61695,0.752011,4.62635,0.491585,-0.755963,1.5275,-2.22592,0.562843,-0.290815,-1.998,1.15953,0.487991,1.11238,0.573256,-0.102718,1.22596,0.838518,-2.39437,0.792132,2.10086,-1.90781,0.594944,-1.11972
