# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1480661404
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,index.1,index.2,index.3,index.4
-220.498,0.996071,0.0259524,7,127,0,231.333,-0.492158,1.02453,0.659043,0.31402,-0.162431,0.0621223,1.0663,0.181603,0.761028,-1.49825,1.29852,0.528195,0.0603673,-0.851112,0.837013,-0.951281,0.0278809,-0.312727,0.0935668,0.192134,0.0690714,0.0761329,240,0.00181806,0.431195,0.422843,0.414999,0.404238,0.409299,0.432153,0.408891,0.436004,0,0,0,0,0.420492,0.412512,0.416267,0.433175,0,0,0.417575,0.436251,0.419786,0.430552,0.389034,0,6,8,6,9
-218.699,0.993853,0.0267176,7,255,0,230.964,-0.767632,1.94927,0.202203,0.445341,-0.151223,0.508034,0.989663,0.272314,0.454888,-0.465687,1.01515,0.779334,-0.228185,-1.09043,0.699538,0.815749,-0.416332,-0.334701,0.233349,0.170498,0.0917575,0.0454635,240,0.00181806,0.452255,0.354543,0.367628,0.335909,0.371034,0.397612,0.376769,0.384067,0,0,0,0,0.379324,0.366591,0.380672,0.391088,0,0,0.380917,0.386066,0.378406,0.38035,0.370588,0,6,8,6,9
-220.876,0.998549,0.0273422,7,127,0,228.427,-0.54451,-0.774523,-0.451056,-0.405661,-0.107321,-1.50085,-1.94726,0.753203,-0.2707,0.536536,-1.30362,-0.379847,-0.305367,0.0749045,0.69365,-0.292764,-0.750721,-0.268371,0.0623302,0.7402,0.142464,0.0227564,240,0.00181806,0.387645,0.392282,0.392934,0.39723,0.377304,0.371001,0.457297,0.283446,0,0,0,0,0.395025,0.404894,0.359546,0.345474,0,0,0.378859,0.37655,0.390596,0.385249,0.389462,0,6,8,6,9
-226.613,0.985886,0.0282853,7,127,0,242.887,-1.74694,0.100045,0.0826551,0.0953913,0.211618,-1.2697,-1.37613,1.32931,0.660056,0.616795,0.340554,0.551169,1.2857,0.15059,1.67596,-1.65866,-1.49351,-0.633384,0.00806675,1.09996,0.0116995,0.108479,240,0.00181806,0.35832,0.358289,0.358312,0.358521,0.355864,0.355674,0.426151,0.262856,0,0,0,0,0.358208,0.358511,0.354661,0.354385,0,0,0.327847,0.325377,0.390775,0.374137,0.373071,0,6,8,6,9
-222.97,0.998744,0.0283711,7,127,0,239.064,-1.99348,1.32023,-0.892723,0.136276,1.1939,0.705797,1.49399,0.742022,0.293731,0.607113,0.205894,0.930931,-0.152463,-0.394147,0.950553,-0.72692,1.7274,1.43664,0.00251989,1.91017,0.620158,0.20066,240,0.00181806,0.387547,0.386302,0.38688,0.387476,0.387201,0.387644,0.468522,0.276158,0,0,0,0,0.341554,0.492979,0.421276,0.53735,0,0,0.382062,0.417793,0.383681,0.363826,0.377664,0,6,8,6,9
-219.472,0.879257,0.0293326,7,127,0,233.03,-0.657499,-0.260937,-0.819673,-0.479741,-0.181921,0.703308,-0.464046,0.748112,-0.261706,1.00659,-0.42754,-0.474728,-0.196168,-1.15756,-1.79267,0.38824,-0.324979,0.432383,0.00218151,0.288482,0.428651,0.834253,240,0.00181806,0.409387,0.409111,0.409279,0.409426,0.409862,0.409287,0.437165,0.37145,0,0,0,0,0.384138,0.412969,0.501195,0.38564,0,0,0.481436,0.262222,0.490634,0.295709,0.543644,0,6,8,6,9
-219.394,0.168187,0.182952,5,31,0,231.838,-0.856479,-0.458055,-0.85128,-0.336108,-0.282275,0.530357,-0.397938,0.639673,-0.241953,0.987494,-0.510101,-0.574384,-0.10186,-1.23318,-1.76478,0.120551,-0.640445,0.692355,0.00191141,0.334989,0.307308,0.511865,240,0.00181806,0.340278,0.340113,0.340329,0.340352,0.340693,0.340304,0.367597,0.303111,0,0,0,0,0.328694,0.332282,0.388569,0.324598,0,0,0.36742,0.265976,0.380419,0.281748,0.422841,0,6,8,6,9
-219.394,3.44822e-14,0.403929,2,7,1,232.598,-0.856479,-0.458055,-0.85128,-0.336108,-0.282275,0.530357,-0.397938,0.639673,-0.241953,0.987494,-0.510101,-0.574384,-0.10186,-1.23318,-1.76478,0.120551,-0.640445,0.692355,0.00191141,0.334989,0.307308,0.511865,240,0.00181806,0.340278,0.340113,0.340329,0.340352,0.340693,0.340304,0.367597,0.303111,0,0,0,0,0.328694,0.332282,0.388569,0.324598,0,0,0.36742,0.265976,0.380419,0.281748,0.422841,0,6,8,6,9
-218.61,0.999469,0.0245055,7,255,0,227.34,-0.374583,-1.11803,0.532494,-1.28443,0.415399,0.703021,-0.511725,1.05736,-0.00287936,0.864703,0.957772,-0.167492,-0.640281,-0.666527,-1.43385,-0.337871,-0.044087,0.225582,0.00129812,0.667232,0.513871,0.190648,240,0.00181806,0.441122,0.441612,0.441072,0.441577,0.441663,0.441302,0.510499,0.34703,0,0,0,0,0.369878,0.577537,0.611993,0.463042,0,0,0.454427,0.401671,0.470063,0.423572,0.461552,0,6,8,6,9
-225.41,0.994913,0.0139736,8,255,0,233.695,-1.58226,-0.933589,-1.90734,0.708821,0.26095,0.0816202,1.21742,1.83038,0.460456,0.595059,0.267874,0.137091,-0.682955,1.05525,1.41726,-0.889361,-0.964296,-0.431383,0.00166621,0.585461,0.201084,0.103542,240,0.00181806,0.352257,0.3519,0.35286,0.352696,0.35263,0.353047,0.427083,0.250816,0,0,0,0,0.357145,0.337427,0.329677,0.380108,0,0,0.333664,0.359385,0.373604,0.342147,0.345185,0,6,8,6,9
-223.115,0.998046,0.0097127,9,511,0,236.644,-1.11319,-0.798155,-1.32862,-0.18321,-0.343011,0.662203,0.503061,0.72396,-0.282192,-1.39827,-0.439646,-0.188093,0.0205613,-0.189546,-1.02364,2.52042,-0.739517,-0.687043,0.0678483,1.64489,1.52678,0.0596148,240,0.00181806,0.379194,0.372214,0.387338,0.385217,0.398618,0.396487,0.529072,0.195281,0,0,0,0,0.316923,0.271661,0.585053,0.53426,0,0,0.393881,0.392015,0.394606,0.382848,0.369938,0,6,8,6,9
-224.366,1,0.00771164,9,511,0,235.635,-0.239949,1.9142,2.45511,-1.38548,0.512745,-0.0520037,-0.981237,0.142429,-0.83843,1.22072,0.466133,0.163886,-0.259494,0.235708,0.365463,-2.28417,0.408762,0.718407,0.0586849,0.0589298,0.0715624,0.15767,240,0.00181806,0.441161,0.448968,0.394294,0.421076,0.413052,0.399951,0.424939,0.410955,0,0,0,0,0.411444,0.444516,0.434612,0.418431,0,0,0.423058,0.387836,0.43054,0.393183,0.472523,0,6,8,6,9
-221.578,0.999949,0.00667412,9,511,0,235.763,-1.72061,-0.282632,-2.04981,1.09316,0.0151056,0.623443,0.344464,0.519993,0.252352,-0.708106,0.452381,0.0352985,0.429743,-0.269073,0.385927,2.34132,-0.395256,-0.96954,0.0320547,2.1955,0.236907,0.40778,240,0.00181806,0.374884,0.362053,0.384994,0.377064,0.381531,0.37948,0.43295,0.298897,0,0,0,0,0.38933,0.332,0.363879,0.349095,0,0,0.409641,0.383006,0.399695,0.374352,0.289522,0,6,8,6,9
-220.546,0.993506,0.00609873,9,1023,0,242.537,-1.01328,-1.61083,0.573089,0.318232,0.293712,1.33334,0.272093,1.56815,-0.0451223,-0.446193,-1.46555,0.220187,-0.209424,0.412274,0.784596,-0.433328,-1.85113,-0.231983,0.0308208,0.147434,0.215882,0.189491,240,0.00181806,0.332743,0.347706,0.345944,0.345774,0.352987,0.345625,0.368159,0.3151,0,0,0,0,0.336162,0.334991,0.386254,0.33396,0,0,0.375695,0.330054,0.386133,0.316964,0.30082,0,6,8,6,9
-217.47,0.999602,0.00567321,10,1023,0,233.68,-0.205033,0.424916,1.48729,0.207043,1.18642,0.659804,-0.364742,-0.817086,-0.535521,0.00869406,1.065,-1.00765,0.604199,0.0974684,-0.94989,0.232209,1.10298,0.757322,0.0745367,0.318303,0.117821,0.331655,240,0.00181806,0.392657,0.411538,0.388821,0.406162,0.396806,0.378822,0.385738,0.407003,0,0,0,0,0.391839,0.419422,0.404517,0.376036,0,0,0.467126,0.38439,0.349609,0.371097,0.414039,0,6,8,6,9
-215.908,0.999996,0.00552743,10,1023,0,224.948,-0.66181,-0.6422,0.722881,-1.09174,-0.755512,0.597781,0.43998,0.351499,0.408575,-0.440381,-1.15623,1.29764,-0.132428,0.289677,1.27167,0.382267,-0.422947,-0.475447,0.231998,0.498562,0.107172,0.277221,240,0.00181806,0.354696,0.429752,0.331277,0.348722,0.422679,0.413804,0.390974,0.39771,0,0,0,0,0.380854,0.389324,0.42404,0.419946,0,0,0.412768,0.402281,0.396439,0.400204,0.345618,0,6,8,6,9
-216.641,0.999997,0.00550039,10,1023,0,222.593,-0.677314,-1.05649,0.233055,-1.07035,-0.444126,0.95768,0.367482,0.75975,0.357695,-0.58375,-0.872319,1.60512,0.445943,-0.233591,1.30709,0.857599,-0.357194,-0.979505,0.183658,0.329344,0.215549,0.299008,240,0.00181806,0.344244,0.398724,0.343677,0.36971,0.430564,0.404576,0.403582,0.372658,0,0,0,0,0.360476,0.39184,0.464955,0.433803,0,0,0.42764,0.385626,0.413403,0.384942,0.321534,0,6,8,6,9
-216.927,0.999952,0.00555421,10,1023,0,228.642,0.763327,1.80629,-0.11941,-1.60803,0.114026,-0.472145,-0.113901,-0.0562068,-1.35577,-0.263382,1.14922,-0.909726,-1.24846,0.393354,1.77847,-0.622837,1.72446,0.82907,0.55515,0.420147,0.631477,0.145612,240,0.00181806,0.669212,0.424285,0.252225,0.454339,0.379951,0.424989,0.492057,0.369745,0,0,0,0,0.368646,0.619075,0.534038,0.586528,0,0,0.438095,0.449766,0.451652,0.409622,0.444889,0,6,8,6,9
-213.935,0.99989,0.00566894,10,1023,0,227.012,-0.607444,-0.289668,1.04467,0.0883845,-0.0337341,0.34073,-0.0874975,0.340867,-0.0493434,-0.87391,0.840723,0.311619,-0.676987,1.52644,-0.135622,0.59915,-0.711632,0.0768536,0.117076,0.490327,0.972296,0.150287,240,0.00181806,0.390465,0.427958,0.400978,0.397572,0.408047,0.396075,0.422829,0.377186,0,0,0,0,0.397677,0.36971,0.457425,0.357656,0,0,0.41633,0.400879,0.416335,0.402248,0.373029,0,6,8,6,9
-216.629,0.999955,0.00583183,9,511,0,223.597,-0.650477,-1.70744,-0.338338,-0.248579,0.0718483,0.34054,-0.177199,0.319337,0.208113,0.663016,-0.404842,-0.641272,-0.897175,-1.51184,-0.740262,-1.12995,2.19147,-0.180993,0.123511,0.875348,0.728733,0.808644,240,0.00181806,0.378645,0.418403,0.421052,0.430546,0.438546,0.423162,0.430448,0.407215,0,0,0,0,0.39489,0.451068,0.499202,0.407223,0,0,0.439605,0.341253,0.435424,0.413653,0.503908,0,6,8,6,9
-211.157,0.999966,0.00603677,9,511,0,225.801,-0.650734,0.916506,1.36231,-1.37823,-0.758313,-0.240566,0.46298,1.03093,0.333536,-0.348062,-0.812588,-1.07164,0.665453,0.552535,0.0895187,-0.113948,0.5879,0.0539588,0.452447,0.724264,0.475623,0.0862057,240,0.00181806,0.471268,0.519784,0.246544,0.300361,0.34992,0.422473,0.446689,0.333334,0,0,0,0,0.349475,0.415949,0.473891,0.553384,0,0,0.388093,0.401666,0.412729,0.399157,0.386034,0,6,8,6,9
-219.114,0.999853,0.00627701,9,511,0,225.399,-0.329236,0.558175,0.199901,-0.285469,0.316309,0.263829,0.253279,-0.14864,-0.403918,-1.02718,-0.548564,3.26509,-1.22144,-2.86566,0.806003,-0.907858,-0.37763,-0.288602,1.83527,1.28249,1.04977,0.496807,240,0.00181806,0.54937,0.392794,0.214355,0.442856,0.420086,0.415544,0.45173,0.376499,0,0,0,0,0.369721,0.518226,0.505042,0.50239,0,0,0.467296,0.466054,0.419156,0.390019,0.322269,0,6,8,6,9
-218.966,0.999945,0.00654585,9,1023,0,231.803,-0.798087,1.25533,1.21058,-0.303393,0.194701,0.451024,0.635457,0.0179415,-0.523818,-0.457317,-0.0579502,3.00495,-0.997672,-2.25283,1.01983,-0.735821,-0.440931,0.0772944,1.28518,2.68509,1.60867,0.474058,240,0.00181806,0.550548,0.53874,0.184235,0.282063,0.341668,0.387565,0.512256,0.23054,0,0,0,0,0.304279,0.462035,0.54741,0.607464,0,0,0.425919,0.44301,0.386429,0.338805,0.344522,0,6,8,6,9
-224.833,0.999097,0.00684422,9,511,0,232.234,0.0699352,-0.283131,-0.698177,-0.881112,-0.0637941,-0.196321,-0.853767,-0.559248,-0.941644,0.147787,-1.21544,-1.48549,1.33426,3.20242,-0.920078,2.2925,-0.203821,-0.237643,0.0383795,0.134964,0.107635,0.514523,240,0.00181806,0.407891,0.404088,0.402415,0.409906,0.408688,0.402665,0.41108,0.398766,0,0,0,0,0.400842,0.421935,0.418493,0.401542,0,0,0.444878,0.363664,0.399385,0.353272,0.488896,0,6,8,6,9
-220.068,0.999978,0.00714957,9,511,0,234.203,-1.23953,0.608456,1.30999,0.0522835,-0.398772,0.0453572,0.938056,0.499833,0.564417,0.854418,0.516382,0.0280575,-0.707333,-2.50648,1.30163,-2.05062,0.383842,1.02243,0.449402,0.781603,0.224402,0.18,240,0.00181806,0.395374,0.47249,0.337549,0.293889,0.336855,0.4312,0.381591,0.393352,0,0,0,0,0.383625,0.360388,0.383264,0.430716,0,0,0.364269,0.401548,0.383079,0.385781,0.398,0,6,8,6,9
-223.068,0.999825,0.00749691,9,511,0,231.09,0.711757,-0.555998,-2.04706,-1.17624,0.58424,0.0091511,-1.2793,-0.520369,-0.641641,-0.719582,-0.414419,0.0351199,0.641964,2.33746,-0.904673,1.9313,-0.607185,-1.02271,0.0125407,0.314169,0.616454,0.350628,240,0.00181806,0.447724,0.443288,0.445878,0.451122,0.449408,0.445571,0.450941,0.441899,0,0,0,0,0.394708,0.657371,0.574202,0.379718,0,0,0.502349,0.394911,0.457617,0.447449,0.440937,0,6,8,6,9
-220.749,0.999999,0.0078628,9,511,0,233.686,-0.763775,0.222965,-0.603388,-0.116365,1.76091,-0.294925,0.313999,0.710769,-0.83329,0.697951,-1.49496,-0.831089,0.745207,0.425094,-0.525079,2.00374,0.0889248,-0.810867,0.00914477,0.619194,0.411502,0.156626,240,0.00181806,0.343187,0.341581,0.342527,0.346185,0.34218,0.343364,0.428954,0.226101,0,0,0,0,0.330084,0.5062,0.31476,0.368389,0,0,0.32815,0.348336,0.361776,0.310784,0.361339,0,6,8,6,9
-221.538,0.999986,0.00825363,9,511,0,231.39,-0.929671,0.444321,-0.604272,0.368932,1.53318,-0.0635602,0.183825,0.778097,-1.01591,1.19019,-1.37943,-1.3236,0.618867,0.0403967,0.219895,2.1473,-0.0146418,-0.767592,0.0177997,0.491248,0.710925,0.113533,240,0.00181806,0.353924,0.349903,0.353634,0.358121,0.351974,0.352923,0.433546,0.243617,0,0,0,0,0.355202,0.548314,0.290743,0.326832,0,0,0.34593,0.351967,0.366649,0.323142,0.376972,0,6,8,6,9
-221.787,0.999987,0.00866419,9,511,0,233.661,-0.911294,0.92705,-0.250897,0.0351318,0.804894,0.752517,0.33134,0.269894,0.539252,1.61591,-0.560767,-2.26402,0.183177,0.756909,-1.82771,0.267962,-1.06666,0.313674,0.0530826,0.77222,0.804469,0.118762,240,0.00181806,0.431163,0.416191,0.419813,0.429604,0.428936,0.423574,0.403881,0.453919,0,0,0,0,0.380785,0.532681,0.522215,0.438136,0,0,0.42836,0.416385,0.414646,0.422285,0.453154,0,6,8,6,9
-220.086,0.999606,0.009094,9,511,0,231.412,-0.566428,1.18184,0.877199,-0.656374,-0.0540248,0.573695,-0.384729,0.652422,-0.351875,-1.02744,0.190892,1.82258,-1.25965,-1.40657,2.0354,0.644544,-0.24146,-0.449714,0.611435,0.0896542,0.379737,0.192197,240,0.00181806,0.509191,0.463262,0.254615,0.329645,0.418114,0.287047,0.382413,0.362272,0,0,0,0,0.346818,0.398303,0.454355,0.369688,0,0,0.400421,0.358827,0.403909,0.360223,0.332001,0,6,8,6,9
-220.069,0.999888,0.00953186,9,511,0,229.257,0.371491,0.516424,0.183298,-1.1174,-0.458467,-0.160916,0.0433459,-0.392072,-0.446682,1.56993,0.150087,-1.8947,0.492197,1.36194,-2.07674,-0.37379,0.666974,0.399821,0.211484,1.08233,0.583766,0.0170376,240,0.00181806,0.399065,0.382606,0.32112,0.351661,0.365873,0.375767,0.375843,0.362351,0,0,0,0,0.322123,0.410939,0.453452,0.483073,0,0,0.369308,0.370102,0.368409,0.368197,0.376065,0,6,8,6,9
-223.977,0.999951,0.00999489,9,511,0,233.982,-1.11813,0.658263,-0.640054,-1.32869,0.741574,0.836925,0.252049,0.364568,-0.0937202,0.455026,-0.368097,0.480525,-0.812523,-1.66792,-2.56277,0.544016,-0.414328,2.46333,0.00411646,1.35493,0.0599858,0.636937,240,0.00181806,0.339717,0.338552,0.337936,0.339792,0.339877,0.339352,0.396168,0.261661,0,0,0,0,0.329755,0.356982,0.358259,0.350455,0,0,0.406443,0.322299,0.337821,0.277032,0.350554,0,6,8,6,9
-223.148,0.999843,0.0104769,9,511,0,234.375,-0.0512561,0.929558,0.619998,-0.299935,0.0466712,0.361685,-0.587024,0.0240579,-0.703662,-0.662332,0.599084,-0.793006,0.773495,2.16693,2.53389,-0.00928733,1.12305,-1.2127,0.00214525,0.139567,1.00116,0.343709,240,0.00181806,0.412738,0.412581,0.412116,0.412291,0.412451,0.411971,0.422436,0.398503,0,0,0,0,0.380813,0.464786,0.543004,0.316055,0,0,0.465399,0.387561,0.437299,0.378293,0.381567,0,6,8,6,9
-217.529,0.999627,0.0109725,8,255,0,231.78,0.184466,0.965031,-0.0557794,-0.555097,0.339657,-0.215801,-0.801745,-0.316357,-0.293341,0.511897,-1.1981,-0.930948,-1.41646,1.08716,-0.936105,-0.0680533,0.2491,1.33723,0.3709,1.63985,0.200344,0.111837,240,0.00181806,0.479566,0.387009,0.344148,0.422279,0.373045,0.323828,0.37761,0.386413,0,0,0,0,0.376332,0.418739,0.392231,0.364936,0,0,0.382965,0.367779,0.380342,0.380942,0.402141,0,6,8,6,9
-214.526,0.999955,0.0114772,8,255,0,223.052,0.410581,0.109798,0.575291,-1.03824,-0.441948,0.103551,-0.454812,0.422889,-0.322815,-0.903779,-1.24133,0.0380845,-1.05155,-0.880778,0.510655,-0.14172,1.11976,-0.558518,1.08966,0.316523,0.719889,0.317027,240,0.00181806,0.49768,0.618104,0.22794,0.356618,0.496036,0.353514,0.456744,0.403591,0,0,0,0,0.380425,0.478775,0.570356,0.476609,0,0,0.454571,0.414543,0.477755,0.423928,0.383095,0,6,8,6,9
-217.392,0.999858,0.012008,8,255,0,224.561,-0.0686327,-0.451757,0.109375,-0.500251,0.136814,0.310476,-0.32828,-0.440622,-0.100953,-0.328211,0.505669,-1.17571,-0.985663,-0.216625,-0.504407,0.677397,-1.30596,0.951875,0.0505326,0.18038,0.544191,0.0574594,240,0.00181806,0.424213,0.431095,0.42362,0.431432,0.433567,0.425725,0.422402,0.437291,0,0,0,0,0.398996,0.484234,0.507846,0.421627,0,0,0.435697,0.426772,0.425207,0.429943,0.426773,0,6,8,6,9
-221.422,0.99936,0.012551,8,255,0,230.741,-0.295069,-0.0110686,-1.46047,-0.989743,0.616575,-0.441692,1.01074,0.25863,0.413592,-0.378437,0.88382,0.543091,-1.13861,2.42079,-1.04646,0.163254,-0.0277055,0.243455,0.0840107,0.173946,0.272265,0.163316,240,0.00181806,0.412181,0.383324,0.392617,0.424879,0.403535,0.432905,0.409598,0.416056,0,0,0,0,0.384584,0.491432,0.420331,0.51816,0,0,0.386193,0.443127,0.41336,0.419449,0.388621,0,6,8,6,9
-216.997,0.99921,0.0130912,8,255,0,229.704,0.186424,-1.49064,0.778399,-0.968957,-0.283367,0.398766,-0.431148,-0.685199,-0.242963,-0.0470618,-0.726338,-0.289966,0.392905,-0.995255,1.01919,0.120162,-0.190053,-0.701744,0.169006,0.0634586,0.594015,0.18941,240,0.00181806,0.380641,0.471646,0.401072,0.42844,0.456113,0.422498,0.428327,0.435007,0,0,0,0,0.377355,0.476155,0.576348,0.454423,0,0,0.459961,0.422334,0.410973,0.430803,0.439663,0,6,8,6,9
-227.205,0.998018,0.0136394,8,255,0,234.607,-0.53239,-0.426904,0.754986,-0.645005,-0.174404,1.78088,1.16164,-0.85398,0.0723835,-1.83539,1.28577,0.214112,-1.46993,-0.187622,1.5035,-1.31246,-1.07875,-0.229782,0.0473835,0.0196552,0.0395952,0.0948161,240,0.00181806,0.367422,0.380482,0.365032,0.370196,0.39196,0.385017,0.377574,0.381845,0,0,0,0,0.372952,0.377303,0.395587,0.389763,0,0,0.415882,0.401704,0.356787,0.377172,0.335743,0,6,8,6,9
-223.681,0.999969,0.0141551,8,255,0,237.56,-0.280988,0.752104,0.392751,0.349782,-0.781707,1.25931,-1.59579,-0.0248873,-1.28681,-0.439108,2.22749,1.81431,-0.476224,-0.153403,0.0162766,0.696169,-0.839679,0.0646619,0.00422887,0.116049,0.0291558,0.228306,240,0.00181806,0.39503,0.394672,0.394629,0.393503,0.395535,0.392694,0.408656,0.374249,0,0,0,0,0.394737,0.386995,0.400999,0.38146,0,0,0.487167,0.331306,0.414809,0.347095,0.392085,0,6,8,6,9
-215.861,0.999591,0.0147566,8,255,0,231.091,0.0991754,0.424744,0.358977,-0.118874,0.717103,0.0923262,-0.218624,-0.777618,-0.934478,-1.19371,-0.0452228,0.433107,0.347934,-0.503826,-0.647759,-1.91637,-0.716773,-0.369815,0.100806,0.34538,0.208379,0.340743,240,0.00181806,0.414594,0.412997,0.401445,0.421717,0.406538,0.399047,0.414239,0.401243,0,0,0,0,0.404175,0.446454,0.414749,0.39921,0,0,0.463027,0.436837,0.390719,0.378084,0.357568,0,6,8,6,9
-222.465,0.997205,0.0153567,8,255,0,232.626,-0.689631,2.76947,-1.29621,-0.460314,0.322469,1.47898,-0.568097,0.944019,-0.670805,-0.358344,0.864897,-0.966273,-0.137538,2.02384,0.336876,0.376993,0.580095,0.854512,0.0178897,0.181592,0.335651,0.311264,240,0.00181806,0.373045,0.356819,0.36013,0.363243,0.367862,0.359702,0.39051,0.325471,0,0,0,0,0.329671,0.388723,0.48164,0.321893,0,0,0.453646,0.307989,0.413665,0.301353,0.321785,0,6,8,6,9
-226.398,0.999783,0.0158703,8,255,0,234.286,-0.435864,3.02557,-1.15014,-0.707089,1.30332,0.776179,-1.51082,0.927815,-0.143679,-0.896665,0.531609,-1.58098,-0.406723,2.27063,0.727545,0.719457,0.00894,-0.31489,0.014274,0.0850452,0.18911,0.238154,240,0.00181806,0.390369,0.376541,0.377999,0.384644,0.382897,0.375356,0.389491,0.368439,0,0,0,0,0.364537,0.454942,0.430695,0.330531,0,0,0.431778,0.30663,0.440602,0.379356,0.338382,0,6,8,6,9
-229.999,0.999475,0.0165006,8,255,0,245.226,-0.438408,-3.09089,3.12253,0.477605,1.096,0.368916,0.11161,0.00671644,-0.437127,1.24545,-0.557156,1.21725,-0.236986,-1.92198,-0.617257,-1.04035,0.802876,-1.27658,0.00826728,2.22902,0.210909,0.190772,240,0.00181806,0.335376,0.346334,0.34165,0.342743,0.341458,0.341004,0.430652,0.219929,0,0,0,0,0.342189,0.370553,0.337304,0.32587,0,0,0.34744,0.336931,0.332689,0.315025,0.384239,0,6,8,6,9
-223.569,0.999422,0.0171298,8,255,0,240.326,-0.223479,1.53678,-1.35894,-1.78069,-0.9595,0.193432,0.291835,0.497444,-0.731554,-1.48618,0.778284,-1.20921,0.228631,1.91945,0.401398,1.21523,-0.903707,1.27452,0.107411,0.062559,0.170688,0.242087,240,0.00181806,0.430625,0.357462,0.34725,0.367254,0.396103,0.398601,0.393912,0.375981,0,0,0,0,0.360013,0.392583,0.439886,0.443987,0,0,0.403839,0.409537,0.421517,0.351719,0.311594,0,6,8,6,9
-219.161,0.995691,0.0177682,8,255,0,240.407,-0.215792,0.473768,-1.14304,-0.631376,-0.397872,-0.809675,0.288804,0.298093,-0.927617,-0.24833,-0.575555,2.15572,0.251579,-0.702488,-0.759261,-0.14601,1.6868,0.834083,0.0795486,0.648202,0.367296,0.0184224,240,0.00181806,0.375613,0.347006,0.355956,0.360073,0.352826,0.372294,0.436324,0.259619,0,0,0,0,0.355482,0.374686,0.341109,0.433173,0,0,0.359221,0.363722,0.363761,0.358739,0.361518,0,6,8,6,9
-229.719,0.996674,0.0182446,7,127,0,240.181,0.710984,-0.185548,-1.97538,-1.68071,-1.83052,-0.570486,-1.43231,0.350505,-0.254911,1.5704,-2.83175,1.0531,-0.158794,-1.77549,-1.63041,-0.74762,-0.339497,-0.187125,0.159324,1.55058,0.609474,0.45162,240,0.00181806,0.47008,0.406965,0.417215,0.411995,0.456365,0.425907,0.519736,0.309534,0,0,0,0,0.398946,0.379121,0.551408,0.432474,0,0,0.388091,0.305591,0.483271,0.420168,0.609932,0,6,8,6,9
-226.088,0.999928,0.0187699,7,127,0,243.04,0.669826,-0.308577,-0.585,-1.51766,-2.20348,0.631905,-1.67918,-0.235605,-1.04015,0.580305,-3.19543,1.36873,0.639765,-0.336367,-1.2804,-0.884974,0.566139,0.0831118,0.121611,1.14797,0.316859,0.0464333,240,0.00181806,0.404306,0.396749,0.371608,0.35352,0.430317,0.367315,0.473603,0.267425,0,0,0,0,0.35975,0.313477,0.517443,0.348591,0,0,0.397319,0.373564,0.388343,0.38008,0.396783,0,6,8,6,9
-226.798,0.999646,0.0194567,8,255,0,243.238,-0.677439,1.64521,0.742997,0.940515,1.94191,0.323691,-1.09946,1.3383,-0.931856,-0.371458,2.83303,-0.784612,0.261788,0.420606,0.624236,-1.03071,-1.70654,1.72127,0.132514,0.109839,0.267438,0.243311,240,0.00181806,0.437811,0.409331,0.415522,0.447274,0.396283,0.353153,0.426132,0.368016,0,0,0,0,0.416628,0.481351,0.377986,0.295011,0,0,0.424693,0.344291,0.484779,0.353411,0.384643,0,6,8,6,9
-222.538,0.999326,0.0201411,8,255,0,231.944,0.0876685,-0.731708,-0.186798,-1.44657,-1.87751,-0.0389175,-1.10599,1.11012,-0.742494,0.581574,-2.38645,0.692971,-0.277598,-0.398222,-0.273872,0.995112,1.80673,-1.68405,0.2271,0.0837633,0.291773,0.209371,240,0.00181806,0.402732,0.432337,0.364961,0.342929,0.440464,0.382783,0.411595,0.375296,0,0,0,0,0.376531,0.347886,0.475168,0.399799,0,0,0.395655,0.344321,0.453563,0.361474,0.426673,0,6,8,6,9
