# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,index.1
-206.731,0.997543,0.103666,5,31,0,213.633,-0.503154,1.13364,0.104417,0.125582,-0.676148,-0.518065,0.533797,0.698059,6,0.166667,0.571553,0.394063,0.397596,0.273856,0.296339,0.467413,6
-207.619,1,0.104914,5,31,0,208.928,-0.567408,0.307408,1.12177,-1.52267,0.488779,0.396201,0.87802,0.328449,6,0.166667,0.385459,0.450422,0.255874,0.399663,0.39239,0.430693,6
-209.774,0.98942,0.106593,5,31,0,215.142,-0.221489,0.668425,0.152641,0.521405,-0.497967,-1.21323,-0.0347485,0.0657493,6,0.166667,0.455731,0.447333,0.453334,0.436783,0.42525,0.444289,6
-209.686,0.989499,0.106421,3,15,0,217.49,-0.352112,0.011565,-0.180599,1.86545,-0.772821,-1.65115,-0.086133,0.183818,6,0.166667,0.413386,0.404847,0.497698,0.378912,0.341724,0.409038,6
-207.837,0.998581,0.106259,5,31,0,211.764,-0.504703,0.267259,0.118237,-0.92892,0.694955,-0.512933,0.906347,0.108567,6,0.166667,0.383271,0.379454,0.353074,0.394304,0.363457,0.399799,6
-210.299,0.994715,0.107674,5,31,0,213.65,-0.176398,-0.0679561,0.598694,0.869372,-1.39506,-0.415118,-1.5824,0.252256,6,0.166667,0.451765,0.493657,0.510725,0.370911,0.430181,0.359953,6
-209.307,0.995594,0.108411,5,31,0,213.447,-0.52346,1.14049,-0.469209,0.22646,0.903227,-1.6368,0.532156,0.207883,6,0.166667,0.428892,0.349554,0.383107,0.416856,0.296562,0.398233,6
-208.94,0.999328,0.109299,5,31,0,212.167,-0.35361,-1.61419,0.448503,-0.837136,-0.493254,-0.415323,-0.0289951,0.118564,6,0.166667,0.367027,0.425451,0.38868,0.398411,0.400627,0.411674,6
-207.452,0.999964,0.11085,5,31,0,210.211,-0.67746,2.19765,0.54167,0.148411,-0.0547395,-0.173916,0.576239,0.629381,6,0.166667,0.669449,0.416649,0.358001,0.329177,0.312831,0.421947,6
-207.39,0.995659,0.112522,5,31,0,209.96,-0.647612,0.0882173,0.93547,-0.644344,0.14846,0.841732,0.380661,0.266615,6,0.166667,0.348851,0.401745,0.30589,0.352509,0.395753,0.366765,6
-208.035,0.998637,0.113419,4,15,0,208.898,-0.622552,0.126933,1.77683,-0.235059,0.409044,0.725759,0.737015,0.296391,6,0.166667,0.357799,0.47604,0.333539,0.377232,0.399525,0.400326,6
-207.167,0.997427,0.114857,5,31,0,210.812,-0.318806,1.13729,-0.0990783,-0.38302,-1.00643,-0.23907,0.222846,0.201847,6,0.166667,0.477703,0.4161,0.402246,0.372396,0.409251,0.431968,6
-210.216,0.991736,0.116076,5,31,0,214.619,-0.829616,0.526492,1.72117,-1.76288,-0.482158,-0.779548,0.725708,0.335584,6,0.166667,0.342329,0.437327,0.194472,0.270632,0.251389,0.357535,6
-210.188,0.990667,0.116241,4,31,0,213.729,-0.697801,0.959955,2.37983,-1.36238,-0.587481,-0.539597,1.40007,0.205626,6,0.166667,0.377444,0.448076,0.273301,0.30606,0.308156,0.398933,6
-205.784,0.995142,0.116203,4,15,0,211.49,-0.707507,1.06169,1.26952,-0.107568,-0.333356,-0.253734,0.602788,0.371214,6,0.166667,0.422287,0.441213,0.32138,0.30338,0.309663,0.381369,6
-208.062,0.970974,0.116984,5,63,0,210.753,-0.476465,1.52318,1.00494,-1.48568,0.299863,-0.109255,-0.00896107,0.16262,6,0.166667,0.443057,0.422373,0.327819,0.394675,0.378897,0.382743,6
-210.816,0.993724,0.113369,5,31,0,213.121,-0.690841,0.114565,-0.0811297,1.12217,-1.05834,-0.444485,-0.198044,0.242113,6,0.166667,0.340043,0.329492,0.39672,0.279473,0.310356,0.323269,6
-210.461,0.990995,0.113873,5,31,0,218.133,-0.404746,2.02695,1.44212,-0.970438,-0.616822,0.624833,-0.303247,0.0924235,6,0.166667,0.445861,0.432549,0.378849,0.38657,0.414111,0.393464,6
-210.741,0.997558,0.113885,5,31,0,215.408,-0.69276,1.11408,1.69836,-1.65178,1.06651,-0.199661,-0.22219,0.441655,6,0.166667,0.449987,0.514329,0.194305,0.444794,0.314117,0.311977,6
-214.188,0.97301,0.115063,5,31,0,216.729,-0.299268,-1.0425,-1.12812,1.99734,-1.81931,-0.535208,0.0200249,0.0216901,6,0.166667,0.420218,0.419765,0.436361,0.416118,0.422901,0.425843,6
-211.703,1,0.111892,5,31,0,217.489,-0.578533,-0.0969845,0.553421,-1.59044,-1.33379,1.75527,0.0384631,0.0759829,6,0.166667,0.357576,0.369006,0.33195,0.336289,0.390512,0.359943,6
-209.379,0.998269,0.113469,5,31,0,215.88,-0.651475,1.85211,1.16441,1.02531,0.63997,-0.982274,0.954906,0.220679,6,0.166667,0.439608,0.402631,0.395271,0.375136,0.29562,0.391563,6
-207.318,0.999534,0.114747,5,31,0,212.729,-0.3387,0.702358,0.96326,-1.39319,-1.18345,-1.19033,-0.37753,0.222257,6,0.166667,0.454477,0.468888,0.343362,0.353948,0.353598,0.395893,6
-208.173,0.997545,0.116254,4,15,0,209.67,-0.231506,1.22963,0.740008,-1.13717,-1.37528,-1.55239,0.0123919,0.418057,6,0.166667,0.570171,0.519455,0.330282,0.308648,0.293076,0.443659,6
-205.938,0.982768,0.117408,4,15,0,210.39,-0.362787,0.687707,-0.387216,-1.22943,-0.817483,-0.582681,-0.121273,0.334474,6,0.166667,0.466857,0.379352,0.315614,0.346103,0.364085,0.400508,6
-208.595,0.9968,0.115911,4,31,0,209.839,-0.453779,-0.322308,0.549212,-1.19254,-1.86322,-0.184353,0.0108099,0.138548,6,0.166667,0.377909,0.406685,0.350008,0.329174,0.382412,0.388818,6
-211.783,0.991087,0.116915,5,31,0,215.889,-0.500631,-0.470588,1.82807,-0.909602,0.340755,-0.52557,-1.65373,0.181657,6,0.166667,0.357526,0.457962,0.339423,0.392044,0.355235,0.309802,6
-210.454,0.999552,0.116898,5,31,0,214.816,-0.479896,-0.0783109,0.192391,-1.44449,0.762224,-0.580663,-1.20766,0.0291302,6,0.166667,0.381738,0.383601,0.372391,0.387533,0.37829,0.374004,6
-211.37,0.998814,0.118387,5,31,0,213.566,-0.503185,0.796369,0.46056,1.31638,-1.36212,0.797306,1.86932,0.0836931,6,0.166667,0.392567,0.385886,0.402992,0.350422,0.392586,0.414174,6
-209.408,0.99769,0.119749,5,31,0,214.283,-0.476956,0.193813,1.28208,-1.50456,-1.16271,0.651089,0.271585,0.0902538,6,0.166667,0.387113,0.410659,0.351433,0.358497,0.396949,0.38878,6
-209.713,0.998744,0.12091,5,31,0,211.541,-0.478353,0.83894,-0.338907,0.812058,0.404341,-1.75542,0.820006,0.278433,6,0.166667,0.439112,0.36061,0.43727,0.409563,0.275455,0.437814,6
-210.364,0.999995,0.122265,5,31,0,213.15,-0.477733,-0.455741,0.411572,-1.08276,-0.593284,0.896325,-1.27052,0.0329825,6,0.166667,0.379243,0.386,0.374386,0.378175,0.389796,0.372937,6
-210.798,0.994594,0.123856,4,31,0,212.698,-0.571023,-0.294555,0.297423,-0.787583,-0.867602,0.753015,-1.37723,0.035316,6,0.166667,0.358605,0.363427,0.35461,0.353963,0.367158,0.349858,6
-208.851,0.999496,0.124445,5,31,0,212.137,-0.389326,-0.309803,0.120154,0.531369,0.796197,0.105811,-0.171088,0.031782,6,0.166667,0.401511,0.404799,0.407952,0.409986,0.404689,0.402571,6
-206.264,0.996898,0.125947,5,31,0,211.224,-0.512973,0.0719006,0.661375,-0.859894,-0.518026,-0.193168,-0.34116,0.279186,6,0.166667,0.379211,0.418648,0.320158,0.341279,0.361952,0.352465,6
-209.281,0.987417,0.126964,4,15,0,210.946,-0.429385,0.209568,0.573269,-1.59248,-1.18734,-0.0943506,-1.19598,0.266539,6,0.166667,0.407689,0.431291,0.298627,0.321724,0.388283,0.321222,6
-211.361,0.976527,0.126191,5,31,0,215.83,0.0680775,0.0734365,-0.895018,-0.913666,-0.681784,-1.35921,-1.43483,0.227363,6,0.166667,0.521181,0.466198,0.465143,0.47828,0.440051,0.435819,6
-208.067,0.994988,0.123418,5,31,0,213.141,0.0145047,-0.467705,0.201661,-0.676038,-1.17693,-0.978591,-0.485758,0.406545,6,0.166667,0.456203,0.524104,0.435281,0.386044,0.405323,0.454383,6
-209.153,0.993892,0.124051,5,63,0,215.138,-0.496784,1.59173,-0.31839,0.416454,-0.0149153,-0.280362,-0.774811,0.0679037,6,0.166667,0.40403,0.373226,0.38497,0.378059,0.37383,0.366004,6
-207.763,1,0.12448,5,31,0,210.427,-0.541066,-0.845805,0.857179,-0.839339,-0.155354,0.360849,0.741357,0.221209,6,0.166667,0.325597,0.413031,0.325912,0.359985,0.386691,0.406834,6
-207.791,0.995997,0.126029,5,31,0,212.605,-0.478596,1.99889,0.753938,0.00675478,-0.639721,-0.612721,-0.279225,0.534486,6,0.166667,0.643315,0.481102,0.383437,0.305654,0.308725,0.348001,6
-208.074,0.99947,0.12684,5,31,0,210.765,-0.602197,1.73936,0.852135,-0.0691609,0.288215,0.277767,1.23139,0.179304,6,0.166667,0.427925,0.389502,0.351011,0.365744,0.36531,0.405788,6
-204.525,0.996297,0.128296,5,63,0,210.864,-0.909562,0.48054,0.612001,-0.576037,0.377989,0.0520685,0.412306,1.03831,6,0.166667,0.398766,0.431898,0.181284,0.373533,0.298281,0.381908,6
-206.028,0.945293,0.12916,4,31,0,207.798,-0.756393,1.44196,0.870382,0.46299,-0.168291,0.211235,0.254594,0.592674,6,0.166667,0.524534,0.440153,0.381782,0.298148,0.347239,0.353086,6
-206.547,0.994388,0.120738,5,31,0,209.986,-0.747768,1.32592,0.948123,0.72913,-0.209819,0.29145,0.233678,0.565213,6,0.166667,0.500415,0.447228,0.416866,0.296012,0.358234,0.350762,6
-205.362,0.997562,0.121224,4,31,0,208.544,-0.909947,1.55137,0.89419,0.0112845,0.220024,0.378484,0.772498,0.747118,6,0.166667,0.561958,0.439823,0.288739,0.321789,0.348152,0.41756,6
-208.331,0.948736,0.122265,4,15,0,210.569,-0.79834,1.09972,1.70921,0.0228264,0.305584,-0.907249,0.875972,0.379933,6,0.166667,0.406001,0.46283,0.31224,0.335762,0.241764,0.385675,6
-209.296,0.984606,0.114928,5,31,0,211.988,-0.372134,-0.63869,0.886317,-1.51103,-0.320861,0.270844,0.938268,0.196568,6,0.166667,0.378086,0.450683,0.338686,0.392884,0.420945,0.453212,6
-209.076,0.996791,0.11378,5,31,0,213.887,-0.55321,0.330152,-0.977816,-1.0309,-0.382943,-0.93345,-0.242199,0.123205,6,0.166667,0.3746,0.337673,0.336212,0.354254,0.338896,0.358231,6
-208.312,0.999487,0.114633,5,31,0,210.337,-0.198667,-0.413662,0.274303,0.516658,0.100496,-1.10159,0.0446278,0.27605,6,0.166667,0.422417,0.469302,0.485993,0.457372,0.376892,0.453547,6
-208.188,0.994524,0.11593,4,31,0,211.775,-0.167762,-0.232822,0.0478842,0.0378827,0.0204027,-1.01019,0.0419438,0.252486,6,0.166667,0.443604,0.46116,0.460533,0.459437,0.395842,0.460788,6
-207.192,0.997856,0.116406,5,63,0,210.997,-0.726464,-0.188297,0.893212,-0.491168,-0.517966,0.242561,0.169947,0.519768,6,0.166667,0.304844,0.434823,0.272543,0.26979,0.354255,0.345669,6
-208.407,0.988698,0.117433,5,31,0,213.118,-0.819876,2.29461,1.32644,-0.163489,0.413057,-0.242868,1.28081,0.422053,6,0.166667,0.537075,0.435352,0.291342,0.343994,0.284473,0.430624,6
-206.378,0.956336,0.116931,5,31,0,210.717,-0.558963,0.430508,0.951356,-0.533849,0.526954,-0.379634,0.260182,0.21575,6,0.166667,0.385544,0.412484,0.33757,0.390485,0.34505,0.376876,6
-209.036,0.991559,0.111217,5,31,0,210.615,-0.312457,-0.202677,0.483458,0.0603045,-0.893304,0.909955,0.206711,0.178211,6,0.166667,0.413728,0.443665,0.42514,0.384225,0.462497,0.431528,6
-208.905,0.991914,0.111202,5,47,0,215.227,-0.296651,-0.476422,0.496626,-1.58318,0.371721,-0.670548,-1.09883,0.313523,6,0.166667,0.390307,0.464821,0.311522,0.455094,0.375925,0.344984,6
-206.693,0.999975,0.111239,5,31,0,210.543,-0.1683,0.216573,-0.0285971,-1.53171,-0.000863518,-1.05973,-0.0197221,0.505975,6,0.166667,0.485324,0.454434,0.280232,0.457915,0.330816,0.455548,6
-209.634,0.964313,0.112542,4,23,0,211.282,-0.214208,0.780366,-0.00242927,0.153481,-1.75216,-0.796627,-1.39557,0.141835,6,0.166667,0.474142,0.446567,0.452038,0.386339,0.418923,0.398397,6
-208.409,0.991706,0.108298,5,31,0,213.111,-0.5666,0.0278641,-0.761128,-0.426687,-0.133796,-0.681356,0.602217,0.383227,6,0.166667,0.364492,0.297698,0.325169,0.350265,0.304129,0.416827,6
-206.721,1,0.108302,3,7,0,208.675,-0.545319,0.359354,-0.453904,-0.256537,-0.310568,-0.646231,0.554943,0.307638,6,0.166667,0.392988,0.335156,0.348818,0.345052,0.322103,0.407431,6
-205.172,0.988656,0.109564,4,31,0,209.658,-0.421596,0.898161,0.765123,-1.44975,-0.592066,-0.549444,-0.0857565,0.425493,6,0.166667,0.490142,0.476008,0.261449,0.33771,0.341778,0.38744,6
-208.31,0.975714,0.109096,5,31,0,209.718,-0.40143,1.74259,0.133244,-0.20467,0.0948518,-0.802894,0.585681,0.106067,6,0.166667,0.446061,0.404368,0.395766,0.403388,0.380697,0.415977,6
-205.604,0.997484,0.106694,5,31,0,209.428,-0.411643,0.869854,0.391454,0.387536,-0.921352,-0.564084,-0.188771,0.604035,6,0.166667,0.528414,0.456314,0.455727,0.275245,0.320305,0.371528,6
-206.143,0.988932,0.107549,5,31,0,208.078,-0.328388,-0.333069,-0.128395,-0.639824,0.000401555,-0.909198,-0.429916,0.406348,6,0.166667,0.386101,0.405992,0.357007,0.418673,0.332292,0.376816,6
-206.404,0.993923,0.10713,5,31,0,209.456,-0.211243,1.41051,0.227142,-1.23572,-0.750517,-1.06325,-0.29279,0.40501,6,0.166667,0.589048,0.470223,0.329219,0.373973,0.344824,0.418283,6
-207.754,0.967717,0.107449,3,7,0,211.949,-0.2136,1.55252,0.76747,-1.24624,-0.892577,-0.731303,-0.421152,0.576182,6,0.166667,0.663947,0.556903,0.282588,0.325659,0.346386,0.387874,6
-206.666,0.994214,0.103951,4,31,0,214.168,-0.121183,-0.621081,0.0913566,-0.329629,-0.92115,-1.30029,-0.746075,0.40415,6,0.166667,0.408011,0.478947,0.43674,0.379077,0.343735,0.395869,6
-206.774,0.993562,0.104303,5,31,0,208.64,-0.198709,0.758461,0.630298,-1.30292,-0.818859,-0.211964,-0.44907,0.70073,6,0.166667,0.582433,0.560443,0.247553,0.315937,0.414052,0.3744,6
-208.738,0.964268,0.10456,5,31,0,213.493,-0.127983,1.37012,-0.0656091,-0.315403,-0.0353532,-1.879,-0.515586,0.35232,6,0.166667,0.587766,0.462297,0.440507,0.464948,0.312171,0.423204,6
-208.344,0.999004,0.100703,5,31,0,210.154,-0.332556,-0.454685,0.646273,-1.27331,-1.28569,0.145432,0.0872433,0.555095,6,0.166667,0.357795,0.506546,0.261273,0.259948,0.437374,0.429442,6
-208.328,0.988017,0.101704,5,63,0,213.026,-0.200654,0.948067,-0.716747,0.131271,-0.553204,-1.36658,-0.364776,0.185865,6,0.166667,0.49389,0.417299,0.45605,0.424708,0.388255,0.433287,6
-206.215,0.997899,0.101186,5,63,0,211.374,-0.765402,0.631488,1.49626,0.113034,0.191249,-0.180916,0.443769,0.513682,6,0.166667,0.391499,0.5008,0.330187,0.339133,0.297687,0.368782,6
-208.153,0.986805,0.102028,5,31,0,210.934,-0.234387,1.67896,0.151614,-1.09201,-1.52943,-0.740558,-0.8575,0.378369,6,0.166667,0.598898,0.45586,0.343538,0.307235,0.374118,0.363816,6
-206.234,1,0.101339,4,15,0,208.862,-0.311291,1.27951,0.616838,-0.506284,-1.30164,-0.926906,-0.2548,0.34192,6,0.166667,0.531508,0.474926,0.381214,0.31944,0.347915,0.401694,6
-207.432,0.986729,0.102464,5,31,0,209.638,-0.359816,-0.587682,0.158896,-0.27701,0.406385,-0.569966,0.416366,0.160526,6,0.166667,0.388374,0.417193,0.400284,0.426883,0.389049,0.427275,6
-206.533,0.458156,0.814075,3,7,0,208.429,-0.527878,0.717465,0.603356,0.385776,-1.23764,0.193413,0.412082,0.416792,6,0.166667,0.443037,0.431336,0.409244,0.260433,0.390011,0.411898,6
-206.533,3.02273e-101,3.04509,1,1,0,211.589,-0.527878,0.717465,0.603356,0.385776,-1.23764,0.193413,0.412082,0.416792,6,0.166667,0.443037,0.431336,0.409244,0.260433,0.390011,0.411898,6
-211.708,0.933973,0.215981,4,15,0,213.055,-0.434464,-1.17576,0.44418,-1.41102,1.1427,-1.8791,-0.759378,0.0670912,6,0.166667,0.374409,0.400193,0.37072,0.411493,0.363424,0.380975,6
-212.778,0.996309,0.113086,6,63,0,217.68,-0.504036,1.33864,-0.699734,1.24378,-1.18974,1.46427,0.246897,0.013725,6,0.166667,0.380916,0.374341,0.380609,0.372767,0.381322,0.377389,6
-208.067,0.998573,0.0824015,6,63,0,219.184,-0.52928,0.415122,1.35862,-1.49206,0.0868868,-1.3855,0.114967,0.400196,6,0.166667,0.410197,0.503608,0.244827,0.378832,0.252797,0.38148,6
-206.618,0.999525,0.067393,5,31,0,209.815,-0.556045,0.817752,1.09603,-1.13121,-0.0349771,0.614002,0.332879,0.324875,6,0.166667,0.427911,0.450173,0.284235,0.361835,0.41179,0.38986,6
-206.54,0.999918,0.0593116,6,63,0,208.511,-0.531466,0.431727,0.468376,0.613552,-0.9009,-0.803579,0.458998,0.497612,6,0.166667,0.421496,0.425949,0.443701,0.272938,0.282654,0.424809,6
-208.778,0.988587,0.0548184,6,63,0,211.226,-0.544489,1.46185,0.0411082,0.310919,1.07664,0.44722,-0.0282835,0.157082,6,0.166667,0.421929,0.368646,0.378564,0.407244,0.383613,0.366112,6
-208.377,0.999666,0.0505533,6,127,0,213.401,-0.567993,1.39918,0.246012,0.340278,0.728773,0.790626,0.618103,0.182449,6,0.166667,0.422452,0.372126,0.376153,0.392926,0.395621,0.38812,6
-204.663,0.998485,0.04943,6,63,0,209.82,-0.63033,0.412735,0.668348,-0.355142,-0.449223,-0.387938,0.147004,0.727816,6,0.166667,0.418256,0.464088,0.291356,0.277423,0.286452,0.372072,6
-207.924,0.993559,0.0490013,6,63,0,208.895,-0.561399,2.02896,0.442444,-0.727228,-0.210948,0.149812,0.735016,0.177429,6,0.166667,0.449819,0.381568,0.333937,0.354612,0.369394,0.393891,6
-211.123,0.999247,0.0484464,6,63,0,212.254,-0.472029,2.30113,-0.738108,-1.35036,-0.941324,-0.478698,1.33897,0.158872,6,0.166667,0.473415,0.356797,0.334798,0.349422,0.36631,0.435535,6
-209.352,0.999686,0.0492377,6,63,0,214.941,-0.313682,-0.814914,0.784934,-0.303962,-0.884725,-1.85801,-1.10387,0.267678,6,0.166667,0.370093,0.47413,0.402503,0.365748,0.307671,0.35225,6
-209.708,0.995615,0.0504706,6,63,0,214.967,-0.518697,2.00582,0.566519,0.153708,-0.819939,-1.89874,0.752312,0.277595,6,0.166667,0.509526,0.410612,0.38319,0.321626,0.260036,0.423149,6
-207.696,0.997143,0.0513542,6,63,0,212.151,-0.475116,0.488148,0.682334,0.124173,-1.03507,0.192762,0.59334,0.091438,6,0.166667,0.394011,0.398259,0.386094,0.361292,0.387581,0.39631,6
-210.289,0.998355,0.052717,5,63,0,217.78,-0.467312,1.38506,0.799425,1.23894,-0.502722,0.873196,0.0620496,0.0417408,6,0.166667,0.399032,0.393185,0.397571,0.380295,0.39392,0.385866,6
-208.121,1,0.0544816,6,63,0,211.374,-0.435426,0.706204,0.219998,-0.470891,0.333233,0.474675,-0.957087,0.170627,6,0.166667,0.421912,0.40182,0.373841,0.406473,0.412308,0.354634,6
-208.36,0.99679,0.0567111,6,63,0,212.874,-0.70534,1.72467,1.12725,0.543445,-0.825844,-0.412573,1.33744,0.313238,6,0.166667,0.458817,0.412838,0.369325,0.276073,0.302679,0.428885,6
-208.079,0.999274,0.0585455,5,31,0,211.512,-0.81203,1.89209,1.07387,0.119454,-0.354812,0.682705,0.259669,0.563222,6,0.166667,0.563072,0.448384,0.321966,0.266614,0.39472,0.339443,6
-209.635,0.992908,0.0609608,5,63,0,215.343,-0.390041,-0.181848,0.946158,-0.112533,1.41935,-1.55389,0.657326,0.170698,6,0.166667,0.396258,0.443114,0.399092,0.463127,0.341799,0.430984,6
-215.45,0.987448,0.0623213,6,63,0,219.933,-0.349467,0.566467,-0.2654,-0.905989,-2.47517,1.13919,1.01417,0.00337798,6,0.166667,0.413976,0.413294,0.41277,0.411486,0.414445,0.414343,6
-215.777,0.9981,0.0627327,6,63,0,222.891,-0.520816,1.34878,-1.48995,-1.84914,0.939326,0.000926632,-1.28754,0.00255441,6,0.166667,0.373467,0.371772,0.371558,0.373223,0.372662,0.371893,6
-213.209,0.999024,0.0651944,5,63,0,217.901,-0.490981,1.21984,-0.907946,-0.992222,-0.118171,-0.186329,-1.54478,0.00343678,6,0.166667,0.38065,0.378928,0.37886,0.379567,0.379512,0.378413,6
-209.451,0.999812,0.067933,6,63,0,215.968,-0.423733,-0.733844,0.331764,0.707953,0.675217,0.446483,-0.523386,0.248846,6,0.166667,0.352893,0.415524,0.438424,0.436419,0.422473,0.364943,6
-208.213,0.999988,0.0709318,6,63,0,212.474,-0.415024,1.11804,-0.106997,-0.533022,-0.353358,-0.878056,0.575747,0.0689308,6,0.166667,0.416306,0.395943,0.388941,0.391888,0.383304,0.407252,6
-207.909,0.99951,0.0740726,6,63,0,211.857,-0.513425,-0.679311,0.348152,0.359075,0.253052,-0.132827,0.410434,0.0753723,6,0.166667,0.362478,0.380557,0.380751,0.378869,0.372049,0.381665,6
-209.253,0.998975,0.0772115,5,31,0,211.14,-0.493557,-0.520121,-0.902704,-0.178734,-0.283696,0.836452,0.836256,0.153284,6,0.166667,0.36048,0.347074,0.372629,0.368876,0.409667,0.40966,6
-208.064,0.999707,0.0803215,5,63,0,210.272,-0.410375,-0.293221,-0.632148,-0.0895457,-0.147156,0.0272317,-0.600821,0.0651521,6,0.166667,0.394251,0.38899,0.397424,0.396526,0.399248,0.389475,6
-208.872,0.997791,0.0836823,5,31,0,209.662,-0.281344,-0.400821,-0.48051,0.144081,-0.0178338,0.0417819,-0.930646,0.0760984,6,0.166667,0.422664,0.421185,0.432814,0.429792,0.430904,0.412858,6
-212.516,0.997436,0.0866707,5,31,0,214.268,-0.547899,-0.0274613,-0.49539,2.36796,0.404693,-1.20568,-0.756594,0.0439121,6,0.166667,0.366072,0.361317,0.390808,0.370487,0.354151,0.358674,6
-213.364,0.999492,0.0896291,6,63,0,217.364,-0.344631,2.2471,0.988447,-0.649985,-0.170037,-0.216411,1.08498,0.00986829,6,0.166667,0.420077,0.417055,0.413129,0.414278,0.414167,0.417286,6
-212.967,0.999659,0.093156,6,63,0,215.631,-0.448377,2.27581,0.858887,0.563559,-0.719735,-0.0285045,0.965222,0.00966422,6,0.166667,0.39499,0.391723,0.391043,0.388094,0.389681,0.391968,6
-211.48,0.998614,0.0968014,5,31,0,218.6,-0.527559,-0.375367,1.34279,0.176237,1.07682,-0.918362,0.0756214,0.540805,6,0.166667,0.325072,0.549494,0.393589,0.513695,0.264208,0.38068,6
-212.727,1,0.100241,5,31,0,215.581,-0.441632,2.18411,-0.0352558,-1.18709,0.461849,1.21627,0.208895,0.0150944,6,0.166667,0.399233,0.391226,0.387093,0.393014,0.395734,0.392104,6
-212.826,0.999726,0.10412,6,63,0,216.542,-0.353262,-1.82147,-1.37722,1.27482,0.0271849,-1.78081,-0.266946,0.121718,6,0.166667,0.360091,0.372643,0.450638,0.413394,0.361233,0.40474,6
-212.918,0.997839,0.107996,5,31,0,216.271,-0.370656,-1.97183,-1.31048,1.26219,0.0905256,-1.45621,-0.425049,0.151335,6,0.166667,0.338707,0.361473,0.45521,0.411697,0.356398,0.392938,6
-207.815,0.998605,0.111392,5,31,0,215.099,-0.461064,0.333694,0.441443,-0.438467,-0.501734,-1.08477,-0.142105,0.0677486,6,0.166667,0.392109,0.39385,0.379712,0.378703,0.369455,0.384453,6
-209.009,0.999168,0.115054,5,31,0,210.308,-0.463475,-0.696191,0.919553,0.32773,-0.944407,0.841701,0.882873,0.167007,6,0.166667,0.358991,0.423138,0.399214,0.349509,0.419968,0.421644,6
-209.083,0.999236,0.118936,5,31,0,213.336,-0.401034,1.65725,1.17065,-1.39091,-0.389866,-1.82285,-0.337496,0.198925,6,0.166667,0.482166,0.458058,0.33677,0.382585,0.317855,0.385049,6
-211.436,0.987459,0.122893,5,31,0,213.913,-0.625104,-0.603632,-1.04712,0.827862,-0.495307,1.37909,0.679891,0.0700168,6,0.166667,0.339086,0.332163,0.361897,0.340788,0.370856,0.359508,6
-212.924,0.999574,0.123178,5,31,0,217.388,-0.41145,-0.590392,0.300015,0.134753,-1.13147,-1.33584,2.75558,0.0773691,6,0.166667,0.387667,0.404141,0.401066,0.377778,0.374068,0.450598,6
-208.277,0.99836,0.127257,5,31,0,216.344,-0.758345,2.21658,0.442082,-0.426799,0.14098,0.700963,0.506259,0.571754,6,0.166667,0.62457,0.37623,0.268476,0.336766,0.411549,0.384879,6
-210.249,0.979197,0.130993,5,31,0,213.402,-0.672758,-0.394902,1.99392,-0.454043,-0.91607,1.12552,1.07179,0.231736,6,0.166667,0.31772,0.447521,0.314756,0.292134,0.398449,0.395468,6
-209.418,0.97891,0.128523,5,31,0,214.414,-0.263905,1.66164,-1.21928,-0.758317,-0.619812,-1.26747,-0.190034,0.181731,6,0.166667,0.509515,0.380957,0.4009,0.406961,0.378894,0.425939,6
-208.384,0.992163,0.126028,5,31,0,215.893,-0.371611,0.306338,1.65114,0.37503,-0.944785,-0.315181,-0.763842,0.149609,6,0.166667,0.419268,0.468894,0.421772,0.3745,0.396812,0.380863,6
-207.888,0.993483,0.127659,5,31,0,212.893,-0.555058,-0.278281,-0.273141,-0.570666,0.269779,-0.272422,-0.331609,0.157903,6,0.166667,0.354573,0.354758,0.344079,0.374617,0.354784,0.352648,6
-208.977,0.989354,0.129685,4,31,0,213.016,-0.7075,0.497274,0.020177,-1.11523,1.18845,-0.21518,0.427375,0.268553,6,0.166667,0.360325,0.331351,0.267568,0.404118,0.3175,0.35601,6
-207.593,0.999095,0.130394,5,31,0,211.12,-0.481872,1.21616,0.0974776,-0.94793,1.12938,-0.505523,0.310038,0.260237,6,0.166667,0.458749,0.387815,0.325511,0.453147,0.351278,0.401027,6
