# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1480661404
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_adjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,index.1,index.2,index.3,index.4
-219.67,0.999104,0.0335311,7,127,0,233.769,-0.217085,0.267622,0.947035,-1.57792,-0.496471,0.309305,-0.419605,0.0769786,-0.835367,0.440182,-1.1013,-0.989628,0.925708,1.37609,1.08748,-2.32606,-1.61471,-2.19335,0.199639,0.412216,0.171854,0.421908,240,0.00181806,0.378886,0.410625,0.298225,0.344378,0.380807,0.347785,0.400138,0.315389,0,0,0,0,0.342181,0.384299,0.416865,0.387367,0,0,0.402756,0.332547,0.379792,0.295352,0.415887,0,6,8,6,9
-218.26,0.998509,0.0339591,7,127,0,233.724,-0.45078,1.66077,1.75147,-1.93931,-0.132507,0.141256,1.14709,0.469929,-0.164811,-0.460797,0.00990365,-0.135018,-0.516391,0.522168,-1.40937,0.386716,0.555289,1.06908,0.260391,0.544949,0.137975,0.0164926,240,0.00181806,0.4865,0.492322,0.272923,0.37405,0.39067,0.453634,0.461391,0.379131,0,0,0,0,0.398756,0.458361,0.467536,0.501375,0,0,0.425948,0.429895,0.427237,0.424749,0.42359,0,6,8,6,9
-217.633,0.99404,0.0343578,6,127,0,226.216,-0.806128,1.5442,1.88109,-0.259157,0.174927,0.153527,0.445854,1.19412,0.724398,-0.965566,-0.382483,-0.635559,0.36541,0.68601,0.577378,0.903696,0.273162,-0.248368,0.318473,0.515375,0.67706,0.0236343,240,0.00181806,0.538318,0.564573,0.397797,0.430978,0.429325,0.452024,0.495376,0.436391,0,0,0,0,0.440366,0.512363,0.508801,0.557241,0,0,0.469058,0.470739,0.475047,0.472342,0.462627,0,6,8,6,9
-216.999,0.999115,0.0345226,7,127,0,230.509,-0.921538,0.253728,0.420397,-0.395232,0.218338,0.390061,0.418998,-0.107965,-0.598722,0.757498,-0.20654,0.630826,-0.399523,-0.505378,-0.495284,-0.937141,-0.114711,0.631876,1.98281,0.067106,0.136123,0.526051,240,0.00181806,0.410515,0.49103,0.16312,0.393868,0.476219,0.490347,0.441685,0.433924,0,0,0,0,0.429459,0.449164,0.454705,0.45564,0,0,0.465693,0.469359,0.403363,0.344606,0.512323,0,6,8,6,9
-216.782,0.998415,0.0349535,7,127,0,227.797,-0.982949,0.50533,0.340549,-0.246724,0.212474,0.307089,0.379308,-0.00665309,-0.756179,0.298812,1.39721,1.59013,0.876401,-1.37422,-0.152018,0.431449,-0.505583,0.68128,1.13421,0.112693,0.0520478,0.247357,240,0.00181806,0.394057,0.350534,0.217328,0.3183,0.341965,0.36058,0.350427,0.331627,0,0,0,0,0.340121,0.345453,0.346556,0.3474,0,0,0.355443,0.359514,0.338005,0.298126,0.354978,0,6,8,6,9
-222.248,0.998989,0.0353487,7,127,0,231.127,-0.223122,1.25879,0.217252,-0.735666,-1.84371,-0.139374,-0.506659,-0.226312,0.74248,-2.10905,0.140841,-2.3209,-0.201584,1.17532,0.829565,-0.927354,0.122326,0.454125,0.286101,0.0404734,0.221912,0.168556,240,0.00181806,0.481907,0.408929,0.345402,0.277974,0.384671,0.36027,0.369625,0.378618,0,0,0,0,0.370036,0.315726,0.400768,0.381732,0,0,0.383158,0.368872,0.379757,0.418237,0.309399,0,6,8,6,9
-221.574,0.993002,0.0357759,7,127,0,235.486,-0.230076,0.0676604,0.478647,-0.726495,0.972839,-0.508393,0.322895,-0.128028,0.999734,1.66875,0.828419,2.40541,0.179106,1.02906,-0.346371,1.47869,0.822649,0.0325951,0.296196,0.151792,0.543168,0.0279566,240,0.00181806,0.403243,0.432249,0.349223,0.467745,0.363743,0.42119,0.39592,0.4365,0,0,0,0,0.378004,0.60299,0.406021,0.516899,0,0,0.407241,0.412721,0.409746,0.417198,0.421638,0,6,8,6,9
-225.456,0.990701,0.0358807,7,127,0,234.384,-0.440136,1.31136,0.782725,-0.236688,-1.38706,0.552346,-0.731931,0.00213935,-1.21208,-1.62674,-0.467827,-2.48266,-0.166255,-0.992189,0.280747,-1.53701,-0.872093,0.0828094,0.255802,0.0140121,0.0651384,0.0631017,240,0.00181806,0.460473,0.427135,0.364912,0.299819,0.412792,0.336106,0.378858,0.374917,0,0,0,0,0.376776,0.359579,0.388754,0.369332,0,0,0.392978,0.374074,0.384837,0.367099,0.36112,0,6,8,6,9
-220.948,0.998245,0.0358603,7,127,0,237.239,0.0341524,-0.420051,1.40519,-1.52661,-0.194183,-1.3767,0.52263,1.15404,-0.414379,0.42988,2.05263,1.49086,0.645863,-1.13171,-0.941548,0.322638,-1.65843,0.17841,0.215617,0.309874,0.46247,0.205727,240,0.00181806,0.396858,0.489558,0.343629,0.408072,0.350652,0.444239,0.462916,0.350837,0,0,0,0,0.379846,0.526632,0.395808,0.605302,0,0,0.345381,0.433887,0.464575,0.389325,0.429416,0,6,8,6,9
-220.8,0.985224,0.0362447,7,127,0,236.975,-0.24742,-1.3141,1.01099,-0.0997599,-0.298081,0.340168,-0.180593,-0.0204518,-0.572645,0.16191,-0.710001,-0.543138,0.10146,0.751604,-0.0900292,0.382957,-1.86802,-0.380632,0.215536,2.52173,1.32662,0.0145505,240,0.00181806,0.252433,0.34741,0.300131,0.292036,0.318479,0.296818,0.413557,0.152222,0,0,0,0,0.284969,0.238071,0.403689,0.265267,0,0,0.304226,0.302778,0.303223,0.30169,0.30373,0,6,8,6,9
-221.964,0.999621,0.0359269,7,127,0,230.135,-0.482007,-1.48948,1.31558,0.123085,-0.510806,0.674891,-0.0261105,-0.0833428,-0.234928,0.429729,-0.831893,-0.438747,0.41574,1.0041,0.603913,0.00553529,-1.99359,-0.59397,0.291844,1.75134,1.35953,0.0094875,240,0.00181806,0.288488,0.471064,0.389394,0.348043,0.426716,0.379497,0.412664,0.353022,0,0,0,0,0.368132,0.199485,0.548931,0.323066,0,0,0.38862,0.387122,0.386999,0.386676,0.388095,0,6,8,6,9
-225.661,0.999234,0.0363816,7,127,0,235.444,0.0688471,2.04418,-1.28756,-1.7699,1.93907,-0.398258,-0.0790801,-0.786022,-1.41309,0.137523,0.845107,0.511894,-0.122736,-0.984967,-0.616841,-0.373474,2.0094,0.384547,0.0105769,0.243047,0.129613,0.30632,240,0.00181806,0.388735,0.380491,0.379303,0.388474,0.382685,0.383474,0.39907,0.363508,0,0,0,0,0.362584,0.478273,0.404283,0.414212,0,0,0.390913,0.41428,0.36319,0.320274,0.430366,0,6,8,6,9
-221.267,0.999091,0.0368172,6,127,0,238.894,-0.0481491,0.659383,-0.940721,-1.16925,0.538393,-0.0664782,0.451115,-0.0680548,-1.9515,1.66059,0.329297,1.26328,0.488882,-1.03523,0.0750186,-0.400017,1.92343,0.81551,0.068552,0.329204,0.154909,0.0364659,240,0.00181806,0.405984,0.380454,0.376856,0.404034,0.394332,0.40263,0.457465,0.312494,0,0,0,0,0.378096,0.440512,0.418088,0.437259,0,0,0.395558,0.399969,0.395545,0.379639,0.410336,0,6,8,6,9
-218.464,0.999105,0.0372467,7,127,0,229.473,-0.760704,0.663438,1.43215,-0.0535997,-0.105747,0.177888,0.0205856,1.2162,-0.292514,-1.69371,-0.175785,-1.08822,-0.129341,1.57529,0.521748,0.186939,-2.60163,-0.072939,0.13796,0.300624,1.94259,0.276711,240,0.00181806,0.381979,0.406469,0.359645,0.358042,0.366796,0.36193,0.415232,0.313088,0,0,0,0,0.349761,0.327639,0.45453,0.382327,0,0,0.380287,0.370292,0.448416,0.350725,0.269672,0,6,8,6,9
-216.241,0.996301,0.0376785,7,127,0,229.404,-0.0421242,0.761061,0.966421,0.177052,0.28644,0.577209,0.50304,-0.287649,-0.464226,1.37519,-1.72631,0.399633,1.35779,-1.92107,-0.456621,0.621565,-0.736397,-0.616865,0.291397,2.31247,0.622079,0.428778,240,0.00181806,0.416848,0.431042,0.377282,0.38459,0.404254,0.399207,0.44402,0.348675,0,0,0,0,0.386334,0.402148,0.445078,0.434025,0,0,0.430754,0.423079,0.344173,0.327496,0.51466,0,6,8,6,9
-220.817,0.983612,0.0379552,7,127,0,231.459,0.797447,0.0268755,1.51995,-1.55092,-0.566696,-0.521092,-0.873919,-0.213451,-1.59411,-2.09634,1.73589,-0.373988,-0.823129,2.0939,0.606794,-0.298237,0.710595,-0.265348,0.166308,0.088302,0.609095,0.269034,240,0.00181806,0.435895,0.495939,0.374424,0.412434,0.414224,0.400436,0.435963,0.407161,0,0,0,0,0.373886,0.5189,0.525733,0.47281,0,0,0.451335,0.428533,0.471387,0.383002,0.352358,0,6,8,6,9
-226.71,0.992328,0.0375275,6,127,0,235.154,0.181498,0.612387,0.496351,-0.696345,-1.12393,-0.779189,-2.04754,-0.0578062,-1.5627,-2.81798,1.4444,-2.50511,0.950986,0.464671,0.213305,-0.226618,0.533699,0.753761,0.231852,0.0403938,0.358309,0.165266,240,0.00181806,0.440381,0.433834,0.368233,0.345713,0.363822,0.299424,0.370281,0.356527,0,0,0,0,0.378511,0.343818,0.37168,0.274533,0,0,0.385768,0.338211,0.413873,0.356072,0.310752,0,6,8,6,9
-222.309,0.998316,0.0375811,7,127,0,239.891,-0.0503481,0.232505,-0.82168,-1.31249,-0.273186,-0.241102,-0.236424,-0.570017,-2.11636,0.653634,1.46649,0.296028,0.152353,-0.507646,-0.95006,-0.555836,0.640625,-0.239971,0.464263,0.00711242,0.0664229,0.271131,240,0.00181806,0.46393,0.347897,0.298631,0.406971,0.410529,0.411049,0.39947,0.396884,0,0,0,0,0.392264,0.408529,0.409035,0.409109,0,0,0.413644,0.413949,0.39236,0.29867,0.472952,0,6,8,6,9
-221.571,0.998772,0.0379631,7,127,0,236.56,-0.120668,0.499211,0.583009,-1.15534,-0.41922,-0.484052,-0.166293,-0.635379,-1.6668,1.12955,0.620517,0.90352,-0.435302,-0.303216,-1.59153,1.32349,0.517415,1.35977,0.912787,0.0148038,0.0323556,0.0869875,240,0.00181806,0.563716,0.582404,0.222317,0.358701,0.345221,0.41328,0.427301,0.423748,0,0,0,0,0.423677,0.429222,0.428733,0.431132,0,0,0.423901,0.430346,0.42084,0.400145,0.456843,0,6,8,6,9
-215.443,0.998114,0.0383712,7,127,0,238.403,-0.245066,0.244526,0.60174,-0.50427,-0.03024,0.15912,0.443958,-0.653264,-0.937267,-1.4631,0.786192,-0.934434,0.164892,0.436707,1.5253,-1.27364,-0.698345,-1.1259,0.569162,0.506136,0.410203,0.199168,240,0.00181806,0.3381,0.384486,0.250866,0.304358,0.327415,0.363682,0.352707,0.321081,0,0,0,0,0.315637,0.358568,0.376413,0.403876,0,0,0.36393,0.376998,0.327782,0.315581,0.29365,0,6,8,6,9
-211.436,0.998412,0.0387434,6,127,0,224.706,-0.241573,0.732604,0.356811,-1.03205,-0.0837101,-0.189088,-0.182057,-0.0561689,-0.705453,0.439485,-0.503846,-0.686656,0.229105,-0.268589,-0.00431657,-0.533289,-1.26145,-0.720787,0.635393,0.312552,0.125654,0.0852793,240,0.00181806,0.504574,0.4453,0.249832,0.377854,0.362295,0.363325,0.409304,0.362101,0,0,0,0,0.380049,0.407948,0.404815,0.405024,0,0,0.388473,0.388613,0.391117,0.378265,0.401029,0,6,8,6,9
-215.393,0.999006,0.039133,6,63,0,224.262,-0.0314241,0.589808,0.582046,-1.42933,0.384292,0.216661,0.579145,-0.486635,-1.41076,2.27559,0.841338,-0.583012,-0.676245,-0.769156,-0.201541,-0.125897,-2.22129,-0.0312664,1.01218,0.760507,0.296351,0.0966807,240,0.00181806,0.42546,0.423627,0.0927969,0.377725,0.340361,0.422942,0.442231,0.288714,0,0,0,0,0.334451,0.454211,0.442756,0.467568,0,0,0.377914,0.385598,0.363159,0.344117,0.422166,0,6,8,6,9
-224.642,0.940377,0.0395573,6,63,0,234.604,1.04467,0.525233,0.940188,-1.56662,-1.47894,0.432017,0.296176,-0.388158,-1.11811,0.911055,0.470417,-1.59357,-0.949711,-1.59657,-1.7701,0.218707,-1.9183,-1.34334,0.137669,0.646082,0.599026,0.269057,240,0.00181806,0.516617,0.529733,0.45067,0.453412,0.513669,0.509372,0.546871,0.438136,0,0,0,0,0.418916,0.43145,0.698878,0.68186,0,0,0.526684,0.518264,0.475856,0.431101,0.556267,0,6,8,6,9
-214.662,0.999263,0.0367513,6,63,0,229.59,0.213736,0.207263,0.879072,-0.759855,-0.57003,-0.194107,0.25838,-0.396914,-1.11356,1.0973,0.876613,-1.04293,-0.612868,-1.34147,-0.804081,0.604405,-1.09536,-1.11385,0.866939,1.28522,0.29097,0.158916,240,0.00181806,0.345517,0.478512,0.190828,0.216639,0.274571,0.355126,0.403059,0.218404,0,0,0,0,0.311624,0.322664,0.345066,0.372887,0,0,0.321348,0.335973,0.314895,0.292626,0.363853,0,6,8,6,9
-218.748,0.993053,0.0371653,7,127,0,225.301,-0.97956,1.54575,0.0892939,0.0243493,1.22229,0.562185,-0.780236,0.887014,-0.0671984,-1.11362,-1.25819,1.15947,0.400305,1.43148,0.807313,-0.490893,1.39746,0.904154,0.0372676,0.554494,0.247827,0.284827,240,0.00181806,0.351062,0.339134,0.338606,0.348397,0.342986,0.332104,0.389455,0.274541,0,0,0,0,0.334478,0.401607,0.363994,0.292628,0,0,0.378477,0.294904,0.400055,0.338041,0.275852,0,6,8,6,9
-216.939,0.995809,0.0372486,7,127,0,226.068,-0.0930955,0.0482226,0.0769069,-1.44,-1.48524,-0.965296,0.472325,0.575642,-0.435502,0.843641,0.611025,-1.25145,-0.431487,-1.427,-0.818861,0.555988,-1.71316,-1.15577,0.196934,0.657867,0.404547,0.199897,240,0.00181806,0.397651,0.39895,0.332526,0.330626,0.352765,0.416989,0.442403,0.292786,0,0,0,0,0.352931,0.348894,0.396415,0.535137,0,0,0.331199,0.394831,0.399569,0.354097,0.411943,0,6,8,6,9
-219.486,0.995135,0.0374776,7,127,0,232.041,-0.88941,-0.662436,0.0129937,-0.200105,0.80061,0.991745,-1.7085,0.739991,0.158999,-1.3161,0.858508,0.676757,0.0704823,0.743823,-0.306413,-0.381432,2.11228,-0.120832,0.0345841,0.666638,0.315307,0.0767471,240,0.00181806,0.354769,0.360019,0.358359,0.366183,0.367685,0.346705,0.394573,0.307855,0,0,0,0,0.345003,0.418526,0.4331,0.247428,0,0,0.378778,0.332292,0.374335,0.364162,0.338877,0,6,8,6,9
-212.999,0.998214,0.0376698,7,127,0,224.546,0.366451,0.702798,1.21771,-1.21511,-0.806248,0.618995,-0.106202,0.0998984,-1.02616,-0.0419491,-0.85269,-1.04184,-0.22762,-0.754883,0.266705,0.392675,-2.02857,0.0439503,0.374007,0.585193,0.685253,0.245499,240,0.00181806,0.476053,0.520235,0.319974,0.351288,0.468887,0.407755,0.492864,0.346195,0,0,0,0,0.351599,0.414818,0.642785,0.528315,0,0,0.467958,0.428111,0.439363,0.37892,0.431612,0,6,8,6,9
-216.305,0.991106,0.0380268,7,127,0,224.421,-0.359637,0.343116,0.0444008,-0.111732,0.0837743,-0.747523,-0.223159,0.136283,-0.758304,0.509366,0.88319,1.97176,-0.274585,0.621404,-1.28136,-0.349374,1.85258,-0.0684854,0.20033,0.369961,0.356015,0.222938,240,0.00181806,0.376043,0.362254,0.355133,0.364059,0.326813,0.35009,0.385365,0.310873,0,0,0,0,0.363536,0.379631,0.313389,0.354494,0,0,0.327249,0.353254,0.371602,0.326725,0.391041,0,6,8,6,9
-213.364,0.999002,0.038,6,127,0,223.968,0.279121,0.963495,1.17835,-1.32956,-0.373396,0.824881,-0.778768,0.00892834,-0.823315,-0.163453,-0.117971,-0.446481,0.324188,-1.77245,-0.022692,1.48271,1.17338,-0.703901,0.232414,0.929165,0.466412,0.403698,240,0.00181806,0.440333,0.451704,0.324754,0.371347,0.433028,0.351257,0.467855,0.297861,0,0,0,0,0.337913,0.437711,0.568783,0.394327,0,0,0.487721,0.34333,0.412464,0.339575,0.396946,0,6,8,6,9
-216.141,0.999194,0.0383982,7,127,0,220.577,-1.09077,-0.073923,-0.760613,0.0543841,0.574279,0.384473,0.279657,0.761399,0.438371,0.326339,0.778454,0.680086,-0.380124,1.4468,-0.448196,-1.56241,-0.841952,1.39039,0.224766,0.570563,0.391976,0.429953,240,0.00181806,0.380988,0.345468,0.387782,0.41573,0.405454,0.399813,0.409502,0.365992,0,0,0,0,0.379566,0.428306,0.410298,0.400451,0,0,0.384343,0.373791,0.423124,0.389812,0.378476,0,6,8,6,9
-217.431,0.991394,0.0388081,7,127,0,226.958,-0.140713,-0.647106,1.62906,-0.115072,0.217511,0.257792,0.179109,0.0935482,-1.12091,1.59008,1.63004,0.100554,-0.194226,-1.18938,-0.871658,0.0653958,0.635724,-0.0861752,0.117185,1.0714,1.0273,0.193704,240,0.00181806,0.36495,0.422469,0.378159,0.386498,0.387511,0.385532,0.510186,0.223787,0,0,0,0,0.361053,0.435235,0.444446,0.426487,0,0,0.392314,0.389021,0.38545,0.336041,0.449119,0,6,8,6,9
-215.247,1,0.0387918,7,127,0,223.395,0.237368,-1.08613,1.01361,-0.562617,-0.642936,-0.179952,-0.227478,-0.326239,-0.894663,0.105234,0.683376,-1.32262,0.17618,-0.159293,-0.556343,-0.206776,0.187785,0.293359,0.0697547,0.247213,1.21075,0.0688534,240,0.00181806,0.365883,0.400068,0.374296,0.373,0.380494,0.379722,0.393821,0.361182,0,0,0,0,0.350146,0.328387,0.461109,0.446872,0,0,0.381991,0.381229,0.379645,0.370582,0.386581,0,6,8,6,9
-218.203,0.950265,0.0392452,7,127,0,228.211,-0.303877,-0.774448,0.309514,-0.717105,0.583587,0.0566743,-0.529439,0.873243,-1.19927,-1.18723,0.332953,-0.218358,1.11882,2.25745,0.242393,-0.515605,-0.368006,1.34865,0.0225794,0.360275,0.333164,0.27354,240,0.00181806,0.371062,0.37654,0.371351,0.37793,0.375259,0.372297,0.445012,0.277626,0,0,0,0,0.354381,0.454062,0.412794,0.368241,0,0,0.394944,0.358609,0.44739,0.318932,0.319625,0,6,8,6,9
-218.251,0.99946,0.0370333,7,127,0,229.321,-0.536009,0.606046,-0.631678,-0.17099,-1.47755,0.762859,-0.241719,0.0988322,-0.455694,0.991348,-0.513657,0.525288,-0.930659,-2.24646,-0.382044,0.455693,0.324725,-1.45869,0.228004,1.26886,0.0275943,0.289467,240,0.00181806,0.378029,0.31616,0.338595,0.277091,0.386199,0.335102,0.400795,0.250142,0,0,0,0,0.336626,0.328907,0.342195,0.336206,0,0,0.372911,0.309721,0.330521,0.297017,0.387982,0,6,8,6,9
-220.456,0.997394,0.0374382,6,127,0,225.855,-0.42293,-0.108299,-0.113859,0.0108783,-0.980991,0.145427,0.40811,-0.13928,-0.512218,2.17805,-1.35761,0.971958,-0.391246,-1.38166,-0.64471,0.382066,0.335664,-1.8153,0.150943,0.694097,0.0277671,0.209507,240,0.00181806,0.361923,0.361731,0.366041,0.332411,0.370713,0.379904,0.388786,0.32981,0,0,0,0,0.363891,0.357618,0.364746,0.366417,0,0,0.353506,0.366121,0.340059,0.322829,0.455132,0,6,8,6,9
-218.644,0.99793,0.037736,7,127,0,230.799,-0.680026,1.01428,1.02802,-0.138086,0.518743,-0.284807,-1.01242,1.08764,-0.400453,-0.646036,1.5947,-0.744991,1.98767,-0.258216,0.827384,0.438545,0.0430823,0.538044,0.160148,0.342047,0.0303958,0.151651,240,0.00181806,0.403601,0.404121,0.360824,0.384988,0.355515,0.329718,0.416735,0.301192,0,0,0,0,0.368388,0.372947,0.367373,0.362354,0,0,0.36481,0.340077,0.413326,0.360828,0.352434,0,6,8,6,9
-220.136,0.99911,0.0380621,7,127,0,228.554,-0.658416,-0.137477,0.560591,-1.42744,-1.55162,-0.964715,0.209808,1.21047,0.0622715,-0.25522,-0.100879,-1.39846,-0.857025,0.924474,-0.110387,-0.984675,0.972516,-0.875963,0.420139,0.287434,0.00493477,0.081647,240,0.00181806,0.377568,0.448011,0.261458,0.251565,0.300452,0.412168,0.386491,0.313446,0,0,0,0,0.35536,0.355223,0.355867,0.357156,0,0,0.336054,0.357136,0.375533,0.354457,0.34872,0,6,8,6,9
-223.044,0.99792,0.0384513,7,127,0,232.579,-0.248842,0.612845,-0.481092,0.570349,1.29751,-0.0453171,-0.871887,-1.71706,-0.895486,0.0109632,0.192389,0.364243,0.485749,-1.15278,-1.09682,0.330329,-0.517143,0.613129,0.0178375,0.306669,0.859119,0.153625,240,0.00181806,0.391321,0.386889,0.391148,0.394103,0.388652,0.38531,0.364534,0.422077,0,0,0,0,0.426371,0.580328,0.305233,0.178088,0,0,0.414512,0.385363,0.356334,0.384541,0.41652,0,6,8,6,9
-221.536,0.99943,0.0387779,7,127,0,233.936,0.218817,1.34719,1.2001,-1.33327,-0.312158,-1.35525,0.716914,1.26278,-0.903511,0.123214,0.248732,1.88155,0.41755,-0.516361,1.16472,1.03227,1.25287,-0.395493,0.189923,0.0179485,0.606553,0.0898462,240,0.00181806,0.45975,0.453076,0.342851,0.385936,0.341949,0.431296,0.412112,0.40316,0,0,0,0,0.369026,0.518998,0.36596,0.666685,0,0,0.378924,0.421569,0.433037,0.388084,0.409196,0,6,8,6,9
-218.538,0.999089,0.0391863,7,127,0,227.003,0.112319,0.628321,1.03486,-1.42256,-0.474395,-0.356721,0.548291,1.57628,-1.23099,0.919072,0.18533,0.535952,0.128105,-1.59069,0.224864,-0.378517,0.839535,0.630548,0.551871,0.00658293,0.579885,0.0528644,240,0.00181806,0.481882,0.535907,0.237985,0.341054,0.355251,0.471266,0.425639,0.421426,0,0,0,0,0.359606,0.488532,0.504976,0.628482,0,0,0.415043,0.425937,0.438395,0.404594,0.43042,0,6,8,6,9
-218.496,0.993716,0.0395775,7,127,0,230.823,-0.245018,1.46708,1.11639,0.581685,-1.62387,-0.0784417,-0.394258,-0.302367,-0.45216,-0.0467171,-0.306151,-0.760698,-1.0084,1.89219,1.05234,0.731332,-0.135152,-0.381195,0.104235,0.0806321,0.105372,1.18784,240,0.00181806,0.398295,0.389648,0.376598,0.324783,0.360729,0.35324,0.364478,0.361717,0,0,0,0,0.37243,0.320424,0.356489,0.34897,0,0,0.414926,0.327947,0.352357,0.313019,0.424069,0,6,8,6,9
-221.195,0.996933,0.0396763,7,127,0,229.828,-0.380724,0.636146,0.274271,-1.91203,0.642496,0.275585,0.13111,0.611033,-0.0938051,-0.405027,-0.615461,0.294898,0.612337,0.120718,-0.536493,-1.39244,-1.453,1.97682,0.348132,0.0109535,0.0552217,0.318629,240,0.00181806,0.458341,0.427381,0.259001,0.458888,0.427492,0.415274,0.422168,0.42031,0,0,0,0,0.41055,0.44464,0.439705,0.437765,0,0,0.430589,0.419456,0.456683,0.402287,0.378919,0,6,8,6,9
-214.469,0.998575,0.0399495,7,127,0,230.662,0.26449,0.0416801,0.850324,-0.455264,-1.58465,-0.358554,-0.376165,0.00850894,-0.970632,-0.984263,0.499695,0.040508,0.451142,-0.680079,1.09609,0.0655303,1.12435,-1.19226,0.401519,0.483352,0.13727,0.621126,240,0.00181806,0.432519,0.511121,0.385562,0.287231,0.394567,0.392922,0.445757,0.337082,0,0,0,0,0.401461,0.366352,0.404519,0.403961,0,0,0.415532,0.412963,0.4699,0.329668,0.327853,0,6,8,6,9
-217.217,0.99419,0.0403128,7,127,0,229.486,-0.844328,-0.32107,-0.829214,0.00327113,1.5813,0.307763,-0.358695,0.320415,-0.126831,-0.151782,-0.433159,-0.597852,1.38736,0.62385,0.958755,-0.193344,-2.46484,0.879427,0.054549,1.67318,0.272794,1.073,240,0.00181806,0.362675,0.356619,0.366563,0.385706,0.370228,0.362226,0.436708,0.271908,0,0,0,0,0.358635,0.456913,0.376997,0.33731,0,0,0.43934,0.281785,0.442567,0.33307,0.327335,0,6,8,6,9
-218.19,0.994685,0.0404344,7,127,0,225.174,0.493465,1.54854,1.24549,-1.66591,-1.76073,-0.124399,0.379264,0.365294,-1.38652,-0.310452,0.469964,0.570113,-1.33989,-0.0959242,-0.736846,0.157124,2.40413,-0.996026,0.250852,0.601525,0.568393,0.24385,240,0.00181806,0.490858,0.473868,0.318428,0.313774,0.39829,0.42574,0.507395,0.278365,0,0,0,0,0.347086,0.335852,0.543245,0.607231,0,0,0.410437,0.437034,0.436291,0.346129,0.400724,0,6,8,6,9
-222.031,0.993469,0.0405822,7,127,0,229.48,-0.24986,0.125985,0.403309,-1.95768,1.14621,0.700857,-0.529512,-0.188896,-0.901919,-0.277703,-1.51705,-0.0789755,1.10437,-0.140082,0.746082,0.0469757,-1.8307,1.7296,0.345858,0.390186,0.0557312,0.0804074,240,0.00181806,0.383935,0.406722,0.233302,0.469494,0.431618,0.332192,0.412945,0.348689,0,0,0,0,0.374333,0.41471,0.408834,0.392737,0,0,0.403205,0.380175,0.386504,0.373302,0.38485,0,6,8,6,9
-220.789,0.998581,0.0406619,7,127,0,233.405,0.224833,-0.0451135,0.291651,-0.324903,-0.925218,-1.11525,-0.0374037,0.340994,-0.949858,0.377882,0.425158,0.188105,-1.06097,-0.898998,-0.751472,-0.019317,1.20684,-1.29079,0.122999,0.129343,1.40002,0.0317768,240,0.00181806,0.384306,0.393651,0.376601,0.360262,0.355149,0.384519,0.391687,0.354563,0,0,0,0,0.42394,0.241399,0.196145,0.523672,0,0,0.369878,0.377492,0.380178,0.371042,0.38044,0,6,8,6,9
-223.704,0.999731,0.0410233,6,63,0,232.826,-0.0547775,0.419443,1.20531,-2.44495,-0.848172,0.0293176,0.751996,0.704626,-1.50266,1.05174,-0.186264,1.07892,2.65177,0.397529,-1.48034,-0.431859,1.03741,-0.778439,0.610868,0.271332,0.304714,0.00442484,240,0.00181806,0.423035,0.53597,0.120586,0.259966,0.369091,0.470523,0.451096,0.322506,0,0,0,0,0.334976,0.441132,0.501964,0.551864,0,0,0.39654,0.397225,0.39718,0.395088,0.39751,0,6,8,6,9
-224.026,1,0.0414496,6,63,0,231.334,-0.1363,0.319224,1.44785,-2.87033,-0.278009,0.416003,1.09034,0.42667,-1.4764,1.03973,-0.0491429,1.33896,1.20214,0.722182,-1.09501,-0.987681,1.48921,-0.905089,0.287401,0.193791,0.177665,0.00414251,240,0.00181806,0.401592,0.47912,0.215352,0.362208,0.408108,0.454274,0.446956,0.361756,0,0,0,0,0.359609,0.467862,0.497755,0.526799,0,0,0.411013,0.411658,0.411023,0.409202,0.41161,0,6,8,6,9
