# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.1.2,marginal.2.2,marginal.3.2,marginal.4.2,marginal.5.2,marginal.6.2,marginal.7.2,marginal.8.2,marginal.1.3,marginal.2.3,marginal.3.3,marginal.4.3,marginal.5.3,marginal.6.3,marginal.7.3,marginal.8.3,marginal.1.4,marginal.2.4,marginal.3.4,marginal.4.4,marginal.5.4,marginal.6.4,marginal.7.4,marginal.8.4,index.1,index.2,index.3,index.4
-210.709,0.999762,0.0377799,7,127,0,225.551,-0.147368,0.721877,0.471762,-0.313909,-0.362828,-0.110433,-0.310153,-0.262728,-0.102938,-0.0505561,-0.305873,0.592741,-0.343223,-0.607054,0.0572951,0.167312,-0.344523,1.51923,-0.929574,0.611155,0.400725,1.03963,0.0713283,0.912824,320,0.000315844,0.447888,0.423404,0.349376,0.344958,0.368021,0.349716,0.354025,0.368716,0.40202,0.340631,0,0,0,0,0,0,0.375962,0.375153,0.379334,0.376024,0,0,0,0,0.392568,0.35044,0.360263,0.394184,0.405546,0,0,0,8,10,6,9
-215.917,0.991901,0.0380036,6,127,0,219.641,-0.571269,0.504951,-0.579377,0.641228,0.797074,1.17531,-0.378279,0.340851,-0.134347,0.770673,-1.06087,-0.821574,0.360136,0.936789,0.8084,0.305155,-0.599979,-0.0890386,0.879282,0.251099,0.14727,0.189912,0.0820092,0.0898344,320,0.000315844,0.399167,0.361836,0.403952,0.409447,0.422873,0.36865,0.39343,0.376986,0.421715,0.340143,0,0,0,0,0,0,0.387315,0.390325,0.397662,0.367848,0,0,0,0,0.406363,0.373469,0.388571,0.378566,0.397702,0,0,0,8,10,6,9
-218.37,0.992951,0.0379416,6,127,0,229.223,-0.676548,0.155555,-0.803664,0.426393,1.08926,1.13627,-0.64331,-0.0705629,-0.562436,0.304736,-1.02757,-0.794678,0.723282,0.689373,0.780469,0.386167,-0.981082,-0.413473,1.61448,0.106902,0.14736,0.260208,0.0796952,0.108628,320,0.000315844,0.338452,0.307791,0.347373,0.36965,0.371252,0.31281,0.331089,0.315358,0.362593,0.28709,0,0,0,0,0,0,0.329565,0.341226,0.342061,0.311181,0,0,0,0,0.358638,0.315851,0.32933,0.317737,0.338317,0,0,0,8,10,6,9
-225.746,0.997139,0.0379176,6,63,0,234.291,-0.426443,0.682823,-1.84201,0.0398686,1.1945,0.838428,-0.515187,0.535942,-0.418755,0.283689,0.463722,-2.46029,0.522608,-0.242298,-0.260515,-2.46283,-1.37031,1.46284,-1.31122,-0.558191,0.140517,0.457519,0.517306,0.642587,320,0.000315844,0.508448,0.424205,0.486853,0.525617,0.513673,0.468247,0.503514,0.471475,0.474082,0.49369,0,0,0,0,0,0,0.458171,0.600811,0.557483,0.390539,0,0,0,0,0.592703,0.382417,0.545904,0.396896,0.506228,0,0,0,8,10,6,9
-219.138,0.999536,0.0380452,6,127,0,237.441,-0.623932,-0.18689,-1.28634,-0.578735,1.37408,0.970521,-0.0243697,-0.220436,0.138754,0.627981,0.182941,-1.46185,0.039603,-1.45984,0.283613,-2.00503,-1.35275,1.62862,-1.13807,-0.7474,0.100589,0.564692,0.431803,0.429316,320,0.000315844,0.423366,0.39757,0.414117,0.46068,0.450973,0.427218,0.422572,0.431093,0.449131,0.390064,0,0,0,0,0,0,0.373223,0.577667,0.535273,0.429893,0,0,0,0,0.497509,0.395365,0.375993,0.411736,0.461871,0,0,0,8,10,6,9
-215.057,0.997036,0.0382601,7,127,0,229.029,-0.113946,0.327168,1.0343,-0.317012,-1.15733,-0.323291,0.146009,-0.702117,-0.293508,-0.363868,-0.262794,0.186223,0.35034,-0.506001,0.471643,0.205982,0.259026,-0.368694,0.279504,-0.209108,0.104465,0.38098,0.353551,0.413426,320,0.000315844,0.392166,0.409807,0.376334,0.356074,0.376181,0.387689,0.366991,0.376907,0.379841,0.388895,0,0,0,0,0,0,0.385271,0.317982,0.384747,0.424513,0,0,0,0,0.379546,0.42604,0.343519,0.382442,0.375615,0,0,0,8,10,6,9
-215.062,0.9825,0.0383839,6,63,0,225.151,-0.231168,0.390005,1.48954,-0.790145,-1.21923,1.14589,-0.259179,-1.02721,-0.879979,0.277919,-0.769699,0.522613,0.261529,-0.78153,0.303122,0.0556305,0.996738,-0.0541761,0.34285,-1.22166,0.182831,0.511531,0.516344,0.186661,320,0.000315844,0.388154,0.433933,0.34111,0.324683,0.419465,0.36196,0.331985,0.337638,0.420959,0.304125,0,0,0,0,0,0,0.32481,0.279311,0.559669,0.38583,0,0,0,0,0.427185,0.36819,0.337393,0.343203,0.390387,0,0,0,8,10,6,9
-219.666,0.996129,0.037979,7,127,0,230.564,0.170729,0.705715,1.27444,-1.27634,0.443988,-1.11046,-1.38487,-0.244517,-0.611469,0.552097,1.00535,-1.77326,0.177152,-0.0576586,0.994447,0.787678,-0.0112962,0.404826,-1.13986,-0.0167348,0.0876469,0.158704,0.500483,0.208592,320,0.000315844,0.411827,0.423747,0.371171,0.406375,0.374512,0.368991,0.392147,0.384637,0.382354,0.399163,0,0,0,0,0,0,0.371216,0.58141,0.390671,0.358704,0,0,0,0,0.368894,0.355865,0.411205,0.393074,0.451351,0,0,0,8,10,6,9
-220.322,0.997145,0.0380688,7,127,0,231.346,-0.852557,0.43692,-0.47136,0.328338,-0.0560308,0.906178,0.241115,0.0378215,0.620912,1.45475,-1.98309,1.59963,-0.198434,0.0520853,-1.23703,-1.53151,-0.0930232,0.912323,1.05203,-0.339773,0.554825,0.191884,0.205106,0.072493,320,0.000315844,0.385254,0.276912,0.371433,0.324244,0.446804,0.360476,0.335492,0.409078,0.422008,0.275519,0,0,0,0,0,0,0.357661,0.340335,0.384384,0.353696,0,0,0,0,0.366853,0.356098,0.352838,0.362224,0.375821,0,0,0,8,10,6,9
-222.579,0.99842,0.0381951,7,127,0,232.904,-0.728509,0.930817,0.160619,0.119299,-1.66757,-0.101161,-0.194479,0.742025,1.35663,1.83177,-0.94355,0.959233,-0.468374,-0.264984,0.755396,-2.13903,-0.876859,1.26597,0.2617,-0.84698,0.135154,0.113639,0.152273,0.152505,320,0.000315844,0.39003,0.3658,0.364518,0.311074,0.357709,0.354843,0.384035,0.403668,0.398725,0.326428,0,0,0,0,0,0,0.375652,0.314863,0.367891,0.364626,0,0,0,0,0.345333,0.342148,0.374711,0.396731,0.414048,0,0,0,8,10,6,9
-222.725,0.996741,0.0383677,7,127,0,236.6,-0.455448,0.2785,-0.910451,1.0398,0.542961,0.624984,-1.63694,-0.211778,-1.65598,0.264354,-2.29772,1.31357,0.740765,1.22363,0.602321,-0.378078,0.872818,-1.5134,-0.0745156,0.478725,0.0326936,0.155365,0.125536,0.136092,320,0.000315844,0.364519,0.35569,0.370221,0.366496,0.36711,0.350342,0.360867,0.350202,0.396584,0.306735,0,0,0,0,0,0,0.368957,0.354739,0.35707,0.295538,0,0,0,0,0.397513,0.327306,0.370874,0.326741,0.385949,0,0,0,8,10,6,9
-220.724,0.994836,0.0384793,7,127,0,236.124,0.83211,-0.931381,-1.32202,-1.53779,0.312609,-0.208122,0.370059,0.192131,0.812767,-0.66291,-0.697696,-1.38449,-0.920735,-1.19792,-0.990679,0.447888,-0.0247701,0.231276,0.0306648,-0.309136,0.180996,0.689163,0.485959,0.139499,320,0.000315844,0.437461,0.420753,0.411598,0.491446,0.468747,0.493955,0.486187,0.513291,0.466706,0.460979,0,0,0,0,0,0,0.397931,0.6177,0.556811,0.624233,0,0,0,0,0.452072,0.471341,0.465399,0.486158,0.437014,0,0,0,8,10,6,9
-220.963,0.99947,0.0385212,7,127,0,231.336,-0.531165,0.729229,0.503777,0.0338659,0.108999,0.166626,-0.198286,1.0351,0.994767,0.237466,-0.00963629,1.35581,1.10978,1.3351,0.59547,-0.39761,-0.0759426,0.585556,-0.331402,0.106117,0.00552203,0.183708,0.635568,0.0211592,320,0.000315844,0.386035,0.38574,0.385126,0.385224,0.385299,0.384823,0.386435,0.386382,0.390032,0.379296,0,0,0,0,0,0,0.383744,0.395095,0.40388,0.349505,0,0,0,0,0.38429,0.382466,0.388643,0.38844,0.384644,0,0,0,8,10,6,9
-219.139,0.998684,0.0387321,6,127,0,234.31,-0.101645,0.0491585,-0.337866,-0.399606,-0.473612,0.0442959,0.419743,0.831493,0.605277,-0.920936,-0.850445,0.59676,-0.294878,-0.0615257,-0.0168911,-0.14852,-0.0231278,-0.667672,-1.25675,-0.249291,0.010795,0.284627,0.204855,0.0223229,320,0.000315844,0.401588,0.400585,0.400425,0.400234,0.401575,0.402549,0.403618,0.40303,0.399914,0.404734,0,0,0,0,0,0,0.394425,0.39081,0.41634,0.43514,0,0,0,0,0.400549,0.402561,0.404772,0.403557,0.395391,0,0,0,8,10,6,9
-215.085,0.997233,0.0389146,7,127,0,228.576,-0.237284,1.19943,0.0597504,-0.627443,-0.157225,0.95694,0.664466,0.450295,0.0662998,-0.198204,-1.75064,0.481519,-0.549234,-0.0913857,-0.198332,-0.214073,-1.64719,-0.629177,-0.560821,1.09821,0.465165,0.655943,0.839573,0.274818,320,0.000315844,0.443588,0.332863,0.272878,0.313256,0.419183,0.390254,0.369511,0.333463,0.454844,0.24719,0,0,0,0,0,0,0.285128,0.366167,0.579197,0.523008,0,0,0,0,0.396366,0.379642,0.36756,0.346287,0.331953,0,0,0,8,10,6,9
-217.606,0.999813,0.0390438,7,127,0,222.703,-0.741234,0.800521,1.36436,0.995881,0.0292693,0.545594,-0.603114,0.00872167,0.0755891,0.139383,-0.661901,0.457633,0.156108,-0.326827,-0.206877,0.947892,-0.287045,-0.762152,0.8543,2.11239,0.448424,0.184894,0.332718,0.102505,320,0.000315844,0.454412,0.516974,0.476029,0.371435,0.426469,0.308383,0.369302,0.376262,0.420818,0.386164,0,0,0,0,0,0,0.42909,0.354402,0.393682,0.308825,0,0,0,0,0.419629,0.392055,0.40667,0.408278,0.409813,0,0,0,8,10,6,9
-220.633,0.99646,0.0392683,7,127,0,230.262,-0.153518,0.192025,-0.659947,-1.21898,-0.0777902,0.0815442,-1.29103,-0.0879792,-0.32938,0.445443,0.0593833,-0.74508,-0.313006,0.291445,0.42906,-1.0917,0.38817,0.56955,-1.43085,-2.23967,0.562565,0.484732,0.00130166,0.184542,320,0.000315844,0.507313,0.389927,0.318504,0.469599,0.491856,0.309808,0.468179,0.434732,0.42704,0.383215,0,0,0,0,0,0,0.408768,0.409116,0.409165,0.408746,0,0,0,0,0.426926,0.367959,0.419497,0.40898,0.442977,0,0,0,8,10,6,9
-217.892,0.998789,0.0393689,6,63,0,229.383,-0.253689,0.227284,-0.338125,-0.888853,-0.00572078,-0.283306,-0.940836,-0.160059,0.194013,0.577838,-0.397217,-0.14417,-0.479638,0.675496,0.370748,-0.481984,0.307627,0.628974,-0.899249,-1.35636,0.561863,0.677576,0.000917868,0.0886758,320,0.000315844,0.493027,0.41645,0.345398,0.461233,0.423764,0.338974,0.440322,0.488478,0.475728,0.321124,0,0,0,0,0,0,0.411586,0.411775,0.411715,0.411575,0,0,0,0,0.410534,0.397016,0.413082,0.420429,0.428431,0,0,0,8,10,6,9
-222.388,0.990881,0.0395559,6,127,0,228.73,-0.675069,0.81079,1.14209,0.212899,0.277687,0.215631,-0.264291,0.593864,0.664835,0.679043,-0.486503,0.0756025,-0.810854,-1.17935,0.345155,0.425504,2.07767,-1.67484,0.644949,0.186505,0.225432,0.206615,0.000322559,0.386519,320,0.000315844,0.418922,0.437048,0.386782,0.390223,0.386927,0.361799,0.407167,0.411002,0.421013,0.364103,0,0,0,0,0,0,0.397419,0.397424,0.397419,0.397383,0,0,0,0,0.387818,0.34504,0.422826,0.429493,0.430831,0,0,0,8,10,6,9
-220.459,0.998834,0.0394493,7,127,0,231.573,-0.364681,0.0464789,-0.55107,-0.19685,-0.130783,0.420698,-0.875177,-0.87251,-0.152658,0.0559278,-0.184337,-0.114626,0.791097,0.825109,-0.34653,-0.70557,-2.12013,1.29884,-0.544181,-0.214027,0.421414,2.68611,0.00100143,0.105864,320,0.000315844,0.380879,0.324762,0.357554,0.363827,0.41778,0.296148,0.296378,0.361745,0.39731,0.258015,0,0,0,0,0,0,0.339539,0.339553,0.339673,0.339391,0,0,0,0,0.357288,0.327323,0.327383,0.34388,0.348732,0,0,0,8,10,6,9
-213.638,0.999491,0.0396373,7,127,0,228.974,-0.311777,0.811608,0.101066,-1.0927,0.546587,0.222443,-1.20782,0.562584,-1.1583,0.846136,-0.372749,-0.424607,-0.740822,-0.172557,0.837444,-0.192711,1.03227,-0.467416,1.03346,0.020496,0.0826764,0.350222,0.291296,0.214446,320,0.000315844,0.406268,0.39254,0.369856,0.40113,0.394874,0.367696,0.401439,0.368624,0.426964,0.328717,0,0,0,0,0,0,0.360951,0.474302,0.451295,0.353391,0,0,0,0,0.408929,0.338655,0.426319,0.340993,0.440956,0,0,0,8,10,6,9
-217.388,0.992265,0.0398502,6,127,0,225.835,-1.38788,0.547851,0.0651747,-0.102094,-0.0929256,0.432545,0.692799,-1.02525,-0.455538,1.09512,-0.142534,-0.262325,0.24217,0.0872188,0.648042,-0.882972,-0.976875,0.476729,-0.457531,-0.141508,0.0887693,0.7381,0.613436,0.2324,320,0.000315844,0.311406,0.302745,0.299774,0.299937,0.309325,0.314032,0.283666,0.293549,0.377764,0.197673,0,0,0,0,0,0,0.281119,0.282209,0.348465,0.383656,0,0,0,0,0.317866,0.330499,0.252011,0.276697,0.350486,0,0,0,8,10,6,9
-216.756,0.999285,0.0397937,6,63,0,227.996,-1.37348,0.780798,-0.623166,-0.107759,-0.0770021,-0.0561643,0.607777,-1.14535,-0.630836,1.03775,-0.0041529,-0.437127,0.641442,0.566249,0.229053,-1.30171,-0.909925,0.127491,0.0462061,-0.111673,0.155446,1.07739,0.555329,0.170355,320,0.000315844,0.357961,0.312526,0.328878,0.329866,0.330537,0.352216,0.296384,0.312285,0.424443,0.19501,0,0,0,0,0,0,0.320618,0.324115,0.326494,0.406034,0,0,0,0,0.330242,0.354051,0.29289,0.310253,0.369835,0,0,0,8,10,6,9
-215.547,0.976719,0.0399986,7,127,0,225.92,-0.876488,1.21166,0.502146,0.14224,0.00893947,0.684434,0.76099,-0.775981,-0.208868,0.71865,0.498683,-0.715362,0.634646,0.951996,-0.14229,-0.441123,0.498857,0.312622,0.317653,-0.688863,0.0629673,0.412729,0.531522,0.231258,320,0.000315844,0.417955,0.40724,0.401837,0.399841,0.409985,0.411139,0.388161,0.396588,0.414082,0.39246,0,0,0,0,0,0,0.385924,0.369369,0.455613,0.46566,0,0,0,0,0.430326,0.434646,0.350605,0.380849,0.432255,0,0,0,8,10,6,9
-213.638,0.996304,0.0393661,7,127,0,222.416,-0.689888,0.346877,0.387517,-0.107274,0.254787,0.233428,-0.232782,-0.952527,-0.488685,0.759177,-0.344709,-0.916872,0.218556,-0.154522,-1.23561,-1.13897,1.10171,-0.524728,0.667039,-0.163258,0.152042,0.712454,0.925614,0.089737,320,0.000315844,0.390684,0.392099,0.375002,0.387486,0.386745,0.37071,0.346489,0.36202,0.44827,0.271174,0,0,0,0,0,0,0.357224,0.434354,0.42968,0.331859,0,0,0,0,0.38387,0.374406,0.359975,0.369249,0.394643,0,0,0,8,10,6,9
-220.437,0.977168,0.0394586,6,63,0,227.815,-0.25184,0.691347,0.193684,-0.879939,-0.183445,-0.167728,0.42938,-0.935663,-1.59415,1.32152,0.365884,-0.444832,-0.984231,2.19583,-0.783098,-0.379171,1.58553,-0.423912,-1.27295,-0.937615,0.137696,0.331404,0.8286,0.0351472,320,0.000315844,0.418344,0.40238,0.368667,0.390416,0.390912,0.409917,0.366949,0.346899,0.420826,0.348556,0,0,0,0,0,0,0.331384,0.467674,0.47089,0.592419,0,0,0,0,0.3916,0.396417,0.385435,0.380177,0.403651,0,0,0,8,10,6,9
-221.142,0.999367,0.0388523,7,127,0,229.464,-0.242378,-0.384473,0.197741,-0.585788,0.212319,0.86051,-0.864332,-0.206267,1.35115,1.16487,-0.777137,0.993162,-0.505072,-2.36491,-0.224418,0.21207,-1.43732,0.058182,0.987912,1.59403,0.399953,0.133064,0.348203,0.0555031,320,0.000315844,0.396756,0.452724,0.377937,0.454146,0.517836,0.352497,0.413673,0.565789,0.449854,0.388806,0,0,0,0,0,0,0.397854,0.464404,0.519516,0.375355,0,0,0,0,0.431727,0.409136,0.417716,0.438208,0.435745,0,0,0,8,10,6,9
-220.229,0.993396,0.0390547,7,127,0,233.506,-0.55159,1.53679,-0.525544,0.0551279,0.425356,-0.383608,-0.770938,-1.33182,-0.62672,1.2486,1.06105,-0.893373,0.0207593,1.80807,0.455867,-0.00478679,0.702312,-0.483213,0.256093,0.0985422,0.130398,0.292181,0.0598172,0.0903245,320,0.000315844,0.484526,0.418126,0.436629,0.448522,0.422629,0.410372,0.392821,0.414924,0.429395,0.416077,0,0,0,0,0,0,0.425745,0.431146,0.419368,0.41376,0,0,0,0,0.427161,0.418649,0.40641,0.421813,0.463446,0,0,0,8,10,6,9
-216.263,0.996773,0.0390403,7,127,0,231.541,-0.0550375,-0.937186,0.56696,-1.03841,-0.224418,0.833506,-0.678066,0.94482,0.363092,0.723822,-0.650331,1.13734,-0.0930698,-1.62701,-0.389898,-0.25344,-0.711032,0.41646,-0.296884,0.162943,0.1338,0.267726,0.609798,0.0840774,320,0.000315844,0.39025,0.436306,0.387211,0.411881,0.444612,0.398068,0.448091,0.429978,0.452899,0.368648,0,0,0,0,0,0,0.351356,0.469493,0.626119,0.402346,0,0,0,0,0.42685,0.39782,0.429011,0.41775,0.424723,0,0,0,8,10,6,9
-224.493,0.953561,0.0391482,6,63,0,234.725,-1.09578,-1.33141,0.551236,0.250908,0.441361,0.718596,0.355463,-0.267835,-0.0784234,-0.0650056,0.377202,0.0376715,-0.250427,-1.16834,-1.34283,0.0230391,-0.364105,0.913297,-0.0980296,-0.784599,0.392367,0.181255,0.32716,0.268338,320,0.000315844,0.193449,0.333769,0.30818,0.324283,0.348477,0.316966,0.266676,0.281414,0.290069,0.306626,0,0,0,0,0,0,0.289155,0.301964,0.321161,0.296147,0,0,0,0,0.327892,0.307034,0.273006,0.283099,0.283822,0,0,0,8,10,6,9
-228.478,0.998206,0.0377142,7,127,0,234.657,0.0818262,2.78095,-1.70552,-2.35299,0.0577759,0.564313,-1.57623,-0.252843,0.481675,-0.699345,-0.9974,0.173172,0.523622,1.32392,0.87553,0.108896,0.190913,-0.32714,0.367884,1.1239,0.0399992,0.0810308,0.0664711,0.155821,320,0.000315844,0.493084,0.448667,0.442307,0.466066,0.471082,0.449939,0.462994,0.470263,0.463373,0.457414,0,0,0,0,0,0,0.447541,0.487202,0.495572,0.460272,0,0,0,0,0.495479,0.413199,0.463793,0.492269,0.446586,0,0,0,8,10,6,9
-228.534,0.997877,0.0378695,7,127,0,242.78,-1.13053,-1.56146,2.57204,-1.38415,-0.129284,0.670314,-1.2198,-0.138583,-1.05964,1.58807,0.0122176,-1.0671,-0.285636,-0.416995,0.843875,-0.440738,-1.06619,0.496305,1.86091,-0.879158,0.0399662,0.66223,0.00737104,0.121755,320,0.000315844,0.36286,0.399502,0.364406,0.375414,0.382491,0.36584,0.375332,0.36724,0.470143,0.238832,0,0,0,0,0,0,0.37341,0.375448,0.376749,0.373677,0,0,0,0,0.39745,0.346762,0.375445,0.350952,0.422876,0,0,0,8,10,6,9
-224.507,0.999997,0.0380133,7,127,0,242.32,-0.213103,0.564136,-1.35816,0.867188,-0.400274,-0.0705551,-0.168467,0.0460641,0.282313,-0.0735835,-0.93615,-0.0852412,-0.761897,0.49515,0.180599,2.11998,2.22841,-1.53623,-0.871376,0.0276887,0.531854,0.799408,0.00436722,0.880515,320,0.000315844,0.437459,0.223353,0.476159,0.320994,0.359211,0.347655,0.373184,0.402102,0.425544,0.274667,0,0,0,0,0,0,0.363334,0.36212,0.362436,0.362342,0,0,0,0,0.350052,0.331567,0.372633,0.419923,0.349473,0,0,0,8,10,6,9
-220.908,0.998797,0.038232,7,127,0,235.539,0.259642,0.00156977,-1.00031,-0.278575,0.0367548,1.65073,-0.785428,0.342442,-0.844215,-0.17225,-0.5017,1.14816,0.914555,0.59597,-0.80358,-0.656592,-0.368105,0.49425,-1.4058,-1.17709,0.005978,2.7488,0.0363154,0.253886,320,0.000315844,0.369052,0.367734,0.368683,0.369098,0.371225,0.368017,0.369501,0.36794,0.451544,0.252069,0,0,0,0,0,0,0.365971,0.368487,0.381469,0.361941,0,0,0,0,0.460609,0.320961,0.383458,0.317843,0.354346,0,0,0,8,10,6,9
-215.368,0.988345,0.0384087,7,127,0,233.223,-0.0322849,0.49832,0.39506,-0.0896737,0.210834,0.0952623,-0.211142,-0.321267,-0.432467,-0.164265,-0.810838,-1.58553,-0.30007,0.188889,0.28174,1.92257,-0.104132,-0.524507,0.60608,0.634042,0.421447,0.550909,2.09789,0.012741,320,0.000315844,0.462887,0.452307,0.403356,0.433542,0.421863,0.391344,0.380564,0.369795,0.447174,0.363037,0,0,0,0,0,0,0.387654,0.541381,0.481586,0.329763,0,0,0,0,0.413187,0.412263,0.411931,0.411596,0.412404,0,0,0,8,10,6,9
-218.553,0.996193,0.0382155,7,127,0,225.344,-0.38479,0.469971,0.654085,-0.952375,-0.0998304,-0.474379,-1.07247,0.720375,0.316655,1.08337,-0.791096,2.03077,0.412523,0.0990137,-0.405918,-1.79969,-0.133212,0.493499,0.0545361,-0.497312,0.404839,0.337959,0.0936661,0.039835,320,0.000315844,0.45935,0.477462,0.326103,0.404144,0.369012,0.315723,0.483999,0.444344,0.464552,0.318201,0,0,0,0,0,0,0.40072,0.419212,0.411058,0.398136,0,0,0,0,0.39978,0.394316,0.410765,0.407043,0.41412,0,0,0,8,10,6,9
-219.603,0.997441,0.0382993,7,127,0,228.66,-0.22977,-0.884435,1.14692,0.594157,0.099503,0.06668,1.12216,0.760707,-1.12356,-0.244413,-0.796916,-1.96492,-0.476135,-0.107086,0.0650101,1.65624,0.326372,-0.708896,-0.0640944,0.528257,0.051504,0.893634,0.198891,0.141057,320,0.000315844,0.364585,0.388726,0.382098,0.376204,0.375814,0.388429,0.384091,0.361784,0.427516,0.313514,0,0,0,0,0,0,0.384498,0.361869,0.360388,0.409203,0,0,0,0,0.374444,0.409382,0.397296,0.336548,0.364369,0,0,0,8,10,6,9
-224.12,0.979006,0.0384272,7,127,0,235.74,-0.636124,0.563658,0.106948,1.49605,-0.641917,1.73287,-0.145773,-0.2494,-1.28562,-0.417201,-0.771782,-1.39222,-0.32458,-1.25918,1.72298,-0.0273933,0.18632,1.99023,0.85424,-1.58612,0.10636,0.200065,0.0744586,0.179144,320,0.000315844,0.356411,0.34544,0.379269,0.327804,0.385165,0.339438,0.336992,0.313019,0.356197,0.340258,0,0,0,0,0,0,0.353699,0.318537,0.357701,0.326534,0,0,0,0,0.421592,0.34258,0.338423,0.298287,0.331744,0,0,0,8,10,6,9
-225.532,0.995026,0.037907,7,127,0,234.854,-0.173335,0.696284,0.116233,1.33577,-0.727026,1.43608,-0.901026,-0.62944,-1.78614,-0.245433,-0.444421,-1.12045,-0.22527,-0.352316,1.69408,-0.150318,-0.717161,2.36989,0.0517483,-1.92774,0.0584902,0.294446,0.109226,0.172799,320,0.000315844,0.453229,0.444924,0.462414,0.432907,0.463858,0.430436,0.434294,0.417925,0.448631,0.434347,0,0,0,0,0,0,0.451198,0.39676,0.453886,0.392263,0,0,0,0,0.521569,0.421567,0.433019,0.384885,0.449329,0,0,0,8,10,6,9
-224.518,0.996142,0.037949,7,127,0,242.846,-0.0729599,0.250374,0.276801,1.84748,0.735829,-0.0710519,-0.980435,-0.0419216,-0.871163,0.195363,-0.947576,-2.39526,1.49155,-0.485307,-0.00242726,0.119796,0.531464,0.406341,3.02618,-1.06013,0.12231,0.71765,0.0275113,0.425382,320,0.000315844,0.409623,0.410369,0.4553,0.423389,0.40058,0.375355,0.401397,0.378355,0.481065,0.29186,0,0,0,0,0,0,0.407,0.399988,0.394922,0.389238,0,0,0,0,0.43559,0.347292,0.438515,0.35751,0.462473,0,0,0,8,10,6,9
-221.028,0.989544,0.0380297,7,127,0,236.248,-0.580372,0.591267,1.29797,-0.951289,0.317582,1.30343,-0.871729,0.296836,0.346274,0.688112,0.00132563,1.88016,0.0571083,0.0932549,1.62601,1.29337,0.0584498,0.407404,-1.46871,-0.159544,0.230962,0.138142,0.291067,0.12783,320,0.000315844,0.385773,0.424302,0.306925,0.371198,0.424604,0.310774,0.370102,0.372715,0.374999,0.353638,0,0,0,0,0,0,0.329264,0.414211,0.484188,0.33434,0,0,0,0,0.396024,0.333394,0.366481,0.367911,0.377861,0,0,0,8,10,6,9
-222.874,0.99577,0.0378805,7,127,0,238.979,-0.215379,-0.287707,-1.17773,0.536795,0.780525,-0.512668,-0.357866,0.150193,-1.24864,-0.596147,-0.634942,-2.28988,0.717437,0.090848,-0.404292,-1.71896,-0.859313,-1.43687,0.543925,-0.236377,0.119612,0.326682,0.0891803,0.0426903,320,0.000315844,0.390471,0.365462,0.414168,0.421255,0.384089,0.388477,0.403,0.363498,0.390557,0.38755,0,0,0,0,0,0,0.394854,0.400053,0.372751,0.375981,0,0,0,0,0.388892,0.390461,0.395627,0.381463,0.388047,0,0,0,8,10,6,9
-219.796,0.997422,0.0379476,7,127,0,231.84,0.406546,-0.454652,-0.301321,-1.65847,0.755755,-0.573174,-0.780952,0.459389,-1.28169,0.363536,-1.08715,0.409128,-1.47493,-0.275308,-0.1865,-0.249347,0.290649,-2.26289,1.55634,-0.28391,0.157251,0.689055,0.623693,0.0903031,320,0.000315844,0.363554,0.368644,0.324652,0.404441,0.359638,0.352817,0.394291,0.336613,0.448219,0.238981,0,0,0,0,0,0,0.297664,0.636725,0.445772,0.41585,0,0,0,0,0.358388,0.354475,0.378091,0.34512,0.376245,0,0,0,8,10,6,9
-218.325,0.999087,0.0380721,6,63,0,225.854,0.230827,-0.513592,-0.928774,-1.5634,0.496407,-0.816358,-0.540996,0.802266,-0.693713,-0.363027,-0.310678,-0.0400358,-0.429405,0.262034,-1.32883,-0.376089,0.184328,-1.52471,1.11485,0.371501,0.183596,0.423579,0.213493,0.255032,320,0.000315844,0.416565,0.398347,0.371046,0.461746,0.403254,0.415355,0.475589,0.40863,0.415223,0.420543,0,0,0,0,0,0,0.397584,0.504973,0.435951,0.450314,0,0,0,0,0.386428,0.403073,0.486793,0.393811,0.413952,0,0,0,8,10,6,9
