# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=917402092
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_adjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_beta.20,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_beta.20,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-214.749,0.997914,0.0379235,6,127,0,221.252,-0.264564,0.179464,0.695576,1.29706,-0.185842,-0.298346,-0.585562,0.0965394,-0.927256,-0.00229479,0.321937,-0.0263535,-1.67787,1.14027,-0.460909,-0.580287,-1.59674,1.73786,0.317788,0.691062,1.00751,0.0305335,-3.02995,-3.1881,-1.05066,0.355971,0.476149,-0.230914,-0.0328684,-1.01631,-3.99296,-1.19224,-2.08447,1.18959,-0.942586,0.437805,-0.205637,-0.629684,-0.298352,-0.33103,0.154448,0.143488,-0.527083,-0.214299,-0.980051,-0.994604,0.275144,0.0342102,-0.669018,-0.132799,14.0942,0.786348,-0.298052,9.53003,0.975092,4.93459,0.780181,0.252361,0.809075,2.9173,0.773992,0.215378,-1.67787,1.14027,-0.460909,-0.580287,-1.59674,1.73786,0.317788,0.691062,1.00751,7.21047,-0.812519,-0.0473553,-2.8231
-216.94,0.996993,0.0379235,6,127,0,227.243,-0.20315,0.318704,0.997769,0.678227,-0.296424,-0.152216,-1.31169,-0.116555,-1.51998,-0.905824,0.298947,0.631006,-2.47966,-0.717625,-0.304205,-1.51395,-0.358435,0.372521,0.216112,1.43782,1.95927,-0.561905,-3.29331,-2.00692,-1.52991,-3.24387,0.17585,1.6915,-2.75545,-0.248572,-2.1559,-0.393115,-0.557591,-0.21299,-2.04219,-0.258809,0.641151,0.377785,-1.52771,0.352017,-0.257932,1.67212,-1.82482,-0.251421,-0.0191371,0.000620634,-0.301466,0.281685,0.556675,-0.0485623,13.2695,0.773151,-0.159262,2.44912,0.843311,7.33588,-0.82573,-0.117598,-0.287197,0.089727,0.615177,0.815029,-2.47966,-0.717625,-0.304205,-1.51395,-0.358435,0.372521,0.216112,1.43782,1.95927,-3.50145,-0.752213,0.833988,-4.11057
-213.863,0.997401,0.0379235,7,127,0,230.139,0.395048,-0.264963,1.27389,0.862059,-0.749876,-1.17516,-0.366719,0.0706955,-1.00314,-0.854122,-0.525206,-0.494848,1.45028,-0.184799,0.526143,1.66957,0.689782,-1.09174,-1.06846,0.254527,-1.15553,-0.607704,-0.62189,-2.83057,-1.71542,1.06049,0.523827,-0.386686,-1.71795,2.58081,-0.782366,1.07531,4.10811,-0.198821,-0.543111,-0.453254,1.10572,2.19701,1.26353,-0.103442,0.654865,-0.113052,0.444564,0.543088,-2.25114,-1.6328,-0.451161,-1.12176,0.34377,-1.08266,21.4281,0.224077,2.50358,4.08032,0.979834,2.21157,1.3493,0.614357,1.79604,0.512312,6.83881,3.4344,1.45028,-0.184799,0.526143,1.66957,0.689782,-1.09174,-1.06846,0.254527,-1.15553,-5.83517,-6.27507,0.271272,-2.28434
-212.712,0.998452,0.0379235,7,127,0,224.281,-0.444306,0.241002,0.57151,0.360285,0.400692,-0.628088,-0.420253,0.19929,-1.01499,-0.71635,0.42907,0.377829,-1.29526,-0.396609,-0.445671,-1.66299,-0.580481,1.06139,1.0987,-0.387662,1.14492,0.139879,-2.51895,-1.07029,-0.551061,-2.85319,-0.98878,0.0841187,-0.128957,-1.73668,0.436317,0.020439,0.913715,2.87998,1.10518,0.721949,0.984385,-1.26706,-1.79976,0.433366,-0.984743,1.9651,-0.515701,-0.947286,-0.674613,-0.485698,0.339791,0.259255,-1.05183,0.596934,-13.8887,-0.266569,-4.64923,-6.42032,6.89768,-16.8839,-0.209967,-1.27334,-4.76586,-1.25694,-0.960664,0.684693,-1.29526,-0.396609,-0.445671,-1.66299,-0.580481,1.06139,1.0987,-0.387662,1.14492,5.4046,-1.39981,-1.52914,6.27085
-218.46,0.993843,0.0379235,7,127,0,225.793,-0.567874,0.283272,1.42437,1.138,-0.333592,-1.36193,0.0819595,0.549728,-1.23815,0.051932,-0.97667,1.48007,1.27657,0.351218,0.500678,1.47973,0.530442,-0.84807,-1.20176,0.375942,-1.36337,-0.369825,-3.25261,-2.43862,-2.48226,-0.619604,-0.0496666,0.520389,-0.537154,-1.26257,0.811884,-0.53157,-1.52273,1.01632,-1.47454,1.14256,-0.520722,-0.307488,0.716086,1.76238,-1.02638,-0.35379,1.43577,-0.279251,-0.252344,-1.00708,-0.00621271,1.04479,-0.197412,-0.100426,-14.1013,-0.11695,1.18344,0.987859,-1.43924,-10.7602,-0.00490022,-0.710135,-1.31993,1.11407,-1.57656,1.55658,1.27657,0.351218,0.500678,1.47973,0.530442,-0.84807,-1.20176,0.375942,-1.36337,11.0254,-0.262197,-1.44633,0.280642
-219.874,0.998042,0.0379235,7,127,0,232.372,-0.244776,-0.197435,-0.237561,0.372527,-0.19275,-0.324723,-0.468109,0.173672,-0.76631,-1.05043,1.82601,-2.88668,-1.22293,-0.369586,-0.234003,-1.75465,-0.477999,0.803512,1.20457,0.129575,1.21985,0.153429,-2.4647,-0.410904,-0.125675,-1.15006,-0.377948,-2.0101,-1.35294,1.88697,-0.0188974,-0.921607,-1.28459,0.828825,1.87198,1.84954,0.055601,-1.45491,0.032289,0.864069,-2.70602,0.359436,-0.330913,-0.00885059,1.65251,-1.19464,1.25708,0.270266,-0.649012,-0.22062,-7.22688,-2.39357,-12.4687,-0.175936,-1.74281,0.526158,-0.282441,3.54217,-3.54127,-5.08166,1.38286,-3.03725,-1.22293,-0.369586,-0.234003,-1.75465,-0.477999,0.803512,1.20457,0.129575,1.21985,1.16406,-1.28953,0.679586,7.88364
-225.096,0.994306,0.0379235,7,127,0,236.514,-0.429347,1.00917,3.59701,1.29542,-0.120129,-1.57634,0.192817,1.12006,-0.557437,0.492065,1.04804,-0.885203,1.2268,0.113689,0.116889,1.96167,0.556891,-0.722547,-1.21297,0.47389,-1.14375,-1.6513,-3.80608,-3.38482,-2.56271,-4.06288,-0.680646,1.13806,-0.240891,0.979396,-1.24525,-1.78195,-0.140554,0.364527,0.966816,-1.48693,1.69527,0.0757771,0.615833,0.381686,-2.00355,-0.430653,-0.535067,0.0684966,-1.92525,-0.667661,0.773105,1.02781,-0.588764,-0.357651,6.4826,1.0963,3.33617,1.09077,0.296702,-1.1127,0.607331,0.985046,0.248501,0.997322,1.0846,-0.768083,1.2268,0.113689,0.116889,1.96167,0.556891,-0.722547,-1.21297,0.47389,-1.14375,-4.44636,-1.04312,-0.505055,0.0859103
-218.729,0.999008,0.0379235,7,127,0,233.49,-1.0151,0.406825,0.154133,1.26723,0.799821,0.705044,-0.459859,0.233389,-0.537143,-1.09923,0.0303041,-0.351833,-0.677728,-0.107327,-0.0590297,-1.63061,-0.450908,0.852816,0.810115,-0.434207,0.781654,-0.724159,1.10779,-1.33651,-1.09124,0.523231,0.677736,-2.23101,-0.765459,-1.45962,-4.49433,0.606232,0.5334,-2.17919,2.03728,0.341424,-1.56251,-1.61101,-0.3161,-0.52603,-1.42595,-0.509417,-0.469583,1.47328,-0.339736,1.50253,-1.56426,-0.384259,1.27218,-0.783494,-7.55655,-0.680226,-5.09889,-0.26038,-0.303595,5.79698,-1.20847,-1.1178,-0.414339,-2.32936,2.37929,-22.5061,-0.677728,-0.107327,-0.0590297,-1.63061,-0.450908,0.852816,0.810115,-0.434207,0.781654,0.506714,9.89347,-1.38874,-0.199786
-210.005,0.999454,0.0379235,6,63,0,231.179,-0.460357,0.64068,1.34114,0.985695,-0.225724,-0.781222,-0.621274,-0.331155,0.0187407,-0.574006,0.16792,-0.663901,0.580181,0.73058,-0.0366859,0.787973,0.388292,-0.0608519,0.0235203,1.36116,-0.0616503,-0.227958,-1.20438,-3.46753,-1.58509,3.17526,-0.116617,4.5951,-2.3216,-2.76644,-5.01461,0.24611,0.616531,-0.0263002,1.41662,1.31495,-1.70371,1.17383,0.344341,0.0479416,2.26259,0.678623,-0.975345,-0.931924,0.977031,-0.915246,-1.25157,-1.39056,-0.743134,0.11884,-3.36444,2.01035,2.46956,2.12192,-1.94878,-6.62924,-1.11124,-2.62009,3.16006,0.00250852,-0.610592,-0.756261,0.580181,0.73058,-0.0366859,0.787973,0.388292,-0.0608519,0.0235203,1.36116,-0.0616503,7.41734,-0.769531,-0.820471,0.694155
-209.476,0.997632,0.0379235,6,127,0,219.231,-0.633241,0.950517,0.992765,1.31171,-0.0944251,-0.825128,-0.82455,0.313371,-0.242067,-0.60731,0.701026,-0.281518,0.560932,1.12752,-0.255461,0.597118,0.84154,0.203839,0.22551,1.05521,-0.248787,-0.658331,-1.24851,-2.95212,-2.57837,-1.14641,0.781279,-1.64794,1.07051,0.910364,0.386287,-0.43198,3.00036,-1.69898,-0.099355,1.64743,1.25052,-0.188549,0.471809,-0.376084,-0.585134,0.782306,0.52672,0.411293,-0.888069,-0.35636,-2.66226,0.161574,0.766094,-1.17842,0.887906,1.96167,-0.722859,2.08605,-0.115377,-0.798407,-1.00419,-0.486398,1.17713,-0.140312,0.843988,0.0119839,0.560932,1.12752,-0.255461,0.597118,0.84154,0.203839,0.22551,1.05521,-0.248787,-1.6052,-0.695475,-0.42438,-0.80069
-209.919,0.999449,0.0379235,7,127,0,217.224,-0.511758,-0.00640351,0.617164,0.0169322,0.418546,-0.248347,-0.303373,0.13963,-0.731063,-0.174035,0.839928,-0.439588,-0.567107,-2.29052,-0.962761,-1.07785,-0.0545523,0.241847,-0.190896,0.469321,-0.015586,0.0132948,-1.59332,0.159283,-2.29741,2.89189,-1.93388,1.79508,-0.894805,1.26094,0.870389,-0.309652,-1.05144,1.52665,-0.506013,-0.0742793,-0.643229,0.174133,0.182028,-0.869218,-0.280318,1.10382,0.494116,0.130769,1.52877,-0.374503,-1.36884,-0.189602,-0.057068,-0.64677,4.46715,-0.798138,-1.47542,4.06289,6.52653,4.96714,-1.9277,-1.39896,0.000422144,1.15691,1.09747,0.314833,-0.567107,-2.29052,-0.962761,-1.07785,-0.0545523,0.241847,-0.190896,0.469321,-0.015586,-1.06546,-0.912072,1.12732,-1.22042
-210.632,0.996753,0.0379235,7,127,0,216.278,-0.167644,-0.916487,0.728879,0.0991085,-0.538519,-1.20655,0.177413,0.926258,-1.39332,-1.00886,0.129028,0.00316191,0.421258,2.32175,1.05344,1.14063,0.0202679,-0.249973,0.231817,-0.477924,0.00594195,-0.456008,0.269071,-3.17717,-1.58401,-1.20452,-0.247329,-0.58543,-0.0956952,-2.2058,1.45818,0.613492,-0.178325,1.19642,-1.39492,0.192207,-1.24705,-0.699398,0.0353148,-0.980558,0.493483,-0.643844,-0.167683,0.287652,0.10641,-0.114324,-1.94851,0.743187,-0.374953,-0.7599,-0.995574,-2.62278,-0.254152,-0.911923,0.553928,-2.32924,1.58782,1.45079,-0.830645,-0.504996,-5.16592,4.21456,0.421258,2.32175,1.05344,1.14063,0.0202679,-0.249973,0.231817,-0.477924,0.00594195,-2.45896,-0.361133,-0.89162,2.18838
-211.188,0.995184,0.0379235,7,127,0,226.324,-0.31547,1.18294,0.95406,-0.00542767,-0.318523,-0.582645,-0.105969,-0.274278,-0.517557,-0.239069,-0.314661,-0.751827,-0.69965,-1.5086,-1.35975,-0.608074,-0.0818394,-0.461581,-0.67219,0.54134,0.299631,-0.307887,-1.23254,-1.58188,-3.2601,-1.31391,1.41548,0.433868,-0.769401,-0.205117,3.49245,0.143896,2.03041,-0.694072,-1.49197,-0.124301,2.23995,-1.74654,1.74453,-0.192308,1.85822,-0.147742,-1.76477,-1.49817,-0.022541,0.852163,1.54594,0.842482,-0.243082,0.939025,-4.20397,4.22662,-0.404546,-4.12146,-1.42115,-0.65699,-0.534757,-1.99384,0.550989,0.641931,-1.87086,-0.329325,-0.69965,-1.5086,-1.35975,-0.608074,-0.0818394,-0.461581,-0.67219,0.54134,0.299631,1.74428,-0.536424,-0.455778,-0.834942
-216.226,0.998561,0.0379235,6,127,0,223.381,-0.992359,-1.13229,0.756113,0.655108,0.353552,-0.501225,1.34074,0.557632,-0.653713,-0.650499,0.77234,-0.500451,-1.22118,-0.606716,-0.92505,-1.58403,0.327729,-1.71469,0.328775,2.2356,-0.905731,-0.435017,-0.310651,-1.04196,-2.81296,0.729674,1.24166,1.06238,-0.514917,-0.215458,-0.675893,-0.543015,-2.00032,0.673988,0.522242,-0.195587,-1.64972,-0.711698,-1.5662,-1.46641,-0.687266,-0.0615934,-0.591898,-0.698454,0.824335,0.263922,0.544045,0.00345988,-0.120187,-0.760181,3.78297,-4.00073,-0.557201,3.80812,1.37694,3.14833,1.71145,0.0690429,0.5048,-0.273275,6.10085,-2.32879,-1.22118,-0.606716,-0.92505,-1.58403,0.327729,-1.71469,0.328775,2.2356,-0.905731,-0.970031,4.76338,1.52422,-0.419251
-219.054,0.985181,0.0379235,7,127,0,226.824,-0.181092,0.501644,0.616156,0.485326,0.102796,-0.437884,-1.62922,-0.258759,-1.03681,-0.502768,-0.355442,0.226375,1.16118,0.684793,0.784453,1.05564,-0.633503,1.70344,0.189692,-2.23473,1.08129,-1.20507,-4.52049,-2.03481,-1.39421,-0.961213,-2.04825,0.317496,0.180593,1.00782,0.978355,-1.00388,-2.53758,-0.577028,0.459595,-0.793903,0.329222,0.456315,-0.714667,0.813054,1.72072,0.904513,0.30713,-1.37592,-0.226197,-0.341118,-0.151306,0.399961,-0.61031,-0.478322,7.31213,0.67358,-1.06576,0.760205,1.04366,2.12521,-1.14089,-0.192583,0.33996,0.380547,-0.335263,0.28775,1.16118,0.684793,0.784453,1.05564,-0.633503,1.70344,0.189692,-2.23473,1.08129,-3.99089,-0.982395,0.0930013,-2.95024
-221.343,0.999625,0.0379235,7,127,0,230.626,-0.247097,0.032376,1.85655,0.168584,0.800117,-0.258764,-0.114126,-0.000520568,-1.06487,-1.00243,-0.298242,-0.801021,0.961854,0.165285,1.06651,1.47228,0.667179,1.11913,1.24982,-2.7723,0.0763591,-0.249235,-5.61497,-0.882881,-0.454455,-0.260429,-0.543833,2.61055,0.233492,-0.398254,0.547505,1.57356,0.524158,0.827738,-0.66675,0.279323,-1.23866,-0.817406,-0.644716,-0.319314,-0.348819,1.14611,-1.34234,0.584823,1.03816,-1.25215,2.92654,-0.202976,0.893182,0.503078,13.4291,-1.28148,3.97965,2.48633,9.40003,3.48674,6.01184,2.18443,-0.625266,-0.228366,-0.279952,-0.769489,0.961854,0.165285,1.06651,1.47228,0.667179,1.11913,1.24982,-2.7723,0.0763591,8.35678,-1.02707,0.241181,-1.51294
-218.821,0.994654,0.0379235,7,127,0,232.917,-0.727039,-0.0664035,1.10943,-0.173098,-0.857954,-0.465146,-0.74156,1.16009,-0.640064,-0.601431,2.32112,0.945212,-1.55569,0.464632,-0.185203,-0.373694,-0.461806,-0.787647,0.714494,1.00987,-0.468993,-1.05629,-0.99601,-2.20295,-1.55251,-3.1076,0.534361,-0.899798,-0.35567,-2.24754,-2.81617,0.559024,0.32422,0.45734,0.910669,-0.611648,0.631912,-0.503399,-0.515413,-1.11842,-1.50797,-0.522724,-0.866519,-1.76649,2.5849,0.147821,2.61256,0.644721,-0.842683,0.754878,24.9308,0.452155,0.999656,2.20647,-0.445,6.262,0.570917,3.10724,2.29672,0.462825,10.913,1.83001,-1.55569,0.464632,-0.185203,-0.373694,-0.461806,-0.787647,0.714494,1.00987,-0.468993,-5.48493,20.1485,-1.27463,-0.85624
-215.839,0.999734,0.0379235,7,127,0,228.981,-0.464244,-0.0199975,0.572272,0.741345,-0.209428,0.130705,0.563146,0.0115261,-1.07789,-0.764711,-1.51344,-1.85448,0.986307,-0.293053,0.657596,-0.0491987,-0.563303,1.17318,-0.826912,-0.525759,0.646092,-0.860486,-1.83707,-2.10111,-2.20718,-2.99097,0.327289,0.359434,-0.542767,1.00535,-3.19553,-0.584255,-0.924199,0.284017,2.18194,-2.30737,-0.117027,2.21393,-0.342864,-0.470554,0.965382,1.87086,-0.415764,0.0859277,-0.932166,-0.209015,-2.10899,1.1365,-0.181789,-0.630403,-10.7181,-1.13223,-3.14417,-2.01185,-0.775685,2.44999,0.759899,-1.25608,-1.00058,-0.661562,-3.42263,-1.57857,0.986307,-0.293053,0.657596,-0.0491987,-0.563303,1.17318,-0.826912,-0.525759,0.646092,-4.03136,1.53705,-1.55656,-0.546706
-214.73,0.991942,0.0379235,7,127,0,227.507,-1.41012,0.93661,2.4435,1.05507,0.934712,-0.649971,-0.755295,1.70717,0.0125965,-0.731969,1.07101,-0.314157,-0.988205,-0.0315751,-0.686855,0.33359,0.495185,-0.617446,-0.28804,0.328776,0.785966,-0.528746,-1.08515,-1.69157,-1.45046,2.66287,-0.880004,0.500872,0.691201,-0.0644228,2.2787,-0.367653,0.755608,0.711321,-1.34513,-0.681564,-2.60153,0.699172,-0.392108,0.298073,0.134119,-0.364276,1.01473,-1.14396,-0.402754,1.24118,3.84919,0.109928,0.908067,1.57352,-14.1972,0.719613,3.14244,-2.57512,0.420889,-8.61436,-2.3574,1.35484,1.00797,-1.0363,-2.24691,-1.31638,-0.988205,-0.0315751,-0.686855,0.33359,0.495185,-0.617446,-0.28804,0.328776,0.785966,0.997578,-3.90083,-1.76056,1.98575
-216.053,0.999118,0.0379235,6,63,0,225.028,-1.38036,1.34342,2.45905,0.97529,1.09018,-0.425824,-1.26449,2.16122,-0.089619,-0.899259,0.90787,-0.222707,-1.04872,0.0723017,-0.246068,0.378966,0.265005,-0.305168,-0.567591,0.662016,0.498603,-0.578264,-0.152019,-2.27457,-2.04997,0.403137,1.5577,-0.793877,-0.472642,0.713815,2.52583,-1.60453,1.75959,-0.921912,-0.581157,-1.67704,0.911501,0.0452887,0.215505,1.08802,0.0408446,-0.645894,0.861375,-0.637322,0.651262,-0.857296,-1.52363,0.71246,-0.812632,-1.07227,7.72282,2.78276,4.40464,1.29844,2.16766,-0.010395,-1.93296,2.85316,1.76959,-0.769096,11.8878,-3.38324,-1.04872,0.0723017,-0.246068,0.378966,0.265005,-0.305168,-0.567591,0.662016,0.498603,7.13386,10.5312,0.638209,0.108272
-215.287,0.999797,0.0379235,7,127,0,223.525,0.149089,0.097662,-0.061599,-1.09633,-0.356999,-1.48511,-0.326742,-0.0105139,0.189692,-0.988003,-0.0319668,-1.41797,1.01837,0.985353,-0.260849,0.268272,-0.219468,-0.657637,0.24103,-1.24301,-0.203062,-0.614376,-0.345893,-2.3188,-3.57786,-0.578079,1.04429,0.741954,2.51032,-0.0353191,2.9204,1.17109,-1.21019,-0.677761,1.49248,1.06427,1.10664,0.431275,-0.412446,0.399778,-0.788201,-0.168514,0.89739,0.584879,-0.0782496,-0.495759,0.126142,-1.26843,-0.377084,0.862326,-8.07141,0.759875,-2.72301,-5.58182,-0.746209,-1.46637,-0.751715,-0.661914,2.24171,-0.594085,-2.59539,-4.67127,1.01837,0.985353,-0.260849,0.268272,-0.219468,-0.657637,0.24103,-1.24301,-0.203062,3.79992,4.40261,-0.0998043,-0.629722
-214.77,0.995855,0.0379235,7,127,0,229.532,-0.305394,0.168207,1.4031,0.590838,-0.803457,-0.0962308,-0.195094,0.553091,-2.33533,-0.557676,-0.167934,0.0942451,-0.678291,-1.2172,-1.36199,-0.79301,0.709245,0.342396,-0.0965458,0.983258,0.307878,-0.263502,0.382951,-3.84592,-1.02858,-5.87962,2.96451,-0.631403,0.0860981,1.74344,0.692801,-1.09542,-0.669223,0.444845,0.592734,-0.795328,1.31293,1.65945,0.123001,-2.24929,-1.25766,0.938688,-0.786324,0.443508,-0.747919,0.191308,-0.587513,0.919244,-0.0310837,0.296045,-11.8771,-1.59254,-0.918938,-2.57819,-3.90074,-0.0412257,0.261984,0.384917,-6.41721,0.253918,-21.7907,4.74588,-0.678291,-1.2172,-1.36199,-0.79301,0.709245,0.342396,-0.0965458,0.983258,0.307878,-1.0444,4.5362,-1.06019,6.20622
-219.2,0.99991,0.0379235,7,127,0,229.984,-0.107288,-0.556857,0.353389,0.277875,-0.169377,-2.35863,-0.917837,0.822553,-0.0250455,-0.49214,1.62938,-0.985993,0.487349,1.57772,2.17326,0.066266,-1.12443,0.0999059,-0.715002,-1.04423,-0.115569,-0.929078,-2.14259,-3.32615,-2.66376,3.96336,-2.40437,-0.261978,0.917817,0.717753,1.05242,-0.741675,1.15665,-1.7978,0.819168,0.580418,0.297657,-0.515997,0.769743,1.49246,-1.37953,-0.510192,0.858967,-1.24686,0.0835131,0.404346,0.652595,3.91175e-05,-1.32586,-0.556923,8.06076,-0.389074,-0.594742,0.593537,1.80533,-2.81599,-0.581028,0.783051,1.89406,0.327182,2.06893,-0.467013,0.487349,1.57772,2.17326,0.066266,-1.12443,0.0999059,-0.715002,-1.04423,-0.115569,-1.86906,-0.678178,-0.755434,-0.264391
-216.751,0.996628,0.0379235,7,127,0,230.426,-0.130184,0.444873,0.244479,1.33948,-0.382335,-1.22757,0.122167,0.094678,0.248539,-0.113601,-0.0133083,-0.750322,-0.370257,-0.218573,-1.71472,0.374225,1.00676,-1.26582,0.985104,0.938385,-0.322642,-0.942866,0.357026,-3.75486,-4.94615,1.34993,0.723089,2.12007,0.0952394,-0.00666719,3.46752,1.0147,-0.590892,-1.55474,0.121362,0.815566,-1.47642,-0.368653,-2.17164,-1.30934,-0.41,0.617312,1.03895,0.13783,0.511924,0.443337,2.67455,-1.47337,0.940401,-0.851789,3.99634,0.874446,-1.69007,2.06573,-1.10931,0.848616,-0.0966605,-0.369735,1.53443,0.446505,12.4647,-7.33118,-0.370257,-0.218573,-1.71472,0.374225,1.00676,-1.26582,0.985104,0.938385,-0.322642,-2.42433,5.20077,-0.615734,-0.934439
-219.661,1,0.0379235,6,127,0,230.566,-0.270444,-0.440702,1.1945,-0.228724,-0.439425,-0.296284,0.66268,-0.222699,0.248614,-0.806575,-0.448348,-0.175212,1.17008,1.62929,-1.41595,-0.0803967,2.12177,-1.24073,0.900677,-0.248281,-1.08744,-0.0421622,-1.24448,-1.73415,-4.56322,1.68985,0.233969,0.0893368,2.26392,-1.4699,-1.68132,0.0610327,-0.830647,3.08242,1.11131,0.126035,-0.243811,-1.01198,-0.607319,-1.3353,0.449506,0.316662,-0.918748,0.736746,1.03504,0.0624339,2.2074,0.538936,-1.41211,-0.776958,-4.46878,-3.83729,3.24826,-7.62464,-2.50395,3.91925,1.25734,-2.41285,3.5086,-0.693337,-2.55496,0.7219,1.17008,1.62929,-1.41595,-0.0803967,2.12177,-1.24073,0.900677,-0.248281,-1.08744,6.77651,0.0754005,-0.78372,-0.946197
-219.483,0.998091,0.0379235,7,127,0,230.441,-0.753044,0.223063,1.46556,-0.0452086,-0.121144,-0.783137,-1.09721,1.14729,-2.50597,-0.480877,0.871048,0.60017,-1.13565,-1.63774,1.54265,0.896731,-2.37478,0.940486,-1.50953,-0.00432647,1.29514,-0.849551,-0.835265,-1.68671,-3.19575,-2.88843,0.433367,-3.32331,0.295136,-0.494239,-0.617301,0.814014,1.26766,0.87948,-2.21636,0.667758,-1.17356,0.427919,0.0945369,0.27459,1.76472,-0.202823,-1.00261,-1.04344,-0.897816,0.243363,-1.92623,-0.178885,0.0912859,1.17074,-6.48062,-0.0259504,0.336797,-2.88102,0.0759749,0.0719279,-1.56985,0.693886,-2.65987,0.0165215,-2.30755,1.29438,-1.13565,-1.63774,1.54265,0.896731,-2.37478,0.940486,-1.50953,-0.00432647,1.29514,-3.21652,-2.91831,-0.247097,-1.01295
-216.703,0.999653,0.0379235,6,127,0,231.74,-0.10328,-0.0293862,2.06146,-0.213363,-0.454373,-0.965165,-0.955409,1.60347,-1.55451,-1.19418,0.387703,-0.732591,-0.776399,0.0123788,1.54794,0.368398,-1.91194,-0.556418,-1.28819,1.50248,-1.29727,-0.581773,-2.12079,-0.805266,-1.49266,0.633467,-0.405445,-0.203808,-0.124064,-0.527185,0.0622261,1.07326,-1.388,3.01937,-0.85662,-1.04856,-1.74133,0.975894,1.60394,-1.12232,-0.852081,1.87422,-1.21564,1.16726,0.450945,-1.92173,2.37044,-0.250337,0.335037,-1.50945,-0.780965,-0.22161,3.759,-1.43105,-1.2395,-2.8122,-1.74331,2.89347,-1.03261,-0.70764,0.205803,-0.631971,-0.776399,0.0123788,1.54794,0.368398,-1.91194,-0.556418,-1.28819,1.50248,-1.29727,2.36855,-1.0243,0.821345,2.37401
-217.853,0.998853,0.0379235,7,127,0,231.602,-0.590226,0.280576,0.258207,0.229707,0.554762,-0.455817,1.20167,1.16773,-1.86423,0.844663,0.201504,-1.67373,0.527572,0.322159,-0.63544,-0.0963624,1.7829,-0.732736,0.468641,-2.42518,0.643803,-0.720893,-1.23806,0.000512425,-2.70953,-0.338739,0.486857,-0.791014,1.54581,-0.0538193,0.439406,0.599539,-2.51948,2.4623,0.305017,-1.20747,2.48919,0.621546,-0.532433,-1.74124,-0.446298,0.886801,1.71203,1.41344,0.769655,1.24923,2.26969,-0.131651,-0.909385,0.507398,3.82181,0.337121,-2.84865,5.4931,2.24247,0.348815,2.37172,0.904914,-1.8016,2.02304,1.05619,-1.24916,0.527572,0.322159,-0.63544,-0.0963624,1.7829,-0.732736,0.468641,-2.42518,0.643803,-1.78799,-1.24844,3.56162,-0.25033
-218.882,0.985103,0.0379235,7,127,0,229.498,-0.389554,-0.997443,1.03619,1.02814,-0.0305191,-1.19342,-1.67807,-0.238012,-1.1323,-2.24262,0.337861,0.300727,-0.15769,1.01289,-0.594008,-0.0624918,-1.81153,0.304384,-0.0981352,1.91934,-0.232138,-1.23262,-2.41335,-2.49218,-1.5446,-1.91235,-0.845531,-0.808004,1.55003,2.68808,1.55452,-0.203774,0.552378,-1.88004,-0.0174921,-0.328758,-0.762046,1.35673,1.30921,-1.6277,-0.351748,0.455178,-0.922384,0.941001,-1.45494,0.94356,0.867618,-1.11795,0.224217,-0.0388914,-14.2429,-1.96105,-0.926767,-0.790823,-0.0192358,-3.16882,-1.95077,-1.24601,-0.881672,-2.64387,-1.0324,0.430909,-0.15769,1.01289,-0.594008,-0.0624918,-1.81153,0.304384,-0.0981352,1.91934,-0.232138,-3.19608,-1.33429,-1.29848,2.80997
