# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,index.1
-208.564,0.99982,0.0230765,7,127,0,214.776,-0.389718,0.40222,0.352045,-0.381661,-0.0257147,-0.2421,-1.60353,0.106837,6,0.166667,0.414172,0.412872,0.394009,0.403124,0.397574,0.363308,6
-209.531,0.999719,0.0229344,7,127,0,215.296,-0.382623,0.909056,0.602108,-0.480372,-0.326889,-0.256786,-1.89686,0.100391,6,0.166667,0.42767,0.420145,0.393924,0.397608,0.399295,0.360533,6
-207.453,0.999823,0.0231521,7,127,0,211.696,-0.160625,-0.0363226,-0.020641,0.169174,-1.44266,-1.11625,-0.953416,0.489663,6,0.166667,0.455515,0.45742,0.480563,0.29587,0.330215,0.348083,6
-207.671,0.998793,0.0236576,7,127,0,212.549,-0.599893,1.06274,0.695635,-2.47595,-0.479163,-0.322649,0.587671,0.342022,6,0.166667,0.441171,0.410483,0.190507,0.317827,0.329545,0.401578,6
-208.277,0.998005,0.0243092,6,63,0,214.137,-0.617319,1.04219,0.669387,-2.40824,-0.373846,-0.147737,0.626287,0.255713,6,0.166667,0.413184,0.390277,0.225633,0.328955,0.341842,0.387658,6
-206.838,0.999762,0.0250822,7,127,0,211.144,-0.834366,0.983816,1.21371,0.249575,-0.476691,0.263484,0.60962,0.411747,6,0.166667,0.394298,0.417116,0.324843,0.26296,0.3261,0.35816,6
-206.464,0.999703,0.0261497,5,63,0,210.647,-0.827826,1.1277,1.12105,0.171269,-0.4037,0.165844,0.728699,0.409287,6,0.166667,0.409442,0.408784,0.31914,0.270309,0.318658,0.370615,6
-205.255,0.999564,0.0273552,5,63,0,208.661,-0.849324,0.950256,0.942365,-0.401981,-0.27208,0.428626,0.620717,0.593295,6,0.166667,0.429096,0.427949,0.25203,0.266834,0.355483,0.382003,6
-204.93,0.999859,0.028678,5,63,0,209.62,-0.853319,0.865538,0.952245,-0.341268,-0.211066,0.347166,0.603361,0.640864,6,0.166667,0.425893,0.439532,0.255018,0.271192,0.347322,0.38541,6
-205.064,0.999511,0.0301465,5,63,0,206.326,-0.748046,0.877302,1.06309,-0.291962,0.292065,0.298766,0.349629,0.780359,6,0.166667,0.484146,0.520374,0.27371,0.372822,0.374045,0.383384,6
-206.363,0.995787,0.0316954,6,95,0,208.779,-0.508834,0.590647,0.161406,-1.194,-0.0738873,0.441525,0.147681,0.343331,6,0.166667,0.42408,0.388548,0.285208,0.369537,0.411627,0.387429,6
-208.349,0.999208,0.032981,6,63,0,210.39,-0.735393,0.944968,0.081784,-0.93637,0.193747,0.175073,1.0962,0.207417,6,0.166667,0.368329,0.327739,0.283003,0.332876,0.332016,0.375657,6
-209.908,0.999885,0.0346876,6,63,0,211.735,-0.475977,2.3462,0.327417,-1.55987,0.289324,-0.336454,1.1543,0.254617,6,0.166667,0.530314,0.403089,0.2946,0.400757,0.363167,0.454607,6
-207.499,0.999645,0.0365596,6,63,0,214.799,-0.863394,1.49431,1.89324,-0.220102,-0.431091,0.285462,0.925834,0.446946,6,0.166667,0.451276,0.495695,0.276524,0.258062,0.323922,0.389457,6
-209.777,0.998377,0.0385004,7,127,0,211.375,-0.371194,0.85414,-0.29984,-0.100452,-1.80608,-0.614252,-1.38191,0.251454,6,0.166667,0.460975,0.390172,0.402165,0.304631,0.371532,0.327683,6
-209.604,0.996385,0.0403844,7,127,0,215.769,-0.864023,0.781964,0.497691,1.00242,0.402558,0.521003,1.4218,0.529926,6,0.166667,0.389446,0.354279,0.417556,0.342833,0.35711,0.472385,6
-210.545,0.97507,0.0421045,6,63,0,216.033,-0.524481,1.24494,1.41387,-0.741314,0.279505,0.0811251,1.45363,0.0429041,6,0.166667,0.384363,0.38608,0.364407,0.37461,0.372618,0.386484,6
-210.617,0.999707,0.0413098,6,127,0,213.394,-0.425793,0.926632,1.12262,-1.62098,0.68639,-0.24903,1.18578,0.0495928,6,0.166667,0.406166,0.408512,0.376089,0.403295,0.392183,0.409269,6
-210.762,0.999204,0.0434583,6,127,0,215.438,-0.580384,-0.0541183,2.41666,1.29477,-0.306612,0.0562125,1.31072,0.208388,6,0.166667,0.356254,0.480814,0.422976,0.34428,0.361544,0.423787,6
-208.138,0.999552,0.0456227,6,63,0,213.145,-0.544242,-0.211674,0.334044,-1.98743,-0.564554,0.109785,0.584697,0.199396,6,0.166667,0.35745,0.382811,0.280794,0.341456,0.372303,0.394686,6
-207.395,0.999336,0.0479064,5,31,0,210.177,-0.548664,-0.119995,0.657616,-2.08566,-0.485157,-0.0388071,0.309227,0.885446,6,0.166667,0.341883,0.508404,0.0835237,0.27324,0.358237,0.431714,6
-206.284,0.99998,0.050236,5,31,0,208.21,-0.559541,0.41868,0.365583,-2.11517,-0.0987276,-0.514917,0.102666,0.502445,6,0.166667,0.413582,0.407127,0.164888,0.352254,0.306133,0.375673,6
-206.671,0.996176,0.0527298,6,63,0,210.972,-0.361274,0.661846,0.308822,0.516613,-0.931437,-0.933482,-0.714809,0.333729,6,0.166667,0.464958,0.435804,0.452924,0.338022,0.337869,0.354384,6
-207.364,0.997131,0.0547377,5,47,0,211.763,-0.466114,0.543847,-0.0173892,-1.09982,-0.76147,-1.05878,-0.606878,0.200357,6,0.166667,0.41165,0.384711,0.334819,0.350082,0.336652,0.357161,6
-209.614,0.998427,0.0569292,5,31,0,213.39,0.0348932,1.08881,0.29421,-1.39502,-1.83105,-1.27521,-0.633576,0.63281,6,0.166667,0.673466,0.555044,0.299875,0.245305,0.316031,0.409498,6
-209.596,0.998494,0.0593695,5,63,0,213.457,-0.410062,0.575351,-0.0187498,-0.383037,-1.14345,-1.84803,-1.35818,0.176223,6,0.166667,0.423439,0.398105,0.382828,0.351702,0.323939,0.343124,6
-208.183,0.99951,0.0618775,5,63,0,210.996,-0.333242,0.994397,-0.391064,-1.08735,-0.450766,-1.11681,-0.656541,0.118969,6,0.166667,0.446471,0.406183,0.386368,0.404471,0.385538,0.398588,6
-208.683,0.998267,0.0646128,5,31,0,211.777,-0.390655,-0.874045,0.846155,1.27935,-0.112502,-0.948983,-0.0870081,0.301225,6,0.166667,0.342102,0.466109,0.498679,0.39543,0.33704,0.397267,6
-209.77,0.99796,0.0671982,6,63,0,211.745,-0.432681,0.842501,1.15416,0.735686,-0.230984,-1.84438,-0.610703,0.0735248,6,0.166667,0.408363,0.413911,0.406467,0.389441,0.361632,0.382823,6
-206.852,0.998561,0.0697797,5,31,0,213.007,-0.237697,0.642633,0.601985,0.851181,-0.753919,-0.705313,-0.175759,0.435032,6,0.166667,0.510466,0.506046,0.5331,0.362235,0.367134,0.4221,6
-204.79,0.997131,0.0725192,5,31,0,209.404,-0.513013,0.715768,0.390262,-1.04441,-0.766238,-0.375457,0.0338559,0.465441,6,0.166667,0.455154,0.417907,0.269113,0.295327,0.33453,0.378186,6
-205.53,0.998554,0.0750387,4,31,0,206.29,-0.481065,0.860345,0.475412,-1.33328,-0.986031,-0.193072,-0.0830132,0.418291,6,0.166667,0.469739,0.429913,0.261388,0.290386,0.363125,0.373838,6
-208.027,0.994688,0.0778718,5,47,0,212.504,-0.77097,0.206923,0.631779,-0.73436,0.161778,-0.35429,0.925728,0.244911,6,0.166667,0.327329,0.350637,0.278719,0.324899,0.297812,0.3672,6
-208.781,0.999903,0.0799802,6,63,0,210.267,-0.410265,0.443882,0.585922,0.0586334,-1.04337,-0.388317,-1.51019,0.198649,6,0.166667,0.420167,0.427056,0.401645,0.350343,0.380505,0.329541,6
-206.443,0.987474,0.0831665,5,47,0,211.081,-0.648199,0.589813,0.475598,-0.337466,0.0786189,-0.879564,0.833924,0.332281,6,0.166667,0.388834,0.379854,0.318574,0.349309,0.280807,0.408275,6
-205.441,0.995579,0.0838181,5,31,0,209.059,-0.446977,0.249812,0.294999,-0.42507,0.431196,-0.689844,0.108619,0.593452,6,0.166667,0.425869,0.432438,0.331982,0.452374,0.298099,0.40552,6
-206.562,0.961532,0.0861375,4,31,0,210.62,-0.61752,1.09293,0.643381,-0.244524,0.702613,-0.668495,0.193659,0.319474,6,0.166667,0.43331,0.398438,0.33278,0.402982,0.303415,0.364554,6
-207.95,0.996916,0.0814688,6,63,0,210.005,-0.658206,0.537648,0.672683,0.312828,-1.09193,0.680901,0.756832,0.213698,6,0.166667,0.367418,0.37415,0.356324,0.29079,0.374561,0.37837,6
-210.971,0.993696,0.0839495,5,63,0,215.393,-0.307095,-0.359921,-0.592374,-0.220409,0.902041,-1.60039,1.3168,0.136647,6,0.166667,0.411861,0.404189,0.416487,0.454171,0.371501,0.468253,6
-208.864,0.999615,0.0857932,5,63,0,213.68,-0.496199,1.44626,-0.222358,-0.241454,-1.59558,-0.625187,-0.628279,0.270254,6,0.166667,0.473689,0.364406,0.363211,0.283451,0.339582,0.339395,6
-211.293,0.958708,0.0888764,6,63,0,216.54,-0.548888,-1.95845,0.675895,0.161966,0.00297151,-0.645453,1.43746,0.0507693,6,0.166667,0.343369,0.374122,0.368033,0.366157,0.358551,0.383218,6
# Adaptation terminated
# Step size = 0.0620617
# Diagonal elements of inverse mass matrix:
# 0.0464809, 0.891247, 0.765998, 0.915039, 0.753569, 0.787063, 0.553631, 1.78439
-211.61,0.999669,0.0620617,6,63,0,216.322,-0.360051,-0.353986,0.164968,2.47846,-0.0446547,0.349136,-0.845834,0.113511,6,0.166667,0.401257,0.415488,0.480331,0.409721,0.420573,0.38792,6
-210.202,0.997607,0.0620617,6,63,0,216.654,-0.420291,0.605736,-0.265326,0.683204,-0.000504522,-1.68783,0.822093,0.0288357,6,0.166667,0.400634,0.394618,0.401171,0.396444,0.384862,0.402133,6
-209.065,0.999475,0.0620617,6,63,0,213.417,-0.354307,-1.48731,0.288501,-0.586855,-0.856918,-0.702702,-0.613755,0.401197,6,0.166667,0.278681,0.440641,0.356692,0.332234,0.3461,0.354219,6
-210.12,0.999772,0.0620617,6,63,0,213.889,-0.426754,-1.98647,-0.0896185,-0.487827,-0.894854,-0.805021,-0.152882,0.269431,6,0.166667,0.276484,0.389147,0.363966,0.338977,0.344422,0.385103,6
-207.69,0.999869,0.0620617,5,31,0,211.82,-0.35691,0.592617,0.881443,-0.677734,-1.18399,-1.08992,0.572425,0.152253,6,0.166667,0.433722,0.444552,0.386963,0.368845,0.372185,0.432967,6
-208.985,0.998672,0.0620617,5,31,0,211.994,-0.234845,-0.943036,-0.00695247,-1.33343,-0.454969,-0.0864114,-0.500444,0.166755,6,0.166667,0.403212,0.441271,0.38765,0.422941,0.438007,0.421091,6
-210.279,0.999414,0.0620617,5,31,0,212.462,-0.273992,-1.09405,-0.0912119,-2.05624,-1.19207,-0.238366,-1.02832,0.320348,6,0.166667,0.348766,0.424772,0.282376,0.341668,0.413297,0.353563,6
-211.648,0.998298,0.0620617,6,63,0,216.12,-0.52204,-0.0256258,0.173672,2.0031,0.6498,-0.0295673,-0.285338,0.010954,6,0.166667,0.37231,0.37282,0.377518,0.37404,0.3723,0.371645,6
-206.675,0.992872,0.0620617,6,63,0,224.026,-0.5834,0.108963,0.401289,-1.86638,-0.348193,0.266918,0.525572,0.508819,6,0.166667,0.370993,0.406316,0.177548,0.318523,0.389935,0.421656,6
-211.54,0.968145,0.0620617,5,63,0,215.112,-0.32828,-0.539477,0.729382,0.445596,0.378199,-2.97078,0.157924,0.11798,6,0.166667,0.403253,0.439737,0.431506,0.429557,0.336535,0.423201,6
-209.814,0.99866,0.0620617,6,63,0,215.857,-0.393186,-0.386696,-0.170489,1.09368,-1.28238,-1.49169,-0.664298,0.0748738,6,0.166667,0.396005,0.399883,0.422798,0.380081,0.376396,0.391044,6
-211.398,0.998743,0.0620617,6,63,0,214.887,-0.509473,-0.700719,1.47493,0.506047,0.919855,0.491124,-1.58577,0.0572894,6,0.166667,0.365953,0.395327,0.382138,0.387751,0.381936,0.35427,6
-208.198,0.999716,0.0620617,5,63,0,213.028,-0.364941,-0.160371,-1.19059,-0.574032,-0.5914,-0.425026,-0.0238898,0.116597,6,0.166667,0.405249,0.376657,0.393679,0.393196,0.397834,0.409091,6
-208.374,0.999229,0.0620617,6,63,0,210.258,-0.487524,0.999116,1.62829,-0.288493,0.545937,0.115155,-0.241449,0.418165,6,0.166667,0.482575,0.548193,0.352479,0.435552,0.391891,0.356982,6
-206.728,0.987231,0.0620617,5,31,0,211.245,-0.501341,1.15128,1.25003,-0.217269,0.264345,-0.00365328,-0.221772,0.253754,6,0.166667,0.44789,0.454094,0.364364,0.393109,0.377008,0.364099,6
-207.23,0.996172,0.0620617,6,63,0,210.728,-0.341221,0.0674191,-0.448551,-1.3552,-1.29531,-0.831407,0.29993,0.453856,6,0.166667,0.422963,0.367072,0.277623,0.283106,0.32771,0.448905,6
-208.433,0.999561,0.0620617,5,31,0,210.75,-0.198177,-0.657064,0.711392,-2.14758,-0.697181,-0.480273,-0.485679,0.597445,6,0.166667,0.356466,0.556468,0.185241,0.350987,0.381046,0.380284,6
-207.529,0.99889,0.0620617,6,63,0,211.64,-0.452704,1.13932,-0.155736,0.42586,-0.393363,-0.340524,0.991207,0.295477,6,0.166667,0.471018,0.377841,0.419002,0.361483,0.365094,0.460129,6
-207.574,0.996629,0.0620617,5,63,0,210.121,-0.432604,0.912785,-0.103919,0.142941,-0.298023,-0.157778,0.882721,0.415137,6,0.166667,0.486585,0.383257,0.407753,0.364398,0.377986,0.483468,6
-212.688,0.966387,0.0620617,6,63,0,213.832,-0.393785,-1.13152,-0.85355,0.705343,0.946744,0.0156447,-1.05485,0.00330994,6,0.166667,0.401906,0.402127,0.403368,0.403561,0.402819,0.401967,6
-213.652,0.99732,0.0620617,6,63,0,217.169,-0.509878,2.3777,0.295823,0.647477,-0.525908,0.204634,-0.587175,0.00398736,6,0.166667,0.377447,0.375499,0.375827,0.374731,0.375413,0.374673,6
-208.931,0.998043,0.0620617,6,63,0,218.076,-0.122337,-1.02394,0.145996,-1.04522,-1.10283,-0.946927,-0.0317419,0.293938,6,0.166667,0.395724,0.480155,0.39423,0.390193,0.40115,0.467131,6
-213.281,0.998715,0.0620617,5,31,0,215.879,-0.674865,-1.24863,0.330146,-0.452354,-1.82454,-1.74254,0.22794,0.0989867,6,0.166667,0.310354,0.344753,0.327472,0.298287,0.299988,0.342471,6
-212.288,0.999457,0.0620617,6,63,0,215.267,-0.66502,1.43666,-1.24349,-0.463213,-0.235622,-0.000376,-0.996911,0.0574229,6,0.166667,0.358352,0.323786,0.333673,0.336585,0.339608,0.326894,6
-216.426,0.998459,0.0620617,5,31,0,220.149,-0.190129,2.1023,-1.91228,-1.17972,-0.171493,-1.47416,1.26477,0.186267,6,0.166667,0.550196,0.366718,0.398943,0.444709,0.385868,0.511362,6
-214.147,0.999477,0.0620617,6,63,0,221.89,-0.554367,-1.92666,-0.103409,0.215272,0.632108,1.9747,-0.890602,0.0112168,6,0.166667,0.359859,0.364583,0.365412,0.366496,0.37,0.36254,6
-212.113,0.999442,0.0620617,6,63,0,216.289,-0.316899,-1.24247,0.324734,0.261843,0.444323,1.12464,-0.918658,0.00809419,6,0.166667,0.418982,0.422073,0.421949,0.422309,0.423653,0.41962,6
-211.416,0.996926,0.0620617,6,63,0,217.424,-0.346632,-0.826317,-1.02929,0.0858905,-1.13759,-0.452266,-0.557993,0.00910694,6,0.166667,0.412375,0.411927,0.414389,0.411688,0.4132,0.412967,6
-212.098,0.998299,0.0620617,6,63,0,214.688,-0.563545,1.95045,2.87318,-0.761637,0.216091,0.136191,0.462519,0.323311,6,0.166667,0.516758,0.590343,0.307935,0.379027,0.372966,0.397951,6
-207.617,1,0.0620617,6,63,0,214.792,-0.36782,0.507249,-0.258198,-0.194449,-1.67666,-0.81277,-0.786078,0.251842,6,0.166667,0.440268,0.393447,0.397285,0.312153,0.360658,0.36221,6
-209.152,0.994356,0.0620617,6,63,0,215.415,-0.532693,-0.100922,0.534986,0.877222,0.857915,-1.18819,0.243961,0.0638002,6,0.166667,0.36839,0.377879,0.383025,0.382734,0.352401,0.373524,6
-209.548,0.998952,0.0620617,5,63,0,213.424,-0.445064,0.124113,1.19646,-0.904324,-0.850545,-1.79287,0.669308,0.399921,6,0.166667,0.402411,0.508355,0.308589,0.313197,0.238291,0.455768,6
-208.254,0.997439,0.0620617,5,31,0,212.113,-0.622185,0.817489,0.634622,0.103255,-0.59464,-0.773357,0.110498,0.107717,6,0.166667,0.369555,0.364978,0.351817,0.334871,0.330596,0.351995,6
-209.557,0.999085,0.0620617,5,63,0,211.915,-0.404299,-0.618823,1.65933,-0.0347802,-1.46731,0.524124,0.192902,0.221249,6,0.166667,0.367905,0.490707,0.398434,0.325427,0.428411,0.410568,6
-209.209,0.999921,0.0620617,6,63,0,211.979,-0.546889,-0.260336,1.11658,0.764568,-0.972545,0.190518,0.457744,0.0531192,6,0.166667,0.363381,0.380464,0.376067,0.354676,0.36894,0.372251,6
-210.153,0.998675,0.0620617,5,31,0,213.651,-0.459974,-0.557291,0.338744,1.86321,-0.471952,-0.636117,-0.0607947,0.487724,6,0.166667,0.324805,0.426839,0.610343,0.333998,0.316431,0.379982,6
-212.234,0.995786,0.0620617,6,63,0,214.685,-0.19655,-0.221605,0.689896,2.18211,0.00221985,-0.322413,0.0377695,0.125001,6,0.166667,0.444171,0.47245,0.519045,0.451089,0.441062,0.452189,6
-211.754,0.997184,0.0620617,5,31,0,217.599,-0.571042,0.987721,0.54913,0.605322,0.106191,-0.483669,-1.86593,0.155324,6,0.166667,0.397085,0.380896,0.382956,0.36481,0.343854,0.297158,6
-211.173,0.999322,0.0620617,6,63,0,215.098,-0.215071,1.2566,-1.16066,-0.00437849,-1.26744,-1.40813,0.144655,0.0872924,6,0.166667,0.473679,0.421556,0.446344,0.419285,0.416298,0.449561,6
-212.782,0.998858,0.0620617,6,63,0,217.313,-0.717304,0.0662251,2.47807,-1.89901,0.905403,1.15732,0.650715,0.166564,6,0.166667,0.330423,0.424446,0.262385,0.362046,0.371792,0.352306,6
-212.421,0.999527,0.0620617,5,31,0,214.091,-0.725499,0.21962,2.32649,-1.85381,0.981323,1.08335,0.761321,0.158419,6,0.166667,0.333876,0.411701,0.265187,0.361228,0.364966,0.353225,6
-211.702,0.999747,0.0620617,6,63,0,217.85,-0.450499,1.5806,1.33947,0.670013,0.953225,1.30544,0.875899,0.0504666,6,0.166667,0.408364,0.405427,0.39731,0.400737,0.405014,0.399801,6
-211.051,0.998853,0.0620617,6,63,0,214.553,-0.462015,0.718405,0.389761,-0.81888,0.0594494,-2.20205,-0.0842208,0.475248,6,0.166667,0.469888,0.431243,0.299184,0.393229,0.181156,0.377061,6
-209.491,1,0.0620617,6,63,0,214.832,-0.340371,0.685164,-0.392859,-0.894611,1.12054,-1.47176,-0.136891,0.0862776,6,0.166667,0.430146,0.407511,0.397102,0.439376,0.385244,0.412854,6
-210.961,0.999872,0.0620617,6,63,0,213.435,-0.535292,0.515005,-1.82862,0.72482,-0.266779,0.791476,0.437462,0.119577,6,0.166667,0.383739,0.319961,0.389689,0.361885,0.391586,0.381548,6
-209.895,0.999687,0.0620617,6,63,0,214.455,-0.359864,0.970703,1.57697,1.50682,-0.678056,-0.415443,-0.635459,0.117826,6,0.166667,0.438934,0.456595,0.454545,0.391799,0.399197,0.392996,6
-207.945,0.998438,0.0620617,5,47,0,213.072,-0.596107,0.128026,0.440834,-0.264213,-0.174805,-1.35911,-0.147059,0.32456,6,0.166667,0.364808,0.388641,0.335846,0.342349,0.261687,0.34438,6
-206.814,0.999449,0.0620617,5,31,0,209.172,-0.248581,0.264907,0.435105,0.061483,0.307224,-0.696778,-0.00234076,0.383831,6,0.166667,0.46334,0.479618,0.443991,0.467382,0.373782,0.437952,6
-206.143,0.996363,0.0620617,5,63,0,210.226,-0.257297,-0.043517,0.0800547,-0.0833186,0.0224867,-0.874652,-0.0805325,0.34417,6,0.166667,0.432349,0.442815,0.42899,0.437932,0.363935,0.429225,6
-206.786,0.999183,0.0620617,6,63,0,209.626,-0.70127,0.539374,1.13001,-1.0479,-0.616935,-0.0166747,1.00115,0.292761,6,0.166667,0.367406,0.408433,0.267361,0.292787,0.33045,0.399351,6
-206.721,0.998506,0.0620617,5,63,0,210.767,-0.481357,-0.352258,0.242867,-1.46997,-0.515312,-0.10073,-0.223047,0.374103,6,0.166667,0.351344,0.403597,0.262836,0.337571,0.373077,0.362438,6
-205.83,0.997378,0.0620617,5,63,0,209.311,-0.387818,0.567022,0.497757,-0.353818,0.252328,-0.33219,0.403867,0.538944,6,0.166667,0.479455,0.470147,0.359276,0.437374,0.361964,0.457563,6
-206.53,0.992896,0.0620617,5,47,0,208.494,-1.01104,0.921037,0.419188,-0.284107,0.192433,0.513883,0.514033,0.797676,6,0.166667,0.431349,0.337006,0.224842,0.297853,0.354086,0.354113,6
-210.689,0.991584,0.0620617,6,95,0,213.332,-0.538582,-0.078287,0.044742,-1.18284,-0.836511,-0.567965,-0.824052,0.474364,6,0.166667,0.359918,0.37347,0.2498,0.281832,0.308316,0.28303,6
-210.347,0.999847,0.0620617,5,63,0,214.192,-0.0817635,0.169028,0.902461,-0.527266,-1.0708,-0.62317,0.206194,0.374112,6,0.166667,0.495368,0.563618,0.430694,0.381694,0.421919,0.498844,6
-208.664,0.999247,0.0620617,5,63,0,214.559,-0.279329,-0.223097,0.918831,-1.95508,-1.57339,-1.41402,-0.400358,0.376422,6,0.166667,0.410159,0.516629,0.265951,0.294924,0.30755,0.394119,6
-209.592,0.997274,0.0620617,6,63,0,211.471,-0.725157,1.2129,1.49071,0.924748,1.33691,0.0309382,0.480527,0.491613,6,0.166667,0.467825,0.501924,0.432775,0.483028,0.32961,0.380147,6
-208.855,0.998567,0.0620617,6,63,0,212.174,-0.519056,0.0741078,0.847297,-1.76498,-0.527098,-0.227785,1.45126,0.283147,6,0.166667,0.377994,0.430663,0.26526,0.338877,0.358116,0.472992,6
-209.353,0.998112,0.0620617,6,63,0,214.607,-0.72533,1.45773,1.38036,-1.6508,-0.227877,1.05555,1.07237,0.245179,6,0.166667,0.409042,0.404465,0.244148,0.314061,0.385437,0.386415,6
-207.552,0.989,0.0620617,6,63,0,213.094,-0.603979,1.17241,0.313979,-0.79322,0.422086,-0.422346,-0.286793,0.237787,6,0.166667,0.41941,0.370676,0.311611,0.376692,0.330836,0.33801,6
-210.976,0.993159,0.0620617,4,15,0,214.515,-0.456486,0.633018,0.339825,-0.649876,0.582477,-1.05011,0.259105,0.95853,6,0.166667,0.5375,0.467358,0.253617,0.525437,0.188001,0.448156,6
-212.201,1,0.0620617,6,63,0,213.97,-0.416383,0.0919682,1.27555,0.762583,-1.82729,-0.380152,-0.592223,0.0097307,6,0.166667,0.397597,0.400359,0.399161,0.393132,0.396497,0.396003,6
-211.016,0.997665,0.0620617,6,63,0,215.398,-0.616222,-0.18675,0.511578,0.960306,-1.14009,-0.760279,0.896615,0.0269348,6,0.166667,0.349497,0.353785,0.356553,0.343682,0.345993,0.35616,6
-214.293,0.999141,0.0620617,6,63,0,218.876,-0.525131,2.04475,-1.92177,-0.517376,1.13378,-0.0425596,-0.114337,0.00896267,6,0.166667,0.375943,0.36764,0.370571,0.374029,0.371564,0.371414,6
-214.171,0.998252,0.0620617,5,63,0,219.209,-0.393483,0.37246,-2.23205,-0.381477,2.26894,0.785543,0.283955,0.0466369,6,0.166667,0.407065,0.37811,0.398607,0.428575,0.411723,0.406069,6
-210.872,0.998445,0.0620617,6,63,0,218.582,-0.640656,-1.48065,1.13373,-1.09738,-0.0207752,-0.84196,0.102752,0.0962381,6,0.166667,0.313641,0.370156,0.321635,0.344646,0.327022,0.347337,6
-207.193,0.999999,0.0620617,5,31,0,212.291,-0.274535,-1.06466,0.382323,-0.700186,-0.670615,-1.21004,-0.259472,0.315736,6,0.166667,0.351903,0.46162,0.378573,0.380772,0.341506,0.411817,6
-206.373,0.999733,0.0620617,6,63,0,209.475,-0.548033,1.23967,0.132785,-0.754599,0.145051,-0.511578,0.826446,0.282897,6,0.166667,0.450826,0.375084,0.318319,0.375897,0.33342,0.422081,6
-210.513,0.978008,0.0620617,6,63,0,215.88,-0.252982,-0.914308,0.79175,0.289888,-0.577701,0.357371,-1.58069,0.1135,6,0.166667,0.411745,0.459311,0.445201,0.421029,0.447094,0.393556,6
-210.285,0.999717,0.0620617,6,63,0,217.037,-0.252087,-0.144927,0.524634,-2.26626,-0.0696805,-2.17302,-0.859629,0.235169,6,0.166667,0.428942,0.467867,0.313234,0.433282,0.31797,0.388352,6
-212.556,0.986499,0.0620617,6,63,0,218.277,-0.422198,-0.347461,0.651865,0.0833875,-1.07228,0.774944,-2.41941,0.0233619,6,0.166667,0.394051,0.399639,0.396457,0.390015,0.400329,0.382554,6
-211.173,0.997857,0.0620617,6,63,0,217.596,-0.329179,1.42254,-0.42872,0.127274,1.96703,-0.667972,-0.644142,0.104809,6,0.166667,0.4551,0.407548,0.42169,0.469285,0.401507,0.402108,6
-212.021,0.99902,0.0620617,6,63,0,215.308,-0.553544,-0.216961,1.2061,-1.60484,-2.49343,0.118091,0.89544,0.0949261,6,0.166667,0.360282,0.391967,0.330509,0.312118,0.367645,0.384961,6
-216.481,0.997704,0.0620617,6,63,0,222.591,-0.445592,0.824266,-2.01634,2.48763,-0.306686,-2.34604,-0.856525,0.0487141,6,0.166667,0.400006,0.3673,0.419602,0.38686,0.363576,0.380526,6
-223.207,0.996558,0.0620617,5,31,0,229.518,-0.00229572,-0.310858,-3.07909,0.668453,0.197593,-3.20838,0.698742,0.14327,6,0.166667,0.488294,0.390923,0.523351,0.506503,0.386521,0.524434,6
-215.008,0.998601,0.0620617,6,63,0,227.841,-0.674468,-2.03994,-0.60621,1.31351,-0.0169915,-1.43215,-0.536451,0.0218161,6,0.166667,0.32762,0.334547,0.343934,0.337414,0.330547,0.334885,6
-211.701,0.998767,0.0620617,6,63,0,218.537,-0.270396,-1.43932,-0.573425,0.891761,-0.851718,-0.403506,-0.711664,0.0242361,6,0.166667,0.424267,0.429401,0.438123,0.42775,0.430411,0.428581,6
-210.521,0.999999,0.0620617,5,31,0,212.034,-0.357156,-1.46526,-0.265449,0.725381,-0.629264,-0.356968,-0.702183,0.0244091,6,0.166667,0.403014,0.41008,0.415943,0.407933,0.409539,0.407503,6
-210.757,0.997706,0.0620617,6,63,0,216.347,-0.586617,0.748594,-1.52578,0.359722,-1.04714,-0.0127228,-0.431028,0.0922176,6,0.166667,0.373418,0.325783,0.365066,0.335552,0.357142,0.348335,6
-208.5,0.999901,0.0620617,6,63,0,214.357,-0.671932,0.612942,1.50375,-1.48884,0.615246,-1.02669,0.334916,0.307257,6,0.166667,0.381402,0.447718,0.244274,0.381569,0.271428,0.361461,6
