# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1
-208.501,0.999446,0.106299,5,31,0,211.845,-0.384584,0.248028,-0.315057,-0.0320641,-0.458505,-1.74495,0.428891,-2.50743,-8.04906,-1.73293,-0.39566,0.87236,0.741284,-0.219871,0.09381,0.879982,2.84842,0.0531279,-0.564169,0.1171,-0.2576,-1.51068,0.551978,-1.34128
-213.274,0.995501,0.106993,4,15,0,213.808,-0.381917,-0.0588393,-1.96316,0.804666,0.391166,-2.58699,0.536478,-2.2742,2.0821,0.205252,0.289828,0.0823786,-0.669796,-0.534037,0.419282,-0.482254,0.339811,-0.317237,-2.48764,1.00841,0.712528,-2.48313,0.764642,0.291085
-210.022,0.999305,0.107238,4,15,0,214.24,-0.359146,-0.125931,-0.800388,0.568246,0.0013014,-1.69626,0.85746,-2.96712,3.20505,-0.0721101,-2.27657,0.697103,0.720052,-2.47929,0.126875,0.03118,5.9361,-0.249333,-0.951567,0.667435,0.154636,-1.48303,0.990191,-1.00332
-210.954,0.998171,0.107917,5,31,0,214.711,-0.57533,0.69439,1.18395,-0.47748,1.31778,-1.81452,0.326779,-1.024,-2.36112,1.04551,2.10118,-0.849458,0.266958,1.84235,-1.0172,-0.00604686,-4.86273,-0.0943777,1.22962,-0.0283195,3.16146,-4.26069,-0.316643,5.30898
-208.935,0.999549,0.108466,4,15,0,212.278,-0.49544,0.667004,0.933592,-0.54382,1.33907,-1.62665,0.409793,-1.43473,-7.12332,0.132046,1.19957,0.145423,0.334936,-1.49451,-0.399813,1.44852,-0.558394,0.130976,0.60195,-0.200705,2.41175,-2.19756,0.417591,0.752697
-208.384,0.996588,0.109175,5,31,0,213.496,-0.537888,0.415373,1.15237,-0.435928,0.373893,-1.53159,1.25056,-1.53658,-2.28743,-0.645884,0.349728,0.205206,-3.11048,0.895712,2.19934,-0.308284,0.487534,-0.190418,0.80824,-0.128326,0.842423,-2.00077,2.11413,0.406556
-210.783,0.992325,0.109543,5,31,0,213.5,-0.559437,0.269081,2.52446,0.486608,0.478296,0.90762,-0.214974,-2.00031,3.04068,-0.0019861,1.17561,0.0853415,0.790587,-1.97259,1.62704,0.021347,-2.28952,-0.161828,2.42801,0.710292,0.732452,1.48942,-0.981319,-0.300949
-209.307,0.999817,0.109418,5,31,0,212.161,-0.431877,0.618976,-1.09142,-1.30032,-1.1759,-1.43052,0.4881,-1.75715,-5.72939,-0.901899,-0.400108,0.525859,-0.745893,1.68371,1.19117,0.818797,-3.84629,0.240812,-2.04262,-1.06031,-1.04155,-1.33579,0.759255,-0.496628
-206.324,0.999417,0.110157,5,31,0,210.379,-0.25043,-0.281514,0.00597409,-0.218774,-0.408281,-1.43651,-0.111472,-1.00299,0.03828,-0.41343,2.00187,0.773695,0.869436,1.16928,-1.91401,0.952656,3.30822,-1.13895,-0.39277,0.487845,0.561178,-1.76727,1.10463,-0.605047
-204.509,0.997462,0.110852,5,31,0,208.239,-0.417851,0.63209,0.405527,-1.01351,-0.342398,-0.0156424,-0.0557816,0.199898,-4.89448,1.27174,1.32728,-0.391132,-1.44408,-1.00225,1.79571,0.488675,4.9546,2.26845,4.02925,-0.863962,-1.22081,5.23009,-3.27148,2.97165
-206.313,0.899302,0.111319,4,15,0,208.685,-0.342252,-0.51617,-0.276678,-0.105919,-0.207672,-0.774446,-0.161474,-0.903467,1.21819,-0.41538,0.614868,0.405259,-0.368872,-1.97206,-1.20504,-0.943322,-2.36376,-1.86277,-1.72865,0.637218,0.776706,-0.414112,-0.269796,-0.0427446
-206.703,0.997248,0.10086,5,31,0,208.567,-0.0844207,-0.0345421,0.191781,0.158143,-0.637143,-0.965775,-0.743028,-0.874655,-4.49373,-1.36563,-0.66579,0.617886,1.09836,0.27173,-0.290725,-0.259393,10.0028,-0.459225,1.00261,1.18718,0.636423,0.492826,-0.683948,-2.51411
-205.609,0.990996,0.101273,5,31,0,209.935,0.215091,0.0802066,-0.434756,-1.70066,-0.81272,-1.09022,-0.48786,0.0664987,-3.89681,-0.356192,-1.58416,0.999388,0.226619,-2.21927,-1.60531,0.812416,0.521252,1.22107,-1.61403,-1.51532,-0.13432,-4.63414,2.55794,2.18413
-206.723,0.948701,0.101024,6,79,0,208.371,1.03859,-0.262745,-0.463346,-0.866683,-1.03495,-0.816458,-0.720669,0.739404,-2.5166,0.366062,0.816171,-0.025441,0.745771,1.76772,-0.456129,0.49499,2.88452,3.9548,5.50655,1.65744,-6.67825,0.555212,-5.29396,3.04924
-206.735,0.900924,0.0964239,5,39,0,210.715,0.54346,-0.566612,-0.843771,-1.36773,-1.3372,-1.04369,-0.948855,0.0362024,9.68699,-1.60907,0.214678,-1.22435,-0.676572,-0.0152893,1.04296,0.188784,-0.574076,-1.32474,-3.02659,-0.268695,-2.13516,1.74416,-2.25557,0.202313
-215.991,0.91593,0.0875733,4,15,0,219.07,0.806175,-0.194357,-0.355018,-2.89463,-0.928982,-1.99068,-1.17956,-0.0706532,3.67459,0.0921285,-2.00049,-0.6442,-0.315765,0.47265,-1.79078,0.474596,15.3809,2.30173,6.94343,-2.97111,4.19113,-6.29116,1.86329,-2.70788
-214.858,0.92172,0.0808075,5,31,0,222.523,0.705231,-0.908608,-0.155089,-0.358235,-2.06567,-1.54265,-1.42143,-0.106568,-10.1626,1.03127,1.90915,-1.53024,1.06241,-1.31071,-2.4839,-0.412539,4.15008,-1.88386,7.83616,2.48461,-4.61271,-1.0866,-6.09266,9.7249
-212.671,0.995833,0.0750301,5,31,0,216.925,0.399282,-0.451617,-1.69198,-2.60301,-1.17081,-1.72303,-1.11934,-0.512379,6.53195,-1.34617,-1.69127,0.36485,-1.84062,-0.841671,-0.182342,0.899283,4.42776,-0.34683,-4.95474,-2.2013,0.896819,-0.980982,1.24059,-2.3143
-211.555,0.980242,0.0752507,5,31,0,217.951,0.314716,0.83627,-0.0315926,-2.26803,-1.01906,-1.03046,-0.835553,0.0744964,6.60338,-0.013577,-2.78447,-1.60023,-0.062243,-2.12334,0.31872,0.102819,3.66788,6.43553,5.87833,-2.54344,-1.38129,-2.28335,-6.8417,11.8764
-210.464,0.999529,0.074261,6,63,0,214.857,-0.571395,2.60649,1.60897,-0.79618,-0.194609,-0.407521,1.32517,-1.16035,2.63107,0.565497,-0.131789,-0.26308,1.85373,1.06579,1.32707,1.95522,11.1053,2.85156,1.97268,-0.43924,0.0551547,-0.330824,3.6922,3.31
-212.701,0.998575,0.0747641,5,31,0,216.962,-0.779503,2.13753,1.8488,-2.76488,-0.778522,-0.181742,0.598037,-1.25624,-5.43871,-1.71571,-0.17057,-1.40284,-0.875312,0.754009,-1.77226,0.602889,-12.9162,1.74032,1.5222,-2.70543,-1.30918,-0.658217,-1.18607,-2.89973
-211.095,0.999843,0.0751944,6,63,0,215.134,-0.829641,1.90158,1.92282,-2.11252,-0.820885,0.551511,0.510113,-0.807846,-1.07491,1.06864,0.469292,-1.61526,-0.438169,-2.06281,-0.379172,-1.09746,-6.0479,1.72107,2.96819,-2.10469,-2.20436,1.43888,-2.19285,1.34234
-211.23,0.946101,0.0757245,6,63,0,217.74,-0.40529,-0.23951,1.6378,1.08229,0.602152,-0.631544,1.75214,-2.17724,7.62971,-1.82786,-2.541,1.4137,1.03679,-1.06188,-0.298033,0.448448,10.9169,-0.549597,1.55454,1.30998,0.960578,-0.216634,2.42787,0.435452
-211.149,0.999563,0.0721459,5,63,0,212.922,-0.408753,-0.226017,1.73709,0.847331,0.596578,-0.58403,1.80063,-2.236,-1.43757,0.174474,0.843803,-1.42949,-0.12734,0.605243,0.406254,-0.380546,10.5304,-0.518662,1.65403,1.05552,0.927532,-0.183143,2.40553,0.257681
-209.458,0.996452,0.072635,5,63,0,212.796,-0.751612,-0.128841,0.832866,0.69973,0.717486,-0.633852,1.35113,-1.56604,6.25186,-0.702541,1.41525,0.874656,0.531633,-0.407331,1.86731,-0.496962,-12.2132,-1.04633,-0.216987,1.00712,0.933473,-1.13778,0.905047,-1.46056
-209.987,0.998877,0.072892,5,63,0,215.879,-0.446222,0.493578,-0.20932,-0.029786,-1.51279,-0.00568272,1.80071,-1.79395,7.73202,1.05498,-1.04388,-0.894813,-3.00169,1.05007,-0.662407,-0.613015,7.26608,0.0959695,-0.857828,0.256847,-1.46319,0.681528,3.10596,1.36872
-208.27,0.996056,0.073331,5,31,0,212.221,-0.550823,0.00608968,0.875044,-1.27234,-1.10313,-0.0174153,0.661123,-2.16206,-4.1948,-0.343729,1.14011,-0.303799,1.36636,-0.455606,-2.86203,-0.26791,-5.45197,-0.375706,0.468401,-1.11962,-1.05137,0.266733,0.396879,-1.67412
-210.941,0.994728,0.0735577,5,63,0,215.393,-0.682733,-0.0878278,0.599525,1.54433,-0.450077,-0.839694,-0.0382314,-2.47134,-4.27485,-0.0522307,0.520071,-2.07371,-1.39456,1.25618,1.03491,-0.300865,-17.6559,-0.424534,0.122414,1.67588,-0.439456,-0.886865,-0.753172,-0.906674
-208.988,0.998404,0.0736837,5,63,0,213.741,-0.0857779,0.213079,-0.390204,0.445836,-0.960496,-0.347761,-1.16207,-1.1987,6.72086,0.42726,-0.637424,-1.8654,-0.194569,0.121916,-0.452192,1.65449,11.3787,0.02822,-0.551397,1.22549,-0.102291,2.16026,-1.50438,-1.62602
-205.492,0.999319,0.074087,5,31,0,210.734,-0.402335,0.452538,0.643098,-1.45306,-0.434768,-1.07949,0.121711,-0.803073,-7.86199,-0.450885,1.54266,-1.83606,0.82799,0.591265,-0.416973,-1.18964,-0.364925,-0.239341,0.899916,-1.09011,0.0446895,-2.17196,0.823599,-0.171083
-207.785,0.983574,0.0745606,5,63,0,209.28,-0.320381,0.576308,-0.0143475,-0.473517,-0.204694,-1.26795,-0.409252,-2.31426,-0.0461886,-0.0507091,0.936671,-1.1445,-0.311176,-0.0693473,0.90572,0.458312,6.13544,0.390983,-0.210853,-0.289226,0.104916,-0.857211,-0.293974,-1.72376
-207.771,0.999182,0.0738397,5,63,0,210.674,-0.523067,1.70493,0.420801,-0.855734,0.557629,-0.569754,-0.375239,-1.49726,-0.706352,-0.49363,0.4184,0.725144,-0.055712,1.33465,0.977276,1.70732,-6.31742,1.427,-0.313237,-0.564827,1.15245,-0.352258,-1.76293,-1.07944
-208.796,0.995816,0.0742992,5,31,0,211.879,-0.611981,2.18364,0.384356,0.00192015,-0.488489,-0.650531,0.968237,-1.82841,-3.45387,0.40365,-0.134733,-0.703068,1.43852,-0.237127,-2.16896,-0.900545,-7.1271,1.88427,-0.372298,0.236776,-0.431676,-0.652622,0.687905,-2.08123
-211.227,0.997559,0.0745042,5,31,0,213.509,-0.37447,2.4,0.478688,-0.488495,0.489111,-0.364801,1.46262,-2.11093,-6.45219,0.409661,-0.142455,0.49953,-1.85159,-0.713804,-0.479538,-0.0247629,12.7017,2.2862,0.245713,-0.276186,0.893976,0.19094,2.22033,-0.263697
-211.068,0.998214,0.0748411,5,63,0,214.294,-0.431544,1.91687,0.913894,0.756935,0.366494,-0.171172,1.83266,-2.12373,-6.74553,-1.71431,0.708497,1.33066,-0.552905,0.407803,0.0756719,-0.092833,10.5072,1.7305,0.675477,0.985212,0.694762,0.313755,2.52409,0.0216815
-209.036,0.998873,0.0752281,5,31,0,213.528,-0.482809,1.3783,1.00606,0.0499262,0.26597,-0.439715,1.44337,-2.45031,-4.2923,-2.05031,0.11749,-1.40037,-0.464011,-1.06158,-1.90778,-0.407281,2.29162,1.17215,0.757045,0.194703,0.452187,-0.183547,1.55072,-1.34934
-205.223,0.999852,0.0756661,5,31,0,209.782,-0.527251,0.998383,0.765503,-1.05124,0.330068,-0.143552,0.265037,-0.878812,-4.29321,-1.04508,-0.690386,-0.276119,-0.625344,0.113131,-2.17501,1.93924,2.81812,0.545411,0.51325,-0.663863,1.46165,0.663224,0.0337748,-1.4409
-207.202,0.997659,0.0761803,6,63,0,209.704,-0.250386,-0.405528,-0.0183012,0.533337,-0.982169,-0.682421,0.162471,-0.895748,-4.38219,-0.855976,0.284111,1.04083,1.14498,0.781687,-0.0977533,1.04907,8.4979,-1.48869,-0.510503,1.53078,-0.71642,0.477136,2.88703,-0.221116
-207.062,0.999514,0.0765262,5,31,0,208.328,-0.33593,-0.114273,0.123468,0.664737,-1.14335,-0.990731,-0.611526,-1.05396,-2.09769,1.01337,0.453099,-0.555808,0.156474,-0.472381,-1.28681,-0.213592,-6.0772,-0.968183,-0.4465,1.4726,-1.13518,-0.812707,-2.18286,0.687976
-211.402,0.995081,0.0770164,5,31,0,212.555,-0.0844202,0.590329,0.226596,1.62212,0.0642189,-0.82599,-1.05303,-1.27116,1.01537,0.955184,-0.0985943,-0.399475,1.45473,0.00881294,-0.210603,0.206674,16.9906,0.569547,0.714476,2.50326,1.58899,0.926817,-0.889161,-0.71434
-210.687,0.996826,0.0771622,5,31,0,215.255,-0.407177,-1.28088,0.537488,-1.32025,-1.57741,-1.30412,-0.300807,-0.890866,6.77189,0.444712,0.309884,1.95844,1.05711,-0.15736,-1.75219,0.348778,-14.2372,-3.36117,0.403596,-0.92891,-2.48622,-2.62127,-1.92645,5.12657
-210.427,0.977599,0.0774433,5,63,0,214.895,-0.459495,0.775757,0.781237,0.0632699,0.386959,-0.762223,1.96603,-3.21007,4.77602,-1.95726,0.371796,-1.07521,-1.95534,-1.30009,-0.94323,0.241752,1.58066,0.666226,0.649303,0.132435,0.479279,-0.623049,1.98916,-1.16819
-214.314,0.997475,0.0762353,6,63,0,217.826,-0.601924,-1.14323,2.01554,0.872434,-0.0695429,-2.14222,1.45553,-3.0216,1.26585,-2.06246,0.622616,0.157569,-0.699036,-1.17047,-1.68251,0.949954,-9.88587,-1.33,1.81252,0.947749,-0.0205081,-2.1355,1.2619,-1.38088
-214.329,0.99969,0.0765622,6,63,0,218.927,-0.403111,2.02729,-2.06971,-1.51077,-0.667607,1.23376,-0.604421,-2.50239,-6.42128,-1.18174,-2.56211,0.394881,-1.23743,0.846104,0.783535,-0.331793,1.51245,1.88488,-2.47655,-1.37985,-0.489464,1.76426,-0.737889,0.0536827
-212.5,0.999521,0.0770603,6,63,0,218.674,-0.3707,-0.64939,2.2427,0.732927,-0.782476,-2.01826,0.327281,-2.90834,2.39552,1.81841,-0.140578,-0.828288,-2.92768,0.247376,0.155563,1.74007,5.40936,-0.791446,2.18332,0.838048,-0.644133,-1.82194,0.404333,-1.38856
-217.513,0.996119,0.0775466,5,63,0,222.033,-0.60726,1.95053,0.876979,-1.53491,-1.35401,-2.11266,-0.0496122,-5.43902,4.43068,1.5404,-2.42838,-0.500287,0.451205,1.69552,-0.453065,-0.542104,-11.8043,1.9351,0.853861,-1.52858,-1.3499,-2.10619,-0.07661,-1.07365
-215.593,1,0.0777689,5,31,0,219.071,-0.427151,1.90295,0.0937305,-0.670911,-1.71758,-1.94865,0.118899,-5.63951,-7.3775,1.01166,1.34221,-1.25931,-0.175607,-1.28491,-0.287122,-0.30717,1.27016,1.89344,0.0821578,-0.664656,-1.70914,-1.93322,0.115889,-1.06474
-213.923,0.999054,0.078294,5,63,0,217.755,-0.505892,1.29321,-1.04865,0.303051,-1.70513,-1.32722,0.870194,-5.10903,0.208622,1.68782,1.05652,-0.754196,-1.01497,-1.90271,-0.833251,-1.00175,-4.48586,1.27471,-1.07443,0.312936,-1.69482,-1.30863,0.851638,-1.04626
-214.3,0.999671,0.0787463,6,63,0,218.619,-0.365941,0.080945,-0.287059,-0.417155,2.78417,0.355726,-1.06041,-4.75812,-0.855805,-1.82735,1.70498,0.182055,0.641796,1.67882,-0.707389,1.35164,5.88265,0.0603789,-0.308974,-0.401188,2.81095,0.402818,-1.05414,-0.908785
-210.386,0.998638,0.0792482,5,63,0,215.594,-0.531654,1.05778,0.745184,0.0119885,0.637685,-0.292523,0.101516,-4.50738,0.00141167,-0.0891612,-0.457479,-0.382996,3.39132,0.629623,-1.49113,-1.0006,-6.07965,1.02282,0.696691,0.0295343,0.655773,-0.262215,0.0578461,-1.06364
-210.699,0.998995,0.0796695,5,63,0,212.341,-0.455608,0.943839,0.415174,-0.290638,1.07421,-0.239302,-0.659389,-4.72251,4.00867,-0.584514,-0.824194,-0.283884,0.592179,0.216156,-1.67467,0.102482,-0.770863,0.918855,0.383562,-0.275414,1.0944,-0.20405,-0.676259,-1.00786
-209.755,0.99895,0.0801199,6,63,0,213.889,-0.449274,-1.07018,-0.0395675,-0.118506,0.477798,0.482379,-0.766819,-3.89194,-0.604633,2.58484,0.645853,-0.226989,1.27995,-1.08163,-0.239242,-1.17561,-0.610299,-1.12994,-0.111659,-0.083353,0.525202,0.56922,-0.807651,-0.821104
-206.232,0.998605,0.0805675,6,63,0,212.556,-0.302451,0.846774,0.564806,-0.617025,-0.985787,-1.13105,0.300003,-0.803426,1.63574,3.90863,1.27509,-0.457905,-0.49253,0.641761,0.130922,-0.488054,8.26793,0.80317,1.18318,0.061175,-1.00669,-1.73827,3.5129,1.01294
-207.084,0.994092,0.0809883,5,31,0,208.172,-0.474191,1.10737,-0.0496387,-1.04679,-0.56925,0.112179,-0.515923,-1.01227,0.634904,0.715846,-0.213701,-0.18272,-1.29002,-1.03912,0.0298583,0.22838,-7.29041,0.788785,-1.51468,-0.650944,-0.414846,1.69354,-3.34087,0.215914
-208.647,0.999543,0.0810464,5,31,0,210.562,-0.420264,2.02575,-0.788405,-0.0775441,-0.601422,-0.0140709,0.107198,-1.55382,2.54973,0.760216,-0.267263,0.909397,0.100542,-0.79815,1.62171,-0.485896,1.75079,1.92898,-1.87381,0.292001,-0.292787,0.940517,0.115652,-0.355661
-208.717,0.999219,0.0815425,6,63,0,211.359,-0.505354,-0.620881,1.57298,-0.984399,-0.816752,-1.09196,-0.400052,-1.67778,-2.34551,1.33483,-0.00393452,-0.400388,-1.94636,-0.599376,0.784765,0.764448,-8.1849,-1.3047,1.45447,-0.734207,-0.704476,-1.07456,-1.41205,-0.527186
-208.743,0.999789,0.0820137,5,63,0,210.853,-0.479476,-0.366728,2.20341,-0.0650773,-0.617816,-0.251477,-0.306543,-1.69948,2.93218,0.924431,-0.00172365,0.896498,0.595234,1.77829,0.776661,0.119359,-1.18557,-0.969866,2.39372,0.237787,-0.415503,0.277838,-1.05727,-0.224368
-209.046,0.999398,0.0825323,5,31,0,211.083,-0.738544,1.7087,-0.432249,-0.938779,0.0722573,-0.0232625,0.435852,-0.948264,-1.10654,-1.16457,-0.129079,0.0967213,-1.68294,0.0349634,1.08837,0.700606,-14.885,1.35934,-3.76752,-0.650061,0.150603,-0.205066,-1.5453,-0.892528
-209.244,0.994546,0.0830203,5,31,0,213.984,-0.476239,-0.213149,2.10352,0.3023,-0.394642,-0.628223,-0.0744591,-2.56803,2.56061,-2.58318,0.831835,0.174341,-1.17732,-1.38688,-0.0806324,-1.38099,-1.51115,-0.445893,1.95748,0.434234,-0.257798,-0.404915,-0.267126,-1.32096
-210.471,0.99686,0.0831113,5,63,0,213.637,-0.213705,-0.990488,0.163685,-0.0912561,-0.449647,-0.637502,-0.31583,-3.24428,1.88382,0.463589,2.83621,0.370768,-0.101094,-0.204128,0.316963,-0.199734,16.4278,-1.06137,0.140978,-0.00853352,-0.291977,-0.344135,-0.107033,-1.22592
-208.836,0.998515,0.0833913,5,31,0,213.004,-0.317062,-0.674757,1.06254,-0.492428,-0.874787,-0.506641,-0.650569,-2.52924,8.27429,-1.00212,-1.63557,0.414828,0.802961,-0.407011,0.741476,-1.40177,7.49542,-0.868074,0.99147,-0.34232,-0.655351,-0.0621526,-0.57741,-1.40402
-212.623,0.999433,0.0838072,5,31,0,213.394,-0.511564,2.13217,-0.52618,0.431563,1.72083,-0.307402,1.01482,-1.28855,-2.43027,0.0921286,-0.129765,0.508526,0.566738,-0.517332,-0.639071,-0.597901,7.9396,2.10458,-2.15953,0.933739,3.28774,0.188165,2.44085,4.28422
-208.067,0.999869,0.0842995,6,63,0,213.392,-0.535787,-0.325128,1.35722,-0.546382,0.101803,-0.159048,0.297943,-2.45953,5.57247,-2.20901,1.16465,-0.440316,-2.49975,0.184416,-1.04257,0.510038,-4.79841,-0.61428,1.08613,-0.417441,0.240332,0.0565652,0.0107497,-1.36464
-207.372,0.997205,0.0848293,5,31,0,212.572,-0.428087,0.197024,1.43476,-0.935135,0.345941,-0.229976,-0.423589,-1.56035,-5.88656,-1.60318,0.119559,0.481953,-0.569694,0.33399,2.27618,-1.83513,2.04396,-0.329237,1.52265,-0.632377,0.978305,0.54052,-1.17155,-0.692249
-210.476,0.997777,0.0851381,5,31,0,213.344,-0.804903,1.39217,1.44406,-0.20662,1.9204,-0.334277,1.23482,-1.03447,-4.36272,0.93319,-1.09359,0.554981,-0.801818,0.53332,2.1414,0.0113765,-0.476289,0.640419,0.868221,0.16822,3.68367,-1.38575,1.59255,1.57927
-211.338,0.960553,0.0854946,6,63,0,217.591,-0.703699,1.41571,2.16789,-2.3475,-0.976823,0.115468,0.512461,-0.814809,5.35804,-0.667563,-1.95202,-0.0122709,-3.00446,0.938827,-0.488274,-1.31714,-0.535609,1.01562,4.46279,-2.32867,-2.18861,0.532238,-0.531747,4.50393
-209.583,1,0.0827858,6,63,0,214.827,-0.408943,0.153191,1.37382,0.911652,1.24432,0.113461,0.223786,-1.57378,8.32848,-1.56262,1.57044,-1.58077,-0.905249,-0.822403,-0.75306,-0.516122,10.6545,-0.356072,1.46697,1.35033,2.2223,1.17522,0.454497,1.04615
-210.38,0.998004,0.0833138,5,63,0,214.584,-0.448799,0.662781,-1.69193,-0.568372,-1.02788,0.123649,-0.919593,-2.37642,-2.08097,0.285316,-1.1679,-1.15642,-2.37095,-1.25566,-0.239969,-0.965676,-4.96233,0.429834,-2.18893,-0.416029,-0.88998,0.522073,-1.29754,-0.05213
-207.13,0.999452,0.0836805,6,63,0,213.012,-0.396746,-0.0774672,1.54072,-0.426765,-0.535287,-1.21594,0.110742,-1.45226,7.09594,-0.82804,0.504576,1.18055,-2.88236,0.0898651,0.854565,1.26485,3.1822,-0.697065,1.90305,-0.0409867,-0.146573,-1.09666,0.311855,-0.655197
-207.786,0.99719,0.0841659,5,63,0,212.705,-0.909472,2.13608,1.28412,-0.516186,-0.097808,0.800311,1.06823,-0.731239,-8.15277,1.20435,-1.89527,0.0784318,0.96062,1.97162,0.572898,0.901566,-0.269849,2.19488,0.505813,-0.192108,-0.849917,2.20295,1.12098,-0.307338
-208.223,0.985428,0.0844665,5,31,0,210.183,-0.831301,2.08737,0.965729,-0.255712,-0.788147,0.47776,0.578892,-0.468015,5.34638,-1.31763,-0.475523,0.197127,-0.0741049,-1.52112,-0.276688,0.373015,-1.9888,3.31002,0.452563,0.304397,-3.20526,2.22606,-0.746771,3.51247
-210.025,0.962472,0.0838043,6,63,0,212.236,-0.434204,-1.29033,-0.654708,-0.780955,0.113535,-1.19884,-0.964287,-1.83723,5.96933,-0.312749,-1.1695,-0.149977,-0.932931,1.33989,-0.829578,-0.306427,-8.98042,-1.88729,-1.38297,-0.534561,0.513769,-0.982686,-1.8629,0.866734
-210.437,0.998835,0.0813176,6,63,0,214.478,-0.647762,2.23414,1.19014,0.698436,-0.626471,1.13363,0.516506,-1.73866,-5.2975,-0.986292,0.116337,0.387713,-0.0312921,-1.71486,2.40398,1.04078,-5.05447,1.91215,0.593251,0.979957,-0.652884,1.85612,-0.316712,-1.65216
-207.244,0.999756,0.081739,5,31,0,213.906,-0.593079,0.0372153,1.24105,0.842375,-0.803284,-0.385338,0.260534,-0.828567,1.51692,-2.55018,-1.31726,-1.15334,0.754467,-3.05996,0.182875,-0.544402,-5.15125,-1.46804,1.83529,1.76266,-1.44774,-0.678035,-0.802027,1.247
-206.07,0.994362,0.0822342,4,31,0,210.942,-0.511789,0.157135,0.154235,-0.559494,-0.229338,-0.39834,-0.375847,-0.856005,8.54226,0.79078,-1.66947,-1.67761,1.30725,0.251221,0.414046,-0.224622,-12.1138,-1.03186,-1.32745,-0.0299018,0.185334,-0.179893,-3.79708,-0.183064
-206.246,0.996858,0.0823006,4,31,0,209.68,-0.204321,-0.345532,0.176546,-0.998835,-0.0586653,-0.636579,-0.32494,-0.887435,-12.3878,0.714325,-0.13157,0.450897,-0.0233998,0.848411,-0.484571,-0.421893,9.06561,-1.2931,0.323497,-0.399567,1.6155,0.938741,0.443456,-2.18421
-204.796,0.99992,0.0825651,5,63,0,207.259,-0.495806,0.864937,0.242916,-0.939337,-0.392008,-0.191803,0.0952231,0.343615,6.39228,-0.205526,-0.467093,-0.613036,0.626746,-2.0937,-0.202475,0.294815,0.93601,5.29562,0.366527,-0.973486,-3.46149,-1.23746,1.70913,5.8619
-205.365,0.992544,0.0830743,5,31,0,206.912,-0.52683,0.468543,0.0431113,-0.844503,-0.672167,-0.239287,0.202786,-0.974505,1.23154,-0.855279,0.597094,0.288821,0.0197902,-0.154221,0.265153,-1.3683,-6.38813,-0.406609,-1.55958,-0.428404,-0.791693,0.318886,-0.386051,-1.62579
-209.433,0.987797,0.0829932,4,15,0,210.265,-0.676072,0.266484,0.0757153,-0.994034,-1.40716,-0.559329,0.0888538,-0.816922,-2.46199,-0.00895629,-1.03517,-0.0765824,0.569563,0.234411,-0.853757,0.0979537,-22.7914,-1.2168,-2.47221,-0.672285,-3.04419,-1.86312,-3.03118,1.28936
-206.738,0.99999,0.082534,5,31,0,211.133,-0.398271,1.21979,0.0773182,-1.39726,-0.73573,-0.325301,0.236552,-1.45507,11.8993,1.37099,0.543277,0.118745,1.68202,0.532854,0.571353,0.0389312,3.79302,0.964063,-0.551974,-1.09735,-0.436482,0.538884,0.636408,-1.95294
-206.658,0.993782,0.0830453,5,31,0,211.623,-0.516963,0.797203,1.20364,-0.34002,-0.228984,-0.00386396,1.03104,-1.16923,-2.46267,1.05143,0.807626,-1.45083,-2.18771,-0.554877,-1.186,1.28113,9.66069,0.205318,1.27017,0.10861,0.125266,0.931021,2.97986,0.690868
-208.087,0.999246,0.0830617,5,31,0,209.205,-0.626235,1.84044,1.8983,0.0758271,-0.0978553,-0.134671,0.154669,-1.32823,-2.78482,0.611013,-0.240666,0.100767,0.12001,-0.420513,-1.31159,0.690688,-4.04456,1.51547,2.02041,0.465451,0.0730592,0.0774808,-1.32083,-1.34532
-205.886,0.999698,0.0835139,5,31,0,209.554,-0.480562,1.724,0.534803,-0.551362,0.201368,-0.350616,0.295232,-0.685198,2.10582,-1.19877,-2.67743,-0.677185,0.0154717,-0.526374,0.22306,0.534413,7.38614,2.48675,0.218251,0.0700024,1.62055,0.0881899,1.33442,0.745809
