# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,l,prod_val,marginal.1.1,marginal.2.1,marginal.3.1,marginal.4.1,marginal.5.1,marginal.6.1,marginal.7.1,marginal.8.1,marginal.9.1,index.1
-206.663,0.975987,0.0682072,5,31,0,212.58,-0.477155,-1.57718,0.418496,0.500806,0.533446,-0.423112,0.120259,0.326999,0.311792,-0.137314,0.293313,9,0.111111,0.280948,0.412315,0.418177,0.420508,0.354056,0.391293,0.405828,0.404752,0.373453,9
-209.693,0.999755,0.0682072,6,63,0,212.76,-0.338712,-2.14528,0.758294,0.340775,-0.205551,-0.820939,-0.710192,-1.38788,-0.606672,-0.369741,0.127529,9,0.111111,0.351535,0.439792,0.426718,0.409768,0.39093,0.394298,0.373857,0.397455,0.404713,9
-211.127,0.999147,0.0682072,6,63,0,215.553,-0.362055,1.25284,-0.542998,0.810751,-1.77753,-0.551374,0.663046,1.50973,0.754158,-0.0560826,0.0798804,9,0.111111,0.434878,0.400008,0.42622,0.376591,0.399848,0.423337,0.439927,0.425114,0.409379,9
-211.29,0.997684,0.0682072,6,127,0,219.682,-0.427245,0.0839432,1.83894,-0.398024,0.200329,-0.912201,-0.786636,-0.517753,-1.74887,0.217697,0.0345588,9,0.111111,0.395478,0.410066,0.391503,0.39644,0.387278,0.388308,0.390517,0.380439,0.396583,9
-210.584,0.999474,0.0682072,6,127,0,216.43,-0.466341,-0.722639,0.346639,-0.00574952,1.07036,-0.735398,-0.141844,1.25066,0.266147,-0.429635,0.0172595,9,0.111111,0.382532,0.386901,0.385459,0.389868,0.38248,0.384903,0.390609,0.386571,0.383728,9
-209.579,0.99471,0.0682072,6,127,0,217.156,-0.428354,-0.842861,0.838464,0.519022,-0.296581,-0.81613,-1.17398,-1.38422,-0.129268,-0.815418,0.0608321,9,0.111111,0.38234,0.406767,0.402086,0.390218,0.382724,0.377595,0.374594,0.392643,0.382735,9
-212.211,0.9993,0.0682072,6,63,0,215.001,-0.403521,-2.25132,0.232884,0.81503,-0.911353,-0.84266,0.121343,0.254086,0.540322,0.986338,0.0276418,9,0.111111,0.385622,0.402013,0.405888,0.394434,0.394887,0.401272,0.402154,0.404058,0.40703,9
-211.889,0.99988,0.0682072,6,63,0,214.647,-0.440543,-2.0564,0.0940014,0.796655,-0.827938,-0.94965,-0.266458,-0.251661,0.540831,0.96143,0.0252478,9,0.111111,0.379314,0.392177,0.396414,0.386643,0.385914,0.39001,0.390099,0.39487,0.39741,9
-211.551,0.998563,0.0682072,6,127,0,218.983,-0.39136,-1.77975,-0.0599725,1.09084,-0.496354,-0.896052,-0.418289,-0.580341,0.578209,0.827711,0.0253415,9,0.111111,0.392584,0.403024,0.41006,0.400367,0.397937,0.400842,0.399856,0.406921,0.408448,9
-217.266,0.998916,0.0682072,6,63,0,217.924,-0.509365,-2.6747,-0.642823,1.52818,-1.02988,-1.36592,0.158471,-0.888402,1.5761,0.885496,0.0154061,9,0.111111,0.365732,0.373023,0.380878,0.37163,0.370422,0.375915,0.372139,0.381052,0.378546,9
-218.927,0.990875,0.0682072,6,63,0,227.925,-0.831323,1.4196,-0.082258,0.769042,1.70734,0.832192,-0.0713571,2.42476,-1.81085,-0.605751,0.0783646,9,0.111111,0.327376,0.302005,0.31625,0.332361,0.317322,0.302185,0.344951,0.274237,0.293428,9
-228.765,0.99945,0.0682072,6,63,0,233.5,-0.343032,2.47909,0.776554,0.480624,3.8505,1.3736,-1.25039,0.744448,-2.09586,1.78523,0.123787,9,0.111111,0.490963,0.438586,0.429587,0.533353,0.456858,0.378055,0.437607,0.353778,0.469527,9
-218.674,0.999904,0.0682072,5,31,0,231.236,-0.821326,1.11282,1.42382,0.458536,3.07858,0.621859,-1.19812,0.227635,-1.19812,1.35075,0.10317,9,0.111111,0.330369,0.337506,0.31561,0.37667,0.319261,0.279904,0.310488,0.279904,0.335822,9
-215.58,0.999958,0.0682072,6,63,0,220.844,-0.474364,0.588038,1.55694,0.874046,2.95487,1.06746,-0.130407,0.0494339,-1.06205,1.2408,0.089599,9,0.111111,0.396116,0.417058,0.402262,0.447788,0.406435,0.380825,0.384632,0.361347,0.410188,9
-217.175,0.99854,0.0682072,6,63,0,222.695,-0.552587,0.259833,1.80893,0.654706,2.58447,1.78417,1.59103,0.911375,-0.1628,1.11915,0.109678,9,0.111111,0.371897,0.412367,0.382068,0.433121,0.411709,0.406588,0.388736,0.361135,0.394164,9
-208.544,0.999852,0.0682072,6,63,0,221.302,-0.31685,0.0760419,-0.632629,0.849502,-1.50313,-0.292778,-0.53858,0.244637,0.176815,-0.183722,0.117561,9,0.111111,0.423625,0.403423,0.445966,0.379055,0.413075,0.406087,0.428471,0.42652,0.416186,9
-203.868,0.994986,0.0682072,5,63,0,214.584,-0.480313,1.57389,0.739482,1.42058,-1.14233,-1.18837,-0.0836741,0.598628,-0.868883,-0.895153,0.328492,9,0.111111,0.509173,0.440927,0.496584,0.298268,0.295112,0.37571,0.429555,0.317403,0.315536,9
-203.147,1,0.0682072,6,63,0,206.942,-0.315075,1.47161,0.889964,1.37763,-0.468545,-1.57621,-0.489955,0.516686,-1.64515,-1.08186,0.43419,9,0.111111,0.58027,0.517827,0.5703,0.3732,0.26905,0.371028,0.477332,0.263203,0.313285,9
-203.751,0.997191,0.0682072,6,63,0,207.985,-0.32581,-0.208766,1.90939,0.357302,0.0774883,-1.98184,1.00673,-0.116482,-0.989743,-0.817692,0.275363,9,0.111111,0.405332,0.549825,0.443388,0.424465,0.294935,0.487854,0.411472,0.354722,0.365639,9
-208.377,0.997552,0.0682072,5,63,0,211.531,-0.318474,0.243011,1.40233,1.77917,0.827412,-2.69717,1.28767,0.391761,-0.762899,0.0131462,0.331695,9,0.111111,0.440812,0.536602,0.567502,0.488995,0.229151,0.527134,0.453007,0.360885,0.422111,9
-205.943,0.998547,0.0682072,6,63,0,211.805,-0.646306,1.2431,0.642553,1.34157,-0.518632,-0.033728,-1.12231,0.46915,-1.08248,-0.773244,0.292004,9,0.111111,0.429641,0.387299,0.436701,0.310507,0.341604,0.274079,0.375355,0.276399,0.294818,9
-208.896,0.999706,0.0682072,6,63,0,213.758,-0.456636,0.838248,0.788035,1.16075,0.76276,-0.566286,2.13422,2.15971,0.554259,-1.87216,0.425287,9,0.111111,0.474986,0.469664,0.509253,0.466987,0.332373,0.610882,0.613456,0.444994,0.222208,9
-202.973,0.999025,0.0682072,6,63,0,213.169,-0.55247,0.445296,1.08063,1.5113,0.487744,-0.346035,0.833535,1.85326,-0.856162,-1.88722,0.602191,9,0.111111,0.429396,0.524549,0.588464,0.43567,0.318462,0.487372,0.637273,0.255775,0.155916,9
-205.471,0.996771,0.0682072,6,63,0,211.656,-0.41597,-0.780634,1.73778,0.897998,-0.114842,-1.15091,-2.78577,0.297974,-1.00897,-1.12398,0.451111,9,0.111111,0.316885,0.590967,0.497282,0.385143,0.281879,0.158069,0.430074,0.29502,0.284345,9
-205.294,0.999825,0.0682072,5,63,0,207.79,-0.38062,-0.689964,1.57562,1.01114,-0.0261405,-1.244,-2.67472,-0.0795,-1.01465,-1.26861,0.488784,9,0.111111,0.327864,0.596167,0.528372,0.4029,0.271176,0.156041,0.396642,0.29389,0.268805,9
-203.997,0.999963,0.0682072,6,95,0,210.811,-0.826741,1.50676,2.05374,1.41068,0.640069,0.0940669,2.12306,0.966049,-0.494624,-0.389872,0.598614,9,0.111111,0.518797,0.599326,0.504427,0.390887,0.316386,0.609248,0.438205,0.245487,0.257286,9
-202.52,0.997855,0.0682072,6,63,0,208.656,-0.6379,0.0268384,1.89116,0.788927,0.184986,-0.532773,-0.993245,1.15555,0.88999,-0.883659,0.650723,9,0.111111,0.349682,0.64399,0.468908,0.373431,0.271982,0.216832,0.528481,0.485314,0.229185,9
-201.862,0.99804,0.0682072,6,63,0,206.916,-0.433588,-0.02101,1.04557,1.4549,-0.488947,-0.676688,1.11232,2.02081,-1.23404,-0.22281,0.479099,9,0.111111,0.390871,0.516829,0.565485,0.33898,0.319127,0.52481,0.63055,0.264091,0.368109,9
-207.675,0.996755,0.0682072,6,63,0,211.338,-0.604202,-0.406117,2.07753,0.631408,0.208733,-0.309082,1.68781,-0.280988,-2.7461,0.319011,0.538775,9,0.111111,0.305126,0.626006,0.434377,0.379483,0.316322,0.5757,0.319604,0.110688,0.393571,9
-201.875,0.998835,0.0682072,5,31,0,211.061,-0.435771,0.824755,1.94967,0.759261,-0.593923,-0.518122,0.874394,0.0196196,-1.09797,0.486033,0.426212,9,0.111111,0.47895,0.597534,0.471988,0.334276,0.341504,0.484232,0.394745,0.288283,0.443093,9
-204.459,0.996271,0.0682072,6,63,0,206.067,-0.683616,0.984492,1.45094,0.384972,-0.0505995,-0.807671,1.09476,-0.228127,-1.46934,0.204249,0.394194,9,0.111111,0.426649,0.472112,0.370083,0.331023,0.268549,0.437315,0.315713,0.220489,0.353634,9
-205.576,0.999098,0.0682072,5,31,0,210.697,-0.554869,0.975208,2.73976,0.936154,0.404136,-0.30489,-0.804754,0.474645,-2.17241,0.377756,0.463628,9,0.111111,0.474339,0.671585,0.469826,0.409145,0.33265,0.283336,0.417071,0.173351,0.406192,9
-207.522,0.998683,0.0682072,6,63,0,214.192,-0.360126,0.0371308,2.81912,0.0685465,0.465221,-2.36942,0.333692,0.299034,-1.12627,-1.46733,0.227742,9,0.111111,0.412978,0.570014,0.414713,0.436796,0.289103,0.429441,0.427509,0.350549,0.333077,9
-206.672,0.999682,0.0682072,6,63,0,216.306,-0.795983,1.24709,0.580727,0.980303,-0.647374,0.185104,0.0737155,2.31656,-0.237253,-0.932083,0.680311,9,0.111111,0.513104,0.401094,0.467777,0.225063,0.338485,0.32173,0.68568,0.277401,0.193085,9
-206.829,0.994977,0.0682072,6,63,0,213.952,-0.591475,0.893655,1.1385,0.543954,-0.653477,-0.0698284,-0.153813,3.04058,0.0435504,-0.759019,0.886789,9,0.111111,0.550084,0.603036,0.472751,0.236679,0.342224,0.325661,0.891377,0.365202,0.220189,9
-202.422,0.999925,0.0682072,5,31,0,210.112,-0.613327,0.372821,0.864599,1.12161,-0.522257,-0.615853,-0.173528,1.88571,0.105793,-0.851349,0.424553,9,0.111111,0.388162,0.438744,0.465768,0.302578,0.294259,0.334701,0.546678,0.361603,0.273931,9
-203.724,0.998821,0.0682072,6,63,0,208.288,-0.280187,0.982329,1.12872,-0.35577,-0.0986111,-1.22374,0.3495,-0.889963,-1.57636,-0.000865983,0.443776,9,0.111111,0.538858,0.554954,0.392201,0.419714,0.305074,0.468769,0.337349,0.272944,0.430314,9
-203.08,0.997688,0.0682072,6,63,0,210.662,-0.517285,0.098326,1.33829,2.08796,-0.277456,-0.211068,-0.231158,-0.32237,0.193087,-0.944255,0.443709,9,0.111111,0.383751,0.519123,0.600887,0.345157,0.351845,0.349815,0.340667,0.393742,0.281657,9
-211.246,0.995858,0.0682072,6,63,0,218.848,-0.0107564,0.449157,0.722513,-1.40961,-0.510086,-1.74808,2.44097,1.06174,-0.566037,-0.882634,0.274111,9,0.111111,0.528061,0.546687,0.401998,0.462427,0.379912,0.658887,0.569614,0.458617,0.43716,9
-211.011,1,0.0682072,5,31,0,215.359,-0.324156,1.10611,1.25765,-1.25439,-0.520027,-2.31868,2.655,0.463266,-0.521329,-0.338777,0.311161,9,0.111111,0.505005,0.516788,0.328611,0.380844,0.260064,0.622924,0.45512,0.380748,0.394229,9
-214.318,0.998188,0.0682072,6,63,0,224.81,-0.221194,2.76278,-0.054956,0.445183,-2.43415,-1.57761,-0.0535378,-0.524867,1.04889,0.915948,0.222327,9,0.111111,0.597016,0.44191,0.469484,0.318132,0.36079,0.441988,0.416323,0.503001,0.495612,9
-213.515,0.999403,0.0682072,6,63,0,219.641,-0.358983,-2.35588,2.19225,1.15129,0.800532,-1.1899,0.0798096,1.17278,-2.24625,-1.6613,0.48609,9,0.111111,0.181807,0.66966,0.549995,0.507536,0.28143,0.42063,0.552579,0.189869,0.237484,9
-206.396,0.984075,0.0682072,5,31,0,221.058,-0.427884,-0.901941,1.84999,1.35807,0.149673,-1.39042,0.674101,1.61598,-2.4713,-1.62478,0.345448,9,0.111111,0.323123,0.552602,0.510313,0.407049,0.287368,0.4514,0.532542,0.21728,0.271078,9
-206.305,0.999988,0.0682072,6,63,0,209.639,-0.422573,-0.782011,1.80702,1.19968,0.144341,-1.46042,0.407647,1.69878,-2.44613,-1.82658,0.344527,9,0.111111,0.333589,0.549832,0.497687,0.407854,0.283792,0.429932,0.540586,0.220058,0.258864,9
-206.937,0.999394,0.0682072,5,63,0,211.547,-0.388625,-0.974554,1.74899,0.994951,0.211842,-1.47563,0.344599,1.56624,-2.71862,-1.77041,0.336646,9,0.111111,0.328119,0.549875,0.486584,0.421332,0.292062,0.432265,0.534605,0.21352,0.271974,9
-204.963,0.999895,0.0682072,6,63,0,212.511,-0.743278,1.7814,1.63888,1.53358,-0.746541,-0.375245,-0.17175,1.27963,0.539911,0.646342,0.468961,9,0.111111,0.523016,0.506323,0.493978,0.250983,0.28511,0.304953,0.464266,0.379874,0.391701,9
-205.433,0.991992,0.0682072,6,63,0,215.376,-0.515129,0.57777,1.46503,0.920798,1.22483,-0.960674,-0.242243,-0.457934,-0.255531,1.16872,0.30905,9,0.111111,0.416643,0.484414,0.442615,0.465904,0.307459,0.356636,0.341492,0.355694,0.461592,9
-203.452,0.995487,0.0682072,6,63,0,216.041,-0.515538,0.599511,2.31008,0.751234,-0.599527,-0.643744,0.235237,1.63889,-0.857192,-2.0157,0.617025,9,0.111111,0.463658,0.712967,0.487001,0.292047,0.286439,0.408446,0.621447,0.260293,0.146881,9
-201.013,0.999999,0.0682072,6,63,0,206.606,-0.203862,0.15857,0.352772,0.304783,-0.798697,-1.11957,0.0793148,1.62119,-0.741409,-1.47757,0.46946,9,0.111111,0.46769,0.490439,0.48481,0.359205,0.325314,0.458439,0.635809,0.365418,0.28956,9
-200.751,0.998629,0.0682072,6,63,0,206.533,-0.0872806,-0.697647,0.878184,0.133138,-0.61977,-0.884883,-0.208077,0.0235735,-1.30581,0.59069,0.635317,9,0.111111,0.370398,0.615536,0.499326,0.382009,0.343111,0.44535,0.481932,0.285593,0.571505,9
-200.154,0.998403,0.0682072,6,63,0,205.268,-0.0398112,0.112178,0.74736,0.145651,-0.995933,-1.27459,-0.243842,0.372678,-0.813038,-2.28761,0.653699,9,0.111111,0.508379,0.610339,0.513847,0.333844,0.294628,0.450361,0.550776,0.360938,0.177231,9
-202.676,0.997891,0.0682072,6,127,0,205.32,-0.785854,-0.0290624,1.49768,0.758179,0.71889,-0.285388,0.26794,0.898229,-0.658862,1.1351,0.854289,9,0.111111,0.307745,0.620955,0.465517,0.457177,0.26315,0.364252,0.495373,0.206081,0.545833,9
-200.784,0.996906,0.0682072,5,31,0,206.862,-0.932886,0.538276,1.71542,0.925529,0.539409,-0.0285343,-0.315442,1.21645,0.180574,0.634446,0.712602,9,0.111111,0.366025,0.57188,0.432084,0.366212,0.278238,0.239091,0.483495,0.309126,0.382068,9
-202.563,0.997731,0.0682072,5,63,0,204.897,-0.734721,1.12477,1.60389,1.94333,-0.182778,-0.194066,0.500979,2.08468,0.156802,-0.151158,0.61083,9,0.111111,0.488083,0.560942,0.611191,0.300196,0.298749,0.394435,0.631501,0.345486,0.304269,9
-200.789,0.997105,0.0682072,6,63,0,209.22,-0.0620412,-0.354636,0.97014,0.00180915,-0.16206,-1.1168,-0.440531,0.00597534,-0.930913,-1.80582,0.949689,9,0.111111,0.401592,0.702512,0.484924,0.446222,0.245519,0.382156,0.485912,0.279666,0.144673,9
-199.459,0.993203,0.0682072,5,31,0,203.184,-0.340312,0.122642,0.257108,0.693862,-0.880947,-0.486583,-0.0680815,0.379356,-0.644863,-0.399541,0.757058,9,0.111111,0.438448,0.463648,0.546114,0.26752,0.32989,0.403271,0.486724,0.30396,0.344617,9
-205.155,0.997237,0.0682072,5,63,0,207.701,-0.21305,1.32404,1.28805,0.382613,-0.82519,-2.073,1.59876,-0.40282,-1.58207,-0.374452,0.365566,9,0.111111,0.567332,0.5641,0.481713,0.37409,0.274707,0.591797,0.410885,0.311868,0.413398,9
-202.002,0.999891,0.0682072,6,63,0,207.973,-0.23215,0.4583,2.20001,0.105947,-0.760346,-1.43316,-0.572907,0.211891,-1.07743,-0.0420497,0.424729,9,0.111111,0.490627,0.668688,0.453348,0.364684,0.301355,0.38332,0.464521,0.334085,0.437821,9
-201.05,0.995676,0.0682072,5,63,0,205.993,-0.292248,-0.187632,1.1387,0.505893,-0.546127,-1.37265,-1.77955,1.07524,-0.226452,-0.641931,0.543793,9,0.111111,0.402687,0.581022,0.495713,0.356812,0.261404,0.220981,0.572598,0.39762,0.344947,9
-201.247,0.999038,0.0682072,6,63,0,204.784,-0.330884,-0.317039,1.72274,0.0512485,-0.204376,-0.986905,-0.857529,-0.197994,-0.450829,-1.16975,0.452308,9,0.111111,0.383603,0.610241,0.423675,0.395721,0.314909,0.327668,0.396412,0.369399,0.297345,9
-203.878,0.997693,0.0682072,5,63,0,206.615,-0.291359,-0.0742166,0.321545,-0.351863,0.208634,-1.1255,-0.733122,0.455431,-1.44318,-1.68064,0.407361,9,0.111111,0.420288,0.459992,0.393006,0.44859,0.320855,0.356634,0.473566,0.293333,0.273689,9
-203.737,0.998523,0.0682072,6,63,0,210.417,-0.173438,-1.51102,1.49167,0.48959,-0.998428,-1.56872,1.24379,0.73378,-1.14695,0.0303785,0.382121,9,0.111111,0.32064,0.597861,0.503411,0.364715,0.315857,0.574892,0.526713,0.351669,0.459631,9
-202.862,0.998569,0.0682072,6,63,0,209.239,-0.424149,1.11206,0.38329,0.519767,-0.357002,-0.343315,-1.65406,0.0885125,-0.687997,-0.510579,0.695104,9,0.111111,0.586338,0.460651,0.484291,0.337982,0.340114,0.171662,0.410325,0.288562,0.314524,9
-206.188,0.998108,0.0682072,6,63,0,209.265,-0.0170505,-1.48979,1.82342,0.220099,-0.743291,-2.4714,1.11937,0.830837,-1.15041,-0.844082,0.359294,9,0.111111,0.365326,0.654323,0.515502,0.429446,0.288022,0.595111,0.569905,0.394034,0.420597,9
-203.963,0.996645,0.0682072,5,63,0,209.371,-0.31253,-1.1004,1.86105,0.745505,-0.783188,-1.85009,1.03788,0.284964,-0.444334,-1.39288,0.30244,9,0.111111,0.344042,0.562257,0.478249,0.366004,0.294824,0.500341,0.443654,0.390095,0.324363,9
-203.713,0.99694,0.0682072,6,63,0,208.878,-0.162327,-0.718211,0.627803,-0.0380714,-0.537162,-1.62164,-0.773344,-1.27504,-0.27414,-0.194225,0.612403,9,0.111111,0.353849,0.555308,0.453722,0.379591,0.2395,0.346168,0.280262,0.418189,0.430142,9
-202.974,0.999881,0.0682072,6,63,0,207.339,-0.0781745,-0.505179,0.943338,0.400029,-0.80604,-1.30791,-1.14929,-1.64825,-0.382324,-0.82069,0.600134,9,0.111111,0.405801,0.619625,0.540386,0.363106,0.296692,0.316933,0.255908,0.423696,0.361076,9
-204.381,0.996784,0.0682072,6,63,0,207.56,-0.146742,-0.272048,0.809302,0.0208239,-0.672589,-2.10966,-0.418209,-1.78439,-1.13084,-0.621847,0.351422,9,0.111111,0.439708,0.534362,0.4652,0.405378,0.291497,0.427096,0.315654,0.367224,0.409684,9
-206.24,0.998642,0.0682072,6,63,0,211.988,-0.508987,-0.389984,2.44574,2.35203,-1.36331,-0.640398,-0.33743,1.58633,-0.0676723,-0.18157,0.345673,9,0.111111,0.344389,0.583325,0.575431,0.272843,0.325117,0.348503,0.50984,0.369962,0.360833,9
-207.847,0.9957,0.0682072,6,63,0,215.072,-0.237875,0.930739,0.243185,-0.627245,0.75855,-1.08888,0.800344,-0.359164,-1.26948,-0.685307,0.238159,9,0.111111,0.495947,0.455132,0.404377,0.485699,0.378199,0.488186,0.419844,0.368138,0.401051,9
-205.635,0.999893,0.0682072,6,63,0,212.248,-0.461419,-0.679541,2.72449,1.80601,-0.520781,-0.58027,-0.572814,1.55845,-0.0614037,-0.372539,0.499039,9,0.111111,0.309911,0.710582,0.608224,0.327105,0.320604,0.321415,0.578425,0.379408,0.343591,9
-203.873,0.998314,0.0682072,6,63,0,212.421,-0.277928,1.47463,0.109344,0.389292,-0.335196,-1.40733,0.721191,-0.169975,-0.964038,-0.386722,0.538938,9,0.111111,0.626401,0.445468,0.482976,0.387323,0.261846,0.527659,0.408654,0.310564,0.380755,9
-202.725,0.998367,0.0682072,6,63,0,210.232,-0.184979,1.30593,1.06419,0.884497,-0.324437,-1.0946,0.693872,-0.0407573,-1.1349,-1.23746,0.666365,9,0.111111,0.664909,0.628121,0.599749,0.401031,0.286104,0.568907,0.447163,0.280651,0.267062,9
-205.448,0.999534,0.0682072,6,63,0,209.038,-0.569305,-0.535253,1.43104,0.0884196,-0.178091,-0.0963743,-1.84874,1.56727,-0.0591011,-1.16688,0.548183,9,0.111111,0.296771,0.553585,0.372657,0.339184,0.349296,0.170406,0.571959,0.353954,0.229883,9
-200.56,0.999041,0.0682072,5,31,0,209.693,-0.525323,0.554528,1.59251,0.799424,0.0976245,-0.823184,0.850381,0.673276,-0.314755,0.548629,0.773979,9,0.111111,0.475986,0.669793,0.523337,0.389417,0.238222,0.533165,0.498945,0.316709,0.474847,9
-201.438,0.994382,0.0682072,5,31,0,204.134,-0.390427,0.369591,1.44706,0.733292,0.16363,-0.208012,0.856103,0.493875,-0.0939889,0.114431,0.569963,9,0.111111,0.455177,0.606911,0.50688,0.426251,0.375431,0.524361,0.472793,0.390789,0.419408,9
-200.793,0.998382,0.0682072,5,63,0,205.757,-0.987191,0.630879,0.931197,1.31392,-0.0288562,-0.199351,0.73807,0.807747,-0.284645,-0.613182,1.14527,9,0.111111,0.434217,0.51981,0.626586,0.264981,0.228729,0.464584,0.484479,0.211954,0.155848,9
-198.262,0.998975,0.0682072,6,127,0,203.695,-0.590467,0.0955563,0.787484,0.100331,0.0691597,-0.393849,0.0593737,0.97748,-0.292345,-0.137111,1.12814,9,0.111111,0.381623,0.573935,0.382895,0.374621,0.262158,0.372038,0.625337,0.284902,0.32188,9
-199.79,0.999746,0.0682072,4,15,0,203.135,-0.544984,0.149328,0.84811,0.571561,0.0988898,-0.186253,0.514237,0.754591,-0.149445,0.436746,1.67848,9,0.111111,0.426942,0.706522,0.602135,0.406368,0.29784,0.578874,0.672955,0.31092,0.546883,9
-196.484,0.999765,0.0682072,4,15,0,201.759,-0.613414,0.230021,0.811031,0.522949,-0.0941729,-0.133138,0.383804,0.392442,-0.388518,-0.120314,1.1498,9,0.111111,0.41364,0.579107,0.496968,0.32702,0.317238,0.457077,0.459542,0.257284,0.32044,9
-202.421,0.982323,0.0682072,5,31,0,206.208,-0.647704,0.0851835,0.47417,0.658093,0.314679,-0.208308,0.550609,-0.503003,-1.35011,-0.369017,1.09376,9,0.111111,0.364813,0.467775,0.518014,0.424697,0.294102,0.488634,0.231855,0.106749,0.258972,9
-198.715,0.999634,0.0682072,5,31,0,205.941,-0.295535,0.132919,1.10568,0.441106,-0.123595,-0.597957,0.470757,-0.172807,-1.27775,-0.00354101,0.910298,9,0.111111,0.456476,0.670613,0.526476,0.399381,0.301565,0.5332,0.388685,0.188671,0.425861,9
-201.279,0.991713,0.0682072,6,63,0,205.7,-0.132536,-0.249935,0.565879,0.594154,-1.29713,-1.64579,-0.918339,1.20054,-0.512838,-1.40162,0.556227,9,0.111111,0.432525,0.54543,0.549326,0.298587,0.259615,0.344492,0.630703,0.397046,0.286559,9
-205.734,0.997673,0.0682072,5,31,0,206.874,-0.0171047,-0.98431,0.46861,0.826418,-1.79149,-1.32334,-1.12641,0.647636,-0.109084,-2.32817,0.444604,9,0.111111,0.388236,0.547665,0.586696,0.307123,0.353094,0.373341,0.567298,0.483605,0.2588,9
-202.559,0.999698,0.0682072,6,63,0,209.545,0.120193,0.18972,0.493335,-0.445128,-0.710548,-1.5291,-1.43259,0.877821,-2.04096,-0.422957,0.713771,9,0.111111,0.563557,0.615933,0.450778,0.404446,0.274635,0.288568,0.678472,0.208072,0.454699,9
-204.56,0.974417,0.0682072,6,127,0,208.64,-0.872849,-0.0339607,1.8945,1.77246,0.27315,-0.145774,1.56293,0.326485,0.65148,-0.803541,0.763396,9,0.111111,0.289302,0.639549,0.617805,0.339768,0.272073,0.579395,0.348961,0.40721,0.184482,9
-204.906,0.99743,0.0682072,5,31,0,209.62,-1.0287,0.298748,2.04226,1.10968,0.428232,-0.237175,1.4499,0.779625,1.00713,-0.0799061,0.664325,9,0.111111,0.303595,0.581278,0.427633,0.322083,0.233928,0.483631,0.375011,0.411047,0.253168,9
-204.087,0.994031,0.0682072,6,63,0,209.498,-0.468751,1.03176,0.561731,1.22493,-0.322039,-0.357288,-1.41872,0.725716,-2.06019,-0.901128,0.462258,9,0.111111,0.502047,0.447918,0.524351,0.350324,0.346624,0.245165,0.466729,0.194491,0.29208,9
-200.59,0.999991,0.0682072,6,63,0,206.313,-0.337404,-0.23734,1.60866,1.32893,-0.147271,-1.41963,0.587738,0.0923544,-0.852914,-0.719084,0.479292,9,0.111111,0.389085,0.606736,0.574331,0.399394,0.265452,0.486077,0.427236,0.32165,0.335803,9
-200.937,0.998908,0.0682072,6,63,0,203.975,-0.360068,0.264188,1.03597,-0.0540219,-0.33688,-0.444108,-0.569367,0.142672,-2.08029,-0.824329,0.776377,9,0.111111,0.461338,0.609268,0.40083,0.349415,0.330735,0.309574,0.437996,0.121836,0.26893,9
-201.242,1,0.0682072,6,63,0,202.888,-0.343994,-0.218001,0.965335,1.43906,-0.632198,-1.36833,0.51393,0.632565,0.320934,-0.171317,0.430901,9,0.111111,0.392234,0.517985,0.568589,0.350599,0.282193,0.469403,0.482152,0.448755,0.39704,9
-201.69,0.997851,0.0682072,6,63,0,208.903,-0.764157,-0.0680807,2.20541,1.07683,-0.269158,-0.026994,-0.409656,1.03536,-0.737925,-0.382274,0.745427,9,0.111111,0.306846,0.706784,0.509634,0.275919,0.313398,0.255493,0.501908,0.21178,0.259395,9
-205.845,0.995638,0.0682072,6,63,0,211.982,-0.499787,1.24339,0.134942,0.781532,0.388664,-0.712647,0.338034,0.702314,-0.812516,1.51903,0.451422,9,0.111111,0.515372,0.39201,0.463319,0.419619,0.305447,0.414064,0.45444,0.295967,0.54635,9
-203.739,0.999553,0.0682072,6,63,0,208.734,-0.536134,-0.211861,1.66649,0.623907,-0.468745,-0.440756,0.0303083,0.569767,0.0112036,-2.08164,0.324062,9,0.111111,0.353249,0.500978,0.41728,0.33447,0.336492,0.371377,0.41302,0.369933,0.229574,9
-202.135,0.998646,0.0682072,6,63,0,206.911,-0.531702,0.480319,1.71274,0.891064,-0.284726,-0.70086,0.745431,0.995384,-0.681074,-2.50508,0.498344,9,0.111111,0.427432,0.579771,0.478103,0.337693,0.292977,0.46003,0.491086,0.295023,0.144292,9
