# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1
-212.081,0.995328,0.0888793,5,31,0,219.517,-0.211259,0.674331,-0.11449,1.60248,-0.453396,1.00536,-0.2217,-2.59212,-10.4616,-0.786391,0.541382,-1.93993,2.94049,-1.27874,0.362232,-0.272823,18.4984,0.573847,-0.169652,1.77768,-0.159479,1.69599,0.174818,-0.232663
-210.101,0.998408,0.0890436,5,31,0,216.309,-0.417751,-0.32044,0.0332017,-0.29059,0.753052,-0.464321,-1.15738,-4.30541,14.3794,1.12276,-0.193368,1.68062,-0.881599,1.77215,0.56491,-0.155889,1.56641,-0.356656,-0.00919907,-0.266665,0.787906,-0.403562,-1.17153,-0.968854
-209.186,0.994942,0.0894787,4,31,0,210.883,-0.360719,-0.497954,0.0347508,-0.777493,0.665205,-0.274688,-0.9802,-3.13294,-1.9421,0.107681,0.0168315,0.0247483,-0.630886,0.384288,0.948095,1.02156,4.92774,-0.606213,-0.0717112,-0.698237,0.804949,-0.0424146,-0.986234,-0.932754
-208.517,0.999661,0.0896077,6,63,0,211.485,-0.368578,0.562127,0.504348,0.228395,-1.27141,-0.557989,1.14139,-2.15397,0.908143,-2.07444,-2.1037,-0.526953,-0.179076,0.48088,0.0764173,-0.0731849,8.71133,0.320738,0.290283,0.449666,-1.07324,-0.0528956,1.72578,-0.943873
-208.915,0.997513,0.0901537,4,31,0,210.692,-0.394422,-0.131133,0.702241,-0.261264,-0.967906,-0.522809,1.51894,-1.60125,-6.49232,-1.235,0.19753,-0.705308,0.886602,-0.0124583,-0.574496,-0.233098,11.6448,-0.671032,0.471659,0.0876497,-0.7403,0.142151,3.47558,1.42342
-210.056,0.988788,0.0905098,5,31,0,213.328,-0.550037,-0.411839,-0.537981,1.37932,-0.62421,-0.873518,0.107227,-3.13985,1.40364,0.552324,-0.459501,-1.06922,1.33829,0.67246,-2.27047,0.487331,-8.51663,-0.559182,-0.753411,1.45113,-0.571106,-0.790074,-0.0832222,-0.807549
-211.888,0.994204,0.0900911,5,63,0,217.689,-0.473914,0.797249,-0.816529,-1.95871,1.89769,-1.03497,0.303144,-1.86375,-14.3852,-1.24629,-1.52266,1.27751,-0.683512,-1.03841,-0.822697,0.258483,-2.03809,0.437388,-1.63682,-1.77202,2.5921,-0.846389,0.171022,0.254866
-208.918,0.993594,0.090152,5,31,0,215.072,-0.582739,-0.186787,0.524056,0.0810177,0.653939,-1.15687,0.96887,-2.57229,-3.63166,0.849731,-2.11719,-1.81435,2.56014,-0.928571,-0.452509,0.185384,-8.30623,-0.457438,0.171096,0.19694,0.774234,-1.10623,0.715858,-1.27371
-208.369,0.998105,0.0901585,5,63,0,212.446,-0.208359,0.852071,0.358947,-1.59313,-1.06523,-0.546712,-1.28506,-1.19922,-0.85647,0.653334,-1.80194,0.0917057,-2.38079,1.04018,-1.07642,0.469909,2.68493,0.778063,0.584728,-1.18907,-0.582361,1.05726,-3.0556,-0.440315
-210.024,0.999164,0.0905629,5,31,0,211.609,-0.313739,1.76933,0.28009,-1.34137,-0.51364,-0.104892,-1.51646,-1.63688,-5.92102,0.557582,-0.241282,0.914579,0.842568,0.0680855,0.983417,0.11811,1.8783,1.70324,0.0422201,-1.04541,-0.0207595,1.05377,-2.73347,0.0848741
-209.434,0.99708,0.0910618,5,31,0,212.321,-0.312149,1.51212,0.234411,-1.19042,-0.418821,-0.0924105,-1.45729,-1.85388,-0.00530866,2.41388,0.400581,-0.906936,-0.742872,-0.025298,-0.778797,0.468655,3.66839,1.37191,0.0117932,-0.932754,0.0239324,0.859447,-2.12328,-0.717161
-209.583,0.997804,0.0913757,6,63,0,213.828,-0.605651,-1.00831,0.722799,0.547004,0.932012,-0.167666,1.35397,-1.82493,0.082306,-0.667938,-0.163104,-0.407434,1.68094,1.37753,-2.91945,-0.0795509,-3.54201,-1.70899,0.0787068,0.807248,1.28587,0.0326525,1.41089,-0.0821798
-205.785,0.99658,0.091754,5,31,0,211.955,-0.338654,0.96775,0.179377,-1.806,-0.23122,-0.698118,-0.263786,-0.238451,7.45843,1.68584,0.276585,0.491981,-2.93395,1.2838,-1.67399,0.0926632,-4.31707,2.30091,-0.181995,-1.78534,1.08484,-2.64975,-3.75504,2.95501
-205.074,0.965736,0.0920228,4,15,0,208.011,-0.335007,0.881618,-0.0343696,-1.43209,-0.381095,-0.668815,-0.0814116,-0.775972,-0.442234,0.658518,1.09275,-1.50602,0.858265,-0.257062,-1.2311,0.703706,1.73678,0.822406,-1.11178,-1.02215,0.425885,-0.167769,0.2908,-1.81493
-206.348,0.999085,0.0895649,5,31,0,207.222,-0.404327,1.13075,0.0989318,-1.1074,0.316953,-1.09407,-0.0244568,-0.734898,-3.2657,0.173277,0.693422,0.741518,0.818845,-0.32529,0.162648,0.0730066,-1.30908,1.23768,-1.05885,-0.640875,2.17115,-2.54727,-0.274996,1.15302
-207.379,0.996348,0.0900468,5,31,0,209.417,-0.466466,1.37459,0.0168359,0.157635,-1.03233,0.356707,0.455968,-0.996961,0.241857,-1.43541,1.87691,0.480233,-0.460986,0.181858,0.16637,0.268437,5.63275,1.26903,-1.33138,0.820077,-1.32778,2.54975,1.60032,0.914694
-209.113,0.983579,0.0902896,5,31,0,211.535,-0.655706,0.32177,1.82852,-0.574063,-0.172609,-0.747342,1.49867,-1.07789,-2.85749,-1.27221,1.30588,-0.450749,1.20318,-0.925073,0.0216228,0.579555,4.00646,-0.8007,2.36693,-0.201603,-0.113745,-1.69053,4.18118,4.46473
-211.032,1,0.089419,4,15,0,211.945,-0.737262,0.277654,2.19908,-0.338622,-0.557887,-0.793219,1.77363,-1.94108,-3.25178,-0.0129928,0.61493,0.486019,-0.888148,0.195035,0.392161,-0.407382,-11.8313,-0.299388,1.74071,-0.1676,-0.641843,-1.07369,1.40992,-2.45836
-213.58,0.966319,0.0899765,6,63,0,221.279,-0.335478,-1.0207,-0.234663,0.97737,-1.15942,0.7562,-0.327018,-6.49563,6.1252,-0.498195,3.03152,1.26034,-1.79412,-0.551333,2.76199,-0.0374558,8.21772,-1.0241,-0.237923,0.980271,-1.15464,0.765187,-0.3241,-0.991109
-212.563,0.995061,0.0876361,6,63,0,216.604,-0.360068,2.44076,-0.539636,-0.105765,0.641292,-0.310199,-0.529537,-4.2353,-7.2253,-1.20393,1.98242,-1.35072,0.39388,-0.745228,1.09048,-0.311302,6.23974,2.40905,-0.57651,-0.0786382,0.68542,-0.231158,-0.515724,-1.04941
-211.392,0.997091,0.0877629,5,31,0,215.605,-0.506223,1.98173,-0.916458,-0.205764,0.658305,-0.130455,0.660714,-0.851399,-7.39065,-2.21908,1.32616,-0.24077,-1.1607,-0.176639,0.89151,-0.729316,5.56154,2.5221,-4.55319,0.430171,2.40546,0.863252,2.97011,6.24611
-210.318,0.999861,0.0880611,5,63,0,213.54,-0.512987,1.90311,-0.642469,-0.470808,1.19494,0.0270458,0.894811,-2.44299,-0.884793,-0.769579,1.31874,-0.393721,0.710027,0.230051,0.268153,-1.38098,-1.59602,1.70265,-1.07042,-0.335702,1.41828,0.298869,0.798838,-0.89492
-207.704,0.999034,0.0885953,5,63,0,212.815,-0.675186,-0.00799761,1.99291,-0.224534,-0.116802,-0.299867,0.692506,-1.34034,4.62624,1.79618,-1.2334,-0.203254,2.07503,0.574948,1.62846,-0.905657,-6.43709,-1.03559,2.01506,0.10797,-0.0544408,-0.44609,-0.0589137,-1.24433
-205.467,0.998809,0.08906,5,31,0,209.429,-0.511225,1.24031,0.22849,-1.56653,-0.71962,-0.155335,0.221334,-0.545209,3.86604,0.902148,-2.63198,0.516392,0.664723,-0.0124815,-1.22142,0.725304,-1.39878,1.58066,-1.32444,-1.35591,-1.51357,0.842632,0.504752,-0.203863
-207.878,0.971737,0.0895061,5,31,0,209.71,-0.57138,0.41181,1.48059,0.986938,0.673903,-0.0544455,0.697499,-1.41355,4.68408,-0.580303,0.175082,0.18065,-0.143395,1.92687,-0.393897,0.365757,2.27125,-0.30075,1.32732,1.45537,1.30252,0.42657,0.676819,-0.431773
-208.16,0.996339,0.0876458,6,63,0,211.639,-0.456504,0.926587,0.397413,-0.888384,-2.07627,-0.192574,0.0954118,-1.6507,-7.00293,-0.330652,1.68671,1.45793,-0.149619,1.16161,-0.890925,0.302619,-2.32,0.551648,-0.120085,-0.612535,-2.2403,0.459603,-0.133777,-1.4131
-207.243,0.99942,0.0878761,5,31,0,210.656,-0.445645,0.0626264,1.81808,-0.665479,-0.638667,-0.785685,0.157036,-1.47835,1.19925,0.713298,0.270653,-0.437339,-2.66484,0.477714,0.12964,0.694579,2.06488,-0.559898,2.18549,-0.326969,-0.384278,-0.475043,0.0810493,-0.786736
-207.087,0.996596,0.0883663,5,31,0,209.83,-0.524246,1.49853,-0.445822,-0.438215,-0.1341,-0.0702295,0.411069,-1.3864,0.262688,1.87523,-0.30284,-0.548462,0.952604,-0.459695,-0.997416,0.838238,-2.73977,1.17751,-1.86791,-0.0816112,0.21041,0.589827,0.23918,-0.916568
-206.625,0.999134,0.0886179,5,31,0,208.917,-0.484674,1.23369,-0.0461499,-0.285544,-0.562173,-0.307532,0.8588,-0.998532,1.86677,-1.08671,1.65353,0.246358,-1.10085,-0.828288,0.899569,0.315853,5.49653,0.991158,-1.57239,0.265851,-0.435587,0.345338,3.50032,0.978789
-212.056,0.992285,0.0890848,5,31,0,214.067,-0.732227,-0.765264,2.12968,-1.85243,0.907206,-0.215503,1.45401,-1.53213,2.72764,0.593585,-0.634512,-0.667209,-0.255219,-0.485532,1.65842,0.702325,-6.28366,-1.82824,1.83151,-1.6999,1.24178,-0.414965,1.32799,-0.724738
-210.874,0.993896,0.0889692,6,63,0,216.003,-0.600399,0.898963,1.25705,0.89336,-0.629286,1.7725,0.775124,-1.45025,2.97245,1.84549,-2.28749,1.27671,-1.17436,-0.805136,-1.6682,0.00510849,4.65067,0.308036,0.837123,1.32123,-0.647358,3.74582,0.634293,1.95759
-209.112,0.994045,0.0889901,5,63,0,218.295,-0.322663,0.222439,0.853068,-1.42587,-2.15027,-1.52371,-0.516147,-1.3973,5.72601,-0.838302,-1.18204,-1.49949,-0.377469,-4.23538,-1.5865,0.626372,-2.4236,-0.246596,1.00262,-1.08927,-2.36051,-1.46437,-0.901849,-0.648702
-209.917,0.994722,0.0890229,5,31,0,212.971,-0.0372521,0.119763,-0.50459,-2.07783,0.252684,-0.400965,-0.239838,-0.142963,-4.14876,-0.302257,-0.499914,-1.887,0.55757,-1.44121,-0.209249,0.317851,13.3782,-0.0108673,-3.81907,-2.11183,6.78895,4.04818,3.88219,0.473273
-205.634,0.999705,0.0891126,4,15,0,211.903,-0.0559569,-0.0397223,0.161738,-0.291079,-0.933843,-1.20565,-0.576651,-0.475727,-1.27513,-0.00869855,0.993278,1.956,-2.90275,-0.115198,-0.135878,-0.953236,2.66035,-0.613392,1.75063,1.00613,-0.457199,-2.0151,-0.868271,0.22258
-206.501,0.984875,0.0896249,5,63,0,208.946,-0.44284,1.54371,-0.0581855,-1.0191,-1.1285,-0.409746,-0.135256,-0.88513,7.79777,0.0177886,-0.479805,0.323056,-1.69881,-0.999315,-0.476454,0.207267,-5.26745,1.75676,-1.5982,-0.574893,-1.63681,0.233399,-1.37827,-0.143309
-208.079,0.997981,0.088879,5,31,0,210.509,-0.28742,-0.329129,0.33193,-1.8963,0.198834,-0.454759,0.0600911,-0.00577717,-1.05103,1.35137,0.215294,-0.711534,1.0847,1.29609,-0.0729463,0.741819,8.51942,-3.93725,2.84974,-2.17911,5.40646,-0.804993,5.33194,4.06533
-203.752,0.977895,0.0892422,4,15,0,210.039,-0.272991,0.125922,0.00698609,-1.18042,-0.423297,-0.375782,-0.224303,-0.119841,0.411655,2.10731,-1.23468,1.72463,-2.38101,0.487594,-1.54404,-0.408842,-2.35295,-1.06713,-1.15975,-0.758512,0.173944,1.08259,-2.18708,-1.12993
-204.792,0.988628,0.0879175,4,15,0,206.228,-0.223487,0.666539,-0.102608,-0.746939,-0.440565,-0.517953,-0.506078,-0.4936,2.58913,0.262022,1.42391,-0.558521,0.545872,0.532131,0.9941,0.204457,0.594159,0.947385,-1.05018,0.0800091,0.717417,1.11425,-2.95737,-0.837857
-208.769,0.953324,0.0874986,5,63,0,211.039,-0.704894,-0.0189041,1.40174,0.251606,-0.183736,-0.491073,1.29029,-1.87663,4.71754,0.171953,-2.11586,0.112559,-0.069398,0.48718,-0.867067,-0.452413,-11.5855,-0.641757,0.788002,0.462151,-0.17852,-0.635254,0.789437,-2.21886
-210.217,0.998355,0.0842258,5,63,0,212.634,-0.302556,1.7189,-1.24524,-1.11636,-0.33166,-0.261484,-0.998426,-1.88167,-4.82097,-0.115634,0.28505,-0.0440636,0.0375383,-0.311397,2.40328,-0.577473,3.79832,1.61018,-1.85943,-0.859215,0.129859,0.625166,-1.25611,-0.684416
-213.045,0.997641,0.0846015,5,31,0,216.158,-0.151489,1.85034,-1.04986,-0.171124,-0.0870052,-0.301505,-2.0664,-2.05317,3.92587,-0.299486,0.937254,1.46169,0.393402,-0.326569,-2.1804,0.246622,12.8468,1.84406,-1.24921,0.110839,0.505928,0.766696,-2.13582,-0.952472
-207.556,0.997573,0.0849203,5,31,0,214.578,-0.42934,0.031121,-0.0485666,-0.156259,0.241773,-1.0661,-0.262567,-2.49872,-7.79342,-2.37311,1.77632,-0.105984,-0.288258,-0.704191,3.36666,-0.0628526,-0.714335,-0.191383,-0.322541,-0.0133677,0.452783,-0.81717,-0.392341,-1.11405
-208.468,0.999857,0.0852337,5,31,0,209.536,-0.486511,-0.775101,-0.0818978,0.504859,0.865413,0.033272,0.232521,-2.46815,1.22796,-0.174306,0.246687,0.0264527,-0.193912,1.232,0.614588,0.600745,-2.09205,-1.05708,-0.424758,0.651969,1.08041,0.334319,0.0581484,-0.438809
-209.341,0.999306,0.0857309,5,63,0,210.675,-0.519435,-0.634241,-0.374601,0.783354,0.947463,0.358903,0.888997,-2.51986,-1.10179,0.670011,-0.580396,0.202465,-0.144139,0.692574,1.76687,0.0740317,-2.67297,-0.909155,-0.752967,0.921352,1.13201,0.636055,0.769283,-0.327432
-209.247,0.998815,0.0861849,5,63,0,211.158,-0.544183,-1.02436,0.833679,-0.0633938,0.930947,0.546979,0.986739,-1.77585,0.785424,-0.298009,-1.77129,1.03212,0.813313,0.352593,0.425564,-0.154952,1.40896,-1.721,0.330656,0.199602,1.39743,1.2349,1.09974,0.368975
-208.608,0.999285,0.0866,6,63,0,212.712,-0.362591,1.95687,-0.225522,-0.226426,-1.74971,-0.622668,-0.0229767,-0.929469,6.71953,-0.720864,-2.07629,0.538055,-1.25645,1.84966,0.676797,0.126407,-0.33094,2.59734,-1.62741,0.45345,-2.62134,0.0138711,0.306149,1.93146
-207.911,0.986969,0.0870539,5,31,0,212.141,-0.482759,-0.0666101,0.341653,0.0386236,0.0937133,-0.986915,-0.559475,-2.64201,5.2026,-2.37452,1.01806,-0.028505,2.16242,0.410488,0.525283,0.0107768,-4.68036,-0.280968,0.0829847,0.157968,0.238145,-0.811319,-0.824767,-1.00961
-206.735,0.995694,0.0865054,5,31,0,210.657,-0.309607,0.559096,0.946362,-1.1865,-0.624893,-0.814161,-0.699061,-1.3779,-5.25786,-1.02188,-0.686202,0.990512,1.05221,-0.482299,-0.192561,-1.34716,3.41845,0.210344,1.22686,-0.816804,-0.0954886,-0.0423011,-1.3619,-1.61196
-206.665,0.999468,0.0866655,5,31,0,209.155,-0.230622,-0.381076,-0.397237,-0.772637,-0.531315,-1.07764,0.113543,-0.608079,1.43527,-0.585629,1.1036,-1.12428,0.492088,-1.72794,-0.0144468,-0.509584,2.26549,-1.88569,-2.2998,-0.011045,0.382196,-1.88076,4.00759,1.10735
-205.845,0.988169,0.0871317,5,31,0,207.915,-0.273569,1.00474,0.604871,-0.939164,-0.608314,-0.451227,-0.0425517,-0.966122,4.21334,-0.770232,-0.478748,-0.177595,0.0777929,1.12903,-1.94273,0.236283,12.008,1.0316,1.15965,-0.394578,0.0751353,1.13276,1.23759,-1.9533
-210.696,0.989518,0.08668,5,31,0,213.743,-0.295436,-1.59532,-0.313744,-0.869669,0.724855,-1.48939,-0.598031,-2.29424,-4.2446,-1.1623,-0.750382,0.468853,-0.789511,-0.112402,-0.496395,-1.24839,6.2326,-1.8832,-0.520698,-0.684369,1.14009,-1.07022,-0.464635,-0.939232
-212.431,0.99914,0.0863398,6,63,0,215.381,-0.529379,1.79883,0.170158,0.555705,-0.11741,2.05337,0.522255,-3.54516,3.87171,1.37259,1.19689,0.277496,-1.79624,-0.639958,1.11111,0.213331,-4.41353,1.71339,0.04288,0.60249,-0.071931,2.16212,0.421852,-0.954967
-209.643,0.998955,0.0867752,6,63,0,215.55,-0.415011,-1.0703,0.591311,-0.469786,-0.440946,-2.24674,-0.214726,-2.08606,2.95744,-0.0574753,0.128957,-2.70676,-0.560738,-1.89739,-0.100446,-0.84046,-3.1638,-1.48091,0.314552,-0.260331,-0.182806,-2.20692,-0.376101,-0.867029
-210.244,0.998083,0.0871964,5,31,0,214.353,-0.358026,0.334802,0.692373,-1.12255,-0.575804,-1.91195,1.21303,-2.50897,6.75007,-1.81499,0.587825,-0.494718,-0.089022,-2.59212,0.389286,-0.122523,7.40323,0.15412,0.550584,-0.982086,-0.363893,-1.66123,1.56379,-1.41089
-213.011,0.998382,0.0875473,6,63,0,216.2,-0.435178,-1.00643,0.40411,0.74702,-0.35742,1.96964,-1.38655,-4.42576,6.43407,1.45677,-0.769314,0.0741416,1.28068,1.37055,-0.756569,-0.599676,0.64293,-1.04005,0.364651,0.76814,-0.329617,2.02589,-1.40575,-0.826893
-214.405,0.996247,0.0879228,6,63,0,219.91,-0.42816,0.0991408,-2.0673,-0.972068,0.350066,-2.44829,1.03482,-3.67302,5.7642,-1.88261,-1.59754,0.593009,0.556417,2.55714,-1.00722,0.642547,0.540188,0.030524,-2.16624,-0.92836,0.413248,-2.36073,1.03252,-1.01399
-215.744,0.999102,0.088124,5,31,0,218.236,-0.348531,0.483542,-2.56306,0.0537035,0.281082,-2.68999,1.14992,-3.1613,-3.09804,-0.919371,0.484972,-1.71479,0.287405,-0.163429,0.0426388,-0.655137,5.83332,0.390032,-2.7163,0.134209,0.415203,-2.52524,1.27922,-0.862537
-213.745,0.997763,0.0885586,5,63,0,221.565,-0.504563,2.2576,-1.57249,0.899892,0.496988,-1.56935,1.09613,-3.00344,-3.51349,1.33153,3.11517,0.0843486,-0.265927,2.78565,-1.13706,-1.01466,-3.96155,2.13184,-1.82469,0.984688,0.596089,-1.46957,1.0189,-0.953417
-213.091,0.992242,0.0888838,5,63,0,225.328,-0.341496,0.614475,-0.338516,1.11918,0.49681,-0.981374,1.65373,-1.36002,-5.86719,4.54986,-3.61562,0.113041,0.363388,-1.75733,-0.536757,-0.304654,18.4898,0.239198,-1.17889,1.73646,1.57169,-0.508427,5.53743,6.49384
-211.93,0.999944,0.088755,5,63,0,217.028,-0.485236,1.32704,2.06515,-0.395474,0.0141331,-0.675792,0.19302,-4.16885,7.72807,-0.0246519,-1.78381,1.26778,0.769551,-0.797729,2.59355,0.302435,-2.49798,1.28222,2.0099,-0.36984,0.0443974,-0.623765,0.154013,-1.21048
-207.087,0.99822,0.0892587,5,31,0,214.72,-0.510041,1.21159,1.19182,-0.269741,0.384632,0.442337,0.395543,-0.904401,-14.2763,-1.62867,-3.18689,0.197882,-0.857066,-0.593534,-0.9938,-0.0530791,12.5185,0.967524,1.86169,0.317074,1.60674,2.87347,1.0034,1.53504
-210.26,0.971204,0.089621,5,63,0,212.617,-0.620113,2.10345,-0.141724,0.37192,-0.506093,-1.03961,-0.226413,-1.98883,3.93198,-0.242146,-1.37019,-0.0074854,-1.11901,-1.66773,0.650277,-0.27016,-14.8461,1.79848,-0.926195,0.581299,-0.456572,-1.13341,-1.24897,-1.01161
-211.236,0.999808,0.0877715,6,63,0,213.784,-0.297212,0.790031,-0.699058,1.5265,0.389283,0.679745,0.0988923,-1.73713,-4.27487,2.2738,-0.442441,0.711184,-0.362393,-0.917763,-0.395014,0.0857087,13.919,0.556173,-1.25835,1.95778,1.10475,2.18188,0.745556,1.40413
-214.012,0.998349,0.0882567,5,31,0,217.396,-0.565578,-0.80886,-0.980894,-1.29969,1.74141,1.44643,-0.602833,-4.29162,-5.98937,-1.40085,0.623483,-1.69443,0.0336056,-0.497952,-0.512848,-0.679528,-8.69851,-0.856014,-1.04988,-1.27907,1.76199,1.48171,-0.674462,-0.77725
-210.668,0.999896,0.0886241,6,63,0,218.513,-0.332282,-0.261292,1.77624,1.12428,-1.41584,-1.47264,0.19466,-2.13182,4.09272,-2.76463,0.224816,1.62915,2.23969,2.20768,-1.07428,-0.46504,7.6971,-0.544382,1.83342,1.37968,-1.19822,-1.09476,0.522131,-1.21954
-206.127,0.99994,0.0891183,5,31,0,211.909,-0.435115,-0.0326969,-0.0915749,-0.34391,-1.25409,-0.518329,0.0962966,-1.10199,-2.79145,1.05672,-2.49173,-1.73615,1.44024,1.68347,-0.865747,-0.08804,-4.72391,-0.963989,-1.32618,0.175027,-1.53037,0.022876,0.0535571,-0.640907
-207.373,0.993408,0.0896174,5,31,0,209.021,-0.27409,0.311117,0.948719,-0.923785,-1.42484,-0.594305,-0.212599,-1.51374,1.66559,0.807243,0.74105,-0.067254,1.56225,-0.242107,-0.258503,0.544191,9.36604,-0.0356716,1.20933,-0.554029,-1.17312,0.464146,0.315295,-2.08206
-206.915,0.998594,0.08958,5,31,0,209.534,-0.232221,-0.370909,0.5928,-1.40031,-0.502981,-0.982341,-0.553146,-1.24456,1.76277,0.172461,2.28606,-0.174895,-1.37212,0.43794,-0.413692,0.346829,6.27294,-1.02287,0.947714,-0.990195,0.312824,-0.10191,-0.488531,-2.14497
-211.338,0.982542,0.0899683,5,31,0,216.001,-0.187407,-0.124399,0.616318,-1.76739,0.639933,-1.10017,-0.851411,-0.529511,-3.74622,-1.21895,0.609363,0.512535,-2.76232,-0.0731643,-0.104685,0.968394,0.0569615,-1.22021,3.08296,-1.42261,5.11875,-2.1193,-5.8828,8.90723
-207.748,0.998808,0.0890402,5,63,0,216.595,-0.271739,-0.3125,0.565194,-0.669473,-1.39518,-0.114552,-0.212367,-1.60826,-7.10569,-0.00163618,-0.618372,1.61607,-3.75758,1.57581,1.75459,-0.253669,9.94456,-0.76082,0.569609,-0.30916,-1.1087,1.20691,0.308943,-1.56016
-208.995,0.996981,0.0894426,5,31,0,211.566,-0.439188,-0.389905,0.758825,-1.18977,-0.768448,-0.111103,-0.56338,-3.04646,9.45033,-0.0247619,-0.222587,0.385129,-1.55382,0.0904065,0.705224,0.418488,-0.449174,-0.525924,0.61758,-1.11136,-0.671919,0.0873387,-0.659972,-1.14172
-210.312,0.99473,0.0896958,5,31,0,212.294,-0.455283,1.74369,0.61117,0.148217,0.00853041,-0.809254,0.894578,-3.55994,-2.91437,1.64915,0.657586,-0.233211,-0.204349,-0.480099,-0.408894,-0.791442,0.173632,1.66971,0.514815,0.197242,0.0710298,-0.705793,0.867812,-1.25931
-206.859,0.994715,0.0897644,4,31,0,213.603,-0.516247,0.702781,0.860247,0.31502,-0.434945,0.344042,0.266204,-1.83049,1.94881,2.42741,-0.276998,-0.0329988,0.717541,-2.14002,1.49857,-1.49616,-1.27377,0.287445,0.431611,0.58749,-0.249448,0.971083,-0.0962888,-1.3759
-206.169,0.996144,0.0898311,5,63,0,212.852,-0.314698,1.09158,-0.19318,-0.934182,-0.0860186,-1.06381,-0.301722,-1.15462,-4.63837,0.750415,1.15942,1.36991,0.325348,0.226078,2.21764,1.71579,1.93595,0.982551,-1.02537,-0.472193,0.898154,-0.754794,-0.406326,-1.4565
-207.786,0.95652,0.0900144,5,63,0,212.622,-0.464899,1.16187,0.822701,-0.0790089,-0.0298827,-0.814899,0.211042,-2.48717,-3.79878,-0.586987,1.71711,0.815388,-0.37845,1.56809,1.60345,-1.2163,-0.669272,0.961328,0.582224,0.061496,0.144556,-0.583492,0.0887198,-1.5784
-210.885,0.996301,0.0870066,5,31,0,213.283,-0.555867,0.301199,0.330555,1.27128,0.553444,-1.38766,0.935381,-3.55871,-2.08185,1.08128,0.553416,1.01335,0.563364,-1.5506,0.753882,0.52933,-7.50682,0.207126,0.197699,1.31714,0.596657,-1.33607,0.823711,-1.13761
-211.403,0.992051,0.0871982,5,31,0,216.584,-0.698803,0.422057,-0.47128,-0.622512,-0.119149,-0.504026,1.68609,-0.958653,9.28454,0.397595,0.75524,-1.44866,-0.690329,2.1944,-1.14355,-0.709644,-3.05475,-0.825292,-3.66733,-0.250656,-0.138771,-1.47174,5.84168,7.6285
-208.07,1,0.0870532,5,31,0,213.589,-0.436294,0.625213,1.08275,0.925708,-0.312003,-0.0244001,-0.831142,-1.51268,13.068,0.204239,1.852,0.435495,-0.0907728,0.490129,-2.30709,0.489556,-1.40522,0.172274,0.980571,1.38732,0.08373,0.905341,-2.27658,0.309032
-209.485,0.991007,0.0875365,5,63,0,214.142,-0.453754,-0.677389,-0.0219299,0.238838,1.21298,0.655093,0.934851,-2.33946,-2.76806,-1.49324,-1.56226,-1.05172,1.26053,0.286855,2.56892,-0.258205,3.81909,-0.982467,-0.369057,0.40824,1.51788,1.14076,1.0389,0.136377
-207.447,0.999157,0.0873075,5,63,0,211.539,-0.330205,1.07903,1.00508,-0.714728,-1.42604,-1.46928,-0.189626,-1.36523,9.70582,1.91421,0.903405,-0.761458,-1.61854,0.463543,0.359445,0.147048,2.68226,0.878056,1.28099,-0.300611,-1.34316,-1.43045,-0.0312301,-1.18548
-206.891,0.99861,0.0877232,5,63,0,210.28,-0.483805,0.371267,1.25589,-1.25513,-0.158377,-1.24667,0.356792,-1.387,4.20741,0.885285,1.31219,-0.602721,-1.42649,-1.92849,-0.0363654,-0.486975,-1.33815,-0.260103,1.22577,-0.961809,0.253877,-1.53651,0.389111,-1.083
-208.482,0.989123,0.0880962,5,63,0,211.974,-0.399919,-0.61777,1.17675,0.145186,0.18173,-0.963023,-1.00096,-2.01418,-11.3092,-0.00816285,1.08469,-0.982438,0.0803406,-1.50275,-0.477885,0.00171538,-0.917848,-1.01597,1.04045,0.390959,0.561181,-0.582828,-1.54099,-0.501912
-210.402,0.997729,0.0877153,5,31,0,212.413,-0.364223,-0.266499,1.18968,-1.33946,1.4442,-1.47221,0.295713,-1.47703,2.71046,-1.03333,0.81812,0.807331,-0.225662,-0.0304101,-1.84823,-0.203707,8.23104,-0.882629,1.38222,-1.02681,2.74715,-1.42055,1.01446,1.221
