# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_sigma.1
-205.164,0.997398,0.0552382,6,63,0,211.581,-0.679393,-0.270851,1.23977,1.95294,0.519075,-0.526475,0.62137,-0.039828,0.709002,-0.655943,-1.1928,5.53967,-1.89805,1.50883,-0.496111,-0.201953,-2.15024,-0.695727,2.23193,-0.38087,1.36029,-2.65743,-9.82711,-1.1938,-1.01566,1.24091,0.933163,-0.011334,0.590554,-0.74679,1.43816,-0.461297,-4.29135
-207.805,0.999896,0.0552382,6,63,0,210.181,-0.524481,0.751736,1.91071,2.08084,1.19814,0.0038328,-0.258288,-0.980746,0.253063,-0.610223,-1.34486,1.18194,1.82865,1.28879,-0.668469,0.492501,0.19162,-1.08397,-0.267709,-1.22218,0.325739,1.19565,8.6265,0.612212,0.670556,1.73503,2.56636,2.55342,-0.31532,-1.62841,0.88435,-0.344606,-1.63677
-202.179,0.999829,0.0552382,6,63,0,212.147,-0.715711,1.16516,1.31785,1.89084,-0.2737,-0.379604,-0.712184,1.73555,-0.629535,-0.0382135,-0.556133,6.61031,-1.40626,1.29519,-4.72736,-2.11402,2.01202,1.14042,2.09934,-0.898847,0.335464,-0.15837,-4.53717,1.85478,-1.03911,3.06813,-1.80789,-0.69072,-1.15586,1.48059,-0.309661,0.484585,-0.312945
-201.737,0.999339,0.0552382,6,63,0,205.376,-0.679169,-0.153109,2.04298,0.910023,0.333035,-0.0157387,-0.226678,0.548318,0.17928,-1.17697,-0.353855,1.21664,-0.561928,-1.135,-2.8935,1.59413,-0.769385,1.3452,-1.24458,-0.23167,-0.100744,-0.793751,4.16293,-2.38384,3.81903,-0.419098,1.95028,3.78073,-0.571016,-0.563834,1.66138,-1.43345,2.9771
-206.737,0.996648,0.0552382,6,63,0,209.268,-0.618286,0.778672,1.61613,1.9749,0.678183,-0.837293,0.169307,1.86458,-2.06934,1.40473,-0.80702,-4.05422,-1.51092,0.911798,-0.183151,1.96007,1.03546,-0.468767,0.436706,-0.199854,-0.226954,-1.77683,0.0420084,0.697215,0.055137,2.44272,2.43159,-1.67954,0.0969126,1.60834,-2.30661,2.52871,1.25806
-204.288,0.998002,0.0552382,6,63,0,211.54,-0.805951,0.887922,1.62258,1.69954,0.398645,0.578989,1.31202,1.19216,0.332219,-0.704517,-0.421958,-1.86334,-0.276974,0.642767,-1.79761,-1.3905,-0.301398,0.147539,-1.46283,2.32894,-2.28821,4.12338,13.8019,0.958591,0.312614,2.67311,1.11404,8.7281,1.6845,0.504681,1.64309,-0.719938,4.36652
-205.308,0.99763,0.0552382,5,63,0,210.73,-0.875783,1.04063,1.97522,1.37376,-0.617925,-0.463373,-0.456116,1.06717,0.573638,0.801468,-0.721725,-2.58797,0.28287,-0.536723,1.16824,1.0071,3.59706,2.1751,0.378324,0.866668,-1.24894,-0.171959,-17.9668,0.658108,0.186347,-0.338199,-3.40718,-2.5529,-0.820005,0.237741,1.53103,1.49477,-3.71992
-204.052,0.999881,0.0552382,6,63,0,211.068,-0.431251,0.123558,0.811489,2.06274,-0.183056,-0.80032,0.709876,-0.199141,-0.942169,-0.987737,-1.33649,-3.46127,-1.67993,-0.755495,-2.96698,1.80965,-2.49201,0.417467,-0.157666,-2.02261,-1.62666,-1.59359,1.08155,-0.128667,-0.92731,1.95208,0.312274,0.950521,0.761277,-0.711202,-0.492487,-0.723734,-4.44557
-202.809,0.998437,0.0552382,6,127,0,209.065,-0.283029,0.650633,0.326313,0.225122,-0.250994,-1.78567,0.333702,0.654812,-1.05991,-1.81795,-0.77398,0.876275,-0.165413,-0.233484,3.78214,0.926531,1.69631,0.873917,-0.897728,-0.212135,-0.22516,-4.89449,-8.23298,1.39147,-2.34406,-1.27029,1.07879,-3.82426,0.489951,0.211119,-0.40267,-1.72031,0.9291
-206.11,0.997133,0.0552382,6,63,0,209.876,-0.428418,0.827262,0.0626372,0.0148618,-0.274771,-1.43609,0.368673,0.38009,-1.3483,-2.31306,-1.0567,-2.33585,0.626558,-0.861106,-0.90913,-0.251404,2.74278,0.0233467,-0.885175,-0.769774,-1.14384,-3.04612,-13.2258,1.04315,-2.86106,-1.91996,0.191213,-1.57785,0.41298,-0.172006,-0.981556,-2.30201,-1.3237
-204.293,1,0.0552382,6,63,0,208.352,-0.191765,0.0434533,0.608507,0.485604,-0.412876,-1.58394,0.76056,0.74083,-0.479597,-1.34509,-1.47314,1.80642,-1.59353,1.84022,1.39758,-0.57977,-0.265444,-0.0273031,0.194333,1.16706,2.13098,1.49077,9.91344,0.127533,-0.539748,-0.0379198,0.573177,0.466554,0.870166,0.501558,0.19702,-1.02473,-6.22438
-200.167,0.999928,0.0552382,6,63,0,205.921,-0.396931,0.100698,0.829495,0.545648,-0.492973,-1.11796,-0.749789,-0.559843,-0.786442,-0.916218,-0.366208,1.94141,0.167317,1.38233,0.595754,-0.0476723,2.01513,-1.21195,-0.385544,-0.320886,1.10807,5.86983,-14.142,-0.264294,-1.08908,-0.620137,-1.31768,-5.1428,-1.14636,-2.28924,-0.144159,-0.66389,2.86445
-203.545,0.998392,0.0552382,5,31,0,206.359,-0.354276,-0.768863,1.21484,-0.032443,0.153285,-0.362901,-0.698669,-0.557326,-0.14468,-0.903139,-0.489089,3.46979,-1.07216,1.13321,-0.481528,1.58711,2.05652,0.582198,1.0274,0.673302,0.323547,-0.569664,3.70274,-2.84528,0.761744,-3.16348,2.99556,4.7645,-0.963134,-1.99122,1.37258,-0.543471,-0.224677
-204.949,0.998853,0.0552382,6,63,0,207.987,-0.429281,-0.524733,0.794546,-0.478889,0.445271,-1.07003,-0.397922,-0.494998,-0.124838,-0.763224,-0.683521,-1.80786,-1.63295,0.928251,-0.180995,0.135973,2.46409,-0.86394,-0.858719,0.432117,-0.446965,2.06725,-11.2078,-1.87387,-1.61584,-4.42051,3.14656,-1.765,-0.53051,-1.66038,1.04179,-0.378423,2.32194
-204.063,0.999478,0.0552382,6,63,0,210.064,-0.432658,-0.120745,0.959983,-0.324246,0.468869,-1.22302,0.106823,-0.470321,-0.328711,-0.566127,-0.546287,1.85621,2.89814,1.45079,2.06015,-0.390958,-0.70848,2.30655,0.407668,-1.04214,0.889392,1.3945,-11.4723,-1.03377,-0.950857,-4.58774,3.89117,-4.20667,0.130995,-1.83374,0.764246,-0.0641434,4.49144
-208.39,0.999726,0.0552382,6,63,0,211.924,-0.160464,-0.27172,0.477133,-0.334615,0.698804,-0.854637,-1.15162,-1.47512,-0.414356,-0.797467,-0.846819,-3.54468,0.135165,0.891861,-1.33765,1.34735,-0.83834,1.92068,0.711836,0.521137,0.340689,2.61088,12.0302,-0.366086,-1.26795,-2.23872,4.9035,3.30119,-1.2759,-2.55038,0.798093,-0.200269,-0.603924
-209.25,0.998373,0.0552382,6,63,0,217.735,-0.277848,-1.31168,1.34561,1.07084,-0.852925,-2.80055,-1.2383,1.09208,-0.532377,0.406417,-1.96558,-2.47518,0.841022,1.10862,2.14572,-4.40839,0.0692236,1.82149,2.34913,-0.659005,0.0454001,-2.63589,2.57718,-1.49865,0.593308,0.686351,-0.446467,-1.97079,-1.24596,0.917066,-0.143089,0.687259,-4.98391
-209.744,0.998658,0.0552382,6,63,0,215.968,-0.0122538,-1.86907,0.141457,1.15485,-1.06432,-2.93893,-1.06697,-0.308049,-0.291344,-0.593335,-0.853647,2.43459,0.253951,-2.38935,-0.687425,-0.542366,1.59088,0.90414,-1.747,-0.0520147,-1.52453,4.63864,-5.78623,-3.27151,-1.5757,2.46991,-0.189003,-6.20255,-1.09803,-0.855869,1.20921,0.218935,11.2656
-203.277,0.997471,0.0552382,6,127,0,215.886,-0.686141,-0.456806,1.1764,1.41186,-0.0748991,-0.239821,0.0216394,0.0975112,-1.73264,-1.14236,-0.7212,10.676,-3.72768,-2.2408,1.3858,-1.03484,-3.00223,-1.3317,-1.04668,0.485696,-0.138521,-3.97133,-13.068,-2.31199,-1.55215,0.683834,-0.563405,1.01726,-0.130922,-0.989434,-1.97816,-1.13383,-3.86264
-203.056,0.999902,0.0552382,6,63,0,209.323,-0.708535,0.694113,1.22774,0.632887,0.488821,-0.748862,-0.803641,1.47297,0.607194,0.0236008,-0.266812,2.36569,-2.30368,-1.628,0.900653,4.19431,1.93962,-0.510183,-0.565678,-0.66494,-0.906704,0.285371,-7.52738,0.997992,-0.496204,-2.18039,3.31893,-6.89177,-1.53056,1.3404,3.02091,0.793533,3.936
-203.694,0.999986,0.0552382,6,63,0,208.563,-0.818004,0.147509,1.69193,1.33869,-0.293413,0.352676,0.355045,0.689792,-0.113364,1.20653,-0.594008,-1.65465,0.00949476,0.362423,1.68029,-0.830484,-0.684098,1.50873,-0.990763,-2.58022,-1.1579,-1.44187,-4.88505,-1.45698,-0.168162,0.0860231,-2.39675,4.29414,0.215171,-0.337498,0.495485,2.39852,-2.89056
-206.269,0.999633,0.0552382,5,31,0,209.513,-0.879213,0.563383,1.85535,1.09499,-0.234651,0.141529,0.280287,0.667925,0.183042,2.16204,-0.347386,-0.632094,1.90674,0.494729,-1.08759,1.21094,-2.02351,-0.233588,0.0914,0.512624,1.36385,2.03413,-3.23974,-0.461491,1.60415,-0.691326,-3.39308,2.37853,0.0541879,-0.606324,1.23708,4.92439,3.01557
-203.215,0.997817,0.0552382,6,63,0,209.68,-0.401157,0.364969,1.24013,1.29547,0.592495,-1.37197,-0.626852,0.164214,-0.999248,-1.952,-0.715788,-5.67614,0.0916851,0.386162,0.396173,0.935776,2.31388,-0.220312,-0.754043,0.939537,3.21558,-1.35561,-0.223054,0.420447,0.014213,1.66339,3.7949,-3.16475,-0.7976,-0.635633,-0.472946,-2.02775,2.42009
-202.883,0.999589,0.0552382,6,63,0,206.156,-0.256803,-0.0920713,1.50575,-0.105587,-1.34737,-0.76015,-0.704146,1.4944,-1.27913,-0.160646,-0.420128,2.01164,-0.421001,-1.33164,-0.466347,-1.84151,0.277595,1.02941,-0.0290249,0.822442,1.80994,2.04315,-2.49165,-0.398605,3.0418,-3.16194,-4.90689,1.69652,-0.942212,1.75034,-0.948105,0.951943,5.19731
-200.502,0.999994,0.0552382,6,63,0,206.568,-0.289275,-0.242985,1.3321,0.0687291,-0.29035,-0.90941,0.739009,-0.0525663,-1.65745,-0.155707,-0.674191,-0.314664,0.150102,-1.45653,2.00493,3.54753,-1.33733,1.72199,-1.99785,0.328824,-0.487197,-0.612224,1.25236,-0.775853,0.950209,-1.95206,0.935104,1.04086,1.04937,-0.881589,-1.44939,0.700304,-3.34316
-200.454,0.999225,0.0552382,6,63,0,204.55,-0.492413,0.48077,0.672426,1.37493,-0.264899,-0.362666,-0.330366,1.58317,0.0407099,-0.81012,-0.336991,1.36367,0.379549,0.759158,-2.59809,-1.27454,-1.39582,1.20867,1.77296,0.717341,0.937735,0.105562,4.52801,0.887219,-2.62621,3.6427,-0.644809,2.39392,-0.59603,1.75031,1.75888,-0.597865,0.160548
-201.464,0.999776,0.0552382,6,63,0,203.419,-0.272226,0.0636244,1.62916,0.121969,-0.14809,-0.720698,0.538111,-0.550854,-1.56075,-0.371309,-0.318537,1.80977,-1.42691,0.432006,-1.87581,-1.00599,-0.342102,-0.0596824,0.64789,0.751006,0.427016,-1.09451,5.64121,0.131794,4.41228,-2.26649,2.12053,1.27431,1.00985,-2.22131,-1.74007,0.580602,3.30106
-201.113,0.995364,0.0552382,5,31,0,206.631,-0.447271,-0.174009,1.29744,0.127294,-0.781336,-1.07818,0.875312,0.852484,-0.635996,-0.289488,-0.876419,0.416397,0.320026,1.32976,-1.0228,2.00021,0.967995,-0.178298,-2.62031,-1.82867,-0.00510986,2.43844,-10.1776,-0.872084,-0.199348,-2.07695,-1.43546,-0.939423,1.04033,0.359335,0.0334284,0.233245,-3.17638
-203.32,0.99952,0.0552382,6,63,0,205.511,-0.00216398,0.357927,1.14302,1.16083,-0.894558,-1.87099,-1.16015,0.134223,-0.897993,-1.05358,-0.559214,0.658815,0.11499,-1.33669,0.799771,-0.0323673,0.00598169,-1.87539,-0.725641,-0.527283,-0.706653,0.896581,9.17863,1.93627,2.07735,3.86119,-0.0560133,-3.96698,-1.33299,-0.352223,0.379458,-0.379056,5.78809
-200.379,0.999138,0.0552382,6,63,0,209.425,-0.0831142,-0.5045,0.816121,-0.123184,-0.34014,-1.31632,0.72431,0.728207,-1.2477,-0.328718,-0.632738,1.77737,-2.96349,-2.3542,-2.85431,-1.07734,3.30954,-0.855308,-0.194562,1.80209,1.29368,-1.63913,6.76674,-0.861391,0.222026,-1.68771,2.09813,0.325308,1.18861,0.517188,-0.448727,0.692838,-4.72127
-205.763,0.992027,0.0552382,6,63,0,210.562,-0.424699,-0.607423,0.154442,0.126373,-0.458448,-0.187749,0.163552,-0.953969,-1.18292,-0.131588,-0.811066,6.28596,-0.401607,0.841325,-1.64132,0.615003,-1.83465,1.18923,2.18248,-0.415023,-0.0687747,-0.51493,-6.00232,-1.7961,-3.37194,-2.11916,-0.418848,4.34392,0.192199,-2.11036,-0.781489,0.505448,-0.981796
-205.309,0.999747,0.0552382,6,63,0,211.096,0.239165,0.299356,1.06973,0.293282,-1.0061,-1.92355,-1.44474,0.869249,-1.40089,-0.775646,-0.673767,3.75965,1.56726,1.15969,-0.220724,0.528446,0.878851,-0.433454,-2.15419,-1.40688,2.05078,2.26164,22.4739,2.29656,2.48658,1.43652,1.26936,0.171382,-1.50039,1.02932,-0.193655,0.31996,-6.6819
-205.78,0.995023,0.0552382,6,63,0,216.272,-0.285744,0.00582733,0.397356,-0.817628,-0.509895,-0.641225,-1.51866,0.0448291,-0.300766,-1.02473,-0.177145,6.84028,2.51323,2.57816,-3.09733,-0.727108,-3.33247,-1.7629,0.787962,-0.0182329,0.0166153,3.40982,-13.9439,-0.198514,-2.98747,-9.43261,-1.25853,1.1118,-2.46541,-1.20651,1.5104,-0.878898,5.48051
-205.522,0.999207,0.0552382,6,63,0,211.133,-0.366934,-0.339169,1.4263,1.86498,-1.03675,-2.01287,1.33589,0.509842,-1.84166,-0.493167,-1.29276,2.0497,0.225084,-1.51977,0.693991,-0.467719,-1.73486,-0.553743,-2.00791,1.15545,-0.913917,4.57811,-4.87455,-0.70306,0.256836,1.8407,-1.08685,-2.07269,1.47307,0.111246,-1.53248,-0.110779,-2.92095
-202.634,0.999999,0.0552382,6,63,0,208.103,-0.105798,0.485522,1.49636,0.5328,-1.40328,-2.07371,-0.460179,-0.297305,-1.41415,-0.463434,-0.820947,0.825,0.559942,-0.969645,-3.19161,0.497965,1.87075,-1.91792,-0.226053,1.44512,-0.0916573,2.68025,1.09335,1.44183,1.82857,0.423911,-1.84898,-3.1662,-0.408403,-0.944583,-0.728281,0.332402,2.06424
-201.866,0.999839,0.0552382,6,63,0,204.259,-0.16984,-0.433953,0.846395,0.722379,-1.20452,-1.86934,0.0997889,0.081813,-1.6207,-0.767729,-1.10424,0.38968,-1.44311,-1.36572,0.119621,1.4381,1.89813,0.621045,0.836839,0.590995,-0.244169,0.684644,1.07755,-0.581312,-0.287768,0.450027,-0.940949,-0.903831,0.208943,-0.344102,-1.08256,-0.25086,-5.17657
-201.934,0.998902,0.0552382,6,63,0,204.999,-0.0315547,0.49126,0.856976,-0.18735,-1.1557,-1.04944,-0.565815,0.664107,-0.724458,0.48099,-0.485846,-3.54541,-0.489763,-0.1418,0.269582,-2.13419,-2.29023,0.333307,-0.485598,-1.02333,0.0744308,-2.07503,10.1962,2.44835,1.0021,-1.98909,-1.91381,2.48377,-0.546695,0.507342,0.727795,2.3827,-2.04551
-203.321,0.997352,0.0552382,6,63,0,209.052,0.0910485,0.550773,0.791102,-0.486597,-0.810492,-1.46402,-0.124714,0.921427,-0.658935,0.239409,-0.563744,2.05083,-0.197833,-0.650255,-1.70768,2.67926,-3.34282,1.72521,0.792728,0.0570912,-1.31262,-0.304183,15.5056,2.82371,1.16213,-2.3685,1.03436,0.865214,0.174104,1.03148,1.0556,1.95188,-3.53073
-201.267,0.999968,0.0552382,6,63,0,205.963,-0.211056,0.0642503,0.620769,-0.588533,-0.599528,-1.28825,0.477105,-0.160355,-1.07766,-0.572811,-0.435978,-4.08077,-1.85032,-0.379107,1.7568,0.634378,1.57957,0.721924,-1.58309,-0.750474,-1.74247,0.00335831,-10.8917,0.350771,-1.09257,-5.18332,-0.31437,-3.26574,0.879131,-1.21071,-0.415507,0.220855,2.87423
-199.659,0.998782,0.0552382,5,63,0,203.262,-0.123757,-0.105633,0.751312,0.709045,-0.695321,-1.08976,0.205648,-0.243776,-0.973523,-0.880083,-0.712134,-1.59771,-0.489051,0.608296,3.93277,-0.496225,-0.176207,-0.708227,0.393843,0.208598,-0.392018,1.59119,9.34732,0.0932705,-0.291072,1.04062,0.316831,1.96499,0.436924,-0.971977,-0.0136993,-0.251503,-6.37374
-201.194,0.998217,0.0552382,6,63,0,205.25,-0.544845,0.760183,0.933774,0.760553,-0.108384,-0.267806,-0.340036,1.47724,-0.288491,-0.128577,-0.83361,1.45258,1.88682,-0.912495,1.65486,0.0295216,-0.970263,0.521867,-0.324291,0.595654,-0.0110451,4.56962,-1.35453,0.831484,-1.60985,-0.795939,0.118381,2.40599,-0.484589,1.12698,0.466791,0.387424,-5.56344
-202.738,0.998614,0.0552382,5,31,0,204.068,-0.635978,0.19481,1.7281,1.17988,-0.54719,-0.437129,0.164267,1.29873,-0.282302,0.0103585,-0.00366012,1.46618,1.12447,0.0397313,0.32211,-1.09008,0.0820976,-0.79447,1.10973,0.457829,0.379811,0.018382,-0.1859,-1.01841,6.86532,4.80356,-6.31425,-4.0854,0.0849062,1.56823,0.711317,1.14267,17.7318
-205.825,0.993589,0.0552382,6,63,0,211.476,-0.729849,1.04325,0.023959,1.08649,0.169549,-0.138074,0.283327,1.95862,-0.0440126,-0.510395,-0.663206,-6.58312,-1.67027,1.93652,0.203229,-3.27905,-1.76937,-0.14017,-0.134971,-0.0221744,0.74132,1.83064,-10.9789,1.19851,-5.75153,-0.538646,0.130121,1.21624,0.17524,1.72927,0.720437,-0.287197,-3.04796
-205.336,0.998672,0.0552382,6,63,0,209.382,-0.620833,-0.279893,2.36702,1.25388,-0.206891,-1.21019,0.772192,-0.507621,-0.494942,-1.07643,-0.555405,-1.2524,-1.00424,2.1062,-1.58023,-1.55043,-1.56076,-0.620102,-1.20067,-1.33407,0.490629,-1.66137,-13.1665,-2.08737,3.73341,0.944867,-0.894773,-6.18289,0.931968,-2.06128,0.0976999,-1.06368,9.69178
-202.058,0.999945,0.0552382,6,63,0,207.238,-0.445489,0.896973,1.39284,1.06889,0.284231,-0.191196,0.564689,0.249062,-0.639543,0.174473,-0.877405,2.66408,1.93374,-2.58879,-0.63193,0.628724,2.31872,-0.761995,1.60198,-0.15244,1.28985,0.0220145,11.2615,1.33248,0.0629171,0.44113,1.85736,3.8608,0.663518,-0.448438,0.0299506,0.869165,-3.46935
-202.209,0.999079,0.0552382,6,63,0,205.208,-0.838153,0.906927,1.80095,1.01178,-0.338328,-0.381841,-0.0297716,0.936924,0.21477,-0.629553,-0.0558372,-1.54951,1.4025,0.956241,0.00190988,-0.789664,-2.87165,0.622401,-1.04259,-0.156807,0.747681,-0.418591,-7.89463,2.44085,5.05828,0.686223,-5.60718,-6.40134,-0.521423,0.0817915,1.96349,-0.882091,10.7028
-203.718,0.980235,0.0552382,5,31,0,208.499,-0.775052,0.765907,1.41541,1.00308,0.092047,0.543992,0.517688,1.24351,0.399796,-0.00589971,-0.759541,-3.01362,0.635555,1.21027,-0.37716,-2.43975,-2.4402,-1.08198,-0.472244,0.175128,-1.23406,3.21921,-1.8512,0.266528,-1.20413,-1.08268,-0.428478,5.15908,0.447169,0.595372,1.33525,0.383904,-4.72261
-204.46,0.997576,0.0552382,6,63,0,212.055,-0.348745,-1.15962,1.21145,0.136542,-0.111594,-0.974645,-0.850315,-0.216614,-2.3313,-1.2575,-0.845339,-2.66348,-2.4866,0.257655,-1.30781,-1.20081,-2.74495,2.30188,-1.72152,-1.39717,-1.31688,-0.230841,-6.33463,-2.66122,-0.00477015,-1.71376,1.13796,0.512439,-1.00331,-1.01937,-2.38173,-0.990253,-2.05867
-201.472,0.999811,0.0552382,6,63,0,207.988,-0.0878705,-1.02572,0.0803924,0.647738,-0.252586,-0.983047,-1.04707,0.470137,-1.34161,-1.1049,-0.316281,-1.56212,-2.27209,1.10307,-0.882844,2.12108,1.68188,-0.571767,-1.05292,-2.19737,-0.6957,-3.62848,1.1255,-3.53134,-3.40749,2.25186,3.01708,0.872293,-1.41435,0.110696,-0.913717,-0.657333,-0.445195
-198.509,0.998437,0.0552382,5,31,0,203.908,0.122509,0.20911,0.555143,-0.183179,-0.861919,-0.90885,-0.0930463,0.0526259,-1.16594,-1.04621,0.01985,-0.421262,-1.96009,-1.91551,2.32372,2.8769,-0.397666,-1.35355,0.163225,-1.00332,-0.62294,-1.77699,5.67434,3.86018,2.55661,-2.35294,-2.28285,1.68289,0.452163,-0.608905,-0.570094,-0.516182,-0.173484
-199.201,0.997325,0.0552382,6,63,0,202.075,-0.186042,-0.760869,0.923128,0.466917,-0.305763,-1.35948,-0.434899,0.711584,-1.22767,-0.57423,-0.52184,-2.97569,1.25801,1.8182,-0.500147,0.969492,0.909269,0.360917,1.25951,-0.9595,0.370035,1.62359,-1.02737,-2.15842,0.323329,0.10316,1.63812,-2.49208,-0.462318,0.397233,-0.631339,0.221771,-0.522323
-203.241,0.992404,0.0552382,6,63,0,209.516,-0.688801,0.9308,1.06489,0.822472,-0.350838,-0.204641,0.297408,1.27592,-0.189861,-2.24055,-0.626169,-2.96972,3.3241,0.705056,1.41068,-1.1628,-1.81449,0.604179,-1.20487,0.60862,2.02993,0.51559,-10.5845,1.09593,-1.963,-1.27118,-1.80271,1.23727,0.218722,0.734173,0.542289,-2.67648,-4.92061
-201.138,0.998387,0.0552382,5,63,0,209.294,-0.942478,1.03116,1.69775,0.959543,0.140639,0.178316,0.68613,1.4096,-0.402913,-1.51925,-0.159724,-2.64516,-0.127537,2.5113,1.18833,2.98666,1.15884,0.711288,0.0175645,-0.454913,2.43019,4.91157,-3.00324,1.97134,1.96921,-1.35306,-1.67406,2.6395,0.735279,0.996365,-0.375947,-2.4842,0.153693
-203.02,0.991352,0.0552382,5,31,0,207.569,-1.07643,0.963429,1.84821,0.907065,-0.112373,0.1226,0.355637,1.21854,-0.560226,-1.39665,-0.0936261,-6.07596,-0.738632,0.991433,-0.205474,-2.20127,-0.585606,-1.83169,-1.08179,-0.707658,0.989105,1.20548,-13.7106,1.19989,2.97678,-2.67082,-5.36273,-1.03307,-0.00742957,0.368382,-1.12653,-2.5032,0.12486
-201.988,0.999715,0.0552382,6,63,0,209.568,-0.410362,-0.217718,0.769527,1.20833,0.0404447,-1.61215,-0.232455,0.107149,-0.41907,-0.749398,-1.14862,-1.90203,1.53315,0.407787,0.95663,3.20459,2.46335,0.147152,0.143442,0.556804,-3.33344,0.127086,-5.70359,-0.674348,-1.17044,0.648547,0.959648,-1.69645,-0.262114,-0.445835,0.260766,-0.403466,-3.1762
-205.817,0.997955,0.0552382,6,63,0,211.44,-0.285564,-0.0511472,0.636197,2.62282,-0.327112,-0.855321,0.183714,0.623941,-1.51697,-1.35894,-0.918294,0.323805,-0.586814,-0.105028,-3.31282,1.7338,-2.25033,-0.714909,-0.907871,1.67635,0.705345,-2.38092,10.7741,-0.209871,-1.28316,4.85243,0.737486,1.95575,0.277809,0.195613,-1.08893,-1.06492,-0.0173465
-205.056,0.999848,0.0552382,6,63,0,210.669,-0.183923,-0.812507,1.88915,-0.47607,-1.09427,-1.12517,-0.92226,1.55031,0.201162,-0.598778,-0.722778,6.86252,1.59657,0.434363,-3.59544,1.09755,0.343662,0.0852902,-0.803525,0.366327,1.31679,-0.672266,3.12291,-1.79156,3.02679,-3.14056,-1.54046,1.0083,-1.05053,1.60251,1.99628,0.105935,1.92462
-203.296,0.999987,0.0552382,6,63,0,209.442,-0.166363,-0.69808,1.09723,-0.0703769,-0.890968,-1.26488,-1.39181,-0.349053,0.469958,-1.31817,-0.753813,1.59351,-1.04976,2.81453,-2.25353,-1.04877,1.00378,-0.0407958,2.67557,0.885483,0.74274,-0.348597,0.823618,-1.41864,0.569116,-1.68843,-0.609924,0.4315,-1.61418,-1.12797,2.44244,-0.934194,-1.88591
-203.52,0.999234,0.0552382,5,63,0,205.601,-0.141947,-0.527591,1.1337,-0.286971,-0.586424,-1.17229,-1.30396,0.0841786,0.718903,-1.03736,-0.510905,-0.109113,-1.04092,0.218852,0.193012,-1.51209,-0.403492,-0.727243,-1.28672,0.435122,-0.876545,-1.82708,1.98877,-1.31732,1.5084,-3.00937,0.438449,-0.242897,-1.65166,-0.625422,3.72212,-0.52177,1.54994
-202.449,0.999896,0.0552382,6,63,0,209.35,-0.0823122,-1.13588,0.722917,0.469776,-0.336398,-1.63503,0.885785,0.272947,-0.173348,-1.48758,-0.661624,1.36342,0.0291298,1.32235,-2.29275,0.357197,0.305878,-2.91397,-0.443325,2.69491,0.0876219,1.09437,4.25762,-2.4408,-0.146697,0.499516,2.08441,-1.82615,1.38273,-0.182676,1.58125,-1.12893,-0.640157
-201.054,0.999872,0.0552382,6,63,0,205.709,-0.546569,1.11289,1.48158,0.808923,-0.392798,-0.420713,-0.429669,0.734979,-1.53988,0.219865,-0.210964,-3.68738,-0.937029,0.76015,0.314855,2.72875,-0.0944026,-1.84844,1.49017,-1.48543,0.0179476,-0.126835,1.53438,4.10401,2.81913,0.450045,-2.48931,0.0186867,-0.874337,0.00390502,-2.3522,1.5804,6.67236
-203.766,0.99774,0.0552382,6,127,0,207.614,-0.372078,-1.26077,1.71401,0.513307,-0.355162,-1.43512,-0.40805,-0.570844,-1.32545,-1.1822,-1.12045,-1.69243,1.72695,1.24557,-0.0829577,-0.0348891,2.78673,-0.639962,-0.0335965,-1.69138,0.874424,-0.206447,-6.25619,-2.29119,0.839046,-0.624441,0.225386,-0.88926,-0.446648,-1.25193,-0.892559,-0.897672,-2.95362
-204.805,0.999861,0.0552382,6,127,0,209.544,-0.535718,0.249676,2.58401,0.689416,0.963893,-0.222546,-0.476527,-0.0335298,-1.31189,-0.737953,-0.86708,-3.57027,2.99803,-0.311257,1.0107,0.730076,0.92903,0.434154,1.38846,0.956777,0.988594,2.12093,7.2246,-0.234231,2.89137,-0.943756,3.61233,2.71192,-0.636422,-0.90444,-1.08889,-0.442631,0.462318
