# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2020433332
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/job_grouped_unadjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_sigma.1
-199.681,0.984885,0.110521,4,31,0,205.166,-0.370461,-0.101881,0.989229,0.213311,-0.719591,-1.00992,0.424661,1.09166,-0.215307,-0.183851,-0.690973,-10.7932,0.487922,-0.355952,-0.0671807,0.626365,3.06517,-0.497713,0.859433,0.0620372,-0.0581774,-1.87759,-5.61565,-0.651137,-0.654642,-1.81864,-1.27166,-0.6098,0.576652,0.767048,0.965753,0.556433,-3.18958
-200.611,0.997955,0.109555,5,31,0,203.414,-0.335859,0.00228195,1.42881,0.195126,-0.591166,-1.21794,0.763534,0.292999,-0.187756,0.409412,-0.523778,2.81548,0.525307,1.44439,0.602788,1.08432,-0.326555,0.318756,-1.98871,-0.312222,1.35392,1.1902,-4.03529,-0.336141,1.64859,-1.96029,-0.937,-3.20106,1.14573,-0.491138,1.26974,1.76577,2.44844
-199.859,0.996643,0.110133,5,47,0,204.89,-0.0199264,-0.494294,0.320538,-0.384014,-0.69678,-0.950205,-0.304117,-0.309043,-1.38372,-0.366282,-0.340919,1.20832,0.0554496,-1.6785,2.19061,-0.432199,-1.48512,-1.20574,0.411575,-1.40425,-2.2299,3.04255,0.439852,-1.0597,-1.44243,-3.4678,0.330115,2.79726,-0.157535,-1.35943,-0.847235,0.965789,-4.61689
-205.214,0.972706,0.110557,5,31,0,216.402,-0.117511,0.147514,0.645843,0.67858,-0.811415,-1.14928,-2.61348,0.709045,-1.14776,-2.32735,-0.710188,-11.9767,-3.11947,1.98951,0.456324,-2.43932,-2.09673,1.93778,1.1125,1.22342,-0.262537,-1.57756,6.31876,0.746616,-0.611011,0.972673,-0.107242,1.60705,-3.11124,0.443606,-0.310962,-2.33403,-4.60362
-199.558,0.998105,0.108173,5,31,0,209.746,-0.366871,-0.217434,0.898123,0.48032,-0.319207,-0.604565,-0.921354,0.783235,-1.45056,-1.7295,-0.0996555,5.09538,0.175082,0.843337,2.21435,-1.71068,-0.111744,-3.62074,0.500012,-0.964345,-2.98664,1.38099,-6.5108,-1.96672,0.69756,-0.278485,-0.52961,-0.687141,-1.68473,0.491373,-2.17503,-2.50933,2.73234
-207.202,0.975314,0.108758,5,31,0,211.105,-0.629263,2.10868,2.77467,1.90533,0.480438,-0.872898,1.21845,1.31586,0.368663,-0.362489,-0.985089,-0.197156,-1.47369,-0.789796,0.623529,-0.315641,0.796144,0.108331,-1.3955,0.931301,2.66031,2.37132,3.94984,3.03706,2.55536,1.6443,1.32002,-1.26443,1.324,0.839627,1.23244,-0.0418084,0.674494
-202.882,0.996889,0.106717,5,63,0,211.441,-0.137097,-1.05733,0.35459,0.196598,-1.09564,-0.59212,-0.966062,-0.573789,-0.78239,-0.845763,-0.421913,-10.2391,1.82124,1.70784,1.09486,-1.43257,2.37969,0.6218,-0.864949,2.71651,-0.319963,-2.25783,-1.07521,-3.29453,-1.9867,-0.839328,-2.72898,5.79055,-1.24037,-1.88851,0.398875,-0.188128,-1.46339
-202.6,0.997196,0.107153,5,31,0,210.421,0.184505,-0.940425,0.601501,-0.0410915,-0.752762,-1.37068,-0.151322,1.18785,-0.448317,-2.24108,-0.20774,7.32241,2.76166,0.267361,-0.131824,2.29087,-2.02322,1.16584,2.36113,-0.431637,-1.40417,-2.2028,6.53899,-2.58467,2.08525,-0.0649477,1.30361,-1.72949,0.317391,2.06153,2.29171,-2.67421,1.90518
-203.955,0.935989,0.107625,5,31,0,207.324,-0.0883348,0.69618,1.30288,0.766321,-0.67157,-0.705049,-0.218296,-0.398408,-1.54115,0.40861,-0.344494,-5.14525,1.17672,2.46114,1.30207,0.166985,0.1768,0.269734,0.366525,-0.869298,1.3733,0.654012,20.5925,3.52836,3.56884,2.79155,-0.0664239,5.01175,-0.0781967,-1.62631,-1.33578,2.49975,2.7441
-202.356,0.996033,0.10129,5,31,0,209.193,-0.27944,-0.67528,0.265807,-0.0114157,-0.412743,-1.43883,0.442229,-0.0175882,-1.2276,-1.62058,-0.736935,0.910948,2.34967,2.15366,1.6548,0.200586,-0.375935,-0.0117714,-1.61119,-1.37355,2.55036,3.64566,-11.7953,-1.70727,-2.59675,-2.04976,0.503418,-2.08188,0.640975,-0.769805,-0.68083,-1.46535,-0.836721
-201.894,0.992757,0.101616,5,31,0,206.636,-0.177733,-0.570421,0.373846,0.0060378,-0.56926,-1.26672,0.798046,-0.344912,-1.25224,-1.47495,-0.8418,6.29402,0.959906,1.19242,0.408639,-1.89837,2.10455,1.30006,-1.6291,-0.0557842,1.14347,-1.24305,-0.59487,-1.04802,-1.63523,-1.37432,0.542971,0.697909,1.10282,-1.05466,-0.566348,-1.14544,-5.03469
-200.558,0.996111,0.101587,5,31,0,206.399,-0.100046,0.1693,1.17759,0.459012,-0.950903,-1.02667,-0.945306,0.970624,-0.771782,0.0224367,-0.18512,4.87896,-1.79619,-0.693993,1.2643,0.638923,-3.96468,1.35746,-0.0941874,0.853424,1.03486,2.65205,6.21833,1.62687,4.13117,1.47752,-3.3317,-1.8597,-1.39397,1.26738,0.489495,1.94783,6.92447
-199.96,0.997505,0.101918,5,31,0,204.259,-0.540701,0.310028,0.468177,0.594701,-0.157,-0.434068,-0.616388,0.767448,-1.10253,-0.958543,-0.448022,-0.880472,0.125662,-0.324371,0.953077,3.59213,2.68158,1.11622,-0.533965,-0.0983155,-1.67642,-0.323226,-10.319,-0.0865395,-3.90444,-1.36283,-0.194698,0.978592,-0.993297,0.0641896,-1.01966,-0.856766,-4.79895
-204.424,0.9884,0.1024,4,31,0,208.447,-0.66492,1.23471,0.576791,0.851861,-0.265235,-0.551353,-0.80381,0.779455,-1.60568,-1.59535,-0.596854,1.89507,2.95096,1.71516,1.643,-0.242628,-0.389699,-0.0119198,0.0430759,-0.976072,-1.58557,-0.370586,-16.873,2.11157,-3.74674,-1.02234,-1.36639,-1.2965,-1.22127,-0.0295225,-1.9066,-1.82405,-2.20118
-201.329,0.999916,0.101898,5,31,0,206.164,-0.200012,0.797207,1.27655,0.588411,-0.609164,-0.59834,-0.482932,0.597007,-1.83279,-1.21726,-0.487117,6.15297,-2.35263,1.90813,-0.719006,-0.868287,-1.68194,0.832068,-0.353646,0.61443,1.40851,1.71189,13.2236,2.82385,1.91562,0.632187,-0.158814,4.68863,-0.549561,0.187083,-1.87129,-0.901599,-1.89236
-202.469,0.992719,0.102637,5,47,0,204.955,-0.176563,0.878727,1.47536,0.697531,-0.563461,-0.562366,-0.509884,0.60406,-1.76433,-1.04076,-0.452658,-0.183568,-0.558369,-2.16449,-1.43122,-0.775336,-0.098532,0.104047,-0.033943,-0.794422,-1.78483,-0.931779,18.0825,3.33369,3.12049,1.38949,0.204517,5.47716,-0.581907,0.231195,-1.76324,-0.584908,0.209002
-203.803,0.988591,0.102598,5,31,0,209.837,-0.110905,-0.990518,0.971457,-0.00169982,0.278597,-1.09276,0.270708,0.308766,-1.0967,-1.68213,-0.800747,-8.7004,0.0855167,-0.405327,-2.04457,0.297192,1.78634,-0.557486,-0.126257,-2.31725,-1.45362,-2.28717,12.1357,-1.83736,0.362509,-1.16353,3.95333,2.36843,0.501178,-0.115328,-0.221082,-1.38379,-4.591
-203.943,0.999097,0.102115,5,31,0,208.572,-0.566676,0.612279,2.22287,-0.0664819,-0.369433,-0.941256,-0.533508,1.42743,-1.22037,-1.31064,-0.628989,1.64037,-2.66929,-0.264028,-2.57062,2.25709,-1.05293,0.345352,-0.60511,-0.577555,-1.66312,-0.224689,-12.4215,0.615271,2.93958,-3.90475,-1.15386,-2.85816,-0.802203,1.10085,-1.11493,-1.3211,3.0396
-202.45,0.999775,0.10276,5,31,0,207.337,-0.432692,1.2533,1.36858,1.04014,-0.149342,-0.476827,-1.17845,1.43757,-0.331861,-1.52438,-0.717582,4.09901,-0.00378059,-2.33586,3.46113,0.858936,1.44812,0.251242,-0.752462,1.36276,0.629811,0.922472,7.77455,2.52911,0.286121,0.664023,0.613883,2.47366,-1.50188,1.21032,0.633297,-1.46527,-2.66254
-202.759,0.994347,0.103481,5,63,0,207.987,-0.269727,-0.756672,0.94595,-0.370102,-0.948144,-1.10317,0.261985,0.26672,-0.411253,-0.998388,-0.254278,6.22372,-1.97344,-1.51145,0.703112,0.281831,-1.35901,1.4012,-1.35796,-1.18548,1.65043,-0.314935,-17.9209,-3.50827,0.901757,-5.63725,-4.10124,-4.84066,0.585222,-0.606268,1.13756,-0.73202,9.82671
-201.916,0.998919,0.103614,5,31,0,206.48,-0.171556,0.964546,0.515923,0.513182,-0.184726,-0.643774,0.616995,0.729578,-1.08161,-0.214801,-0.519723,0.536604,-2.2935,0.0720059,-3.43613,-2.0737,-0.385824,0.285545,-0.566415,1.04451,-1.03791,-0.633932,17.1412,3.33108,-1.37712,0.394792,2.41145,4.68289,1.0591,0.445104,-0.310764,0.874407,-4.07134
-201.982,0.997916,0.104243,5,31,0,206.546,-0.246033,1.24578,0.482607,0.38713,-0.227548,-0.672803,0.0349461,1.0767,-0.356013,-0.0429082,-0.496283,-6.67253,0.176499,0.281808,-0.669267,-0.84315,-1.33095,-1.51158,0.886295,2.36741,0.379681,0.985847,12.4402,4.06699,-1.97343,-0.587501,1.63621,3.16139,0.169019,0.959607,1.11032,1.10856,-2.1358
-201.034,0.999975,0.104763,4,31,0,205.195,-0.349136,0.633709,0.702749,1.02411,-0.85868,-1.4167,-0.412941,1.36001,-1.39443,-0.55116,-0.631828,-2.10988,-2.7258,1.53485,1.08206,-1.58091,-1.70497,-0.308705,-0.335508,-1.41773,-1.13683,-0.416017,-7.88802,1.39046,-1.56277,1.23578,-1.89065,-3.71809,-0.515158,1.22135,-1.1172,0.0351408,1.92627
-200.695,0.9909,0.10551,5,31,0,205.214,-0.0217333,-0.596109,0.830935,0.1457,-0.462935,-0.72969,0.272807,-0.604066,-1.79228,-0.974778,-0.20883,0.247225,0.998211,-0.862928,1.45124,-0.566371,1.47451,-0.166431,0.85011,-1.5828,0.179296,-5.19502,8.87224,-1.88949,2.16691,-0.308583,1.8909,5.26311,0.88044,-2.22885,-2.11366,-0.353427,-2.71853
-203.663,0.975961,0.10526,5,31,0,207.655,-0.296775,0.671152,0.710051,0.561255,-1.44475,-1.34964,-0.233947,0.737557,0.0349408,-1.96125,-0.527234,-1.77425,0.722083,-0.428742,0.589265,0.784149,-1.20979,-0.562964,1.92348,1.58417,0.0688724,-3.963,-10.2909,1.92275,-1.24295,-0.125593,-4.68515,-3.79151,-0.254704,0.310623,1.829,-2.13599,6.73059
-204.959,0.998432,0.103392,5,31,0,210.127,0.10171,-0.0561658,0.286723,-0.796538,-0.820043,-1.66156,-0.160133,-0.579884,-2.10827,-2.17161,-0.746303,-0.111511,2.09563,-0.0952068,1.05435,-1.65477,1.4874,-0.0840145,0.852226,2.09464,-1.39991,-3.86483,6.30119,0.877386,-0.753372,-2.77526,1.21549,0.953033,0.0922082,-1.21785,-1.60908,-1.91076,-6.60327
-204.499,0.995141,0.103959,6,63,0,212.522,0.0835099,-1.1694,-0.0725757,0.20855,-1.87406,-1.69368,-0.707357,1.07476,-1.22692,-0.830491,-0.401681,-5.0206,-2.32477,-0.915015,2.83227,-0.428448,3.57002,0.102002,-0.0618152,2.24952,2.26948,-1.1022,-11.4555,-2.97581,-2.85598,0.654206,-5.68122,-3.82619,-0.694798,1.42573,-0.203331,0.144361,11.126
-197.533,0.999894,0.10417,5,63,0,205.958,-0.130788,-0.375322,0.896579,0.187687,-0.409165,-1.06295,0.208294,0.657994,-0.992155,-0.486067,-0.21487,-8.86772,2.52048,1.49914,-0.385208,3.69414,-0.0147293,0.549887,-1.29849,0.199602,-0.0372288,4.20621,1.46709,-1.31746,1.79439,-0.860203,1.2952,-2.51848,0.649153,0.488166,-0.219545,0.602605,0.302688
-202.029,0.982124,0.104895,5,31,0,206.353,0.045257,0.254874,-0.0632168,0.463933,-0.815875,-1.65894,-0.948444,0.106697,-1.12324,-1.951,-0.560774,0.0620122,-0.380621,-0.995408,-0.546915,-0.710286,1.08314,1.23124,-0.93023,0.248523,-3.39341,-0.674713,4.01862,1.78936,-2.58061,1.31954,0.675925,-1.54326,-1.00991,-0.343003,0.00351477,-1.77891,-2.48214
-200.817,0.997708,0.1037,5,31,0,205.543,0.105716,-0.359102,0.397167,-0.529385,-1.18871,-1.30203,-0.146395,-0.187823,-1.02588,-0.0166089,-0.453698,0.829763,-1.64538,3.11427,0.195908,0.0345403,0.845026,0.967384,0.521433,-0.0448334,1.89957,2.77703,4.85082,0.10838,-0.267372,-2.90425,-1.28908,1.62905,0.181338,-0.840381,0.330492,1.7075,-4.5819
-200.751,0.996074,0.104184,5,31,0,206.96,0.0785059,-0.884688,0.15392,0.531381,-0.733294,-1.22821,0.389113,-0.055073,-0.873039,-1.72574,-0.374996,9.13583,-1.87802,1.36522,1.01033,-1.53502,0.462138,0.988655,-1.1544,1.2956,1.78639,-0.311085,6.9064,-2.0767,-1.70741,2.42601,1.01978,1.17992,1.02703,-0.686489,0.649268,-1.5643,-4.10573
-201.459,0.976662,0.104491,5,31,0,206.771,-0.0867566,0.625909,1.38831,-0.162455,-0.359651,-1.2806,-0.742585,0.560929,-1.43492,-0.46838,-0.588234,0.840486,-1.12104,-1.78652,0.870867,-2.71862,1.08992,0.212918,-1.57313,-1.79905,-2.1761,1.50938,10.8993,2.35898,2.45573,-1.95108,2.02878,0.221552,-0.80437,0.254166,-0.827353,0.490811,-1.81739
-205.406,0.994465,0.102724,5,31,0,208.041,-0.303192,-0.794833,0.425601,-0.366703,-1.02846,-0.794848,0.900697,0.43745,-2.08673,0.490508,-0.581379,-2.15421,1.66411,1.07822,-2.2679,0.851051,-0.65169,-1.09976,0.102617,-0.514031,-0.445491,-0.034363,-11.8533,-2.45343,-2.44593,-3.91784,-2.55808,1.4161,1.31986,-0.187191,-2.3007,1.85193,1.99189
-209.831,0.956951,0.102856,5,31,0,218.763,-0.210614,-2.0535,0.84667,0.528872,0.44258,-1.29642,0.44903,0.664718,-1.71454,-0.38531,-1.9262,-5.49353,-1.27526,1.15611,2.59165,4.02097,-2.58626,-0.938916,0.122147,1.47687,-1.77371,-3.78429,12.6995,-2.2894,0.0671441,0.120874,1.33189,0.62167,0.495484,0.485902,-1.36247,-0.107993,-4.14723
-203.945,0.993794,0.0990955,6,63,0,213.528,-0.588039,0.90503,1.82298,0.641067,-1.58082,-0.671409,-0.191289,0.68563,-0.0271262,-0.592376,-0.776543,-10.7419,-3.26278,0.459522,-0.85749,-2.61181,-0.202443,0.493723,1.16612,-0.793304,0.0598897,-4.61582,-12.4702,1.10251,0.870738,-1.35436,-4.7989,-0.526727,-0.335847,-0.0236583,0.874074,-0.281852,0.946612
-202.619,0.999494,0.0991577,5,31,0,206.629,-0.462487,-0.0502571,0.688746,0.689454,0.40638,-1.0709,-0.0364451,0.746305,-1.05258,0.0597557,-0.0860667,-2.11999,-1.65147,0.329826,1.12565,1.65742,-2.39636,0.474218,-0.448524,-0.864528,-0.682425,3.86037,-8.36065,-1.52928,-1.92779,0.831289,6.67838,-11.2211,-0.135087,0.234985,-1.32125,1.52346,11.6984
-199.128,1,0.0998001,4,15,0,204.931,-0.471528,0.401201,0.701389,1.19681,0.116301,-0.370912,-0.244687,1.00883,-0.801439,-0.0595939,-0.412706,-0.554927,1.45178,0.935971,1.3281,-2.79551,4.36826,-0.241667,0.437202,0.886164,-0.732588,-2.80909,5.69482,0.544888,-2.32413,2.2553,2.05973,2.75685,-0.420996,0.605814,-0.298578,0.850258,-2.89051
-198.557,0.998385,0.100496,5,63,0,200.974,-0.398161,0.204355,0.510779,0.956478,-0.0617544,-0.638778,-0.518735,1.05541,-1.27187,-0.300074,-0.216241,0.132584,0.742465,-0.609669,2.01945,1.71911,1.84643,0.120248,0.266191,0.637601,0.898696,-1.80657,-0.170452,0.242171,-3.00975,2.63907,1.76896,-0.686343,-0.894889,0.965951,-1.49796,0.592029,-0.33768
-202.843,0.98442,0.101027,4,31,0,206.919,-0.553411,0.502776,0.193332,0.20239,-0.0719739,-0.21739,-0.975597,0.15683,-0.7824,0.304559,-0.10292,-0.730866,0.6467,1.18426,-2.34608,-0.257265,1.59586,-0.217985,-1.8651,1.64034,1.17169,1.62857,-9.66585,1.29375,-7.16096,-4.37589,0.115867,3.30659,-1.91145,-1.4783,-0.696382,1.99807,-1.72308
-200.84,0.966098,0.100123,5,31,0,209.853,-0.415277,0.0607773,1.85198,1.5349,-0.0681227,-1.13951,-0.86515,0.924568,-0.932627,-0.499465,-0.841711,-7.5396,-1.08637,2.76436,1.70929,-1.55273,-4.97349,1.06553,0.797628,-0.0707838,-1.64826,-0.792389,2.10814,-0.327766,1.50206,1.91788,0.928769,-1.10053,-1.05355,0.479104,-0.377113,-0.0139706,-1.77461
-202.607,0.99121,0.0973923,5,31,0,205.315,-0.375311,0.0276845,0.970538,-0.116778,-0.539777,-0.519478,0.976721,0.631186,0.0122553,-0.205753,-0.994734,-1.55031,1.09907,-2.46815,-0.514583,-1.08622,0.655822,0.210951,-0.955672,-0.558343,-0.234015,2.31911,1.43945,-0.252158,-0.752738,-2.15887,-0.27159,2.6649,1.15511,0.156596,1.01704,0.349441,-4.09817
-201.924,0.996331,0.0971948,5,63,0,208.247,0.00938112,0.147492,0.669139,0.483146,-0.390621,-0.958293,-1.1859,-0.027451,-1.6024,-1.17132,-0.553979,0.112218,-3.12656,-0.0883313,3.58155,0.752903,0.950468,-0.130883,-1.70859,0.0191765,0.207459,3.00556,17.9398,1.34734,0.262108,1.21839,2.60595,4.38978,-1.36398,-0.609458,-1.01979,-0.562682,-7.88038
-202.457,0.997306,0.0975035,5,31,0,204.681,-0.0171547,-0.116308,0.841073,0.198691,-0.859699,-0.86166,0.458193,1.52717,-0.376038,-1.10796,-0.638301,-0.994623,0.9003,-1.25911,-0.883416,-0.186803,-1.54499,-1.27055,-0.125391,-0.991776,-1.08742,-0.466144,18.8167,0.416678,0.630839,-0.14177,0.188653,5.03768,0.870125,1.79219,1.33937,-0.482471,-7.50736
-202.25,0.998571,0.0979086,6,63,0,205.167,-0.773906,-0.36759,1.21277,1.34654,0.246905,-0.695834,-0.180223,0.425951,-0.930094,-0.229896,-0.365782,1.0603,-0.704459,-1.00896,0.69993,0.580948,-1.19983,-0.818858,-2.13199,-1.19296,0.491674,-1.28596,-18.328,-3.43181,-1.45341,1.38671,0.520542,-5.9122,-0.564255,-0.919073,-1.11925,0.144793,0.924018
-205.675,0.990696,0.0984397,5,31,0,210.23,-0.454281,0.545223,0.781912,0.104827,0.894977,-0.6686,0.259087,2.29436,-0.458445,-0.518529,-1.14762,7.24387,-1.19183,-0.647738,1.27907,2.90631,2.61154,-0.149182,0.0423475,-0.382266,0.427501,1.14621,1.75836,0.467078,-1.28191,-1.65519,2.73343,1.24134,0.271856,2.14977,0.164115,-0.153412,-2.95821
-205.166,0.998178,0.0981856,5,31,0,212.601,-0.381423,0.252675,1.09839,0.875871,0.490786,-1.08358,0.430893,3.05354,-0.119849,0.0140516,-0.625507,0.533305,1.08072,-1.42374,-3.43619,3.34414,2.20819,-0.139342,-0.727886,-0.612872,-1.3657,-4.353,7.37908,0.23593,-0.237284,0.527734,3.94504,-1.7175,0.597667,3.70699,1.19938,0.906617,2.06259
-204.396,0.998078,0.0986758,5,31,0,212.331,-0.81592,-0.48147,1.27669,1.18034,0.416982,0.428225,-0.389448,1.76994,-0.985866,-0.0999664,-0.523279,-7.11708,-0.321975,1.15637,0.856715,-1.47774,3.20856,-0.755564,-3.29991,-1.27626,-0.502633,1.81427,-4.56287,-3.30346,-1.73289,-0.380749,0.890084,5.61347,-0.804665,1.45214,-1.12266,0.283808,-2.62021
-203.136,0.998783,0.0991565,5,31,0,208.643,-0.608186,1.04498,1.47992,0.975386,0.462655,-0.748731,0.683937,0.548913,-1.01052,-1.72407,-0.202571,-4.08818,-2.19005,0.346796,1.02224,3.16963,1.00328,-0.720947,1.66637,-1.11109,1.07386,2.34578,0.0423425,3.51504,2.44661,1.24562,4.56081,-6.28518,1.04157,-0.528363,-1.25882,-2.49358,11.3642
-204.487,0.999935,0.0997083,5,63,0,208.698,-0.335811,0.844991,0.549248,0.747837,-1.16123,-0.567763,0.842683,1.57021,0.416408,-0.675618,-1.04926,1.88692,-2.12742,-0.318714,-0.426495,-2.9696,-0.171223,-0.902082,0.257118,0.770642,2.12368,-1.29163,5.51005,1.28297,-1.51566,-0.0297406,-1.59263,2.75388,0.999966,1.36937,1.58503,-0.239227,-3.37132
-207.485,0.999698,0.100378,5,31,0,211.03,-0.384812,0.961175,0.943056,1.40046,-2.13022,-0.640376,0.824657,1.28082,0.189535,-1.3122,-1.43399,-3.14596,-0.254762,1.43901,1.78935,-2.71556,-1.29043,-0.467307,-1.06528,-0.964323,-1.02994,-0.852065,1.52998,1.08721,-0.50066,0.924423,-2.81902,1.60252,0.887912,1.00457,0.862314,-1.07596,-3.12182
-207.741,0.99287,0.101025,5,63,0,214.984,-0.410362,0.137883,2.04711,0.644918,-0.582584,-2.07141,-0.109006,1.513,-2.94449,-0.893784,-0.828161,0.765888,-1.46366,0.401981,-1.41679,4.08571,-1.51322,-0.964322,-1.27108,-1.10594,1.30126,4.72075,-13.3109,-0.153152,2.10313,-0.557473,-0.730382,-5.85676,-0.136386,1.29395,-3.30768,-0.549254,7.09613
-204.346,0.999969,0.100979,5,31,0,213.276,-0.255653,0.755681,0.811324,-0.454975,-1.14156,-2.16542,-0.986289,0.278439,-1.28273,-1.0405,-1.03506,3.34299,0.622143,2.15051,0.152626,0.47099,-1.38848,-0.636569,1.69786,-3.60846,-0.753654,-5.24295,-10.0939,1.31684,-0.674438,-2.41226,-1.2463,-3.09953,-1.06981,-0.187896,-0.710707,-0.636528,0.405088
-202.607,0.995253,0.101653,5,63,0,208.139,-0.205288,1.16305,1.5263,0.251969,-0.4519,-0.643927,0.108143,1.1176,-1.16331,-0.576395,-0.710752,-4.45357,-1.96862,0.30288,2.97625,1.54957,2.45922,1.09051,0.261979,0.749348,0.727631,2.55191,17.131,3.01165,1.8613,-0.875116,0.790123,4.18732,0.26052,0.960805,-0.470531,0.122353,-3.17106
-205.915,0.996921,0.101848,5,31,0,211.13,-0.223883,0.0478949,1.75747,0.875742,-2.13811,-0.74402,0.770755,0.00600907,-1.59036,-0.205153,-1.19471,8.96592,-1.54913,-0.277209,1.79918,0.805073,-1.49775,-0.615673,-0.717823,1.4542,0.333354,2.16358,9.05426,0.107281,1.29784,0.543418,-2.94374,2.82871,0.925745,-0.430711,-1.09725,0.358296,-3.51181
-209.51,0.99738,0.102212,6,63,0,213.552,-0.447679,1.89356,1.67365,0.0569483,0.931067,-0.813113,-0.871963,0.493319,1.04995,-1.18741,-0.71108,2.43658,-0.753052,-0.777103,1.26884,4.19781,-0.243381,-0.293875,0.811686,0.677698,0.0327907,2.29261,9.87978,4.08251,1.23515,-2.66046,4.92114,-0.0730259,-1.13219,-0.198841,3.13118,-1.00751,7.71766
-209.053,0.999158,0.102623,5,63,0,213.809,-0.0312561,-1.41621,0.697408,1.32925,-1.44371,-1.6036,1.36891,1.10566,-2.61722,-0.652415,-0.511068,-2.23974,1.51055,0.219726,-0.0938157,2.94288,-0.160243,1.45028,1.33958,0.479663,-1.52825,-2.96714,-1.13649,-3.62043,0.234124,4.70306,-3.20742,-2.75378,2.23213,1.23972,-3.0075,0.285175,13.0134
-202.098,0.998709,0.103216,5,31,0,213.36,-0.173018,-0.514049,1.62114,0.760456,-0.670649,-1.36489,0.873848,0.223009,-1.9395,-0.179659,-0.913309,5.01073,-3.08285,-1.68525,2.90229,-3.35798,-1.4439,1.45373,1.67888,-2.37538,-0.725758,3.50964,8.22494,-0.851982,1.64841,0.674535,0.27006,0.494584,1.16326,-0.245185,-1.57795,0.603183,-4.30848
-204.067,0.993308,0.103765,5,31,0,208.303,-0.49747,0.54245,0.313398,0.366443,-0.0927808,-0.362411,-0.578251,-0.443453,0.29184,0.159784,-0.910577,2.42628,-1.20744,1.05843,0.165355,0.878826,-2.70554,1.10457,-1.63785,-1.33912,1.44892,1.01543,-4.31365,0.448299,-2.93713,-1.59617,0.393494,2.30017,-0.728761,-1.36974,1.37222,0.779428,-2.48464
-205.534,0.995032,0.103755,5,31,0,210.69,-0.077605,1.16103,0.622813,0.789805,-0.0887933,-2.07637,-1.2173,-0.706706,-1.3055,-0.437753,-0.962678,-5.43896,0.902826,-2.32788,-0.955129,1.33246,2.40586,-0.721649,-1.18933,1.80506,1.12226,0.234385,11.0506,2.59717,-0.500306,1.04752,2.41315,-1.71659,-1.27913,-1.35132,-0.527433,0.307656,-1.22712
-204.269,0.999538,0.103922,5,63,0,210.114,-0.338549,-0.903903,1.49762,0.041593,-0.85341,-0.900065,-0.652131,2.11104,0.204956,0.316032,-0.799593,-2.72596,1.39609,-0.899133,-0.748828,1.10136,-4.33767,-2.16415,-0.88725,-0.127523,0.571271,-0.360892,-0.962245,-2.23062,0.92795,-2.02267,-1.30308,0.927921,-0.770965,2.19386,1.61727,1.24172,-0.717481
-199.766,0.999923,0.104555,5,31,0,206.532,-0.0712026,-0.25158,0.995779,0.139805,-0.607068,-1.61033,0.149113,1.13873,-1.48831,-0.471289,-0.561191,-3.8572,-2.0072,1.87028,-1.36901,-0.780796,0.467216,-0.755044,2.43735,2.3109,1.77827,-0.557804,3.10214,-0.158567,1.13708,-0.668373,0.904455,-2.66226,0.444269,1.21046,-0.924353,0.522627,-0.830858
-198.997,0.998432,0.10523,5,31,0,202.265,-0.24899,0.190051,0.903355,0.107602,-0.869165,-0.811652,0.175284,0.979408,-0.0378769,-1.01385,-0.291295,4.91593,-0.000124134,1.54201,-1.25273,-0.304689,-2.63586,0.45036,1.20608,-0.795515,0.604882,-0.942998,-0.871593,0.811873,0.598893,-2.23873,-3.07629,0.160894,0.438833,0.940169,2.23064,-0.708385,0.0791027
-201.426,0.992628,0.10575,5,31,0,202.918,-0.177445,-0.925928,0.56206,0.787452,-0.152159,-1.06216,-0.873374,1.5834,-1.32765,-0.73445,-0.351739,0.688938,-0.0920079,0.0263142,0.88021,1.10569,-0.150339,-0.419564,-0.65471,-1.78727,0.617428,0.0246293,1.92342,-3.31949,-1.11458,2.2845,2.89136,-1.30012,-1.18369,2.1089,-0.999456,-0.0323317,2.09757
