# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=639647342
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/loc_coded_adjusted_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,sigma.1,sigma.2,sigma.3,sigma.4,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_beta.7,p_beta.8,p_beta.9,p_beta.10,p_beta.11,p_beta.12,p_beta.13,p_beta.14,p_beta.15,p_beta.16,p_beta.17,p_beta.18,p_beta.19,p_sigma.1,p_sigma.2,p_sigma.3,p_sigma.4,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_beta.7,g_beta.8,g_beta.9,g_beta.10,g_beta.11,g_beta.12,g_beta.13,g_beta.14,g_beta.15,g_beta.16,g_beta.17,g_beta.18,g_beta.19,g_sigma.1,g_sigma.2,g_sigma.3,g_sigma.4
-220.389,0.984854,0.0323234,7,127,0,229.08,-0.276839,-0.709653,0.432558,0.343298,-0.162941,-0.191578,-1.26056,0.0323911,-0.668481,0.108241,-1.1791,1.30503,0.204001,-0.374149,3.16063,-0.357142,-0.831643,-1.40332,0.598666,-0.0972053,-0.930229,-0.650509,-1.635,-1.42281,0.610099,-0.0707079,-0.70278,1.02565,0.236858,0.104295,-0.880187,-0.956971,-0.780474,1.05568,0.351072,-1.29658,1.34745,1.68859,-0.109977,1.04624,0.523615,0.0574436,0.294813,-1.77483,0.53139,1.13557,-0.245764,-0.808004,-13.9384,-2.55456,0.57412,-1.03718,-0.311138,-2.54159,-5.37951,-0.568908,-1.47785,-5.15971,-3.27312,1.30503,0.204001,-0.374149,3.16063,-0.357142,-0.831643,-1.40332,0.598666,-0.0972053,5.49373,1.44591,-0.734252,0.130347
-225.658,0.997685,0.0320255,6,63,0,234.499,0.0923905,-1.22925,0.145507,-0.363868,0.00409326,-0.606888,-0.56018,-0.216428,0.271206,-0.736824,-1.03065,1.95965,-0.494601,-0.0439012,2.7834,-0.932172,-0.359222,-1.69116,1.12667,-0.81997,-0.677586,-1.2368,-0.649955,-0.731277,0.457332,-0.185545,0.77073,3.02566,-0.286471,0.0203683,-0.984675,0.688665,-1.1711,2.28646,-0.63463,-0.255215,0.614397,-0.461526,1.72449,0.578991,-0.829177,-0.119623,-0.330818,1.41704,0.01408,-0.00461282,-0.322519,-0.647395,-17.174,-4.71591,-0.99659,-7.45351,-0.278393,-8.40879,-3.93465,-3.24339,1.62438,-6.92667,-1.09552,1.95965,-0.494601,-0.0439012,2.7834,-0.932172,-0.359222,-1.69116,1.12667,-0.81997,5.9995,3.00281,3.08346,4.68907
-223.28,0.999989,0.0321355,6,63,0,236.53,-0.359032,-1.3303,0.586485,0.131054,0.912326,0.883458,-0.234013,0.254113,-0.879334,0.0254402,-0.750762,1.34935,-1.3798,-0.64586,1.36636,-1.40385,-0.384568,-2.45165,1.46082,-1.32767,-2.69412,-1.34982,-0.33591,-0.627138,-0.536405,0.996099,0.266412,1.62699,0.328173,3.42608,-0.245107,0.207531,-0.361434,2.47913,0.624801,-1.5258,0.0644877,-0.223966,-2.65166,0.269429,0.206263,0.429431,-0.522922,-0.103283,-1.44618,0.523261,-0.949329,-0.90889,13.5267,-1.409,0.655761,9.09642,1.28405,5.30957,2.69138,2.62551,-2.34227,2.57415,0.992562,1.34935,-1.3798,-0.64586,1.36636,-1.40385,-0.384568,-2.45165,1.46082,-1.32767,-0.884986,-2.00229,2.89944,3.09367
-222.243,0.998812,0.0323187,7,127,0,234.939,0.315192,0.24277,-0.408259,-0.318482,0.466781,0.70506,0.322079,0.58402,-0.674738,-0.698738,-1.15436,-0.307813,1.88842,1.16457,-0.943925,1.95398,1.41327,0.122715,-0.529504,-0.552615,-3.38689,-0.330291,-2.02987,-3.20932,0.153174,-1.71213,0.417309,0.411795,1.23577,0.869533,-0.105242,0.417825,-1.17231,0.755965,-1.38794,1.37921,-0.0123928,0.0318633,1.22636,-0.738259,0.360148,-2.8136,1.36256,-1.73715,-0.64704,1.70449,-0.393743,-0.439461,14.1765,0.177931,-0.417077,1.65325,0.44495,0.652806,0.947228,0.728982,-0.452951,6.10139,2.04119,-0.307813,1.88842,1.16457,-0.943925,1.95398,1.41327,0.122715,-0.529504,-0.552615,-0.812455,-8.69834,-1.52618,-1.02987
-225.516,0.998108,0.0324648,7,127,0,236.493,-0.110269,-0.0860775,0.419956,0.318913,-0.415815,1.18405,0.271622,1.34802,2.86933,-0.421144,-0.603714,0.889384,0.506489,1.41503,0.303549,-1.57345,1.41154,0.558693,-1.09183,0.417847,-2.53446,0.197817,-1.59171,-1.42959,2.94453,0.163174,-0.526733,0.11951,0.386205,-0.426633,0.904649,0.411238,-0.942629,-0.369448,-0.76008,-0.26667,1.89028,1.36285,-1.04914,2.04578,1.54885,0.0805728,-0.642264,-0.904036,-1.02897,-0.118278,-0.843716,0.266064,15.8321,-0.279242,0.365601,3.88932,-0.527075,0.761605,2.18795,2.05846,6.08092,13.0402,5.06358,0.889384,0.506489,1.41503,0.303549,-1.57345,1.41154,0.558693,-1.09183,0.417847,0.0297439,-8.9986,0.437187,8.55395
-223.83,0.999668,0.0325883,7,127,0,235.292,-0.100514,0.565281,0.501894,-0.151991,1.59907,2.03334,-1.29886,-1.15357,-2.92715,0.279914,-1.15716,-0.932862,-0.245415,-0.719877,-0.969342,0.462082,-0.410633,0.505121,0.67217,-0.0799046,-2.04982,-2.07332,-1.89384,-1.67569,1.4442,0.174107,-0.707888,-0.948234,-0.317473,-1.65938,-0.26005,-0.724444,-3.1573,1.52643,0.378009,-0.467619,-0.455491,-1.18955,0.120831,1.62162,-1.43591,-0.89912,0.848552,-0.530853,1.39692,-0.881292,-0.389816,-0.0139263,9.7651,0.524374,0.67828,1.42821,1.67424,3.40584,0.168789,-0.995723,-3.48478,1.14957,-0.415639,-0.932862,-0.245415,-0.719877,-0.969342,0.462082,-0.410633,0.505121,0.67217,-0.0799046,-1.26645,-1.59255,-0.385119,1.50176
-221.958,0.998791,0.032762,7,127,0,232.912,-0.0959169,0.430215,-0.347353,-0.162956,-1.36704,-1.28114,0.0577901,0.821968,2.50608,-0.344027,-0.773659,0.92882,0.475842,1.20652,1.03365,-0.437056,0.247734,-0.184673,-0.540591,0.185906,-1.66824,0.0310392,-1.30364,-2.05472,-1.18609,-0.454893,-0.121251,-1.49867,2.17012,-0.0521513,0.591088,-0.72499,0.141555,0.827778,-2.81844,-0.0919154,0.203452,1.26391,-0.426985,-1.08986,-0.985296,-1.7082,0.768793,-0.166259,-1.36796,-0.740651,0.717266,-0.561209,-4.33652,-0.291575,-1.03596,0.00844147,-1.7441,-3.62757,0.958492,0.588625,3.48577,-4.02034,-1.65073,0.92882,0.475842,1.20652,1.03365,-0.437056,0.247734,-0.184673,-0.540591,0.185906,0.353884,1.91322,0.537097,2.4966
-219.127,0.99985,0.0329077,7,127,0,231.189,-0.0222821,-0.0964714,0.227927,-1.50071,0.151145,-0.379982,-0.0823709,1.16731,1.67855,-0.125431,-0.64774,1.11933,0.211401,0.224531,0.328917,-0.310909,0.450504,0.0122361,-2.23908,1.13158,-2.53517,-0.315928,-1.33897,-3.28558,0.592598,-0.740752,0.813099,-2.07639,2.06304,2.8078,-0.579255,0.0287836,-2.5659,1.3486,0.0866733,-0.277297,-0.371887,-1.2579,-1.21215,0.324137,0.041995,0.303298,-1.06803,1.39842,-0.574474,0.104297,0.289078,-0.796278,-4.72512,-0.392769,0.0502157,-2.40616,0.107145,-0.826994,0.00477084,1.12672,1.75194,-4.28962,0.0567412,1.11933,0.211401,0.224531,0.328917,-0.310909,0.450504,0.0122361,-2.23908,1.13158,-0.73484,-0.208753,0.560386,-0.864174
-222.607,0.995985,0.0330879,7,127,0,234.782,-0.282137,2.25335,0.433495,-0.167008,-1.06206,0.0579455,-1.19796,-1.61816,0.918607,0.640078,0.617396,1.06325,-0.937644,-0.646877,-0.127577,-0.674136,-1.14017,0.94904,-1.72614,0.408575,-1.21553,-0.890477,-0.488577,-1.86605,0.380162,-1.15871,0.0778388,-0.662638,-0.559429,-0.752791,-0.288047,1.74769,2.24242,-1.53483,-1.13485,1.0278,0.0671901,0.21,0.395793,-0.220641,0.522299,-0.246303,-2.10816,1.36407,-1.19473,0.824832,1.48766,-0.942657,8.81404,3.03759,0.811516,7.18059,-1.68539,0.538651,-0.98231,-2.28267,2.48,1.73963,3.45717,1.06325,-0.937644,-0.646877,-0.127577,-0.674136,-1.14017,0.94904,-1.72614,0.408575,1.25277,1.73585,0.786001,-0.197277
-222.094,0.999292,0.0331427,7,127,0,237.423,-0.62879,-1.70874,0.118362,-0.589673,0.396615,0.879504,0.413362,1.36138,-1.74249,0.291914,0.133839,-1.15423,2.6333,0.937779,0.157377,0.577936,0.591846,-0.952364,1.04782,-0.00914437,-2.82158,-0.0153901,-1.27636,-1.80478,0.83074,-0.398069,0.687978,2.32759,-1.92998,0.929604,0.674323,-3.17549,0.556866,-0.975444,-3.11237,-0.131509,0.760317,0.245443,0.4111,-0.567202,-1.49115,1.40014,-1.85609,-1.26621,-0.399754,-0.183513,0.671795,0.0185077,-0.563755,-1.89252,0.0252887,-0.589898,0.323856,0.422137,1.44409,1.76417,-2.35757,-4.48258,4.99385,-1.15423,2.6333,0.937779,0.157377,0.577936,0.591846,-0.952364,1.04782,-0.00914437,-0.410527,-0.764824,-0.576142,0.414236
-222.583,0.995318,0.0333049,7,127,0,239.296,0.25662,1.82501,0.802342,-1.3319,0.577797,-1.11755,-1.59035,-1.05569,1.02969,-0.0939372,-1.86238,0.740334,-0.657641,-0.965421,-0.0480593,-0.625316,0.232232,0.975672,-0.729183,0.383919,-1.07923,-0.974509,-2.09269,-3.40736,-1.66933,-1.62626,-2.57042,-0.736276,-0.904848,-2.65496,-0.0509522,-1.4363,-0.281067,1.78472,-1.84479,1.27111,-2.34848,-0.271254,-0.778155,0.0866814,-1.66925,-0.32204,-0.833762,1.30142,-0.899449,-0.374246,0.254065,0.46822,9.32839,2.71801,2.30417,-0.150472,0.788282,-1.46579,-1.44887,-1.01958,1.92652,3.10605,-1.64912,0.740334,-0.657641,-0.965421,-0.0480593,-0.625316,0.232232,0.975672,-0.729183,0.383919,3.36964,-1.32136,-2.29781,-1.14222
-222.648,0.99882,0.0333376,7,127,0,234.214,0.446464,-0.107034,0.840058,-2.33187,-0.477982,-0.288046,0.903434,-1.26131,-0.896112,-0.930717,-1.22923,-0.0897801,1.63507,-0.193761,-0.155669,-0.708182,-0.545796,1.59477,-0.13901,0.0837642,-3.24591,-1.17654,-1.22606,-2.55176,-0.317501,-2.01555,-1.06253,1.34385,-0.493387,1.89557,2.03405,1.424,-1.55968,1.12218,1.53224,-0.756889,-0.246819,1.07073,0.0769059,0.826454,-0.0656716,-1.27122,0.80383,-0.485928,-0.320754,0.457302,1.393,0.815616,-2.92167,-0.234061,0.766813,-3.7875,-0.478406,-0.440255,1.5941,-1.46582,-0.916049,-3.62997,0.391785,-0.0897801,1.63507,-0.193761,-0.155669,-0.708182,-0.545796,1.59477,-0.13901,0.0837642,-0.834052,-0.208952,2.55331,0.018269
-226.952,0.997963,0.0334843,7,127,0,234.422,1.32968,-0.113982,-0.296618,-1.62877,-0.675554,0.0827042,0.195322,-1.45177,-1.2391,-0.685467,-0.58919,-1.20042,1.64251,0.700513,-1.14197,-0.07831,0.687569,0.764387,-1.02493,0.763596,-5.28949,0.771278,-2.44694,-1.85281,1.40757,0.0923885,-1.05188,2.05794,0.304295,1.0649,-2.0033,1.07824,0.235868,0.679998,0.957723,-0.313589,-1.27672,0.339712,-0.349001,0.764225,0.762749,-1.57066,-0.148332,0.52343,-0.695094,-0.0162264,0.2592,0.214729,9.57281,-0.122772,-0.30182,-0.915523,-0.704492,-0.217154,1.7222,-1.68663,-0.996105,-3.75418,20.4476,-1.20042,1.64251,0.700513,-1.14197,-0.07831,0.687569,0.764387,-1.02493,0.763596,-1.00512,-9.03125,-2.0554,-0.614805
-224.191,0.999812,0.0336031,7,127,0,239.387,-0.21917,0.56447,1.07764,-1.7379,0.181371,0.920951,-1.37217,-1.55475,-0.549928,0.80363,-0.225506,-1.03752,-0.0459456,0.785594,-0.0755879,1.50387,-0.00973112,1.57709,0.700678,0.49463,-5.08263,-1.04998,-1.32419,-4.18085,2.82971,-0.479077,-0.631606,-1.69504,-0.777694,-0.643279,1.49305,-1.13645,-1.37716,-4.3592,0.2095,-1.01786,1.42533,0.581733,-1.28138,-0.505355,0.693377,0.283365,-1.147,0.773636,-0.830833,1.15964,0.397067,0.255369,1.75551,0.54663,1.07044,-1.32499,0.19972,1.28881,-1.60753,-1.56598,-0.512086,0.388164,0.883388,-1.03752,-0.0459456,0.785594,-0.0755879,1.50387,-0.00973112,1.57709,0.700678,0.49463,-1.07153,-1.23593,-0.559947,-1.15281
-219.965,0.993852,0.0337825,7,127,0,234.071,-0.592627,-0.559011,-1.01574,0.0636056,-0.0357577,0.703304,0.270147,1.2142,0.762738,-0.279566,-0.586124,0.986018,1.50727,-0.453197,0.0806862,-1.34467,0.200424,-1.56511,-1.01165,-1.24401,-3.27266,-0.927076,0.00746494,-2.23587,-0.887109,-0.00456897,-0.463665,-0.283311,0.041396,-2.44565,-1.13076,-0.176574,-2.01147,-1.3113,3.07775,0.343511,-1.14841,-0.762696,-0.342093,-1.32076,-0.533149,0.268837,0.708678,-1.73929,-2.08414,0.955606,-0.234072,1.42951,-7.22941,-0.696607,-1.13332,-5.93671,-1.04146,1.36144,-0.518184,1.05086,0.784255,-4.59644,0.990163,0.986018,1.50727,-0.453197,0.0806862,-1.34467,0.200424,-1.56511,-1.01165,-1.24401,-0.765642,-0.353307,0.389924,-1.52137
-217.409,0.999775,0.0337661,7,127,0,228.03,-0.0421745,0.501884,-1.17864,0.18385,0.734351,0.916988,0.00993515,0.193748,0.315085,-0.43955,-0.373336,0.9418,0.99613,-0.870202,0.450283,-1.34242,-0.182354,-0.619646,-0.634752,-0.687459,-4.02083,0.629779,-0.793786,-0.070208,-2.17974,-1.44345,-0.494971,0.619704,-0.690867,0.317304,-0.27365,0.665985,3.29477,-0.460966,-2.17829,0.59395,1.0702,-0.067522,-0.236983,-0.769831,0.329515,-1.66498,-0.792933,-1.37205,0.0973432,0.628084,0.238363,0.861206,-0.464942,0.468312,-1.21943,0.328905,0.64173,4.50904,0.641541,-2.64557,1.75801,-15.2169,10.2122,0.9418,0.99613,-0.870202,0.450283,-1.34242,-0.182354,-0.619646,-0.634752,-0.687459,-0.954737,1.92695,-0.189553,4.23477
-221.342,0.985446,0.0339443,7,127,0,229.394,-0.256411,-1.26841,-0.584379,-0.479556,-0.455702,0.0970316,-1.05564,-0.398266,-1.00245,0.529211,-0.619145,-0.242582,0.984366,-1.08089,-0.914756,-1.926,0.955554,0.574216,-0.124644,-0.371713,-5.38598,-1.65508,-1.09005,-2.45859,0.403286,0.859224,-1.27821,1.85653,0.272448,0.769629,-0.259734,-0.183118,1.2517,-1.36863,-0.406233,0.941549,1.27809,-1.07673,0.506774,-1.50144,-0.0455283,-0.729448,-0.651601,-0.791708,-0.196051,0.898461,0.427355,-0.150057,3.79698,-1.28064,-0.590593,1.56207,-0.651348,-0.189462,-1.12299,-0.42476,-0.798105,0.640827,0.120314,-0.242582,0.984366,-1.08089,-0.914756,-1.926,0.955554,0.574216,-0.124644,-0.371713,-1.01506,-1.2482,-0.976168,-1.56368
-222.957,0.989517,0.0336518,7,127,0,233.704,-0.398661,-0.200666,-1.19657,0.319437,0.974559,0.659041,0.0496198,-2.57122,-0.51999,0.535856,-0.928471,-0.251482,-0.892845,0.372189,-0.976505,0.140394,0.017608,1.36919,0.387625,0.160123,-3.32074,-2.67502,-0.821073,-1.72526,-2.80219,1.57653,0.430428,-0.861716,0.708104,0.464627,1.61805,0.166346,0.778605,-0.574895,-0.183136,0.218478,-0.757231,1.02378,0.78996,2.07489,-0.947197,-0.275158,0.14964,0.619692,1.88077,0.491187,-1.10752,-0.0373649,8.72618,-0.277899,-1.22585,4.8475,0.987951,0.707395,1.32807,-3.49265,0.250405,1.10674,-0.511729,-0.251482,-0.892845,0.372189,-0.976505,0.140394,0.017608,1.36919,0.387625,0.160123,-0.990993,-1.20442,0.944565,1.46687
-217.63,0.998336,0.0334942,7,127,0,229.586,-0.842259,-0.67867,-0.089955,0.112581,0.12519,0.204291,0.332278,0.278745,-0.0860349,-0.137625,-0.686223,1.07688,0.57787,-1.01566,0.596291,-0.0487695,0.798336,0.804968,-0.346676,1.01242,-1.53574,-1.47359,0.701408,-3.86679,-1.04664,-1.03772,-2.02876,-0.0884316,-0.233637,0.70508,1.52179,-3.42198,-0.541165,0.150966,-0.690969,0.0724336,-0.59355,-0.0712269,-0.965153,0.139251,0.314064,1.66876,0.278407,0.0870816,0.064169,-1.60252,0.741119,0.321271,-12.3355,-1.76024,-0.924513,-18.216,-1.73193,-1.77576,-1.17742,0.147102,-0.235868,-3.27624,-0.199653,1.07688,0.57787,-1.01566,0.596291,-0.0487695,0.798336,0.804968,-0.346676,1.01242,-0.0203234,-0.67545,-2.12572,-1.01534
-216.679,0.999177,0.0336232,7,127,0,226.418,-0.370277,0.0822295,0.344802,-1.78447,0.458966,1.04525,-0.62237,-0.0572568,-0.417344,0.603105,-0.00515065,-1.42917,-0.437575,1.72604,-1.24547,-0.538116,-0.872394,-0.273283,-0.535091,-0.429022,-2.42072,-0.53785,-1.66646,-2.27774,-0.102706,-1.6175,-0.011451,0.976157,0.649917,-0.332127,1.40699,1.5501,-2.46774,1.70997,-1.13105,-0.124783,0.656335,1.21494,-0.413204,-0.736338,0.110462,0.926201,-1.51442,1.18439,-0.537335,0.0295783,-0.153323,0.695198,3.52913,-0.139376,0.299491,-1.11603,0.484187,0.982666,0.176496,-0.0190238,-0.1863,1.09212,1.83369,-1.42917,-0.437575,1.72604,-1.24547,-0.538116,-0.872394,-0.273283,-0.535091,-0.429022,-1.1731,-0.161055,-1.7162,-1.57621
-232.816,0.993331,0.0337797,7,127,0,241.867,0.342017,0.430929,1.1779,0.737576,2.1649,0.712448,-2.171,0.776187,-0.0523281,-0.73595,-2.0542,2.62482,-0.334132,-1.63831,0.0494122,0.601269,-1.96951,-1.9913,-0.500527,0.560314,-1.6255,-0.473176,-4.69671,-3.84279,2.57938,0.333828,-0.825455,2.254,-1.15116,-1.2868,0.658025,-0.196311,0.46336,0.130698,-1.55046,0.73729,0.664725,-1.08542,1.3683,0.433296,1.60585,0.575347,0.739979,0.633516,-0.394518,-0.344905,0.00133265,0.692099,4.79336,0.0557143,1.66692,1.0379,2.26705,0.918448,-2.45506,1.1966,0.115593,3.25994,-3.29125,2.62482,-0.334132,-1.63831,0.0494122,0.601269,-1.96951,-1.9913,-0.500527,0.560314,1.35604,-0.78723,-0.924851,-1.25521
-221.977,0.994941,0.0337453,7,127,0,242.863,0.45271,-0.0140844,-0.324171,-1.65555,0.621876,0.711465,-2.1566,0.236199,0.58246,-1.24036,-1.52518,2.21703,0.486851,-0.454973,0.290872,0.415505,-0.0287054,-0.359778,-1.13627,0.845308,-3.05408,-0.929118,-1.77564,-1.08167,0.952776,-0.423701,-1.4489,-2.37451,-2.17806,-0.35944,2.0247,-1.04549,0.0969892,1.55715,1.45118,-2.13446,0.313692,1.49637,0.0634654,-0.521333,2.00067,2.24652,0.238075,-0.178072,-1.25036,-0.295715,1.78234,1.43008,2.67798,-0.123923,-0.412815,-1.12294,0.613587,0.857871,-3.56802,0.767145,2.90731,-2.34105,-0.226046,2.21703,0.486851,-0.454973,0.290872,0.415505,-0.0287054,-0.359778,-1.13627,0.845308,-1.33287,-2.0651,-0.983426,4.48665
-218.733,0.994837,0.0337633,7,127,0,232.052,0.116799,0.390314,-0.174703,0.499407,-0.596735,-0.416405,-0.0786415,-1.30696,-2.33966,-0.613386,-1.54249,-0.520233,-1.3823,0.378992,0.515746,-0.346834,0.892362,0.000631859,0.0262657,0.374283,-1.24502,-0.671369,-1.40931,-1.94632,-3.13226,0.406252,-0.888915,-0.493011,-0.430877,-0.699623,2.15551,1.02677,0.0663738,-0.974087,3.19424,-2.27393,0.706337,0.269072,-0.541428,-0.315208,-0.500876,0.421185,1.2999,-1.11714,-1.45898,-0.866382,-0.145907,1.13455,4.31082,-0.0673937,-0.413827,2.86039,-0.778997,-1.72242,3.28333,-1.73726,-2.71284,1.17744,-1.09333,-0.520233,-1.3823,0.378992,0.515746,-0.346834,0.892362,0.000631859,0.0262657,0.374283,0.65237,-2.2209,0.637933,-0.808698
-223.116,0.983173,0.0337777,7,127,0,233.34,-0.535263,0.311766,0.449809,-0.116619,0.660593,-2.01993,-0.691822,0.0078544,0.71389,0.398451,-1.28066,-0.741834,1.03511,-1.70034,1.23523,-1.11465,-0.540137,1.51256,0.284382,-0.0634959,-1.81115,-1.49458,-2.52762,-2.51408,0.472088,0.107482,0.516178,-1.07617,0.807991,-0.110357,-1.57054,1.8943,3.65388,1.68339,1.59053,0.40169,1.14536,-0.472872,-0.209978,0.110485,-0.965813,0.528891,0.0111067,-0.584276,-0.244656,0.110636,-0.266111,-0.421937,-12.8908,-0.319375,0.0507614,-0.830841,0.623274,-3.51749,-0.92115,-0.430612,0.735473,-2.20867,-1.52621,-0.741834,1.03511,-1.70034,1.23523,-1.11465,-0.540137,1.51256,0.284382,-0.0634959,0.0485172,-1.46782,-0.451038,0.57253
-229.288,0.991009,0.0334149,7,127,0,237.234,0.805416,-0.0175124,-0.549274,-1.20471,-0.425859,0.802795,-1.41263,-0.438566,-1.98901,-0.263519,-1.71656,0.385809,-1.92155,2.69129,-1.46267,0.701462,0.456516,-0.809505,-0.11824,-1.69305,-1.79406,-1.04192,-1.33886,-1.21238,0.258277,0.434428,-0.301543,0.575574,-0.61429,4.13743,0.694163,-0.377709,0.173005,-0.787294,1.87266,0.648978,0.959958,-0.303149,-0.687533,0.920467,0.320128,-1.4469,-0.268366,0.443391,0.12589,0.055383,0.137624,0.190674,31.7833,0.171756,0.0314848,6.61998,-0.265735,4.72763,3.5223,2.4635,-0.957601,9.2938,0.593721,0.385809,-1.92155,2.69129,-1.46267,0.701462,0.456516,-0.809505,-0.11824,-1.69305,-5.47291,-6.88397,-9.03498,-4.9753
-225.679,0.998256,0.0333064,7,127,0,242.241,-0.50998,0.915959,0.653411,0.104474,-0.659058,-1.02445,-0.571713,-0.611981,0.87813,0.909971,-0.646162,-0.294455,2.21517,-2.88005,0.849004,-0.839264,-0.543805,1.11905,-0.711667,0.023892,-1.77433,-0.866715,-2.12251,-4.80509,4.04638,0.24421,1.1161,-1.00079,-1.73663,0.586589,-2.74826,-1.42983,-2.43535,-1.39483,-1.98385,0.256141,1.18619,0.165455,-1.32829,0.0981915,-0.0129224,-0.105874,-1.39536,-2.37548,0.300006,1.27227,-0.609358,-0.185158,12.0774,0.697716,0.872029,2.12632,-0.689695,-1.29127,1.09301,-0.493199,1.10995,6.08933,-0.529771,-0.294455,2.21517,-2.88005,0.849004,-0.839264,-0.543805,1.11905,-0.711667,0.023892,-1.72344,4.05375,-0.379653,-0.968092
-227.831,0.990367,0.0334301,7,127,0,245.211,-0.631294,-0.734707,-0.363324,0.329273,0.138475,1.42969,-0.752889,0.0945699,0.792462,2.15812,-1.09885,0.287367,-3.02769,1.259,-1.3275,1.02269,0.450741,-1.27414,0.442554,-0.0841284,-2.1352,-3.16234,-3.43601,-2.39924,2.82199,-0.088556,0.761125,1.54916,-0.905873,0.833117,-0.984387,-0.140465,1.80419,3.60299,1.24772,-0.0853682,0.807023,-2.72216,-2.14005,0.356859,-0.301348,-1.10626,-0.610495,0.253087,1.55403,-0.609404,0.635393,-0.367784,-6.86266,-1.19829,-0.708559,0.215947,0.124929,0.864464,-0.573368,-0.224785,0.905229,1.8152,-0.994719,0.287367,-3.02769,1.259,-1.3275,1.02269,0.450741,-1.27414,0.442554,-0.0841284,-0.454735,-1.86605,-1.0055,-1.70192
-228.49,0.998489,0.033301,7,127,0,245.62,-1.13361,2.86191,0.554521,1.78351,0.425105,0.873264,0.211764,1.32225,0.742743,-1.12357,-2.35899,-0.933358,0.534911,1.38496,0.926632,0.71415,0.0557234,0.00999613,0.914912,-0.930841,-1.91195,-1.93691,-1.37578,-0.524647,-0.131902,1.30051,0.606125,-0.513154,-0.143853,-0.0951623,0.661022,-0.976162,-2.07616,-1.9428,-3.50459e-06,-0.0828386,2.78455,-1.77689,1.34761,-1.22113,-0.479982,1.42827,-0.720865,-0.0742735,1.18417,1.49025,1.20144,-0.337437,2.69823,2.83987,0.189372,3.89827,0.215726,-0.90298,1.42405,5.2055,2.85225,-4.11129,-1.96396,-0.933358,0.534911,1.38496,0.926632,0.71415,0.0557234,0.00999613,0.914912,-0.930841,-0.468604,-1.96449,2.25461,8.56402
-225.836,0.999043,0.0334315,7,127,0,241.436,-0.318027,-1.35491,-0.54607,-3.01004,0.484791,0.354739,-1.58506,-1.47318,-1.63915,1.6838,1.33966,-0.192307,-0.468579,-1.81264,-0.828549,-0.604841,0.122822,-0.0288773,-1.32944,0.0961901,-2.09257,-0.690944,-1.58957,-2.10961,-0.868637,2.29605,0.674248,1.14194,2.46553,1.72449,0.295076,-1.72328,1.0098,0.00150757,-3.62805,-2.26088,0.958096,-1.0414,0.493204,0.399898,0.387866,-0.0181778,-0.696561,-1.30194,1.03953,-0.316183,0.0750501,-0.468628,8.84685,-1.61705,-0.475379,-1.6413,0.653709,0.837945,-0.0651673,-1.3374,-1.33775,3.3437,4.59779,-0.192307,-0.468579,-1.81264,-0.828549,-0.604841,0.122822,-0.0288773,-1.32944,0.0961901,-2.18691,6.1128,-4.58348,-1.8862
-224.853,0.991345,0.0335798,7,127,0,239.987,-0.0392543,1.83832,0.792478,2.02931,-0.794663,1.18192,0.069267,0.235804,0.938428,-1.04801,-1.22611,0.661273,0.4799,1.55959,1.19268,1.54007,-0.383978,0.324461,1.87488,1.33641,-0.952042,-0.0115663,-2.43571,-1.98383,-0.0445782,2.21333,0.189593,1.96253,0.892896,2.35611,0.744059,-1.34215,0.442745,0.511353,-3.5566,-1.17404,0.0692169,1.63123,-0.380161,-1.84734,0.841507,-0.451687,-1.67859,-1.36836,-0.455424,0.0465736,0.827194,-0.580062,-14.0458,1.37942,-0.452203,1.77826,-1.01806,-0.088501,-3.19825,-1.06103,0.776281,-16.1285,-0.374612,0.661273,0.4799,1.55959,1.19268,1.54007,-0.383978,0.324461,1.87488,1.33641,-1.85499,14.347,-2.68613,-1.79375
