# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1929026750
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/asymp/c19zones_unadjusted_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,sigma.1,p_beta_0,p_beta.1,p_beta.2,p_beta.3,p_beta.4,p_beta.5,p_beta.6,p_sigma.1,g_beta_0,g_beta.1,g_beta.2,g_beta.3,g_beta.4,g_beta.5,g_beta.6,g_sigma.1
-208.291,0.995074,0.117942,5,63,0,211.7,-0.75231,1.69194,0.66042,-0.050764,0.500953,-0.641881,0.197055,-1.05659,5.53646,0.411925,-0.267055,2.15084,-1.08998,-0.0950647,0.752716,-0.514104,-16.1261,1.21924,-0.865437,0.371761,0.924413,-1.91275,-2.72402,-2.02903
-204.038,0.989518,0.118049,5,31,0,212.295,-0.647937,0.685822,0.358829,-1.13885,-0.347856,-0.185576,0.240923,-0.12513,-10.4373,2.05727,-0.129181,1.29793,1.1796,-1.8971,-1.91034,-1.75105,-7.40617,0.0464826,-1.49766,-1.02849,-1.71665,-1.41686,-0.736888,-0.87888
-206.626,0.934955,0.11755,5,31,0,208.016,-0.498144,0.234393,0.933246,-0.966916,0.340944,0.200229,0.0311658,-1.47153,-6.22672,-0.496524,0.201333,-1.08191,-0.278144,-0.0437639,-0.24871,0.204556,0.225252,-0.407293,0.583136,-0.670407,0.910887,1.13058,-0.607765,-1.17358
-208.513,0.987804,0.111296,5,31,0,216.854,-0.527942,0.715234,0.799568,0.581717,-0.236648,-1.12007,0.688129,-0.544568,5.71497,-1.02021,1.52192,-1.75181,1.41269,1.21742,1.7163,2.67483,4.4848,0.0812932,1.49498,1.83915,0.0796871,-4.73032,5.571,7.74307
-210.606,0.999032,0.110656,5,31,0,213.309,-0.374772,-1.12837,0.335217,0.425507,-0.980374,0.444964,-0.30124,-4.38669,0.560809,-0.0212037,-0.973771,-1.57631,0.878634,1.26255,-1.02037,-0.725869,5.14905,-1.15967,0.303114,0.448657,-0.946144,0.511958,-0.293483,-0.959232
-210.125,0.992004,0.111166,4,31,0,217.637,-0.312094,-0.756588,0.0152322,-0.232798,-0.350945,0.411625,-0.525176,-4.24415,3.63925,1.88852,-1.72988,-2.24428,2.58555,-0.241007,-1.12564,0.616673,9.76751,-0.787879,-0.0115575,-0.204783,-0.303213,0.50361,-0.490205,-0.966161
-209.681,0.993053,0.110956,5,63,0,214.625,-0.498998,-0.616019,0.0357181,-0.877299,-0.148805,-0.585109,-0.418477,-4.13953,-9.17531,0.593368,0.0721829,-1.13956,0.53379,-2.75178,0.476393,0.475535,-4.32857,-0.665643,-0.0296681,-0.851468,-0.119725,-0.534699,-0.469793,-0.990845
-209.996,0.995683,0.110854,5,31,0,214.255,-0.494272,0.921151,-0.886055,0.431062,-1.4183,0.663995,-0.146868,-1.3791,4.28809,-0.796754,-1.87082,-0.186058,-1.39122,2.03774,-1.12915,0.807236,-5.87292,0.450442,-2.54835,0.892675,-1.62712,2.1924,-1.14942,1.94835
-207.298,0.996923,0.111019,5,31,0,213.356,-0.325611,-0.430021,0.345951,-0.844176,-0.317728,-1.13929,0.464283,-1.67051,-6.48282,-0.976469,2.0848,-1.00959,1.22056,-2.74581,-1.05124,-0.240926,7.90338,-0.920216,0.112981,-0.530259,0.202347,-0.637115,1.39958,-1.24978
-208.479,0.996449,0.11131,5,31,0,211.461,-0.715525,-0.0128187,1.42793,-0.58366,-0.535376,0.404254,-0.0541288,-1.16888,7.20894,-2.00195,0.360819,-0.412689,-0.219117,-0.684089,0.847699,0.734493,-14.1023,-1.29374,0.999978,-0.264292,-0.860122,0.993315,-3.08844,-0.894109
-208.928,0.994054,0.111553,5,31,0,211.276,-0.631617,1.99141,0.771398,-0.251472,0.183659,-0.501307,1.0308,-2.03063,-3.30664,-0.491876,1.74679,-0.250749,-0.873941,-0.0358113,1.47534,0.783702,-7.83738,1.67354,0.183586,-0.0706165,0.31351,-0.465891,0.644584,-2.3927
-210.46,0.985716,0.11155,4,15,0,213.292,-0.434722,2.06351,0.700296,-0.343349,0.696914,0.0899769,1.15339,-1.18421,-6.67303,0.352099,0.312685,0.201337,-0.857576,-1.45818,0.331732,-1.4108,19.7295,2.22547,0.472519,0.139398,1.95915,1.55023,4.18397,3.82141
-210.699,0.998416,0.110698,4,31,0,213.52,-0.475046,2.51044,0.292562,0.215386,0.829025,-0.524805,0.500762,-2.71538,4.37906,0.482475,0.812427,-0.51268,0.457028,1.05446,1.7465,1.30755,-0.160968,2.37087,0.0543476,0.328393,0.993157,-0.316904,0.414294,-1.3459
-212.988,0.997947,0.111137,5,47,0,216.427,-0.431624,-1.12344,-1.55472,-1.4372,0.229015,1.63605,0.438425,-3.68333,1.27366,-2.87929,-0.228688,0.343332,-1.14843,0.261623,-0.615969,0.351614,1.42846,-1.19566,-1.64969,-1.39456,0.290201,1.76278,0.421816,-0.593298
-207.555,0.99984,0.111529,5,31,0,214.097,-0.345906,1.16806,0.44588,0.879461,-1.06509,-1.07052,-0.166789,-1.63076,3.76237,1.13504,2.4216,0.946372,0.387575,-2.06971,-0.368653,2.24789,3.97561,0.949821,0.208056,1.30954,-0.790127,-0.595251,-0.0449723,-1.60891
-208.693,0.995944,0.112114,4,15,0,209.792,-0.506907,0.971749,0.436256,1.1051,-1.20398,-1.30716,-0.0778108,-1.89882,6.64102,0.750681,0.0316855,-0.0713251,0.0302107,0.352089,-0.414582,0.143607,-7.44189,0.615815,-0.0776356,1.39085,-1.14732,-1.2784,-0.617637,-1.16834
-211.576,0.992725,0.112301,5,31,0,216.118,-0.642502,0.369694,1.34754,-2.76871,0.459141,-0.028749,-0.121348,-1.90013,-5.66727,0.122709,-1.76891,-0.534415,0.404824,1.35096,-1.10511,2.04149,-12.2226,-0.153316,0.835391,-2.64821,0.64637,0.12508,-1.27955,-1.84549
-208.996,0.992039,0.112158,4,15,0,213.45,-0.650375,0.222772,1.18761,-2.64053,-0.103619,-0.167666,0.539862,-0.357,3.24087,0.270994,-1.08919,1.46349,-0.975635,-0.112321,1.67477,1.96717,3.33508,-1.90763,4.16335,-2.96808,-0.0268019,-0.701306,3.26781,5.17834
-207.303,0.974078,0.111945,4,15,0,211.775,-0.760787,0.874112,0.468381,-1.40928,0.495181,0.360059,0.709765,-0.0907609,3.48322,1.42065,-0.0638154,2.55564,-0.32091,0.0476484,0.704994,1.08333,13.3123,0.597185,-1.47224,-1.59199,3.59815,4.35546,8.86368,7.78219
-205.923,0.998417,0.109924,4,15,0,209.23,-0.768259,0.780963,0.682185,-1.76364,-0.280603,0.209672,0.360224,-0.454153,-6.57745,-0.167712,-1.50079,-0.643676,0.81697,1.14118,-1.13096,-1.18486,-9.43303,-0.438913,-0.682879,-1.81432,-1.22898,0.97514,-2.32326,-2.69958
-204.883,0.998513,0.110354,5,63,0,208.651,-0.263527,0.414284,-0.0866783,-0.574293,-0.112262,-0.667603,-0.341797,-0.683051,-5.49581,-0.981963,1.40258,-1.87764,0.449868,0.685061,1.37444,-0.30273,2.59396,0.0178435,-1.00155,0.211211,1.55503,0.206209,-0.913851,-1.60598
-204.411,0.996263,0.110794,3,15,0,207.246,-0.269372,0.394077,-0.0527424,-0.516643,-0.24548,-0.640752,-0.239258,-0.570888,1.56073,0.282837,-0.604337,-0.5724,1.66143,-0.374801,-1.66974,-1.17919,2.4843,-0.0269661,-1.02007,0.355046,1.21156,0.0721709,-0.336644,-1.79141
-205.079,0.998411,0.111008,4,31,0,206.781,-0.290787,0.85794,0.311129,-0.615324,-0.223699,-0.850695,-0.326966,-0.891264,2.21766,-1.50254,-1.47016,0.278792,0.16393,0.69369,0.236365,0.381736,4.19967,0.784363,0.296669,0.0294849,0.919574,-0.384683,-0.65132,-1.60038
-207.363,0.985436,0.111438,4,31,0,209.439,-0.271775,0.459527,0.344781,-2.35553,-0.129074,-0.316252,-0.295783,-0.920027,5.13441,0.809388,0.196286,1.21076,0.445929,-0.195239,0.0994403,-1.16181,8.17577,0.0749231,0.473422,-2.11351,1.17658,1.64572,-0.183054,-2.12631
-209.855,0.997782,0.110563,4,15,0,210.979,-0.360792,0.607495,-0.518581,-3.03062,-0.377397,-0.587787,-0.0311035,-0.315013,-1.56229,0.00160662,0.497706,1.10352,-0.864127,-0.688886,0.355696,0.107088,-7.61499,0.558682,-5.51137,-3.39806,0.182735,-1.37673,0.312779,3.64448
-208.434,0.981515,0.110927,4,15,0,213.075,-0.355477,0.68543,1.29462,-2.38109,-0.532167,-0.218223,0.0871579,-1.14834,2.10026,0.279579,-2.11396,-2.61803,0.0894548,0.0189708,-0.46831,0.667456,10.162,0.297288,2.14744,-2.14823,-0.0110304,1.2063,0.779685,-0.927119
-207.52,0.992134,0.109669,5,31,0,211.437,-0.454649,0.106216,-0.0345564,-1.80502,-0.449219,-0.696946,-0.537403,-1.37351,1.68071,0.90738,2.68278,-1.56616,-0.174115,0.889476,0.752959,-0.430483,-9.01906,-0.580526,-0.96918,-1.55015,-0.121401,-0.376351,-1.98797,-0.838644
-206.49,0.99864,0.10947,5,31,0,210.03,-0.314909,0.509144,0.244389,-0.0793589,-0.777634,-0.416031,0.461276,-1.28632,-0.169248,-0.892026,-1.84249,-1.37328,-0.593642,-0.63931,1.67593,0.985781,11.6857,0.118904,-0.053078,0.45002,-0.335717,0.802069,2.2752,-1.05081
-210.368,0.977068,0.109914,5,31,0,215.181,-0.439753,0.566913,0.72356,0.241264,-1.3045,-0.837201,2.09432,-2.00654,-10.5281,0.0115841,0.799861,0.163169,-0.380783,-0.764167,1.429,-1.93492,7.62557,0.245866,0.422451,0.482863,-1.17944,-0.504174,3.1012,0.459655
-212.678,0.987264,0.108237,5,31,0,215.558,-0.62543,1.20923,-0.240327,1.25411,-1.78959,-0.252482,1.41879,-3.14968,1.59108,-0.612763,1.66909,-0.655483,-0.166662,-1.1159,2.03108,0.620149,-11.7314,1.06214,-0.484207,1.31952,-1.77821,-0.201544,1.20597,-1.32954
-209.026,0.998577,0.10757,5,31,0,215.149,-0.338871,1.07954,0.646857,0.393817,0.298642,-0.476639,-0.579087,-0.403721,-0.803149,-2.10555,-0.161105,-2.87758,0.577813,-1.02536,-0.00423597,-1.11288,2.78456,2.06919,2.75931,1.97477,3.51543,0.10567,-6.97532,7.11235
-211.01,1,0.107999,5,31,0,213.334,-0.659682,1.39143,0.396079,-0.905436,-0.170618,-0.712787,2.26233,-2.27307,-5.08123,1.31689,0.257073,0.425779,0.888893,-0.820978,-0.998605,-0.921247,-8.71772,1.06676,-0.17022,-0.777591,-0.123886,-0.739304,2.1753,-1.87479
-213.437,0.996757,0.108566,5,31,0,220.031,-0.235804,-0.580798,2.35798,0.295416,-2.24138,-0.508607,-0.995942,-2.09935,-0.727901,-1.82326,0.577939,0.813433,-0.372452,0.315156,-3.9036,1.2895,12.0351,-0.838011,2.68443,0.559096,-2.02658,0.293154,-0.84177,-0.923211
-211.03,0.998808,0.108819,5,31,0,218.851,-0.282753,0.43436,1.22129,0.00481801,-0.655343,0.279815,-2.01431,-1.76347,4.8322,-1.6085,3.26624,0.639923,-2.42038,-0.127469,-0.170579,1.58236,4.67931,0.161832,1.40703,0.34941,-0.195073,1.58033,-3.18216,1.69627
-211.876,0.995225,0.109271,5,63,0,216.299,-0.671215,0.800504,-0.318295,-1.08671,0.249558,-0.0233633,2.67141,-1.88239,-3.24628,0.794888,0.74331,-1.53162,-0.253617,1.93286,-1.66148,-1.34423,-3.94866,0.296069,-1.32705,-0.916872,0.369894,0.0691541,3.30299,0.600038
-212.94,0.995763,0.109374,5,31,0,219.794,-0.404246,0.171858,1.53792,0.163243,-3.32313,-0.200236,-0.403765,-2.18305,1.64548,0.733004,-0.320999,-1.02022,-1.81266,0.560724,3.9534,-0.952719,0.668833,-0.109438,1.43945,0.369819,-3.35739,0.30211,-0.577724,-0.969878
-213.861,0.987437,0.109528,4,15,0,218.158,-0.475544,0.0682353,1.40478,-0.0690953,-3.61206,-0.201358,-0.456502,-1.87572,8.28889,0.704053,1.22681,1.23227,1.33484,0.0402774,0.322535,-1.51473,-6.2007,-0.375962,1.2155,0.186153,-3.92606,0.288184,-1.13117,0.183001
-210.75,0.995925,0.108869,5,31,0,218.557,-0.262238,1.2159,-0.0062087,-0.439658,1.35318,-1.70833,0.342879,-2.00913,0.692985,-0.495717,-1.64428,0.270591,3.68576,0.897738,0.538121,1.771,13.7968,1.07908,-0.176462,-0.179133,2.0658,-1.2481,1.10199,-0.707379
-207.722,0.999438,0.109038,5,31,0,213.72,-0.520868,0.590317,0.249157,-1.61799,0.196067,-0.422132,-0.384873,-1.73459,-5.75128,0.968581,-1.11744,-0.64988,2.57484,-2.36673,-0.948675,0.102226,-7.7811,0.121514,-0.430395,-1.41317,0.539534,-0.102335,-1.38583,-1.28339
-208.58,0.995868,0.109548,4,23,0,210.62,-0.381914,0.339806,0.2297,-0.674771,1.19505,0.153366,-0.714523,-2.00521,4.39887,-0.481171,0.0438754,1.58616,0.892831,0.768607,-0.149611,-0.10258,3.95984,0.0370961,-0.085725,-0.447547,1.75093,0.895691,-1.03728,-0.185237
-209.582,0.999506,0.10971,5,63,0,211.593,-0.520762,0.100717,-1.11061,0.350244,-0.859389,0.546742,0.564082,-3.23852,2.39166,-0.254239,0.912455,0.406506,-1.3729,-1.37476,0.934886,0.201936,-5.21812,-0.023006,-1.30172,0.414224,-0.804315,0.676408,0.445959,-0.781646
-207.888,0.997848,0.110227,5,31,0,212.436,-0.481984,0.895307,0.507692,1.5212,0.224718,0.0672805,0.297363,-1.25093,2.46527,0.649881,2.50663,-0.258495,0.919139,-1.13686,-0.457959,1.91733,4.53521,0.41443,-0.113155,2.21348,0.940487,1.17924,0.315191,-0.165439
-207.211,0.994048,0.110582,5,31,0,212.227,-0.82289,1.77489,0.783432,-1.49795,-0.374967,0.143673,0.555521,-0.724622,4.07838,0.393571,-0.909519,2.34361,0.379032,1.83538,-1.32926,-0.908693,-11.4383,1.62688,-0.889274,-1.38799,-1.28898,-0.124172,-1.69513,-3.1994
-209.488,0.967088,0.110564,5,31,0,212.855,-0.846088,1.07263,1.48773,-0.809015,0.200007,-0.176687,0.860933,-1.53979,7.8205,-1.56634,0.579516,1.2902,1.15356,0.597557,-0.123429,0.0179415,-18.7293,0.293,0.535665,-0.625512,0.0965667,-0.69393,-0.8048,-4.55009
-206.41,0.997437,0.107935,5,31,0,213.893,-0.387279,0.459552,-0.0803119,0.187383,-0.404932,-0.781273,-0.698783,-1.14581,10.7039,-0.99133,1.03099,-0.266631,0.160793,-2.77196,-0.980386,-2.05491,-6.6716,-0.100059,-1.06223,0.801566,0.138319,-0.400754,-2.6934,0.131275
-204.803,0.988625,0.108244,4,31,0,208.217,-0.300468,0.438066,0.141321,-0.551992,-0.396373,-0.866922,0.163385,-0.567807,-5.45766,-0.0538361,-1.03774,1.1708,0.145533,-0.96107,-2.4289,-0.0378808,6.09062,-0.00056656,-0.280101,0.274987,0.531028,-1.49645,3.52084,-0.414711
-209.584,0.977527,0.107709,5,31,0,211.582,-0.55517,-0.281992,2.16192,0.587933,-0.283306,0.760613,0.812364,-1.66402,-5.24397,-1.21437,0.643195,0.666993,-0.784642,0.164665,-1.27293,-0.144106,3.37639,-0.963732,2.19625,0.916653,-0.0978762,1.65239,0.798388,0.263529
-210.404,0.991405,0.106132,5,31,0,216.287,-0.507019,1.0313,0.552018,-2.78168,0.946936,-0.965473,0.0132713,-1.49887,8.33991,1.12622,-2.81758,0.97833,-1.17049,-1.24085,0.757882,0.895856,-4.24848,0.597228,-0.0596813,-2.62281,1.73022,-0.988778,-0.695583,-1.24906
-208.83,0.996762,0.105869,4,31,0,215.452,-0.65886,0.609181,0.847148,-1.74948,1.28055,-0.413295,0.134912,-1.01763,-5.53128,-1.23336,1.01875,2.73607,0.191874,1.88887,0.862854,1.15287,-8.57744,-0.390877,-0.00699362,-1.56531,2.849,-0.899913,-2.13907,-0.390748
-206.83,0.998287,0.106108,5,31,0,211.813,-0.981744,0.828014,0.908543,-1.04895,-0.260954,0.629873,0.928242,-0.500862,-5.42763,1.12411,0.433637,1.64892,-2.46222,0.571385,-1.00543,-0.484069,-8.74144,-0.973352,-1.09584,-0.952631,-1.93377,1.68462,0.553303,-3.0548
-207.606,0.998267,0.106489,5,31,0,212.713,-0.408987,1.33023,0.848552,-2.18429,0.162719,-0.871416,0.0580993,-0.718569,7.61502,-0.630311,-0.286059,1.99829,0.429496,-2.14263,-1.42159,0.222761,4.77637,1.69634,1.85172,-2.03579,1.73373,-1.70446,0.329957,1.49868
-207.627,0.958198,0.106868,5,31,0,212.598,-0.424129,1.19966,1.0345,-1.23413,-0.904045,0.404542,-0.10392,-1.50631,2.60732,0.675581,-0.0265731,-1.93759,1.84406,-2.21774,0.301731,0.597938,4.48818,0.905098,0.939885,-0.940082,-0.713986,1.7238,-0.42891,-1.19677
-210.504,0.998508,0.103534,5,31,0,213.527,-0.462263,-1.79317,-0.19131,-0.344034,-0.813396,0.92501,0.408216,-2.93196,-2.92329,0.620085,0.995603,-1.5921,-1.40544,1.33101,-0.330518,-0.136705,-0.733928,-1.97197,-0.393728,-0.254782,-0.717919,1.17439,0.34084,-0.492571
-214.831,0.993723,0.103926,5,31,0,217.82,-0.458683,-1.69952,-0.439117,0.825524,-2.46074,-0.684736,0.109658,-5.0857,1.37275,1.32385,-0.0826495,0.755361,-0.458132,-1.96129,-0.551173,-1.26038,-1.19088,-1.71757,-0.461798,0.836158,-2.44808,-0.660729,0.0985714,-0.99318
-210.514,0.999392,0.103881,5,31,0,217.598,-0.443287,0.0855935,0.252171,0.430793,-0.29315,-1.32999,-0.0425988,-4.91278,0.717682,2.76724,1.08473,-0.758377,3.1514,-0.215549,-0.237112,0.745633,0.0376363,0.0651054,0.226953,0.4436,-0.276423,-1.3003,-0.0525814,-1.03921
-210.514,2.17592e-14,1.66966,1,1,0,215.119,-0.443287,0.0855935,0.252171,0.430793,-0.29315,-1.32999,-0.0425988,-4.91278,-1.06243,-1.89034,1.5065,-1.06917,1.63882,0.22866,0.318485,-0.963272,0.0376363,0.0651054,0.226953,0.4436,-0.276423,-1.3003,-0.0525814,-1.03921
-210.514,7.3635e-182,2.71513,1,1,0,213.278,-0.443287,0.0855935,0.252171,0.430793,-0.29315,-1.32999,-0.0425988,-4.91278,4.84785,-1.1378,-0.655019,-1.10053,1.38929,-0.168238,-1.02017,-0.40982,0.0376363,0.0651054,0.226953,0.4436,-0.276423,-1.3003,-0.0525814,-1.03921
-209.245,0.992244,0.150449,5,31,0,214.278,-0.366162,0.544689,0.822277,-0.507782,-0.102899,0.371165,-1.49979,-2.62322,7.34651,-0.639735,-0.94738,-0.154872,0.424174,1.4452,1.08456,2.008,3.86526,0.385056,0.69155,-0.376859,0.104691,0.797277,-1.66699,-0.800801
-211.285,0.997094,0.0799096,4,31,0,213.183,-0.337688,0.627853,1.29608,-0.672638,-0.140894,0.869038,-1.84957,-2.86557,-1.42556,-0.139626,-1.35232,0.353832,0.137938,-1.29842,1.05541,0.34225,6.6152,0.509782,1.22321,-0.567299,0.0351042,1.25094,-1.92591,-0.734202
-209.726,0.999946,0.0540352,6,63,0,214.374,-0.292095,-0.715567,-1.30084,-0.458522,-0.81275,-1.8101,0.0858862,-1.75141,-6.00786,-0.643364,-0.23994,-0.90204,-0.231997,0.506501,-3.3266,-0.302418,2.35462,-1.17618,-2.05256,-0.136283,-0.400639,-1.52445,0.737504,-0.462785
-209.674,0.999164,0.0422272,6,63,0,212.609,-0.354869,-0.612421,-1.31097,-0.505373,-0.0907274,-1.4548,0.161744,-1.25519,-4.39488,0.585665,0.64001,-0.0966373,1.99771,1.32142,0.0524689,0.487735,-3.86348,-1.52914,-3.22746,-0.0366335,0.708,-1.67966,0.952322,2.50454
-208.844,0.999996,0.0359536,7,127,0,212.17,-0.372382,0.311747,0.50093,0.356361,-1.69399,-0.440042,-0.757627,-2.51292,-2.57086,0.998932,1.95294,0.0873109,0.4771,1.50044,-0.100679,0.738199,2.57589,0.125026,0.329973,0.510701,-1.55142,-0.0544455,-0.843549,-1.3539
-210.473,0.999452,0.0325728,6,127,0,213.348,-0.695685,-0.706834,1.40826,-0.283673,-0.478571,-0.334057,0.0847891,-2.58442,-1.67094,-0.549097,0.468334,-0.61017,1.92343,0.311554,1.57459,0.651912,-17.4117,-1.02807,1.01885,-0.185884,-0.475305,-0.339921,-0.560802,-1.32798
-206.362,0.999557,0.0307123,6,63,0,213.423,-0.546536,0.121733,0.200698,-0.544795,-0.784249,-0.159822,0.80059,-1.37088,10.853,1.51753,-2.03906,-0.279506,-0.261992,0.287741,1.46347,1.84971,-2.83409,-0.67765,-0.832865,-0.203003,-0.799423,0.332446,1.23388,-0.956954
-204.946,0.999653,0.0298435,5,63,0,208.276,-0.557805,0.218516,0.440834,-0.137949,0.184837,0.144382,0.248967,-0.280574,2.39692,-0.790129,-0.793946,-0.300725,-1.23401,0.606659,2.235,-0.843714,4.98584,-1.69692,-0.162301,0.905964,2.07043,3.24672,0.923089,-0.108809
-205.743,0.999223,0.0296437,6,63,0,208.125,-0.476269,0.815734,-0.198538,-1.16512,-0.612319,-0.620504,0.373281,-0.911885,-4.19292,0.264221,0.649493,0.760666,0.178701,0.0782673,-0.606095,1.59395,-3.37263,0.302127,-2.11767,-0.779373,-0.566393,-0.679449,1.26963,-0.742577
-205.287,0.999898,0.0298784,6,127,0,207.425,-0.504415,0.558287,0.375963,0.228365,-0.672992,0.0986767,0.180878,-0.794582,-1.1179,0.141025,-1.91973,-0.823103,-0.671089,0.230611,0.568165,-0.441739,0.0278658,-0.262608,-0.592407,1.04475,-0.908142,1.87443,-0.146381,-0.909876
-206.79,0.99778,0.030539,6,63,0,210.761,-0.522221,0.738181,0.0783321,0.371668,-0.348034,-0.100899,-0.395122,-0.724469,-1.01573,0.672191,-1.06779,0.33331,1.48438,-0.996268,-2.55908,0.215878,-10.6228,0.0783054,-1.8298,1.2958,-0.178172,0.958224,-4.8748,0.795513
-206.988,0.999936,0.0312821,7,127,0,208.842,-0.53599,0.678374,0.0948522,0.445216,-0.38426,-0.208209,-0.406914,-0.755186,4.80182,0.718061,-0.317378,-0.804168,0.501324,1.42122,-0.027081,0.306369,-12.501,-0.0903615,-1.79518,1.35366,-0.310431,0.367452,-4.92872,0.865375
-210.274,0.999226,0.0324742,6,127,0,214.345,-0.311803,0.12261,-0.185362,-2.43985,-0.593053,0.613202,0.0427577,-1.60232,-6.47615,0.455412,-0.245049,2.44856,0.198307,0.304597,-1.13204,0.607312,10.2283,-0.27965,-0.652766,-2.20512,-0.111627,2.29623,0.636322,-0.562041
-210.886,0.999901,0.0338016,7,127,0,214.784,-0.284206,0.484126,-0.0740867,0.872016,-0.393963,-2.5015,0.71488,-2.16699,-11.6228,-0.504906,-0.643593,1.8894,0.549211,-0.133553,0.377142,-0.0621946,10.0813,0.28992,-0.261072,1.12148,-0.0245393,-2.25044,1.4132,-1.02248
-208.048,0.998987,0.0353835,6,95,0,213.233,-0.229728,-0.329522,-0.457608,0.761969,-0.640549,-1.49686,-0.0933838,-1.30163,-7.15838,-0.485098,-0.00614771,-0.980153,-0.281526,1.95653,-2.05124,1.31045,5.91799,-0.917957,-1.10578,1.43152,0.070102,-1.17663,1.11552,-0.774653
-207.499,0.999241,0.0370315,6,63,0,212.51,-0.333571,0.960521,-0.366977,-0.829623,-0.339065,-1.3519,-0.873276,-1.06524,2.83889,-1.81154,-0.774064,2.38177,-0.394219,-0.912457,0.91646,-0.0216416,-9.03191,0.783616,-1.62537,-0.330139,0.431149,-1.77272,-3.28469,1.63572
-211.022,0.996879,0.0388579,7,127,0,213.413,-0.669308,-0.910226,1.36218,0.286367,-0.16698,0.427852,0.978566,-3.09773,-1.53471,0.46045,-1.72902,0.54539,-0.846289,0.46237,0.561562,-0.941543,-14.0191,-1.09446,1.11963,0.349167,-0.146354,0.472122,0.674892,-1.38124
-209.692,0.99975,0.0405361,6,127,0,214.472,-0.429378,-0.253297,1.98529,-1.3316,-0.714645,0.461324,-0.370015,-1.35275,-9.14671,-1.25616,0.49068,1.06932,0.335516,0.688749,1.51787,-1.50123,4.26955,-1.04084,2.77323,-1.01882,-0.472153,2.10216,-1.35171,1.55271
-208.345,0.999988,0.0426884,6,63,0,212.246,-0.533949,1.33724,0.0401211,-0.398803,-0.0985188,0.852118,-0.107426,-2.16217,-1.90384,1.10557,-2.29433,1.18501,0.717941,-0.739095,0.911058,-0.131028,-4.59679,1.05281,-0.473847,-0.224719,0.0714012,1.34835,-0.616803,-0.894487
-208.228,0.999807,0.0450037,6,63,0,210.718,-0.483595,1.27331,0.431691,-0.403981,-0.650394,0.805311,0.0925414,-2.32325,4.96264,-0.393404,1.29325,0.0355769,-1.74923,-0.405319,0.861161,-0.105357,-0.688477,1.04173,0.09585,-0.246785,-0.507316,1.27668,-0.131758,-1.13961
-213.234,0.999414,0.0474236,6,63,0,215.282,-0.523306,-0.0644173,0.533945,0.563993,2.60952,0.853667,-0.326243,-4.17431,4.65992,-1.27837,-0.290515,0.40755,1.24945,-0.865109,-0.149413,-0.189077,-5.18392,-0.113516,0.467787,0.588899,2.63985,0.901906,-0.386167,-0.862855
-209.194,0.999959,0.0499099,6,63,0,214.541,-0.415331,-0.0513972,0.0950674,-0.552524,-0.308849,0.403944,-0.723306,-3.99789,6.36979,0.136894,-0.566877,-0.477136,-3.0191,-1.10049,0.425685,0.976544,1.92962,-0.100117,0.0382173,-0.520102,-0.263451,0.491321,-0.739893,-0.969189
-209.06,0.999255,0.0525941,6,63,0,212.845,-0.458304,0.316338,0.200749,0.236167,-0.762633,0.215452,-0.194126,-4.04929,-3.31648,0.84253,0.269224,1.84206,-1.13908,-0.570697,1.91444,0.147367,-0.990941,0.26687,0.138175,0.26613,-0.726646,0.285449,-0.227316,-1.00962
-206.117,0.998576,0.0552863,6,63,0,213.618,-0.293943,0.517166,0.700259,-1.61236,-0.410872,-0.692361,-0.166147,-0.125784,-10.2096,0.609086,1.93453,-1.40321,-1.30635,-0.389918,-2.81406,-0.872885,2.78773,0.825052,5.99943,-1.55333,0.130371,-3.06892,-1.27949,5.26467
-209.956,0.961927,0.0579742,6,63,0,215.718,-0.445305,0.416017,-0.167209,0.620172,0.689581,0.7151,1.53696,-3.16408,-15.2706,0.783144,0.437766,-1.78731,0.375223,-1.05744,0.00203038,-0.66738,2.78481,0.30143,-0.317635,0.695261,0.795751,0.91138,1.56092,-0.683306
-211.801,0.998464,0.054815,6,63,0,217.089,-0.528605,0.750872,-1.24499,0.660575,0.29312,0.791927,1.83103,-3.58473,6.47643,-0.741154,3.01638,0.0538188,1.31191,-0.0177478,-0.717131,0.598391,-4.39573,0.664589,-1.3798,0.705684,0.339542,0.880455,1.76477,-0.877013
