# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=758170905
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
406.511,0.975978,0.356529,3,7,0,-405.475,0.787934,-0.130723,-1.81029,36.5398,-4.04326,22.1814,-45.2269,-17.225,-36.0843
405.266,0.999103,0.4184,3,15,0,-405.083,0.854627,-0.229291,-1.70095,11.9942,-11.273,-4.92446,-0.30557,-33.6936,33.6587
405.266,0.393347,0.501066,2,7,0,-402.651,0.854627,-0.229291,-1.70095,14.0188,16.2884,-46.7908,-0.30557,-33.6936,33.6587
406.11,0.957078,0.349909,3,15,0,-404.001,0.842318,-0.215628,-1.79415,-32.5236,13.8501,-38.2835,-44.139,-60.4623,-25.5057
404.91,0.940391,0.403602,3,7,0,-404.607,0.845869,-0.225985,-1.69398,13.6537,-10.9363,-11.3251,-64.4252,-73.0093,37.3234
404.597,0.551144,0.458556,3,7,0,-402.072,0.874642,-0.255472,-1.78854,8.39049,-20.5888,-45.0347,35.7004,-29.1324,-24.2833
406.891,0.702296,0.368762,3,7,0,-403.304,0.787902,-0.141054,-1.73685,-80.7767,29.6363,20.1639,-108.201,-64.5646,12.4475
407.15,0.972573,0.339207,2,7,0,-406.478,0.775115,-0.109667,-1.75708,37.3438,3.82263,11.3729,-32.5049,-0.724101,-0.379341
407.292,0.930016,0.396448,3,11,0,-406.304,0.81953,-0.171665,-1.78464,19.9928,-27.1947,15.0115,19.4247,2.84857,-17.3454
407.421,0.791572,0.446093,3,11,0,-406.618,0.786217,-0.123635,-1.76257,31.2243,-6.03039,-19.6005,-9.09506,7.83993,-3.25086
407.421,0.0159916,0.444047,3,11,0,-402.073,0.786217,-0.123635,-1.76257,51.7739,71.4769,-13.9366,-9.09506,7.83993,-3.25086
407.545,0.992519,0.222877,3,15,0,-407.164,0.796872,-0.142456,-1.7487,12.9416,-18.6731,5.79694,-23.8482,-10.924,6.17882
407.522,0.868159,0.265055,2,7,0,-406.69,0.794788,-0.137844,-1.76987,-33.1836,-19.169,-10.7057,-15.3896,-2.85278,-7.66818
405.418,0.567145,0.282403,1,3,0,-405.02,0.787669,-0.155581,-1.76428,2.45484,18.5389,-10.4831,-220.968,-143.317,-8.34089
405.142,0.981227,0.230818,3,15,0,-404.34,0.829371,-0.15653,-1.75599,14.3853,-29.2162,5.6157,232.777,147.027,-2.85124
405.288,0.9986,0.271637,4,15,0,-403.458,0.778817,-0.0932489,-1.80288,65.9866,5.39609,-12.8633,134.811,117.447,-33.8488
406.556,0.595235,0.324489,2,3,0,-403.972,0.774935,-0.120363,-1.78471,28.5834,46.7955,-21.7893,-116.344,-58.44,-19.5404
406.114,0.537243,0.271957,2,3,0,-403.023,0.767313,-0.1157,-1.76224,-48.9139,-44.7856,-23.1835,-162.295,-86.563,-5.91246
406.458,0.992439,0.216701,4,15,0,-405.451,0.809742,-0.179542,-1.74414,34.3683,-5.25777,-23.892,-140.144,-102.744,7.18194
406.458,0,3.07479,0,1,1,-402.811,0.809742,-0.179542,-1.74414,-68.9406,-37.3143,-12.7929,-140.144,-102.744,7.18194
406.531,0.221166,0.517531,2,5,0,-406.393,0.829481,-0.169369,-1.74098,5.9025,-11.0634,1.4094,139.856,81.4563,9.69323
406.984,0.998636,0.0918103,3,15,0,-405.971,0.831082,-0.181775,-1.7345,16.7714,28.9691,-8.95283,71.5396,32.0607,14.8462
405.927,0.981332,0.128887,5,31,0,-404.547,0.786092,-0.141736,-1.70475,-33.4668,29.6239,3.74032,-123.236,-75.0844,31.3791
405.35,0.948513,0.195743,4,15,0,-403.765,0.76318,-0.0692995,-1.75016,-20.9616,-20.3628,-35.4585,118.92,114.935,0.351784
405.687,1,0.289068,3,7,0,-405.058,0.757071,-0.0999511,-1.73404,11.9976,-19.8438,15.099,-154.585,-75.6598,11.4429
406.476,0.337614,0.521014,1,3,0,-405.818,0.77462,-0.0925995,-1.75103,16.0134,-13.6242,-21.5167,81.2197,79.8951,2.20026
407.3,0.999967,0.120167,4,23,0,-406.099,0.807982,-0.144937,-1.75005,-47.4388,13.3362,2.91704,79.0804,53.9113,4.9826
405.879,0.983298,0.22282,4,15,0,-405.458,0.760531,-0.0995926,-1.71716,9.84072,3.30154,21.7098,-111.846,-49.0291,22.8505
405.418,0.936983,0.396568,3,7,0,-405.192,0.760051,-0.0821234,-1.69622,-15.6424,-10.2523,3.79115,-2.85143,27.0886,35.5426
405.418,0.0768944,0.612446,1,3,0,-402.926,0.760051,-0.0821234,-1.69622,20.2113,-36.9682,-35.218,-2.85143,27.0886,35.5426
404.722,0.993512,0.0630591,5,31,0,-403.773,0.748373,-0.0607091,-1.69726,41.4531,7.89692,11.8656,17.0387,48.9665,33.3183
406.937,0.991807,0.117498,4,23,0,-403.723,0.774165,-0.100577,-1.74504,62.0426,-13.8016,-40.5946,20.682,37.0027,7.01206
406.709,0.999218,0.217128,4,15,0,-406.548,0.76368,-0.0920621,-1.76036,7.09757,6.3954,-11.2028,-34.4229,6.63422,-3.55157
406.188,0.401388,0.408399,3,11,0,-405.054,0.840137,-0.183696,-1.74625,-49.3062,5.47262,-1.81392,157.066,85.788,5.76507
406.64,0.999981,0.121184,4,23,0,-405.819,0.806037,-0.133765,-1.7676,-35.6465,14.2303,-7.71402,140.09,98.7389,-7.79127
405.567,0.974248,0.228017,4,15,0,-404.254,0.845502,-0.219783,-1.80806,10.7087,34.6458,-10.3589,-39.3015,-60.2901,-35.5835
406.574,0.448207,0.393445,3,7,0,-404.665,0.846327,-0.216855,-1.76857,-0.636243,-29.7113,-36.5865,-5.31648,-34.8523,-7.86507
406.875,0.993946,0.138531,4,31,0,-404.376,0.808555,-0.149756,-1.80142,-54.7145,32.8678,-10.3233,56.6285,37.9152,-29.2717
407.5,1,0.252633,4,15,0,-406.781,0.815839,-0.167213,-1.77268,18.3175,0.990298,26.9776,9.67019,-1.12014,-9.20956
407.002,0.447804,0.464613,2,7,0,-406.033,0.795664,-0.124048,-1.74397,33.4174,-14.6678,-17.9668,89.67,70.281,8.14491
405.759,0.992097,0.167629,3,15,0,-405.249,0.767217,-0.112894,-1.71075,21.7,-9.96985,-15.9842,-128.734,-65.9733,26.8682
402.674,0.880068,0.299428,3,7,0,-402.287,0.735218,-0.0228558,-1.76437,11.5255,1.21728,-20.4539,142.302,153.566,-14.5967
406.593,0.97945,0.383565,3,15,0,-402.905,0.819765,-0.170753,-1.70474,-80.5984,23.5801,15.974,25.8305,7.98122,33.2356
405.673,0.109968,0.650024,1,3,0,-404.388,0.8408,-0.187806,-1.70651,-5.29137,-34.4652,-11.6918,126.162,64.9174,30.6
405.781,0.999825,0.092996,3,7,0,-405.449,0.82938,-0.201697,-1.70201,-23.3439,-7.10658,-6.70235,-74.7051,-69.6433,33.5532
406.172,1,0.167428,2,3,0,-405.731,0.835172,-0.192714,-1.70219,16.1608,16.2921,-8.9386,38.8598,6.96412,34.3126
406.189,0.99793,0.298624,2,3,0,-406.055,0.834775,-0.197872,-1.70332,-7.21338,-2.74677,-11.5128,2.42478,-18.6213,33.6045
406.189,0.000499741,0.524492,1,3,0,-404.299,0.834775,-0.197872,-1.70332,-27.6094,-24.8044,34.767,2.42478,-18.6213,33.6045
405.972,0.9934,0.0594258,2,7,0,-405.175,0.838564,-0.194352,-1.70067,32.3838,14.4186,12.2805,61.7379,20.9643,34.9593
407.496,0.993374,0.103515,4,31,0,-405.369,0.80923,-0.164318,-1.75319,6.44761,-32.2586,37.3558,-42.1664,-32.9003,3.35672
406.988,0.889176,0.178667,4,23,0,-405.139,0.823362,-0.169512,-1.78808,-47.6411,-16.9698,26.2728,80.3489,42.9635,-20.1335
406.722,0.867541,0.231375,1,3,0,-406.01,0.814309,-0.180231,-1.7853,-31.0426,-14.2101,9.93049,-104.944,-81.191,-18.9935
406.621,0.632556,0.281749,3,11,0,-403.547,0.784343,-0.109364,-1.78819,79.7417,7.7895,-13.1087,74.997,69.928,-21.5483
406.314,0.985826,0.184373,4,31,0,-405.699,0.786229,-0.139207,-1.79957,-30.0054,13.659,5.60571,-129.465,-75.9651,-29.5282
405.26,0.932661,0.305239,3,7,0,-404.241,0.777943,-0.0927066,-1.8052,17.8183,12.3476,30.5193,129.053,114.205,-35.4301
406.344,0.156,0.436906,3,7,0,-405.424,0.779824,-0.105345,-1.80019,6.91878,27.5869,-13.919,53.4204,58.8179,-29.9703
405.543,0.997019,0.0845984,4,15,0,-405.351,0.774591,-0.118023,-1.81949,16.9836,0.27329,-8.86317,-110.841,-52.1639,-44.1978
405.765,0.999048,0.143276,4,31,0,-402.751,0.793972,-0.143246,-1.68446,-4.96795,24.6738,-55.5862,-52.4296,-30.6803,44.367
401.54,0.667619,0.241952,4,19,0,-399.587,0.749634,-0.0326168,-1.77395,-11.9615,-28.8686,37.092,237.544,211.101,-22.9186
406.882,1,0.176375,3,15,0,-401.222,0.782605,-0.108155,-1.77518,-111.133,1.48818,-8.9956,62.2965,61.7006,-12.5848
407.461,0.997549,0.29576,4,15,0,-405.733,0.811087,-0.16534,-1.74273,-6.39645,20.2891,40.9583,-28.3136,-24.4782,10.1178
405.069,0.359262,0.489232,2,5,0,-404.276,0.766212,-0.123015,-1.76601,-0.503504,-27.4274,8.36704,-228.261,-132.223,-10.4682
406.897,1,0.167456,4,19,0,-404.714,0.832886,-0.179888,-1.75066,68.1771,6.97457,6.20044,106.265,54.9317,4.18696
406.864,0.995776,0.277755,4,19,0,-406.069,0.789643,-0.133293,-1.80035,-0.457389,23.3239,18.337,-43.4673,-17.7522,-28.8849
406.218,0.0667612,0.452753,3,7,0,-405.337,0.781856,-0.136774,-1.78671,-16.9565,-17.3192,-24.187,-158.75,-93.8115,-21.4205
405.712,0.99957,0.0784441,5,47,0,-403.699,0.815766,-0.148384,-1.81049,-52.6141,21.9885,19.1082,156.311,102.672,-37.3899
405.524,0.891147,0.129266,3,7,0,-401.999,0.801425,-0.169652,-1.80254,59.1244,40.4615,20.7153,-182.219,-125.54,-32.8097
405.334,1,0.163566,4,19,0,-403.202,0.762447,-0.109446,-1.71065,-44.9476,4.68994,39.1871,-154.318,-80.8752,26.0199
405.942,0.991688,0.213327,5,31,0,-404.402,0.769853,-0.0923666,-1.80369,49.3251,8.00495,-21.9238,33.8646,53.2455,-33.1901
407.353,0.999451,0.213327,4,15,0,-405.206,0.803091,-0.156117,-1.77894,32.1052,-21.0964,39.9676,-54.8999,-37.0324,-13.7745
407.343,0.997326,0.213327,3,7,0,-407.287,0.807821,-0.147518,-1.77654,-4.16642,-1.90178,7.51795,62.2475,42.2967,-12.1644
406.473,0.957468,0.213327,4,15,0,-405.679,0.829805,-0.198309,-1.79584,-41.4872,3.69672,-1.14359,-61.0337,-62.4985,-26.0915
406.321,0.971645,0.213327,1,1,0,-406.283,0.829688,-0.200216,-1.79638,-7.61085,-3.30978,-1.21707,-77.0074,-73.7382,-26.7509
406.639,0.999358,0.213327,5,31,0,-405.147,0.826873,-0.172862,-1.79653,44.1543,-17.4857,19.9016,97.7638,52.353,-26.2666
405.897,0.973139,0.213327,2,3,0,-405.701,0.821041,-0.19046,-1.80963,1.62323,8.61359,12.5148,-108.452,-89.2642,-36.3615
404.902,0.876483,0.213327,4,19,0,-401.912,0.868078,-0.225107,-1.73957,7.58271,36.3223,-46.3135,169.923,75.1199,8.04794
406.359,1,0.213327,2,7,0,-403.944,0.842127,-0.21756,-1.73856,70.1793,-13.6518,0.822933,-53.7063,-64.6951,11.1528
407.213,0.840791,0.213327,3,11,0,-404.327,0.818082,-0.181189,-1.74997,-78.3605,-2.62822,-11.17,-63.0679,-54.2046,5.02944
407.528,0.899645,0.213327,3,15,0,-405.466,0.805551,-0.147126,-1.76707,1.44397,43.5374,-16.0577,38.6256,27.2049,-5.67206
407.06,0.945439,0.213327,2,7,0,-407.015,0.80109,-0.160191,-1.77108,6.20705,-3.64382,-4.25721,-105.988,-71.8218,-9.28054
407.088,1,0.213327,3,15,0,-406.751,0.8195,-0.159068,-1.75829,17.8742,-6.83621,13.7208,107.332,65.4226,-0.616659
406.954,0.795263,0.213327,2,7,0,-404.966,0.807801,-0.171832,-1.75032,48.8451,21.9977,-23.5557,-109.502,-79.5823,4.12006
407.577,1,0.213327,2,3,0,-406.976,0.811116,-0.161797,-1.7502,19.947,20.6901,-0.874528,-3.95283,-7.21871,5.49276
407.063,0.990835,0.213327,4,15,0,-406.935,0.795284,-0.141074,-1.79629,13.7869,-3.14336,6.41429,-35.315,-16.6407,-25.7676
407.597,0.508344,0.213327,3,11,0,-401.704,0.80267,-0.151355,-1.76043,83.3149,38.4318,40.8482,-23.5616,-14.7802,-1.25305
405.969,0.934806,0.213327,5,31,0,-405.857,0.836358,-0.182657,-1.80233,-8.08026,6.37052,-7.42835,137.309,72.5601,-31.2193
406.262,0.740381,0.213327,2,3,0,-403.24,0.817523,-0.18902,-1.78679,34.5754,45.2465,24.5823,-133.459,-103.927,-20.8329
407.09,0.998686,0.213327,4,31,0,-404.273,0.783549,-0.122777,-1.72754,65.5958,-8.22046,-32.0784,-29.9104,-6.35922,18.8385
405.912,0.992891,0.213327,4,15,0,-405.643,0.753682,-0.0771496,-1.72174,-1.53388,-9.6603,15.0489,-35.8775,9.86774,19.8424
406.731,0.98448,0.213327,4,15,0,-405.122,0.782854,-0.127707,-1.71722,37.666,-29.8507,-10.8918,-68.2245,-33.4396,24.8254
407.46,0.999389,0.213327,3,15,0,-405.976,0.810877,-0.155504,-1.74126,-19.0887,29.0319,25.1439,36.6008,21.6672,11.0687
407.526,0.999,0.213327,3,11,0,-406.85,0.802827,-0.153231,-1.76974,-9.59271,4.84391,-28.0112,-35.9204,-23.5171,-7.44902
407.566,0.998583,0.213327,3,15,0,-406.862,0.806486,-0.158344,-1.76242,-22.2442,9.7673,-22.2867,-31.0526,-22.9194,-2.5541
405.446,0.743852,0.213327,2,3,0,-404.735,0.792828,-0.163287,-1.76338,-11.8132,-25.6848,-0.191549,-218.129,-145.213,-7.62365
404.237,0.962085,0.213327,3,11,0,-403.374,0.828462,-0.151232,-1.71853,-10.0714,14.8583,-27.7594,241.845,154.938,19.6849
405.545,0.998594,0.213327,3,7,0,-403.017,0.812758,-0.180782,-1.69348,-40.3701,-33.196,30.1643,-104.429,-79.6285,38.3551
405.82,1,0.213327,3,7,0,-405.383,0.827321,-0.169233,-1.69871,-10.0926,-7.89663,-20.5767,108.941,61.9238,35.7373
406.676,0.914636,0.213327,2,7,0,-404.024,0.819165,-0.180308,-1.71237,37.7805,22.2569,44.1745,-41.3779,-39.3041,28.4297
407.327,0.999984,0.213327,4,15,0,-406.267,0.790404,-0.12256,-1.75821,14.738,-9.38869,33.5197,44.6785,42.6613,-0.545427
407.096,0.966277,0.213327,3,13,0,-406.009,0.794698,-0.150014,-1.77023,-27.2554,23.3087,16.6939,-104.31,-65.7823,-8.75163
406.906,0.990006,0.213327,3,11,0,-406.768,0.79938,-0.159589,-1.74127,-8.21763,2.00614,-11.529,-113.497,-76.4208,9.78026
406.992,1,0.213327,2,7,0,-406.696,0.805746,-0.136841,-1.75744,-3.42812,7.60707,-17.3249,112.576,79.3578,-0.481932
407.512,0.999885,0.213327,3,15,0,-406.508,0.80816,-0.162662,-1.75623,-4.16707,31.8282,-1.58827,-42.559,-32.37,1.39406
405.686,0.791008,0.213327,3,7,0,-405.021,0.797942,-0.169454,-1.75071,31.5396,1.67169,-16.4986,-199.906,-136.415,1.1829
404.086,1,0.213327,4,15,0,-403.827,0.780185,-0.142649,-1.68156,3.4516,15.9176,2.45412,-178.611,-111.331,42.6999
402.506,0.95179,0.213327,4,15,0,-401.833,0.749003,-0.0987559,-1.81983,7.21369,-24.8463,-7.52901,-275.545,-147.392,-50.8287
406.978,0.996903,0.213327,4,15,0,-401.241,0.783092,-0.130257,-1.73393,-1.83351,-55.781,58.6936,-85.4142,-45.1079,14.4502
406.261,0.944598,0.213327,2,3,0,-406.108,0.788495,-0.108211,-1.72955,2.49357,-12.0642,-3.13743,118.292,95.2601,15.9369
403.626,0.819111,0.213327,2,3,0,-403.246,0.790973,-0.0926695,-1.7293,13.5683,-17.3876,0.398822,247.384,184.985,10.8652
405.793,0.955317,0.213327,3,15,0,-401.98,0.805759,-0.175999,-1.71533,-90.5012,-9.88336,2.78886,-149.162,-106.534,24.5285
407.49,0.919254,0.213327,3,7,0,-404.385,0.820636,-0.171896,-1.75954,-43.2301,-35.6864,-35.9813,29.4303,9.36283,-0.607047
406.789,0.957494,0.213327,3,15,0,-405.853,0.79394,-0.123114,-1.7238,-26.1547,22.297,13.31,74.8525,60.502,20.8199
406.767,0.916875,0.213327,3,15,0,-404.075,0.813185,-0.148049,-1.72917,-21.2247,49.2231,11.8815,109.463,71.642,17.5824
405.984,0.923243,0.213327,4,19,0,-404.158,0.854841,-0.222941,-1.78826,-18.0406,-38.2273,-17.7185,47.9876,-4.78793,-21.7049
405.496,0.901046,0.213327,4,23,0,-403.835,0.809431,-0.144568,-1.68389,-56.5763,13.5623,6.20603,86.2183,57.606,44.4325
405.563,0.977027,0.213327,3,7,0,-404.977,0.804022,-0.14024,-1.68141,-33.0711,-7.99359,-6.01248,60.9577,43.1592,46.0977
405.428,0.966226,0.213327,3,7,0,-405.028,0.801371,-0.134517,-1.68059,25.6936,6.62301,8.64962,70.437,51.5628,46.3215
403.22,0.830784,0.213327,2,3,0,-403.056,0.790573,-0.162214,-1.67168,3.43994,-12.3997,3.09196,-194.862,-129.773,47.5504
404.127,1,0.213327,2,3,0,-403.049,0.793535,-0.16141,-1.67764,-32.8923,-13.6686,22.792,-164.714,-110.129,45.5308
405.814,0.997749,0.213327,3,7,0,-403.866,0.802026,-0.14721,-1.68217,38.0972,25.3573,29.1047,-0.0370007,1.22616,46.0762
405.814,0.59778,0.213327,1,3,0,-402.192,0.802026,-0.14721,-1.68217,-46.8164,-48.0179,-21.6819,-0.0370007,1.22616,46.0762
405.811,0.925802,0.213327,3,7,0,-405.037,0.793314,-0.142395,-1.6857,12.893,21.3824,-17.9034,-53.645,-31.0873,43.6421
406.477,0.899046,0.213327,4,15,0,-403.149,0.830039,-0.170124,-1.73753,55.2907,-8.2211,-49.0918,139.734,81.0518,11.8367
406.881,0.999792,0.213327,3,15,0,-406.095,0.79691,-0.123787,-1.74687,-37.7708,5.39055,-11.9605,105.339,80.5489,6.0381
404.758,0.738901,0.213327,2,7,0,-402.091,0.793865,-0.104039,-1.72133,-57.8097,-12.8909,35.6526,198.686,148.239,18.3557
403.385,0.999664,0.213327,4,15,0,-400.8,0.806887,-0.181059,-1.6636,-66.3145,12.2706,-23.9152,-152.999,-110.419,53.3873
406.552,0.958353,0.213327,3,15,0,-402.168,0.806639,-0.133501,-1.74714,-50.6463,-11.1454,-63.1012,143.079,100.218,5.35719
405.886,0.996301,0.213327,3,15,0,-404.601,0.769773,-0.121035,-1.72928,-35.4891,24.1418,13.5359,-161.481,-89.8381,15.104
406.295,0.990767,0.213327,4,15,0,-405.247,0.773583,-0.118451,-1.79407,40.1475,9.02576,-17.4638,-120.163,-59.5196,-26.1729
407.206,1,0.213327,4,15,0,-406.214,0.779594,-0.112891,-1.74422,-34.2804,-3.18987,-24.052,-5.6943,14.3397,8.16349
407.146,0.996311,0.213327,3,7,0,-407.07,0.78225,-0.114078,-1.73721,10.0125,-5.18788,-2.27749,14.4705,26.4066,12.6407
406.698,0.992798,0.213327,4,15,0,-405.57,0.799539,-0.146389,-1.70502,-10.4469,15.3388,32.9948,-19.7841,-10.7838,32.9397
405.965,0.905996,0.213327,2,3,0,-405.708,0.794277,-0.152049,-1.69993,15.8584,6.17409,-11.6421,-106.555,-68.8649,34.7147
407.268,0.964896,0.213327,3,15,0,-404.907,0.80607,-0.14329,-1.73942,-33.3882,-15.1257,45.7715,68.5021,47.713,11.8024
405.781,0.749994,0.213327,3,11,0,-404.027,0.802557,-0.121061,-1.75534,-53.2033,-4.61629,-24.0439,187.894,135.063,-1.59133
406.054,0.986606,0.213327,3,11,0,-405.01,0.791845,-0.155975,-1.77732,-13.7239,-26.3812,-18.8036,-182.17,-118.559,-15.4913
407.042,0.997732,0.213327,3,15,0,-402.113,0.775618,-0.105087,-1.76955,26.2713,-67.4509,-13.9714,5.19102,26.2938,-8.70301
406.362,0.99612,0.213327,5,31,0,-405.663,0.830339,-0.18781,-1.81077,-16.6769,16.6911,19.6285,25.6275,-1.93363,-36.025
407.207,0.733454,0.213327,2,5,0,-404.465,0.821236,-0.175058,-1.78773,-61.2357,-15.976,31.917,14.0208,-2.35575,-19.5004
407.314,0.971747,0.213327,5,31,0,-406.531,0.819609,-0.176372,-1.73622,31.314,-3.27402,-20.5477,-12.5715,-19.4104,14.1981
406.511,0.847452,0.213327,3,11,0,-405.122,0.825183,-0.194122,-1.79244,34.526,23.8059,-19.3932,-83.3831,-74.5718,-23.8806
406.812,0.969005,0.213327,1,3,0,-406.186,0.83072,-0.18575,-1.79522,-23.8198,-18.7053,5.72568,45.2408,12.0903,-25.0045
407.484,0.995142,0.213327,4,19,0,-406.438,0.789022,-0.13004,-1.75941,30.7352,-8.80761,-26.3807,-23.3295,-4.4598,-1.0298
406.638,0.901002,0.213327,3,7,0,-406.581,0.785151,-0.139567,-1.77674,8.62957,-2.19741,-4.85741,-138.304,-82.3337,-14.0452
406.069,0.991534,0.213327,4,31,0,-403.373,0.841649,-0.219124,-1.7827,-28.9018,48.3185,-5.804,-76.552,-82.3891,-18.1437
403.891,0.782688,0.213327,4,15,0,-400.771,0.851579,-0.211791,-1.66535,57.4243,22.4178,-38.151,74.9432,23.3741,54.0079
404.102,0.956707,0.213327,3,7,0,-403.392,0.849447,-0.203823,-1.6709,-30.2627,-1.68425,-19.3891,103.153,44.4417,50.7771
404.739,0.996167,0.213327,4,15,0,-403.67,0.804868,-0.140341,-1.84405,45.6627,-11.1401,-1.72119,91.6745,66.2917,-61.3387
404.799,0.996869,0.213327,3,7,0,-403.43,0.817049,-0.163947,-1.84687,-28.4083,-1.35153,-35.8703,53.3424,28.4012,-62.8512
407.287,0.91827,0.213327,4,15,0,-403.539,0.824155,-0.185811,-1.74966,30.1601,13.9132,-63.5644,-29.3876,-34.7778,5.47767
406.627,0.999514,0.213327,4,31,0,-406.114,0.76736,-0.0910336,-1.77299,-18.8284,18.9397,-1.15626,13.6843,38.8222,-11.8848
406.39,0.836886,0.213327,2,7,0,-404.111,0.786147,-0.104621,-1.7561,20.5094,-39.6929,26.3885,123.834,101.834,-1.10709
407.221,0.99562,0.213327,2,3,0,-406.219,0.778654,-0.110939,-1.75876,38.4794,16.9986,7.88089,-2.64194,17.894,-1.28196
407.474,0.994914,0.213327,4,15,0,-406.895,0.79387,-0.133065,-1.77178,29.902,-11.8221,-6.8182,8.77177,15.0195,-9.01997
407.367,0.899652,0.213327,3,15,0,-406.549,0.797607,-0.145636,-1.78148,39.2616,10.1252,-4.93605,-40.9893,-22.8711,-15.4879
407.16,0.993912,0.213327,4,31,0,-406.53,0.829543,-0.191378,-1.77461,-11.8232,21.1992,-12.6907,-10.6231,-26.0286,-10.9171
407.583,0.98818,0.213327,4,23,0,-406.224,0.812027,-0.160006,-1.76411,-25.358,31.0683,12.4503,18.6233,8.12905,-3.53226
407.485,0.999086,0.213327,5,31,0,-407.238,0.792214,-0.131247,-1.74755,19.5055,-8.72267,-0.481754,3.41852,11.7634,6.73656
406.576,0.996624,0.213327,4,23,0,-406.31,0.841977,-0.207248,-1.78788,-14.3682,13.2712,-0.419065,15.2414,-17.8321,-20.498
405.526,0.924086,0.213327,2,7,0,-405.27,0.850944,-0.205551,-1.80123,4.38212,9.93295,13.9218,135.923,59.8251,-31.1278
406.565,0.996526,0.213327,4,23,0,-403.49,0.780302,-0.115346,-1.80362,-65.0104,11.7495,36.2846,-17.7165,8.20262,-31.7513
406.205,0.889675,0.213327,3,7,0,-405.012,0.778373,-0.128527,-1.79496,4.96781,-23.2194,28.9473,-140.149,-77.4535,-26.8607
403.898,0.993259,0.213327,4,15,0,-402.722,0.802226,-0.13746,-1.85738,2.44141,-29.0656,-21.011,83.2845,62.9169,-71.7287
404.4,1,0.213327,2,3,0,-403.638,0.800462,-0.155053,-1.85044,8.51703,-7.40313,29.4431,-90.2439,-58.5988,-66.2337
403.191,0.9174,0.213327,2,7,0,-402.355,0.802905,-0.156556,-1.86856,-33.1798,-16.0301,10.4543,-73.5829,-48.6468,-80.403
406.97,1,0.213327,3,7,0,-402.468,0.82828,-0.188229,-1.79027,21.6478,1.3389,74.2128,-2.37141,-19.5783,-21.5065
407.448,0.996811,0.213327,5,31,0,-406.582,0.813997,-0.168845,-1.74225,-17.8272,16.429,24.2192,-21.2052,-21.5399,10.4537
406.926,0.850231,0.213327,4,23,0,-405.635,0.775763,-0.100573,-1.75324,24.7889,30.7471,-10.4194,38.3406,48.79,1.67832
406.115,0.995244,0.213327,4,23,0,-405.267,0.851848,-0.212448,-1.78601,-15.5812,12.5122,-27.4077,91.2251,28.344,-20.0315
405.846,0.999294,0.213327,4,15,0,-403.627,0.855033,-0.216864,-1.72008,-47.1577,33.9299,10.1966,84.6503,25.1744,22.3725
405.575,0.994445,0.213327,3,7,0,-404.926,0.859606,-0.224994,-1.71697,27.35,-3.76865,19.4995,77.732,17.3097,23.9431
405.07,0.938037,0.213327,2,7,0,-404.386,0.862142,-0.237397,-1.70455,-26.8216,-18.8887,3.17589,22.557,-22.7217,31.0618
405.011,0.927085,0.213327,1,3,0,-404.436,0.864049,-0.22744,-1.70855,1.35536,-20.1199,15.073,105.235,34.3193,28.37
406.707,0.962262,0.213327,3,11,0,-403.67,0.840282,-0.210249,-1.74122,-64.1941,7.59077,-37.8238,-23.8287,-42.3051,10.0859
406.359,0.954628,0.213327,4,15,0,-406.017,0.835873,-0.212332,-1.76743,18.1651,-4.49316,14.8924,-89.9333,-86.8405,-7.73558
407.103,0.993429,0.213327,4,19,0,-405.649,0.781237,-0.10896,-1.7514,11.0921,-37.4056,-5.67185,39.2882,45.3476,3.30652
406.853,0.995676,0.213327,4,23,0,-406.168,0.830004,-0.197107,-1.73298,-23.7451,9.91997,20.6875,-42.7076,-48.0932,15.5589
405.3,0.983403,0.213327,4,15,0,-403.93,0.787915,-0.136379,-1.8331,25.9887,-9.12805,-35.5216,-94.2373,-51.0001,-53.344
405.865,1,0.213327,3,7,0,-405.274,0.789622,-0.127652,-1.82674,13.7342,13.7638,20.2765,-0.854464,13.4521,-48.0545
407.433,0.945035,0.213327,4,15,0,-405.16,0.815731,-0.167514,-1.77872,-42.2108,2.14749,-43.3229,6.23506,-3.49698,-13.2736
407.296,0.973223,0.213327,4,15,0,-407.184,0.819346,-0.165813,-1.77813,-8.24617,-7.08062,-6.45627,60.0964,31.8766,-13.1085
406.924,0.987394,0.213327,4,31,0,-406.483,0.769154,-0.10173,-1.74816,3.59704,17.7039,12.8064,-41.2242,-3.03892,4.89049
