# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=758170905
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
398.18,0.685772,0.225281,3,7,0,-398.03,0.858688,-0.284699,-1.72751,-15.1754,-1.53239,-7.03328,-326.187,-268.928,2.31146
403.95,1,0.225281,2,3,0,-397.926,0.872864,-0.266135,-1.71404,-74.2413,-50.0019,-33.3692,-54.6796,-85.3818,22.8601
406.198,0.985192,0.225281,3,7,0,-403.606,0.85701,-0.225023,-1.76348,-62.176,10.4433,-28.8786,55.3666,0.372927,-5.11349
407.114,1,0.225281,4,15,0,-405.828,0.777513,-0.10716,-1.74765,-33.9889,19.7555,-20.6326,11.3676,28.1072,5.71542
406.917,0.915548,0.225281,3,11,0,-406.175,0.789168,-0.114984,-1.743,-6.96821,26.2581,-4.52421,82.1812,69.6399,8.51526
406.739,0.860054,0.225281,2,7,0,-405.319,0.776774,-0.123575,-1.73633,-47.436,-12.3792,16.418,-107.289,-56.0078,12.3254
406.263,0.893093,0.225281,1,1,0,-406.193,0.775647,-0.127974,-1.73442,-11.287,0.0712174,-3.6663,-148.252,-84.3292,12.597
405.151,0.970732,0.225281,4,23,0,-403.628,0.843999,-0.23215,-1.76798,-49.4453,16.0373,12.5506,-141.378,-129.471,-10.3625
404.018,0.820496,0.225281,2,7,0,-401.569,0.848861,-0.181192,-1.74245,-31.2039,32.2693,33.5643,266.041,156.862,4.04057
406.821,0.987605,0.225281,4,15,0,-402.783,0.778696,-0.115117,-1.79296,91.3022,13.0319,3.94309,-34.4074,-2.89091,-24.3292
407.343,0.98512,0.225281,3,7,0,-406.664,0.782157,-0.119147,-1.75443,-22.2097,1.33189,-23.2234,-21.7536,1.55229,1.82723
403.773,0.918396,0.225281,4,15,0,-403.233,0.887494,-0.279399,-1.74457,18.9542,15.0572,-13.1128,6.88296,-54.8555,2.92932
405.194,0.977237,0.225281,4,23,0,-400.455,0.743833,-0.0704028,-1.78607,53.3618,-33.3428,-52.4644,-105.904,-26.5477,-23.5622
405.122,0.88266,0.225281,1,3,0,-404.273,0.753762,-0.0618163,-1.78381,-39.4301,-8.27069,-8.5116,73.2549,92.4033,-22.1174
407.2,0.999463,0.225281,4,15,0,-404.634,0.791964,-0.121796,-1.7545,61.0057,-22.8086,19.4716,66.7782,57.0493,1.63618
406.726,0.969972,0.225281,4,15,0,-405.721,0.787942,-0.137517,-1.79562,5.46665,14.6385,30.4797,-95.2467,-53.2538,-26.1089
406.797,0.958301,0.225281,3,11,0,-404.054,0.786337,-0.139867,-1.77474,6.5345,3.32617,57.117,-126.423,-74.9094,-12.41
406.426,0.98813,0.225281,3,11,0,-405.707,0.790192,-0.112116,-1.72959,15.7152,4.62371,-26.4755,109.935,88.1458,16.2685
407.159,0.995179,0.225281,3,15,0,-406.357,0.793565,-0.141867,-1.72745,40.025,4.12562,-7.26354,-52.8544,-29.6352,19.183
407.267,0.97346,0.225281,3,15,0,-404.305,0.82176,-0.169579,-1.77821,-48.3829,16.0783,44.0851,60.1099,30.0186,-13.1774
407.021,0.939719,0.225281,4,15,0,-406.063,0.83324,-0.184543,-1.77206,-3.13943,29.0027,-10.6967,80.8085,35.9984,-9.47953
406.244,0.951791,0.225281,3,11,0,-404.688,0.846768,-0.222779,-1.73754,42.6656,-4.08477,28.9605,-39.8988,-58.1841,11.6684
407.323,0.995441,0.225281,5,31,0,-403.793,0.822162,-0.16837,-1.76284,-69.9681,35.0517,4.2035,71.5887,38.0543,-3.05893
407.106,0.999515,0.225281,4,15,0,-406.748,0.789914,-0.136932,-1.78708,-5.41266,11.98,15.422,-66.1595,-34.5243,-19.7654
405.582,0.669565,0.225281,3,15,0,-400.982,0.799818,-0.116104,-1.76333,25.5241,29.2305,64.1997,195.666,142.747,-7.22599
406.758,1,0.225281,3,7,0,-405.495,0.777708,-0.126911,-1.757,-47.9063,-11.6062,8.84532,-125.323,-68.4223,-1.07073
407.48,0.998726,0.225281,4,15,0,-403.698,0.79561,-0.144581,-1.7562,39.2851,0.602061,-60.7504,-53.0761,-30.5277,1.15516
407.462,0.999989,0.225281,4,15,0,-407.385,0.802207,-0.141946,-1.74331,-2.15531,-7.16396,5.25162,36.9331,28.1704,9.60241
407.042,0.994202,0.225281,4,15,0,-405.737,0.827553,-0.188461,-1.72973,-8.84741,-4.12359,38.8011,-10.2595,-23.3004,18.0069
407.027,0.996513,0.225281,4,31,0,-406.542,0.812817,-0.164523,-1.71671,28.7419,-9.79096,2.67747,-3.65674,-8.25711,26.2048
406.918,0.998796,0.225281,2,3,0,-406.883,0.813409,-0.162959,-1.71266,-2.26765,0.917835,-6.15248,12.4468,2.75087,28.6326
406.771,0.974114,0.225281,4,15,0,-406.584,0.80916,-0.166529,-1.80194,4.81069,-12.4957,-4.55285,-65.1254,-48.8436,-29.808
406.416,0.999639,0.225281,4,15,0,-405.629,0.835297,-0.187835,-1.71318,-22.8709,21.2615,-10.0647,72.2337,30.2068,27.649
407.317,0.930512,0.225281,3,11,0,-404.919,0.820395,-0.182052,-1.75766,-43.6308,-4.12232,-42.4872,-44.8317,-43.0579,0.274093
405.464,0.740722,0.225281,2,3,0,-405.237,0.815078,-0.195047,-1.75419,-3.75156,-12.0107,9.39796,-193.371,-144.352,-1.25554
406.925,0.998217,0.225281,2,7,0,-405.544,0.824425,-0.165711,-1.74385,-19.6,-32.5192,-12.2269,111.636,65.0486,8.52785
407.493,0.972335,0.225281,3,15,0,-406.555,0.800451,-0.149663,-1.74347,8.49657,29.3847,-5.3021,-34.6417,-21.2759,9.5332
406.355,0.851135,0.225281,3,11,0,-405.478,0.805827,-0.130653,-1.76585,18.9555,1.78446,29.1763,159.561,112.677,-7.22176
406.192,0.996892,0.225281,2,7,0,-406.148,0.787806,-0.148423,-1.77755,-4.41775,1.20233,-6.32442,-173.093,-109.001,-15.4274
405.3,1,0.225281,3,15,0,-402.811,0.79021,-0.113577,-1.68699,-30.7726,-8.7732,48.7031,92.7859,74.7166,41.7293
405.716,0.979042,0.225281,3,7,0,-403.794,0.768726,-0.088745,-1.70204,-24.8211,-16.2732,-40.5536,40.6148,52.5031,32.4641
406.639,0.990391,0.225281,4,15,0,-405.418,0.800953,-0.146848,-1.81222,-48.8502,9.78975,4.98863,-12.5956,-4.78057,-36.892
405.82,0.832913,0.225281,2,3,0,-405.604,0.804268,-0.135987,-1.81806,18.6442,7.25799,-1.65133,114.57,82.6687,-42.2788
407.354,1,0.225281,4,15,0,-405.488,0.788644,-0.121502,-1.75796,-13.5514,-18.9379,-41.2451,32.7726,35.5244,-0.35292
407.056,0.96891,0.225281,3,15,0,-406.228,0.790074,-0.14178,-1.77743,-20.8801,12.512,23.6763,-98.445,-57.8621,-13.5842
406.943,0.837173,0.225281,2,7,0,-405.301,0.801307,-0.130565,-1.76761,-41.5459,-15.2673,-27.0266,110.077,81.0538,-7.25878
406.959,0.977537,0.225281,3,11,0,-406.515,0.78768,-0.141424,-1.75287,14.6458,13.8734,13.3557,-116.957,-70.0407,2.1613
407.198,0.997529,0.225281,3,11,0,-406.855,0.793216,-0.124233,-1.77045,17.0736,11.5971,9.25634,65.2166,55.4758,-8.71961
404.99,0.624182,0.225281,2,3,0,-404.735,0.778368,-0.144002,-1.76194,-11.0414,-7.30707,-13.1701,-240.732,-150.441,-7.80869
407.369,0.926279,0.225281,1,3,0,-404.332,0.789438,-0.122688,-1.75844,-49.4274,-42.3983,-9.42643,33.156,35.2225,-0.618388
407.394,0.986902,0.225281,4,19,0,-406.893,0.803723,-0.15203,-1.78416,-31.3204,3.83361,6.34321,-17.8916,-11.2248,-17.084
406.723,0.935612,0.225281,4,15,0,-406.216,0.784282,-0.127415,-1.79995,-26.1422,-5.95273,13.665,-62.4581,-26.8993,-28.9916
405.522,0.998867,0.225281,4,31,0,-405.117,0.857852,-0.237449,-1.7219,-0.428133,-1.23222,22.0208,-21.1901,-51.8811,20.5996
404.542,0.963114,0.225281,3,7,0,-403.916,0.877813,-0.264376,-1.73515,28.1822,5.69049,16.484,6.39123,-47.3405,10.4015
406.038,0.834789,0.225281,3,11,0,-402.699,0.860091,-0.2294,-1.76011,-8.7115,53.3314,-22.0037,58.1053,0.230476,-3.18696
407.286,0.986314,0.225281,4,23,0,-405.044,0.783157,-0.115254,-1.76087,58.7099,-25.1434,-2.11034,16.5265,28.2161,-2.46364
406.065,0.957678,0.225281,4,15,0,-405.74,0.790441,-0.123097,-1.81896,26.2844,-0.727934,-2.39125,45.6904,45.4491,-42.5812
403.428,0.931276,0.225281,3,7,0,-403.273,0.784338,-0.108962,-1.85642,9.34008,9.26249,5.72862,88.3069,82.5697,-72.3115
405.887,0.773162,0.225281,4,15,0,-400.923,0.823082,-0.153041,-1.77278,-14.0927,36.2173,-65.1923,194.56,124.35,-12.3908
407.328,0.999064,0.225281,3,7,0,-406.104,0.815291,-0.157477,-1.77061,-45.7313,-14.6949,6.71377,73.8562,44.7876,-8.22002
406.913,0.967536,0.225281,3,15,0,-406.66,0.804546,-0.139247,-1.79053,-4.43642,-14.7201,-5.25583,87.5832,62.9501,-22.1804
403.98,0.99075,0.225281,4,15,0,-403.748,0.780053,-0.101689,-1.84484,-13.1185,11.9894,2.65994,91.4091,87.9653,-63.7434
405.456,0.998957,0.225281,4,31,0,-401.549,0.824939,-0.17481,-1.83284,20.156,-37.0493,52.8063,63.8761,29.1793,-52.2869
404.421,0.886534,0.225281,2,3,0,-404.276,0.826817,-0.165899,-1.83761,-9.25726,8.44173,-6.25706,162.264,97.1659,-57.4304
404.94,1,0.225281,2,3,0,-404.219,0.825136,-0.17556,-1.84225,-14.9707,-24.0539,-5.67659,61.247,26.9507,-59.4319
405.634,0.999639,0.225281,2,3,0,-404.94,0.822025,-0.177644,-1.83179,15.0912,4.29742,-26.192,3.49762,-11.0807,-51.2876
407.419,0.963784,0.225281,4,15,0,-404.39,0.794491,-0.138203,-1.7788,2.02392,-19.5273,-56.3297,-21.835,-6.94867,-13.6869
405.288,0.980757,0.225281,4,15,0,-405.011,0.866275,-0.243144,-1.72224,13.5915,2.07687,14.9914,27.6518,-23.1313,20.0668
399.208,0.563123,0.225281,3,15,0,-395.814,0.891791,-0.237835,-1.67452,3.15717,27.573,-56.0666,295.133,153.563,39.4348
404.341,0.980247,0.225281,4,15,0,-398.817,0.856958,-0.20528,-1.80477,-93.5451,-2.91458,-42.0677,211.528,108.286,-35.6976
406.059,0.930378,0.225281,4,15,0,-402.504,0.787372,-0.103165,-1.74874,1.84274,-43.639,-44.0137,145.429,115.96,3.03307
406.902,0.999083,0.225281,4,23,0,-405.693,0.793983,-0.14874,-1.7284,50.2307,-0.230626,7.15725,-94.2939,-59.2671,18.0575
406.738,0.906705,0.225281,3,15,0,-405.651,0.814033,-0.181936,-1.74045,-41.688,-9.17484,15.4122,-109.805,-84.3442,10.2066
406.651,0.922843,0.225281,3,11,0,-405.754,0.802162,-0.165107,-1.78154,38.1445,9.64114,12.4971,-132.345,-91.1473,-16.8837
404.831,0.996089,0.225281,4,15,0,-404.402,0.769712,-0.116221,-1.82328,-10.347,16.3368,11.3551,-158.386,-81.4948,-48.155
400.927,0.90563,0.225281,3,15,0,-399.222,0.801771,-0.124661,-1.87856,-49.6522,12.779,21.9044,194.991,142.903,-91.4577
401.074,0.91015,0.225281,1,3,0,-399.176,0.790376,-0.137851,-1.89078,-45.1594,-23.7151,-21.45,-84.9031,-44.1878,-99.2804
407.334,1,0.225281,3,7,0,-400.923,0.814276,-0.173101,-1.77318,-23.0946,8.73325,-85.5582,-50.8196,-42.7876,-9.89218
407.451,1,0.225281,4,15,0,-407.227,0.810544,-0.160529,-1.73668,-21.2984,-1.27872,-3.80529,-1.10383,-4.82576,14.0256
407.35,0.998845,0.225281,3,7,0,-407.289,0.807161,-0.154476,-1.72949,5.76138,-2.35322,6.86391,4.1706,1.26767,18.448
406.8,0.924326,0.225281,4,23,0,-406.495,0.778289,-0.125741,-1.77335,-14.0827,-7.9575,-13.3668,-114.629,-60.4445,-11.6186
406.764,0.994822,0.225281,2,7,0,-406.299,0.775357,-0.119536,-1.77784,2.39286,-19.1582,10.3144,-103.763,-50.2473,-14.6474
406.828,0.970071,0.225281,4,15,0,-406.148,0.791449,-0.145998,-1.78393,-31.6961,4.67335,-15.2552,-115.22,-70.5983,-18.2507
406.325,0.986584,0.225281,3,15,0,-405.672,0.790573,-0.113305,-1.78911,16.7843,-22.5466,2.14126,118.461,95.8455,-22.6502
406.488,0.954169,0.225281,3,11,0,-402.85,0.784464,-0.141286,-1.74208,5.67211,-19.2631,62.4634,-147.618,-89.8356,8.19466
407.085,0.851704,0.225281,2,7,0,-404.795,0.783735,-0.132375,-1.76267,-36.2505,-32.5972,26.8435,-98.8202,-53.8729,-4.01749
407.492,0.986786,0.225281,2,3,0,-406.989,0.789842,-0.131127,-1.7624,30.0215,9.14948,1.16753,-22.1544,-4.1375,-2.94555
407.465,0.906452,0.225281,4,15,0,-405.954,0.809402,-0.150606,-1.76541,-34.5406,-5.93891,-33.3231,56.6053,37.0231,-4.6585
404.813,0.875771,0.225281,3,13,0,-403.832,0.809189,-0.141947,-1.8367,14.5979,14.2386,-28.5081,132.783,91.5752,-56.3421
404.979,0.999143,0.225281,4,15,0,-403.18,0.747562,-0.0840561,-1.71219,3.33413,-3.27876,-46.3056,-140.905,-61.1488,24.1162
406.033,0.999487,0.225281,4,15,0,-404.077,0.788088,-0.112663,-1.70357,-27.7965,38.807,8.70328,80.516,67.9202,32.3794
406.209,0.988316,0.225281,4,15,0,-405.306,0.766301,-0.106532,-1.71911,31.9196,0.446359,22.7911,-98.8582,-43.6648,22.3214
406.041,0.998149,0.225281,4,15,0,-405.267,0.846718,-0.20242,-1.79564,14.1887,-24.3955,-9.41525,108.227,43.9136,-26.5372
405.7,0.756864,0.225281,2,3,0,-404.257,0.844824,-0.194288,-1.7994,50.4996,15.9951,-2.03049,148.611,73.856,-29.7008
405.941,0.863828,0.225281,2,3,0,-404.131,0.832689,-0.203819,-1.80743,-31.5364,-36.0594,-5.28721,-70.525,-71.8944,-34.6474
405.357,0.99592,0.225281,4,15,0,-402.769,0.786968,-0.124696,-1.83567,15.8354,-33.1446,-40.3159,-10.749,9.0852,-54.9207
403.1,0.720154,0.225281,2,3,0,-402.299,0.776382,-0.130092,-1.85016,-23.5523,-22.8027,4.0357,-196.895,-112.749,-69.0069
403.508,0.979543,0.225281,4,15,0,-402.147,0.782354,-0.138377,-1.84735,-49.7514,5.48953,-14.9676,-187.091,-111.265,-66.2759
407.498,0.991052,0.225281,3,15,0,-401.475,0.802835,-0.154457,-1.74748,13.0253,36.1889,-74.4526,-42.4023,-28.4405,6.97675
406.331,0.99457,0.225281,3,11,0,-405.871,0.803103,-0.15247,-1.81948,-6.65879,-4.40619,-22.4801,-30.9694,-19.4611,-42.192
406.916,0.963788,0.225281,3,7,0,-406.057,0.797677,-0.149785,-1.79657,-12.0115,-3.75048,30.5747,-73.2347,-45.4198,-26.2044
407.177,0.860293,0.225281,3,15,0,-405.408,0.818766,-0.166291,-1.78817,8.48204,38.769,-15.5813,50.8106,25.6545,-19.8882
405.485,0.988546,0.225281,5,31,0,-405.226,0.863177,-0.229189,-1.72257,13.2141,-11.7844,-6.59244,87.548,21.4365,20.1827
406.672,0.97563,0.225281,3,11,0,-404.576,0.838273,-0.210607,-1.74836,-21.9855,35.642,-26.3273,-48.442,-58.5565,5.33514
407.156,0.979587,0.225281,4,15,0,-405.729,0.797492,-0.139534,-1.72152,14.7615,-35.5338,6.75072,3.28127,7.26909,23.0941
407.429,0.990133,0.225281,3,15,0,-404.629,0.823294,-0.179966,-1.76355,-44.1702,24.7404,39.1363,1.63264,-12.3761,-3.28913
406.172,0.720738,0.225281,2,3,0,-405.735,0.831645,-0.168946,-1.76778,20.462,12.2965,-10.3486,174.409,103.66,-8.42359
407.469,1,0.225281,2,7,0,-405.903,0.81161,-0.168013,-1.76421,-57.4484,-3.42898,5.88788,-43.1521,-35.3307,-3.83135
406.229,0.965363,0.225281,4,15,0,-406.031,0.798611,-0.151366,-1.81697,-20.6269,-0.956051,-0.824859,-77.5721,-48.7773,-40.8296
406.366,0.986505,0.225281,4,15,0,-405.806,0.785171,-0.129364,-1.70174,22.0709,5.0183,19.3062,-53.5954,-25.2276,34.1998
406.876,0.96284,0.225281,4,15,0,-405.82,0.778709,-0.12327,-1.78044,-24.3026,-5.17191,30.1512,-93.3288,-45.3083,-16.0704
407.07,1,0.225281,2,3,0,-406.916,0.780251,-0.121614,-1.77952,-14.5334,-6.44516,-4.14473,-63.2599,-25.245,-15.066
406.5,0.987885,0.225281,3,15,0,-404.243,0.826535,-0.181827,-1.70537,28.2648,-34.4391,28.5505,22.6185,1.15781,32.7516
407.09,0.961903,0.225281,3,15,0,-404.952,0.79582,-0.129879,-1.72746,-26.1696,35.0945,-26.0819,49.9505,41.6332,19.0688
407.601,0.987806,0.225281,4,15,0,-406.646,0.809313,-0.15601,-1.7544,-34.651,2.19243,21.8127,16.7554,8.79609,2.77866
407.514,0.998198,0.225281,3,15,0,-407.389,0.819338,-0.171616,-1.76231,-14.0817,3.58531,4.93266,17.1409,1.59652,-2.37628
407.106,0.964018,0.225281,3,11,0,-406.046,0.829734,-0.180782,-1.73887,9.47574,-17.1967,29.3418,64.5665,27.9741,12.2212
404.995,0.746688,0.225281,3,11,0,-404.274,0.815216,-0.133892,-1.74976,-35.2266,8.83715,-9.05663,233.843,158.282,0.672012
407.36,0.999869,0.225281,3,11,0,-404.363,0.792913,-0.137275,-1.73523,72.559,17.798,-17.0066,-29.732,-12.5807,14.5132
407.318,0.930665,0.225281,2,3,0,-406.817,0.796348,-0.136643,-1.73057,26.9646,12.6496,-1.44861,10.5898,13.443,17.5086
407.437,0.980771,0.225281,4,15,0,-407.065,0.787865,-0.129547,-1.76537,16.9506,4.26858,-16.2768,-33.0868,-10.2935,-5.01669
406.424,0.898096,0.225281,2,7,0,-405.82,0.78962,-0.112322,-1.7853,19.0801,0.440592,22.8857,113.856,93.1996,-19.9872
407.301,0.963794,0.225281,4,15,0,-405.899,0.807239,-0.164678,-1.77347,7.60555,32.3954,-19.1424,-69.4201,-50.5784,-10.256
406.089,0.960135,0.225281,4,31,0,-405.419,0.858284,-0.223643,-1.74542,-34.9832,-3.90244,-10.3454,76.8619,15.8264,6.43599
406.271,0.881703,0.225281,4,19,0,-404.617,0.776941,-0.131363,-1.74761,50.8688,-17.0362,13.9426,-161.861,-94.2267,4.05054
406.747,1,0.225281,4,15,0,-405.605,0.801522,-0.144416,-1.70631,-43.9313,-9.72689,13.6019,12.3411,10.6704,32.2322
405.596,0.977044,0.225281,2,7,0,-405.412,0.799417,-0.144033,-1.67772,-11.4142,-6.01448,10.2294,-5.3466,-0.936896,48.4977
404.912,0.847037,0.225281,2,3,0,-404.548,0.807293,-0.137018,-1.67761,-25.3786,-6.68149,5.04233,110.523,76.1612,47.3187
406.505,0.853808,0.225281,4,15,0,-403.355,0.778965,-0.106901,-1.79866,50.8808,30.1749,-35.1005,31.1338,43.638,-28.6642
405.674,0.448777,0.225281,2,3,0,-400.181,0.760519,-0.100476,-1.79493,85.7012,43.1485,-15.4939,-138.616,-62.1082,-28.1478
405.919,0.919553,0.225281,2,7,0,-403.741,0.785315,-0.100118,-1.76983,-37.9582,19.4074,-36.8164,150.221,121.7,-10.995
406.208,0.996538,0.225281,3,13,0,-404.842,0.788251,-0.148325,-1.72704,-43.0998,4.47741,-24.1886,-150.515,-95.1296,17.4747
406.488,0.998251,0.225281,2,7,0,-406.021,0.802231,-0.126681,-1.74698,-11.0406,-5.73169,21.2768,142.648,103.116,5.2602
406.896,1,0.225281,2,3,0,-406.35,0.790958,-0.147664,-1.7569,-15.608,-16.5469,-13.6433,-125.874,-78.6445,-0.535292
407.026,0.987403,0.225281,3,11,0,-406.054,0.77265,-0.102222,-1.75144,-43.9393,-8.60964,2.0387,-7.01659,18.8388,3.00676
407.542,0.988802,0.225281,4,15,0,-406.829,0.805948,-0.155385,-1.74411,-33.354,11.2519,9.17266,-15.1307,-11.4162,9.30254
407.043,0.923006,0.225281,3,11,0,-406.21,0.817351,-0.15519,-1.76468,4.32455,-14.3814,-27.1523,112.365,70.5452,-4.90193
407.522,0.966765,0.225281,2,7,0,-406.737,0.811186,-0.164655,-1.76939,-26.8784,-18.1585,-11.7651,-24.2369,-21.5957,-7.09949
406.929,0.94169,0.225281,3,15,0,-406.719,0.793706,-0.147542,-1.78608,-5.32519,13.8741,0.741029,-101.016,-62.2346,-19.4112
405.714,0.956014,0.225281,3,13,0,-405.171,0.808064,-0.141576,-1.82095,23.4432,3.42473,-18.2314,117.844,81.8384,-44.3137
405.598,0.894733,0.225281,4,15,0,-403.033,0.851334,-0.198539,-1.74052,-15.9357,-10.9671,-52.8758,173.256,89.4357,8.50792
406.812,0.994549,0.225281,2,3,0,-405.461,0.843909,-0.208564,-1.75012,40.8882,20.2205,13.9456,26.5279,-9.62147,4.56718
405.789,0.885608,0.225281,4,31,0,-404.98,0.753259,-0.0905085,-1.76783,4.55607,-27.5334,-5.62182,-140.716,-60.2505,-10.3867
406.132,0.871246,0.225281,3,7,0,-404.535,0.756802,-0.0933909,-1.7426,-21.3028,-33.6656,16.6458,-115.406,-47.0383,6.75853
406.866,1,0.225281,4,31,0,-405.668,0.823961,-0.167283,-1.78566,-29.516,27.9141,-0.615324,103.561,58.9801,-18.794
406.859,0.947449,0.225281,4,15,0,-406.212,0.818773,-0.159258,-1.72608,-36.4297,-5.67505,0.296952,92.3721,55.6302,19.8638
407.283,1,0.225281,2,3,0,-406.843,0.815635,-0.165974,-1.72894,-16.8298,-14.9979,-9.7484,15.6423,3.44012,18.8046
406.507,0.993959,0.225281,3,15,0,-405.816,0.784658,-0.119597,-1.70487,25.5607,-19.0566,4.75971,2.84481,15.2225,32.4356
406.909,0.983919,0.225281,4,15,0,-405.788,0.83128,-0.197895,-1.77892,-8.16859,15.2314,32.0484,-38.7794,-47.4317,-14.1871
407.17,1,0.225281,4,15,0,-406.695,0.822858,-0.177185,-1.72843,-7.63691,19.651,8.10304,16.0241,-1.35512,19.0313
407.341,0.965228,0.225281,3,15,0,-405.785,0.806319,-0.16336,-1.74651,-26.3621,25.2854,-26.4792,-66.1819,-47.8367,7.34707
407.109,0.979637,0.225281,3,15,0,-405.984,0.809826,-0.149702,-1.78866,18.8769,6.05524,33.3153,70.6618,46.77,-20.4846
407.578,0.993416,0.225281,4,15,0,-406.589,0.802537,-0.147366,-1.76957,26.5534,3.89875,-27.9244,3.13899,4.37761,-7.24242
407.022,0.917514,0.225281,3,11,0,-406.68,0.793277,-0.120624,-1.75829,2.33573,-16.3005,-9.03652,89.9407,72.5999,-1.16646
407.107,0.995431,0.225281,4,19,0,-406.395,0.824863,-0.18544,-1.73129,-33.2297,-5.78043,14.2097,-18.1794,-27.0457,17.0786
406.785,0.983282,0.225281,4,15,0,-406.472,0.777823,-0.102826,-1.77868,-5.01306,-2.84915,18.7673,47.0457,54.7532,-15.125
405.711,0.781693,0.225281,2,3,0,-405.513,0.770538,-0.123882,-1.77779,-19.1017,3.01968,-4.89322,-190.74,-108.157,-16.7919
404.934,0.975473,0.225281,3,15,0,-402.628,0.813819,-0.147893,-1.83297,9.16538,-44.6637,-16.716,142.282,94.2999,-53.5957
407.024,1,0.225281,4,15,0,-404.13,0.780991,-0.117371,-1.78679,34.3935,9.69087,-52.0416,-24.0036,2.35122,-19.8719
406.871,0.980658,0.225281,3,15,0,-405.106,0.819991,-0.167602,-1.79968,44.5922,-28.6248,3.62017,56.3928,28.5172,-27.9646
406.869,0.879748,0.225281,3,7,0,-406.078,0.809572,-0.167733,-1.79731,-35.0834,-10.2113,11.7877,-68.7367,-51.76,-26.593
406.846,0.932436,0.225281,3,15,0,-402.912,0.825234,-0.172484,-1.72184,6.76958,21.455,-64.3552,71.0519,36.0806,22.7097
407.415,0.997242,0.225281,4,15,0,-406.699,0.806469,-0.15626,-1.73413,1.69158,-21.0422,17.8049,-15.1039,-11.8628,15.5516
407.013,0.989965,0.225281,3,11,0,-405.711,0.792588,-0.129788,-1.79581,17.9346,-10.344,35.4407,18.5543,23.6734,-25.5972
407.107,0.998919,0.225281,4,15,0,-406.498,0.829075,-0.187071,-1.73254,10.2393,-15.5737,19.4328,14.8487,-6.64148,16.3396
406.791,0.992282,0.225281,3,7,0,-406.552,0.823785,-0.180191,-1.71345,6.63269,-11.0658,10.6201,5.73313,-9.07793,28.0354
406.764,0.919554,0.225281,4,15,0,-405.562,0.832769,-0.195289,-1.79316,-2.80811,-32.4532,12.2183,-2.87147,-23.5747,-23.7198
406.32,0.848302,0.225281,3,11,0,-400.832,0.828974,-0.185236,-1.70164,12.6435,25.8286,75.45,25.0093,1.29368,34.8636
407.567,0.868918,0.225281,3,11,0,-402.557,0.806013,-0.156725,-1.76709,5.17967,-43.9805,60.3088,-25.0891,-18.2923,-5.59634
406.261,0.857181,0.225281,3,11,0,-405.581,0.832784,-0.175454,-1.72225,-3.06582,-21.1772,16.1954,128.91,71.838,21.3978
404.752,0.897598,0.225281,3,11,0,-403.826,0.837868,-0.172112,-1.7962,-2.88612,6.17469,-32.6054,233.88,140.006,-29.6458
403.12,0.929925,0.225281,3,15,0,-401.183,0.798374,-0.16721,-1.84587,-7.81037,-42.8073,6.84082,-218.866,-147.992,-65.8469
406.233,0.869221,0.225281,2,7,0,-401.618,0.807845,-0.136798,-1.79445,49.8978,22.5961,-59.503,145.788,101.611,-26.0399
406.242,0.775343,0.225281,2,3,0,-403.375,0.799715,-0.155803,-1.81272,-59.7339,-34.4647,2.85597,-98.2062,-64.4089,-38.0261
406.872,0.839269,0.225281,2,5,0,-404.954,0.799384,-0.15469,-1.7937,-32.8701,-23.4667,-32.1,-89.7511,-58.5513,-24.3989
407.117,0.998522,0.225281,4,15,0,-406.268,0.785399,-0.115172,-1.77483,-10.5978,-10.663,-28.6275,42.8842,45.7835,-11.8482
407.057,1,0.225281,4,15,0,-406.711,0.774582,-0.112833,-1.74589,6.22964,5.34111,18.9502,-59.1213,-19.802,6.70802
406.572,0.954552,0.225281,4,31,0,-405.828,0.785361,-0.126068,-1.80731,-37.2503,-1.78381,10.9712,-39.9256,-11.4822,-34.0654
404.875,0.981645,0.225281,3,7,0,-404.678,0.770382,-0.0948718,-1.83101,16.2452,-5.71906,-7.14642,21.6917,46.0827,-53.0874
405.629,0.847994,0.225281,3,7,0,-403.862,0.784494,-0.102796,-1.80257,-33.7774,4.69188,-38.2559,129.4,108.994,-32.8811
404.977,0.996503,0.225281,2,3,0,-404.58,0.762747,-0.105006,-1.81521,9.41225,18.5243,2.68816,-152.955,-72.43,-42.7071
406.769,0.961734,0.225281,4,15,0,-404.271,0.765466,-0.0926854,-1.75165,-20.7349,-27.907,42.5372,-18.6547,15.8784,2.25252
