# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=758170905
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_1.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
406.852,0.99988,0.0801869,4,31,0,-405.747,0.770554,-0.101307,-1.73535,5.08775,-22.3993,-25.4017,-22.4528,8.48165,13.0966
406.774,0.975524,0.14848,4,31,0,-405.453,0.824356,-0.19178,-1.72926,24.4885,-26.1435,-11.9109,-65.5208,-60.2019,17.7292
407.221,0.996465,0.253592,4,15,0,-406.56,0.788537,-0.138404,-1.76266,7.68353,-12.3898,24.7859,-88.417,-50.1029,-3.67244
406.83,0.221368,0.456006,1,3,0,-405.945,0.783354,-0.135792,-1.75036,-18.6449,-18.6757,-18.4145,-124.083,-72.0136,3.47269
406.73,0.995534,0.0886665,2,3,0,-406.602,0.782598,-0.135766,-1.7489,8.45511,7.14933,5.52404,-131.683,-76.9083,4.21195
407.023,0.999822,0.158909,3,15,0,-406.166,0.791338,-0.121804,-1.73099,21.2585,12.5892,23.5597,57.4719,50.2062,16.5702
406.969,0.851216,0.285446,4,15,0,-405.316,0.801408,-0.138492,-1.79601,41.3007,-2.76518,30.1565,56.9893,43.8543,-25.6771
407.001,0.999896,0.335657,3,7,0,-406.821,0.801624,-0.150143,-1.80046,-5.47574,10.7493,4.67271,-29.3754,-17.436,-28.5072
407.001,0.000938534,0.593504,1,3,1,-406.266,0.801624,-0.150143,-1.80046,31.6817,-10.2472,-3.76007,-29.3754,-17.436,-28.5072
405.414,0.975429,0.0674077,4,15,0,-405.208,0.815801,-0.144188,-1.80534,10.6319,-9.88231,-4.74116,187.718,124.923,-34.6332
406.955,0.996674,0.111958,2,3,0,-405.203,0.810769,-0.159656,-1.80285,26.0231,31.5372,-11.3737,7.06749,1.01125,-30.0108
405.68,0.988462,0.19527,4,15,0,-404.972,0.776269,-0.111866,-1.82313,18.979,-19.1107,-6.8008,-41.2594,-4.0476,-46.2684
405.312,0.998718,0.330182,4,15,0,-404.157,0.748343,-0.0700847,-1.79526,7.38664,-7.71572,-38.6176,-52.1515,8.9166,-29.2488
405.312,2.25811e-05,0.568844,1,1,0,-404.429,0.748343,-0.0700847,-1.79526,-21.1513,-21.4064,-7.38496,-52.1515,8.9166,-29.2488
405.039,0.999859,0.0703119,3,15,0,-404.894,0.74604,-0.0638968,-1.7976,-5.1133,9.49481,-4.6403,-32.6322,24.8332,-31.3448
404.379,0.999821,0.121922,5,31,0,-402.701,0.738377,-0.052929,-1.69732,24.9801,-17.6257,36.1132,-31.7711,20.9869,32.4687
404.668,0.969664,0.209573,3,7,0,-404.081,0.748559,-0.0590217,-1.69848,-14.9039,17.7988,8.7946,29.4442,57.7341,32.422
405.137,1,0.330595,2,3,0,-404.621,0.750107,-0.078944,-1.70042,-20.266,11.069,13.0141,-80.4272,-20.9889,32.1167
405.137,1.04764e-12,0.559493,1,1,0,-403.81,0.750107,-0.078944,-1.70042,37.6698,17.7126,-11.5553,-80.4272,-20.9889,32.1167
406.44,0.997373,0.0748417,5,63,0,-403.724,0.769647,-0.103141,-1.71534,-55.6305,14.5087,29.8404,-42.3329,-6.13375,25.2767
406.476,0.996709,0.126215,5,31,0,-405.547,0.786664,-0.119212,-1.80783,-29.5781,11.2951,18.9152,29.2251,36.4725,-34.5765
405.514,0.942733,0.210852,3,7,0,-405.415,0.78208,-0.105537,-1.81896,-5.89812,-4.1945,-8.87994,81.6772,77.9472,-43.8085
402.258,0.650577,0.305886,2,3,0,-401.973,0.75535,-0.10397,-1.84038,20.6777,-1.91133,6.37777,-248.439,-131.529,-64.6117
407.089,1,0.215312,4,15,0,-401.257,0.816197,-0.17797,-1.78229,-0.787995,-41.599,71.9544,-65.7448,-54.8799,-16.2751
404.939,0.173628,0.357177,1,1,0,-404.227,0.811609,-0.191528,-1.7842,28.364,13.7108,0.0976738,-219.878,-160.517,-21.8855
404.426,0.980765,0.0794804,3,7,0,-403.138,0.806942,-0.187619,-1.78772,15.7102,29.4871,-7.39645,-246.692,-175.834,-25.2712
404.33,0.99931,0.125849,3,15,0,-403.377,0.842597,-0.173828,-1.77414,-30.29,5.15495,-23.2505,265.352,159.523,-16.0595
406.856,1,0.206967,2,3,0,-404.674,0.835625,-0.187796,-1.77925,-37.4217,-30.4291,-16.0858,85.2974,37.1119,-14.4464
406.074,0.677623,0.338606,4,15,0,-404.42,0.815057,-0.158266,-1.69235,-40.5849,2.92366,-30.9521,57.1591,33.3707,40.1772
407.011,0.990215,0.201722,2,7,0,-405.136,0.810922,-0.156771,-1.71623,-19.1019,-4.76472,-48.1935,27.4295,15.0696,26.4537
406.687,0.96729,0.201722,5,31,0,-406.273,0.812999,-0.175252,-1.79737,-20.2227,9.82558,-8.54436,-85.3206,-66.2611,-26.9386
407.179,0.975828,0.201722,4,15,0,-406.304,0.792391,-0.12394,-1.7387,-25.7281,-4.50231,25.5774,54.913,47.8684,11.8799
406.678,0.989987,0.201722,2,7,0,-406.321,0.774931,-0.116645,-1.72386,3.47951,-14.0274,-11.9511,-77.7898,-34.4394,20.283
404.849,0.960898,0.201722,4,15,0,-404.284,0.749417,-0.0520846,-1.76138,19.2427,-11.628,-15.7767,91.2768,106.447,-8.12646
407.352,0.96612,0.201722,5,31,0,-403.699,0.821499,-0.182181,-1.75527,18.7226,-49.6221,21.3846,-33.4067,-35.753,1.91125
406.056,0.983128,0.201722,4,15,0,-405.526,0.76766,-0.0926677,-1.70704,-5.90529,19.628,-5.34178,5.40397,28.557,29.8762
407.106,0.980883,0.201722,5,31,0,-405.627,0.784379,-0.124086,-1.78676,12.1358,-24.8049,-29.5047,-34.6685,-7.87047,-19.6448
407.188,0.961031,0.201722,5,31,0,-406.277,0.820363,-0.184457,-1.7525,20.9222,-4.65715,-29.8329,-61.4024,-54.7203,3.37362
406.754,0.967363,0.201722,4,15,0,-406.595,0.806434,-0.170525,-1.73382,10.5157,-8.57737,-0.25634,-111.243,-79.9646,14.4281
405.301,0.984751,0.201722,4,15,0,-404.807,0.867871,-0.230359,-1.74591,-18.2858,-10.4523,15.0119,133.624,49.0568,4.71732
405.301,0.20167,0.201722,2,3,0,-398.336,0.867871,-0.230359,-1.74591,91.4518,39.901,-4.99418,133.624,49.0568,4.71732
405.954,0.905736,0.201722,2,3,0,-404.13,0.846159,-0.227587,-1.75712,53.6053,2.83118,13.1188,-82.3483,-88.7521,-1.65645
405.778,0.989759,0.201722,2,3,0,-405.654,0.846724,-0.229987,-1.75826,-11.7824,-5.09301,3.74518,-93.2671,-96.9636,-2.73823
406.616,0.892957,0.201722,4,31,0,-403.833,0.791401,-0.127354,-1.80783,-67.8949,-0.586468,9.733,23.3587,28.4354,-34.2285
406.986,0.809639,0.201722,3,15,0,-404.642,0.796161,-0.154301,-1.74725,35.0287,7.32847,47.0288,-113.12,-73.6965,5.99904
406.228,0.994279,0.201722,4,19,0,-405.47,0.854237,-0.221835,-1.77622,33.8554,6.57178,-6.33168,48.247,-3.37023,-13.3909
404.214,0.791768,0.201722,2,7,0,-402.913,0.868944,-0.222115,-1.78159,-40.0892,11.014,16.8637,216.102,103.789,-20.6459
404.56,0.921155,0.201722,2,3,0,-403.301,0.840526,-0.231071,-1.78064,-45.5595,1.40448,6.96318,-177.217,-152.757,-19.8409
405.971,1,0.201722,2,7,0,-403.999,0.853229,-0.227975,-1.78453,-54.3001,-10.4071,11.7785,-8.40287,-43.2437,-19.3301
406.331,1,0.201722,2,3,0,-405.968,0.850456,-0.214501,-1.78194,17.3733,-10.2705,-8.55154,59.3283,7.06805,-16.977
406.341,0.999926,0.201722,4,15,0,-406.093,0.848619,-0.212721,-1.78646,12.9453,-3.191,13.9329,51.6843,2.83624,-19.9284
407.281,0.99881,0.201722,4,15,0,-405.669,0.793345,-0.136726,-1.78631,23.4722,-22.9914,-29.6366,-24.5942,-7.79356,-18.8693
407.277,0.96673,0.201722,3,11,0,-405.43,0.806699,-0.160863,-1.73144,-8.12907,16.0408,-45.9283,-43.3395,-32.057,17.0282
407.196,0.95701,0.201722,5,31,0,-406.407,0.776749,-0.112532,-1.75408,-15.5932,-14.2276,-23.544,-34.4735,-3.48761,1.68981
406.362,0.989425,0.201722,3,15,0,-406.113,0.756457,-0.0831309,-1.7456,-18.6791,4.00939,5.76037,-49.3006,0.291549,5.25592
403.7,0.710037,0.201722,2,3,0,-403.213,0.766669,-0.0619718,-1.73706,-16.7209,-11.9998,14.0936,202.327,170.633,5.61926
402.288,0.977357,0.201722,4,15,0,-400.548,0.869109,-0.27463,-1.78857,-26.0263,-15.8709,38.1464,-172.506,-172.301,-29.0121
404.809,0.974138,0.201722,5,31,0,-401.224,0.742816,-0.0765566,-1.71449,71.8537,-2.82159,-27.5776,-140.976,-57.7593,22.2213
405.712,0.980533,0.201722,4,23,0,-403.171,0.813672,-0.145287,-1.81067,47.721,-22.6738,-27.9248,155.035,103.492,-37.5364
405.858,0.968202,0.201722,3,7,0,-404.827,0.819184,-0.16362,-1.82455,32.339,14.6053,14.3272,80.7958,46.2051,-46.1869
406.315,0.999097,0.201722,4,15,0,-405.216,0.829343,-0.187287,-1.70184,4.67198,13.3003,35.0367,15.7264,-5.53447,34.7291
406.977,0.967089,0.201722,4,15,0,-405.815,0.834341,-0.184571,-1.76511,16.5638,-4.09292,37.3492,91.8942,43.2331,-5.02204
407.27,0.992336,0.201722,2,3,0,-406.933,0.830117,-0.189967,-1.76327,-18.4044,-9.10204,6.80475,6.21134,-14.2507,-3.31274
406.122,0.762501,0.201722,2,7,0,-405.494,0.831952,-0.168992,-1.76781,31.8739,0.525156,6.42547,177.528,105.637,-8.53856
404.459,0.9996,0.201722,4,15,0,-403.772,0.751024,-0.0521748,-1.77831,-12.1944,-11.9302,-24.4267,111.934,121.435,-19.9002
406.081,0.992739,0.201722,4,31,0,-403.986,0.82792,-0.168049,-1.71161,-55.4937,14.7076,3.14812,125.179,72.7803,27.8759
406.127,0.957841,0.201722,4,15,0,-405.192,0.828616,-0.206085,-1.73691,21.5005,7.81192,28.859,-118.405,-100.835,11.5303
404.987,0.993523,0.201722,4,15,0,-404.402,0.789511,-0.109638,-1.82099,-25.9708,11.6584,-4.54617,141.844,114.437,-46.0743
404.328,0.99567,0.201722,5,31,0,-402.867,0.826543,-0.203111,-1.67544,-19.041,29.1009,15.6753,-105.312,-88.9837,47.8905
404.563,0.927231,0.201722,3,7,0,-403.315,0.830543,-0.176361,-1.6688,-15.8112,-28.8447,7.93467,90.7138,47.5343,52.7339
404.788,0.998993,0.201722,3,7,0,-404.427,0.819425,-0.181856,-1.66781,-22.376,-2.27197,-9.15965,-43.8992,-40.8989,53.649
405.1,0.98533,0.201722,3,7,0,-404.422,0.825899,-0.189127,-1.67459,-23.4079,-2.32898,22.2711,-27.709,-33.5717,49.9683
404.753,0.980155,0.201722,2,3,0,-404.693,0.830328,-0.177685,-1.67096,-2.83781,5.84074,-4.04592,81.2451,40.9133,51.7032
405.407,0.796144,0.201722,4,31,0,-400.715,0.762334,-0.0727079,-1.71726,63.0901,13.8375,54.7329,81.0468,86.4252,21.8575
403.939,0.946305,0.201722,4,15,0,-403.305,0.747295,-0.0428944,-1.76382,10.2417,-11.9648,-23.5973,133.606,138.263,-11.5567
403.182,0.98316,0.201722,4,15,0,-401.228,0.732864,-0.0401482,-1.81429,-41.7675,-16.0249,29.2473,-8.71846,54.4848,-46.0767
405.821,0.910668,0.201722,3,7,0,-402.372,0.773096,-0.0912917,-1.79933,35.1012,-40.4085,30.451,80.5758,83.4358,-30.5541
405.242,0.743092,0.201722,4,15,0,-402.267,0.815865,-0.195167,-1.78534,-51.3322,-0.26805,-45.0132,-198.065,-148.395,-21.9538
405.789,0.613166,0.201722,3,11,0,-399.257,0.838337,-0.176462,-1.74515,-61.1952,-45.0802,49.8772,187.145,108.448,5.64672
407.114,0.980417,0.201722,2,7,0,-405.177,0.8284,-0.183507,-1.73188,-44.3187,-19.3872,20.7656,31.6371,5.74595,16.7653
407.295,0.999023,0.201722,3,15,0,-406.394,0.7898,-0.128102,-1.78203,24.9771,-12.47,21.8592,-1.44596,11.2426,-16.1076
407.333,0.99331,0.201722,4,31,0,-406.969,0.823701,-0.181136,-1.74194,6.97606,-12.2531,14.3323,-1.73754,-14.7353,10.5847
405.727,0.639935,0.201722,2,3,0,-405.007,0.830668,-0.163277,-1.74157,9.72842,22.8684,0.505795,194.189,119.089,7.71681
405.799,0.996071,0.201722,3,15,0,-404.351,0.821776,-0.168166,-1.68753,24.3473,24.8483,21.1993,60.2675,31.2326,42.8726
407.141,0.997375,0.201722,4,15,0,-404.021,0.796859,-0.148623,-1.72872,-22.1939,21.5114,-56.5113,-63.7561,-39.6389,18.3741
401.718,0.444659,0.201722,2,7,0,-400.313,0.830427,-0.140081,-1.73138,-9.13974,32.3194,6.50962,342.926,224.905,6.3171
407.215,0.953994,0.201722,2,7,0,-400.879,0.815862,-0.178842,-1.75898,-50.9913,-49.6635,-48.8242,-72.2473,-59.1232,-0.864477
406.64,0.946616,0.201722,2,5,0,-406.507,0.815351,-0.185505,-1.76158,10.5216,-3.27337,-8.81031,-125.612,-96.5664,-3.71237
407.315,0.973258,0.201722,2,7,0,-406.161,0.828111,-0.18796,-1.7596,41.2505,10.5188,3.9582,-1.70626,-18.2734,-0.868287
406.973,0.993111,0.201722,4,15,0,-406.936,0.774309,-0.100753,-1.75152,-4.57114,1.59705,-5.52336,21.1935,37.6164,2.86678
405.943,0.929047,0.201722,3,15,0,-403.703,0.851107,-0.231903,-1.75931,-25.4496,38.1456,4.00749,-58.6999,-75.7873,-3.01608
405.271,0.999346,0.201722,5,31,0,-404.414,0.855868,-0.222025,-1.69926,-9.88048,24.7564,5.5511,57.3879,6.45718,34.79
405.423,0.993366,0.201722,4,31,0,-403.611,0.864569,-0.247719,-1.75075,-2.5422,0.261193,50.7361,-21.5271,-58.8409,1.76427
406.073,0.987205,0.201722,4,15,0,-404.61,0.848471,-0.221804,-1.72166,20.2137,-31.0287,0.978184,-14.5781,-40.6848,21.6871
406.589,0.904281,0.201722,4,31,0,-404.394,0.784656,-0.140263,-1.74035,48.9281,-19.0322,21.4933,-138.077,-83.2823,9.52022
406.614,0.995785,0.201722,3,15,0,-406.01,0.811809,-0.142712,-1.73641,-11.4375,20.3663,-0.834662,132.486,88.9331,12.5416
407.389,0.998275,0.201722,4,19,0,-406.62,0.792505,-0.126587,-1.75204,-28.081,-11.9368,-13.2981,39.0067,36.8989,3.62997
406.079,0.803124,0.201722,2,3,0,-405.807,0.800818,-0.121017,-1.74901,18.122,-1.38053,10.3787,167.141,121.535,3.10121
407.468,0.954355,0.201722,1,3,0,-405.703,0.792199,-0.137115,-1.74727,-32.5141,-29.7233,5.44996,-37.208,-17.0221,6.88803
407.436,0.984609,0.201722,3,15,0,-406.335,0.808897,-0.148709,-1.75882,-25.8312,17.924,20.7062,63.7935,42.4594,-0.439075
407.251,0.999719,0.201722,3,11,0,-406.979,0.810153,-0.155011,-1.72685,-10.9859,-5.29205,-15.3242,31.5686,18.5681,20.0129
407.217,0.99195,0.201722,1,1,0,-407.209,0.810451,-0.153996,-1.72681,-2.91946,-0.569281,-1.88236,41.3631,25.3001,19.9738
407.114,0.942506,0.201722,5,31,0,-406.423,0.784031,-0.130186,-1.73826,-12.2446,-14.3528,22.0538,-75.8139,-38.7977,11.918
406.246,0.969147,0.201722,3,7,0,-406.114,0.777453,-0.0958375,-1.72613,-11.56,5.77447,3.82722,85.4296,79.5728,17.9767
406.529,1,0.201722,2,3,0,-406.131,0.767932,-0.108944,-1.73392,9.9573,10.5713,16.7896,-101.135,-45.4962,13.3484
405.418,0.999092,0.201722,4,15,0,-404.683,0.779732,-0.113111,-1.67971,2.81238,19.4142,-18.9612,-4.18065,12.4867,46.5554
405.65,0.980343,0.201722,3,7,0,-405.01,0.790735,-0.125074,-1.68226,-22.7806,2.93945,21.4698,27.3033,27.844,45.5188
405.979,0.962371,0.201722,4,15,0,-404.481,0.835683,-0.210881,-1.79578,-3.53446,11.182,43.5416,-86.8892,-85.5206,-26.9418
407.105,0.997204,0.201722,4,31,0,-405.418,0.811362,-0.174725,-1.75286,-34.577,12.0082,33.7441,-91.5195,-69.4422,2.82539
407.188,0.78672,0.201722,3,11,0,-404.747,0.81057,-0.14803,-1.77412,-53.948,-17.3046,-22.2143,89.4676,59.4581,-10.8575
407.181,0.797781,0.201722,3,11,0,-405.032,0.786875,-0.13397,-1.77571,15.7041,39.6909,2.47516,-77.4952,-40.6151,-12.2671
403.82,0.299501,0.201722,3,15,0,-395.149,0.75719,-0.0765778,-1.66395,88.6614,42.3917,-50.0686,4.03494,31.6282,53.2974
405.813,0.969714,0.201722,4,15,0,-402.455,0.794706,-0.14769,-1.68845,21.5585,-26.8434,-55.5844,-73.133,-45.733,41.884
406.821,1,0.201722,2,7,0,-405.165,0.802827,-0.143031,-1.71049,17.2279,4.11621,-45.5932,34.308,25.4141,29.6799
406.487,0.775594,0.201722,4,31,0,-403.8,0.84187,-0.209073,-1.72355,60.6356,11.4466,-22.4834,1.329,-24.916,21.1664
407.402,0.998659,0.201722,4,23,0,-405.562,0.801187,-0.148563,-1.73344,-39.2437,24.0953,-16.7129,-18.7221,-10.6905,15.8903
407.395,0.991605,0.201722,3,15,0,-407.02,0.822805,-0.174226,-1.77084,-13.9081,0.991823,19.2197,37.5282,13.3196,-8.10886
406.51,0.84431,0.201722,3,15,0,-405.481,0.818358,-0.188986,-1.77913,-6.45903,-19.1413,-27.7208,-121.494,-96.0407,-15.3382
405.987,0.919636,0.201722,4,31,0,-404.552,0.751147,-0.0820442,-1.74604,30.461,21.7519,20.2765,-98.8739,-30.9456,4.15516
403.717,0.747683,0.201722,2,3,0,-403.394,0.740289,-0.086844,-1.74355,20.755,-3.57811,-8.68303,-247.2,-128.42,1.10258
404.842,1,0.201722,2,3,0,-403.8,0.744272,-0.0845494,-1.74584,35.9065,13.6025,-8.26495,-189.838,-90.4298,1.91321
406.261,0.99417,0.201722,4,15,0,-404.187,0.787059,-0.111888,-1.80068,58.2224,-6.93729,-4.83771,89.8572,78.8181,-30.349
407.013,0.996788,0.201722,4,15,0,-405.809,0.791278,-0.119124,-1.74154,-0.376022,13.5614,-37.1903,76.1735,63.8163,9.68532
407.207,0.999294,0.201722,4,31,0,-406.621,0.819449,-0.178489,-1.73283,-2.22782,20.0224,10.2646,-28.2826,-30.3988,16.1883
407.351,0.999028,0.201722,4,31,0,-406.518,0.789353,-0.133386,-1.73964,28.7586,-13.8506,12.059,-41.3734,-18.1541,11.5736
407.567,0.987282,0.201722,3,15,0,-406.722,0.807107,-0.159183,-1.76193,-8.80831,19.8683,20.6183,-30.0977,-22.7121,-2.22059
407.529,0.999882,0.201722,3,15,0,-407.48,0.813913,-0.160661,-1.76693,-1.33436,5.13518,4.50271,35.0968,18.379,-5.44241
406.468,0.889171,0.201722,4,19,0,-405.407,0.787565,-0.144722,-1.72922,-26.0048,7.47834,29.0371,-134.358,-83.1254,16.5629
406.751,0.86753,0.201722,2,3,0,-404.84,0.795266,-0.123022,-1.72773,23.3568,35.3004,3.41506,89.7265,70.2132,18.2017
406.716,0.979055,0.201722,4,15,0,-406.046,0.811698,-0.157512,-1.80896,-31.6664,-7.92591,0.323674,35.1083,20.1375,-34.4485
405.383,0.809413,0.201722,5,31,0,-403.543,0.779578,-0.134577,-1.80935,-18.0538,-7.62538,47.344,-177.019,-103.782,-37.8457
404.185,0.999341,0.201722,4,15,0,-403.534,0.75316,-0.0908223,-1.82166,27.9461,3.63336,-15.7707,-161.173,-69.6573,-48.6108
405.689,1,0.201722,4,15,0,-401.786,0.845915,-0.228805,-1.77428,-26.5752,17.8827,-66.2357,-97.1687,-99.9058,-13.3531
405.691,0.991045,0.201722,2,7,0,-404.809,0.860734,-0.230356,-1.78609,32.2642,7.2309,-16.9713,61.0667,-0.00678622,-20.7708
404.748,0.982145,0.201722,4,31,0,-402.109,0.776998,-0.117156,-1.83999,38.732,-26.353,-35.2878,-77.4002,-29.2563,-59.0889
405.619,0.752349,0.201722,4,15,0,-402.833,0.794926,-0.156506,-1.81115,47.2794,1.01496,45.721,-161.931,-105.648,-38.3215
406.421,0.872049,0.201722,5,31,0,-404.009,0.834629,-0.200299,-1.80113,-34.9343,-30.045,-27.9123,-19.2465,-36.9299,-29.5546
406.459,1,0.201722,1,1,0,-406.416,0.834801,-0.199741,-1.80059,2.02263,4.37127,4.82242,-12.8766,-32.5369,-29.129
406.215,0.998964,0.201722,3,7,0,-406.044,0.842832,-0.207536,-1.80135,-15.7587,2.72965,-4.74051,23.4577,-13.3126,-29.9676
406.773,0.994932,0.201722,4,15,0,-405.599,0.820169,-0.169801,-1.80444,-28.4992,22.0965,10.3636,42.0059,18.1239,-31.2584
404.99,0.756366,0.201722,2,3,0,-404.446,0.814967,-0.192254,-1.8033,-27.172,-6.42753,-8.97809,-193.925,-144.815,-34.1533
404.047,0.933066,0.201722,4,31,0,-402.721,0.775418,-0.140743,-1.79715,31.1193,-18.6449,-21.1816,-269.035,-166.291,-32.6402
407.132,1,0.201722,3,15,0,-402.69,0.801826,-0.136925,-1.7314,-25.1659,-36.954,57.6743,65.8275,48.737,16.6794
407.254,0.824171,0.201722,3,11,0,-405.104,0.787668,-0.136346,-1.75892,25.1969,28.1428,-33.1341,-82.7494,-45.5726,-1.18265
407.33,0.999993,0.201722,5,31,0,-406.958,0.81315,-0.172724,-1.76822,-18.135,1.68183,15.7499,-60.1671,-48.5473,-6.69006
406.573,0.999047,0.201722,4,15,0,-406.24,0.845985,-0.217792,-1.75127,-22.0796,2.77714,7.1548,-15.0778,-40.6769,3.37916
404.087,0.788365,0.201722,3,11,0,-402.821,0.871639,-0.223833,-1.73774,-14.4397,24.8655,-22.5773,215.557,105.052,7.674
404.9,0.971369,0.201722,2,7,0,-402.661,0.874307,-0.252338,-1.72725,-22.1739,-37.369,15.8509,49.9573,-13.3107,16.1858
403.117,0.848437,0.201722,2,7,0,-401.636,0.894745,-0.288839,-1.73347,-47.7716,-6.99087,10.2806,19.5243,-49.8808,8.98714
402.753,0.980722,0.201722,2,3,0,-402.483,0.901064,-0.288935,-1.7302,-18.0613,-0.608104,-10.4645,84.5483,-7.88648,10.5088
406.48,0.997819,0.201722,4,15,0,-399.647,0.773396,-0.0992568,-1.71766,-58.2358,35.688,-67.7057,20.731,36.1109,23.8945
405.639,0.864797,0.201722,3,7,0,-404.663,0.77251,-0.128103,-1.72755,-29.9644,10.3339,21.0613,-179.443,-104.585,15.7787
407.134,0.996607,0.201722,4,17,0,-404.567,0.815688,-0.153626,-1.75777,7.25471,-39.2143,-28.8467,103.668,65.6635,-0.249842
407.244,0.999074,0.201722,3,11,0,-406.81,0.80144,-0.156001,-1.77954,6.86928,13.9558,-15.0619,-73.0722,-48.6202,-14.4141
406.619,0.797843,0.201722,2,7,0,-405.322,0.804731,-0.138025,-1.79832,25.3628,24.6848,-14.3778,100.383,71.9718,-27.8313
406.067,0.622442,0.201722,3,15,0,-402.404,0.801282,-0.12265,-1.77471,54.5926,18.4849,-45.8109,168.93,122.898,-13.6317
405.265,0.999675,0.201722,3,15,0,-403.645,0.847406,-0.193144,-1.79605,-48.7669,12.9336,2.97122,187.006,99.1629,-28.3512
406.082,0.936291,0.201722,1,3,0,-404.337,0.841548,-0.212388,-1.80059,-21.7063,-32.59,-13.0255,-29.1679,-49.5292,-29.7635
401.786,0.956695,0.201722,4,15,0,-400.294,0.901636,-0.293333,-1.79901,3.21668,19.0107,38.2297,68.7185,-28.4741,-36.1671
404.386,0.907854,0.201722,4,15,0,-399.119,0.822709,-0.195058,-1.67074,-55.6036,45.2887,34.6318,-92.0079,-77.0728,50.9968
404.35,0.996672,0.201722,4,31,0,-403.49,0.816665,-0.158309,-1.6594,35.1194,-2.12559,13.4924,68.2886,40.3596,58.1951
405.92,0.977099,0.201722,4,15,0,-403.27,0.839292,-0.214909,-1.79642,-4.96848,-16.0533,57.341,-74.8223,-79.8845,-27.4132
401.403,0.300936,0.201722,2,3,0,-398.903,0.860823,-0.192459,-1.79998,-54.8866,-23.018,8.69268,354.074,206.507,-38.395
404.652,1,0.201722,2,7,0,-401.956,0.829526,-0.215333,-1.79316,61.5393,13.8921,-17.7393,-192.669,-155.481,-27.9899
405.204,1,0.201722,2,3,0,-404.377,0.852851,-0.201387,-1.79011,-33.2387,-8.95179,-10.2578,186.789,95.0189,-24.513
403.616,0.994156,0.201722,4,15,0,-402.399,0.832902,-0.214826,-1.8339,-24.2466,16.6155,27.2105,-162.38,-138.024,-56.507
406.155,0.997141,0.201722,5,31,0,-402.326,0.789954,-0.131537,-1.82084,-0.247661,41.6137,48.1862,-27.6716,-6.05515,-43.6313
406.808,1,0.201722,4,15,0,-405.464,0.768135,-0.0977407,-1.77193,2.89912,1.819,43.5994,-26.1646,9.92133,-10.8216
404.225,0.845559,0.201722,4,15,0,-403.047,0.807754,-0.177558,-1.83492,32.9656,-20.5434,1.64193,-178.773,-127.955,-56.3727
407.39,1,0.201722,3,7,0,-404.478,0.822458,-0.177762,-1.77343,25.9572,20.3967,53.1937,8.04059,-7.34728,-9.8101
407.041,0.916815,0.201722,4,15,0,-406.458,0.832845,-0.192282,-1.73456,-10.2812,-19.1588,-8.82334,19.3869,-6.14764,14.9569
407.276,0.746383,0.201722,2,3,0,-404.914,0.829893,-0.188579,-1.7504,-49.3207,-22.4364,-20.3426,13.4829,-8.61407,5.06823
405.989,0.831407,0.201722,4,15,0,-405.448,0.805254,-0.128781,-1.72454,22.2198,-6.67035,16.6176,153.967,108.702,18.9068
405.945,0.990692,0.201722,2,3,0,-405.53,0.796564,-0.163535,-1.72679,-24.7883,-1.84134,8.36272,-165.262,-111.402,17.2347
407.176,1,0.201722,2,3,0,-405.94,0.804993,-0.156944,-1.72392,-38.9266,-15.347,-7.96692,-34.3029,-24.5304,21.6921
405.726,0.764344,0.201722,2,3,0,-405.411,0.800134,-0.170509,-1.72577,2.87597,14.3666,8.30731,-174.184,-120.239,17.5171
404.342,0.992522,0.201722,4,15,0,-403.707,0.845288,-0.238647,-1.72536,24.7891,-11.5648,-12.1149,-158.745,-140.799,15.7693
404.22,0.988051,0.201722,2,7,0,-403.176,0.873738,-0.231408,-1.72501,-41.7543,-2.94458,2.93642,182.007,80.8434,16.2639
404.846,0.996591,0.201722,4,15,0,-403.008,0.845248,-0.233024,-1.78902,-32.7774,29.1245,-13.5462,-139.768,-130.303,-24.6319
404.487,0.964239,0.201722,2,3,0,-404.272,0.862694,-0.213106,-1.78711,10.2985,9.20715,7.9862,212.871,105.943,-23.811
404.701,0.957041,0.201722,2,3,0,-403.836,0.836277,-0.224344,-1.78636,-37.1725,2.62319,7.74209,-178.621,-150.654,-23.3496
406.864,0.945942,0.201722,2,3,0,-404.133,0.838101,-0.203425,-1.77733,-25.6086,-40.4761,-19.4567,-1.18545,-26.0138,-13.1316
