# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=758170905
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/hero-study/include/time/IgA_N_Serum_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
407.561,0.97186,0.261987,2,7,0,-406.877,0.802746,-0.153268,-1.76163,13.8405,0.958491,-26.2801,-36.3742,-23.8982,-2.11109
398.442,0.742997,0.261987,4,15,0,-396.613,0.932246,-0.321636,-1.69097,31.5017,5.90198,39.3998,177.294,42.0498,28.079
405.666,0.989636,0.261987,4,31,0,-396.357,0.756561,-0.0989978,-1.77071,-103.601,55.0978,-38.0362,-165.695,-80.2112,-12.4622
406.919,1,0.261987,4,15,0,-405.158,0.803906,-0.164484,-1.7326,-49.0968,9.69069,25.432,-96.9032,-68.0267,15.5143
407.238,0.96764,0.261987,3,15,0,-406.225,0.828142,-0.179182,-1.74669,-1.73989,-28.4097,-14.3882,59.363,25.2594,7.37571
406.901,0.998576,0.261987,4,15,0,-406.284,0.768798,-0.103948,-1.7578,2.36909,5.1289,-26.1223,-61.6953,-16.6757,-1.43433
406.883,0.96661,0.261987,3,7,0,-406.579,0.768764,-0.104555,-1.75123,-25.552,0.268399,-2.15114,-65.385,-19.6824,2.8079
404.567,0.956198,0.261987,4,15,0,-403.216,0.878113,-0.247592,-1.73011,-22.7819,15.9522,31.402,121.408,34.4,13.7311
406.669,0.999059,0.261987,5,31,0,-403.44,0.775649,-0.096599,-1.7451,59.7888,-30.4892,26.9974,63.91,66.5614,6.45535
406.669,1,0.261987,3,7,0,-406.602,0.767242,-0.106752,-1.74561,-11.3618,0.346272,2.99587,-96.0146,-40.6341,6.01451
405.712,0.804175,0.261987,2,7,0,-404.033,0.745765,-0.0684035,-1.76651,56.1966,9.11292,12.8377,-65.6769,-1.53111,-9.78267
405.69,1,0.261987,3,7,0,-405.528,0.747947,-0.0634801,-1.76725,8.52318,-10.629,3.73973,-6.00243,39.1752,-10.2777
406.346,0.915256,0.261987,4,15,0,-405.14,0.762397,-0.100813,-1.77224,45.6458,-15.0936,4.09616,-113.368,-47.4642,-12.0222
403.401,0.993404,0.261987,3,7,0,-402.718,0.777531,-0.121196,-1.85859,34.4659,-11.1803,3.16428,-108.261,-50.4442,-73.8745
400.447,0.986933,0.261987,3,7,0,-399.511,0.765578,-0.0826629,-1.88287,-30.7642,21.8902,-2.7929,65.9981,85.9244,-95.7438
400.335,0.817755,0.261987,3,7,0,-398.038,0.763016,-0.0726159,-1.87523,30.5818,11.0997,44.9533,119.03,125.228,-91.0346
405.433,0.971693,0.261987,2,5,0,-398.176,0.766045,-0.105622,-1.81404,9.78274,-36.9169,82.1075,-116.89,-49.7044,-40.9905
406.336,0.935005,0.261987,4,15,0,-404.589,0.830121,-0.16956,-1.73148,28.922,-19.3536,33.6716,142.777,83.2932,15.4942
405.169,0.999352,0.261987,3,7,0,-403.518,0.797165,-0.13973,-1.66955,41.875,5.53904,30.7367,-0.479536,3.78672,52.9198
404.138,0.993445,0.261987,3,7,0,-403.503,0.783886,-0.119048,-1.65432,-28.3761,15.9697,1.26706,-0.500082,11.5547,60.573
403.624,0.938246,0.261987,4,15,0,-402.868,0.778783,-0.116874,-1.6475,-21.238,-13.3786,-20.5747,-33.1181,-8.72985,63.907
405.688,0.996275,0.261987,3,7,0,-403.408,0.793994,-0.132888,-1.68087,11.7975,-19.616,-45.9514,10.7694,14.005,46.5449
405.803,0.906699,0.261987,4,15,0,-404.294,0.769696,-0.0855428,-1.79244,16.0948,11.6837,38.082,82.9394,87.3845,-26.1564
406.839,1,0.261987,4,15,0,-405.813,0.780538,-0.110425,-1.78929,-41.6955,4.35358,-15.5571,22.6534,35.892,-21.8779
407.361,0.95568,0.261987,2,7,0,-404.719,0.786523,-0.122999,-1.74368,-4.34365,21.0685,-50.2607,-0.872007,12.7233,8.9244
405.768,0.79323,0.261987,4,15,0,-403.409,0.850438,-0.203015,-1.78885,-26.6586,-12.4907,-46.6157,145.915,68.0393,-22.6027
404.298,0.81536,0.261987,3,7,0,-404.159,0.855406,-0.197824,-1.78817,11.1359,7.78256,-4.7802,242.597,132.67,-25.016
406.423,0.977298,0.261987,3,7,0,-404.026,0.832417,-0.205258,-1.78449,-62.2877,-9.94977,24.3986,-80.8314,-78.2753,-18.7667
406.725,0.935484,0.261987,4,15,0,-405.395,0.824639,-0.188911,-1.71911,-52.884,2.6665,-6.65339,-42.4534,-43.894,24.2341
406.883,0.988092,0.261987,4,23,0,-405.492,0.784631,-0.126488,-1.71816,44.5908,-13.2608,18.5323,-42.3836,-16.3133,24.5416
407.273,0.986192,0.261987,4,15,0,-405.434,0.798609,-0.149136,-1.78412,10.9813,-12.9721,-43.2335,-55.6392,-33.9735,-17.3777
406.948,0.953355,0.261987,3,15,0,-404.959,0.785702,-0.135699,-1.77876,39.9834,-32.5054,-13.8026,-104.158,-58.4805,-14.7345
406.904,0.989756,0.261987,4,15,0,-406.072,0.775173,-0.10835,-1.72887,-41.6205,2.03476,6.09672,-20.9807,5.90369,17.4787
405.641,0.77735,0.261987,4,31,0,-404.781,0.809172,-0.183718,-1.78233,-20.7566,14.9011,-22.4152,-189.371,-137.005,-19.3054
407.099,0.997716,0.261987,3,11,0,-405.596,0.810206,-0.170049,-1.73225,38.6583,16.5742,-24.8836,-68.2779,-52.2005,16.2036
407.004,0.988136,0.261987,3,11,0,-406.28,0.814391,-0.174916,-1.78936,10.0652,7.50969,26.8185,-65.014,-52.9712,-21.074
406.126,0.999639,0.261987,4,15,0,-405.616,0.857435,-0.221012,-1.76204,-5.59031,-3.81627,-23.6054,88.4384,23.5816,-4.31921
407.07,0.986288,0.261987,4,15,0,-404.676,0.806034,-0.142421,-1.78606,-38.6368,26.4827,33.8136,80.5198,56.7197,-18.9345
407.068,0.7942,0.261987,3,9,0,-405.66,0.822857,-0.167688,-1.7342,-42.3186,-14.0753,-21.0206,79.9314,43.8509,15.0715
406.308,0.937651,0.261987,3,15,0,-405.94,0.810831,-0.145405,-1.70756,-26.2696,-0.0232679,-7.71389,98.6057,65.5444,30.6817
406.557,0.998092,0.261987,3,15,0,-405.615,0.781898,-0.102556,-1.73737,14.5219,-13.6204,27.5425,88.6825,79.2509,11.3509
406.272,0.987554,0.261987,3,7,0,-405.747,0.75913,-0.0847814,-1.78063,-13.8893,-19.1952,-8.03818,-34.7606,11.4094,-17.6745
405.885,0.8719,0.261987,4,15,0,-403.912,0.763983,-0.075457,-1.75966,8.84405,5.19244,47.0818,86.3927,91.9675,-4.74842
407.549,0.999741,0.261987,3,15,0,-405.131,0.799914,-0.14111,-1.76805,67.4774,-17.7604,-1.24716,18.7084,17.3747,-6.35317
405.061,0.485977,0.261987,3,15,0,-402.049,0.762261,-0.098096,-1.82051,69.774,26.9506,-5.54691,-105.528,-37.9823,-45.9918
404.827,0.796148,0.261987,3,11,0,-402.415,0.795822,-0.122449,-1.6739,-51.786,1.78477,-36.9596,89.9077,68.7672,49.3821
406.28,0.91782,0.261987,4,15,0,-403.655,0.769242,-0.0859253,-1.77007,-27.6886,-20.6587,-46.1324,71.7265,78.3202,-10.6557
406.919,0.982546,0.261987,4,15,0,-404.709,0.82818,-0.171399,-1.76115,-29.1162,20.5714,-40.0809,116.489,65.3922,-2.67193
406.949,0.992214,0.261987,4,15,0,-406.622,0.824333,-0.165128,-1.75347,-24.6878,6.70742,0.476239,116.714,68.5557,2.31865
407.417,0.838614,0.261987,2,3,0,-405.935,0.824913,-0.179019,-1.76042,42.6178,24.7403,-4.27421,26.2742,3.92267,-1.25456
407.199,0.991741,0.261987,3,7,0,-407.117,0.825302,-0.184383,-1.73518,13.0003,-1.95515,-0.140796,-6.6585,-19.2582,14.7367
407.189,0.97276,0.261987,3,15,0,-406.404,0.778764,-0.118221,-1.74612,13.0182,-21.0308,17.0635,-51.3365,-17.3103,6.88311
405.965,0.666656,0.261987,2,3,0,-405.5,0.785844,-0.100407,-1.75115,-9.93885,-17.2849,11.3185,148.704,119.488,1.25547
405.822,0.929903,0.261987,3,15,0,-403.212,0.792545,-0.146935,-1.69204,60.9065,2.67086,32.3019,-89.8821,-56.106,39.5294
405.344,0.984652,0.261987,4,15,0,-402.634,0.840012,-0.212862,-1.69196,33.5209,1.08422,-50.4585,-39.5365,-51.4594,39.4043
405.402,0.880074,0.261987,4,15,0,-403.026,0.84213,-0.214644,-1.81679,12.6264,-46.9545,-5.56219,-41.1012,-59.214,-41.6509
404.654,0.950709,0.261987,4,15,0,-403.345,0.86678,-0.254876,-1.78483,-13.0207,-5.83358,37.2702,-51.2707,-84.2491,-21.8973
406.683,0.999887,0.261987,4,15,0,-404.332,0.818767,-0.160318,-1.71599,-43.3196,36.9776,9.50892,83.7569,49.6099,26.0787
406.977,0.987176,0.261987,4,15,0,-406.275,0.82869,-0.195436,-1.77427,9.66191,13.6921,-23.2579,-49.8495,-53.161,-11.0746
406.955,0.966354,0.261987,3,11,0,-406.389,0.799447,-0.156519,-1.72916,18.4829,-18.3356,-8.48303,-89.4821,-59.6774,17.7573
407.125,0.997453,0.261987,4,15,0,-404.934,0.818719,-0.169276,-1.79309,11.502,15.2229,-46.8575,28.1104,9.56202,-23.1937
406.035,0.919024,0.261987,4,15,0,-405.507,0.79822,-0.152825,-1.8189,30.8689,-8.70046,3.88309,-94.3674,-60.3058,-42.4823
405.23,0.473851,0.261987,4,15,0,-402.364,0.800681,-0.118312,-1.79273,50.7555,24.7778,-34.8945,200.537,146.089,-27.0385
405.071,1,0.261987,2,3,0,-404.138,0.78247,-0.133088,-1.82951,-28.8744,-21.6144,8.82712,-135.81,-75.9544,-51.5433
406.94,1,0.261987,3,7,0,-404.885,0.806306,-0.167722,-1.78052,-27.3956,9.32655,-43.3774,-103.681,-74.0713,-15.5766
406.884,0.815642,0.261987,3,9,0,-405.635,0.790847,-0.145808,-1.73576,19.5261,27.8543,17.8074,-109.019,-67.2783,13.187
407.145,0.998161,0.261987,4,23,0,-406.536,0.813481,-0.171049,-1.72728,29.8569,4.35477,-14.4254,-40.2903,-34.6796,19.5779
405.9,0.84601,0.261987,2,3,0,-405.576,0.825942,-0.161999,-1.71298,10.5999,13.8298,-9.28615,144.591,87.855,26.5834
406.295,0.98258,0.261987,3,15,0,-405.316,0.839371,-0.193357,-1.71371,-37.4243,-10.7939,15.7933,77.6858,31.2764,27.1343
407.295,0.996372,0.261987,2,7,0,-404.566,0.81664,-0.175479,-1.7778,-18.901,24.9604,-47.2381,-41.761,-38.2048,-12.9378
405.7,0.877523,0.261987,4,15,0,-405.049,0.838762,-0.221087,-1.73194,-27.7867,16.604,3.79716,-111.602,-103.075,14.0854
406.121,1,0.261987,1,3,0,-405.561,0.84521,-0.222157,-1.73098,-33.5152,-6.52139,-0.092059,-51.3518,-64.8934,15.6673
406.061,1,0.261987,1,3,0,-405.654,0.851824,-0.225675,-1.72689,28.244,-1.64754,6.65368,-5.81022,-37.0695,18.3218
406.689,0.902907,0.261987,3,11,0,-404.578,0.829234,-0.172193,-1.77912,50.3427,-17.8014,26.8237,126.697,71.401,-14.8032
407.265,0.924162,0.261987,2,3,0,-406.2,0.826629,-0.185893,-1.7743,-28.994,-24.3888,8.71686,-3.78166,-18.9371,-10.5542
406.059,0.917517,0.261987,4,15,0,-405.579,0.753298,-0.0802867,-1.73127,24.896,5.92679,13.565,-61.6503,-7.35722,13.9346
406.342,0.982152,0.261987,2,3,0,-405.97,0.758237,-0.0839056,-1.73451,-26.8006,0.766103,6.95355,-34.61,8.56284,12.4549
406.805,0.978519,0.261987,2,7,0,-404.38,0.767043,-0.101412,-1.74569,44.6368,-30.2725,-25.5871,-61.4471,-15.99,6.22902
405.933,0.967518,0.261987,2,7,0,-404.821,0.752687,-0.0754197,-1.72574,12.7082,-26.9325,-18.3044,-35.0459,11.4712,17.2736
406.888,0.868501,0.261987,4,15,0,-404.982,0.769902,-0.10588,-1.768,13.1351,-40.558,-12.2182,-64.6215,-18.9277,-8.08253
405.881,0.991484,0.261987,3,7,0,-405.436,0.770578,-0.0981921,-1.81162,-3.41214,-9.42149,-20.1149,-2.53315,27.4024,-38.4608
406.004,0.998172,0.261987,2,3,0,-405.65,0.768724,-0.0982036,-1.80763,11.5017,-2.48657,18.2485,-25.0489,12.6947,-35.6433
399.821,0.306957,0.261987,4,15,0,-399.109,0.78307,-0.170157,-1.66787,-17.33,23.5689,-0.790308,-308.988,-206.068,43.122
399.779,0.970139,0.261987,3,15,0,-398.509,0.796795,-0.0915718,-1.65952,-48.5318,-1.16004,-14.7176,275.054,199.073,48.653
399.779,0.676734,0.261987,1,1,0,-397.303,0.796795,-0.0915718,-1.65952,49.0119,31.2578,20.5597,275.054,199.073,48.653
402.667,0.983146,0.261987,3,15,0,-396.087,0.804938,-0.173773,-1.64379,11.5313,-79.4681,0.912324,-122.957,-88.1109,64.808
400.358,0.957741,0.261987,4,15,0,-398.804,0.743422,-0.0377564,-1.8458,53.3786,-15.31,1.80046,148.737,160.957,-72.0993
405.566,0.895801,0.261987,3,7,0,-399.167,0.773198,-0.100776,-1.82088,-101.542,13.5466,-41.362,9.3073,34.2273,-45.0758
405.226,0.402389,0.261987,2,5,0,-400.764,0.79216,-0.103623,-1.76715,-66.8589,-17.4889,-49.2986,200.938,152.35,-10.5419
404.761,0.967954,0.261987,4,15,0,-403.333,0.825422,-0.208359,-1.70471,44.7102,8.97964,-22.2544,-156.483,-124.997,29.6982
406.723,0.933249,0.261987,3,15,0,-403.289,0.827275,-0.172994,-1.79178,56.8009,14.648,44.8195,100.657,54.1873,-23.0043
406.673,0.976558,0.261987,2,3,0,-406.344,0.826077,-0.188716,-1.80003,-11.3086,-16.1114,-1.86931,-32.6552,-39.4943,-28.4844
406.377,0.999333,0.261987,4,15,0,-406.02,0.805863,-0.15036,-1.69582,24.9642,-6.52993,5.5774,17.4182,11.2548,38.385
406.92,0.700525,0.261987,2,7,0,-403.473,0.794779,-0.153323,-1.75979,41.2105,20.1571,51.0931,-124.517,-80.4405,-2.3117
407.522,0.717651,0.261987,3,11,0,-405.014,0.809847,-0.164433,-1.75503,69.3869,16.109,5.71803,-36.4072,-29.2655,2.21672
406.791,0.747696,0.261987,3,11,0,-405.682,0.7911,-0.142325,-1.71884,19.5603,29.8296,4.21065,-79.8777,-47.3109,24.0148
406.307,0.938561,0.261987,3,15,0,-403.988,0.789344,-0.119836,-1.70219,-13.5115,35.8659,32.4532,47.4605,43.6148,33.8442
406.277,0.998585,0.261987,2,3,0,-406.102,0.785699,-0.123219,-1.69708,13.8956,6.97173,-6.47363,-9.55324,5.4661,37.0583
402.453,0.698671,0.261987,4,15,0,-402.306,0.764707,-0.125621,-1.66787,-11.3985,-2.29882,-9.73896,-215.56,-128.408,48.122
404.027,1,0.261987,1,1,0,-402.814,0.770509,-0.119327,-1.66724,40.4902,20.5348,-5.38454,-125.056,-67.9264,51.7564
406.333,0.98181,0.261987,3,7,0,-403.439,0.781338,-0.113677,-1.70228,38.6004,11.9243,-48.9395,7.52751,20.6603,33.7184
406.427,0.879933,0.261987,3,15,0,-405.472,0.788337,-0.136693,-1.70471,3.11129,27.0079,15.1497,-69.0887,-38.221,32.4379
405.325,0.76663,0.261987,3,15,0,-403.061,0.805232,-0.125466,-1.79361,-13.7477,-20.11,-45.1994,200.47,142.432,-27.3526
405.441,0.845796,0.261987,4,31,0,-402.331,0.845374,-0.196794,-1.81001,18.5207,49.9434,-20.9502,138.722,65.857,-37.1144
406.292,0.9952,0.261987,3,7,0,-405.409,0.836736,-0.208593,-1.79325,23.1823,7.31315,-25.9739,-56.6828,-64.8654,-24.6502
405.75,0.951513,0.261987,4,15,0,-405.181,0.855333,-0.211054,-1.78053,-7.33834,14.8939,-19.137,140.674,61.0021,-17.137
405.925,0.7022,0.261987,2,3,0,-404.379,0.854116,-0.223576,-1.79189,-40.1961,-27.3428,-6.08021,34.9484,-13.6864,-24.1965
406.587,0.994559,0.261987,3,7,0,-405.812,0.841587,-0.209224,-1.78495,20.7961,-18.6248,-15.9259,-4.02275,-31.0459,-18.5758
406.613,0.989071,0.261987,4,15,0,-405.926,0.774213,-0.101041,-1.7215,23.3076,-8.36023,-20.6108,17.5034,33.461,21.6812
406.377,0.95577,0.261987,3,7,0,-406.143,0.77593,-0.0968858,-1.72315,13.9122,-1.78601,-12.8128,62.4547,64.2077,20.1533
406.096,0.990328,0.261987,3,15,0,-404.695,0.802365,-0.153836,-1.6903,51.0211,-14.0193,-1.67418,-37.6886,-25.5642,41.3564
406.648,0.953966,0.261987,3,11,0,-405.52,0.790339,-0.135228,-1.80704,-15.752,-13.2177,31.1152,-50.7507,-23.2355,-33.662
406.824,0.485228,0.261987,3,11,0,-401.49,0.782222,-0.134001,-1.75274,-38.0393,-34.9228,-62.9276,-124.537,-71.4015,1.89624
407.323,0.978212,0.261987,3,15,0,-406.32,0.78499,-0.117698,-1.76056,-8.95122,-26.3541,17.0344,19.46,28.9121,-2.15461
404.594,0.976182,0.261987,4,15,0,-403.932,0.825126,-0.18576,-1.66355,17.5325,-17.4117,-15.5262,-14.3149,-23.4281,56.1284
404.926,0.697533,0.261987,3,13,0,-401.715,0.804233,-0.15388,-1.6651,75.9414,10.1108,23.02,-18.6631,-13.5684,55.4401
406.497,0.998773,0.261987,3,15,0,-403.712,0.847302,-0.217393,-1.77468,-18.5916,9.55194,54.2274,1.66663,-30.9565,-11.974
407.025,0.919824,0.261987,4,15,0,-405.69,0.813222,-0.150055,-1.77701,-29.0087,28.217,12.1392,105.411,68.7194,-13.024
406.046,0.85417,0.261987,4,15,0,-404.471,0.852305,-0.231377,-1.75617,-23.2141,-26.0335,-26.9974,-41.4582,-64.2837,-0.746025
405.54,0.89763,0.261987,3,7,0,-405.2,0.844728,-0.230316,-1.75516,-24.2529,8.19838,0.995691,-116.76,-111.984,-1.2321
405.54,0.807116,0.261987,1,1,0,-404.885,0.844728,-0.230316,-1.75516,27.1067,17.5467,-0.0225027,-116.76,-111.984,-1.2321
404.754,0.954945,0.261987,3,15,0,-400.934,0.847298,-0.19306,-1.69483,19.6854,-24.2933,-59.3375,153.802,80.654,36.4709
405.075,0.970705,0.261987,2,3,0,-404.277,0.835462,-0.221206,-1.72077,6.92904,0.864499,29.9909,-143.412,-122.942,20.0454
404.134,0.470639,0.261987,2,3,0,-401.371,0.854905,-0.196566,-1.70821,-53.1319,-30.4228,-24.3535,211.104,115.53,26.6643
403.437,0.966461,0.261987,3,15,0,-398.282,0.820301,-0.154228,-1.8513,9.37703,-45.1005,59.1685,179.357,114.759,-68.4097
404.624,1,0.261987,2,3,0,-403.732,0.81836,-0.162773,-1.84755,18.6138,21.8892,-16.6454,80.5234,46.4957,-63.6236
405.832,1,0.261987,2,3,0,-404.524,0.808077,-0.165261,-1.82606,-11.2235,5.86607,37.5619,-72.1197,-52.735,-47.3887
405.874,1,0.261987,3,15,0,-405.49,0.820397,-0.167747,-1.82584,-22.7524,1.97477,-12.8353,62.9377,32.5088,-46.9701
407.258,0.96466,0.261987,2,7,0,-404.98,0.81091,-0.162211,-1.79052,-29.7282,-0.0946364,46.6279,-10.4779,-11.5734,-21.3783
406.731,0.948965,0.261987,2,5,0,-406.231,0.809095,-0.166491,-1.80318,-1.08003,1.46081,24.0326,-65.7886,-49.2538,-30.6942
407.464,1,0.261987,2,7,0,-406.44,0.813504,-0.156983,-1.76425,-9.28704,-2.73858,33.6653,56.6513,33.964,-3.84102
405.713,0.819348,0.261987,3,15,0,-405.397,0.778985,-0.0899786,-1.75234,16.9323,-12.4557,-5.35188,147.14,123.468,-0.119105
405.78,1,0.261987,2,3,0,-405.329,0.755655,-0.0962588,-1.73792,-15.2408,-16.7762,-7.91338,-145.802,-68.123,9.07949
406.646,0.822009,0.261987,3,15,0,-403.769,0.799583,-0.16276,-1.77221,-77.2942,4.1738,11.5677,-141.919,-96.1107,-10.8636
407.385,1,0.261987,3,11,0,-406.694,0.785895,-0.127415,-1.74871,-17.2957,-21.6221,-9.06183,-38.2839,-13.1402,5.68925
405.005,0.665897,0.261987,3,11,0,-404.447,0.798311,-0.174514,-1.75708,29.3447,-11.8261,-4.54272,-234.113,-160.791,-4.31865
405.102,0.997656,0.261987,3,11,0,-404.322,0.855777,-0.201972,-1.76449,-33.6905,-15.2022,-4.85072,206.31,108.192,-7.99569
402.317,0.915311,0.261987,2,7,0,-401.936,0.860396,-0.26606,-1.78371,-19.3351,12.966,6.50888,-207.993,-190.22,-25.9573
403.32,0.998794,0.261987,4,15,0,-400.5,0.890067,-0.285112,-1.76662,16.5752,44.8582,26.7399,-5.42479,-67.8919,-12.2653
406.207,0.904388,0.261987,3,11,0,-402.109,0.817444,-0.188242,-1.71873,-69.2731,42.4882,5.9294,-111.205,-87.6516,23.3324
406.998,0.988509,0.261987,4,15,0,-405.829,0.779223,-0.107447,-1.77539,18.1517,20.6885,-25.8629,28.9992,40.7159,-12.5384
405.797,0.850089,0.261987,4,15,0,-404.709,0.840548,-0.215486,-1.70867,1.96124,-31.9136,-6.29569,-52.588,-61.6546,29.4455
404.935,0.496662,0.261987,2,7,0,-401.45,0.841922,-0.230994,-1.73034,61.1743,32.866,-27.5101,-144.408,-128.49,13.6552
404.741,0.870304,0.261987,4,15,0,-402.933,0.836634,-0.17329,-1.69606,62.6177,0.875906,-2.74665,173.642,101.685,35.4596
405.008,0.997094,0.261987,3,7,0,-402.231,0.848676,-0.226189,-1.6931,36.5614,18.1319,46.0085,-38.4426,-56.3997,38.1442
405.205,1,0.261987,3,7,0,-404.96,0.854339,-0.217237,-1.69627,-1.31737,-9.27935,13.4028,72.0616,18.0275,36.5707
407.093,0.999742,0.261987,4,15,0,-404.547,0.782033,-0.113619,-1.77962,31.0021,-31.8711,-35.0138,16.0132,29.5509,-15.0617
407.376,0.988703,0.261987,3,15,0,-406.483,0.791769,-0.138434,-1.77337,32.7582,-17.4413,9.99863,-54.0592,-27.8477,-10.2778
406.527,0.96877,0.261987,4,31,0,-406.292,0.849886,-0.211616,-1.74856,-6.51631,-11.7777,9.15854,69.8607,16.7907,5.11531
405.363,0.90648,0.261987,4,15,0,-402.706,0.764269,-0.107322,-1.69841,36.4854,-17.8231,44.6536,-119.348,-58.1056,34.0657
404.763,0.653979,0.261987,2,3,0,-403.521,0.778988,-0.0913804,-1.69288,-45.072,-15.9182,-7.44294,122.779,103.487,36.6585
404.039,0.992933,0.261987,4,15,0,-402.052,0.724969,-0.0412174,-1.71949,21.599,20.6235,39.3406,-93.5726,-11.3946,17.2117
406.002,0.88633,0.261987,4,15,0,-402.81,0.755693,-0.085191,-1.78454,78.8468,-16.1675,-8.79538,-77.9796,-16.2048,-20.8007
405.902,0.940934,0.261987,2,3,0,-405.634,0.754765,-0.0770674,-1.78626,-17.4939,-10.4634,-4.032,-28.4821,19.7472,-22.1323
406.257,0.954444,0.261987,4,15,0,-405.08,0.759708,-0.0942772,-1.73021,25.3563,-11.7747,29.2984,-88.104,-30.7015,15.1023
405.063,0.900729,0.261987,3,7,0,-404.836,0.755772,-0.0615582,-1.72345,14.077,10.2691,5.60314,87.9691,96.3101,17.0556
402.902,0.970099,0.261987,4,15,0,-402.007,0.780144,-0.0937855,-1.65219,-31.3424,20.524,3.27921,110.304,92.2648,59.4296
405.42,0.907268,0.261987,3,15,0,-401.224,0.832206,-0.163038,-1.75576,-38.4305,18.5169,60.6053,218.051,134.499,-2.09891
407.202,0.809113,0.261987,2,3,0,-403.958,0.816085,-0.175546,-1.73377,-48.3987,-44.1529,-13.4477,-43.8334,-39.0416,15.5115
407.247,0.995501,0.261987,4,15,0,-406.872,0.823587,-0.177104,-1.73369,27.9895,-3.39413,-1.87842,24.2944,3.91591,15.7764
406.066,0.899011,0.261987,4,15,0,-405.599,0.827204,-0.173182,-1.81372,1.60579,18.8138,10.8146,102.44,55.0092,-38.5925
404.928,0.802191,0.261987,2,3,0,-404.752,0.830905,-0.165712,-1.81096,11.5646,2.58573,-11.2233,205.686,125.18,-39.0148
404.928,0.544107,0.261987,1,1,0,-403.313,0.830905,-0.165712,-1.81096,31.2467,31.6147,-12.5079,205.686,125.18,-39.0148
405.825,0.923373,0.261987,3,15,0,-402.439,0.773835,-0.0898759,-1.79236,73.1153,0.123857,-32.861,98.9466,95.4327,-26.0026
406.716,0.931666,0.261987,2,7,0,-404.781,0.769042,-0.106431,-1.77672,9.47144,26.8881,-36.5069,-79.7176,-28.4037,-14.1072
404.112,0.655049,0.261987,2,7,0,-403.488,0.75456,-0.107708,-1.7805,26.5948,-16.2467,5.49024,-256.314,-142.042,-21.9626
405.236,1,0.261987,2,3,0,-404.143,0.756556,-0.101597,-1.78269,33.072,23.8509,-2.08821,-189.173,-95.8294,-21.1142
404.678,0.993119,0.261987,4,15,0,-403.267,0.779619,-0.129958,-1.83391,52.5851,-4.6508,11.7323,-147.861,-81.8117,-55.2329
406.544,0.693073,0.261987,2,7,0,-403.478,0.787404,-0.122788,-1.80848,-49.0156,-24.4922,-39.4966,10.3777,22.5376,-34.8541
406.064,0.989117,0.261987,4,15,0,-405.745,0.778452,-0.112408,-1.69546,19.1449,-2.15656,12.9953,-12.5979,8.02187,37.5785
407.49,0.997617,0.261987,4,15,0,-405.253,0.817855,-0.172324,-1.76884,-30.5053,17.7348,-41.5205,-4.4999,-12.6745,-6.69989
407.484,0.998855,0.261987,3,7,0,-407.419,0.815251,-0.168315,-1.7738,4.16153,-6.03774,-4.75402,-5.01199,-11.0782,-9.98203
406.358,0.902781,0.261987,3,11,0,-405.978,0.802576,-0.137098,-1.81068,-27.5081,4.06451,-4.21815,83.6472,62.0478,-36.4253
404.561,0.791651,0.261987,3,7,0,-403.428,0.784718,-0.101334,-1.8238,-10.1438,-17.3427,-30.0082,149.265,123.854,-48.8278
406.936,1,0.261987,4,15,0,-404.541,0.770502,-0.0992781,-1.74745,-15.7867,-25.4222,43.2932,-9.72768,18.2541,5.39049
407.121,0.99396,0.261987,4,31,0,-406.043,0.822847,-0.179743,-1.72685,-25.2943,19.918,20.8298,-1.05227,-13.4263,19.9622
405.072,0.955259,0.261987,2,7,0,-404.569,0.834765,-0.192216,-1.67566,16.0352,-1.32047,21.0962,36.4664,6.27223,49.3672
403.201,0.87504,0.261987,4,15,0,-402.719,0.758774,-0.103998,-1.8376,-2.08007,-4.63376,23.0574,-203.137,-102.674,-60.8739
406.924,0.698545,0.261987,3,7,0,-401.227,0.786378,-0.124925,-1.79683,82.1475,16.5354,51.8457,-18.1658,2.66544,-26.5283
406.731,0.992328,0.261987,4,15,0,-406.022,0.775114,-0.108792,-1.72023,15.9324,-18.0684,17.2217,-23.9916,3.37009,22.7504
406.35,0.999342,0.261987,4,31,0,-406.056,0.845669,-0.213093,-1.79051,-12.1807,10.1762,11.7323,14.6341,-21.3041,-22.5955
405.368,0.437863,0.261987,2,3,0,-402.8,0.845306,-0.188761,-1.79025,69.5625,16.9215,-7.63321,193.274,105.577,-24.412
406.666,0.968477,0.261987,3,7,0,-405.003,0.835372,-0.184292,-1.78271,-48.7997,-7.74796,24.2855,108.861,53.886,-17.0793
