# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=282705322
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_S_2.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_S_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_e.1,z_e.2,z_e.3,z_e.4,z_g.1,z_g.2,z_s.1,z_s.2,sigma_a_1,sigma_g_1,sigma_e_1,sigma_s_1,a,sigma,p_z_a.1,p_z_a.2,p_z_a.3,p_z_a.4,p_z_a.5,p_z_e.1,p_z_e.2,p_z_e.3,p_z_e.4,p_z_g.1,p_z_g.2,p_z_s.1,p_z_s.2,p_sigma_a_1,p_sigma_g_1,p_sigma_e_1,p_sigma_s_1,p_a,p_sigma,g_z_a.1,g_z_a.2,g_z_a.3,g_z_a.4,g_z_a.5,g_z_e.1,g_z_e.2,g_z_e.3,g_z_e.4,g_z_g.1,g_z_g.2,g_z_s.1,g_z_s.2,g_sigma_a_1,g_sigma_g_1,g_sigma_e_1,g_sigma_s_1,g_a,g_sigma
-296.966,0.963506,0.00263905,9,767,0,306.483,-0.187203,-0.0179011,0.032897,0.108719,-0.0249693,0.0181586,0.330577,0.521186,0.291526,0.301539,0.297186,-0.0959523,0.0431131,0.122842,3.0269,0.474077,-1.04131,-0.47228,0.462663,-0.118688,0.540468,-0.387127,-0.682382,-0.556868,0.637799,-0.0667116,-0.229691,-1.35384,1.67027,-2.70234,0.518393,-0.236987,1.71195,-0.615314,-0.965649,0.224087,0.0989047,-0.885833,-8.59242,6.04165,9.46166,5.62419,-7.56321,19.6887,-0.905738,1.44079,4.65634,160.096,45.6912,-5.92194,5.42061,0.0625928,57.6132,-2.16503,-1.07795,8.70142,-6.63316
-302.439,0.992898,0.0025667,9,895,0,310.652,-0.137735,0.153845,-0.0485176,0.0763389,0.57587,0.0642872,0.401572,0.278325,-0.445648,0.29696,0.281486,-0.0366858,0.0779558,-1.45872,3.02686,0.301651,0.483125,-0.551907,0.476454,-0.874959,-0.904429,1.17334,0.0671327,0.933559,-0.795267,-0.171036,0.108937,0.30313,-0.897529,0.844528,-1.44734,-0.538043,1.56842,0.102576,-1.03373,-2.04297,0.180841,-0.417686,-6.54422,10.0801,-2.69082,3.84946,13.1181,23.4136,-0.334748,-5.67851,-4.30283,94.3058,-100.574,2.44754,-0.0375946,-1.5489,-3.50615,-2.01024,-0.598088,-8.90395,-2.88284
-298.465,0.99144,0.00269265,8,511,0,316.211,0.092316,-0.207716,-0.140821,-0.198501,-0.0241045,0.0578596,0.298148,0.644992,0.0573377,0.263148,0.252457,-0.144996,0.0559566,-0.902107,3.14781,0.884085,0.479668,-0.477148,0.423318,-0.324252,0.400162,-1.7177,-2.51149,2.49393,-1.71134,0.174084,-0.643123,-1.70104,-0.811253,-1.28397,1.18849,0.920058,-1.84239,-0.241203,-2.16972,-0.0673124,0.790604,0.356102,7.15901,-10.6727,-6.94894,-16.4982,-3.39667,18.9203,-2.68752,6.75643,1.04543,46.5093,16.0939,-10.736,4.77293,-0.268729,20.5812,-0.956503,-0.194488,3.93236,-22.7105
-299.868,0.996547,0.00281158,7,255,0,305.594,-0.140453,0.0281646,0.129706,0.261974,0.176518,-0.0927334,0.431015,0.219442,0.00896783,0.306445,0.297794,-0.0270913,0.140668,-1.05436,3.03334,0.880361,0.302226,-0.641538,0.433844,0.435268,-1.66299,-0.178245,-0.763136,-0.635027,-0.962558,-0.409476,0.881821,0.506681,0.189081,-0.421425,1.32723,-0.0313729,0.329515,0.422034,-0.269712,0.508419,1.51253,-0.684816,-6.42116,3.29863,9.31454,15.7655,1.99583,-15.6336,1.4795,-8.44916,2.60184,61.9235,-8.31184,3.32085,15.1221,-1.4233,11.7368,-1.99036,-0.909385,-17.1633,-18.078
-297.344,0.950683,0.00297128,8,511,0,310.948,-0.217895,-0.226413,-0.139038,0.000848208,-0.0204377,-0.00904277,0.442723,0.353079,-0.0942481,0.313887,0.31,-0.0729723,0.0130124,-0.727707,2.98937,1.18514,0.844682,-0.353236,0.433397,-1.70705,-0.672936,0.723909,2.37177,0.458671,0.680308,0.13913,-2.05969,0.215388,-0.759023,-1.45402,0.120624,-1.08851,-1.35542,-1.22287,-1.29573,-1.91588,0.178871,0.328102,-9.06041,-11.3406,-6.32116,-2.14265,-3.51249,12.0597,3.00367,-0.974064,-1.15688,76.3725,57.9539,7.54924,-6.74943,-1.71312,34.9217,0.458848,0.123105,29.5997,-14.9255
-296.323,0.99555,0.00279546,9,767,0,303.121,-0.247043,-0.086333,-0.13809,0.152168,0.422386,0.011012,0.255297,0.350207,-0.0767509,0.311593,0.29839,-0.0373879,0.132423,0.584503,2.96223,1.48214,0.763564,-0.641649,0.428793,-1.08081,1.6595,0.234032,-0.0379654,-1.19718,0.636482,0.0768139,0.712185,-0.630403,-0.0261588,-1.24908,1.01261,0.347017,1.45246,0.576322,0.184243,-0.240504,0.947394,-0.854015,-23.9321,-5.77847,-15.4218,9.14902,10.8948,-25.3193,-4.3532,-3.89532,-6.27566,-100.293,-29.8403,-11.0697,5.38627,4.59422,-47.0429,-0.977574,-0.726467,-22.2559,-11.1944
-295.31,0.995466,0.00294313,7,255,0,304.429,0.0914729,0.00456282,0.0125547,0.027368,0.213565,-0.0545874,0.275899,0.278039,-0.125668,0.355277,0.349908,-0.0748434,-0.0103865,0.331255,2.88811,1.18173,0.947632,-0.495581,0.516868,-1.76834,-0.201487,-1.26546,0.436271,1.44961,0.470116,-0.344341,-0.433399,-0.137381,0.929298,0.631119,-0.214931,-0.461027,1.24212,-0.484178,1.41377,-0.834607,-2.13988,0.241321,11.3393,4.41438,3.78189,-7.33652,-0.0598515,-5.81325,-0.269139,-2.91078,-1.26333,48.8159,35.1883,6.03339,-16.653,-0.344022,13.482,-0.417276,0.717663,0.923077,27.6076
-297.1,0.957307,0.00309482,7,255,0,303.965,-0.208874,-0.102725,-0.0451359,0.123649,0.163557,-0.0296223,0.319976,0.372333,-0.172381,0.261174,0.231037,0.0258856,0.071837,0.42316,3.19998,1.63354,0.713713,-0.500651,0.516794,-0.0767257,-1.05963,1.17497,-0.677115,0.25485,1.08646,-0.217642,0.0537228,1.94003,-1.11894,0.940026,-0.808234,-1.32696,0.351916,0.390858,0.347985,-0.7378,-0.35596,-0.289138,-8.47217,-3.73503,3.71028,11.9888,-0.969645,26.4064,4.95832,9.27338,-9.33756,346.114,-122.521,23.9643,3.35441,-0.839187,68.3546,7.14792,0.994011,4.34583,26.8748
-297.137,0.998166,0.00296018,8,511,0,304.038,-0.0420753,0.0967866,0.0817498,0.241754,0.292756,0.119722,0.35092,0.587897,0.270424,0.338836,0.301303,-0.0997699,0.0694933,0.379634,2.82405,1.14506,0.396817,-0.458068,0.482139,0.695739,-0.0826289,-0.521703,-1.03919,0.661785,0.810331,0.503845,-1.45915,0.544843,-0.109747,0.0703391,-0.702078,-1.43673,-0.222445,1.06716,1.24965,0.599194,0.620383,-1.4552,-2.07745,11.8441,10.0676,16.288,1.19675,46.7808,-2.58215,2.06816,5.03608,216.405,-69.4299,-1.42204,7.91648,-0.311909,39.143,0.0960237,-0.613432,9.454,12.2496
-295.189,0.995598,0.00312928,7,127,0,301.678,-0.0615408,-0.0493701,-0.0373736,0.210828,0.450326,0.0296858,0.464423,0.627116,0.207183,0.340312,0.319864,0.00828769,0.0938706,0.553889,2.82869,1.17923,0.404455,-0.542835,0.447977,0.451721,-0.965143,-0.764366,-1.46197,0.457349,-0.887228,0.782426,-0.375553,-0.776245,-1.50774,1.23738,0.238299,0.27007,1.14984,0.916593,0.226486,0.119737,-0.0409265,0.778163,-7.43264,-8.53629,-7.16644,7.3826,8.10299,-40.1845,0.691606,8.94783,3.91154,-113.65,-37.3039,4.50217,-9.59512,-1.38035,-64.5846,0.749438,-1.80814,-13.6266,-2.05486
-293.598,0.998666,0.00328407,7,127,0,299.58,0.0891004,-0.146856,-0.0473992,0.0314798,0.12177,-0.0271085,0.523498,0.306453,0.00022262,0.243366,0.232917,-0.0457591,0.0713824,0.38795,3.24339,1.11812,0.364512,-0.53255,0.448573,0.526073,2.00868,1.47297,0.148028,0.426596,-0.456579,0.581865,0.391486,1.29645,1.01973,0.266551,-0.771821,-0.0421723,0.289109,-0.394623,0.14276,-0.0156122,0.717771,-0.645045,14.2304,-10.7206,-0.972193,-6.60733,-5.19338,-12.6651,4.39635,-6.79474,0.430283,6.70088,-69.1329,3.34903,-3.42516,0.248939,-5.23803,-0.238923,-0.999976,-6.91906,-7.89459
-299.274,0.981764,0.00346879,9,767,0,306.075,-0.0729278,-0.0790265,-0.194185,0.040318,0.0757204,-0.0435627,0.14828,0.263047,-0.566602,0.246178,0.239458,-0.0330837,0.0254636,-0.249688,3.26221,0.385697,-1.34307,-0.57647,0.50675,1.93965,-0.286804,-0.52355,0.167271,0.501864,1.22043,0.838905,0.8909,1.75777,-0.0564955,-0.525717,-0.707493,-0.0545735,0.14992,0.321106,0.434865,1.40007,-0.131395,0.226689,-0.774195,-1.87505,-11.3504,0.666229,-1.74753,3.02037,-1.87598,-4.19042,-5.15008,141.691,-55.8946,-1.02787,2.04838,-1.11607,30.7678,-1.58177,-0.869028,-9.11284,13.5511
-298.641,0.997395,0.00351533,9,767,0,305.002,0.195566,-0.0347578,0.0337905,0.0950198,0.218322,-0.00981688,0.217955,0.455855,-0.311508,0.267163,0.274738,-0.049468,-0.0148187,-0.210291,3.11969,-0.250592,-0.763206,-0.433864,0.503275,0.164236,0.0287515,1.62972,-0.130945,0.448243,-0.535081,-0.51539,-0.613324,-1.53139,0.00867946,-0.135042,-0.507857,0.102209,-0.384609,-1.52615,0.482003,-1.20943,-1.33793,0.544941,13.1895,-0.817416,2.94037,0.636735,1.36043,-1.07599,-0.51555,2.39953,-1.83957,-100.427,46.6118,-2.12479,-7.85515,-1.01418,-11.4336,-2.40862,-0.595268,7.87171,9.76224
-299.382,0.991342,0.00369545,8,511,0,305.893,-0.253015,-0.072845,-0.103927,0.0533233,0.142208,-0.0113241,0.045509,0.484965,-0.69418,0.30569,0.290094,-0.128066,-0.0365328,-0.184014,3.02897,0.506583,-0.377656,-0.479348,0.458668,-0.640131,-1.4387,-1.07586,-0.232043,-0.15844,1.06464,0.114557,-0.296916,0.174715,0.579002,0.00117246,-0.756237,-0.0418232,0.26602,-0.151047,2.20168,1.07792,0.747579,0.684704,-13.0505,-2.86181,-5.98705,0.0963398,-0.904482,1.16791,-4.10891,-1.13805,-8.18652,29.4161,-104.115,-9.34121,-14.6745,-1.09706,-25.7402,-0.634604,-0.456182,-0.878311,-9.65335
-302.367,0.931447,0.0038262,7,127,0,311.081,0.321444,-0.0111492,0.0896673,0.12672,-0.109451,0.0057052,0.167268,0.19335,-0.49378,0.250485,0.252605,0.0640351,0.0121631,-0.47272,3.18723,0.900442,-0.277009,-0.484348,0.454706,0.463555,-0.650713,-0.102302,1.31846,-0.237398,-0.211117,-0.929658,0.0665643,-2.05708,-1.25303,-2.046,-0.531258,1.16579,0.971649,-0.045501,-1.03906,-0.457201,-0.430872,0.148802,20.2733,0.214689,6.40089,4.35767,-7.6409,11.0173,-3.36319,-10.2357,-8.67061,-51.9656,-11.6956,12.9462,-8.56136,0.95718,-9.3672,1.12933,0.0446602,-0.336746,-20.976
-303.557,0.964861,0.00344072,9,1023,0,311.256,-0.266153,-0.127606,-0.13857,0.0805622,0.520742,-0.0694437,0.946926,0.854168,0.329384,0.298343,0.287242,0.0972038,-0.0118175,0.131165,3.0592,0.505597,-0.501919,-0.490985,0.432285,-2.0944,0.333557,-0.424003,-0.481976,0.898748,0.383573,-0.88135,0.0263503,-1.51306,0.137602,0.705213,-0.721014,0.98407,-1.40043,-1.15443,0.227285,0.238158,-0.778581,0.673329,-12.5422,-3.12813,-4.38222,3.20819,12.9518,-8.84832,5.67819,10.7848,5.18082,168.456,47.5805,19.1328,-7.32615,-1.48743,61.0622,1.06648,0.574657,5.90176,-14.4031
-302.132,0.982651,0.00334793,7,127,0,309.4,-0.0243164,0.0212655,0.028194,-0.0517603,0.508256,0.0749513,1.09721,0.859228,0.200246,0.283803,0.269429,-0.162581,0.0822585,0.109598,3.04124,0.432827,-0.53847,-0.4981,0.414744,1.79909,0.462534,0.654685,0.939504,-1.52458,-1.83175,0.0783384,-0.95421,-0.888563,-0.896741,-0.00159908,-0.934419,0.688509,-0.105276,-0.236435,-0.0461078,-0.0748334,0.243958,-0.318196,-0.134794,3.26686,3.06518,-17.9105,9.26733,3.36889,5.61785,7.05264,2.0223,-126.091,-51.8175,-14.4504,4.40798,-0.831164,-50.6809,-4.51555,-1.47703,-6.45159,-25.973
-296.663,0.993999,0.00339469,7,127,0,305.513,-0.0518608,-0.0500064,-0.017237,0.110469,0.500155,-0.0076499,0.942189,0.51915,0.119647,0.301094,0.294814,-0.123017,0.0212835,0.115534,3.01519,0.412627,-0.495359,-0.495247,0.495903,0.13013,0.538008,0.45431,-1.43971,0.91088,1.39512,1.39629,2.48264,0.65913,0.725119,-0.559104,-1.2775,0.617199,-0.131168,0.0829872,-0.0970853,-0.374447,-0.133093,0.864282,-1.2036,-1.24922,0.374041,1.91969,10.4737,-0.504804,4.71932,1.06428,1.69466,23.1853,3.41188,-8.33213,-2.19446,-1.6854,3.63327,-2.59529,-1.01465,-0.274911,18.6833
-302.09,0.961011,0.00353144,9,895,0,309.86,0.149918,0.110243,0.1004,0.208446,0.313799,0.159668,0.375504,0.371923,0.384411,0.344136,0.338998,-0.036593,0.15629,1.39399,2.46195,2.02627,0.335729,-0.562026,0.524152,1.50691,-0.481416,-0.177179,0.209926,-1.69636,0.00031101,0.177036,0.0966444,0.835861,-0.479495,-1.14282,0.80633,0.353751,-0.209626,1.16661,0.630236,-1.25815,0.792288,1.73806,8.51378,1.50956,-6.60357,-9.04929,-0.20741,-69.9746,1.71358,-0.707566,26.1278,-84.5126,35.3595,-4.85967,9.969,-6.00392,-37.4592,-3.78407,-1.98195,-14.6214,30.8151
-301.473,0.995857,0.00340475,7,127,0,311.467,0.075549,0.105729,0.0850903,0.219726,0.223388,0.222617,0.324189,0.4313,0.383344,0.332655,0.304803,-0.00536559,0.160162,1.39333,2.41144,1.98891,0.309908,-0.542265,0.492126,1.83916,0.293909,0.346072,-0.0550069,2.08154,-1.47462,1.13309,-1.57111,0.465642,0.689032,0.825568,-0.742262,0.214489,-0.0148399,0.977172,0.844942,0.601537,-0.686585,1.29028,-15.2121,-1.07974,-12.5737,3.10309,-15.0754,-70.7187,-11.4624,-10.8541,17.365,-92.0738,-33.3331,-4.27541,3.93901,-7.87667,-58.9652,-27.0321,-3.16705,-16.3653,14.7858
-301.991,0.983895,0.00355325,9,511,0,310.147,-0.0826133,-0.0435894,-0.0184623,0.0542059,0.0496222,-0.106414,0.380427,0.163005,-0.360631,0.185719,0.180762,-0.125669,0.0727322,1.23393,3.58326,1.013,0.151477,-0.531869,0.435471,0.818243,-0.487628,0.410865,-1.21438,0.564116,-0.33475,0.431201,-0.247405,-1.06035,-1.28256,1.05149,0.847714,0.0380912,-1.16127,-0.0387648,-2.56436,-0.247785,-0.707357,0.0321935,1.02924,13.1469,17.0702,15.0564,-11.2382,20.1787,2.01622,-9.71106,-5.31107,438.943,9.56353,-2.55517,14.6408,0.978651,109.225,-3.87638,-0.907802,2.58897,-14.6436
-304.602,0.462848,0.00360679,7,255,0,312.501,0.00024721,0.0286691,0.0477515,0.198646,0.323201,0.0856367,0.428063,0.688164,0.308043,0.441439,0.45081,-0.111149,0.136582,0.823443,2.51035,1.03943,0.582415,-0.412959,0.490401,-0.569024,-0.271352,-0.488154,-1.14967,-0.111078,-1.9744,-0.152982,-1.28761,-1.28987,-1.32489,-0.935346,-0.457973,0.978826,0.983889,0.578598,-0.312138,-1.10341,0.279957,-0.299377,-5.14981,3.9967,3.72587,5.02345,3.23667,-0.674207,-1.34921,11.4095,5.83687,-55.0397,89.916,-18.3524,17.4432,-1.83018,-24.3158,0.9737,0.924161,10.9127,18.9569
-309.268,0.996968,0.00113909,9,511,0,315.523,0.00561109,-0.130455,0.0240857,0.00868534,0.291066,-0.0429861,0.227608,0.34619,-0.264949,0.185899,0.200112,0.0300175,0.196961,0.712844,3.49633,0.775056,1.0206,-0.530308,0.41045,-1.66939,-1.15211,-1.27756,-0.498899,-0.488877,-0.121165,-0.0987979,-1.21753,-1.37788,-0.684823,-0.44311,0.559019,-0.629995,-0.199604,0.136325,-0.29348,0.95935,0.599634,0.267801,20.8572,8.08785,28.0433,1.42426,13.5698,66.9992,-1.47865,4.42937,-1.12719,596.281,588.941,31.9573,98.6715,1.55811,251.298,-3.01353,15.7542,16.5249,-44.2601
-308.561,0.999153,0.00119781,9,511,0,318.665,-0.0451463,0.0856372,0.053212,-0.0824708,0.093516,0.0842637,0.603815,0.628613,0.13072,0.451425,0.419709,-0.13916,0.0754345,0.469566,2.53472,1.04281,0.38713,-0.481675,0.55061,-1.20292,0.314331,-1.20707,0.135516,-0.71292,-0.429423,-0.808617,0.0789074,-1.06806,0.0247474,2.21001,-1.60402,-0.0721732,1.03415,1.36297,-0.945549,1.76087,0.362955,-0.419555,-5.6965,7.16316,2.68183,-28.1598,-8.74356,-37.1917,1.90714,3.77856,1.00763,-122.409,-41.1469,-23.1994,-11.388,1.72629,-113.333,-6.79285,-0.0413235,-10.3843,35.8138
-304.574,0.999059,0.00126455,8,255,0,319.801,0.119762,-0.206204,0.00501955,0.200619,0.211034,-0.010032,0.712158,0.597025,0.106796,0.355343,0.380252,-0.136127,0.00717038,0.628915,2.80734,1.06233,0.456363,-0.450482,0.38409,-0.432484,1.55316,0.875499,-2.47936,-1.30679,-0.718803,-0.464783,0.917746,0.357797,1.90024,1.52081,-0.652809,-0.0631811,-1.23271,-3.03586,0.210021,-0.585483,0.00979651,0.231559,16.1632,-29.4636,0.173953,3.17024,-4.96797,-56.0863,7.19038,13.7698,2.58659,-316.861,167.407,-13.8759,-22,1.38106,-67.6226,8.4551,0.429498,-0.892591,-51.4939
-301.528,0.998586,0.00133352,9,511,0,311.975,-0.207637,0.124326,-0.0635144,0.0110091,0.102225,0.117765,0.528485,0.282521,0.175884,0.262474,0.257625,0.119337,0.165022,0.688422,3.06495,1.137,0.735082,-0.541769,0.411674,-0.303578,-0.0639133,0.0450092,-1.18148,0.37597,-1.39346,-1.24504,-0.546943,-0.185475,-1.93158,-2.47567,-0.804125,-1.60617,0.0325762,0.244069,0.304192,1.25473,0.534418,-0.578953,-17.1549,35.1864,1.07456,-7.35864,-6.02242,58.2291,1.91309,-15.1678,5.60232,130.456,40.1977,31.239,17.5994,4.5206,46.9693,0.671785,1.84068,-2.49636,-38.1715
-302.347,0.98257,0.00140357,8,255,0,311.258,0.101723,-0.287624,0.0196141,0.174456,0.30829,0.0323294,0.612068,0.499575,-0.185041,0.29904,0.296284,-0.153671,-0.105952,0.229705,2.99788,1.18864,0.573251,-0.443282,0.406403,0.749121,1.04619,-1.18819,0.0259643,0.815627,1.92959,-0.663168,0.347359,-1.10496,-0.500058,-1.14455,-0.7128,-0.775158,-1.89776,-0.511769,-0.493718,-0.606764,1.09856,-0.48304,9.34547,-31.0509,-0.732458,1.45741,0.526803,-58.315,5.47464,2.93517,-9.02082,-340.515,-42.2563,-13.5407,-60.1051,0.6121,-118.831,1.0613,5.00819,-5.01781,-35.6013
-299.749,0.995407,0.00142551,8,255,0,309.748,-0.0501538,-0.0148711,-0.0778301,-0.00752586,0.425641,0.05283,0.553064,0.479168,-0.137266,0.313838,0.303072,-0.0604132,0.230746,-0.0379164,2.87037,1.25356,0.679343,-0.53458,0.523385,1.37929,-2.4433,0.327405,0.679135,0.133906,0.319426,0.847062,0.694575,-1.00014,0.910539,0.513622,-1.32573,-1.54183,1.26729,0.216482,0.0993941,-0.429722,0.181707,1.45895,-3.95911,-1.74244,-8.28339,-11.5187,6.26139,-52.6523,2.78572,1.07661,-6.99432,-276.215,-29.6258,-29.5435,17.657,-1.46035,-104.692,-2.78612,-2.21568,-17.191,28.9326
-296.214,0.998013,0.00148791,8,511,0,308.047,0.0290203,-0.0715391,-0.00775288,0.147892,-0.0342845,-0.0256664,0.576345,0.308014,0.120454,0.269995,0.260491,-0.142481,0.0728955,0.129729,3.1512,0.816707,0.492434,-0.394913,0.498619,1.33598,0.341571,-0.803688,-1.75721,0.973126,-0.890998,0.585141,-0.170924,-0.664981,-0.944126,-0.323478,0.786988,-1.68277,-0.505965,-1.58125,1.34318,0.677113,-1.56987,1.88318,8.03455,1.61956,5.59784,10.8257,-7.54683,24.5683,3.2466,-4.05999,3.39934,307.995,24.7532,-4.27238,20.109,0.223702,92.9764,-1.57104,-0.205646,26.4257,15.3647
-300.958,0.92689,0.00156063,8,511,0,311.379,-0.175992,-0.123802,-0.122758,-0.0192811,0.022577,0.0231149,0.535626,0.095253,0.0660125,0.348972,0.366363,-0.00221696,0.161322,0.61878,2.84573,0.889339,0.245772,-0.584247,0.506351,-0.264829,0.73964,0.182947,-0.823919,1.761,-0.531787,-0.537785,1.18664,-0.596473,-2.27692,-0.471636,-1.35483,0.486164,1.75422,-1.50699,0.188255,-0.903632,0.445725,-0.446345,-14.835,-6.66386,-11.2308,-15.091,-9.41427,-20.9166,1.30113,-14.875,1.67359,-247.786,38.3884,-4.20136,7.81197,2.29345,-88.9649,-1.3748,-2.69439,-20.2662,12.8463
-297.209,0.996832,0.00140491,8,255,0,305.969,-0.11457,-0.176537,-0.122485,-0.010279,0.204772,0.00989875,0.527699,0.228973,0.065482,0.31106,0.320367,0.0740304,0.150419,0.661012,2.94624,0.826893,0.148288,-0.47111,0.445339,-0.865172,0.120119,-0.313394,-0.507739,-1.84755,0.800848,0.161196,-1.94142,0.0929157,1.24468,1.4177,-0.124795,0.983969,-0.43264,-0.91801,0.545481,0.906584,-1.27087,0.486267,-9.49179,-18.2405,-14.1262,-18.5192,-0.747694,-31.3733,0.8027,-11.0419,1.05118,-335.297,8.5554,7.07209,-0.0189024,2.50198,-109.36,-3.23571,-3.56098,-8.3551,-14.8731
-298.085,0.998731,0.00146886,8,511,0,308.81,-0.137156,-0.0615463,-0.0830293,0.047993,0.0393765,-0.00740638,0.831943,0.226176,0.293165,0.260105,0.24466,-0.175427,0.0165471,0.863032,3.18247,0.619419,0.075942,-0.51603,0.452517,0.905204,0.086702,0.330298,2.52878,-0.125558,0.248711,0.767156,1.09567,0.398463,-2.16031,-0.342205,-1.74591,1.53158,0.729737,0.120107,-0.860708,-0.349025,0.250493,-0.666028,-16.6191,-3.81989,-11.4857,-6.60623,-15.1618,-21.5686,4.02775,-12.0129,3.83964,-168.641,-192.027,-18.8215,-15.3803,2.12413,-85.2102,-1.92852,-0.0266687,-12.3552,-12.9192
-296.87,0.998677,0.00154078,8,511,0,304.915,0.0614435,-0.0781259,-0.000215319,0.114017,0.0563863,0.000944607,0.364974,0.16079,0.0433644,0.307247,0.326351,0.0391973,0.0902153,0.623257,2.9868,0.605638,-0.00582605,-0.468826,0.497463,-0.173635,-0.532837,-0.404088,0.528548,-1.66374,-0.814121,2.2665,-0.704763,1.41944,-0.795829,0.0645151,-0.645254,-0.694,1.20785,0.777806,-0.0471308,0.293407,-0.22455,0.717969,14.5479,1.43728,8.17673,6.77488,-6.48976,24.7988,0.0899816,-5.82488,2.16693,111.507,150.877,14.8528,12.8551,0.542094,76.7941,-0.993405,0.254304,11.1339,7.22699
-294.977,0.998806,0.00161483,8,255,0,304.338,-0.112826,-0.0226848,-0.0993283,0.0608557,0.285813,0.00329848,0.285898,0.296169,0.423406,0.313304,0.313783,-0.0935331,0.0240429,0.709876,2.9697,0.643563,0.273653,-0.477736,0.4429,0.774666,0.109869,-0.211681,0.247182,1.11234,0.248993,0.00838191,2.01433,0.277339,0.190274,-2.59147,1.05502,0.167036,0.263972,1.81201,0.221756,0.955184,0.234474,-0.555584,-12.3802,4.40917,-11.9788,-8.06951,3.77431,-8.62985,-2.4854,-7.42863,6.58548,-148.292,17.4257,-7.16627,-12.7737,0.535749,-48.4356,-1.96254,-0.299892,-2.79067,-14.7216
-294.277,0.996933,0.00169166,8,511,0,303.424,-0.0605533,-0.171717,-0.0605823,0.0575622,0.046189,-0.0908329,0.298999,0.355485,-0.0294701,0.268837,0.275957,-0.0349345,0.117522,0.857174,3.16022,0.721609,0.0353861,-0.501813,0.443646,0.425477,-0.649461,-0.344735,-2.2799,0.709888,0.559974,-0.244943,-0.856767,2.11473,-0.824178,1.68855,-0.0244442,-0.374678,-0.398517,-0.454957,-0.594107,0.842314,-0.240831,1.06482,2.30404,-15.892,1.74737,-0.644062,-10.0179,-23.1127,-1.09444,-1.29836,0.986161,-122.824,89.8338,1.06155,9.98197,0.884826,-4.9279,-1.854,-1.2025,-2.36344,-9.70458
-300.435,0.994224,0.00176399,9,1023,0,305.296,0.110027,-0.00931096,0.104617,0.255858,0.383658,-0.0787868,0.819314,0.7396,-0.431974,0.278057,0.263408,0.0266577,0.0897598,0.711187,3.07394,0.0736458,-0.79658,-0.470005,0.446376,-0.893289,0.303507,0.355293,-0.699401,-0.328144,-1.13798,-0.572574,0.394956,0.0984816,0.135569,0.477873,-0.0694902,0.39347,0.306084,-0.758975,0.396901,1.46932,1.68264,0.310642,13.268,-6.43112,10.7574,19.7174,6.30436,-9.44904,3.26357,5.6611,-3.56692,205.069,-74.5389,7.91251,10.6169,1.78899,37.999,-4.39512,-0.770266,6.92181,-8.56869
-300.781,0.998339,0.00182792,9,767,0,311.855,-0.149047,-0.237163,-0.124606,0.0602963,0.0102973,-0.0829413,0.358202,0.154262,-0.0366955,0.335209,0.325007,0.0922664,0.14272,0.522753,2.93497,0.830728,-0.719688,-0.436582,0.51176,-0.528548,0.398527,-0.779748,-0.295436,0.692433,-1.67828,1.30538,-0.17916,-1.15583,-0.760241,-0.327112,0.0710085,-1.88547,0.334086,0.897645,-2.04017,-0.275904,1.91987,1.24898,-9.40903,-21.993,-10.2569,-1.10414,-9.71824,-40.9917,-0.269408,-11.9196,-0.121087,-120.524,-96.6397,10.7019,13.9861,2.71529,-83.316,0.137168,-1.70956,0.475628,18.6335
-300.711,0.999441,0.00190917,9,767,0,308.559,-0.160891,-0.00171888,-0.198911,0.0292167,0.464889,0.0701038,0.344065,0.729216,-0.236919,0.280701,0.256369,0.101117,0.02553,-0.533909,3.05284,0.864516,-0.571621,-0.459446,0.516877,0.960852,2.16014,0.250896,0.233891,-0.370623,0.133453,-0.329738,-0.0980652,-0.714304,-1.1542,-1.20106,-0.415441,1.51123,1.70269,0.733507,-0.241011,-0.526258,0.415245,-0.168628,-7.48814,0.390371,-12.9222,-1.93154,8.99531,3.10692,-1.73946,6.56802,-5.34528,-25.049,-122.147,13.7816,-5.27561,-1.70793,-38.3186,-2.49878,-0.315451,0.427471,23.6094
