# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1313403272
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_N_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_N_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_e.1,z_e.2,z_e.3,z_e.4,z_g.1,z_g.2,z_s.1,z_s.2,sigma_a_1,sigma_g_1,sigma_e_1,sigma_s_1,a,sigma,p_z_a.1,p_z_a.2,p_z_a.3,p_z_a.4,p_z_a.5,p_z_e.1,p_z_e.2,p_z_e.3,p_z_e.4,p_z_g.1,p_z_g.2,p_z_s.1,p_z_s.2,p_sigma_a_1,p_sigma_g_1,p_sigma_e_1,p_sigma_s_1,p_a,p_sigma,g_z_a.1,g_z_a.2,g_z_a.3,g_z_a.4,g_z_a.5,g_z_e.1,g_z_e.2,g_z_e.3,g_z_e.4,g_z_g.1,g_z_g.2,g_z_s.1,g_z_s.2,g_sigma_a_1,g_sigma_g_1,g_sigma_e_1,g_sigma_s_1,g_a,g_sigma
-3565.46,1,0.000962382,2,3,0,3668.45,-1.48059,-0.686664,0.431146,0.395686,0.864055,-1.4544,-0.0069177,-0.396769,1.77634,-1.03203,-1.40157,-0.888433,1.37715,1.15521,0.605671,0.695387,-1.70403,-1.76891,0.303106,-0.152915,1.21987,2.00065,1.54615,1.2773,4.36404,0.144707,-0.533149,0.363482,2.02596,0.402113,1.61452,-0.438177,-1.78045,-4.39811,-5.74852,-1.94957,-0.146518,10.5121,-933.126,-770.778,-332.979,-431.42,-93.3118,-1846.32,-24.4951,-77.1211,14.7161,-1396.31,-348.812,-147.119,137.474,1337.54,1604.6,2216.51,-69.647,-165.611,-5191.95
-3538.6,1,0.00102922,3,7,0,3574.99,-1.48039,-0.687471,0.429789,0.395872,0.863907,-1.45332,-0.00895836,-0.395733,1.7768,-1.02941,-1.40047,-0.887148,1.37563,1.15406,0.605786,0.693306,-1.70292,-1.76873,0.306052,0.670847,-0.390732,-1.14898,0.400368,-0.0966333,1.98921,-1.97021,1.04569,0.439867,3.25774,1.24122,1.32443,-1.54192,-1.7984,-0.706112,-3.15044,1.10945,0.255986,5.50733,-925.556,-764.593,-330.009,-426.866,-92.1547,-1831.13,-24.3052,-76.4532,14.646,-1386.5,-346.815,-146.605,137.813,1327.01,1588.97,2192.78,-69.1224,-164.581,-5139.68
-2627.01,1,0.00110495,3,7,0,3547.84,-1.44921,-0.663602,0.433921,0.405953,0.8555,-1.41996,0.0113965,-0.393305,1.78458,-0.981946,-1.40083,-0.87423,1.36908,1.11585,0.565813,0.635738,-1.69595,-1.75442,0.440212,-7.0512,-5.56177,-1.56641,-2.6388,0.807011,-10.3481,-2.70844,-0.562472,-0.951877,-10.6901,-1.11858,-2.20022,1.42875,9.1399,10.1661,14.335,-1.12774,-2.41006,-33.3682,-659.053,-534.822,-212.71,-275.937,-54.9033,-1328.65,-16.2142,-53.9019,13.6126,-998.937,-261.301,-128.972,161.746,886.426,1043.24,1429.66,-49.3396,-126.841,-3301.14
-2430.76,1,0.00118948,4,15,0,2633.26,-1.44042,-0.659859,0.438102,0.415478,0.86366,-1.40479,0.00904696,-0.39383,1.7881,-0.969616,-1.38927,-0.881983,1.36917,1.10735,0.551824,0.621703,-1.69312,-1.7542,0.476443,-3.3447,-1.99754,-1.35084,-2.61358,-1.83319,-6.20777,0.457308,-0.011531,-0.706255,-4.8549,-3.02494,1.32596,0.373659,3.77944,5.2628,6.13786,-0.70753,-0.335977,-14.9556,-603.048,-486.807,-186.511,-241.719,-45.4514,-1219.7,-14.6012,-49.0203,13.4958,-912.151,-240.747,-126.104,167.407,796.636,921.938,1264.58,-44.5176,-117.846,-2905.52
-2375.38,1,0.0012828,3,7,0,2441.6,-1.43597,-0.655619,0.441524,0.411534,0.865254,-1.40088,0.0106744,-0.393655,1.78652,-0.96727,-1.39178,-0.882525,1.36871,1.10507,0.547012,0.614743,-1.68469,-1.75526,0.486846,-2.4934,-2.26595,-1.56638,1.23318,-0.67734,-3.06234,-0.652651,-0.129967,0.632934,-2.06463,0.674458,0.0500077,0.397236,1.88984,3.03185,4.29482,-3.34073,0.266226,-7.68896,-587.368,-472.9,-178.672,-234.128,-42.8936,-1187.38,-14.1043,-47.5671,13.3943,-887.981,-235.368,-125.43,168.497,770.245,890.152,1216.37,-43.5174,-115.237,-2793.55
-1870.56,1,0.001385,4,15,0,2383.75,-1.40946,-0.648887,0.434451,0.417886,0.877087,-1.35505,0.011745,-0.388226,1.77926,-0.913726,-1.37685,-0.879774,1.38455,1.06428,0.511984,0.570397,-1.69235,-1.74616,0.62175,5.13517,2.61572,-0.0410849,1.55252,1.36559,9.71367,0.166748,0.755375,-0.811318,9.20843,2.54258,0.862122,0.764062,-7.26291,-7.08761,-9.33974,-0.61187,1.43272,24.6589,-424.544,-336.56,-112.572,-146.813,-20.0199,-900.897,-9.66517,-34.5682,12.5882,-659.444,-184.083,-114.428,187.36,521.825,583.221,797.285,-31.3785,-91.2404,-1764.36
-1854.09,1,0.0014962,3,7,0,1879.09,-1.40322,-0.65026,0.434422,0.417363,0.875627,-1.35643,0.0099061,-0.388068,1.77946,-0.911462,-1.38278,-0.878259,1.38764,1.06124,0.512193,0.568992,-1.69372,-1.74918,0.629445,-2.7133,-0.0400547,-0.156632,-0.0423502,0.458297,-0.878874,0.600215,-0.104146,-0.0495475,-1.73638,1.70919,-0.676601,-0.750289,1.78515,0.795129,1.65154,0.409786,0.872412,-5.17806,-416.431,-331.124,-110.181,-143.771,-19.5286,-891.046,-9.4924,-34.0733,12.5312,-651.246,-182.827,-113.816,188.525,508.439,573.678,783.99,-31.0201,-90.0271,-1726.09
-1792.13,1,0.00161657,3,7,0,1865.31,-1.39334,-0.640852,0.436935,0.414967,0.87146,-1.34399,0.00682023,-0.394027,1.78132,-0.894905,-1.38053,-0.882312,1.38423,1.06239,0.495449,0.568857,-1.6918,-1.74561,0.643886,3.03085,2.72645,0.775452,-0.155385,-0.814675,4.68864,-0.613775,-1.14734,0.351322,4.94877,0.898479,-0.56034,-1.16246,-0.967093,-4.78407,-1.8769,0.468182,0.951602,7.01489,-402.69,-318.069,-102.528,-135.617,-17.2734,-862.217,-9.08862,-33.0035,12.6851,-619.33,-176.081,-113.148,189.637,484.863,531.291,742.196,-29.4311,-87.5855,-1612.5
-1680.71,1,0.0017463,3,7,0,1795.81,-1.37895,-0.632412,0.437417,0.41616,0.868812,-1.32453,0.00473238,-0.400309,1.77822,-0.885009,-1.37888,-0.867173,1.3825,1.05623,0.479441,0.549234,-1.69705,-1.73964,0.68002,3.40618,2.26796,0.400826,0.611093,-0.327423,5.67243,-0.268915,-0.789104,-0.487483,3.48624,0.830232,2.5545,-0.916937,-2.48147,-4.0307,-5.2246,-0.652931,1.15057,10.395,-370.254,-290.138,-88.289,-117.568,-12.6538,-795.619,-8.14389,-30.2731,12.4623,-569.391,-164.657,-109.207,193.005,434.266,468.894,648.282,-26.779,-82.5222,-1393.43
-1564.59,1,0.0018856,3,7,0,1691.03,-1.36022,-0.618953,0.43174,0.425189,0.857402,-1.29944,0.00223808,-0.391516,1.76936,-0.849479,-1.36787,-0.870685,1.37923,1.04284,0.465373,0.52695,-1.70907,-1.73359,0.710618,3.81538,2.82286,-0.444959,1.60069,-1.47238,6.19902,-0.301782,1.27437,-1.22094,6.75285,2.05935,-0.0576515,-1.16732,-3.30841,-3.49836,-5.21951,-1.49903,1.10485,8.87149,-338.588,-262.599,-75.5762,-98.5193,-8.8747,-732.944,-7.26274,-27.5225,12.2517,-518.824,-154.539,-107.234,196.006,383.593,404.733,561.055,-23.7533,-77.8524,-1180.85
-1550.15,1,0.00203468,3,7,0,1573.58,-1.35958,-0.615354,0.433026,0.427687,0.862775,-1.29675,-0.00450965,-0.393481,1.7674,-0.850978,-1.36869,-0.872984,1.37359,1.03866,0.462597,0.525163,-1.7074,-1.74353,0.717565,0.840388,1.41238,0.467373,0.81114,1.33725,2.14295,-1.64346,-0.427216,-0.505645,0.680395,0.113166,-0.346724,-1.78434,-1.7962,-1.49791,-1.56801,0.457695,-2.28768,4.07627,-332.899,-257.367,-73.4807,-95.6582,-7.97854,-724.194,-7.1853,-27.1613,12.2146,-512.404,-152.841,-107.17,195.543,373.892,397.188,549.294,-23.1769,-76.4095,-1150.76
-1454.04,1,0.00219378,3,7,0,1556.33,-1.34597,-0.615949,0.436638,0.426376,0.854769,-1.27268,-0.0127127,-0.379534,1.75459,-0.839674,-1.36221,-0.869741,1.35905,1.03843,0.449814,0.509579,-1.70754,-1.74559,0.767371,-2.94133,-1.00582,-0.701681,-0.233548,0.886263,-5.77668,0.90514,-1.70122,1.51306,-3.42908,-1.3817,-0.833773,2.5165,1.57217,3.06956,3.99235,-0.0783475,-0.0874794,-10.2796,-302.797,-232.957,-59.8342,-79.7989,-4.10571,-663.646,-6.37963,-24.2025,11.9016,-466.949,-141.922,-104.609,196.539,331.978,342.318,467.823,-20.1945,-70.896,-961.23
-1339.93,1,0.00236312,3,7,0,1463.28,-1.34267,-0.590119,0.446165,0.433927,0.862619,-1.23007,-0.00985966,-0.383444,1.74979,-0.807613,-1.34876,-0.860648,1.32759,1.03168,0.434148,0.491342,-1.71835,-1.74843,0.816591,-1.70572,-3.75572,-1.24981,-1.12701,-0.835725,-7.46699,-0.329615,0.305741,0.563392,-5.46057,-2.06408,-1.44701,4.25181,2.16672,3.11125,3.91056,1.05771,-0.0195745,-9.21062,-273.806,-204.047,-44.9273,-61.7819,0.975943,-598.277,-5.49889,-21.7531,11.8167,-416.207,-130.81,-101.258,195.088,287.64,282.573,383.575,-16.7753,-65.2408,-761.745
-1068.59,1,0.00254293,4,15,0,1348.91,-1.27545,-0.559454,0.458039,0.427181,0.898723,-1.10183,-0.000218334,-0.372016,1.72614,-0.733588,-1.33474,-0.852738,1.29918,0.973146,0.386837,0.371142,-1.68588,-1.70087,1.027,-5.407,-3.13462,-0.773595,-0.106831,-1.47289,-11.1855,-0.46587,-0.693174,1.16199,-7.12021,-1.9131,-1.46227,3.51641,4.92221,4.33725,8.13398,-1.56184,-2.73247,-14.2713,-176.066,-123.958,-7.05833,-16.5553,14.1281,-411.272,-2.85179,-13.8267,10.9671,-283.501,-101.531,-94.3663,199.706,150.989,139.721,167.709,-9.45603,-51.4771,-231.333
-984.733,1,0.00273343,4,15,0,1076.75,-1.24056,-0.531622,0.46596,0.397053,0.913098,-0.994175,-0.00567043,-0.361679,1.72208,-0.711153,-1.34766,-0.818029,1.24383,0.945413,0.387399,0.347337,-1.67459,-1.68889,1.06444,3.41536,2.56082,0.446003,-1.43171,0.602816,9.30776,-0.259045,0.666952,-0.316678,3.78881,0.284497,2.69202,-4.76157,-2.76111,-1.22022,-2.64277,0.673231,1.10772,3.7173,-157.587,-108.077,-0.0104923,-12.0394,16.622,-362.077,-2.53776,-12.6767,10.8773,-260.856,-98.2391,-89.8315,192.206,124.822,119.337,127.865,-8.02052,-49.1803,-139.48
-597.961,0.999927,0.00293486,5,31,0,1000.9,-0.961329,-0.489886,0.380978,0.422077,1.03364,-0.406414,-0.112605,-0.204158,1.69979,-0.18388,-1.14335,-0.647084,0.86671,0.741587,0.268676,0.26061,-1.73674,-1.63778,1.144,-8.07728,-3.18127,1.67857,-0.129702,-1.19628,-17.0031,1.66711,-2.83863,0.697958,-13.2755,-5.89451,-5.18142,11.1761,5.75859,3.7018,3.27852,0.867858,-2.16719,0.142549,-85.2205,-59.4101,17.3981,22.4695,28.8165,-138.837,-1.84245,-6.89024,10.922,-71.1215,-72.0637,-67.8978,137.534,48.9952,23.1821,19.4437,-2.41966,-39.4755,161.83
-510.929,0.999995,0.00314681,5,31,0,607.208,-0.899127,-0.435456,0.361233,0.345179,1.01739,-0.263678,-0.1152,-0.116784,1.67319,-0.147565,-1.10291,-0.558366,0.693509,0.715018,0.114677,0.231011,-1.75932,-1.61563,1.02319,3.27899,2.50638,-0.843656,-2.16858,-1.02537,5.87792,-0.0166602,2.11636,-0.844906,2.25606,2.45368,3.39913,-6.62051,-1.70223,-3.93853,-1.0218,-0.464976,1.37531,-6.42329,-84.527,-56.6069,18.2621,17.5105,30.5771,-103.625,-2.02258,-5.81405,11.035,-58.7069,-68.2857,-58.8925,109.358,51.0175,18.617,13.2879,-1.98816,-40.0375,169.368
-408.97,1,0.00337066,5,31,0,519.924,-0.906323,-0.2935,0.352953,0.240553,0.975741,-0.129909,-0.102484,-0.123789,1.68951,-0.114068,-0.914467,-0.459372,0.555241,0.637103,0.047326,0.192427,-1.73373,-1.57333,0.782308,-2.19559,-4.12339,0.650732,2.34097,1.62076,-4.96399,-0.309247,-0.0279939,-0.0303199,-2.17117,-5.32974,-3.31899,5.19338,2.98669,1.78525,1.07118,-0.556071,-1.88601,8.86492,-96.7604,-49.0974,20.0305,7.25778,32.5464,-79.3275,-2.54424,-7.33252,12.0527,-56.2073,-60.6287,-49.6461,85.8862,61.2309,17.3059,10.622,-1.89474,-42.803,158.226
-83.2134,0.99998,0.00360613,6,63,0,421.819,-0.177796,-0.0575876,0.242055,0.308227,0.878586,0.251349,0.0774903,-0.159047,1.6013,0.0687718,-0.570698,-0.058717,0.222868,0.191562,0.0439934,0.100675,-1.83719,-1.62011,-0.227946,-10.7735,-4.78849,2.10901,0.631726,3.13484,-4.6134,-1.78889,-0.531267,1.66619,-3.02843,-6.84749,-5.0024,6.4343,6.78141,1.3522,1.40509,0.808095,-1.85342,17.8783,-48.719,-33.3039,30.0541,45.181,54.5164,77.6714,-4.43882,-26.0884,23.3177,62.3765,-73.7178,-4.76889,35.5434,48.8408,29.1084,29.9043,-1.08369,-32.3595,144.686
-30.5736,1,0.00385318,5,31,0,89.7609,-0.0393417,0.0243919,0.219364,0.235224,0.824913,0.15133,0.0788612,-0.114954,1.61671,-0.0427942,-0.558967,0.00516097,0.137787,0.178508,0.0297769,0.11553,-1.85365,-1.52191,-0.39947,-3.90815,-2.62308,0.878747,1.8678,2.43454,2.15294,-0.181339,-1.6121,0.499896,2.23303,-2.63131,-1.18741,2.12676,1.18477,1.19132,0.472841,0.234236,-2.93562,6.99666,-57.1616,-48.9164,4.17908,-1.14077,49.8566,-42.3893,-6.53873,-32.6102,30.0375,-34.6213,-90.7371,-2.81774,12.378,19.2577,36.2167,24.1307,-2.24964,-53.0293,129.389
97.4827,0.999632,0.00411239,5,31,0,40.8559,0.0823877,0.180568,0.189349,0.321588,0.730646,0.126798,0.199847,0.0530452,1.41632,0.000771196,-0.125159,-0.0650909,0.0382445,0.0345746,0.0938898,0.0343687,-1.72383,-1.35642,-0.827164,-3.23275,-2.32482,1.15916,0.547897,3.83072,2.09992,-1.60689,-3.13152,4.03886,1.5474,-7.48792,0.724287,1.6387,3.32874,-0.0878395,2.94981,-1.55259,-3.40498,10.7669,-39.2417,5.33185,10.9461,30.0769,67.1294,24.7869,-4.5812,-23.2665,51.4475,26.8037,-24.5735,-3.82028,4.8316,33.7931,2.41134,57.777,-1.0545,-34.3285,125.95
