# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=282705322
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_S_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgG_S_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_e.1,z_e.2,z_e.3,z_e.4,z_g.1,z_g.2,z_s.1,z_s.2,sigma_a_1,sigma_g_1,sigma_e_1,sigma_s_1,a,sigma,p_z_a.1,p_z_a.2,p_z_a.3,p_z_a.4,p_z_a.5,p_z_e.1,p_z_e.2,p_z_e.3,p_z_e.4,p_z_g.1,p_z_g.2,p_z_s.1,p_z_s.2,p_sigma_a_1,p_sigma_g_1,p_sigma_e_1,p_sigma_s_1,p_a,p_sigma,g_z_a.1,g_z_a.2,g_z_a.3,g_z_a.4,g_z_a.5,g_z_e.1,g_z_e.2,g_z_e.3,g_z_e.4,g_z_g.1,g_z_g.2,g_z_s.1,g_z_s.2,g_sigma_a_1,g_sigma_g_1,g_sigma_e_1,g_sigma_s_1,g_a,g_sigma
-483.564,0.960143,0.0145698,6,79,0,625.131,-0.174348,0.178186,0.0886212,0.170332,0.190962,-0.00499295,-0.525524,0.2612,0.784121,0.272694,0.628005,0.150163,-0.0080326,-0.0534664,2.55398,-0.314296,-0.575142,-0.61073,0.878648,0.155074,-0.731279,-1.95706,1.7657,1.11911,-1.77172,-1.16931,-0.447653,1.13366,-11.9894,-1.29715,-0.796674,-2.4547,1.27425,0.630144,1.30642,1.30169,0.300049,-10.5254,-25.9671,0.172532,-9.95613,-15.8526,-3.08976,-58.4537,-4.79845,2.50308,5.1323,-1212.21,242.799,-2.58244,-29.9056,-6.45644,-201.857,1.19095,-2.8729,-58.1141,-154.495
-384.058,1,0.0129828,2,3,0,462.538,-0.172475,0.143337,0.0940645,0.177253,0.188188,0.015674,-0.536252,0.259668,0.77742,0.378734,0.607444,0.169215,-0.0126156,-0.0561853,2.57457,-0.308145,-0.583054,-0.602403,0.893504,0.243552,-2.73599,0.406124,0.532652,-0.221643,1.6927,-0.79969,-0.138128,-0.552364,11.2879,-3.07261,1.3886,-0.271564,-0.195664,2.10394,0.468835,-0.602003,0.820719,0.713306,-15.2978,7.97707,2.02447,0.0679807,1.22611,-15.533,-4.09575,3.10756,5.57983,-480.658,229.357,12.1551,-12.546,-2.11954,-79.7396,0.765684,-1.14466,-27.6283,66.3897
-351.441,0.576879,0.0132869,5,47,0,373.106,-0.0745739,0.094998,0.166721,0.273167,0.41775,0.0596348,-0.404788,0.149083,0.758246,0.432043,0.567568,0.0482314,0.107707,-0.00374007,2.60849,-0.433859,-0.46448,-0.496519,0.398996,-1.45676,0.82404,-0.0876291,-0.14288,-1.68919,0.0864645,-1.35376,0.787428,0.480704,-3.10148,-1.4832,1.69299,-1.03346,-0.60891,-2.1227,1.05275,-1.04999,-1.83747,2.95609,-1.76947,21.079,22.0811,15.6267,10.8034,31.8509,-4.04871,1.35168,7.27845,-61.1372,550.079,14.0951,25.3697,2.7108,242.32,3.47666,0.914902,17.6048,-120.736
-347.184,0.995513,0.00364224,8,511,0,368.521,0.130447,-0.281661,-0.119591,-0.101103,0.158149,-0.0370908,0.154281,0.517873,0.278021,0.321263,0.196464,-0.0617044,0.118255,-0.0653879,2.9569,0.405739,0.405083,-0.563149,0.761616,0.459742,-1.91353,0.457467,0.0993757,-1.89436,-1.9624,2.00109,1.0237,-2.09171,-1.17565,-3.02823,0.531024,-0.301272,0.0303822,-1.37896,2.09537,2.09369,-0.0741197,0.3278,5.45122,-25.7068,-13.1982,-14.2811,-2.14906,-41.199,-1.8775,-3.70837,0.321874,-39.7764,-487.974,-16.4579,-17.7558,2.76041,-114.427,-4.7584,-3.24872,-25.9127,55.2692
-321.404,0.984515,0.00376294,4,15,0,354.512,0.145802,-0.277587,-0.094881,-0.0941963,0.138261,-0.0797445,0.125861,0.512171,0.313596,0.308944,0.353906,-0.047974,0.124666,-0.0824985,3.01392,0.415546,0.383156,-0.542228,0.727041,0.443572,0.383348,1.00804,0.400463,-0.764798,-1.40736,-1.06339,-0.258777,1.31323,-1.38058,6.61909,0.559697,0.0759474,-0.655535,2.03226,0.393264,-0.825681,0.901359,-2.63843,12.8659,-12.6787,-1.32584,-9.50366,2.3047,-5.01922,-0.86581,7.78202,4.39724,29.1026,265.366,2.61764,28.0299,-0.673168,95.5848,0.309589,1.06997,0.700025,93.7689
-314.17,0.986534,0.00378119,7,191,0,328.668,-0.109049,0.144127,0.0605527,0.195508,0.398615,-0.0481873,0.0235655,0.273957,0.12086,0.31252,0.327504,-0.123719,0.114603,-0.189516,2.97266,0.330763,-0.00460671,-0.413867,0.72116,1.4217,-1.39293,0.0644082,-1.44992,-0.115573,1.16944,-0.110907,0.471492,1.06129,-0.571324,3.3655,0.290398,-0.630012,0.25075,2.11927,0.0535385,1.30716,-0.839574,1.04026,-5.39261,12.7238,5.75988,11.2218,8.41292,-2.31946,-1.90401,0.211764,2.02157,50.0935,101.229,-9.64256,19.294,-0.464307,41.0879,-0.934845,-0.287236,17.4565,102.037
-315.116,0.955229,0.00384307,6,127,0,320.805,-0.048033,-0.0704286,0.178684,0.0955236,0.418827,-0.0489142,-0.00512981,0.275211,0.16849,0.31608,0.331925,-0.0192845,0.0948271,-0.118476,2.98919,0.199011,-0.0761619,-0.482575,0.281112,0.739084,-1.82191,0.0138624,-0.981873,-0.289729,0.744794,0.0186094,0.31299,0.195736,-0.986299,0.621536,0.908707,-0.88646,0.657945,0.164672,-0.874193,-0.467755,-0.942301,-0.686827,3.58486,5.47041,24.6263,4.32857,9.09392,30.7351,-3.82688,-2.53459,4.50187,368.62,297.408,16.7753,23.8669,0.593754,207.211,-3.00526,0.363105,21.3159,-136.933
-316.939,0.99851,0.00356365,7,127,0,325.757,-0.0109518,0.0944534,-0.158143,0.0460917,0.0633115,0.153706,-0.0963149,0.279173,0.730199,0.281701,0.282743,-0.0789219,-0.0501886,-0.361385,3.0912,0.204887,-0.240072,-0.501136,0.304922,-0.295078,0.703083,1.19158,0.137703,1.43118,0.0468898,-0.214924,-0.556347,-1.15058,-1.62452,2.44501,-1.52132,0.255437,0.741751,0.186646,0.0470351,0.481671,0.264196,-0.0210248,4.39745,15.242,-5.72567,0.908686,-2.83946,68.5413,-5.34733,-6.68509,8.91117,343.374,105.298,6.55508,-9.32834,-0.453718,126.525,5.9351,-1.30227,10.7203,-127.053
-315.998,0.999872,0.00378444,7,127,0,327.818,-0.103629,-0.177839,0.126985,0.158393,0.48141,0.0314149,0.0869699,0.351046,0.331141,0.296562,0.290134,-0.00120358,0.0811019,-0.0554994,3.02584,0.176789,-0.19512,-0.606719,0.251185,-0.626115,0.128836,-0.114054,0.967338,-0.49586,-2.6098,-1.07076,-0.630357,2.139,-1.09187,-0.61762,-1.43808,0.803943,-1.28526,-0.583043,-0.0523976,-0.31693,1.61439,-0.340911,-6.40616,-12.7845,13.5161,3.74049,7.74384,11.3229,-4.43523,-7.0306,4.10279,-37.8256,-72.1958,7.58043,-1.98641,-1.9835,-35.5828,-3.60298,-1.41977,-17.9353,-151.693
-307.957,0.99211,0.00404206,8,255,0,323.937,-0.17983,-0.151981,-0.0388452,0.291197,0.347668,0.0574917,1.04806,0.408344,-0.336312,0.271406,0.268304,-0.038683,0.0343027,0.192814,3.08054,0.853965,-0.45993,-0.374053,0.638268,-0.115389,-0.913473,1.19459,-1.01967,-1.96191,0.322174,1.06114,1.7281,0.304586,-0.0101153,-1.32973,0.36634,-0.41284,-0.0255201,0.330414,-0.641664,0.0992499,0.034873,4.22878,-9.57481,-10.4532,-1.91668,21.0672,6.17261,16.9817,8.14001,-1.42875,-5.36557,39.8799,-8.72222,-0.32588,0.840445,0.0480103,9.89083,2.78237,-0.670168,21.9245,77.7589
-301.808,0.985436,0.00422259,7,127,0,314.79,0.0246262,0.0678208,-0.0218507,-0.102273,0.212433,0.0565555,0.450301,0.526119,0.0355117,0.303995,0.289344,-0.0538733,0.0815722,0.414549,3.01201,1.02883,-0.749041,-0.717616,0.586522,-1.18138,1.28937,-0.860432,-0.245448,0.853438,-1.08505,2.9053,-0.0914563,-1.51398,0.152372,0.0404868,-0.34261,-0.254113,-0.654314,-0.314072,-0.276411,0.824888,0.55611,2.76738,8.1569,12.7561,3.0564,-18.2419,1.34377,25.3058,1.27678,4.30022,1.00415,125.235,16.3363,-1.6297,10.928,1.49899,38.1635,0.440895,-0.925703,-21.386,55.726
-297.75,0.996512,0.00432884,8,511,0,308.032,0.0296167,-0.00136561,0.0646838,0.0903159,0.166674,0.00996903,0.371908,0.572085,0.235907,0.306746,0.291177,0.0351787,0.0459115,0.629953,2.9754,1.23351,1.09799,-0.648802,0.379121,0.500087,0.694776,-0.278258,-1.91262,0.398747,0.689482,0.35997,0.303903,0.354635,-0.292051,-0.29894,-0.219344,-0.134084,0.0158918,-0.927686,0.401354,1.91169,-1.87138,-2.5872,11.2256,6.66833,17.6077,-4.22064,-6.17803,6.45741,0.71102,14.1222,9.76765,135.873,43.602,44.94,-18.7162,-0.612188,48.5968,7.51424,2.2512,-14.5193,-49.0553
-299.203,0.918455,0.00458813,9,511,0,305.318,-0.0161726,0.0207584,0.100112,0.0151055,0.101453,0.0781323,0.35861,0.396328,-0.368048,0.308918,0.315481,0.101282,-0.00842358,0.529527,2.92828,0.99668,-0.748232,-0.342522,0.453784,0.334056,-0.16432,0.0504595,1.06758,-0.791735,0.379089,0.294025,-0.24773,-0.531617,-0.872311,-1.71024,0.539203,-1.68636,-0.624932,-0.594503,0.234294,-0.46049,-0.476369,-1.30038,3.52751,6.94144,15.3628,-12.3476,-6.25705,30.1174,-1.19811,-1.98599,-7.67138,-16.4822,67.0009,14.873,-6.81038,0.578696,8.34294,0.555251,-0.0106942,29.0415,-14.2463
-297.95,0.951489,0.00387588,9,639,0,305.667,-0.0201854,0.0260875,0.13459,0.0550066,0.191753,-0.0128173,0.472183,0.474468,-0.222179,0.314565,0.312924,0.0965298,0.16647,0.55065,2.88002,1.39619,1.05948,-0.606702,0.484761,-1.11959,0.39537,0.125368,-0.542446,-0.199176,1.10119,-1.64,-0.443563,-0.428591,0.303562,-0.512548,-1.39953,1.32475,0.768778,0.263149,0.966415,0.56392,-1.58619,0.946919,-1.29699,1.85238,14.8435,-14.314,-4.55287,-54.5227,5.26903,13.9035,-8.24162,-184.925,55.3402,9.89863,-7.43409,-1.14228,-50.1107,10.0525,-3.85539,-19.4656,8.96849
-300.848,0.992096,0.00361437,8,383,0,311.331,-0.018067,-0.0565113,0.0120171,0.127015,0.259138,-0.0899468,-0.0399796,0.537179,0.0324797,0.293754,0.296094,-0.183607,-0.0214392,0.0314082,3.05328,-0.589429,0.388864,-0.359435,0.42256,1.38281,0.331882,-0.405975,1.37313,-0.554645,0.760088,0.251642,0.516703,0.944023,-0.511797,-0.707275,-0.661116,0.228372,-0.374742,-2.58925,-1.98633,-0.903073,-1.30038,0.488472,0.489972,-0.480403,3.13788,3.41189,1.72383,-18.3889,-1.80521,3.93303,0.598964,-21.8633,35.3511,-14.6392,-11.8693,-2.0088,1.37951,-2.57475,-0.0621658,24.2693,-29.2671
-299.171,0.966039,0.00379193,7,255,0,311.092,0.0920194,0.0920825,-0.0393831,0.188687,0.20335,0.00640082,-0.113909,0.202186,0.0120965,0.269128,0.270176,0.046344,0.157886,-0.128185,3.10567,-0.591404,0.512362,-0.523454,0.505018,0.351053,0.483768,-0.226502,-0.320186,-0.490823,1.58512,-0.344663,-2.26031,-0.160407,-0.568065,-0.519623,1.61244,0.273545,-0.925706,0.0226424,0.0981794,0.812691,-1.75222,-2.731,7.77127,10.6855,-1.21374,10.5829,1.19631,8.20932,-1.90236,-0.695284,0.442136,125.902,33.536,14.4621,22.5592,-0.5877,45.1188,-0.960292,0.62105,-0.440016,9.926
-302.652,0.996922,0.00369378,9,511,0,306.776,0.137076,0.0800916,0.00130148,-0.0698099,0.18301,0.119498,0.637086,0.233819,-0.16172,0.282189,0.284841,-0.1955,0.0516694,0.0265982,3.06685,-0.365612,0.0287627,-0.522832,0.435602,-0.0297764,0.883373,-0.390197,0.454654,-0.364767,-0.856668,-0.453806,0.959599,-0.0588798,-0.125452,-0.937935,0.733755,-0.482266,-0.470145,0.800159,-1.31431,0.404445,0.419744,0.71825,10.4284,9.33127,-0.10362,-17.0455,-1.59425,28.1915,1.6964,-2.18783,-0.918743,-152.79,2.47757,-20.3177,-1.78639,0.594738,-43.0335,-2.58421,-0.386415,-8.90814,-30.2746
-305.914,0.956817,0.00392723,6,127,0,316.452,0.127761,-0.132323,0.18764,0.026631,0.161279,0.15516,0.702289,0.247907,-0.118756,0.288616,0.279253,-0.0695451,0.0302607,0.0194455,3.03984,-0.435217,0.0246736,-0.316744,0.517239,0.664888,2.08089,-1.28151,-1.44797,0.169705,1.9566,-0.557353,-0.204499,-0.470274,-0.619356,1.29456,-1.64665,0.135105,0.0965001,0.504163,0.6289,0.00365176,-1.00486,-1.29495,11.6996,-7.15348,17.9036,-2.81178,-0.539111,44.4233,2.50395,-0.913499,-0.59182,187.216,-44.6595,1.65277,-0.467143,0.93,39.7392,-1.02276,-0.741848,38.78,13.6591
-304.696,0.991827,0.00373113,7,191,0,315.108,-0.138015,0.0572178,-0.195531,0.154319,0.183039,-0.0417684,0.838704,0.358495,-0.107204,0.2851,0.297154,-0.00179019,0.0110021,0.626238,3.08002,-0.519214,0.539531,-0.750036,0.474247,-0.876156,-1.13597,-0.473735,0.548183,0.471532,2.54833,0.0100282,0.27602,0.0999631,-0.125076,-1.09623,0.105426,-0.931247,1.95983,-0.229107,0.094396,1.83463,-0.378194,-1.38992,-14.4441,13.3388,-26.7018,6.39896,-2.34045,-12.2776,3.09273,0.898703,-0.484675,-238.381,45.1853,4.59311,-24.1903,3.47419,-55.5859,-2.72647,0.420781,-30.9592,-6.10882
-311.866,0.830092,0.00390854,8,511,0,323.288,0.145032,-0.0474861,0.218285,0.00466653,0.36985,0.00453011,0.49774,0.276907,-0.52884,0.2987,0.266457,-0.0752054,0.0629601,0.824339,2.9482,-1.11386,0.305704,-0.337189,0.478299,0.0160575,1.93413,-0.0898585,-1.11674,-0.358969,-0.375527,-1.54723,-0.528822,-1.17461,-0.761861,0.0547874,0.744506,-0.848515,0.0187307,-1.43517,-1.87067,-0.786674,-2.33427,-0.20055,6.26447,-27.9954,17.5843,-38.8106,1.11869,-4.43002,1.57116,0.632055,-3.46911,-230.296,-271.709,-13.6232,-24.9429,0.0535542,-145.76,-1.89526,-1.40566,9.80444,-22.9156
-302.894,0.999857,0.00262735,10,1023,0,322.289,0.102832,0.0387792,-0.0539429,0.273789,0.104066,0.11844,0.2374,0.326324,0.173269,0.274458,0.296242,-0.0275635,0.165386,-1.3966,2.94075,1.70946,1.18694,-0.592017,0.46351,0.601854,-0.802631,1.63145,-0.949627,-0.487014,-0.909791,-1.15398,0.636741,-2.44194,-0.776624,-1.45454,-0.0740244,-0.637318,2.53413,-0.409899,-3.57233,-0.458424,-1.65692,0.132858,6.10079,4.26569,-2.22187,16.8498,1.16012,50.7824,-7.1496,2.90633,9.29583,-88.0281,232.597,-20.8116,57.2805,-1.20603,42.167,6.09695,7.78886,-9.27826,-8.62446
-305.921,0.964431,0.00281913,8,255,0,313.233,-0.0217351,-0.0921255,0.111274,-0.177036,-0.143934,0.0820787,0.257302,0.279423,-0.0641667,0.311521,0.344906,0.0890524,0.0796712,-1.56626,2.80836,1.62938,1.82854,-0.388376,0.467915,-0.99033,0.108007,-0.547721,-1.21251,-0.239654,-0.0641686,1.42061,-1.14466,-0.157469,1.31413,0.534054,-0.628335,1.47055,-0.465233,0.930646,-0.731421,1.44456,-0.377739,0.175021,0.145812,-4.02241,8.14393,-13.2299,-4.66546,67.2666,-1.72811,2.5506,-2.62273,3.08002,214.242,87.537,-15.4769,-0.410324,63.7198,6.99926,9.95148,25.6571,-12.3579
-307.184,0.960067,0.00274628,9,511,0,317.207,0.0269023,0.0406799,-0.137147,0.23545,-0.130032,-0.0685801,0.652562,0.338942,0.195811,0.278758,0.303752,-0.171275,0.0762689,-1.38398,3.13356,0.413816,-0.44758,-0.523751,0.559893,-0.173692,0.623119,0.133754,0.52788,-0.157001,-0.271698,0.161702,-0.652126,-1.18474,1.87342,1.72301,0.510483,-0.607436,0.680888,-0.308259,-0.115275,-2.91088,-0.993063,0.488135,2.90537,4.87075,-6.67857,15.4584,-4.15534,9.66564,3.17789,2.47602,4.21046,185.243,295.385,-10.5453,16.977,-0.797688,142.075,-1.50449,-1.17088,7.64446,32.4084
-311.611,0.994702,0.00264518,8,511,0,319.391,0.0733471,-0.0765593,-0.207975,0.119023,-0.115865,0.032148,0.726312,-0.0388947,0.378788,0.237277,0.276704,0.061729,0.107118,-1.52147,3.20214,0.236053,-0.288841,-0.385625,0.452858,0.0904046,0.578938,-0.680027,1.66232,-0.504147,-0.263463,-0.206122,1.42283,-0.705553,0.732239,0.407501,-1.14161,1.25248,0.723347,1.06199,1.0227,-1.02349,0.648523,-1.16745,4.3342,-3.11643,-12.1533,6.01926,-4.23172,8.95898,2.59507,-7.84438,5.35299,-383.29,370.618,10.5475,10.7925,-1.0401,19.3142,1.00513,-0.698879,18.6301,-37.1374
-313.87,0.960954,0.00279408,8,511,0,328.475,-0.279769,0.0353542,0.00391975,-0.0644659,0.416496,0.079285,1.10261,0.0379768,0.320215,0.407992,0.41525,-0.131007,0.0246273,-1.61394,2.74881,0.190854,0.0115296,-0.682811,0.509742,0.753003,0.266991,2.32119,-0.434918,0.859136,0.288209,0.454855,1.98191,-0.871981,-0.705206,-2.70096,1.50087,0.794741,-0.103555,-0.951271,-0.424493,1.07678,-0.398225,2.04634,-13.3483,3.80132,1.47599,-4.83536,9.66177,40.1609,5.62873,-7.1827,3.93075,226.331,83.4193,-2.87101,6.71141,-1.27336,97.3618,2.37007,-1.27929,-13.6369,9.73103
-308.243,0.978742,0.00269796,8,511,0,322.442,0.0916847,-0.0565774,-0.0613438,-0.129172,-0.276671,0.00849485,0.194372,0.93006,-0.45905,0.227128,0.226085,-0.0794394,0.0761961,-1.75146,3.28319,0.237632,-0.2978,-0.704701,0.511798,-2.25008,0.193539,-0.187529,-1.2308,-0.905997,-1.51762,-2.03567,0.159472,-1.11463,2.10033,-1.19047,-1.59777,0.285861,-0.0559187,-1.49261,0.854156,-0.506772,0.787432,-0.954755,4.6535,-3.53703,-4.07047,-10.7101,-8.32972,-19.1315,-2.02519,9.76778,-4.29883,-494.267,-54.5398,-10.14,-2.41504,-0.143886,-112.527,-2.8106,-1.21978,-33.1907,13.9953
