# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=729436361
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgA_N_Serum_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/start/IgA_N_Serum_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,z_a.1,z_a.2,z_a.3,z_a.4,z_a.5,z_e.1,z_e.2,z_e.3,z_e.4,z_g.1,z_g.2,z_s.1,z_s.2,sigma_a_1,sigma_g_1,sigma_e_1,sigma_s_1,a,sigma,p_z_a.1,p_z_a.2,p_z_a.3,p_z_a.4,p_z_a.5,p_z_e.1,p_z_e.2,p_z_e.3,p_z_e.4,p_z_g.1,p_z_g.2,p_z_s.1,p_z_s.2,p_sigma_a_1,p_sigma_g_1,p_sigma_e_1,p_sigma_s_1,p_a,p_sigma,g_z_a.1,g_z_a.2,g_z_a.3,g_z_a.4,g_z_a.5,g_z_e.1,g_z_e.2,g_z_e.3,g_z_e.4,g_z_g.1,g_z_g.2,g_z_s.1,g_z_s.2,g_sigma_a_1,g_sigma_g_1,g_sigma_e_1,g_sigma_s_1,g_a,g_sigma
-1952.35,1,0.000782806,3,7,0,2017.51,1.43433,-0.0936612,1.17569,-0.806172,-1.7927,-0.406122,0.602397,1.23418,-1.9196,-0.814971,-0.384243,-1.07118,0.34847,0.30843,-1.27804,1.00894,-1.56969,-1.57143,-0.351842,1.12074,-1.31723,1.25176,-1.81242,-1.01574,-5.0319,-0.771126,1.06321,-0.232909,-0.528679,-0.853125,-2.05989,0.563227,1.91557,0.130348,3.3672,-0.368882,-0.319311,-8.57431,151.291,-318.618,66.4761,-589.74,-333.174,-2378.91,49.1793,282.646,-185.293,-369.361,-42.0373,-174.204,-39.8741,1084.42,166.934,1617.36,36.2333,-196.003,-3064.2
-1758.1,1,0.000793751,3,7,0,1963.27,1.43398,-0.0820839,1.16563,-0.801512,-1.79065,-0.383757,0.599092,1.23206,-1.91188,-0.816564,-0.382098,-1.07967,0.358279,0.292559,-1.28249,0.993277,-1.56744,-1.57448,-0.318105,0.431319,-3.13997,2.27424,-2.30822,-1.18702,-10.0166,0.80495,1.0863,-2.04285,-0.519423,-0.546783,1.37423,-2.13908,5.77375,1.31081,6.86214,-0.390662,0.195814,-13.8808,149.093,-279.417,70.5646,-529.963,-302.855,-2096.01,44.2795,256.32,-168.56,-348.036,-39.0295,-168.405,-27.5502,975.042,148.394,1390.48,32.5021,-177.838,-2661.1
-1589.91,1,0.000819206,3,7,0,1765.49,1.43883,-0.0820285,1.15631,-0.791858,-1.78808,-0.357187,0.6099,1.22486,-1.91311,-0.807343,-0.382636,-1.08039,0.358957,0.277854,-1.28389,0.975299,-1.56835,-1.57594,-0.290201,0.617771,0.659104,-2.07509,3.19979,1.23482,10.2317,2.09369,-2.0648,0.146433,2.70445,-0.0164455,0.258137,0.193167,-5.28056,-0.625833,-6.81799,-0.261742,0.11909,11.7756,150.527,-249.039,75.8847,-478.565,-277.995,-1843.62,41.2132,233.153,-155.313,-327.284,-36.7204,-162.276,-17.8254,891.622,130.751,1192.7,29.2366,-162.039,-2319.61
-1486.7,1,0.000856683,4,15,0,1597.28,1.42904,-0.0769935,1.15521,-0.788623,-1.78495,-0.345905,0.605662,1.2195,-1.9153,-0.809123,-0.379492,-1.07518,0.357512,0.271644,-1.28836,0.96604,-1.57371,-1.57321,-0.26314,-2.60207,1.6856,-0.422798,1.74319,1.30727,6.41014,-1.07404,-1.73226,-0.189398,0.272065,0.810746,1.55975,-0.306224,-3.28398,-1.31337,-4.5883,-1.30927,0.974713,11.0387,146.268,-228.835,78.4193,-446.226,-261.171,-1691.06,38.1335,216.745,-145.386,-315.273,-35.0454,-157.5,-11.7402,828.394,120.368,1079.18,26.76,-152.55,-2104.22
-1419.77,1,0.000904701,4,15,0,1498.58,1.42907,-0.0824506,1.15463,-0.790305,-1.7879,-0.327239,0.612618,1.21867,-1.91149,-0.801948,-0.375155,-1.0691,0.359137,0.265588,-1.29126,0.956287,-1.57468,-1.57101,-0.253559,0.25899,1.10516,0.309495,-0.324342,0.351434,-8.10699,-1.85414,0.614171,-1.30949,-2.54263,-1.26035,-1.9597,-0.465634,3.15746,1.00872,4.56037,0.316258,-0.875036,-6.32433,148.925,-217.226,83.838,-427.404,-252.194,-1581.46,37.1572,208.778,-140.149,-305.287,-33.6557,-154.121,-7.22018,808.87,112.06,994.019,24.921,-145.915,-1971.89
-1256,1,0.000962382,4,15,0,1426.96,1.41116,-0.077786,1.15109,-0.780136,-1.78495,-0.29492,0.611212,1.22277,-1.91427,-0.797565,-0.385956,-1.0545,0.361409,0.249408,-1.29763,0.936765,-1.57121,-1.56289,-0.212154,3.15051,-1.36823,0.817366,-2.85698,-1.24154,-9.69402,0.326424,0.056049,-0.0348799,-1.64275,1.49322,-2.67228,-0.344156,4.95858,1.29319,5.94134,-0.439029,-1.67133,-12.2042,144.25,-185.107,89.5212,-374.408,-225.777,-1332.91,32.8806,186.507,-125.732,-284.395,-31.6371,-146.35,2.87089,713.201,94.7314,817.917,20.9719,-130.411,-1636.12
-1165.09,1,0.00102922,4,15,0,1267.44,1.40859,-0.0677339,1.15302,-0.779574,-1.78008,-0.25926,0.6055,1.21437,-1.91412,-0.801755,-0.391027,-1.05333,0.356871,0.239745,-1.29408,0.917924,-1.5669,-1.57226,-0.197232,-0.868235,2.17001,0.0221269,1.2107,1.46742,9.63814,-1.0227,-1.91776,0.40206,0.185244,-0.725445,0.636672,-0.751301,-3.72643,0.29526,-5.38596,0.635214,-1.13272,7.18609,146.903,-166.153,96.8432,-348.722,-212.992,-1174.65,30.4367,173.758,-118.339,-274.174,-30.3075,-142.565,8.06,678.614,85.7385,701.468,19.434,-119.41,-1450.74
-913.93,1,0.00110495,5,31,0,1173.86,1.38845,-0.0619005,1.15816,-0.773163,-1.74562,-0.178643,0.601712,1.22478,-1.90651,-0.79119,-0.390809,-1.05574,0.353029,0.185096,-1.29904,0.866356,-1.55062,-1.58221,-0.111667,-2.514,1.32049,-0.188633,2.36582,3.97044,12.486,-0.472165,-0.0795715,1.26447,2.42999,0.188585,0.638779,-0.412539,-8.06753,-0.84175,-7.66399,1.23478,-0.1826,14.1444,135.675,-113.644,102.828,-260.624,-164.101,-775.76,22.9533,135.482,-92.9055,-240.292,-26.1318,-132.698,23.2964,506.07,58.0055,444.587,14.6428,-91.8692,-920.442
-465.366,0.999986,0.00118948,6,63,0,930.194,1.32815,0.0587086,1.1017,-0.62537,-1.57933,0.293565,0.692118,1.13354,-1.83693,-0.534736,-0.306946,-0.842819,0.452302,-0.208039,-1.38414,0.533924,-1.55103,-1.55507,0.493022,-3.6897,3.2037,-3.3488,5.67234,5.42458,13.3244,1.6888,-3.33295,2.47457,9.13995,2.21248,6.93546,0.670565,-12.6524,-2.0955,-9.9992,-0.0854175,1.66676,15.2023,84.6574,0.61106,80.7365,-55.2158,-50.3295,71.3608,6.56561,31.1083,-23.4642,-114.323,-14.4147,-85.8331,75.3163,62.4821,-1.09471,43.3366,0.52872,-32.9649,156.261
49.359,1,0.00128275,8,255,0,472.232,0.543157,0.11754,0.228606,-0.00614388,-1.03044,0.336337,0.362903,0.644088,-1.5744,0.468159,-0.0946525,0.0414914,-0.015662,-1.09046,-1.27503,-0.168129,-1.65091,-1.21745,-1.01777,-10.1755,1.489,-8.57893,7.99182,8.16823,6.02504,-2.5136,-5.44218,5.4023,7.54688,2.87473,9.41142,-4.82169,-10.264,0.8183,-9.38782,-0.653401,7.15348,-14.4576,56.0755,-4.95335,15.1425,-9.48004,-54.9603,81.1605,3.72031,15.7593,-70.9377,105.429,-27.188,3.46708,-13.649,43.7543,3.8593,101.952,-0.664358,-55.2263,20.0876
219.941,1,0.00138494,7,127,0,-37.6814,0.213957,0.358861,0.176353,0.12655,-0.57096,0.229428,0.243423,0.401342,-1.2612,0.133882,0.131563,0.08386,0.0202742,-1.35423,-1.46348,-0.624093,-1.4883,-0.612348,-1.28862,-4.65878,1.7962,-0.79183,1.88664,6.7044,-0.849401,-1.17383,-2.44982,5.58356,-5.3818,2.96876,0.451095,1.94178,-3.50569,-1.32703,-6.48594,1.52911,10.5246,-6.3404,27.1675,30.7938,16.9067,5.02602,-33.3039,102.493,2.28132,4.88313,-36.4942,40.5219,2.94077,16.4878,3.31873,17.5727,0.342219,46.9166,-0.101578,5.72633,92.1569
286.75,0.999721,0.00149613,7,127,0,-214.526,0.00695106,0.138714,0.0250853,0.237248,-0.17327,-0.102782,0.194318,0.414198,-0.772712,-0.0650336,0.223868,-0.0443115,0.00927884,-1.4274,-1.40027,-0.913806,-1.40991,-0.341687,-1.84591,3.22585,3.34488,1.91538,-0.443486,-5.61642,3.68199,0.719751,1.25918,-6.06956,0.248103,0.928079,1.2573,-0.328534,1.4624,-0.288255,4.69288,-0.627325,-1.27302,2.46438,3.81317,1.00764,-6.08269,-8.20903,-40.3003,-143.094,5.66909,21.8799,-26.4546,-102.789,26.555,-32.0806,-43.6879,-1.42826,8.46517,36.0166,0.0479856,-181.451,-97.7982
301.713,0.999131,0.00161518,6,63,0,-280.942,0.000555238,0.127154,-0.0198245,0.213219,-0.0551008,-0.0102174,0.146462,0.412376,-0.774813,-0.0219083,0.145093,-0.104055,0.0513367,-1.41089,-1.44001,-0.973355,-1.43429,-0.400153,-1.75434,-0.625353,-0.737725,-0.913704,-0.786321,2.74192,1.30968,-0.921857,-0.595631,0.685141,1.36085,-2.20112,-0.53656,0.0555751,0.190044,-0.770361,-1.5843,-0.427836,-2.6232,3.32461,0.445333,-1.00771,-15.1556,-6.12177,-26.6111,-88.3031,0.186746,7.05659,-24.5509,-70.0198,6.72473,-46.3865,-21.9942,-4.53843,0.59134,16.1247,1.41276,-168.484,-27.4442
306.759,0.998973,0.00174041,7,127,0,-296.101,-0.057325,0.0524268,0.0174521,0.164547,0.0426098,0.00325935,0.164205,0.29969,-0.734418,0.00534643,0.178904,-0.0564267,0.0434831,-1.39766,-1.47412,-0.958156,-1.45796,-0.410035,-1.76536,1.25686,1.45325,-0.313874,1.05964,-2.00215,0.756096,-0.20429,1.95938,-1.3712,-0.599466,0.131311,-1.15214,0.798071,-0.239169,0.569008,0.2594,0.380944,1.58654,-0.781745,-6.14053,-12.392,-6.17717,-12.3835,-18.635,-80.0362,0.509868,-2.15102,-24.18,-59.9911,6.06238,-33.7155,-29.9572,-6.20056,-1.61362,11.6891,-0.797243,-169.647,-27.2706
297.291,0.998186,0.00187374,10,1535,0,-288.6,-0.18576,0.146919,-0.0133675,-0.0572745,0.0578765,-0.0685084,-0.232995,0.0326253,0.90506,0.174923,0.265177,-0.0793007,-0.0518422,-2.18054,-1.03138,-3.78353,-2.06037,-0.459361,-1.72922,-0.911018,-0.459564,0.0508343,0.968977,1.34926,0.611553,1.20867,-1.32684,0.271404,1.50913,-0.541468,0.472796,0.391622,-0.0738607,0.312602,-2.06401,0.000365037,1.09673,-1.18138,-10.9057,7.73896,-0.654181,-21.8012,-6.30191,-20.6582,-1.39189,-0.975458,5.72598,-44.2791,6.4286,-15.8902,-32.2115,-0.200899,-16.7481,-0.410019,0.984196,-149.876,-9.95413
296.685,0.999327,0.00201155,8,511,0,-282.94,-0.231541,0.0850876,0.00343533,0.291903,-0.0817924,0.058103,-0.250824,-0.0351782,0.855,0.162392,0.29205,-0.0278393,-0.0456157,-1.78907,-0.932771,-3.81457,-2.15613,-0.404591,-1.71216,0.653342,-1.44518,-0.473139,1.86213,-0.196894,0.575575,-0.0125784,-0.355331,-0.762676,-1.02613,-2.7817,0.45016,1.64275,2.58278,0.45852,-0.159895,-0.598,0.163514,-1.10613,-6.35639,17.5385,15.748,28.2118,-9.48265,18.8957,-1.30022,-1.36035,5.60491,87.3974,43.5152,10.4914,3.25906,2.15057,16.3866,-0.238771,-1.74241,155.259,2.61057
304.461,0.998178,0.00216492,10,1023,0,-287.559,-0.228113,-0.048987,-0.194703,0.0260012,0.137365,-0.0317927,0.208707,0.279539,-0.685534,0.0218612,0.00385366,0.0888245,0.103495,-1.55041,-1.09623,-3.70042,0.399607,-0.474777,-1.81012,-2.52499,-0.79602,0.249562,1.9735,1.63414,0.964182,0.465092,0.0566664,-1.53638,1.05252,1.72516,1.11298,-3.10896,0.123703,-0.224894,0.698994,0.706794,0.679709,-0.392028,7.73142,19.4918,8.07327,14.9037,6.48587,2.378,1.05861,2.64187,-3.75208,114.114,13.5356,224.177,349.63,-9.42705,1.77794,-1.89236,54.046,233.047,-49.8976
301.987,0.999982,0.00232039,9,511,0,-291.036,-0.145708,-0.0707651,-0.0700686,0.0919582,0.574339,0.0193306,-0.110372,0.594345,-0.826435,-0.0732064,0.0415938,0.0271867,0.0502337,-1.68089,-1.15868,-3.61606,0.115043,-0.430141,-1.729,-1.3701,-0.803606,-1.40654,-0.752323,-0.527122,1.86938,1.54058,-0.9592,0.208485,-0.406822,-0.756,-0.962971,-0.444623,0.695318,0.355564,-0.577717,1.64367,-0.838704,1.87462,-14.7925,-19.6923,-12.0179,-17.8194,15.1184,-1.09233,-0.905248,6.66366,-5.00042,-99.6676,-4.5648,-130.786,-182.262,0.125742,5.18697,-1.99491,-13.0754,-175.707,-2.6806
305.835,0.999972,0.00249721,9,767,0,-290.221,-0.0294021,0.0672679,-0.0697486,0.0233268,0.413511,0.0160698,0.317109,0.0431275,0.3401,-0.0165587,0.097615,-0.0213192,0.0656113,-4.09034,-1.47157,-1.77212,-1.10776,-0.342554,-1.72579,0.391021,0.539307,1.67384,-1.98683,0.639034,0.317934,-0.43501,2.25765,1.84804,-0.0996365,-1.11029,0.138688,-0.657493,-1.73715,-0.000848956,1.88818,-0.861132,-2.2667,0.817541,-0.23741,4.59424,-3.05455,0.424888,9.63859,19.0511,2.30902,-7.2582,5.98686,4.55239,13.0167,4.22619,27.6696,-1.3822,-0.110303,0.646875,0.308046,80.424,-1.17006
304.889,0.999662,0.00268449,8,511,0,-300.525,0.173743,0.0678226,-0.0537113,0.0574363,-0.327696,0.0149544,0.63263,0.718938,-0.102141,0.0759567,0.0189148,0.0451886,0.0437138,-4.30129,-1.2035,-2.11127,-0.517635,-0.432193,-1.73581,1.08208,0.782086,-0.579694,0.0582265,-0.592668,-0.592076,-0.557581,0.539668,-1.44605,-0.151571,0.388975,0.638996,0.738386,-0.10311,0.682716,-0.0317132,1.21968,-0.336644,0.0662758,9.60142,3.6549,-2.93339,2.29247,-9.19804,-10.1925,3.75057,5.96551,-0.242727,-9.91495,-14.7977,7.69174,-79.2204,-0.664138,-2.98541,-3.69834,-4.03724,-78.8971,-3.5538
307.212,0.997803,0.00288008,8,255,0,-297.276,-0.0121976,-0.0025559,0.106139,-0.0533287,0.189443,-0.0427324,0.403962,0.62927,-0.377511,0.039324,0.0151888,0.114895,0.098396,-4.35015,-1.14844,-2.25524,-0.455575,-0.457905,-1.73723,-1.67558,-0.726576,-0.464564,0.214517,1.83654,-0.0706021,-1.19192,-1.44158,-0.70928,0.953761,-0.68741,-0.222722,0.72,-0.0486368,0.140769,-0.0723821,-0.0564157,-2.62831,0.0769846,0.180141,-0.40919,7.01632,-4.9074,3.94258,-15.4168,2.22301,5.1959,-2.09757,-6.11858,-10.2558,39.5721,-63.013,-1.01788,-1.42171,-2.92803,-4.93093,-43.7138,-3.24339
316.812,0.998334,0.00307079,10,1023,0,-301.538,-0.243079,-0.0266353,-0.0524427,-0.00523712,0.219231,-0.060676,-0.164124,0.460897,0.0565591,0.0748207,0.0299096,0.037298,0.029402,-1.30277,0.139036,-1.18545,-0.870437,-0.421014,-1.76684,-0.331949,-0.265809,0.917598,0.328336,-2.61223,0.799107,-0.565868,1.98213,1.19937,-0.860173,0.441394,0.44948,0.776029,-3.02829,1.68831,1.0763,0.932123,-0.656844,-0.219554,-13.0458,2.75047,17.329,-13.5696,6.05655,-0.678044,-4.87445,4.97772,5.0715,109.965,-43.4729,36.8766,-10.4665,-1.56745,5.8338,-1.27992,0.205042,41.7819,-9.41885
316.036,0.998634,0.0032752,7,255,0,-311.295,0.0293813,0.100483,-0.131935,0.298708,0.227813,0.0559852,-0.0812386,0.348526,0.0242464,0.0686066,0.0904204,-0.0429273,-0.031821,-1.61177,0.15343,-1.11104,-0.81853,-0.509539,-1.72289,-1.34538,0.472438,-0.768003,-0.544936,-0.0375151,-0.286288,-0.953237,0.723706,0.465903,-0.778346,0.925961,-0.826498,0.427761,1.45637,-0.0853595,-0.513702,-0.25089,-0.21119,-0.01899,8.62415,5.19044,-16.2105,15.985,-1.63804,1.5484,-4.92402,-1.85764,1.39204,-75.795,17.6565,-2.26921,-36.5147,-2.47243,-4.85377,-3.28397,0.349257,-40.6699,14.6723
314.38,0.987547,0.00349205,9,511,0,-304.71,-0.135799,0.01,-0.124216,0.0923381,-0.0241641,-0.0287182,-0.00559799,0.232902,-0.089273,-0.0442469,-0.0576379,0.0762704,0.0589725,-0.750997,0.674426,-0.958477,0.19723,-0.285935,-1.73315,-0.17354,-0.607413,-1.9148,0.930208,0.172169,-0.930901,-0.932772,0.190218,1.39532,-1.25386,-0.538331,0.676278,0.555524,0.769268,-1.92064,0.924615,0.384318,-0.881034,-1.40451,-7.66193,15.251,-20.2624,27.634,-26.1132,3.86352,-1.79606,-8.79454,0.258903,75.8534,-99.9849,108.996,-98.9904,3.8909,2.78448,-3.7933,1.53907,39.9637,5.35109
313.392,0.960494,0.00361126,7,127,0,-304.07,-0.198429,-0.177084,-0.143852,-0.0914653,0.139317,-0.107948,-0.088418,0.0211145,-0.093411,0.114477,0.101955,0.0712166,0.0865709,-0.718581,0.484448,-0.928822,0.26656,-0.612089,-1.74337,-0.732487,0.821558,0.299759,0.722912,-0.239457,1.15249,-0.365,-0.310081,-0.229791,0.0661799,2.67467,-0.789048,0.336566,-0.0931471,-1.32312,0.393488,0.447324,-1.8599,1.29782,3.86881,-23.4489,20.6979,-16.2445,30.6305,27.7769,-2.47403,-16.0298,2.85091,203.193,-14.8503,77.0527,71.9178,-0.549732,19.0459,-6.87214,10.285,39.4931,-0.58983
318.423,0.999468,0.00347572,9,1023,0,-305.94,-0.0800978,-0.00199052,0.00679813,0.169441,0.127147,0.0145415,0.149279,0.182804,0.334335,0.0326402,0.0254249,0.0135277,0.0258557,-1.3859,-0.146315,-0.856389,0.725532,-0.47991,-1.71496,0.557928,-0.410361,-2.19282,0.502238,-2.11833,-0.567194,-0.584074,-1.16323,0.988116,-0.112113,0.0940302,-0.473744,1.05515,-1.9485,-1.06711,-0.901922,0.334288,2.15838,-0.261595,-1.98879,-4.1367,9.88941,3.98651,-7.85094,-12.8998,1.10006,-12.8486,15.0247,-17.1596,-12.0344,-26.3783,-57.5965,-3.49589,-1.26249,0.775329,-0.907658,-23.1638,14.2992
